Temperature_C,Rubber_Content_%,Particle_Size_Class,Particle_ID,Initial_Size_mm,Size_Change_%,Final_Size_mm,Pore_Formation_%,Surface_Roughness_Factor,Degradation_State,Interface_Gap_um,Carbon_Content_wt%,Oxygen_Content_wt%,Sulfur_Content_wt%,Zinc_Content_wt%,Internal_Void_Diameter_um,Internal_Void_Density_per_mm2,Adhesion_Quality_Score,Timestamp
20,5,Fine(0-1mm),11,0.6054371158589579,-2.1397286262346973,0.592482404577074,1.2658670892877588,1.1337311968786568,Intact,0.0,83.56636139697513,10.188361557564424,2.4613251351057075,1.7070655668484989,0.6562212344534182,5.63942309862341,10.119762219881936,2025-10-18T18:00:14.343112
20,5,Fine(0-1mm),12,0.3899552095457522,-4.694803295780531,0.3716475795159303,2.2377169325011996,1.2752368423270746,Intact,0.0,86.15836692182785,9.005360690435252,2.3852353627335754,1.5740937764880127,0.7508622120853445,27.297801039189512,9.943868630072126,2025-10-18T18:00:14.343125
20,5,Fine(0-1mm),13,0.8844441362855755,-3.045873246581996,0.8575050889574899,4.822028715446881,1.157741498362059,Intact,0.0,83.41763167797464,10.165282811467263,2.645846932712251,1.5658588277982446,0.4638108070610069,5.08572789138205,9.467208144580175,2025-10-18T18:00:14.343137
20,5,Fine(0-1mm),14,0.37573723358556876,0.3919853756062395,0.3772100685919316,4.075854554301913,1.2521515163194,Intact,0.0,82.90219505417447,9.172645141917963,2.7989705896697004,1.456325581632709,0.6820739347493207,12.517589498256935,9.525324181152186,2025-10-18T18:00:14.343148
20,5,Fine(0-1mm),15,0.7828139171383839,-2.356530701579394,0.7643666668447816,2.1595427263367912,1.1955964490146698,Intact,0.0,79.57280925972377,8.939306817617979,2.6260448633062237,1.358472252589463,0.7381423765994477,6.348069181818161,9.546776154175149,2025-10-18T18:00:14.343160
20,5,Fine(0-1mm),16,0.5505264171107727,-4.560746085736121,0.5254183050914498,4.616360089106801,1.220505937263351,Intact,0.0,82.6906668899978,8.907428758044478,2.7207799795001666,1.4112174857951851,0.6710159595556591,5.925671431582216,9.184005718098938,2025-10-18T18:00:14.343172
20,5,Fine(0-1mm),17,0.7860134797984968,-2.7070807456713517,0.7647354602284903,1.6075010327004757,1.2818180001774813,Intact,0.0,86.02214375767387,10.315040604457103,1.9880342520536294,1.0626986311708213,0.5090196604758781,16.746922763089877,10.060182718911918,2025-10-18T18:00:14.343183
20,5,Fine(0-1mm),18,0.37311932248865853,-3.7778162849659864,0.35902355996132723,0.5263271415360382,1.229230809154876,Intact,0.0,83.18375959167884,8.946510089939295,2.5641376153851647,1.7944856068594648,0.6961268449056207,2.9313389869540343,9.087848919402777,2025-10-18T18:00:14.343195
20,5,Fine(0-1mm),19,0.6436425501861882,0.8120188597009363,0.6488690490827602,3.5421504258106955,1.2734935399185472,Intact,0.0,87.6597171492627,9.45840347365383,2.2859752199045436,1.7015985386362282,0.670283155819682,22.50890016210327,10.378410176397926,2025-10-18T18:00:14.343207
20,5,Fine(0-1mm),20,0.5400284130270927,-1.084995767328211,0.534169127603379,3.233572243917295,1.2038207484888943,Intact,0.0,85.23655230812653,10.169781592745185,2.682321883737039,1.3996155184487522,0.679816783379748,0.0,9.846617762377132,2025-10-18T18:00:14.343219
20,5,Fine(0-1mm),21,0.543099723188541,-0.6790766876208254,0.5394116595778344,1.0977351672122109,1.1794106599287202,Intact,0.0,85.664077564905,9.392638383838962,2.6924799857131676,1.5859492355733829,0.7443163596651917,13.9594867597937,9.945844306879357,2025-10-18T18:00:14.343230
20,5,Fine(0-1mm),22,0.9892399069932343,-3.599386054231744,0.9536333437380247,3.6654727499489512,1.1889795835237702,Intact,0.0,82.04287706923378,8.983656973262299,2.247584374192265,1.2629241513358016,0.6174262809818651,30.149076852557847,8.854206097705399,2025-10-18T18:00:14.343242
20,5,Fine(0-1mm),23,0.5977329772556501,0.6913866539622955,0.6018656232867271,4.134091142703541,1.2931395007853248,Intact,0.0,87.23513658373405,9.134839857079623,2.534116747446505,1.4221177232523667,0.824735236027882,14.74381274333639,9.836963986931147,2025-10-18T18:00:14.343254
20,5,Fine(0-1mm),24,0.7610570702297306,-4.4139510797179415,0.7274643834610557,2.7149148878063882,1.1147225673678975,Intact,0.0,87.50587762509343,11.787985629980227,2.245621816563613,1.4794830134637496,0.5656322258670963,21.7662863259482,9.290607538679405,2025-10-18T18:00:14.343265
20,5,Fine(0-1mm),25,0.8126527057976489,0.7037332546327555,0.8183716131330199,3.5457200313901156,1.1163293302641297,Intact,0.0,82.21903063639463,9.121080857479793,2.1011375410189435,1.6755281707858098,0.7516486560226183,16.22750130693347,9.313129319388501,2025-10-18T18:00:14.343277
20,5,Medium(1-2mm),1,1.5357437518409511,-1.894592351237312,1.5066476681839676,2.807241145507958,1.2356708023433196,Intact,0.0,84.29605334081526,8.694203580634909,2.7168952013594923,1.3578584362458015,0.8391285922448012,10.696238713947102,9.643691759236296,2025-10-18T18:00:14.343290
20,5,Medium(1-2mm),2,1.9245192064985115,-4.278916712432357,1.842170632537676,3.7763620772177835,1.118004759373662,Intact,0.0,87.51622578881869,9.568057322677374,2.3938318613197245,1.6848595790472136,0.5897419085095775,12.112305105556612,9.250080074837845,2025-10-18T18:00:14.343304
20,5,Medium(1-2mm),3,1.017712797527456,1.576910395296359,1.0337612164259278,0.7731507210258587,1.1688764297358243,Intact,0.0,82.84254637757886,9.879341445807047,2.391006736581562,1.4954075871735857,0.7760672850899247,16.95215833833029,9.391672103261016,2025-10-18T18:00:14.343317
20,5,Medium(1-2mm),4,1.8652448813395202,0.387573972884355,1.8724740850301498,2.3694607652265374,1.2854485033917111,Intact,0.0,83.91207134065239,11.854881301983177,2.2614960534378894,1.42143423430328,0.5343464874998045,10.263914574796503,10.07911134126473,2025-10-18T18:00:14.343329
20,5,Medium(1-2mm),5,1.370169708450642,-1.6672859966352278,1.3473250607715066,2.6407516907166224,1.182211426724508,Intact,0.0,83.44649493673008,8.373049897335815,2.5568658456536744,1.3721107127164403,0.7168337789223456,3.2974428294570757,9.651304728589569,2025-10-18T18:00:14.343341
20,5,Medium(1-2mm),6,1.085448201597838,-1.7955473844994732,1.0659584648039513,3.086165864230226,1.136193797087057,Intact,0.0,87.74515030121985,10.858050195376098,2.528677483882552,1.6209932823978346,0.6485329114017911,7.109166320045409,9.18960626716786,2025-10-18T18:00:14.343352
20,5,Medium(1-2mm),7,1.5832905236848673,-0.7622622522159652,1.5712216976799052,4.153543753493554,1.2790523339427065,Intact,0.0,84.18007252434022,9.94301689352024,2.0366843520196927,1.5224419750022449,0.6257165940760888,2.4373792357277146,9.952580956720757,2025-10-18T18:00:14.343364
20,5,Medium(1-2mm),8,1.6544244583835557,-3.528980432757484,1.596040142972446,0.005333464939289989,1.2270790199264252,Intact,0.0,89.05522194737512,10.284620913060719,2.7609554215991903,1.5445080277778709,0.8728965404638679,14.969458336958514,8.863598229686845,2025-10-18T18:00:14.343375
20,5,Medium(1-2mm),9,1.7859515716399117,1.0854597546869567,1.8053373571882618,1.1723597347815173,1.2181454324205143,Intact,0.0,89.2449784783087,9.766953126947696,2.52411572995969,1.1610379575400946,0.8337590297719599,0.0,10.209966893133194,2025-10-18T18:00:14.343387
20,5,Medium(1-2mm),10,1.908808826678761,1.171075551005738,1.9311624201634354,3.7849915008094333,1.1051571101133246,Intact,0.0,86.91434144090562,10.944660445754218,2.212381900060873,1.6886705761482326,0.5986706651764753,10.05411016849078,10.321433421666912,2025-10-18T18:00:14.343399
20,5,Medium(1-2mm),11,1.3424734944126149,0.5337068496149158,1.3496383674065597,2.573356303336014,1.1233614672071923,Intact,0.0,85.49829431367155,10.36405618247992,1.891677799564448,1.6736954788209593,0.8175454365992663,5.415388260490762,9.659739668097483,2025-10-18T18:00:14.343411
20,5,Medium(1-2mm),12,1.5276586858486243,1.5483965047193875,1.5513128995443466,2.259720163720699,1.1701768446791059,Intact,0.0,83.02543840202637,7.811206254439667,2.5503042210408124,1.845406676665025,0.7648145534625095,21.945063197921414,8.448430658825455,2025-10-18T18:00:14.343422
20,5,Medium(1-2mm),13,1.65020487957453,1.3741369176125744,1.6728809540410077,4.589448711659733,1.2141304621690696,Intact,0.0,84.87079229445544,8.737148605490297,2.162755977150634,1.5071821988060345,0.6266866469014586,16.737333369311514,9.662272622383853,2025-10-18T18:00:14.343434
20,5,Medium(1-2mm),14,1.3979116159355778,-2.636478471919413,1.3610559771249755,2.0762267400085705,1.1897282284800412,Intact,0.0,85.63525826085284,10.16146668322495,2.5899536797008675,1.4986371389460897,0.8344529991326834,18.75119131589588,9.974349421767354,2025-10-18T18:00:14.343445
20,5,Medium(1-2mm),15,1.481724623113066,-4.06993822630421,1.4214193462684253,4.019912376313207,1.26294408095063,Intact,0.0,85.26069165922901,11.239727346686934,2.868306274598868,1.0938733962642868,0.7049127750206198,2.741890654870293,11.104393163524518,2025-10-18T18:00:14.343457
20,5,Medium(1-2mm),16,1.2461789081326424,-2.3743742378477757,1.2165899571804482,0.32297555444087134,1.2245477234862165,Intact,0.0,84.62062858407097,10.737008662064712,2.33682193898525,2.0525620150346042,0.7384718223029016,12.34480518168014,10.68807844356104,2025-10-18T18:00:14.343468
20,5,Medium(1-2mm),17,1.9543234978241038,-2.39658850668386,1.9074864054918292,4.711912253572825,1.270377280541449,Intact,0.0,84.83843396579114,10.416082450755805,2.5796823764849233,1.3977931008002116,0.6361961995924891,12.278544949773124,9.854994907410985,2025-10-18T18:00:14.343480
20,5,Medium(1-2mm),18,1.853013766354004,-2.5672187501459334,1.8054428495013786,2.5566964205122655,1.255687418836561,Intact,0.0,87.2635224394561,8.029046449262266,2.410288234735037,1.3918810653287945,0.7872037242498923,0.0,10.664254404442568,2025-10-18T18:00:14.343492
20,5,Medium(1-2mm),19,1.6042179887896557,-2.3385433538058216,1.5667026556322579,4.043993380586601,1.2607809641601253,Intact,0.0,87.00819867694547,8.81485473439415,3.075106429911552,1.299608513830877,0.5481245605977602,12.15575656720474,9.558598280364953,2025-10-18T18:00:14.343504
20,5,Medium(1-2mm),20,1.6032412495917747,-3.3559034804618872,1.5494380206965237,2.3916633783882455,1.1864468724799675,Intact,1.6839233129197964,84.12794567409115,11.03265216549811,2.3851456777591125,1.3288112088154176,0.6186161159856817,0.0,10.186366947874246,2025-10-18T18:00:14.343515
20,5,Medium(1-2mm),21,1.8142593231996735,1.2003540206411394,1.8360368579305575,0.44126590290976986,1.2281662717704216,Intact,0.0,82.96749697690761,9.623704695687833,2.982228556932446,1.1502430636843324,0.7228207670018889,14.864733858765467,10.031698179171126,2025-10-18T18:00:14.343527
20,5,Medium(1-2mm),22,1.8469335177028234,1.0533424274046332,1.8663880520507439,3.1434773386011052,1.2221919370690006,Intact,0.0,87.6227306111801,11.488832992452666,2.795801645727665,1.5850801078886065,0.6474630883380302,6.55324291302146,10.033652959369634,2025-10-18T18:00:14.343538
20,5,Medium(1-2mm),23,1.9300043611054412,0.4378153180316433,1.9384542158370395,2.8503500382039237,1.1319445705135625,Intact,0.0,83.25695141693188,11.206742033516718,2.675497930902379,1.231321424606529,0.5430839108570629,24.680924574893353,10.240543208952953,2025-10-18T18:00:14.343550
20,5,Medium(1-2mm),24,1.0841457118324505,1.3830949740367897,1.0991404766840405,0.11303962886099361,1.1867574543486699,Intact,0.0,84.37534761770654,9.705044455693256,2.155688243267442,1.378101994853417,0.5949984812520589,22.86867231170667,10.139496367403448,2025-10-18T18:00:14.343562
20,5,Medium(1-2mm),25,1.7482972650064101,-0.3394285959802952,1.742363044146237,1.4684541229399428,1.244039759796454,Intact,0.0,85.02763900614897,9.943915141393205,2.2501072456198767,1.6146004227830653,0.5809547990607701,16.69951752662808,9.437304372319927,2025-10-18T18:00:14.343573
20,5,Coarse(2-4mm),1,3.58264914647098,-2.1950193364844717,3.5040093049475463,1.8839392036968283,1.2198548561163762,Intact,0.0,86.6648791029865,9.859422607018352,2.597296449934771,1.5671665225211249,0.7812428021190242,0.05724687504657666,9.524602182489327,2025-10-18T18:00:14.343585
20,5,Coarse(2-4mm),2,2.396935303152216,-0.4754757185478615,2.3855384577964256,4.354898817501634,1.2841053004836753,Intact,0.0,81.85168257611681,8.941420184263896,2.4199340149397703,1.392231430318579,0.7215222068147269,49.137547430585215,9.961426763365479,2025-10-18T18:00:14.343597
20,5,Coarse(2-4mm),3,2.6829060950765777,-2.877719737149471,2.6056995768493727,2.960683515110242,1.2611955963733206,Intact,0.0,82.63949287838582,9.277646171557134,1.8863197703794028,1.214837483240387,0.6123004948080412,2.554059095038097,9.561382035004579,2025-10-18T18:00:14.343609
20,5,Coarse(2-4mm),4,3.5511038242710447,-3.15593851198558,3.439033171080282,4.801998246034083,1.1000713532068496,Intact,0.0,84.85158094055748,10.166667338496524,2.3624094251507994,1.1682419812938427,0.5688431866608992,20.91657379898881,10.094792786544327,2025-10-18T18:00:14.343621
20,5,Coarse(2-4mm),5,2.1935555005259557,-1.4705559025022228,2.161298040638309,3.4418452340234618,1.159062846141737,Intact,0.0,87.3166456113607,7.785766105638761,2.6743961221158776,1.3307416296625796,0.7329795509724059,16.7752919659581,10.086974226920773,2025-10-18T18:00:14.343633
20,5,Coarse(2-4mm),6,3.397472544000981,-3.6091215150515263,3.274853631447473,0.576423335669704,1.207813222530891,Intact,0.0,87.82429635116391,11.118207776035433,2.448097316315741,1.059961219443812,0.7948109306318224,24.699240170474397,9.602637239040158,2025-10-18T18:00:14.343644
20,5,Coarse(2-4mm),7,3.9075637812402273,-0.7697876801034296,3.877483836660056,3.1961112494755572,1.2246136240440237,Intact,0.0,87.12083192464048,8.496232932003384,2.693036711440003,1.7261521983683703,0.6323876403138561,18.35080511755457,10.135900833849739,2025-10-18T18:00:14.343656
20,5,Coarse(2-4mm),8,3.9940059542282773,-1.6476111112838323,3.9282002683410746,1.5596776858989285,1.2854344508089284,Intact,0.0,87.24250140428983,9.571888667002183,2.0696833911487826,1.4268315696427252,0.7010407911498225,22.161185007277787,9.510523253918693,2025-10-18T18:00:14.343668
20,5,Coarse(2-4mm),9,3.4491462751952477,-3.1450459229049543,3.3406690408921915,3.0309629508263347,1.1917935072791888,Intact,0.0,84.63360221783064,9.566925541692731,1.97803693982816,1.0497091664540281,0.8734620775414182,0.0,9.188119457416711,2025-10-18T18:00:14.343680
20,5,Coarse(2-4mm),10,2.6906580447622765,-0.8934633308454245,2.666618001773883,4.108920911461434,1.2234897441574595,Intact,0.0,83.61656067073642,8.98592972094472,1.8942858645912666,1.5547373581806951,0.643065166981628,9.918042380062795,9.24445474124002,2025-10-18T18:00:14.343691
20,5,Coarse(2-4mm),11,2.5005395564350428,-3.5618599004827063,2.4114738406786747,2.664861958089454,1.2001724011534554,Intact,0.0,83.83178269338006,10.37060653488699,2.7701308819061645,1.6467524215945004,0.7112095978008215,0.13789767911059414,9.830173084380796,2025-10-18T18:00:14.343703
20,5,Coarse(2-4mm),12,3.6983420883042477,-2.6429087697865006,3.6005982809157495,0.36344204821720905,1.2058260307997526,Intact,0.0,84.42730708448656,11.281159421125095,2.1660294477902564,1.352228065238915,0.6469383408343087,3.051203373970491,9.9804768516528,2025-10-18T18:00:14.343714
20,5,Coarse(2-4mm),13,3.20486552914392,-2.0641771344790882,3.138711427700529,4.529289342938387,1.1707484545320175,Intact,0.0,87.0078973525258,9.744451599180847,2.8767622298461046,1.4567811991534565,0.761152770578523,0.0,9.303474537462513,2025-10-18T18:00:14.343726
20,5,Coarse(2-4mm),14,2.1373530867579853,1.3245327531237914,2.165663028441997,3.683491098875951,1.1574269564686737,Intact,0.0,86.2189834210951,7.812983222135268,2.21221870068454,1.2446953084259742,0.6238561653339926,9.443665361775698,10.382174564700783,2025-10-18T18:00:14.343738
20,5,Coarse(2-4mm),15,2.096231218062855,-1.8037893437405677,2.058419622731274,2.1627149423955565,1.1119101110541896,Intact,0.0,83.60011543397688,9.133880874429106,2.785116966886881,1.4076408851562563,0.8581075114918308,3.6562033850545212,10.212494767139855,2025-10-18T18:00:14.343749
20,5,Coarse(2-4mm),16,3.415238395612433,-4.350705218083353,3.266651440524537,4.671703248098305,1.2903913321693945,Intact,0.0,83.90123019548089,10.02441399843619,2.547926092001207,1.4545681153056884,0.6943720025406591,3.8621866147960837,9.831473420470468,2025-10-18T18:00:14.343761
20,5,Coarse(2-4mm),17,3.3027367029481383,-0.9407658439233648,3.2716656841320817,1.605116926519261,1.18850878386667,Intact,0.0,85.3976246680193,9.564667525867533,2.356308455686145,1.4800460403003723,0.5741404077082899,6.280797424551933,9.417586232316257,2025-10-18T18:00:14.343773
20,5,Coarse(2-4mm),18,3.1611740533408095,-3.433618571650677,3.052631393963097,4.185005836696046,1.1574243165595597,Intact,0.0,85.17178587623982,10.387945841289069,2.5744872239696837,1.8512535274036213,0.8687036915778155,0.0,10.568759362043542,2025-10-18T18:00:14.343794
20,5,Coarse(2-4mm),19,2.3605771326109046,-0.5044662173145964,2.348668818443229,0.43357678223832796,1.1633285656745482,Intact,0.0,81.22524980457747,11.043263488781415,2.2237565999392546,1.1670810028026093,0.5766957554876446,15.16902567422107,9.265572414556207,2025-10-18T18:00:14.343806
20,5,Coarse(2-4mm),20,3.331393104289252,0.751600594245355,3.356431874657739,0.9143861790441937,1.1727032868686385,Intact,0.0,86.1784415072514,9.713502771523103,2.408989331808503,1.5468034778193678,0.744682376987774,17.329307254549903,9.173357463277414,2025-10-18T18:00:14.343817
20,5,Coarse(2-4mm),21,3.4935574053013516,-0.9683125326155269,3.459728851111701,1.4608850203881225,1.2793330288466587,Intact,0.0,87.58791251639646,10.732373532066422,1.8536277765224543,1.9316942660237513,0.7519770159016989,0.0,9.409545676687374,2025-10-18T18:00:14.343829
20,5,Coarse(2-4mm),22,2.002118782510161,-3.771669486718971,1.9266054793023557,1.70834891710191,1.1066047976546916,Intact,0.0,85.36628064287024,9.609325196254124,2.5380273223746848,1.6559905434551467,0.712124120670739,5.428219112369279,8.964173840680566,2025-10-18T18:00:14.343841
20,5,Coarse(2-4mm),23,3.198329013896987,-2.8229137495415326,3.108042944408113,2.3990803324833783,1.189390275272371,Intact,0.0,85.80588635897985,11.159870988316325,2.6398085286748296,1.383772071215895,0.8745619180043257,11.224950875673795,10.126068476807113,2025-10-18T18:00:14.343853
20,5,Coarse(2-4mm),24,3.9422607033060157,-2.5374879329325823,3.8422263136748827,4.726458770866714,1.1106224669545604,Intact,0.0,84.32757946034778,9.779217554682985,2.3933294796688522,1.262977516115264,0.743728384077905,6.352451525772837,8.777652191688333,2025-10-18T18:00:14.343864
20,5,Coarse(2-4mm),25,2.6884578991102077,-1.403271918041363,2.6507315243836294,3.953636359963775,1.2990375360784823,Intact,0.0,87.27858561023922,9.894178387777254,2.3523999015450148,1.2935851758506707,0.7827887259050004,27.170006511778112,9.454964204791592,2025-10-18T18:00:14.343876
20,10,Fine(0-1mm),1,0.4150797503414933,-3.9729243354430155,0.39858894592868,0.6006570009816081,1.2473049146130513,Intact,0.0,83.34477926723162,8.707147132981927,2.0297202018221867,1.6064892086602307,0.6517826732616034,9.696825013962258,10.016209707976715,2025-10-18T18:00:14.343888
20,10,Fine(0-1mm),2,0.28485367062341416,-2.025628810753738,0.2790835926027767,0.05944895718253629,1.28284347529906,Intact,0.0,86.60930534037253,9.909069866221701,2.3751759800501873,1.7513380381414914,0.7791923463407688,8.593650061796474,9.932550160535028,2025-10-18T18:00:14.343900
20,10,Fine(0-1mm),3,0.7705584496492768,-1.8041004897772832,0.756656800885134,3.259251688031945,1.1956331557538706,Intact,0.0,83.9968032664539,8.539306527868664,2.514155237498074,1.54646077707037,0.6999296457419203,2.159393485997553,9.279479920375096,2025-10-18T18:00:14.343912
20,10,Fine(0-1mm),4,0.42050197988519145,0.2649775554997831,0.42161621575231945,2.230673137500693,1.272295076125279,Intact,0.0,86.58627285997646,9.035314061877436,2.399186254659556,1.4559637286543978,0.6158974678697616,0.0,9.478850298884046,2025-10-18T18:00:14.343924
20,10,Fine(0-1mm),5,0.8495320624206986,-2.495648119811984,0.8283307314776964,2.5477441679547574,1.2925863702248714,Intact,0.0,86.60879083143857,9.991040281253163,2.8107826341540765,1.4279529579443808,0.6955382241979614,14.158151031230126,9.27504007160405,2025-10-18T18:00:14.343936
20,10,Fine(0-1mm),6,0.35031788458966473,-4.260446390425656,0.33539277892064884,2.1055532010759324,1.253110666197583,Intact,0.0,85.64663685717996,10.03971765456853,2.618288637357559,1.566104153382107,0.8171195997568125,5.4128662470528,10.174829445733678,2025-10-18T18:00:14.343947
20,10,Fine(0-1mm),7,0.34253405112658053,-0.9883787003068685,0.33914851752394715,1.1410690053496348,1.2240596645061437,Intact,0.0,84.64848745330599,8.573008025858861,2.8794328498491226,1.8117295221666665,0.6720863285396842,0.0,10.098272986076253,2025-10-18T18:00:14.343959
20,10,Fine(0-1mm),8,0.8879369167811788,0.661714350928591,0.8938125227867127,2.573866941468004,1.1204440603089163,Intact,0.0,88.94538131563874,8.333040089437617,2.376157700202013,1.5486875326161658,0.8237003981606926,18.538027864246782,9.239691829052253,2025-10-18T18:00:14.343971
20,10,Fine(0-1mm),9,0.3083760334324283,0.40369782327176296,0.30962094076688684,4.839742276133098,1.263503625081301,Intact,0.0,82.56538595176262,11.728397182015371,2.48476705882592,1.8293918231094428,0.6739885646460605,15.215510749134562,9.636552424292535,2025-10-18T18:00:14.343982
20,10,Fine(0-1mm),10,0.8643925000362145,-4.268837429020259,0.8274929894610247,3.7217234554013916,1.1979141700063929,Intact,0.0,86.20738124858482,9.490041917045536,2.416312943098941,1.578884133834033,0.4913552637016477,7.801759633088739,9.500612228466144,2025-10-18T18:00:14.343993
20,10,Fine(0-1mm),11,0.8108187820515271,-4.920237220323625,0.7709245745476533,0.2182964384632563,1.2683442685724766,Intact,0.0,86.05824162720286,8.833410241082733,2.5126811914233915,1.4678016411973973,0.797199661786776,0.0,10.077134728155231,2025-10-18T18:00:14.344005
20,10,Fine(0-1mm),12,0.7107602374588566,-2.9629402254996835,0.6897008364763311,4.415348101538777,1.229984228033333,Intact,0.0,83.1126844628415,9.281759048004664,2.363941610016989,1.234273029067963,0.6959222575327285,1.8405299662007462,10.195673779282627,2025-10-18T18:00:14.344017
20,10,Fine(0-1mm),13,0.8621767116413646,-0.24919648729602084,0.8600281975616699,1.2292550431734024,1.1784991943589258,Intact,0.0,81.28426011275646,8.594650103571002,2.227741563857507,1.505198385301456,0.665503603256122,11.504505672198377,9.593486402541588,2025-10-18T18:00:14.344028
20,10,Fine(0-1mm),14,0.877616880942268,0.08045322382711717,0.8783229520158371,1.273146171517473,1.2075256048247809,Intact,0.0,86.70070928816706,9.261307669082354,2.91569485961549,1.2849671662241382,0.8405457772883499,15.777349267837375,10.366335435646649,2025-10-18T18:00:14.344040
20,10,Fine(0-1mm),15,0.3061549084878564,0.749144571467772,0.3084484513650753,4.0839068366897555,1.1500028400352837,Intact,0.0,84.31935462876329,11.096883216973522,2.2890096199063708,1.4058070923893273,0.7942591251204212,8.116371160298513,9.234204604516776,2025-10-18T18:00:14.344051
20,10,Fine(0-1mm),16,0.7193556820760054,-1.5828550070291887,0.7079693246439164,2.9319264677996997,1.2574760254337534,Intact,0.0,85.70119459524948,8.286823957483795,2.9808492098905828,1.2559777956213487,0.7908509721482095,6.509612125504277,10.681244993492909,2025-10-18T18:00:14.344063
20,10,Fine(0-1mm),17,0.6246432014396643,0.9636374007017121,0.6306624969496775,2.7688647698913056,1.265933180710342,Intact,0.0,81.09067741685726,9.441943836645095,2.7199147426650807,1.240250522231072,0.4074363133471025,12.424418121740562,10.356695036856252,2025-10-18T18:00:14.344074
20,10,Fine(0-1mm),18,0.5888310815553002,1.0894338833365902,0.595246006873381,2.5781091674258,1.2333971412184594,Intact,0.0,88.59515476812487,9.401186693858643,2.5422957083532527,1.4241566200358124,0.6046357185850754,0.0,9.76622788161365,2025-10-18T18:00:14.344086
20,10,Fine(0-1mm),19,0.6468756406632254,1.1079629861404134,0.6540427833281327,4.965609188119723,1.1024221115186057,Intact,0.0,85.73792029027051,9.353258487556463,2.4746866126164595,1.446731291629842,0.6836216147368204,22.166643806230418,9.253387884914826,2025-10-18T18:00:14.344098
20,10,Fine(0-1mm),20,0.7456601471973603,-2.4573836141731467,0.727336416922713,2.1539714380165114,1.2158349953127012,Intact,0.0,84.62969139081235,11.273579452785988,2.10380240964891,1.8587082905010979,0.6467856128154971,0.0,9.540662880830023,2025-10-18T18:00:14.344110
