applied_strain,material,critical_strain_threshold,strain_ratio,crack_probability,crack_detected,crack_length_um,crack_opening_um,temperature_C
0.0004897959183673469,LSM,0.0022,0.22263450834879403,0.0,False,0.0,0.0,800
0.0005714285714285715,YSZ,0.002,0.28571428571428575,0.0,False,0.0,0.0,800
0.0005714285714285715,Ni-YSZ,0.0025,0.2285714285714286,0.0,False,0.0,0.0,800
0.0005714285714285715,GDC,0.0018,0.3174603174603175,0.0,False,0.0,0.0,800
0.0005714285714285715,LSM,0.0022,0.25974025974025977,0.0,False,0.0,0.0,800
0.0006530612244897959,YSZ,0.002,0.32653061224489793,0.0,False,0.0,0.0,800
0.0006530612244897959,Ni-YSZ,0.0025,0.26122448979591834,0.0,False,0.0,0.0,800
0.0006530612244897959,GDC,0.0018,0.36281179138321995,0.0,False,0.0,0.0,800
0.0006530612244897959,LSM,0.0022,0.2968460111317254,0.0,False,0.0,0.0,800
0.0007346938775510204,YSZ,0.002,0.36734693877551017,0.0,False,0.0,0.0,800
0.0007346938775510204,Ni-YSZ,0.0025,0.29387755102040813,0.0,False,0.0,0.0,800
0.0007346938775510204,GDC,0.0018,0.40816326530612246,0.0,False,0.0,0.0,800
0.0007346938775510204,LSM,0.0022,0.33395176252319103,0.0,False,0.0,0.0,800
0.0008163265306122449,YSZ,0.002,0.40816326530612246,0.0,False,0.0,0.0,800
0.0008163265306122449,Ni-YSZ,0.0025,0.326530612244898,0.0,False,0.0,0.0,800
0.0008163265306122449,GDC,0.0018,0.45351473922902497,0.0,False,0.0,0.0,800
0.0008163265306122449,LSM,0.0022,0.37105751391465674,0.0,False,0.0,0.0,800
0.0008979591836734694,YSZ,0.002,0.4489795918367347,0.0,False,0.0,0.0,800
0.0008979591836734694,Ni-YSZ,0.0025,0.35918367346938773,0.0,False,0.0,0.0,800
0.0008979591836734694,GDC,0.0018,0.4988662131519275,0.0,False,0.0,0.0,800
0.0008979591836734694,LSM,0.0022,0.4081632653061224,0.0,False,0.0,0.0,800
0.0009795918367346938,YSZ,0.002,0.4897959183673469,0.0,False,0.0,0.0,800
0.0009795918367346938,Ni-YSZ,0.0025,0.39183673469387753,0.0,False,0.0,0.0,800
0.0009795918367346938,GDC,0.0018,0.5442176870748299,0.0,False,0.0,0.0,800
0.0009795918367346938,LSM,0.0022,0.44526901669758806,0.0,False,0.0,0.0,800
0.0010612244897959184,YSZ,0.002,0.5306122448979592,0.0,False,0.0,0.0,800
0.0010612244897959184,Ni-YSZ,0.0025,0.42448979591836733,0.0,False,0.0,0.0,800
0.0010612244897959184,GDC,0.0018,0.5895691609977325,0.0,False,0.0,0.0,800
0.0010612244897959184,LSM,0.0022,0.4823747680890538,0.0,False,0.0,0.0,800
0.001142857142857143,YSZ,0.002,0.5714285714285715,0.0,False,0.0,0.0,800
0.001142857142857143,Ni-YSZ,0.0025,0.4571428571428572,0.0,False,0.0,0.0,800
0.001142857142857143,GDC,0.0018,0.634920634920635,0.0,False,0.0,0.0,800
0.001142857142857143,LSM,0.0022,0.5194805194805195,0.0,False,0.0,0.0,800
0.0012244897959183673,YSZ,0.002,0.6122448979591836,0.0,False,0.0,0.0,800
0.0012244897959183673,Ni-YSZ,0.0025,0.4897959183673469,0.0,False,0.0,0.0,800
0.0012244897959183673,GDC,0.0018,0.6802721088435374,0.0,False,0.0,0.0,800
0.0012244897959183673,LSM,0.0022,0.5565862708719851,0.0,False,0.0,0.0,800
0.0013061224489795918,YSZ,0.002,0.6530612244897959,0.0,False,0.0,0.0,800
0.0013061224489795918,Ni-YSZ,0.0025,0.5224489795918367,0.0,False,0.0,0.0,800
0.0013061224489795918,GDC,0.0018,0.7256235827664399,0.0,False,0.0,0.0,800
0.0013061224489795918,LSM,0.0022,0.5936920222634507,0.0,False,0.0,0.0,800
0.0013877551020408164,YSZ,0.002,0.6938775510204082,0.0,False,0.0,0.0,800
0.0013877551020408164,Ni-YSZ,0.0025,0.5551020408163265,0.0,False,0.0,0.0,800
0.0013877551020408164,GDC,0.0018,0.7709750566893425,0.0,False,0.0,0.0,800
0.0013877551020408164,LSM,0.0022,0.6307977736549165,0.0,False,0.0,0.0,800
0.0014693877551020407,YSZ,0.002,0.7346938775510203,0.0,False,0.0,0.0,800
0.0014693877551020407,Ni-YSZ,0.0025,0.5877551020408163,0.0,False,0.0,0.0,800
0.0014693877551020407,GDC,0.0018,0.8163265306122449,0.0,False,0.0,0.0,800
0.0014693877551020407,LSM,0.0022,0.6679035250463821,0.0,False,0.0,0.0,800
0.0015510204081632653,YSZ,0.002,0.7755102040816326,0.0,False,0.0,0.0,800
0.0015510204081632653,Ni-YSZ,0.0025,0.6204081632653061,0.0,False,0.0,0.0,800
0.0015510204081632653,GDC,0.0018,0.8616780045351474,0.0,False,0.0,0.0,800
0.0015510204081632653,LSM,0.0022,0.7050092764378478,0.0,False,0.0,0.0,800
0.0016326530612244899,YSZ,0.002,0.8163265306122449,0.0,False,0.0,0.0,800
0.0016326530612244899,Ni-YSZ,0.0025,0.653061224489796,0.0,False,0.0,0.0,800
0.0016326530612244899,GDC,0.0018,0.9070294784580499,0.0,False,0.0,0.0,800
0.0016326530612244899,LSM,0.0022,0.7421150278293135,0.0,False,0.0,0.0,800
0.0017142857142857142,YSZ,0.002,0.8571428571428571,0.0,False,0.0,0.0,800
0.0017142857142857142,Ni-YSZ,0.0025,0.6857142857142856,0.0,False,0.0,0.0,800
0.0017142857142857142,GDC,0.0018,0.9523809523809523,0.0,False,0.0,0.0,800
0.0017142857142857142,LSM,0.0022,0.7792207792207791,0.0,False,0.0,0.0,800
0.0017959183673469388,YSZ,0.002,0.8979591836734694,0.0,False,0.0,0.0,800
0.0017959183673469388,Ni-YSZ,0.0025,0.7183673469387755,0.0,False,0.0,0.0,800
0.0017959183673469388,GDC,0.0018,0.997732426303855,0.0,False,0.0,0.0,800
0.0017959183673469388,LSM,0.0022,0.8163265306122448,0.0,False,0.0,0.0,800
0.0018775510204081633,YSZ,0.002,0.9387755102040817,0.0,False,0.0,0.0,800
0.0018775510204081633,Ni-YSZ,0.0025,0.7510204081632653,0.0,False,0.0,0.0,800
0.0018775510204081633,GDC,0.0018,1.0430839002267573,0.19379683391313074,False,0.0,0.0,800
0.0018775510204081633,LSM,0.0022,0.8534322820037106,0.0,False,0.0,0.0,800
0.0019591836734693877,YSZ,0.002,0.9795918367346939,0.0,False,0.0,0.0,800
0.0019591836734693877,Ni-YSZ,0.0025,0.7836734693877551,0.0,False,0.0,0.0,800
0.0019591836734693877,GDC,0.0018,1.0884353741496597,0.35736403810040107,False,0.0,0.0,800
0.0019591836734693877,LSM,0.0022,0.8905380333951761,0.0,False,0.0,0.0,800
0.0020408163265306124,YSZ,0.002,1.0204081632653061,0.09700730592797024,True,14.81542632292641,1.3603036013383436,800
0.0020408163265306124,Ni-YSZ,0.0025,0.8163265306122449,0.0,False,0.0,0.0,800
0.0020408163265306124,GDC,0.0018,1.1337868480725626,0.48774577315152456,False,0.0,0.0,800
0.0020408163265306124,LSM,0.0022,0.927643784786642,0.0,False,0.0,0.0,800
0.0021224489795918368,YSZ,0.002,1.0612244897959184,0.2637035448136632,False,0.0,0.0,800
0.0021224489795918368,Ni-YSZ,0.0025,0.8489795918367347,0.0,False,0.0,0.0,800
0.0021224489795918368,GDC,0.0018,1.179138321995465,0.5916749007502229,False,0.0,0.0,800
0.0021224489795918368,LSM,0.0022,0.9647495361781075,0.0,False,0.0,0.0,800
0.002204081632653061,YSZ,0.002,1.1020408163265305,0.39962695880159527,False,0.0,0.0,800
0.002204081632653061,Ni-YSZ,0.0025,0.8816326530612244,0.0,False,0.0,0.0,800
0.002204081632653061,GDC,0.0018,1.2244897959183674,0.674518280301748,False,0.0,0.0,800
0.002204081632653061,LSM,0.0022,1.0018552875695732,0.009233544433457253,False,0.0,0.0,800
0.002285714285714286,YSZ,0.002,1.142857142857143,0.510458340443047,True,42.375109335768435,0.18998346212815434,800
0.002285714285714286,Ni-YSZ,0.0025,0.9142857142857144,0.0,False,0.0,0.0,800
0.002285714285714286,GDC,0.0018,1.26984126984127,0.7405539114485644,True,10.12141476886268,0.6843232797258958,800
0.002285714285714286,LSM,0.0022,1.038961038961039,0.17700503386421018,False,0.0,0.0,800
0.0023673469387755102,YSZ,0.002,1.183673469387755,0.6008297841565163,False,0.0,0.0,800
0.0023673469387755102,Ni-YSZ,0.0025,0.9469387755102041,0.0,False,0.0,0.0,800
0.0023673469387755102,GDC,0.0018,1.3151927437641724,0.7931918482947572,False,0.0,0.0,800
0.0023673469387755102,LSM,0.0022,1.0760667903525045,0.316366929381412,False,0.0,0.0,800
0.0024489795918367346,YSZ,0.002,1.2244897959183672,0.6745182803017479,True,2.6410432590478417,1.9814526287996277,800
0.0024489795918367346,Ni-YSZ,0.0025,0.9795918367346939,0.0,False,0.0,0.0,800
0.0024489795918367346,GDC,0.0018,1.3605442176870748,0.8351502932631047,True,98.72565863839097,0.31172680525066354,800
0.0024489795918367346,LSM,0.0022,1.1131725417439702,0.4321299710522307,False,0.0,0.0,800
0.0025306122448979593,YSZ,0.002,1.2653061224489797,0.7346035709756704,True,25.49339823838946,0.5370711436702297,800
0.0025306122448979593,Ni-YSZ,0.0025,1.0122448979591838,0.05938794173614892,False,0.0,0.0,800
0.0025306122448979593,GDC,0.0018,1.4058956916099774,0.8685959640025571,True,24.066085169010645,0.7340922805427494,800
0.0025306122448979593,LSM,0.0022,1.150278293135436,0.5282902720236369,False,0.0,0.0,800
0.0026122448979591837,YSZ,0.002,1.3061224489795917,0.7835968649662866,True,18.376967053162833,1.2065491063053873,800
0.0026122448979591837,Ni-YSZ,0.0025,1.0448979591836733,0.20107627105872283,False,0.0,0.0,800
0.0026122448979591837,GDC,0.0018,1.4512471655328798,0.8952559818381969,True,11.558661234431025,0.06786927410348408,800
0.0026122448979591837,LSM,0.0022,1.1873840445269015,0.608167263414424,False,0.0,0.0,800
0.002693877551020408,YSZ,0.002,1.346938775510204,0.8235457913861888,False,0.0,0.0,800
0.002693877551020408,Ni-YSZ,0.0025,1.077551020408163,0.32142149459199076,False,0.0,0.0,800
0.002693877551020408,GDC,0.0018,1.4965986394557822,0.9165070596393732,True,18.669049212597027,1.9569373290117877,800
0.002693877551020408,LSM,0.0022,1.2244897959183672,0.6745182803017478,True,8.740935347985443,1.4479668419388583,800
0.002775510204081633,YSZ,0.002,1.3877551020408163,0.8561199784251015,True,12.348756114353117,0.24042207284419234,800
0.002775510204081633,Ni-YSZ,0.0025,1.110204081632653,0.4236386136484216,True,25.71390996384911,0.22886198063231072,800
0.002775510204081633,GDC,0.0018,1.541950113378685,0.9334465947325544,True,4.7158080402263725,0.32473636514908466,800
0.002775510204081633,LSM,0.0022,1.261595547309833,0.729633744283654,True,17.675251995699615,0.08278552260610446,800
0.002857142857142857,YSZ,0.002,1.4285714285714286,0.8826808339057491,True,0.7781132156016122,0.20669648479561734,800
0.002857142857142857,Ni-YSZ,0.0025,1.1428571428571428,0.5104583404430468,False,0.0,0.0,800
0.002857142857142857,GDC,0.0018,1.5873015873015874,0.9469493380690467,True,6.122201788815915,0.7121247984757229,800
0.002857142857142857,LSM,0.0022,1.2987012987012987,0.775416228297416,False,0.0,0.0,800
0.0029387755102040815,YSZ,0.002,1.4693877551020407,0.9043384440564217,True,11.160025515138624,3.40960787951287,800
0.0029387755102040815,Ni-YSZ,0.0025,1.1755102040816325,0.5842000485862016,True,2.8794409257323963,0.035959281545422196,800
0.0029387755102040815,GDC,0.0018,1.6326530612244898,0.9577125660211868,True,18.860952786628864,2.3264982596247994,800
0.0029387755102040815,LSM,0.0022,1.3358070500927641,0.8134461329927389,True,0.5872543013714269,0.4099458378061354,800
0.0030204081632653063,YSZ,0.002,1.5102040816326532,0.9219979685314624,True,23.01740216407742,0.20431261773201292,800
0.0030204081632653063,Ni-YSZ,0.0025,1.2081632653061225,0.6468337347383546,True,13.070928836826136,1.241758889441499,800
0.0030204081632653063,GDC,0.0018,1.6780045351473925,0.966292087460852,True,25.42578258890733,0.006303320877663618,800
0.0030204081632653063,LSM,0.0022,1.37291280148423,0.8450362417928776,True,57.57570917863207,3.829146087993076,800
0.0031020408163265306,YSZ,0.002,1.5510204081632653,0.9363974707163732,True,23.324593069337222,0.12758892069291713,800
0.0031020408163265306,Ni-YSZ,0.0025,1.2408163265306122,0.7000326467216612,False,0.0,0.0,800
0.0031020408163265306,GDC,0.0018,1.7233560090702948,0.9731309455117064,True,14.691662993846286,1.3920308497482847,800
0.0031020408163265306,LSM,0.0022,1.4100185528756957,0.8712770378716359,True,4.70727090044231,1.2588324840648226,800
0.003183673469387755,YSZ,0.002,1.5918367346938775,0.948138764399921,True,17.635108210061382,0.8996419901679437,800
0.003183673469387755,Ni-YSZ,0.0025,1.273469387755102,0.7452179840389083,True,8.104908597537953,0.43713828714917624,800
0.003183673469387755,GDC,0.0018,1.7687074829931972,0.9785822961224184,True,17.2064221161703,0.026804160424621505,800
0.003183673469387755,LSM,0.0022,1.4471243042671613,0.8930743473777041,True,0.34065557848715106,0.6347031020219188,800
0.0032653061224489797,YSZ,0.002,1.6326530612244898,0.9577125660211868,True,12.615385013588954,0.07437435841164063,800
0.0032653061224489797,Ni-YSZ,0.0025,1.306122448979592,0.7835968649662867,True,16.2363101392408,1.6390779591731883,800
0.0032653061224489797,GDC,0.0018,1.8140589569160999,0.9829276449014003,True,24.312084359181238,0.4509768729050734,800
0.0032653061224489797,LSM,0.0022,1.484230055658627,0.9111806083416362,True,1.92931224704028,0.5524579469779176,800
0.003346938775510204,YSZ,0.002,1.673469387755102,0.9655190037063105,True,2.8908810641390112,0.5520154365518886,800
0.003346938775510204,Ni-YSZ,0.0025,1.3387755102040817,0.8161945745041472,True,6.882762737401587,2.9719297638228657,800
0.003346938775510204,GDC,0.0018,1.8594104308390023,0.986391383956066,True,7.225861458399704,0.4181405883833922,800
0.003346938775510204,LSM,0.0022,1.5213358070500926,0.9262208446608362,True,5.957662364026312,0.19461918105845655,800
0.0034285714285714284,YSZ,0.002,1.7142857142857142,0.971884340251028,True,2.984685527860772,0.698929034875019,800
0.0034285714285714284,Ni-YSZ,0.0025,1.3714285714285712,0.8438819546840288,True,25.990932411025135,0.143134204661922,800
0.0034285714285714284,GDC,0.0018,1.9047619047619047,0.9891523794132886,True,8.449365987292694,0.8260218082737453,800
0.0034285714285714284,LSM,0.0022,1.5584415584415583,0.9387142417784408,True,20.76647660926213,0.16273918036153068,800
0.003510204081632653,YSZ,0.002,1.7551020408163265,0.9770746089704886,True,10.291215701323846,3.206963158608856,800
0.003510204081632653,Ni-YSZ,0.0025,1.4040816326530612,0.8673986689591514,False,0.0,0.0,800
0.003510204081632653,GDC,0.0018,1.9501133786848073,0.9913532079960697,True,10.313464293664959,0.7748680769797821,800
0.003510204081632653,LSM,0.0022,1.5955473098330242,0.9490920688434926,True,46.57808486433434,0.5932442736277301,800
0.0035918367346938775,YSZ,0.002,1.7959183673469388,0.9813067323140009,True,10.673500084560546,0.2443135366792054,800
0.0035918367346938775,Ni-YSZ,0.0025,1.436734693877551,0.8873729621824445,False,0.0,0.0,800
0.0035918367346938775,GDC,0.0018,1.99546485260771,0.9931075196296206,True,6.440791327341854,0.6250157933992324,800
0.0035918367346938775,LSM,0.0022,1.6326530612244896,0.9577125660211868,True,33.6029726486394,0.5153327071135864,800
0.003673469387755102,YSZ,0.002,1.8367346938775508,0.9847575879368604,True,16.420141231374217,0.0594877302167528,800
0.003673469387755102,Ni-YSZ,0.0025,1.4693877551020407,0.9043384440564217,True,5.006933421264563,0.17165390642050146,800
0.003673469387755102,GDC,0.0018,2.0408163265306123,0.9945059062789446,True,6.475214931417231,0.6239766343251716,800
0.003673469387755102,LSM,0.0022,1.6697588126159553,0.9648733108596597,True,0.31136438619043627,0.9130812336887614,800
0.0037551020408163266,YSZ,0.002,1.8775510204081634,0.9875714011372899,True,13.787391778635675,0.0990624018867946,800
0.0037551020408163266,Ni-YSZ,0.0025,1.5020408163265306,0.9187483444217874,True,6.7474015693460565,1.6781652262969347,800
0.0037551020408163266,GDC,0.0018,2.0861678004535147,0.9956205800823951,True,18.73698478627828,0.2708422528529689,800
0.0037551020408163266,LSM,0.0022,1.7068645640074211,0.9708214905974123,True,32.84926084614599,2.9737330209314337,800
0.003836734693877551,YSZ,0.002,1.9183673469387754,0.9898657726185143,True,15.949456955510172,0.07139380643150336,800
0.003836734693877551,Ni-YSZ,0.0025,1.5346938775510204,0.9309876212122842,True,28.815480058700572,1.3644736883033068,800
0.003836734693877551,GDC,0.0018,2.131519274376417,0.9965091023581901,True,18.153902120848503,1.1965696752781712,800
0.003836734693877551,LSM,0.0022,1.7439703153988868,0.9757624350090215,True,4.889971238059804,1.7373715699365975,800
0.003918367346938775,YSZ,0.002,1.9591836734693877,0.9917365935006722,True,18.039022276555457,0.7214228405820514,800
0.003918367346938775,Ni-YSZ,0.0025,1.5673469387755101,0.94138324453765,True,6.344557933721678,1.2620972886963175,800
0.003918367346938775,GDC,0.0018,2.1768707482993195,0.9972173560483192,True,16.656690698903596,0.2899998514618019,800
0.003918367346938775,LSM,0.0022,1.7810760667903522,0.9798667043409761,True,1.2493050070767788,0.47906548285798456,800
0.004,YSZ,0.002,2.0,0.9932620530009145,True,3.7577511787043614,0.4606562841841025,800
0.004,Ni-YSZ,0.0025,1.6,0.950212931632136,True,1.0130053890786224,0.11438056893552616,800
0.004,GDC,0.0018,2.2222222222222223,0.9977819150956797,True,13.20507967189115,0.7378867719992046,800
0.004,LSM,0.0022,1.8181818181818181,0.9832759770115296,True,14.755129012402529,0.63437418068799,800
