cycle,temperature_C,material,d_spacing_A,d0_spacing_A,lattice_strain,thermal_strain,mechanical_strain,measurement_error
1,184.18367346938774,GDC,3.1304393169126867,3.124,0.0020612410091827766,0.001989795918367347,8.303281968227949e-05,-1.1587728866849657e-05
1,204.0816326530612,YSZ,2.9639758637106937,2.958,0.002020237900843005,0.0018803571428571426,0.00014412035461635304,-4.239596630490738e-06
1,204.0816326530612,NiO,2.418224111506806,2.412,0.002580477407465082,0.002525051020408163,4.8962347700618504e-05,6.464039356300633e-06
1,204.0816326530612,Ni,2.0389951107486994,2.034,0.002455806661110985,0.002381785714285714,7.109743902360463e-05,2.9235078016663293e-06
1,204.0816326530612,GDC,3.131784895168317,3.124,0.0024919638823036917,0.0022385204081632653,0.00023368055429504373,1.976291984538258e-05
1,223.97959183673467,YSZ,2.9642776171730287,2.958,0.0021222505655944914,0.002089285714285714,1.8448725840347882e-05,1.4516125468429491e-05
1,223.97959183673467,NiO,2.4187194995996957,2.412,0.0027858621889286115,0.002805612244897959,-4.192523861017282e-06,-1.55575321083303e-05
1,223.97959183673467,Ni,2.039194161681781,2.034,0.0025536684767853333,0.002646428571428571,-0.00011406339039052139,2.1303295747283728e-05
1,223.97959183673467,GDC,3.131693127023904,3.124,0.0024625886760257665,0.0024872448979591836,-3.3132154180431206e-05,8.47593224701437e-06
1,243.87755102040813,YSZ,2.965138392729187,2.958,0.002413249739414142,0.0022982142857142854,8.867547981223745e-05,2.635997388761909e-05
1,243.87755102040813,NiO,2.419509745286414,2.412,0.0031134930706526024,0.003086173469387755,2.3871331264122933e-05,3.4482700007245487e-06
1,243.87755102040813,Ni,2.040144737097193,2.034,0.00302101135555217,0.0029110714285714282,0.00011488939474469149,-4.949467763949722e-06
1,243.87755102040813,GDC,3.132656502577991,3.124,0.0027709675345682513,0.002735969387755102,2.7628083665264892e-05,7.370063147884524e-06
1,263.7755102040816,YSZ,2.9653102757854923,2.958,0.002471357601586264,0.002507142857142857,-5.022202696447363e-05,1.4436771407880331e-05
1,263.7755102040816,NiO,2.4200442853429744,2.412,0.00333511000952506,0.003366734693877551,-3.1815530055679354e-05,1.9084570318820757e-07
1,263.7755102040816,Ni,2.040328748999766,2.034,0.003111479350917435,0.0031757142857142856,-5.343681941129686e-05,-1.0798115385553773e-05
1,263.7755102040816,GDC,3.13355846700999,3.124,0.0030596885435308046,0.0029846938775510206,6.303644618762703e-05,1.1958219792156978e-05
1,283.67346938775506,YSZ,2.9658967351849013,2.958,0.0026696197379651168,0.002716071428571428,-6.553617970657486e-05,1.9084489100263703e-05
1,283.67346938775506,NiO,2.420645753291866,2.412,0.0035844748307903643,0.0036472959183673466,-6.456278291322158e-05,1.74169533623909e-06
1,283.67346938775506,Ni,2.040980716127087,2.034,0.003432013828459801,0.003440357142857142,9.950977821787817e-06,-1.8294292219128965e-05
1,283.67346938775506,GDC,3.1343521617388506,3.124,0.0033137521571224497,0.0032334183673469385,6.82206233764848e-05,1.2113166399026296e-05
1,303.57142857142856,YSZ,2.9672218235042735,2.958,0.0031175873915731483,0.0029249999999999996,0.00021322541445799523,-2.0638022884846702e-05
1,303.57142857142856,NiO,2.421762164658347,2.412,0.004047331947905111,0.003927857142857143,0.00011372560602829889,5.749199019669006e-06
1,303.57142857142856,Ni,2.041562786042555,2.034,0.003718183895061607,0.0037049999999999995,-4.8286381603376385e-06,1.8012533221945307e-05
1,303.57142857142856,GDC,3.134588675265746,3.124,0.0033894607124667687,0.0034821428571428573,-8.662544089753672e-05,-6.056703778551872e-06
1,323.469387755102,YSZ,2.9672163764507307,2.958,0.0031157459265485545,0.003133928571428571,-1.26527060712523e-05,-5.529938808764012e-06
1,323.469387755102,NiO,2.4218591003404715,2.412,0.004087520870842276,0.004208418367346938,-0.00012031643237711816,-5.810641275439191e-07
1,323.469387755102,Ni,2.042048475827217,2.034,0.0039569694332435975,0.0039696428571428565,-2.130472892890654e-06,-1.0542951006367943e-05
1,323.469387755102,GDC,3.1353585871029828,3.124,0.0036359113645912135,0.003730867346938775,-9.008814394693325e-05,-4.867838400628415e-06
1,343.3673469387755,YSZ,2.968175625892648,2.958,0.0034400357987314626,0.003342857142857142,8.788089158063334e-05,9.297764293687057e-06
1,343.3673469387755,NiO,2.4232352618061426,2.412,0.004658068742181833,0.004488979591836735,0.00018324704135224565,-1.4157891007147289e-05
1,343.3673469387755,Ni,2.042417787067205,2.034,0.004138538381123581,0.004234285714285714,-8.886004880233407e-05,-6.887284359798421e-06
1,343.3673469387755,GDC,3.1360982083557327,3.124,0.003872665926930985,0.003979591836734694,-9.3874717743365e-05,-1.3051192060343792e-05
1,363.265306122449,YSZ,2.9678596754618733,2.958,0.0033332236179422618,0.003551785714285714,-0.00021888809807554363,3.260017320916124e-07
1,363.265306122449,NiO,2.423748647120352,2.412,0.004870915058189225,0.004769540816326531,8.03582027916571e-05,2.101603907103764e-05
1,363.265306122449,Ni,2.043185648074387,2.034,0.0045160511673486,0.004498928571428571,2.680712323125723e-05,-9.684527311227924e-06
1,363.265306122449,GDC,3.136999413403876,3.124,0.004161143855274053,0.004228316326530613,-6.717789622011074e-05,5.424963551298179e-09
1,383.1632653061224,YSZ,2.9692931031067804,2.958,0.003817817142251578,0.003760714285714285,6.175626035547649e-05,-4.653403818183615e-06
1,383.1632653061224,NiO,2.4246739426547688,2.412,0.00525453675570834,0.005050102040816326,0.00020307167350700143,1.3630413850133569e-06
1,383.1632653061224,Ni,2.043529323313244,2.034,0.0046850163781929485,0.004763571428571428,-9.410573142619993e-05,1.5550681047720415e-05
1,383.1632653061224,GDC,3.1377154460922574,3.124,0.004390347660773777,0.0044770408163265305,-9.467673545476889e-05,7.983579902015765e-06
1,403.0612244897959,YSZ,2.970060780665504,2.958,0.004077343024172978,0.0039696428571428565,0.0001092143406568753,-1.5141736267538022e-06
1,403.0612244897959,NiO,2.4253426191963365,2.412,0.005531765835960322,0.005330663265306123,0.0001728588060099527,2.8243764644246203e-05
1,403.0612244897959,Ni,2.044463496710719,2.034,0.005144295334670321,0.005028214285714285,0.00012044759186887456,-4.366542912838389e-06
1,403.0612244897959,GDC,3.1386445832396994,3.124,0.004687766722054745,0.004725765306122449,-1.7976936639389995e-05,-2.002164742831436e-05
1,422.95918367346934,YSZ,2.9701575463121377,2.958,0.004110056224522539,0.004178571428571428,-9.01441499905233e-05,2.162894594163415e-05
1,422.95918367346934,NiO,2.4257847914649457,2.412,0.005715087672034014,0.005611224489795918,0.00010983079485237462,-5.9676126142787014e-06
1,422.95918367346934,Ni,2.0448185786270736,2.034,0.005318868548217316,0.005292857142857142,2.57299497498298e-05,2.814556103450036e-07
1,422.95918367346934,GDC,3.1395115512625575,3.124,0.0049652852953128435,0.004974489795918367,-8.624720882497382e-06,-5.797797230262802e-07
1,442.85714285714283,YSZ,2.971192570450871,2.958,0.004459962965135356,0.0043875,7.086940533957293e-05,1.5935597957828992e-06
1,442.85714285714283,NiO,2.4262540614540855,2.412,0.005909644052274361,0.005891785714285714,8.412957745365332e-06,9.44538024328246e-06
1,442.85714285714283,Ni,2.04525918864715,2.034,0.0055354909769667485,0.0055575,-2.2467266824158238e-05,4.582437909067885e-07
1,442.85714285714283,GDC,3.1402803156163204,3.124,0.005211368635185741,0.005223214285714286,-1.0479756257331857e-05,-1.3658942712132041e-06
1,462.75510204081627,YSZ,2.9715258312196227,2.958,0.0045726271871611565,0.004596428571428571,-3.9278797009801194e-05,1.5477412742386995e-05
1,462.75510204081627,NiO,2.426473434603741,2.412,0.006000594777670482,0.00617234693877551,-0.0001527237428085233,-1.9028418296504132e-05
1,462.75510204081627,Ni,2.0458322189469262,2.034,0.005817216788066017,0.0058221428571428565,-1.593535316894518e-05,1.1009284092105935e-05
1,462.75510204081627,GDC,3.1410159331674543,3.124,0.005446841602898331,0.005471938775510204,-2.6382495557045566e-05,1.2853229451725151e-06
1,482.65306122448976,YSZ,2.972301463971129,2.958,0.004834842451361987,0.0048053571428571425,2.4452488466756622e-05,5.032820038087214e-06
1,482.65306122448976,NiO,2.4278622431715884,2.412,0.00657638605787255,0.006452908163265306,0.0001195710714197203,3.906823187523056e-06
1,482.65306122448976,Ni,2.046356272024937,2.034,0.006074863335760735,0.006086785714285714,-1.0625530419023847e-05,-1.2968481059548453e-06
1,482.65306122448976,GDC,3.1420510084337905,3.124,0.005778171713761176,0.0057206632653061225,6.716944233025368e-05,-9.660993875199898e-06
1,502.55102040816325,YSZ,2.9727234802726854,2.958,0.004977511924504862,0.005014285714285714,-3.476223129070946e-05,-2.011558490142701e-06
1,502.55102040816325,NiO,2.4283689051315602,2.412,0.006786444913582253,0.006733469387755102,4.872548475927069e-05,4.25004106788078e-06
1,502.55102040816325,Ni,2.047059547283737,2.034,0.006420623050018269,0.006351428571428571,6.380410887026675e-05,5.390369719431368e-06
1,502.55102040816325,GDC,3.142761387113711,3.124,0.006005565657397839,0.005969387755102041,6.222252809693274e-05,-2.604462580113511e-05
1,522.4489795918366,YSZ,2.9736565467661036,2.958,0.005292950225187097,0.005223214285714284,4.753659708699065e-05,2.2199342385821608e-05
1,522.4489795918366,NiO,2.4287847681871657,2.412,0.006958859115740246,0.007014030612244896,-6.716684932417119e-05,1.1995352819520883e-05
1,522.4489795918366,Ni,2.0475242924094212,2.034,0.006649111312399872,0.006616071428571427,4.089796717208082e-05,-7.858083343636156e-06
1,522.4489795918366,GDC,3.1435915899734503,3.124,0.0062713156125000944,0.006218112244897958,6.359295240368787e-05,-1.038958480155134e-05
1,542.3469387755101,YSZ,2.974406861073578,2.958,0.005546606177680012,0.005432142857142856,0.00011069300321201661,3.7703173251394176e-06
1,542.3469387755101,NiO,2.4293466355901288,2.412,0.007191805800219104,0.007294591836734693,-0.00010582057888327075,3.0345423676818653e-06
1,542.3469387755101,Ni,2.048034826465276,2.034,0.006900111339860502,0.006880714285714284,2.753875623968513e-05,-8.14170209346727e-06
1,542.3469387755101,GDC,3.1443540217915595,3.124,0.006515371892304524,0.006466836734693877,5.051150745706754e-05,-1.9763498464199503e-06
1,562.2448979591836,YSZ,2.974946036750682,2.958,0.005728883282853837,0.005641071428571428,0.00010044392121258319,-1.2632066930173477e-05
1,562.2448979591836,NiO,2.4302628294314137,2.412,0.007571653993123526,0.007575153061224489,2.3634723154551226e-05,-2.7133791255513733e-05
1,562.2448979591836,Ni,2.048794163021309,2.034,0.00727343314715292,0.007145357142857142,0.00012804026453265067,3.573976312815086e-08
1,562.2448979591836,GDC,3.1450849398981373,3.124,0.006749340556381986,0.006715561224489796,5.3814179280599376e-05,-2.0034847388408945e-05
1,582.1428571428571,YSZ,2.975479080977586,2.958,0.005909087551584092,0.005849999999999999,6.179820844224791e-05,-2.7106568581550597e-06
1,582.1428571428571,NiO,2.431108498849922,2.412,0.007922263204776783,0.007855714285714285,6.844261783700026e-05,-1.8936987745028777e-06
1,582.1428571428571,Ni,2.049211494509427,2.034,0.007478610869924828,0.007409999999999999,5.197348168183749e-05,1.6637388242991477e-05
1,582.1428571428571,GDC,3.1456274957301256,3.124,0.006923013998119674,0.0069642857142857145,-3.383037135776096e-05,-7.441344808279543e-06
1,602.0408163265306,YSZ,2.975665909572189,2.958,0.005972247996006981,0.006058928571428571,-9.533443488117551e-05,8.653859459585057e-06
1,602.0408163265306,NiO,2.4316073249749404,2.412,0.008129073372695016,0.008136275510204082,-8.252320906134627e-06,1.0501833970690683e-06
1,602.0408163265306,Ni,2.0493391014529996,2.034,0.0075413478136674384,0.0076746428571428564,-0.00013732887463876662,4.033831163348725e-06
1,602.0408163265306,GDC,3.1464813153639075,3.124,0.007196323740047149,0.007213010204081633,-1.0652523214999223e-05,-6.033940819485592e-06
1,621.938775510204,YSZ,2.9760274497823644,2.958,0.006094472543057644,0.006267857142857142,-0.0001887640889329037,1.5379489133405914e-05
1,621.938775510204,NiO,2.4322659121967813,2.412,0.008402119484569386,0.008416836734693876,-1.8801310035845133e-05,4.084059911355076e-06
1,621.938775510204,Ni,2.049947482432223,2.034,0.007840453506501005,0.007939285714285713,-0.00012037903115753359,2.154682337282554e-05
1,621.938775510204,GDC,3.1472145526281317,3.124,0.0074310347721290495,0.00746173469387755,-3.1709853596729796e-05,1.0099318482293881e-06
1,641.8367346938775,YSZ,2.97731031691804,2.958,0.006528166638958725,0.006476785714285713,4.53237478397013e-05,6.057176833310432e-06
1,641.8367346938775,NiO,2.432918521672046,2.412,0.008672687260383914,0.008697397959183673,-1.616532337098126e-05,-8.545375428777036e-06
1,641.8367346938775,Ni,2.0507906673692093,2.034,0.008254998706592739,0.00820392857142857,6.0984067302765036e-05,-9.913932138597495e-06
1,641.8367346938775,GDC,3.1482501969040797,3.124,0.007762547024353297,0.007710459183673469,5.5412561120499095e-05,-3.3247204406713915e-06
1,661.734693877551,YSZ,2.9781086514846153,2.958,0.006798056620897695,0.006685714285714284,0.00011152974209474134,8.12593088668663e-07
1,661.734693877551,NiO,2.4335286348115543,2.412,0.008925636323198335,0.00897795918367347,-5.117275195873944e-05,-1.1501085163956315e-06
1,661.734693877551,Ni,2.050996688962793,2.034,0.00835628759232714,0.008468571428571428,-0.00011289964617495468,6.15809930666622e-07
1,661.734693877551,GDC,3.148516425657665,3.124,0.007847767496051502,0.007959183673469388,-0.00010886697395087122,-2.5492034670150654e-06
1,681.6326530612245,YSZ,2.9778833095121064,2.958,0.00672187610280815,0.006894642857142856,-0.00016398078761352934,-8.785966721176937e-06
1,681.6326530612245,NiO,2.4343415853272043,2.412,0.00926268048391558,0.009258520408163265,1.3722411608633023e-05,-9.562335856317869e-06
1,681.6326530612245,Ni,2.052154725485092,2.034,0.008925627082149305,0.008733214285714285,0.00020451866314688446,-1.2105866711863839e-05
1,681.6326530612245,GDC,3.1494851941671986,3.124,0.008157872652752507,0.008207908163265306,-4.719242962875432e-05,-2.8430808840448907e-06
1,701.530612244898,YSZ,2.9793321024726174,2.958,0.007211664121912372,0.007103571428571428,0.00012338969690753676,-1.5297003566592388e-05
1,701.530612244898,NiO,2.4349468416392357,2.412,0.00951361593666482,0.009539081632653061,-3.2121526233007656e-05,6.655830244766542e-06
1,701.530612244898,Ni,2.0523537594280716,2.034,0.009023480544774596,0.008997857142857143,1.912338432177804e-05,6.500017595674479e-06
1,701.530612244898,GDC,3.150181538025425,3.124,0.00838077401582107,0.008456632653061225,-7.968849948870036e-05,3.829862248545465e-06
1,721.4285714285713,YSZ,2.9795411821771483,2.958,0.007282346915871707,0.007312499999999999,-2.5224011623888637e-05,-4.929072504403394e-06
1,721.4285714285713,NiO,2.4357523055190757,2.412,0.009847556185354827,0.009819642857142857,1.4126184495182197e-05,1.378714371678795e-05
1,721.4285714285713,Ni,2.0529200355240027,2.034,0.009301885705016241,0.009262499999999998,3.628894626542427e-05,3.0967587508184263e-06
1,721.4285714285713,GDC,3.1521110261105827,3.124,0.008998407845897189,0.008705357142857141,0.0002921899326229935,8.607704170549013e-07
1,741.3265306122448,YSZ,2.980640380478622,2.958,0.007653948775734229,0.00752142857142857,0.0001293461480652339,3.1740562404253964e-06
1,741.3265306122448,NiO,2.4366692207035445,2.412,0.010227703442597205,0.010100204081632652,0.00012702491600406784,4.744449604854317e-07
1,741.3265306122448,Ni,2.0530912508550383,2.034,0.009386062367275495,0.009527142857142856,-0.00014139933272356352,3.1884285620412123e-07
1,741.3265306122448,GDC,3.151816469333628,3.124,0.008904119505002483,0.008954081632653061,-5.114654886133933e-05,1.1844212107602753e-06
1,761.2244897959183,YSZ,2.980405241748442,2.958,0.007574456304408926,0.007730357142857142,-0.0001638596010096025,7.958762561387049e-06
1,761.2244897959183,NiO,2.436804670038963,2.412,0.010283859883483756,0.010380765306122449,-8.891396703792277e-05,-7.991455600769512e-06
1,761.2244897959183,Ni,2.053952175978816,2.034,0.009809329389781775,0.009791785714285713,2.5107886831522685e-05,-7.5642113354611185e-06
1,761.2244897959183,GDC,3.1524577080172773,3.124,0.009109381567630328,0.009202806122448979,-0.00010721169541589478,1.3787140597243397e-05
1,781.1224489795918,YSZ,2.9815411670232765,2.958,0.00795847431483307,0.007939285714285713,2.0890766584655876e-05,-1.702166037299488e-06
1,781.1224489795918,NiO,2.437843421939429,2.412,0.010714519875385334,0.010661326530612246,5.053408245098161e-05,2.6592623221070866e-06
1,781.1224489795918,Ni,2.0545753982298796,2.034,0.010115731676440346,0.01005642857142857,4.59514746749064e-05,1.3351630336869494e-05
1,781.1224489795918,GDC,3.153054615132742,3.124,0.009300452987433445,0.009451530612244899,-0.0001436461791874043,-7.431445624050265e-06
1,801.0204081632652,YSZ,2.981776109333168,2.958,0.008037900383085763,0.008148214285714285,-0.0001250053858893953,1.469148326087473e-05
1,801.0204081632652,NiO,2.4384176034342078,2.412,0.010952571904729681,0.010941887755102039,2.9485709528584666e-05,-1.8801559900942164e-05
1,801.0204081632652,Ni,2.0549236319082826,2.034,0.010286938008005344,0.010321071428571426,-2.395061775884881e-05,-1.018280280723309e-05
1,801.0204081632652,GDC,3.154167408553946,3.124,0.009656660868740835,0.009700255102040815,-4.510760361723788e-05,1.5133703172593577e-06
1,820.9183673469387,YSZ,2.982710387746832,2.958,0.00835374839311417,0.008357142857142856,-1.1716858125747768e-05,8.322394097062119e-06
1,820.9183673469387,NiO,2.438608831643865,2.412,0.011031853915367007,0.011222448979591836,-0.00019186961204414212,1.2745478193132431e-06
1,820.9183673469387,Ni,2.055482717569308,2.034,0.010561808047840923,0.010585714285714283,-1.5101141091845354e-05,-8.805096781515712e-06
1,820.9183673469387,GDC,3.1550342276429775,3.124,0.009934131767918424,0.009948979591836734,-1.534391155002928e-05,4.960876317187252e-07
1,840.8163265306122,YSZ,2.9832311705714365,2.958,0.008529807495414455,0.008566071428571428,-4.233202291250954e-05,6.068089755536035e-06
1,840.8163265306122,NiO,2.439711588999643,2.412,0.011489050165689548,0.011503010204081633,-1.6874206219216716e-05,2.9141678271320942e-06
1,840.8163265306122,Ni,2.0561194969294196,2.034,0.010874875579852401,0.010850357142857142,2.6905476025539645e-05,-2.387039030280272e-06
1,840.8163265306122,GDC,3.155478604525954,3.124,0.010076377889229911,0.010197704081632652,-0.00012930583612293906,7.979643720198645e-06
1,860.7142857142857,YSZ,2.9836436463480265,2.958,0.00866925163895419,0.008775,-9.901512107584488e-05,-6.73323996996586e-06
1,860.7142857142857,NiO,2.4406211334882886,2.412,0.011866141578892498,0.011783571428571428,7.555771572466798e-05,7.012434596402953e-06
1,860.7142857142857,Ni,2.05684395145896,2.034,0.011231047914926172,0.011115,0.000104153528438653,1.1894386487519212e-05
1,860.7142857142857,GDC,3.1563150208988033,3.124,0.010344116804994688,0.010446428571428572,-0.00011495409193563961,1.2642325501755966e-05
1,880.6122448979592,YSZ,2.9842921259215736,2.958,0.008888480703709714,0.008983928571428572,-9.211058341568692e-05,-3.3372843031703736e-06
1,880.6122448979592,NiO,2.44073256802349,2.412,0.011912341634946286,0.012064132653061225,-0.00016132087833115933,9.529860216220612e-06
1,880.6122448979592,Ni,2.0569599480058858,2.034,0.011288076699059131,0.011379642857142857,-8.940945208325379e-05,-2.1567060004730465e-06
1,880.6122448979592,GDC,3.157229528848794,3.124,0.010636853024581908,0.01069515306122449,-6.808799277426586e-05,9.787956131683193e-06
1,900.5102040816325,YSZ,2.984995129677883,2.958,0.009126142555065301,0.009192857142857142,-6.014699875298101e-05,-6.567589038858346e-06
1,900.5102040816325,NiO,2.441728237136949,2.412,0.012325139774854462,0.01234469387755102,-3.326323828789974e-06,-1.622777886776776e-05
1,900.5102040816325,Ni,2.057423914899154,2.034,0.01151618234963337,0.011644285714285713,-0.00012043313676133667,-7.670227891005965e-06
1,900.5102040816325,GDC,3.1580562100321594,3.124,0.010901475682509515,0.010943877551020408,-4.711781524036182e-05,4.715946729469747e-06
1,920.408163265306,YSZ,2.9859259667402784,2.958,0.00944082716033752,0.009401785714285713,4.402153798108289e-05,-4.980091929276606e-06
1,920.408163265306,NiO,2.4421199462050303,2.412,0.01248753988599944,0.012625255102040815,-0.0001481932828073257,1.0478066765949937e-05
1,920.408163265306,Ni,2.058295188670873,2.034,0.01194453720298579,0.01190892857142857,1.6956263640169034e-05,1.8652367917050203e-05
1,920.408163265306,GDC,3.1591176219363812,3.124,0.011241236215230844,0.011192602040816325,5.5819289102613846e-05,-7.185114688095656e-06
1,940.3061224489795,YSZ,2.986631656163513,2.958,0.00967939694506865,0.009610714285714285,6.619793674561978e-05,2.4847226087459234e-06
1,940.3061224489795,NiO,2.442986892105601,2.412,0.012846970193035252,0.012905816326530612,-6.877681080221804e-05,9.930677306858177e-06
1,940.3061224489795,Ni,2.058742177299695,2.034,0.012164295624235525,0.012173571428571428,-1.8686333324638504e-05,9.410528988736122e-06
1,940.3061224489795,GDC,3.159650217800494,3.124,0.011411721447020969,0.011441326530612245,-2.203998480590207e-05,-7.565098785375021e-06
1,960.204081632653,YSZ,2.9871493899596535,2.958,0.00985442527371654,0.009819642857142857,3.2693139367573444e-05,2.089277206110754e-06
1,960.204081632653,NiO,2.4436936307106873,2.412,0.013139979564961528,0.013186377551020407,-5.914543973767811e-05,1.2747453678799842e-05
1,960.204081632653,Ni,2.0592123993241627,2.034,0.01239547656055216,0.012438214285714285,-4.727161471658583e-05,4.533889554460616e-06
1,960.204081632653,GDC,3.1609596268807474,3.124,0.011830866479112441,0.011690051020408163,0.0001360386433103381,4.776815393939607e-06
1,980.1020408163265,YSZ,2.987676313706709,2.958,0.010032560414708975,0.010028571428571428,2.0780165914354837e-05,-1.67911797768084e-05
1,980.1020408163265,NiO,2.444446867270075,2.412,0.013452266695719375,0.013466938775510204,-8.206127900923917e-06,-6.465951889904342e-06
1,980.1020408163265,Ni,2.0597370943006257,2.034,0.012653438692539628,0.012702857142857142,-4.17679174448652e-05,-7.65053287265019e-06
1,980.1020408163265,GDC,3.1607462577863052,3.124,0.011762566512901718,0.011938775510204083,-0.00016160492421574726,-1.4604073086618014e-05
1,1000.0,YSZ,2.988308469425386,2.958,0.010246270934883688,0.0102375,8.12261895597809e-06,6.483159277100026e-07
1,1000.0,NiO,2.4454467137901337,2.412,0.013866796762078656,0.013747500000000001,0.00012202535222916884,-2.7285901505139792e-06
1,1000.0,Ni,2.060186756432293,2.034,0.012874511520301536,0.0129675,-8.691107680877755e-05,-6.077402889685321e-06
1,1000.0,GDC,3.161880413127247,3.124,0.012125612396685921,0.0121875,-6.385424832930737e-05,1.966645015227808e-06
