simulation_id,material,defect_type,formation_energy,migration_barrier,binding_energy,volume_change,metadata_supercell_size,metadata_k_points,metadata_convergence
DEFECT_Ni_0012,Ni,antisite,0.7834925548779768,0.931450755602598,-0.11881676277933761,0.15442841069970714,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0013,Ni,vacancy,1.4731876735877836,0.7128995954297649,-0.3199694384965857,0.12713368926787744,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0014,Ni,antisite,0.9345513574398845,0.5642854430459653,-0.07870511540151431,0.11226179239471182,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0015,Ni,dislocation,0.5408642860788107,0.7305716059671141,-0.6351255062418285,0.07965686895299952,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0016,Ni,vacancy,1.015747099510548,1.285786947615381,-0.5379097994168416,0.11114010508594303,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0017,Ni,dislocation,0.3522835583687618,0.6979417680873874,-0.1691923861776865,0.10889148998527172,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0018,Ni,interstitial,2.479862811644988,0.7561872411010853,-0.4095283591743607,0.08706438863096508,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0019,Ni,antisite,0.8975430852397364,0.8875311257816502,-0.5901932119207896,0.005001954091652869,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0020,Ni,interstitial,3.3876209959320294,0.8648553084957741,-0.7038623751225132,0.12002342333485153,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0021,Ni,vacancy,1.6563647373566175,0.3831336757314399,-0.6674690787193353,0.13064126608346607,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0022,Ni,vacancy,2.0017482262822766,1.0758639906974983,-0.5276910644438343,0.07911596988548654,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0023,Ni,vacancy,1.8533119063065056,0.465407678092573,-1.1350707775869044,0.1622956924309229,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0024,Ni,vacancy,1.4264482734445842,0.4963168602342635,-0.48613651889872483,0.13744680569029635,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0025,Ni,dislocation,0.4306274691131616,1.0101776481893738,-0.3483476727224613,0.09902425986241492,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0026,Ni,dislocation,0.5638956814212746,0.6583023796941818,-0.6305157800707579,0.026099887234790786,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0027,Ni,vacancy,0.8126121579347805,0.5783005818406434,-0.971097744275905,0.11683561477103056,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0028,Ni,antisite,0.8328625316235966,0.695861533091508,-0.7891052252577238,0.10872830741716803,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0029,Ni,vacancy,1.690787785614336,0.6427527459931571,-0.4405483190830648,0.14800966758827458,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0030,Ni,interstitial,3.347224754673499,0.7313191858595331,-0.18811688541532462,0.05740413035288075,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0031,Ni,interstitial,2.9836981197995756,0.5772626756188921,-0.6433368212190733,0.11510751187159292,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0032,Ni,vacancy,1.0892357262473844,0.6613842424656855,-0.4179020344557981,0.15452593768244083,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0033,Ni,interstitial,1.8757517327501723,0.5749807345953942,-0.6742223271669351,0.09982595757133991,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0034,Ni,dislocation,0.6254744837337654,1.05030577384278,-0.3628473406528906,0.13158176049103343,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0035,Ni,interstitial,2.5704068510697744,0.6545974263126176,-0.7097095282788247,0.11537594406253045,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0036,Ni,antisite,0.5643421972143124,0.7111501756961742,-0.9087447469764631,0.03932352759545991,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0037,Ni,antisite,1.198824748146888,0.8433109476756412,-0.9716691632234389,0.0846269549992429,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0038,Ni,interstitial,3.3393697766102983,0.4793641528257584,0.14182727675749784,0.18779011127084405,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0039,Ni,dislocation,0.3725194384727123,0.709484006011362,-0.3137864740684465,0.028664384711668475,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0040,Ni,interstitial,3.528713643557068,0.7838368853672885,-1.0226247373117892,0.07723897095586474,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0041,Ni,grain_boundary,0.3423724105340656,0.9607288496965278,-0.7870628532146928,0.114876931761012,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0042,Ni,dislocation,0.48816199249458697,0.9963834326537784,-0.38353981593441305,0.09187201912624651,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0043,Ni,interstitial,3.021855198495992,1.0445615844266818,-0.6703423526552317,0.1256271814199701,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0044,Ni,grain_boundary,0.23936028764657208,0.1980117839552169,-0.5468779176570304,0.15511744277478817,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0045,Ni,vacancy,1.3079560484718902,0.90160245821092,-0.7139576913098398,0.11131521038725672,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0046,Ni,vacancy,1.166675453486615,0.4805804237440753,-0.5341051025567312,0.10340603234243997,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0047,Ni,dislocation,0.4995798084608844,1.1410724713026168,-0.7972210756223852,0.09678981025236433,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0048,Ni,vacancy,1.7202165615009808,0.7980761843009295,-0.8357377436240936,0.04391009882011611,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0049,Ni,antisite,0.8563910396370998,0.5140538687527985,-0.7009265899369841,0.15176982249023718,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0050,Ni,interstitial,2.8563578873549984,1.005818227337465,-0.4875703454129023,0.035784613410745764,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0051,Ni,grain_boundary,0.2741097367334942,0.9021806758173165,-0.6880502962674431,0.043501755366667276,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0052,Ni,grain_boundary,0.22046175015319036,0.8744704928940119,-0.6205617384427774,0.0837889607538242,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0053,Ni,dislocation,0.47575209458461065,0.5900453683478721,-0.37472893472978996,0.05323470224097998,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0054,Ni,grain_boundary,0.3956875805344489,0.9052714459403995,-0.44764457915095757,0.12764478037561924,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0055,Ni,dislocation,0.6115728222019055,0.7687309465956434,-0.6152351017676377,0.05930099226574348,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0056,Ni,interstitial,2.5284952980100472,0.6324313407954888,-0.7071433134699265,0.07017185352076737,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0057,Ni,interstitial,3.4974343468939693,0.6932310712370163,-0.5448907832755377,0.033151102092972284,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0058,Ni,grain_boundary,0.28278263231647643,0.6013833094325692,-0.2877714397331189,0.07864621307117146,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0059,Ni,grain_boundary,0.25909963071388054,1.1056846602606298,-0.2096264629705808,0.10382786719717081,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0060,Ni,antisite,0.8536531419064404,0.8428564983476263,-0.5420543580832572,0.13247012579112316,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0061,Ni,dislocation,0.5667218939304528,0.9967472087807128,-0.901617111840672,0.0557165907996792,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0062,Ni,vacancy,1.657583960547235,0.9177727668901475,-0.4141246186097672,0.052650952773351044,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0063,Ni,grain_boundary,0.3041432420934498,0.8946673351109935,-0.5089411345554322,0.12622923415238074,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0064,Ni,vacancy,1.41837168075475,0.6050418244804319,-0.7801825722254025,0.04877575004922807,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0065,Ni,interstitial,3.2272988536399727,0.74948478699146,-1.2265675991845033,0.04337364537371485,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0066,Ni,vacancy,1.045675781280564,0.9097400952789801,-0.5247540556734184,0.014739619611199156,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0067,Ni,grain_boundary,0.3789531273116821,0.5443027786107536,-0.4822587031565993,0.06519824613350553,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0068,Ni,antisite,0.32403714351392765,0.6531520104616716,-0.3763508460489491,0.06011096369629046,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0069,Ni,vacancy,1.2781971649102544,1.1704919780426795,-0.7350180864371859,0.13571520203555087,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0070,Ni,antisite,0.8070742834177279,0.5826578377230546,-0.7313808250032443,0.07485451749809904,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0071,Ni,antisite,0.9544424342209252,0.9060363390806764,-0.6830497011463268,0.12964170853165374,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0072,Ni,vacancy,1.4157408733275108,0.6941528598953977,-0.47941154002017333,0.15310956538135956,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0073,Ni,antisite,0.9161648189292564,0.9443023476177644,-0.7437249923189515,0.04073795306977084,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Ni_0074,Ni,grain_boundary,0.2677535769838851,0.9586524991910061,-0.7266382404178645,0.21165579585660885,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0000,Al,antisite,0.9307690325490497,0.6359850944006771,-0.4047882470886803,0.15728886286325738,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0001,Al,vacancy,2.27615947285163,1.0720692310101196,-0.42235163198839376,0.06702698107377048,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0002,Al,grain_boundary,0.28817267101795324,0.8311434639060882,-0.20469125912539166,0.033525321390354065,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0003,Al,antisite,0.6878390424342911,1.0241260521502615,-0.45849712360018346,0.09120022279358767,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0004,Al,vacancy,1.6185541858720067,0.9399133229703088,-0.37920815065459634,0.10081310173445572,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0005,Al,vacancy,1.2265179148724574,0.6998435302625806,-0.7691165285822747,0.1479565084480093,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0006,Al,grain_boundary,0.28371701597031995,0.6594916740896748,-0.35462684216173146,0.15210641543072217,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0007,Al,vacancy,1.2845025338148557,0.9268427262175665,-0.06063069185061065,0.09595369941578585,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0008,Al,interstitial,3.4679400364387862,1.055797283132131,-0.5293042089383652,0.09607502972515305,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0009,Al,interstitial,2.4543982107923874,1.0875793986736864,-0.39289867241013143,0.031823206813598376,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0010,Al,interstitial,2.670765674032281,1.127328744961478,-0.3170867733089867,0.06292609101269678,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0011,Al,dislocation,0.44501479718939213,0.9222160861787914,-0.5094011869781421,0.09103687321647622,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0012,Al,dislocation,0.7253311936862172,1.0570767713048579,-0.4591065238513668,0.17085535454475487,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0013,Al,grain_boundary,0.3521373316420672,0.8088895837551013,-0.7342925878532861,0.0562395399610627,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0014,Al,antisite,0.954634336995664,1.199990162875748,-0.9615103055895406,0.04626694703137917,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0015,Al,interstitial,3.104015998440887,0.3082088760548601,-0.4719023368355124,0.0513057906941293,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0016,Al,grain_boundary,0.37733839488136156,0.9362557802650876,-0.6627969707541821,0.1362502041870905,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0017,Al,vacancy,1.0018586010589878,0.7225154799760806,-1.0068820461014822,0.019714141093969115,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0018,Al,interstitial,3.30394016655988,0.5612816871931965,0.02016494151358239,0.1638687019256611,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0019,Al,dislocation,0.456344600197843,0.7884818016202317,-0.7229882992098112,0.18410593726900812,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0020,Al,dislocation,0.3773201014060317,0.49498790586322683,0.033883472120503355,0.08485038130635876,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0021,Al,vacancy,2.2510909926864997,0.3585626964131371,-0.27475036719595536,0.0015658930958306477,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0022,Al,grain_boundary,0.30568496195148837,0.8928209800388113,-0.4959283453926048,0.09401014162746456,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0023,Al,vacancy,1.4794851318857953,0.7065144743795374,-0.49354686533312514,0.1776435315279217,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0024,Al,vacancy,1.8174316853988108,0.8709680311140595,-0.9238046201020735,0.06518858098139099,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0025,Al,interstitial,2.7549450872851566,0.949246859109717,-0.31175060698425605,0.09295307492080539,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0026,Al,grain_boundary,0.3919169251314612,0.7082288783623512,-0.39438454671445183,0.0016680533643322476,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0027,Al,dislocation,0.5234923050497211,0.862610009763744,-0.15602628160538884,0.0450652092465734,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0028,Al,antisite,0.9986351471636838,1.091202357519716,0.06679938427107257,0.11148617557421071,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0029,Al,vacancy,1.7957555337004516,0.5174164801170256,-0.4235542344959006,0.18580379731992588,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0030,Al,dislocation,0.44874243869021774,0.6714068046333781,-0.5203969183016484,0.12789625419373218,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0031,Al,antisite,0.956079118917037,0.594906031120348,0.050147418699992286,0.12497503984844519,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0032,Al,interstitial,3.147418940406884,0.8752175629662102,-0.4535785350853596,0.19680985984209123,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0033,Al,dislocation,0.415784229062298,1.0106124479511376,-0.6789857896388611,0.07262402062968103,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0034,Al,antisite,0.6205951456146348,1.0877461828822443,0.16396395555621912,0.09544907968731123,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0035,Al,vacancy,1.4108322372748654,0.8453970031860423,-0.7185876553992246,0.12239093048500368,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0036,Al,grain_boundary,0.2941607737111801,0.8868582922631463,0.01732550818297174,0.10998881109175473,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0037,Al,dislocation,0.5125403360559044,0.7872868830532088,-0.04600493010313833,0.04135818511893046,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0038,Al,interstitial,3.6724440510194656,0.6689768847091192,-0.6985565283091075,0.08228888511096824,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0039,Al,vacancy,1.1319513182363232,0.809129111671318,-0.5014912987155984,0.01490077446822155,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0040,Al,interstitial,2.409497495784527,0.6998017460539167,-0.46137087909547014,0.134412047541267,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0041,Al,vacancy,1.1796088716604671,0.5562535169908559,0.09948350619976265,0.04639104229443872,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0042,Al,grain_boundary,0.2764254349760641,0.8300381674310385,-0.7599264709647059,0.06624016653431794,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0043,Al,antisite,0.9883497710728741,0.9056521521328875,-0.228884491685024,0.1669338987116527,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0044,Al,interstitial,3.691467963653339,1.0805518678998494,-0.24683506251228443,0.031033198060221742,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0045,Al,antisite,0.5495180244233235,0.6055875343648618,-0.15404853093477766,0.06896239451155556,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0046,Al,grain_boundary,0.2754835777828697,0.7768002547678828,-0.8116920451144292,0.15127032853756434,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0047,Al,interstitial,3.5904797494270992,0.6145399570149603,-0.3973174575618271,0.16196276647317498,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0048,Al,grain_boundary,0.2819857246209361,0.8240182336249314,-0.8007987564595314,0.06148191288803785,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0049,Al,vacancy,1.633643752406258,0.7900363338187996,-0.6273929986747732,0.12061103467827237,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0050,Al,grain_boundary,0.34073454136406073,0.6924290991860318,-0.46171423457115796,0.20296709533522683,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0051,Al,antisite,0.9130896241335738,0.9871902609641285,-0.6115268202532185,0.15491900702545056,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0052,Al,interstitial,4.151892154608746,0.9078188208510205,-0.9781737580052021,0.06369979483769994,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0053,Al,interstitial,2.9192635914908327,0.7365430168282232,-0.8376881336170496,0.07295996541472163,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0054,Al,antisite,0.5777009900646103,0.6057033554582383,-0.3346976504499177,0.0785057499716294,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0055,Al,grain_boundary,0.3262101286523589,0.40916995193423183,-0.8171913762593941,0.09209529815704044,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0056,Al,vacancy,1.3874168319186986,1.109161583213298,-0.4745434734657334,0.08929143395707924,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0057,Al,interstitial,3.11889868156953,0.7489956522437596,-0.4739344580366565,0.15629160895058755,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0058,Al,dislocation,0.42305598388445026,0.6658589988514726,-0.5286944462921316,0.060286735011923304,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0059,Al,vacancy,1.86687900738541,0.8809273755952484,0.039295444601909035,0.09844309651653446,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0060,Al,interstitial,4.794340642349489,1.0105209473504575,-0.7521813842114432,0.12036710750135174,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0061,Al,grain_boundary,0.31811484018232766,0.7234609717834393,-0.7552171971639787,0.10795826301606942,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0062,Al,dislocation,0.6297766359224592,0.7375433731740291,-0.44599121400868497,0.13753361152166899,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0063,Al,grain_boundary,0.3450729279489524,0.6418994568316166,-0.515532572830456,0.06493383291092354,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0064,Al,grain_boundary,0.2764997197552872,0.7951850032837147,-0.09208698200159104,0.18903574338946633,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0065,Al,interstitial,3.522851445982483,0.8889028185313281,-0.6581715716949155,0.11282016365771841,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0066,Al,grain_boundary,0.2725918560529925,0.6665380789058083,-0.9815511327324598,0.05440300265941678,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0067,Al,antisite,1.1018474179402662,0.8239170685315139,-0.7121118503728934,0.07635574797604922,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0068,Al,grain_boundary,0.3270951676774801,0.7262815962022533,-0.41696055820844785,0.08700391945664528,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0069,Al,interstitial,2.8887389598709694,0.7787601256451634,-0.15903954326756958,0.16720528468772275,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0070,Al,interstitial,2.7563435441829895,0.6544437234957523,-0.18861886556132296,0.09257852906534499,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0071,Al,antisite,0.9170718480133477,0.9313808845368666,-0.6324141525570185,0.08951471391905935,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0072,Al,vacancy,1.5488851183213688,1.1109040813932358,-0.0006136609671491544,0.16539740307239242,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0073,Al,antisite,0.8211480385033526,0.5222226188177492,-1.2152470802419542,0.10708531573153647,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Al_0074,Al,grain_boundary,0.2880780631884154,0.9355084813116613,-0.7340951782317398,0.12282899105681433,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0000,Fe,interstitial,2.174712470016673,0.6936748823645493,-0.6114624013318141,0.11463800104574215,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0001,Fe,grain_boundary,0.33377008467791425,0.9992024753284304,-0.6324454693119224,0.11660077378136849,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0002,Fe,dislocation,0.46440492804872774,0.7780228497204517,-0.13752650337954692,0.12336654113462721,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0003,Fe,vacancy,1.0357545932673218,1.268999701716043,-0.6807439378300619,0.0649736428629729,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0004,Fe,interstitial,2.0270941149692114,0.7001793018391919,0.0526366323665175,0.12396137758349775,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0005,Fe,grain_boundary,0.26296991769120753,0.9018428926459947,-0.7390599533008084,0.005445337117388316,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0006,Fe,antisite,0.7856116303831675,0.8086711531514484,-0.43273139669925864,0.0692984620214765,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0007,Fe,vacancy,1.19837153792998,0.6149442468157801,-0.10588411245937418,0.1279860771619071,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0008,Fe,antisite,0.967455871967301,0.6255065846036116,-0.3692294247813994,0.0062340791691349595,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0009,Fe,dislocation,0.49857449896928746,0.9214305623001035,-0.4305020493804772,0.04248057079413792,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0010,Fe,antisite,0.5809508489017202,1.0401252805045016,-1.2045815344095645,0.01556981084343309,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0011,Fe,antisite,0.7662513323416578,0.7761043647854504,-0.20405942180269926,0.12027861845259005,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0012,Fe,dislocation,0.5360867194890067,0.6469566764679684,-0.48353766539817455,0.11034371220269212,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0013,Fe,grain_boundary,0.3402482448766655,0.8615955291744267,-0.17805820525481364,0.023248080347859218,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0014,Fe,antisite,0.7062878981251219,0.8701510875959462,-0.417044675017067,0.11033575571780824,"[6, 6, 6]","[4, 4, 4]",1e-06
