plate_id,production_date,batch_id,shift,sintering_temp,sintering_time,cooling_rate,green_density,humidity,furnace_position
SOFC_0015,2023-01-04T01:41:36.062698,B001,A,1412.373311911436,3.78950746726615,1.6800165280603436,0.5503138520787104,54.471110381406575,-1
SOFC_0016,2023-01-04T02:21:49.949543,B001,A,1395.4048371381416,4.293063711278804,2.3876036923877937,0.5858894549505317,38.288702956153635,0
SOFC_0017,2023-01-04T03:48:45.937477,B001,A,1402.4067619716197,3.909203807905133,1.9654290591507422,0.5668206183567261,49.05664186134844,1
SOFC_0018,2023-01-04T05:07:16.167930,B001,A,1421.4243237845367,4.061857088086465,2.3677316046990033,0.5070259475563158,50.17570060386104,0
SOFC_0019,2023-01-04T05:43:07.787540,B001,A,1388.957298743372,3.949994053008447,1.8003596583923467,0.5472343304180222,49.20691173807219,0
SOFC_0020,2023-01-04T06:39:32.336517,B001,A,1410.0936747900805,3.898494012367853,1.957394452381961,0.5683720825426726,35.06465529362114,-1
SOFC_0021,2023-01-05T02:51:27.152550,B002,A,1387.4587460201424,3.9284743028699904,2.553349115454194,0.5928089732290216,34.09084188577676,-1
SOFC_0022,2023-01-05T03:36:58.760484,B002,A,1382.4636160048244,4.03420735582382,2.1384880310421757,0.5579483133900356,30.81626269369127,-1
SOFC_0023,2023-01-05T04:25:40.920358,B002,A,1406.855441527264,3.904635998649985,2.442807295709524,0.5659513883626017,50.557251928159125,0
SOFC_0024,2023-01-05T05:28:29.077364,B002,A,1365.1785989079253,3.740651911939132,1.9871099812184247,0.561942159169623,42.374507222166336,0
SOFC_0025,2023-01-05T06:56:39.582024,B002,A,1424.9781314125833,3.8338959885807182,2.337615098107881,0.5487164683883305,57.308819791466874,0
SOFC_0026,2023-01-05T08:23:01.778214,B002,B,1386.8767861954084,3.8343125840237295,1.9543364689417728,0.5447892216642635,47.28307172631528,0
SOFC_0027,2023-01-05T09:28:54.218138,B002,B,1418.085415421336,4.096493210742552,1.346877081855838,0.5753809066156276,49.36875907701807,1
SOFC_0028,2023-01-05T10:04:12.791145,B002,B,1417.9451400932144,4.177974798761912,2.178076056526992,0.5252798400900649,32.7806460436818,1
SOFC_0029,2023-01-05T10:36:55.609385,B002,B,1418.942349726993,3.9818815885884566,1.9961504030198507,0.5905239683761886,37.40089362712907,-1
SOFC_0030,2023-01-05T11:30:14.847628,B002,B,1414.531509804109,3.957438805467909,2.2752077608944243,0.5136527883022121,48.73070961317926,0
SOFC_0031,2023-01-05T12:49:58.302661,B002,B,1388.7508441693885,4.209506761559096,2.564287113720296,0.5186922144121179,44.120081100630536,1
SOFC_0032,2023-01-05T13:36:49.666896,B002,B,1411.1690870452971,3.85889159256666,1.6820272700502321,0.566827729824122,46.94484543611436,-1
SOFC_0033,2023-01-05T14:15:16.994106,B002,B,1410.4967652778657,4.133420962575338,2.1573726342763524,0.5377647745341867,46.04678907828736,1
SOFC_0034,2023-01-05T14:49:45.376423,B002,B,1386.251369871812,4.360108531623528,1.8848727562266308,0.5520409045660288,52.51610674071907,-1
SOFC_0035,2023-01-05T16:06:05.457592,B002,C,1396.9192929175445,3.8727332031270487,2.0146733609204572,0.5531779632419357,35.18317019336336,-1
SOFC_0036,2023-01-05T16:36:25.337214,B002,C,1401.4297325845926,3.980842378682398,1.923900766065908,0.541825186968072,57.6496857191227,0
SOFC_0037,2023-01-05T17:48:50.023652,B002,C,1416.888523597663,3.880014363613891,1.920182828740581,0.5569650683794524,44.64333444233463,1
SOFC_0038,2023-01-05T19:05:06.596900,B002,C,1446.0300810903911,4.365431103399097,2.004451915968331,0.5384099905348625,49.007252758802174,1
SOFC_0039,2023-01-05T19:56:37.073523,B002,C,1405.9157937401621,3.95500822562669,2.5315033935387627,0.5264049330002606,45.24046045672423,1
SOFC_0040,2023-01-05T21:18:24.245856,B002,C,1379.438881389766,4.108253152863857,1.66967319203412,0.5458974621134844,44.10568177606482,0
SOFC_0041,2023-01-05T22:08:15.478745,B003,C,1405.9925471606673,4.295158498464364,1.801005990473004,0.59885247203632,53.74821235605952,-1
SOFC_0042,2023-01-05T22:56:55.015103,B003,C,1409.8896582278057,4.13092618629632,2.0853765620133387,0.560211432104573,52.48224020373805,-1
SOFC_0043,2023-01-06T00:10:41.597345,B003,A,1390.7707405537583,3.960851827328259,2.7813934230270974,0.5676237060206681,40.086220706635046,-1
SOFC_0044,2023-01-06T01:33:55.563218,B003,A,1388.5222325431523,4.140966301762117,2.4166287567149243,0.5418060892821842,38.93495258486672,1
SOFC_0045,2023-01-06T02:11:06.102503,B003,A,1395.6124934111504,4.210364827602864,2.4211719721391387,0.527349157793791,34.73514800467503,1
SOFC_0046,2023-01-06T03:26:44.928678,B003,A,1417.9926934329635,4.145678032460283,2.2956655335639553,0.5393454183653259,36.68150355317066,0
SOFC_0047,2023-01-06T04:43:00.410526,B003,A,1419.7930928839005,3.815942097003926,1.5720283484683222,0.5325934505171314,48.33595662817018,-1
SOFC_0048,2023-01-06T05:44:22.248712,B003,A,1412.129858359834,4.032148585424756,2.38154361812576,0.5372573714945449,63.259199167902494,1
SOFC_0049,2023-01-06T06:15:53.757568,B003,A,1412.658624793551,4.41395041121153,1.9865145168472602,0.49389864507468306,46.50844460855006,1
SOFC_0050,2023-01-06T06:47:46.902636,B003,A,1377.4093899736297,3.8795859210067203,2.2027024868388216,0.5709202487092573,42.70382774713226,-1
SOFC_0051,2023-01-06T07:36:38.584168,B003,A,1360.64186009023,4.00480329547169,1.83265738025481,0.5943076989589716,43.025306133740614,0
SOFC_0052,2023-01-06T09:01:05.823474,B003,B,1430.756663898066,3.9816870444923973,2.2326666152265324,0.5761232048071182,54.34668515913963,1
SOFC_0053,2023-01-06T09:55:43.201997,B003,B,1385.4797438658627,4.4261942548890225,1.3144973004521654,0.5900736823716789,37.1288650742259,1
SOFC_0054,2023-01-06T10:39:26.875393,B003,B,1393.825999846156,4.106124093482208,2.1127572133860286,0.5722680490393564,44.64194316719499,0
SOFC_0055,2023-01-06T11:26:49.980623,B003,B,1411.9460063711472,4.227898995330704,2.3356719672721744,0.5897171551825681,47.4262018745624,-1
SOFC_0056,2023-01-06T12:52:36.892171,B003,B,1431.5211934976155,3.9796986959256295,1.7224086884189822,0.5291947262027251,48.1240002891277,1
SOFC_0057,2023-01-06T14:00:37.145694,B003,B,1409.370152256032,4.13175078409212,2.5826691418778354,0.5392565782074961,52.807306334773266,1
SOFC_0058,2023-01-06T15:18:50.365171,B003,B,1395.4636164051294,4.152733849122579,1.935824294799673,0.5629676698107662,33.809449062903276,1
SOFC_0059,2023-01-06T16:42:23.577566,B003,C,1425.3886178799344,3.8660766012881664,2.0963672822494877,0.528105373874444,45.16101244273894,1
SOFC_0060,2023-01-06T18:00:50.362125,B003,C,1401.7166956919082,4.466629449715431,1.912434610163772,0.5380003441354014,48.74059791947252,-1
SOFC_0061,2023-01-06T18:49:55.174635,B004,C,1391.1803040579061,3.875585371824113,2.0851531371896326,0.579150451526473,40.806902524439536,1
SOFC_0062,2023-01-06T19:33:35.741220,B004,C,1408.9520699313462,3.7952688204389853,2.037469468242893,0.5630627698344053,42.01720807513014,-1
SOFC_0063,2023-01-06T20:52:40.594377,B004,C,1404.5924629502424,3.9928323475960585,2.167964016126299,0.5444702659320269,41.372402501989754,1
SOFC_0064,2023-01-06T21:23:05.622047,B004,C,1415.896439391301,3.795556269094977,2.337973281246803,0.5488373124529514,54.61817564267467,1
SOFC_0065,2023-01-06T22:18:08.301658,B004,C,1403.3967882244945,3.883729717766227,2.3540569874233337,0.5547470017237948,41.082916607421126,1
SOFC_0066,2023-01-06T22:55:19.816980,B004,C,1399.6955298916023,3.789569791579857,1.450422480011939,0.6202674660920827,47.14971319602712,-1
SOFC_0067,2023-01-09T00:21:54.291914,B004,A,1384.7724315576825,3.6755643913799645,3.148857296179337,0.5395656450096952,39.019987832701965,-1
SOFC_0068,2023-01-09T01:23:01.938152,B004,A,1395.7523813809435,4.408983562205552,1.5938454101219817,0.5651170323532116,43.71183563328599,-1
SOFC_0069,2023-01-09T02:14:51.004721,B004,A,1404.6252364948525,4.077166763822033,2.242068107434343,0.5452335301853246,51.46550879030353,1
SOFC_0070,2023-01-09T03:42:35.814983,B004,A,1407.1074751950318,4.1035560709847605,1.8874517490768692,0.5339058869958592,55.93018440495364,0
SOFC_0071,2023-01-09T04:42:25.909604,B004,A,1401.1054380073035,3.7553169028487017,1.8833273336060918,0.5475947743843519,39.09282091420247,0
SOFC_0072,2023-01-09T13:00:57.507028,B004,B,1396.5784733016828,4.085704647063118,2.610640657149279,0.5790482102755321,53.849337562292014,0
SOFC_0073,2023-01-09T14:01:07.151512,B004,B,1392.6888577008574,4.211463560763497,2.3299656310736863,0.5684086154546851,40.803199576988085,-1
SOFC_0074,2023-01-09T14:47:50.278783,B004,B,1390.9144408976151,3.7541653871176957,3.033066213430934,0.5436119297716971,61.75993710883216,-1
SOFC_0075,2023-01-09T15:32:12.701589,B004,B,1397.5213358405822,4.3544885375707185,1.9562511424361835,0.5399136280606707,57.23074442022909,0
SOFC_0076,2023-01-09T16:31:34.731526,B004,C,1413.6167517706472,4.476544863816776,2.0820750180536747,0.5731078472187255,39.23149163837712,-1
SOFC_0077,2023-01-09T17:16:06.130503,B004,C,1426.7290535881496,4.1920916084294095,2.0621906924438607,0.5592130457904608,45.191073339132465,-1
SOFC_0078,2023-01-09T18:31:47.961118,B004,C,1395.1673230376289,4.2529463079824,2.0881041841728925,0.5599756982825386,43.731461294387714,1
SOFC_0079,2023-01-09T19:45:29.539973,B004,C,1399.4718257725722,4.336460421010115,1.8867102968137774,0.5425998216950764,40.11450506668217,-1
SOFC_0080,2023-01-09T20:53:25.840963,B004,C,1394.6121134048424,4.081833046414228,2.6450103389387962,0.5515472958054598,43.78257909697263,1
SOFC_0081,2023-01-09T21:55:34.629826,B005,C,1397.9415243820079,3.983681630468453,2.66504013038825,0.5715657581285656,58.66152713021636,-1
SOFC_0082,2023-01-09T23:15:41.718810,B005,C,1408.8290522970742,3.760861549422199,1.1771991312347234,0.5458202857241582,44.01747074836802,1
SOFC_0083,2023-01-10T07:05:54.003499,B005,A,1445.2065093870776,4.036956003367547,2.1939707382459233,0.5843390926810291,47.32453361863291,-1
SOFC_0084,2023-01-10T14:01:00.996037,B005,B,1398.527983422669,4.117534963056876,1.9405037196024386,0.5880533206896906,54.21189013741322,-1
SOFC_0085,2023-01-10T14:44:36.380828,B005,B,1393.8148027881186,3.7421331594088203,2.1634384699400875,0.5442292588414867,56.44990527664545,-1
SOFC_0086,2023-01-10T15:25:04.099972,B005,B,1399.3369373150745,4.037672005124204,2.6682055398524254,0.5473290397348959,32.70371035775469,-1
SOFC_0087,2023-01-10T16:18:16.347219,B005,C,1415.672815844287,4.026058939866331,2.3659975979522363,0.5712407723844763,52.186413631420116,1
SOFC_0088,2023-01-10T16:56:31.422618,B005,C,1428.2727342441597,4.136634333147997,2.092312763165231,0.5191017452679876,40.43192579150812,1
SOFC_0089,2023-01-10T17:33:19.927294,B005,C,1414.597994905308,4.11788561070313,1.9891047306200704,0.510168392857723,49.77371641106637,1
SOFC_0090,2023-01-10T18:55:58.348966,B005,C,1399.8384510605247,3.7659766331986693,2.242401984579342,0.5565076065440537,43.471917160065615,0
SOFC_0091,2023-01-10T20:05:34.291532,B005,C,1392.270063300426,4.118533241614786,2.204867341076724,0.5194774430378645,51.21650801648994,1
SOFC_0092,2023-01-10T21:08:53.014454,B005,C,1382.064654911052,4.0550664818156505,1.9471872403260773,0.5419730957212411,41.409383310852796,0
SOFC_0093,2023-01-10T21:53:23.682701,B005,C,1393.7285372475856,4.045330917803197,2.2896533111431636,0.5542602332887111,50.04534534735384,1
SOFC_0094,2023-01-10T23:17:13.659430,B005,C,1435.0324868188877,3.713222395099676,2.505370082522106,0.568837175014221,46.69880991826399,-1
SOFC_0095,2023-01-11T00:25:12.824676,B005,A,1401.9123756515453,4.259267598045137,2.380533260598036,0.5216714792444391,54.06852709203607,0
SOFC_0096,2023-01-11T01:16:09.979145,B005,A,1395.8151389985494,4.081258911339494,1.961312781010941,0.5671380263035435,57.10685704008501,1
SOFC_0097,2023-01-11T02:39:59.576081,B005,A,1407.6068602410176,4.097877262390336,2.062769074560234,0.5889313615137556,32.78983260768945,0
SOFC_0098,2023-01-11T03:56:47.128046,B005,A,1424.1811931075674,4.237565450494443,2.373468392860023,0.5441738165196808,44.540885746014034,0
SOFC_0099,2023-01-11T04:31:50.031920,B005,A,1413.4762758574846,4.097694727720917,1.840510347878064,0.4978413534356751,30.301452047671702,0
SOFC_0100,2023-01-11T05:55:44.826999,B005,A,1411.0143771315718,4.253563752960897,2.3137182637580485,0.5681742956051925,47.865355458452285,-1
SOFC_0101,2023-01-11T06:26:17.936385,B006,A,1400.3551541683892,4.030577318991262,2.1573674263482623,0.5594315695595513,53.77335001370452,1
SOFC_0102,2023-01-11T09:00:15.638258,B006,B,1411.582924621954,4.024833861580502,1.9218956802703555,0.5399684286884426,56.472193092260724,0
SOFC_0103,2023-01-11T10:03:11.079900,B006,B,1428.4808909034043,4.070150825962067,2.5579590494299476,0.5506827918096471,48.19018096368488,-1
SOFC_0104,2023-01-11T11:12:18.140434,B006,B,1418.398591707252,4.12815190391022,2.6396986136044216,0.5618460990889628,40.78018232394371,-1
SOFC_0105,2023-01-11T12:25:01.985631,B006,B,1409.493486409861,3.908627670334776,2.6530668895245695,0.5479924444270786,49.44872066192966,0
SOFC_0106,2023-01-11T13:14:33.424544,B006,B,1409.2866549774214,4.378978969314352,1.8847691225345122,0.5595750447588738,52.285764526940625,-1
SOFC_0107,2023-01-11T14:23:32.102981,B006,B,1402.5970098446426,4.047024526464462,2.3313351793525614,0.5531908271131908,44.17908229027208,1
SOFC_0108,2023-01-11T15:32:59.509393,B006,B,1387.8308268564688,3.9791203914479065,1.84153505808721,0.5637315851457679,33.86151071756869,-1
SOFC_0109,2023-01-11T16:08:36.738557,B006,C,1385.600035932664,4.494176934309967,1.7864607442202713,0.5897549404781695,59.82321059518604,1
SOFC_0110,2023-01-11T16:54:31.467081,B006,C,1440.3765000565547,3.946354699587686,1.5088720049301814,0.5487985851161854,54.75411054900637,1
SOFC_0111,2023-01-11T18:22:54.305078,B006,C,1404.7457130674259,4.184819919680168,2.041827082458279,0.5591078559353743,36.258924689595474,0
SOFC_0112,2023-01-11T19:46:25.672677,B006,C,1401.2454499346265,4.178843502006496,1.861350481397619,0.5490179865202759,41.068860983690186,0
SOFC_0113,2023-01-11T21:04:06.993370,B006,C,1410.9797171399214,4.0108148394421095,2.8415916444851623,0.5719449819533617,53.9431799310747,1
SOFC_0114,2023-01-11T22:08:43.847355,B006,C,1399.6979069188353,4.116921502344049,2.117903535759319,0.5521676651769327,45.31878986543568,0
SOFC_0115,2023-01-11T22:50:26.722111,B006,C,1403.085320511373,3.6677267113545695,1.8925735355183195,0.5468854922174101,46.04784042016692,0
SOFC_0116,2023-01-12T07:55:02.203661,B006,A,1419.3243410393272,4.411346450015616,1.8187658801198014,0.5196130927071885,57.23514824785527,0
SOFC_0117,2023-01-12T08:35:39.802107,B006,B,1413.8280085275487,4.256448680662849,2.8355226157960303,0.584616252778011,51.71015591435516,1
SOFC_0118,2023-01-12T10:02:53.944984,B006,B,1385.3824330415669,4.182997800290466,2.304243500093294,0.5369489894106122,46.56858741059574,1
SOFC_0119,2023-01-13T08:00:09.591876,B006,B,1387.6304046167556,4.204026015089316,2.4188567825203924,0.5500962465091321,57.89396609397011,0
SOFC_0120,2023-01-13T08:55:51.054810,B006,B,1425.0248620975303,4.116760641420938,2.7216798084212876,0.5736125449696301,43.98315343764295,1
SOFC_0121,2023-01-13T10:23:40.086728,B007,B,1391.702845487938,4.225415998138183,2.655201598026533,0.5493187815045498,52.21049568192611,-1
SOFC_0122,2023-01-13T11:11:20.102739,B007,B,1413.2279510566457,3.922866354898469,2.388652879202697,0.569215037432102,42.56432902361964,-1
SOFC_0123,2023-01-13T12:32:24.194756,B007,B,1397.879738316666,4.124859043922407,1.9934258930269544,0.5478365878547906,69.59646905090273,1
SOFC_0124,2023-01-13T13:12:34.368644,B007,B,1411.2347599349137,4.156316679510208,2.503200008374111,0.5363827600388491,42.89606464021415,1
SOFC_0125,2023-01-13T14:38:44.525831,B007,B,1380.7614230952981,4.440676975107905,2.3842392609311864,0.5405720848233785,43.17236180205409,0
SOFC_0126,2023-01-13T15:42:56.746043,B007,B,1389.2031876108294,4.178078219849136,2.4884782658003854,0.56241690209118,59.517999173853724,0
SOFC_0127,2023-01-13T16:49:50.772059,B007,C,1407.496353221929,3.958605912477278,2.303616874173625,0.5569270382555102,40.29300343311227,-1
SOFC_0128,2023-01-13T17:28:15.074514,B007,C,1417.2987927404793,4.2522823097300275,2.124028704758353,0.5655474061258335,56.70876081452117,-1
SOFC_0129,2023-01-13T18:50:53.617573,B007,C,1409.8150263511523,4.318516449279694,2.025187785450851,0.5401270411084708,55.96247605257142,1
SOFC_0130,2023-01-13T20:02:42.874241,B007,C,1409.8819140681337,4.2581593976077,2.6518497648804384,0.5675239186694045,61.43258053300365,0
SOFC_0131,2023-01-13T20:54:17.042385,B007,C,1427.0980422839934,3.974352620576666,2.313506245561849,0.5855159242763706,44.48128433673529,-1
SOFC_0132,2023-01-13T22:12:50.742545,B007,C,1381.7640894162457,3.9034506414732344,2.010591228777467,0.5455167114791136,43.38543496568229,1
SOFC_0133,2023-01-13T23:34:52.202892,B007,C,1408.099098637228,3.8744190835585472,2.115088856606471,0.5282268775014025,50.81155012355545,1
SOFC_0134,2023-01-16T00:35:33.035528,B007,A,1394.5346662122683,4.196211730688317,2.3964419767479277,0.5711523270305778,45.56729957600367,1
SOFC_0135,2023-01-16T01:53:26.898172,B007,A,1408.1778496239137,4.437387836693988,2.2810255652768205,0.5389902814177375,50.298766085340986,1
SOFC_0136,2023-01-16T03:05:33.978930,B007,A,1379.2857497881882,4.239034965269132,2.307509929079485,0.5519757067690014,53.042327182450954,0
SOFC_0137,2023-01-16T04:28:57.998161,B007,A,1392.5716186822106,4.510734517862122,1.7283411944145597,0.5421192808606894,47.00139749695177,1
SOFC_0138,2023-01-16T05:21:30.096791,B007,A,1389.4163910751952,4.2748693676028875,1.9702522797538013,0.5443160192305454,42.369919957158444,1
SOFC_0139,2023-01-16T11:26:58.185407,B007,B,1416.26411635703,4.615473007030246,1.9077621664540185,0.5684907542988654,39.06060508141616,0
SOFC_0140,2023-01-16T12:29:31.706092,B007,B,1417.183114723657,4.062903862998012,2.635791843971986,0.5547692361341519,57.7759592133045,-1
SOFC_0141,2023-01-16T13:53:14.934609,B008,B,1385.0600911644806,4.012335137077,2.698403717590623,0.5259905935623582,35.10713413563224,-1
SOFC_0142,2023-01-16T15:12:36.296627,B008,B,1394.523113743535,3.7978189684460064,2.6331749581590427,0.6103418594940773,48.06023891712505,-1
SOFC_0143,2023-01-16T15:50:13.714473,B008,B,1424.4879846909457,4.3436791090710365,1.6926474033790497,0.5329502696213868,39.51152891448552,-1
SOFC_0144,2023-01-16T17:06:25.691264,B008,C,1375.2999461641798,4.153871187290264,2.3332933594603893,0.5468263697920116,43.16744443964319,0
SOFC_0145,2023-01-16T18:13:48.096977,B008,C,1399.3338412655978,3.8931719039292876,2.323233103165787,0.5466920632899673,55.439102296941456,0
SOFC_0146,2023-01-16T18:46:54.151173,B008,C,1393.6724873323642,4.324054725473671,2.468284921114446,0.5319227563442268,49.6699685087944,-1
SOFC_0147,2023-01-16T19:49:20.437611,B008,C,1400.512658741427,4.068918136234818,2.5498008604779754,0.6002568873964682,54.56498492970025,-1
SOFC_0148,2023-01-16T21:02:54.366412,B008,C,1384.134258160141,3.72575321005902,2.3807420359578586,0.5552267039666695,43.65518635765054,-1
SOFC_0149,2023-01-16T22:03:53.047666,B008,C,1408.5070909830667,4.152063051799875,2.2049209473510714,0.533544473710483,48.163159652246925,1
SOFC_0150,2023-01-16T23:21:35.717967,B008,C,1416.4489092145295,3.901919672424165,2.452662767630378,0.5411470823202885,42.83961444813061,0
SOFC_0151,2023-01-17T00:17:56.015082,B008,A,1416.5339243213587,4.074776317626839,2.693903197572355,0.5149329331615343,64.31574515041044,1
SOFC_0152,2023-01-17T00:49:27.277758,B008,A,1405.3193301639867,4.328798000823026,2.09836168989607,0.5465197414931438,47.93548070200281,1
SOFC_0153,2023-01-17T02:09:36.806192,B008,A,1390.7476668039092,4.0073087330620965,2.3416354232744054,0.5360306924447683,45.813329224638345,1
SOFC_0154,2023-01-17T03:04:09.036792,B008,A,1392.5295585648862,4.268707849826524,2.846760206839382,0.5832186315125066,59.246682518490836,1
SOFC_0155,2023-01-17T03:43:32.210146,B008,A,1419.6716988832222,4.322816006708971,2.754070055525549,0.5246503152668133,48.080230899860794,1
SOFC_0156,2023-01-17T04:46:29.426139,B008,A,1392.4060834050474,4.15926279330801,1.9165919712218225,0.5472668047431091,47.29368208345515,-1
SOFC_0157,2023-01-17T05:56:06.136695,B008,A,1394.9240915514376,3.9782692229353906,2.5152467896324873,0.5393444425729599,67.24811189772521,-1
SOFC_0158,2023-01-17T07:23:23.651705,B008,A,1422.0410672755106,4.330499141400934,2.498649250255411,0.5619132519002177,43.18616877851223,1
SOFC_0159,2023-01-17T08:26:39.326294,B008,B,1399.755317103944,4.107638580013818,2.395828424014866,0.5578180753954691,59.897292470923574,-1
SOFC_0160,2023-01-17T09:21:49.886519,B008,B,1398.4433627637552,4.278473396813542,2.6126977060157306,0.5075534873523253,50.85352312127765,1
SOFC_0161,2023-01-17T10:13:11.388162,B009,B,1409.8747832713466,4.073492524146554,2.6107023324744656,0.5330245000990391,45.7764792096311,1
SOFC_0162,2023-01-17T10:44:03.204721,B009,B,1406.1245449216387,4.368532390649884,2.4257231179985057,0.5564976220119335,54.22768290137266,-1
SOFC_0163,2023-01-18T02:45:13.861600,B009,A,1391.753628705969,4.118076825501443,2.492845611403549,0.5608869425195553,57.11417054674399,-1
SOFC_0164,2023-01-18T03:57:27.029894,B009,A,1401.567571831982,4.104321790016673,2.5645517797418536,0.5293856910350566,36.46491813914004,-1
SOFC_0165,2023-01-18T04:33:19.232872,B009,A,1400.0241584895905,4.228278089704487,2.267330754181873,0.5511897373924389,33.4252835108502,0
SOFC_0166,2023-01-18T05:31:43.731247,B009,A,1391.4770822998348,4.194993079041047,2.4755549037938165,0.5527788085454947,52.01630208571788,-1
SOFC_0167,2023-01-18T06:27:45.597184,B009,A,1404.712370651452,4.161319627861824,2.8261399595389127,0.5702662331309843,44.950352682585134,0
SOFC_0168,2023-01-18T07:34:42.657537,B009,A,1424.3654108246956,3.764472601109875,2.258717682355569,0.516851491955636,37.808801236406374,1
SOFC_0169,2023-01-18T08:07:25.751972,B009,B,1388.082598932344,3.9471709723867856,2.459095605093033,0.5365621724577355,43.68133913420001,1
SOFC_0170,2023-01-18T09:14:58.847669,B009,B,1391.2333967625143,4.249106056913837,2.519828222517767,0.5364961065662056,41.71001997497096,-1
SOFC_0171,2023-01-18T10:36:22.211097,B009,B,1425.3030886644049,4.012767099735206,2.626420400270103,0.5415674305412617,41.34205859109852,0
SOFC_0172,2023-01-18T11:16:08.775034,B009,B,1383.5404991057899,4.224130187503135,2.342469616480238,0.5455276869224396,54.9881577755238,0
SOFC_0173,2023-01-18T19:27:44.288917,B009,C,1397.5086802192973,4.09353685646948,1.9138041752840926,0.533653360582914,40.47444168881818,0
SOFC_0174,2023-01-18T20:54:09.117786,B009,C,1418.7416036878074,4.205302376988323,1.6674348688893585,0.5519086755428734,49.3004578769236,-1
SOFC_0175,2023-01-18T21:47:26.529520,B009,C,1401.0703381974279,4.09841359562245,2.135406857364287,0.5694628709889233,64.53511000141114,-1
SOFC_0176,2023-01-18T22:44:56.239926,B009,C,1398.97678434753,4.200097580301974,2.477691325390038,0.5719414892593666,54.97287794452162,0
SOFC_0177,2023-01-19T00:11:25.513238,B009,A,1404.2052708321157,4.191727022185006,2.085051733180595,0.5569453868838357,46.12193677295271,0
SOFC_0178,2023-01-19T01:39:05.799268,B009,A,1398.0307403309348,4.344430464874907,2.8132257266807428,0.5677823945802454,56.54391328747147,1
SOFC_0179,2023-01-19T02:20:50.647353,B009,A,1411.2602397996527,4.327753621561004,2.855872680152018,0.5527916337905384,52.265629147586054,0
SOFC_0180,2023-01-19T03:44:30.552494,B009,A,1408.4524844438745,3.955251951399319,2.433619836351204,0.5959325396743904,44.43867130373944,-1
SOFC_0181,2023-01-19T04:55:29.376878,B010,A,1404.3078664161148,4.155390838431458,1.7878900277833798,0.5616058925432375,47.53347097728714,1
SOFC_0182,2023-01-19T05:44:37.689147,B010,A,1395.4508325269233,4.144193737805375,2.321858386053759,0.5339937738806239,58.01942532166919,-1
SOFC_0183,2023-01-19T06:16:01.468116,B010,A,1412.5843999049794,4.248121987950432,2.7345302988968543,0.5329624932957903,43.707443958707174,1
SOFC_0184,2023-01-19T07:02:56.145305,B010,A,1404.4380752639631,4.419086794934902,2.089150679475577,0.5499103783050964,65.62427235787808,-1
SOFC_0185,2023-01-19T08:14:44.399100,B010,B,1360.8509374652579,4.286304350634755,2.723642124755271,0.5441052033784516,50.17653246411228,-1
SOFC_0186,2023-01-19T09:37:23.298349,B010,B,1390.2291631071175,4.362346369370266,2.0275225001705506,0.559599300768122,54.05243171908636,-1
SOFC_0187,2023-01-19T10:55:35.829698,B010,B,1409.8379076583515,4.380811299346186,2.015181532969559,0.5836247994126399,38.20645498544751,0
SOFC_0188,2023-01-19T11:36:14.612056,B010,B,1412.9524356131617,4.30456714934643,2.4137938060758373,0.5118924169182499,50.65913264548983,1
