node_id,x,y,z,time,von_mises_stress,principal_stress_1,principal_stress_2,principal_stress_3,shear_stress,elastic_strain,plastic_strain,creep_strain,thermal_strain,total_strain,damage,temperature,voltage,delamination_risk,crack_risk
15,0.3448275862068966,0.0,0.0,370,115794681.33432369,186433112.68161887,218814890.02142775,90276444.20160638,-45449702.2553896,0.0007719645422288246,0.0,41003894190.506775,4.79968000639994e-06,41003894190.50755,0.00011580213464066786,22.97511809922739,-0.049938835309792644,-1.5157183899219566,0.00026818542557101164
16,0.3448275862068966,0.0,0.35714285714285715,370,116426226.54102844,184049235.67388332,53919603.34957759,89747878.67772225,-4741506.815445619,0.0007761748436068563,0.0,42134335991.51463,4.79968000639994e-06,42134335991.51542,0.00011663163167026774,25.280815695624334,0.25389252238383625,-0.1583001015318284,0.0002715796154138476
17,0.3448275862068966,0.0,0.7142857142857143,370,144552577.1712744,226473957.1586485,195207222.07727697,68846783.32743913,-10293219.70106567,0.0009636838478084959,0.0,124311480684.00302,4.79968000639994e-06,124311480684.00398,0.00014795113590237972,27.949735435887344,0.5584489488868041,-0.34489123682619705,0.000427734359802129
18,0.3448275862068966,0.0,1.0714285714285714,370,46555147.012858555,178628768.72473484,162568916.66114503,126169769.13563311,27407989.0399736,0.0003103676467523904,0.0,430745309.2516666,4.79968000639994e-06,430745309.2519818,3.375976829757982e-05,29.133786538040532,0.8648307658413091,0.9292209267003585,3.14338195242774e-05
19,0.3448275862068966,0.0,1.4285714285714286,370,129147974.90229604,230137245.98663604,149316121.216669,81190243.8012235,25710332.250714976,0.0008609864993486402,0.0,70765250417.99673,4.79968000639994e-06,70765250417.99759,0.00033048577444809164,31.88430721673538,1.1743385585211081,0.9052019385967741,0.0008536313700797601
20,0.3448275862068966,0.0,1.7857142857142858,370,96966869.23070537,405912681.45723224,324664394.3733615,298568146.63304037,67704998.28409642,0.0006464457948713691,0.0,16884916354.589417,4.79968000639994e-06,16884916354.590069,0.0008178624464263476,34.04209771408519,1.4868794186960859,2.674178061682101,0.0015861112178265685
21,0.3448275862068966,0.0,2.142857142857143,370,443871586.19963413,629425079.1402239,253914955.23373905,139567228.1098504,219760546.3548145,0.002959143907997561,0.0029387158619963417,33936634461399.375,4.79968000639994e-06,33936634461399.383,0.0021239876910715666,37.06268737639191,1.799318447725221,11.780285056678961,0.018855555710088696
22,0.3448275862068966,0.0,2.5,370,145533524.05204466,686855230.9380206,561126867.7176542,527428682.7741288,344406354.1268708,0.0009702234936802977,0.0,128587062030.50272,4.79968000639994e-06,128587062030.5037,0.0021455335240520446,38.999081751658274,2.1066840939442795,34.44063541268708,0.006244941094541927
23,0.3448275862068966,0.0,2.857142857142857,370,191506286.18369693,459511230.5466135,285887859.93709016,254100002.52977768,165294963.76549464,0.0012767085745579794,0.0004150628618369693,507337793617.37976,4.79968000639994e-06,507337793617.3815,0.0017491298586705128,40.73467197611153,2.406461304868078,8.860652304927651,0.006699387265740092
24,0.3448275862068966,0.0,3.2142857142857144,370,184618393.5263573,426719044.22687685,218101931.89542243,284421982.4296179,63861977.4412162,0.0012307892901757152,0.000346183935263573,422432071287.8293,4.79968000639994e-06,422432071287.8309,0.0009119051629212984,42.251976162855485,2.7011651329818003,2.5223883520731523,0.0033670893245384245
25,0.3448275862068966,0.0,3.5714285714285716,370,40679311.76846744,164892629.6532984,211751419.2295055,185494165.61435062,42633275.84284885,0.00027119541178978294,0.0,219406772.1570705,4.79968000639994e-06,219406772.1573465,0.00020133779954579546,45.440666972137784,2.9957671299496798,1.5010200399337355,0.00016380566237001232
26,0.3448275862068966,0.0,3.928571428571429,370,90814267.16797367,172764961.70929843,148604085.70267797,72313599.90069671,-40835972.59288173,0.0006054284477864911,0.0,12166130155.379578,4.79968000639994e-06,12166130155.380188,0.00012457403546555344,47.07574970299095,3.2934021944127383,-1.3844737109360925,0.00022626199477922797
27,0.3448275862068966,0.0,4.285714285714286,370,120098819.02476075,226744750.0556969,180105436.96685356,90322011.38221534,-27489723.999732375,0.000800658793498405,0.0,49212534123.72424,4.79968000639994e-06,49212534123.72505,0.00012349737775586608,50.28864968313522,3.5941632346010897,-0.9210883655088907,0.00029663778442268554
28,0.3448275862068966,0.0,4.642857142857143,370,109535565.74290244,185995382.28172752,156109914.76811,64618705.22562591,19588167.10255324,0.000730237104952683,0.0,31056879937.813908,4.79968000639994e-06,31056879937.81464,0.00010974097087214177,52.235247378075826,3.8967496652409794,0.653971187187923,0.00024041078659310853
29,0.3448275862068966,0.0,5.0,370,113293201.82603557,205256070.30221453,135423516.03748444,74538382.1487039,-27173967.649113253,0.0007552880121735705,0.0,36762183491.62363,4.79968000639994e-06,36762183491.62439,0.00011330065513237974,53.879336575801275,4.200061164690208,-0.9062343744621789,0.00025672387977869503
30,0.6896551724137931,0.0,0.0,370,97317505.94252783,244304546.2106228,155473680.86837208,140286219.4421121,-6512643.286602419,0.0006487833729501855,0.0,17192415405.98935,4.79968000639994e-06,17192415405.99,9.732495924887199e-05,23.252338232575788,-0.049934392449232125,-0.21719247226387445,0.00018942844600116756
31,0.6896551724137931,0.0,0.35714285714285715,370,156950433.05884075,197447890.12877628,171679175.8909099,29207752.74321432,-20158198.477621917,0.0010463362203922716,6.950433058840751e-05,187583500692.5093,4.79968000639994e-06,187583500692.51044,0.00015824671166661164,24.66344304455636,0.25391584589010324,-0.67300227330927,0.0004967377985242441
32,0.6896551724137931,0.0,0.7142857142857143,370,93684688.17344461,198273288.67447618,135249520.94316074,90617959.10357437,-11909775.963039225,0.0006245645878229641,0.0,14214288395.583431,4.79968000639994e-06,14214288395.58406,9.708324690454994e-05,28.466462975750762,0.5585438203474118,-0.39905661022568545,0.00018190427426236587
33,0.6896551724137931,0.0,1.0714285714285714,370,139349173.6458573,174131599.61914313,177870040.1407119,36689261.699590884,37709752.57569552,0.000928994490972382,0.0,103491345416.88153,4.79968000639994e-06,103491345416.88246,0.00017310894194343712,29.735896270285032,0.8651297773648284,1.2784845755346514,0.000482451760210533
34,0.6896551724137931,0.0,1.4285714285714286,370,139181664.23014247,274248354.2410457,170164522.831669,116157144.86954193,-58280793.452683724,0.0009278777615342831,0.0,102870812610.53633,4.79968000639994e-06,102870812610.53726,0.0003405194637759381,31.679956190689694,1.1750687736995553,-2.051933312330509,0.0009478813134218154
35,0.6896551724137931,0.0,1.7857142857142858,370,224319691.84999564,412384212.4399038,247775416.18366078,156882579.06254393,-42854330.3394532,0.0014954646123333042,0.0007431969184999564,1118713923028.8342,4.79968000639994e-06,1118713923028.8364,0.0009618866394198155,34.1419607528114,1.4882611524841511,-1.6926388441953837,0.004315402290985618
36,0.6896551724137931,0.0,2.142857142857143,370,399945416.5519241,697200643.781313,427518817.0272208,237690482.61534557,304159489.28397596,0.0026663027770128275,0.0024994541655192415,20155132844821.97,4.79968000639994e-06,20155132844821.973,0.002049584798056526,36.27621531644076,1.8013443033457748,16.304498445658457,0.01639444091634417
37,0.6896551724137931,0.0,2.5,370,258402776.66019228,458018166.26499546,351936556.00174224,163457146.7440477,391407414.28773487,0.0017226851777346153,0.0010840277666019228,2269174658970.469,4.79968000639994e-06,2269174658970.472,0.0022864143551468608,37.815411017377464,2.108985552692839,39.14074142877349,0.011816316359313435
38,0.6896551724137931,0.0,2.857142857142857,370,184059909.8867073,425226796.8657384,214685248.05973938,294811587.74487,229947440.76991105,0.001227066065911382,0.000340599098867073,416081177700.46826,4.79968000639994e-06,416081177700.46985,0.0017400038315977025,40.6387228277458,2.4084871604886318,12.326354503823378,0.006405298968927971
39,0.6896551724137931,0.0,3.2142857142857144,370,81891828.83517034,278962839.40150124,282598582.0642475,198949435.16273215,94549611.14543447,0.0005459455255678023,0.0,7254122660.683784,4.79968000639994e-06,7254122660.684334,0.0008027874060308121,43.03912350629572,2.702546866769866,3.7344731153340236,0.0013148345769141132
40,0.6896551724137931,0.0,3.5714285714285716,370,98014202.30842574,192384001.29792777,82321342.125234,160187779.46332133,23708486.13499821,0.0006534280153895049,0.0,17816692864.82809,4.79968000639994e-06,17816692864.828747,0.0002993520018542212,46.30257495055125,2.9964973451281267,0.8347215197889291,0.0005868149534234375
41,0.6896551724137931,0.0,3.928571428571429,370,164571098.61391628,270972715.78702223,182279669.99835065,81079622.26823714,-3596632.145520962,0.0010971406574261085,0.00014571098613916277,237766073780.21942,4.79968000639994e-06,237766073780.22067,0.00020072884861839995,47.473593990880076,3.293701205936258,-0.12193765293714179,0.0006606833428127315
42,0.6896551724137931,0.0,4.285714285714286,370,80915938.48043944,155540545.09205574,227032267.34950674,139189483.69489807,36119089.32494939,0.0005394395898695963,0.0,6832071808.628174,4.79968000639994e-06,6832071808.628718,8.431449721154476e-05,48.726211627329164,3.5942581060616976,1.2102294279240906,0.00013644773338757077
43,0.6896551724137931,0.0,4.642857142857143,370,109892675.80214292,175151684.11644694,176788857.3655023,66086741.753371924,6379250.302688657,0.0007326178386809528,0.0,31566453094.079327,4.79968000639994e-06,31566453094.080063,0.00011009808093138224,52.9019162504694,3.8967729887472466,0.2129778591318243,0.00024197945428460965
44,0.6896551724137931,0.0,5.0,370,185106754.5818323,208074328.4677537,225281043.63985804,32171704.29018325,31987672.565558545,0.0012340450305455485,0.0003510675458183229,428048892133.7971,4.79968000639994e-06,428048892133.7987,0.00019161270529272033,54.17300674274363,4.200065607550768,1.0667683428590489,0.0007093761202676108
45,1.0344827586206897,0.0,0.0,370,71735993.8215247,180403704.77693728,117572029.84830438,102241869.84964243,-25876119.617338628,0.0004782399588101646,0.0,3741688605.827077,4.79968000639994e-06,3741688605.82756,7.174344712786886e-05,23.185246385689844,-0.04993014921654327,-0.8629519758662334,0.00010293174959799368
46,1.0344827586206897,0.0,0.35714285714285715,370,174365021.30568442,256096677.5761351,76628203.07744586,87327886.80260852,-8983570.418996617,0.0011624334753712294,0.00024365021305684415,317452594353.4992,4.79968000639994e-06,317452594353.5006,0.0001788188338940029,25.12547879307435,0.2539381214179671,-0.2999257756654395,0.0006235949956357091
47,1.0344827586206897,0.0,0.7142857142857143,370,148287213.6184038,226241439.80270013,157212671.9969033,56023814.84005342,-27782265.304858167,0.000988581424122692,0.0,141221418046.4934,4.79968000639994e-06,141221418046.4944,0.00015168577234950915,27.534694309934302,0.5586344290166255,-0.930890442553563,0.0004498612105452846
48,1.0344827586206897,0.0,1.0714285714285714,370,105232058.10097182,203918076.09155247,203036222.3694962,98247862.41988412,-8008676.003623512,0.0007015470540064788,0.0,25416887472.246742,4.79968000639994e-06,25416887472.247448,0.00013899182639855165,29.174893916726752,0.8654153536177088,-0.2715204434326179,0.00029252791902265155
49,1.0344827586206897,0.0,1.4285714285714286,370,239685220.63173434,315445708.31691164,170975984.82415152,38771664.331100665,-25181465.18769115,0.0015979014708782289,0.0008968522063173435,1558074868694.719,4.79968000639994e-06,1558074868694.7214,0.000462519242072053,31.6658571398948,1.1757661786423577,-0.8865817400695521,0.002217180531649251
50,1.0344827586206897,0.0,1.7857142857142858,370,243040397.54566878,424692342.9064217,370758412.4616016,159215455.0408715,17394097.040883586,0.0016202693169711253,0.0009304039754566879,1670222689694.3057,4.79968000639994e-06,1670222689694.308,0.0009865485499486175,34.18547906441067,1.4895808018174934,0.6870233201147066,0.004795423035552302
51,1.0344827586206897,0.0,2.142857142857143,370,392996318.96323913,692506994.5309575,695856721.4245623,301196246.00709283,158960210.95764798,0.0026199754597549274,0.0024299631896323916,18463943280473.89,4.79968000639994e-06,18463943280473.895,0.0020381678356039077,36.937366626450604,1.8032791326466158,8.521077276207324,0.01601984913643216
52,1.0344827586206897,0.0,2.5,370,246508608.1698478,408613772.49007463,126561160.67320767,234402575.02993706,441986789.0271261,0.0016433907211323186,0.0009650860816984778,1792843961057.685,4.79968000639994e-06,1792843961057.6877,0.002270298810846206,38.827476527674335,2.1111836016437184,44.19867890271261,0.011192963999827176
53,1.0344827586206897,0.0,2.857142857142857,370,385025798.8532962,540145704.0951136,453997136.0095349,119343099.76746368,168166332.33387426,0.0025668386590219747,0.002350257988532962,16665993102294.734,4.79968000639994e-06,16665993102294.74,0.0020251916525744194,41.33832767311976,2.410421989789473,9.014572291018725,0.01559502067726986
54,1.0344827586206897,0.0,3.2142857142857144,370,212205369.79013386,343692343.46896344,360090064.13786507,140161529.37062255,58588312.516114846,0.0014147024652675592,0.0006220536979013386,847547196453.1874,4.79968000639994e-06,847547196453.1895,0.000946301260485023,42.84922658888234,2.703866516103208,2.3140917801097043,0.004016204178281882
55,1.0344827586206897,0.0,3.5714285714285716,370,106550105.29669811,251851194.94653153,267301103.79483795,153869478.9275584,12843500.975335311,0.0007103340353113207,0.0,27049015382.289963,4.79968000639994e-06,27049015382.290676,0.00030788790484249354,45.94879502059115,2.9971947500709293,0.45219026607171825,0.000656109773610949
56,1.0344827586206897,0.0,3.928571428571429,370,139794453.9823864,232734692.90438622,105653217.56825463,82995270.01416822,-24133112.37361795,0.0009319630265492427,0.0,105155442526.04434,4.79968000639994e-06,105155442526.04527,0.0001735542222799662,47.07366203052177,3.293986782189138,-0.8181918422132717,0.0004852383547993119
57,1.0344827586206897,0.0,4.285714285714286,370,116439744.3602559,225858433.6036467,104874743.96213567,114568712.87034294,-30115390.77061745,0.000776264962401706,0.0,42158801982.962975,4.79968000639994e-06,42158801982.96376,0.00011983830309136123,48.877959907635315,3.5943487147309114,-1.009065644378227,0.0002790788275304993
58,1.0344827586206897,0.0,4.642857142857143,370,112015085.1045418,231139804.1128014,117449772.80190209,120878387.63913122,-3064840.8921954776,0.0007467672340302786,0.0,34734784642.14369,4.79968000639994e-06,34734784642.14445,0.0001122204902337811,51.16863852686065,3.8967952642751102,-0.10232287821099478,0.0002514077552802078
59,1.0344827586206897,0.0,5.0,370,142826827.127835,202272154.5182205,172495314.97240686,46904172.46879742,25073264.807851706,0.0009521788475189,0.0,117066056074.69687,4.79968000639994e-06,117066056074.69781,0.00014283428043417918,55.28566583638779,4.200069850783457,0.8361772834306562,0.00040801134159002434
60,1.3793103448275863,0.0,0.0,370,122643175.76240925,199655136.19716552,144574906.64291462,59128408.074575655,27368075.582738273,0.000817621171749395,0.0,54651109532.492744,4.79968000639994e-06,54651109532.49357,0.00012265062906875341,23.771199574158953,-0.0499261269373935,0.9127077494245045,0.00030084525316498377
61,1.3793103448275863,0.0,0.35714285714285715,370,72793478.77167416,220034561.87696952,213185352.31934044,144058549.13105252,-5723959.210951292,0.0004852898584778277,0.0,4025727903.8532443,4.79968000639994e-06,4025727903.8537345,7.299888390091348e-05,25.16904370234297,0.25395923701492984,-0.19110028932278908,0.00010627685411194103
62,1.3793103448275863,0.0,0.7142857142857143,370,60559216.20176964,174106106.97585523,180288859.8776642,116875440.67380698,-8768335.270180853,0.0004037281080117976,0.0,1604291463.7406774,4.79968000639994e-06,1604291463.7410858,6.395777493287496e-05,27.24075450219709,0.5587203195127853,-0.29379747873508905,7.746465439888195e-05
63,1.3793103448275863,0.0,1.0714285714285714,370,144734147.0329056,242425915.6686359,178307329.42238417,76708182.89174472,28999066.919702984,0.0009648943135527041,0.0,125094171406.32845,4.79968000639994e-06,125094171406.3294,0.00017849391533048543,29.8357696136304,0.8656860593488953,0.9831636971713439,0.0005166832917184297
64,1.3793103448275863,0.0,1.4285714285714286,370,161938807.22257772,325241627.9346865,182950763.93504655,149028789.94543433,28333894.03514664,0.0010795920481505182,0.00011938807222577721,219349538617.70465,4.79968000639994e-06,219349538617.70584,0.00036520996296965786,32.84287611893284,1.1764272683270574,0.9975715427752619,0.0011828333157821635
65,1.3793103448275863,0.0,1.7857142857142858,370,199016741.89719993,469476227.6441466,295965599.62195134,252228729.85224074,-15705294.191528194,0.0013267782793146663,0.0004901674189719992,614936264464.5138,4.79968000639994e-06,614936264464.5156,0.0009296674713636388,34.46644913868844,1.4908317343936055,-0.6203198322672926,0.0037003878239719964
66,1.3793103448275863,0.0,2.142857142857143,370,341935705.6929906,479965825.65570915,392458279.5113953,102780127.21704796,236322527.0116874,0.002279571371286604,0.001919357056929906,9206706754510.076,4.79968000639994e-06,9206706754510.08,0.001957240234433304,35.800017010742906,1.8051132115496138,12.668091610118083,0.013385006415433325
67,1.3793103448275863,0.0,2.5,370,304941958.8394595,546989822.1077459,434254543.6105631,201731778.03845337,378131739.0223711,0.002032946392263063,0.001549419588394595,5193593723760.789,4.79968000639994e-06,5193593723760.793,0.002352190263274387,38.105265291336345,2.113267193827696,37.81317390223711,0.014345630128919911
68,1.3793103448275863,0.0,2.857142857142857,370,356762996.3322132,567958316.8445125,323536711.41521406,158565699.50459483,161381456.25987557,0.002378419975548088,0.002067629963322132,11383637522351.402,4.79968000639994e-06,11383637522351.406,0.0019802032402008187,40.145228965649274,2.412256068692471,8.650868361666012,0.01412926482641603
69,1.3793103448275863,0.0,3.2142857142857144,370,293231654.9987691,475311255.43735427,284153731.90232766,137701701.43405133,50004491.403023966,0.001954877699991794,0.0014323165499876911,4270082858972.3047,4.79968000639994e-06,4270082858972.308,0.0010561272874379125,41.77540288975858,2.70511744867932,1.9750523193935048,0.0061937990476955964
70,1.3793103448275863,0.0,3.5714285714285716,370,71757387.3077216,215971871.91922125,249824127.85660225,167402647.31085554,9980383.078329181,0.00047838258205147734,0.0,3747271265.106451,4.79968000639994e-06,3747271265.106934,0.00027309518685351703,44.42535232080864,2.997855839755629,0.3513864395972861,0.00039193194189844844
71,1.3793103448275863,0.0,3.928571428571429,370,90091844.45640744,225122342.68508488,125703045.09669986,148891138.73604485,2851692.246795077,0.0006006122963760496,0.0,11689863403.436451,4.79968000639994e-06,11689863403.437057,0.00012385161275398722,46.75041414109569,3.2942574879203246,0.09668174153041405,0.0002231604046381485
72,1.3793103448275863,0.0,4.285714285714286,370,42784841.700470194,166316699.79852724,124354723.21541424,122753925.25647673,-53388552.0573851,0.00028523227800313463,0.0,282378542.3876478,4.79968000639994e-06,282378542.38793784,3.3985587311053174e-06,50.55846854565619,3.5944346052270713,-1.7888711487937061,2.908135946401837e-06
73,1.3793103448275863,0.0,4.642857142857143,370,175158678.91329846,330564179.87881017,158632563.71652526,152347613.96056083,-14237334.904457932,0.0011677245260886563,0.0002515867891329846,324743412163.65686,4.79968000639994e-06,324743412163.65826,0.00017977084500419503,51.5303019487485,3.896816379872073,-0.47532812851319717,0.0006297684743612428
74,1.3793103448275863,0.0,5.0,370,206547659.52188903,221937978.20528373,202351589.18214592,6294800.26465082,44007838.08874761,0.0013769843968125936,0.0005654765952188903,740429026134.3271,4.79968000639994e-06,740429026134.3291,0.00021823489955392003,54.10215731010181,4.200073873062607,1.46763314569157,0.0009015181545771346
75,1.7241379310344829,0.0,0.0,370,233796353.7490233,295031929.9215844,76289315.7894529,48640600.237218514,6515003.204494462,0.0015586423583268218,0.0008379635374902329,1375848811915.374,4.79968000639994e-06,1375848811915.3765,0.0002533950890193525,22.874703407435963,-0.04992234871934774,0.21727117401042445,0.0011848569574126758
76,1.7241379310344829,0.0,0.35714285714285715,370,108780646.69315131,198654790.15563032,183464084.60794747,83077212.25328495,19437748.848977074,0.0007252043112876755,0.0,30001310544.09102,4.79968000639994e-06,30001310544.091747,0.00010898605182239063,24.790883161929013,0.25397907137413783,0.648949318457126,0.0002371114639554591
77,1.7241379310344829,0.0,0.7142857142857143,370,134731704.18545654,263135203.22916016,131852304.28791781,125201067.77368274,3943345.5125036533,0.000898211361236377,0.0,87444210323.90916,4.79968000639994e-06,87444210323.91006,0.00013813026291656187,27.52005255611098,0.5588009984041468,0.13212826992312363,0.00037221051444667107
78,1.7241379310344829,0.0,1.0714285714285714,370,125844503.28568555,193873094.91344124,219145044.5354987,82582335.60730676,28387222.827687778,0.0008389633552379037,0.0,62166053704.12125,4.79968000639994e-06,62166053704.12209,0.00015960427158326536,29.121588019089007,0.8659403393828203,0.9624201711377733,0.0004017064055933937
79,1.7241379310344829,0.0,1.4285714285714286,370,172002444.31810984,288013798.1698664,113858534.9025106,118248204.54284285,21416564.877037622,0.0011466829621207323,0.0002200244431810984,296520782914.5565,4.79968000639994e-06,296520782914.55786,0.0003771247180675935,32.705949741521046,1.1770482448638897,0.7540282193062257,0.0012973274664080825
80,1.7241379310344829,0.0,1.7857142857142858,370,263481249.7742969,346257850.4185272,347873206.7984695,83587992.65818289,58605658.78840986,0.0017565416651619795,0.001134812497742969,2501097479419.6406,4.79968000639994e-06,2501097479419.6436,0.00101427700848642,33.75936666115092,1.4920067637381913,2.3147769144719956,0.005344859476266742
81,1.7241379310344829,0.0,2.142857142857143,370,224537662.14702958,490037645.7777935,493515888.7309482,267259311.1581405,53595743.47035211,0.0014969177476468639,0.0007453766214702958,1124159739073.634,4.79968000639994e-06,1124159739073.6362,0.0017909490323139272,36.76623277299612,1.8068360034669901,2.873004942779876,0.008042710174805083
82,1.7241379310344829,0.0,2.5,370,461910451.80727273,697574569.5874083,775146144.9020936,279361173.96736544,429733563.0178654,0.0030794030120484847,0.0031191045180727272,41416270754431.336,4.79968000639994e-06,41416270754431.34,0.002605985149524981,38.631326306308374,2.1152243592297943,42.97335630178654,0.02407463555640254
83,1.7241379310344829,0.0,2.857142857142857,370,466437950.3863709,543011235.4884694,286041540.72825354,4600427.059576779,202644428.67137787,0.003109586335909139,0.003164379503863709,43486197731580.125,4.79968000639994e-06,43486197731580.13,0.0021637114771555525,40.17003713673859,2.413978860609847,10.862773935055698,0.02018474293263806
84,1.7241379310344829,0.0,3.2142857142857144,370,261148688.50149843,267885211.99621263,298365896.97299075,23314405.015294913,67177805.5811421,0.0017409912566766562,0.0011114868850149843,2392331123612.716,4.79968000639994e-06,2392331123612.7188,0.001011070599927968,43.28960212541262,2.706292478023906,2.6533552687384594,0.005280795223072241
85,1.7241379310344829,0.0,3.5714285714285716,370,103519838.64243707,242478053.45286226,184502637.3105111,122961370.26931113,36836641.81010942,0.0006901322576162471,0.0,23415313491.08278,4.79968000639994e-06,23415313491.083473,0.0003048576381882325,45.34593258238259,2.9984768162924613,1.2969338261655001,0.0006311762702832059
86,1.7241379310344829,0.0,3.928571428571429,370,100851729.13121773,154377777.0507101,141958559.9210431,47891583.21707544,17957384.32095217,0.0006723448608747849,0.0,20549383077.807304,4.79968000639994e-06,20549383077.80798,0.0001346114974287975,47.78907349213496,3.2945117679542495,0.6088143597654377,0.00027151604553273396
87,1.7241379310344829,0.0,4.285714285714286,370,65752415.642105095,188339770.29494724,157156712.61659008,112797487.93136886,-7328493.819564579,0.00043834943761403397,0.0,2420697984.0435796,4.79968000639994e-06,2420697984.0440226,6.915097437321041e-05,50.60825568614988,3.5945152841184327,-0.24555322541508462,9.093687218087778e-05
88,1.7241379310344829,0.0,4.642857142857143,370,67350278.22550598,192598972.3934058,246283816.31756192,170712418.10231072,21721980.032089733,0.0004490018548367065,0.0,2729474337.371251,4.79968000639994e-06,2729474337.371705,6.755568335474528e-05,52.89989622714293,3.896836214231281,0.7252107354039492,9.099788139312555e-05
