node_id,x,y,z,time,von_mises_stress,principal_stress_1,principal_stress_2,principal_stress_3,shear_stress,elastic_strain,plastic_strain,creep_strain,thermal_strain,total_strain,damage,temperature,voltage,delamination_risk,crack_risk
10,0.0,0.0,3.5714285714285716,1700,8024732.331267558,15074283.486314546,6121112.411823363,8529637.318511512,136337.55219620455,5.349821554178372e-05,0.0,369552.5636845555,2.1570851807522648e-05,369552.56375962455,0.0009060200979560794,23.746532095022808,2.9950073079844284,0.004800133088443899,0.00014541137545692702
11,0.0,0.0,3.928571428571429,1700,8028163.1774760075,12027290.136715123,5314578.7738775555,3134145.3475548113,-510027.515150766,5.352108784984005e-05,0.0,370343.220958321,2.1570851807522648e-05,370343.2210334129,0.0001519189573391089,25.135889385158006,3.2930910593800258,-0.01729160937637081,2.4392603585407654e-05
12,0.0,0.0,4.285714285714286,1700,13373916.956112504,15771167.363718238,3032460.4301387155,1841677.390603125,1362760.8870336162,8.915944637408336e-05,0.0,4751344.8692131415,2.1570851807522648e-05,4751344.869323872,1.5293514289973927e-05,24.115732722323543,3.594064516549517,0.045661542401424615,4.090683801624623e-06
13,0.0,0.0,4.642857142857143,1700,8722227.351705555,12489851.302315671,3017344.934733828,4790328.419032046,-941520.3713018226,5.81481823447037e-05,0.0,560609.505062247,2.1570851807522648e-05,560609.505141966,9.243230815768953e-07,24.376070932709222,3.896725396076367,-0.03143362989289638,1.6124312127885524e-07
14,0.0,0.0,5.0,1700,4528014.000458576,9372910.189816862,7573202.436137259,4221738.894886756,-1310654.890548322,3.0186760003057173e-05,0.0,21137.919924796068,2.1570851807522648e-05,21137.91997655368,3.353987854870804e-08,24.467520960149404,4.2000565416925735,-0.04370949911359791,3.037380792844605e-09
15,0.3448275862068966,0.0,0.0,1700,10444197.391986867,13950636.94594375,9483702.010297757,2015822.7482427682,1550836.0555191587,6.962798261324578e-05,0.0,1380062.6414757099,2.1570851807522648e-05,1380062.6415669087,3.353987854870804e-08,22.440077893612198,-0.049938835309792644,0.05171938676068379,7.005942241319456e-09
16,0.3448275862068966,0.0,0.35714285714285715,1700,8703421.250582375,15109447.928147273,10096007.806999175,5059611.463935018,1224347.5869948547,5.802280833721583e-05,0.0,554591.825588436,2.1570851807522648e-05,554591.8256680296,9.243230815768985e-07,22.73480271453164,0.25389252238383625,0.0408761085611388,1.6089546301200328e-07
17,0.3448275862068966,0.0,0.7142857142857143,1700,7319276.479247672,14201919.075643886,12219168.294929897,6095536.117767954,-1985251.0573478206,4.879517652831781e-05,0.0,233272.85578669608,2.1570851807522648e-05,233272.8558570621,1.5293514289973927e-05,23.087326965071586,0.5584489488868041,-0.06651909824758892,2.2387491885528863e-06
18,0.3448275862068966,0.0,1.0714285714285714,1700,6753916.702537558,12775886.105246555,8744764.241139535,4978635.695855598,-2164767.4913152214,4.502611135025039e-05,0.0,156063.71606451407,2.1570851807522648e-05,156063.71613111102,0.00015191895733910916,24.00454627760126,0.8648307658413091,-0.07339273419282853,2.0520959668093998e-05
19,0.3448275862068966,0.0,1.4285714285714286,1700,10002328.21456088,16099525.947283948,6793344.490232084,5522516.775015001,-2925654.364485211,6.668218809707253e-05,0.0,1111805.8372498313,2.1570851807522648e-05,1111805.8373380844,0.0009060200979560802,22.724369706374556,1.1743385585211081,-0.10300559232650446,0.00018124620777490625
20,0.3448275862068966,0.0,1.7857142857142858,1700,12501670.31282164,22367941.538206838,7949390.137690335,14549738.713011932,2531036.672828111,8.334446875214426e-05,0.0,3391280.0265310314,2.1570851807522648e-05,3391280.0266359467,0.00324403009738039,24.012914716282566,1.4868794186960859,0.09996961694598648,0.0008111158952464063
21,0.3448275862068966,0.0,2.142857142857143,1700,7840740.145846548,25141561.660465997,16587773.565286722,18295282.871003956,12692858.822036345,5.2271600972310316e-05,0.0,329085.5006309692,2.1570851807522648e-05,329085.5007048116,0.006973536859949243,24.002805262216427,1.799318447725221,0.6804019082950131,0.001093553808326894
22,0.3448275862068966,0.0,2.5,1700,14959476.065318814,27535433.890676092,27935587.137205258,12780048.89674826,16392531.230078,9.972984043545876e-05,0.0,8319655.808797632,2.1570851807522648e-05,8319655.808918933,0.009,24.55082768935094,2.1066840939442795,1.6392531230078,0.0026927056917573863
23,0.3448275862068966,0.0,2.857142857142857,1700,8380292.559521684,24804374.40513949,19496628.711047877,15143349.48907781,9573806.676637527,5.58686170634779e-05,0.0,459007.03816155076,2.1570851807522648e-05,459007.03823899024,0.006973536859949243,24.642372683507908,2.406461304868078,0.5132048204241075,0.001168805581219657
24,0.3448275862068966,0.0,3.2142857142857144,1700,4697430.867254229,12641533.146969702,10368871.97336312,7239980.977983525,1786328.9141302116,3.131620578169486e-05,0.0,25399.515331085484,2.1570851807522648e-05,25399.515383972543,0.0032440300973803874,23.271193060797717,2.7011651329818003,0.07055552343522482,0.0003047721422747275
25,0.3448275862068966,0.0,3.5714285714285716,1700,8413954.959885819,12051977.111325776,11807237.639319174,3518322.3955991846,1147371.521222631,5.609303306590546e-05,0.0,468300.215706143,2.1570851807522648e-05,468300.21578380687,0.0009060200979560794,23.381759168336615,2.9957671299496798,0.04039632452717809,0.00015246424593907582
26,0.3448275862068966,0.0,3.928571428571429,1700,3877192.3608882246,11692238.58758092,10639453.38712821,7397377.718334535,116425.78928968108,2.5847949072588163e-05,0.0,9729.940517448775,2.1570851807522648e-05,9729.940564867575,0.0001519189573391089,24.43185852698232,3.2934021944127383,0.003947216983259649,1.1780380417385942e-05
27,0.3448275862068966,0.0,4.285714285714286,1700,3332897.537057919,8106885.197621162,8484639.80204368,4978959.507996015,-1405904.8468340933,2.221931691371946e-05,0.0,4567.023594536965,2.1570851807522648e-05,4567.023638327133,1.5293514289973927e-05,25.19087792950984,3.5941632346010897,-0.0471071516557987,1.0194343222002838e-06
28,0.3448275862068966,0.0,4.642857142857143,1700,9504104.762790805,13385591.345647737,9649566.202446112,2581159.220381888,-831565.4368021548,6.336069841860537e-05,0.0,861151.4111148383,2.1570851807522648e-05,861151.4111997698,9.243230815768953e-07,24.703756823296096,3.8967496652409794,-0.027762670855460702,1.7569726803944887e-07
29,0.3448275862068966,0.0,5.0,1700,8117668.517320312,12806376.653003989,10904228.114552226,3906534.2175562046,-1071539.1198346023,5.411779011546874e-05,0.0,391453.3450883177,2.1570851807522648e-05,391453.34516400634,3.353987854870804e-08,25.057361501825916,4.200061164690208,-0.03573514168096659,5.445312323391882e-09
30,0.6896551724137931,0.0,0.0,1700,4319785.851367037,10427753.820773622,5524427.512170472,7183252.01000341,-1179367.4554849742,2.8798572342446912e-05,0.0,16704.54042056569,2.1570851807522648e-05,16704.540470935113,3.353987854870804e-08,23.621663121292126,-0.049934392449232125,-0.03933114744535121,2.8977018562255555e-09
31,0.6896551724137931,0.0,0.35714285714285715,1700,2622663.614964899,9371788.070467463,9564523.268089863,6850808.864791561,-459323.57106338226,1.7484424099765994e-05,0.0,1377.959328627107,2.1570851807522648e-05,1377.959367682383,9.243230815768985e-07,23.63020932696828,0.25391584589010324,-0.015334991757986508,4.848377029047928e-08
32,0.6896551724137931,0.0,0.7142857142857143,1700,9689034.083407601,14850881.942493793,6244434.792090753,4357005.570137216,-301737.50472444505,6.459356055605067e-05,0.0,948256.5724813119,2.1570851807522648e-05,948256.5725674762,1.5293514289973927e-05,24.108004575833174,0.5585438203474118,-0.010110210820671608,2.9635876242127716e-06
33,0.6896551724137931,0.0,1.0714285714285714,1700,6949588.354394657,14147602.89228111,10101335.33249621,6123005.339148659,-1204366.220997833,4.6330589029297714e-05,0.0,180019.20816297765,2.1570851807522648e-05,180019.2082308791,0.00015191895733910916,23.66545173804111,0.8651297773648284,-0.04083197400327379,2.1115484334713032e-05
34,0.6896551724137931,0.0,1.4285714285714286,1700,11206759.766609449,16007280.92322971,9510635.279406914,3066865.3964147414,846146.1150446796,7.471173177739633e-05,0.0,1963015.6174556478,2.1570851807522648e-05,1963015.6175519302,0.0009060200979560802,23.343189761651225,1.1750687736995553,0.029790867586056702,0.00020307099163027504
35,0.6896551724137931,0.0,1.7857142857142858,1700,6761527.828536618,17291287.11851634,13660358.570436696,9489962.25596209,3904056.83923087,4.507685219024412e-05,0.0,156945.057096905,2.1570851807522648e-05,156945.0571635527,0.00324403009738039,23.476576725472764,1.4882611524841511,0.15420047877740656,0.0004386919956009572
36,0.6896551724137931,0.0,2.142857142857143,1700,24935124.820225623,27183990.053125683,20840457.780318953,-310196.7795843393,6721744.903536675,0.00016623416546817082,0.0,107048645.40310946,2.1570851807522648e-05,107048645.40329728,0.006973536859949243,23.68495908622473,1.8013443033457748,0.36031977693618567,0.0034777202408255723
37,0.6896551724137931,0.0,2.5,1700,22379131.02363328,30941215.320477642,5633640.818507917,13762993.298896082,20091119.82664102,0.00014919420682422185,0.0,62336087.169864655,2.1570851807522648e-05,62336087.17003542,0.009,23.962085461042033,2.108985552692839,2.009111982664102,0.00402824358425399
38,0.6896551724137931,0.0,2.857142857142857,1700,23135240.34234624,28642900.898855243,25368659.09432036,4044968.792446904,10087239.955408487,0.0001542349356156416,0.0,73602661.88611113,2.1570851807522648e-05,73602661.88628694,0.006973536859949243,23.37620687781691,2.4084871604886318,0.5407274603239092,0.0032266890258227246
39,0.6896551724137931,0.0,3.2142857142857144,1700,15832310.09733658,18159896.595555503,21215028.402655553,4077796.57541709,3812237.1239969553,0.00010554873398224387,0.0,11047013.4045469,2.1570851807522648e-05,11047013.40467402,0.0032440300973803874,24.41717449573536,2.702546866769866,0.15057382972148137,0.0010272098093363855
40,0.6896551724137931,0.0,3.5714285714285716,1700,8386922.545864843,15892089.851966472,9972212.562364051,6294624.601013455,731871.9849417016,5.591281697243229e-05,0.0,460825.6079763629,2.1570851807522648e-05,460825.6080538466,0.0009060200979560794,24.30956071909356,2.9964973451281267,0.02576753707861843,0.00015197440773109032
41,0.6896551724137931,0.0,3.928571428571429,1700,2891846.5881245835,10599842.353227511,7390006.406805337,8197747.1180226775,1022104.1907807875,1.927897725416389e-05,0.0,2245.947981520336,2.1570851807522648e-05,2245.948022370165,0.0001519189573391089,24.790385538736935,3.293701205936258,0.03465269202919085,8.786526369050924e-06
42,0.6896551724137931,0.0,4.285714285714286,1700,9769380.50755628,13993281.541198418,6868522.413397949,2856659.3729489865,-1242943.410954783,6.512920338370854e-05,0.0,988231.2194408159,2.1570851807522648e-05,988231.2195275159,1.5293514289973927e-05,24.866987977695555,3.5942581060616976,-0.0416468610171398,2.988163207930094e-06
43,0.6896551724137931,0.0,4.642857142857143,1700,1310091.1625910648,7843993.518613122,6345112.710887506,6917476.584760991,1542573.1245448857,8.733941083940431e-06,0.0,42.857913957477315,2.1570851807522648e-05,42.85794426227021,9.243230815768953e-07,24.41393037334636,3.8967729887472466,0.0515003967600067,2.4218950011056606e-08
44,0.6896551724137931,0.0,5.0,1700,3487788.6619027248,6951804.415366569,6571919.336543174,3289624.0895608137,1739456.18202434,2.3251924412684832e-05,0.0,5731.578580816529,2.1570851807522648e-05,5731.578625639305,3.353987854870804e-08,25.294754989603387,4.200065607550768,0.05800974687892652,2.3396001624755662e-09
45,1.0344827586206897,0.0,0.0,1700,6592552.548299859,10623582.942402737,5268852.549892301,3260399.149601261,262383.73858884355,4.395035032199906e-05,0.0,138290.2125818561,2.1570851807522648e-05,138290.2126473773,3.353987854870804e-08,22.23990726133137,-0.04993014921654327,0.008750329222419157,4.422268235919059e-09
46,1.0344827586206897,0.0,0.35714285714285715,1700,6789132.083681812,10231020.352078198,9458120.62280598,3088515.1327217077,-372869.51147943805,4.5260880557878746e-05,0.0,160175.00029786312,2.1570851807522648e-05,160175.00036469486,9.243230815768985e-07,23.26638654474553,0.2539381214179671,-0.012448633698688667,1.2550702977642726e-07
47,1.0344827586206897,0.0,0.7142857142857143,1700,2740690.7091070632,9106916.848710911,9673308.311804546,6693673.058242305,-1339138.3110226642,1.827127139404709e-05,0.0,1717.2106808277645,2.1570851807522648e-05,1717.2107206698877,1.5293514289973927e-05,23.577838344435133,0.5586344290166255,-0.0448700291826215,8.382958504825529e-07
48,1.0344827586206897,0.0,1.0714285714285714,1700,8172457.601413841,15913276.194178708,14959194.193006122,7305653.486347493,-265461.284492918,5.4483050676092276e-05,0.0,404843.1767602309,2.1570851807522648e-05,404843.1768362848,0.00015191895733910916,23.86239657616022,0.8654153536177088,-0.009000010194830928,2.4831024754097355e-05
49,1.0344827586206897,0.0,1.4285714285714286,1700,10881073.301790306,17675192.868326064,7607706.099442963,6131300.574857426,999230.3950640098,7.254048867860204e-05,0.0,1693877.9837546358,2.1570851807522648e-05,1693877.983848747,0.0009060200979560802,23.237414064656797,1.1757661786423577,0.035180614622030364,0.00019716942197510684
50,1.0344827586206897,0.0,1.7857142857142858,1700,20632355.892240692,29960154.279529486,24048739.385937154,7017313.718378468,185368.19323625928,0.0001375490392816046,0.0,41520975.23174517,2.1570851807522648e-05,41520975.23190429,0.00324403009738039,23.634621937968,1.4895808018174934,0.0073215799165376,0.0013386396698858486
51,1.0344827586206897,0.0,2.142857142857143,1700,13463358.681578053,31224256.933870226,24919860.823535457,15765435.895454349,11034427.391549017,8.975572454385369e-05,0.0,4912363.818422179,2.1570851807522648e-05,4912363.818533505,0.006973536859949243,24.327793375101887,1.8032791326466158,0.5915015332178897,0.0018777445604940437
52,1.0344827586206897,0.0,2.5,1700,22508347.095487308,37477841.231445916,25824884.697410394,11532164.620984126,23080646.34964136,0.00015005564730324872,0.0,64156617.93669233,2.1570851807522648e-05,64156617.93686395,0.009,23.86934709403993,2.1111836016437184,2.3080646349641363,0.004051502477187715
53,1.0344827586206897,0.0,2.857142857142857,1700,16335282.34874056,28359682.048310123,18090123.28559153,9522947.64121172,13877688.417971238,0.00010890188232493706,0.0,12916851.620347407,2.1570851807522648e-05,12916851.62047788,0.006973536859949243,23.930597593575374,2.410421989789473,0.7439148118403452,0.0022782938715324107
54,1.0344827586206897,0.0,3.2142857142857144,1700,13533645.26797245,20241885.578344114,9251471.335192414,5125470.096470721,4524288.059346156,9.0224301786483e-05,0.0,5041936.690160727,2.1570851807522648e-05,5041936.690272523,0.0032440300973803874,23.955822724483927,2.703866516103208,0.17869806040414174,0.0008780710515314457
55,1.0344827586206897,0.0,3.5714285714285716,1700,9814781.327944763,12471265.230972992,8963816.73985216,1384626.846357518,1479132.3387379537,6.543187551963176e-05,0.0,1011408.4633332446,2.1570851807522648e-05,1011408.4634202473,0.0009060200979560794,24.170208039873803,2.9971947500709293,0.05207686339524229,0.00017784778280324027
56,1.0344827586206897,0.0,3.928571428571429,1700,8151023.394401109,14252619.696023263,8162357.2837597,4992932.175205663,2714553.533845241,5.434015596267406e-05,0.0,399561.96605088824,2.1570851807522648e-05,399561.96612679923,0.0001519189573391089,25.140498414818175,3.293986782189138,0.09203228834550926,2.4765899506482016e-05
57,1.0344827586206897,0.0,4.285714285714286,1700,2896918.1071994593,8569565.554360213,5980269.804148281,5440852.47913978,-95255.52695989529,1.931278738132973e-05,0.0,2265.711113958621,2.1570851807522648e-05,2265.7111548422604,1.5293514289973927e-05,24.60933502534423,3.5943487147309114,-0.0031916929262015216,8.86081169386783e-07
58,1.0344827586206897,0.0,4.642857142857143,1700,3114301.624220993,11749155.674401423,11480645.420154696,8509292.508721232,-905511.8621710896,2.076201082813995e-05,0.0,3253.3201618129265,2.1570851807522648e-05,3253.3202041457894,9.243230815768953e-07,25.817567956154395,3.8967952642751102,-0.03023144863000409,5.757241748519756e-08
59,1.0344827586206897,0.0,5.0,1700,8424347.911888301,14839925.395301566,8654457.174895551,5245297.337078702,552400.259143174,5.616231941258867e-05,0.0,471199.60135721817,2.1570851807522648e-05,471199.6014349513,3.353987854870804e-08,24.700796025545255,4.200069850783457,0.01842219398217675,5.651032116335915e-09
60,1.3793103448275863,0.0,0.0,1700,4171664.627275063,10716848.39914179,8467394.380435549,5903252.562390121,-1137103.1146192795,2.781109751516709e-05,0.0,14030.410504789077,2.1570851807522648e-05,14030.410554171027,3.353987854870804e-08,23.526769081194157,-0.0499261269373935,-0.037921658812662386,2.79834249889494e-09
61,1.3793103448275863,0.0,0.35714285714285715,1700,7256212.107720908,12495652.167955369,4574679.6331639625,6169524.3956934605,-369092.0179177131,4.837474738480605e-05,0.0,223394.9180513096,2.1570851807522648e-05,223394.9181212552,9.243230815768985e-07,23.38296184465532,0.25395923701492984,-0.012322518175157421,1.3414168671968383e-07
62,1.3793103448275863,0.0,0.7142857142857143,1700,13802640.343638724,17762520.52877942,8270273.800846668,1928754.5164463168,-241101.52082649374,9.201760229092483e-05,0.0,5563323.339295491,2.1570851807522648e-05,5563323.339409079,1.5293514289973927e-05,23.729876855447014,0.5587203195127853,-0.008078502561245973,4.221817546696189e-06
63,1.3793103448275863,0.0,1.0714285714285714,1700,6409260.856967758,12750707.092445396,10022541.878929634,5428733.864126814,-1423261.179813885,4.272840571311839e-05,0.0,120105.57922180173,2.1570851807522648e-05,120105.579286101,0.00015191895733910916,23.16425682084681,0.8656860593488953,-0.04825323268023963,1.947376453409814e-05
64,1.3793103448275863,0.0,1.4285714285714286,1700,6104130.184501012,12876231.999853186,11153950.254923554,6095993.687520704,733908.3893427538,4.0694201230006745e-05,0.0,94111.43166881184,2.1570851807522648e-05,94111.4317310769,0.0009060200979560802,23.59567004898197,1.1764272683270574,0.025839234215536924,0.00011060929255396545
65,1.3793103448275863,0.0,1.7857142857142858,1700,6375384.837674231,14244175.778285533,18815662.924849167,11532754.077129342,4133110.300109422,4.2502565584494875e-05,0.0,116964.87728680445,2.1570851807522648e-05,116964.87735087787,0.00324403009738039,23.864869420127356,1.4908317343936055,0.16324751748293245,0.0004136388059159559
66,1.3793103448275863,0.0,2.142857142857143,1700,8186522.301757767,14186441.518729752,23311683.542719517,16612098.352296352,12131956.00547836,5.4576815345051776e-05,0.0,408338.83902417903,2.1570851807522648e-05,408338.8391003267,0.006973536859949243,23.676987111725893,1.8051132115496138,0.6503346592926428,0.001141780300522086
67,1.3793103448275863,0.0,2.5,1700,4956938.991513136,30272935.859877255,29565982.107028864,25000474.69204864,24232774.660176333,3.30462599434209e-05,0.0,33234.66551224363,2.1570851807522648e-05,33234.665566860735,0.009,24.312002643351846,2.113267193827696,2.423277466017633,0.0008922490184723644
68,1.3793103448275863,0.0,2.857142857142857,1700,24598514.220604345,34383659.89379677,20962227.202088475,5993788.577378569,13213334.995969921,0.00016399009480402897,0.0,100015618.11324392,2.1570851807522648e-05,100015618.11342949,0.006973536859949243,24.934260761627236,2.412256068692471,0.7083020832620327,0.0034307729123474002
69,1.3793103448275863,0.0,3.2142857142857144,1700,6203583.5813567275,14105483.108523095,7908733.674120208,7895087.892305073,892408.70284168,4.135722387571152e-05,0.0,102032.05476935791,2.1570851807522648e-05,102032.054832286,0.0032440300973803874,23.777679626425687,2.70511744867932,0.03524791131637869,0.00040249223699072073
70,1.3793103448275863,0.0,3.5714285714285716,1700,12093915.910017021,17628161.08814195,5383184.390299617,5691189.848151581,-888980.5325320337,8.062610606678014e-05,0.0,2873149.115463628,2.1570851807522648e-05,2873149.115565825,0.0009060200979560794,24.702416263285695,2.997855839755629,-0.031298969362809834,0.00021914661754932418
71,1.3793103448275863,0.0,3.928571428571429,1700,3937390.156985626,11499511.921274029,7922593.227617681,7280562.75908844,-960185.5513299052,2.6249267713237506e-05,0.0,10509.104236713192,2.1570851807522648e-05,10509.104284533312,0.0001519189573391089,24.737427428235794,3.2942574879203246,-0.03255344660674633,1.1963284145730534e-05
72,1.3793103448275863,0.0,4.285714285714286,1700,6890950.774464589,5142326.580686872,9189558.54786865,1232972.1759342854,1247312.7809759001,4.593967182976392e-05,0.0,172551.67563365286,2.1570851807522648e-05,172551.6757011634,1.5293514289973927e-05,23.792690209531514,3.5944346052270713,0.041793263938140146,2.1077370828156214e-06
73,1.3793103448275863,0.0,4.642857142857143,1700,6521273.499594608,12590940.568767086,9896146.707464078,5154161.683407236,-691676.0578672029,4.3475156663964055e-05,0.0,130974.12838666144,2.1570851807522648e-05,130974.12845170745,9.243230815768953e-07,24.652717408904522,3.896816379872073,-0.023092319477605282,1.2055527233902064e-07
74,1.3793103448275863,0.0,5.0,1700,7300391.914123812,10212629.025058396,5738045.817898915,1788310.5958168255,-1564548.5312589456,4.866927942749208e-05,0.0,230278.9923218412,2.1570851807522648e-05,230278.99239208133,3.353987854870804e-08,24.774593080530586,4.200073873062607,-0.052176689022717625,4.897085163153657e-09
75,1.7241379310344829,0.0,0.0,1700,2963983.344605377,11808646.126758933,9569488.190146524,8447454.777090304,-1101300.915825484,1.9759888964035845e-05,0.0,2540.4007824863793,2.1570851807522648e-05,2540.40082381712,3.353987854870804e-08,23.01691604700967,-0.04992234871934774,-0.03672767846915062,1.9882328279691556e-09
76,1.7241379310344829,0.0,0.35714285714285715,1700,1322384.3076968356,7343763.857543636,8176811.508465359,6652035.019703755,-1308352.256063026,8.81589538464557e-06,0.0,44.906776139419144,2.1570851807522648e-05,44.906806526166335,9.243230815768985e-07,24.11344193199163,0.25397907137413783,-0.043680691188610864,2.4446206766385454e-08
77,1.7241379310344829,0.0,0.7142857142857143,1700,6282638.371588177,11663095.85465374,9941961.236720743,4699265.760228417,106661.98664465296,4.188425581058785e-05,0.0,108701.05412105798,2.1570851807522648e-05,108701.0541845131,1.5293514289973927e-05,22.953603083658074,0.5588009984041468,0.0035738850976245154,1.921672394292446e-06
78,1.7241379310344829,0.0,1.0714285714285714,1700,3200776.068623755,8462683.927193802,11697286.490309818,8531444.884612003,-718837.8101793245,2.133850712415837e-05,0.0,3730.7822316698275,2.1570851807522648e-05,3730.7822745791864,0.00015191895733910916,23.855375674796182,0.8659403393828203,-0.024370964799639006,9.725171260425875e-06
79,1.7241379310344829,0.0,1.4285714285714286,1700,7206482.96548705,12962875.087443592,6096142.059861267,5458958.257320792,-1403966.759365542,4.804321976991367e-05,0.0,215844.14144744593,2.1570851807522648e-05,215844.14151706,0.0009060200979560802,24.285080019320915,1.1770482448638897,-0.04943045542586397,0.000130584368046188
80,1.7241379310344829,0.0,1.7857142857142858,1700,2750860.8946515513,16323667.37806529,18164482.095048424,19485901.345602896,5623552.3360856585,1.8339072631010342e-05,0.0,1749.309244280003,2.1570851807522648e-05,1749.3092841899274,0.00324403009738039,24.043484397761386,1.4920067637381913,0.2221162494204485,0.00017847751071912757
81,1.7241379310344829,0.0,2.142857142857143,1700,6343381.046236008,20837040.85134611,19375791.069463268,13890545.554423178,12661376.423419412,4.2289206974906724e-05,0.0,114058.4444656831,2.1570851807522648e-05,114058.44452954317,0.006973536859949243,24.438543222426738,1.8068360034669901,0.6787142913131339,0.000884716030852604
82,1.7241379310344829,0.0,2.5,1700,17454554.51485861,38847549.66768211,30003899.282596804,18741214.307080127,24297202.210605435,0.00011636369676572407,0.0,17991496.481630825,2.1570851807522648e-05,17991496.481768757,0.009,24.178122869460545,2.1152243592297943,2.4297202210605438,0.0031418198126745497
83,1.7241379310344829,0.0,2.857142857142857,1700,20707410.85143072,35109622.606363505,21710045.227042112,11259459.031248128,11438002.440045217,0.00013804940567620482,0.0,42281700.441397846,2.1570851807522648e-05,42281700.44155747,0.006973536859949243,23.993279532737144,2.413978860609847,0.6131352122012516,0.0028880778569313013
84,1.7241379310344829,0.0,3.2142857142857144,1700,12400522.993599296,22488064.044956435,17760865.301880363,8419202.414614461,3926598.580247808,8.267015329066198e-05,0.0,3256292.8318224875,2.1570851807522648e-05,3256292.8319267286,0.0032440300973803874,23.026954669508804,2.706292478023906,0.1550908211572508,0.0008045533962898732
85,1.7241379310344829,0.0,3.5714285714285716,1700,5219292.658939897,9901221.171594175,8879837.670216458,4246737.272402527,207450.8456036856,3.4795284392932646e-05,0.0,43011.213029657054,2.1570851807522648e-05,43011.213086023185,0.0009060200979560794,23.91808848604191,2.9984768162924613,0.007303869346098169,9.457568092228344e-05
86,1.7241379310344829,0.0,3.928571428571429,1700,6846647.757052268,13315849.363698596,6459976.091273719,6478464.566348272,1247413.868421996,4.564431838034845e-05,0.0,167075.73052121664,2.1570851807522648e-05,167075.73058843182,0.0001519189573391089,24.651440724487298,3.2945117679542495,0.042291430761426,2.0802711770390584e-05
87,1.7241379310344829,0.0,4.285714285714286,1700,5822354.111800798,11899039.22512345,7711371.723719011,5250275.3897256935,1114894.400932848,3.8815694078671985e-05,0.0,74304.74026210373,2.1570851807522648e-05,74304.74032249028,1.5293514289973927e-05,25.14684965076721,3.5945152841184327,0.03735636856449517,1.780885116202279e-06
