sample_id,frequency,temperature,pressure,viscosity,attenuation,temp_effect,pressure_effect,viscosity_effect
70,90008.56762686782,368.9316841195225,511888.76052303956,0.0005444744195495136,9.056210703336866,1.0709316841195224,1.0004118887605231,23.333975648172636
71,58826.23801124545,348.19379938532444,236750.14035631416,0.0003670727450549129,3.798227544037487,1.0501937993853245,1.0001367501403564,19.159142597071323
72,87179.18990232362,368.136260032025,202333.29630705353,0.0009589319873998759,15.054752902306166,1.070136260032025,1.000102333296307,30.966626994231646
73,85528.40725430126,290.57555239591863,444461.63626291347,0.000877437648097893,9.341632348724229,0.9925755523959187,1.000344461636263,29.62157403140307
74,46060.53931515487,323.3497359667271,247538.27025742817,0.00048572510322504326,1.1889826766506384,1.0253497359667272,1.0001475382702574,22.039172017683498
75,85379.73010432118,334.2792564498528,646926.4175600061,0.0006222335935814893,8.39101441989421,1.0362792564498529,1.00054692641756,24.944610511721553
76,71711.89833369988,369.73855226583606,684890.4049974045,0.00023521038432380257,5.675075721682909,1.071738552265836,1.0005848904049974,15.336570161669217
77,19016.32711830916,322.7198315341006,196166.76687227387,0.00048410215963576677,0.8055095290867479,1.0247198315341006,1.0000961667668722,22.002321687398506
78,59633.37851687212,288.32118628010033,109776.83539923158,0.000780451991166285,3.228605989758944,0.9903211862801004,1.0000097768353993,27.93657085553424
79,41056.43109829696,349.41532550579427,770765.3504824963,0.00014538985874561886,1.33454171015166,1.0514153255057943,1.0006707653504825,12.057771715603959
80,33473.82975408474,280.13450979634285,616035.0252684634,0.00032210938769641084,0.7074258464162763,0.9821345097963429,1.0005160350252684,17.947406155108066
81,61032.9912946132,295.10494895984317,530492.5716637592,0.0009294718746456798,6.96863178333683,0.9971049489598431,1.0004304925716638,30.487241178002314
82,48125.63570492219,361.6653840969416,896580.8847266276,0.00012169830247523446,2.658771215921809,1.0636653840969417,1.0007965808847266,11.031695358159345
83,99208.0222971937,368.68454383739737,341519.43556691863,0.000336717446501009,13.15489917848749,1.0706845438373973,1.000241519435567,18.349862301963167
84,97581.05463521647,370.4651113734491,630433.3557479058,0.0001554150870503868,4.469259149430584,1.0724651113734491,1.0005304333557479,12.466558749325605
85,65858.22895789379,293.5812372270369,383095.4413001674,0.0001729130438525166,1.5440767017305328,0.995581237227037,1.0002830954413002,13.149640445750471
86,24285.87776795004,327.04865580320427,489754.5444932704,0.0004405576651740451,1.1981633696392822,1.0290486558032044,1.0003897545444933,20.989465576189524
87,60950.41446346283,317.47159054123836,203317.8201502549,0.00048822856726055797,6.085591909434403,1.0194715905412384,1.0001033178201502,22.095894805609436
88,18530.97213827466,342.38796775980353,761370.90064399,0.0006353310912047898,1.0633494402041959,1.0443879677598036,1.000661370900644,25.205774957433658
89,79260.3584371564,321.54652309346983,101605.0718822152,0.000991256168775751,13.838714336635066,1.02354652309347,1.0000016050718823,31.484220949163582
90,97075.62922887568,330.6624691854677,438487.37869886664,0.0009598780798462786,11.942095740700507,1.0326624691854678,1.000338487378699,30.981899229167322
91,23458.85459085491,327.80515696981126,895753.8515368423,0.0007464907412551401,1.3201173399694979,1.0298051569698112,1.0007957538515369,27.32198274750828
92,44732.20683680451,291.6177909712984,866160.1370613446,0.0009177199942745424,4.183926632647991,0.9936177909712984,1.0007661601370614,30.293893679659973
93,29265.986809480484,358.20475062629873,228942.3296858837,0.0009589106342749599,2.4931079676540877,1.0602047506262988,1.000128942329686,30.966282215903153
94,1879.984323748371,280.9198022715595,524455.6906732151,9.659681890410175e-06,0.004436145220977066,0.9829198022715595,1.0004244556906732,3.1080028781212827
95,97026.88557047595,293.5513475594914,225780.3432857159,0.0006706529790927087,8.358941499663871,0.9955513475594914,1.0001257803432857,25.896968530944093
96,60512.05696180951,312.83424989717804,195421.68534669123,0.00027643007969172564,2.969302532347558,1.014834249897178,1.0000954216853466,16.626186564925995
97,78845.37460112986,291.7200920965431,864279.7742124475,0.00016052043025370686,5.985895678876463,0.9937200920965431,1.0007642797742125,12.66966575145954
98,99219.34562236743,305.4288733949342,257702.31591635244,2.1229408094141355e-05,1.1565241077750825,1.0074288733949341,1.0001577023159163,4.607538181517474
99,14350.611887472332,369.22111485009884,147950.0150760292,0.0006271755684779898,0.7359986465800334,1.0712211148500987,1.000047950015076,25.0434735705331
100,12983.567167010331,276.81212325126336,446082.2884006446,0.0007118581004950985,0.614274923732786,0.9788121232512633,1.0003460822884007,26.680669041369605
101,59654.201697566066,349.04360386441334,238769.24061389873,0.0005727407914100567,3.700272141607743,1.0510436038644133,1.0001387692406138,23.93200349761918
102,71678.81852485791,294.14373504912976,963729.2480723244,0.0005272932300038154,4.488392828721609,0.9961437350491298,1.0008637292480724,22.96286632813542
103,34096.545030731504,300.89729220104266,653000.1332827221,0.0005524990564993291,2.5214814610493708,1.0028972922010426,1.0005530001332827,23.505298477137643
104,51907.128541774815,344.22267604331546,328189.404543623,0.0005650782093742612,1.8483339303698636,1.0462226760433155,1.0002281894045437,23.7713737376337
105,22156.31541343596,277.0582839885179,856714.1502137723,0.00019474633981199767,0.84659231118717,0.9790582839885179,1.0007567141502138,13.95515459649221
106,63261.90479758064,296.1610869159009,487570.6914176598,0.0008111130339978454,3.1069285462262957,0.9981610869159009,1.0003875706914176,28.48004624290216
107,15645.174689583408,285.06825190786117,493549.0488208882,0.0006925617027731764,0.733057130803052,0.9870682519078612,1.000393549048821,26.316567078043754
108,33883.14883307864,328.66618948377135,241558.06372307055,0.00017718919079080155,0.7901738208078318,1.0306661894837714,1.0001415580637232,13.311243022002174
109,2419.488790873353,357.41451365375434,183097.3177102015,0.00048343159434800103,0.04520885275740392,1.0594145136537543,1.0000830973177102,21.987077894709
110,45282.19495166009,349.2070029936642,190602.14665820502,0.0004362533184666708,2.4475484816419932,1.0512070029936642,1.0000906021466582,20.886678014147456
111,22838.363091315805,302.9922616173793,659443.0761604884,0.00027650935385514764,0.41735569934492545,1.0049922616173794,1.0005594430761604,16.628570409242872
112,2618.2477796430717,361.22190721599384,134007.28314741398,0.0006293777488993477,0.022843238481208325,1.0632219072159939,1.0000340072831475,25.087402195112745
113,93162.63646473897,319.5613251835483,253010.43916041992,0.0008755855665835746,13.70429863989581,1.0215613251835483,1.0001530104391605,29.590295141880127
114,27616.691891776947,364.93543879914876,393883.19706361514,0.0006466300207921429,1.4793320139978894,1.0669354387991488,1.0002938831970636,25.428920952178505
115,96920.4450883604,280.9512125910392,515477.50330910285,0.0002996636782181099,5.241699777806578,0.9829512125910392,1.0004154775033092,17.310796579537
116,82347.45809192132,357.1901412495393,122987.70093464723,5.8338398146300396e-05,1.8943844456271404,1.0591901412495393,1.0000229877009346,7.637957720902911
117,81069.48386199522,306.51679008240404,508536.2150117901,8.324128014146577e-05,2.100155023378063,1.0085167900824041,1.0004085362150117,9.123665937629774
118,81531.72563671059,336.07124723984754,707018.4845952587,0.00035783972609013223,3.9698286412094834,1.0380712472398474,1.0006070184845952,18.916652084608742
119,13362.743678340406,342.7937377224034,216070.38686491162,0.0006017067713535081,0.7639417855334969,1.0447937377224035,1.000116070386865,24.529712011222394
120,79285.97244613981,292.95195157455515,631751.1977087405,0.0009380681737071754,11.340078466416845,0.9949519515745552,1.0005317511977088,30.62789861722765
121,83497.4577806634,320.53045607925804,309525.3099255925,0.00045675556276903134,5.322285607585507,1.022530456079258,1.0002095253099257,21.3718404160482
122,21573.72096410153,320.4017078687584,598475.6092430749,0.0007486230983050838,0.5574951492348486,1.0224017078687584,1.000498475609243,27.3609776562367
123,92823.75429065771,327.5632627618229,502137.4729335657,9.302981657653242e-06,1.6473036850912952,1.029563262761823,1.0004021374729335,3.0500789592489634
124,27025.612170953824,340.2950004438692,669981.7332650117,0.0006245113460255534,1.9326514312723326,1.0422950004438691,1.000569981733265,24.990225009502282
125,94639.79378718078,318.50591004343033,548818.266708395,0.0002616765548687105,5.1759875287464485,1.0205059100434304,1.0004488182667084,16.176419717252347
126,13741.76233270191,273.3187141486527,506486.6426652548,0.0008942583089216261,0.2919001474033821,0.9753187141486527,1.0004064866426652,29.904152034819948
127,98552.19093346155,303.6172277375611,327520.47204521846,0.00046818253951117964,5.464609600291449,1.005617227737561,1.0002275204720452,21.63752618741754
128,98567.714467797,372.05427326486426,696891.0392683388,0.0007241252279270102,14.194798697201488,1.0740542732648644,1.0005968910392684,26.90957502315877
129,32762.66979747822,308.7937815035472,789526.2292997144,0.0005024183146624253,0.8933303153205508,1.0107937815035473,1.0006895262292996,22.414689707029744
130,68603.71995396762,343.8138735284102,430288.510054821,0.0004425209136613185,5.514970408345451,1.0458138735284102,1.000330288510055,21.036181061716466
131,96595.12722826662,352.9626448310936,944463.6260541823,1.3940103636294644e-05,1.0830997273466796,1.0549626448310936,1.0008444636260543,3.7336448192476266
132,38596.08533012609,324.6145950895042,972475.2440748041,0.0006351247406356072,2.7433689124617335,1.0266145950895043,1.0008724752440747,25.20168130573052
133,84254.80815792494,283.39107720042415,770811.5602912555,0.00014357198201723782,2.470149593765497,0.9853910772004242,1.0006708115602914,11.982152645382124
134,19335.917028888827,367.19133679672876,632292.6358242801,0.0007918581692732063,1.6672810319526632,1.0691913367967287,1.0005322926358242,28.1399745784037
135,80309.44553908538,306.94005446955236,164014.7970896423,0.0006525845088375641,10.729659265113671,1.0089400544695524,1.0000640147970896,25.54573367193755
136,9628.010838407143,330.90026503335184,209754.68942077667,0.0007522648011642059,0.5512274277337093,1.0329002650333519,1.0001097546894209,27.42744612909131
137,29460.05897389129,293.87810795768434,247580.67348887218,0.000857810126605573,2.6100040726391853,0.9958781079576844,1.000147580673489,29.288395767019622
138,55628.1445507507,368.1875227448112,988953.3948983988,0.0005581073786698312,4.101516739409737,1.0701875227448112,1.0008889533948984,23.624296363486284
139,23633.4460028644,332.7329126086551,547300.6939472805,0.0003449719947294336,1.311181537633543,1.034732912608655,1.0004473006939474,18.573421729165403
140,5920.338323288827,318.34030651596936,482620.81117866107,0.00037376572656090185,0.09682958104127629,1.0203403065159693,1.0003826208111786,19.333021661419146
141,84759.80943010839,330.9746442723435,864392.7994179336,0.0001993879890299117,6.924270772883613,1.0329746442723435,1.0007643927994179,14.120481189743915
142,49819.32014709531,357.54269329332857,283728.33471392,8.181441319959624e-05,0.5904134264069953,1.0595426932933285,1.000183728334714,9.045132016703583
143,63024.50920328668,290.1993065508666,459018.977154129,0.0008594134807928754,2.882642563350862,0.9921993065508666,1.000359018977154,29.31575482215792
144,98439.2210408599,348.47239514795615,459564.54782507924,0.0004597310960754839,4.189984736756426,1.0504723951479562,1.0003595645478252,21.441340818043166
145,81013.54663204537,277.19021456162636,424649.68355553533,0.00022091928785355442,5.105458414660808,0.9791902145616264,1.0003246496835556,14.86335385616431
146,5785.8903550207215,321.3060660504686,736346.5610753434,0.0007140144090742877,0.14546007115924525,1.0233060660504685,1.0006363465610753,26.72104805344071
147,99362.9078574236,341.2761119558837,706963.1980107978,0.0006101915788074534,10.428337222139378,1.0432761119558838,1.0006069631980108,24.702056165579684
148,99273.56667930828,321.09389424762577,450955.49064536457,0.00024520065069059754,10.304475625954714,1.0230938942476258,1.0003509554906453,15.658884081906907
149,86342.33807901053,353.3368630796266,298230.44216535834,0.00014910731820111386,6.037457004957979,1.0553368630796265,1.0001982304421653,12.210950749270665
150,87210.494825158,359.8513311049261,840260.7937593049,0.0007584409435214443,14.191333157879857,1.061851331104926,1.0007402607937592,27.539806526579746
151,86925.44845289314,359.1464996501417,848740.522556967,0.00018594770182131057,3.3118426595044252,1.0611464996501416,1.000748740522557,13.636264217934125
152,61830.88323316536,309.9122772523176,741421.1715228822,0.000718028095266286,7.705090689627167,1.0119122772523177,1.0006414211715229,26.796046261832846
153,18550.344302667374,343.07104638616045,782853.4338067529,3.554215354308226e-05,0.0859507345846539,1.0450710463861606,1.0006828534338068,5.961724041171502
154,55684.33482803509,274.91372168133705,276301.53738194134,0.0003332686267154442,3.8329478856795585,0.976913721681337,1.000176301537382,18.255646433787113
155,78753.93163292304,281.2703230862581,474523.60454882775,0.0003691658267937668,6.755086420938888,0.9832703230862581,1.000374523604549,19.213688526510648
156,99661.68507581507,322.0374341496621,695273.3793048521,0.0004381032111710569,11.566841717543719,1.024037434149662,1.0005952733793049,20.930915201468302
157,77121.08786430616,311.10017446816494,653187.1809432021,0.0005353970842284035,4.188311588365518,1.013100174468165,1.0005531871809432,23.138649144416437
158,84499.17186790543,288.0454811657552,863280.4444725303,0.00015285397407278223,3.235394828179145,0.9900454811657552,1.0007632804444726,12.363412719503552
159,57507.03257363126,299.6095663938676,845869.0122160587,0.0005121096624553475,2.9847497624473918,1.0016095663938676,1.000745869012216,22.629840089036144
160,3206.2638217130993,330.1842664305804,641916.3209683123,0.0006880539442205738,0.05369127726740083,1.0321842664305805,1.0005419163209683,26.230782379116597
161,96097.9699532536,280.63454160350557,367587.4715779575,0.0007738935355342276,4.639141436867354,0.9826345416035056,1.000267587471578,27.818942027586665
162,76744.56579572194,354.0979152778477,602480.528609026,0.0003516295024677541,2.4346192201142545,1.0560979152778476,1.0005024805286091,18.751786647350542
163,31120.276127390927,316.7476356066606,567839.1956376994,0.0004810003782625903,2.779222474615979,1.0187476356066605,1.0004678391956376,21.93172082310438
164,16551.105255870374,340.5487672854272,222783.71070190694,0.000843459646754414,1.4424507131554138,1.0425487672854272,1.0001227837107018,29.04237674079747
165,6342.822514629368,359.2761259422519,637120.7046900956,0.000913212667320132,0.12594158668118896,1.0612761259422518,1.00053712070469,30.219408785085985
166,9618.5120698843,294.0988826794665,509824.04269959475,0.0004249627773888831,0.29882505287440814,0.9960988826794664,1.0004098240426995,20.61462532739519
167,40750.868686699505,339.28890651165773,299300.82437904173,8.845447236436003e-05,0.9726478769600356,1.0412889065116577,1.000199300824379,9.405023783295821
168,7274.874038493978,290.01289797471827,386571.87806395564,0.0003730523127031059,0.14524400705511378,0.9920128979747183,1.000286571878064,19.314562192892335
169,61415.19753672917,285.52137621067425,345422.73897802935,0.0009866313050647805,6.596075859226488,0.9875213762106743,1.000245422738978,31.410687752177292
170,91173.30722691453,298.72636382539656,258204.93387027946,0.0007714070523141743,8.686902850990405,1.0007263638253965,1.0001582049338702,27.774215602140313
171,35999.485408967026,281.5620615577544,125365.83763446739,0.000796117699418432,3.228955164679254,0.9835620615577544,1.0000253658376346,28.215557754870485
172,17492.24881798648,326.8982076057749,487288.2567361753,0.0009014242321192075,1.1347127873289105,1.0288982076057749,1.0003872882567362,30.02372781849728
173,30527.233230677706,356.0579937172791,269600.84445184446,3.889123513703894e-06,0.16427950890629528,1.0580579937172792,1.0001696008444518,1.972086081717503
174,69294.42650529044,296.45077454705995,633108.9252714273,0.00027961583748763093,5.066386321611566,0.99845077454706,1.0005331089252714,16.721717540002608
175,6675.850045825767,359.7125672521297,544933.2659729524,0.0005795368322482749,0.06508029598375137,1.0617125672521297,1.000444933265973,24.073571240019103
176,8732.519883438701,285.2194159521635,841593.7986698509,0.00018205433423500934,0.21804121519921119,0.9872194159521634,1.00074159379867,13.492751173686164
177,1825.276756137966,279.8814135347235,624851.4207804487,0.00023141105724913932,0.02140666067638123,0.9818814135347235,1.0005248514207805,15.212200933761668
178,30322.523004423623,296.66893838544274,130729.46161240527,0.0009446178261310874,1.3849429560580264,0.9986689383854428,1.0000307294616124,30.73463561083956
179,8451.500504878564,368.8187349474225,518303.50262907235,0.0009910438982798882,0.5393448259204482,1.0708187349474225,1.000418303502629,31.48084970708205
180,63974.92086781145,330.41308537984594,131412.57013617663,0.0008344171638742415,6.138189379406203,1.0324130853798459,1.0000314125701362,28.886279855222643
181,71631.83643861793,332.7358152218913,414023.8753500686,0.0009648513398093675,6.418153238592464,1.0347358152218913,1.00031402387535,31.062056271428126
182,67325.6489815518,355.44888694299357,625193.5069623227,0.0006829972219486887,6.038814191865441,1.0574488869429937,1.0005251935069623,26.134215541100307
183,13046.38613082727,333.66011130174076,792387.9806033076,4.444144283605492e-05,0.23405153629064754,1.0356601113017407,1.0006923879806033,6.6664415422363765
184,42743.24473845732,332.6172606118879,686465.8837025055,0.00042179528679691416,3.3092027565187268,1.034617260611888,1.0005864658837025,20.53765533835141
185,76523.75046895724,275.58876607338277,669327.6209604912,0.0007735338871243039,7.554725922074947,0.9775887660733827,1.0005693276209604,27.81247718424779
186,28297.568758379657,349.6429469486786,964328.9793329933,0.0009426060008092143,0.6839519664786285,1.0516429469486785,1.000864328979333,30.701889205865072
187,27745.594852113085,310.2317256505957,349025.33388934,0.0008028927401772783,1.8917423837532807,1.0122317256505957,1.0002490253338894,28.335362008932904
188,21671.765833427715,334.9696718350887,782199.5756820402,0.0008536140533841994,0.9887664000563261,1.0369696718350887,1.000682199575682,29.216674235514887
189,5994.687194571719,331.12941375525577,465795.00790039205,0.0006022059969148461,0.14017098943351017,1.0331294137552558,1.0003657950079003,24.539885837445254
190,88690.81888494795,364.79975370676107,538854.4846184998,0.000550081206753319,12.874618791889658,1.066799753706761,1.0004388544846186,23.453810069012647
191,87027.73300741042,345.00900049076387,538458.8983948511,0.00018615140493317067,6.604267388038234,1.047009000490764,1.0004384588983948,13.643731342018235
192,94779.76508778744,277.2845330999755,793015.1436391675,0.0002244186846163474,8.278581123142768,0.9792845330999754,1.000693015143639,14.98061028851453
193,96444.87348141971,330.4025616453379,131325.51825955536,0.0006622579967586877,9.028506728980767,1.0324025616453378,1.0000313255182596,25.734373836537927
194,3950.04669871153,280.1407294502534,297708.286425296,0.000587048940153149,0.06151340538254922,0.9821407294502534,1.0001977082864253,24.229092846269523
195,87885.20434822771,308.55288971422704,494631.1878244883,0.0008300623341666296,8.23579717333667,1.010552889714227,1.0003946311878245,28.810802386719978
196,2832.2849206688165,329.6778783743836,982887.6877076642,0.0006596895381438094,0.0706299734362234,1.0316778783743836,1.0008828876877076,25.68442209090579
197,73551.01423799444,313.6835095900226,113915.9323967993,0.0006732562024175204,3.0979018875729016,1.0156835095900225,1.0000139159323969,25.947181010998488
