experiment_id,Re_gas,Re_liquid,friction_factor_gas,friction_factor_liquid,tau_wall_gas,tau_wall_liquid,tau_interface,TKE_gas,TKE_liquid,dissipation_rate_gas,dissipation_rate_liquid,friction_velocity_gas,friction_velocity_liquid
21,106752.24210810241,5948.524476045174,0.017482069051805542,0.035981956103097505,4.891042036142221,0.3196760556884554,2.7463592170829436,6.088453063471753,0.0010667716738203866,253.50985971896634,0.011171081628262344,1.3514939581964567,0.01788942431008097
22,50760.68164387461,1635.4433844366702,0.021052574905776222,0.03913311864479176,1.5163759041087597,0.024242800523407892,0.713780374283404,2.128630040631916,8.092543755835649e-05,52.40644397420052,0.00023340792447692926,0.7991176460256492,0.004927233632324222
23,79986.90667235239,7418.1003882954365,0.01879024129794056,0.034049748311331965,4.155834327616677,0.28069094583475745,2.173406598781266,6.852213493260314,0.0009386256794904443,302.67791942659625,0.009219909537873138,1.4337587133050296,0.016780575194168205
24,42987.003163562295,15883.176149983083,0.02194586939477759,0.028148337170611968,1.6747460599402506,1.442230980001789,0.7133813024679608,3.419116214831904,0.004816888974855767,106.68545291981046,0.1071859759946627,1.01278569522361,0.03801403283600321
25,8166.607963131026,14335.865860982796,0.033241197116510565,0.028878930159302894,0.05416529282035991,1.2933725019691775,0.008576848473525977,0.0659729042461661,0.004318494530059474,0.31219947813686705,0.035025266833791265,0.14068358565891698,0.035993726661987115
26,12008.36468493912,17408.407520926634,0.030186733139165763,0.027510426375569687,0.20174104361195566,1.6677908954058847,0.05233187922416349,0.4613881648351753,0.005570573363440702,5.365586837877051,0.10472311303478084,0.3720436122963981,0.040879970756254345
27,90700.69740895175,23791.772929374314,0.018208929985125535,0.02544370672408108,4.261448117183149,2.4552276608056722,2.1946053666676115,5.870378833175986,0.008205966045757017,240.0123582404136,0.23833212531109932,1.327069572386013,0.049616426853685315
28,21998.372580652172,2775.7917515929485,0.025947136964066985,0.043535181800910136,0.42027954964908554,0.06720490991500058,0.15750966679718345,0.6942983680643671,0.0002244691407016438,9.76233323427706,0.0010782587184468473,0.45638745646578643,0.008206140518568588
29,48333.95516145973,20407.281582472777,0.02131198976413859,0.026438742397773166,2.063612904402831,2.6686295124647343,0.8909359903728675,4.318539284544676,0.008906586494337695,151.43969396208257,0.26949762800243127,1.1382274752277783,0.05169115928571644
30,59686.222747253865,13537.845366177866,0.020217086012518173,0.029295417746478924,2.955540952690723,1.3804805827900948,1.3962767882172575,6.167384090397945,0.004606278165989107,258.4555756287324,0.10023358262899432,1.3602261676351413,0.03717369298034205
31,45568.47989862393,16771.46481174655,0.02162822840407462,0.0277679829362537,1.5246632993702174,1.6884664900458264,0.6479524810383637,2.577895909432578,0.005637872245869225,69.8445425829933,0.13572531496619678,0.8794138802803679,0.04112616774950916
32,65041.108918446305,14955.887363059148,0.01978746220418548,0.028574855059227057,2.649037712879719,1.538127507910924,1.2622424561477756,4.229102253747072,0.005133668046570092,146.75965773766353,0.11793146312230164,1.126379454768295,0.03924411311230039
33,35382.059286264666,7207.729725236221,0.023040468524341575,0.034295525304449466,0.6593997360262976,0.28698348414328045,0.2693812968980032,0.7251142469751358,0.0009593875208970454,10.41943257569673,0.00952750334810791,0.466405696891173,0.016965148283145468
34,26547.463075177107,14293.503390821812,0.02475604858034683,0.0289003039514928,0.9381557878468743,1.2355669358821404,0.3510126820281006,2.50269824104318,0.004126158144595252,66.81087259531925,0.08497806080781614,0.8664926268081882,0.03518305619724608
35,32758.365114653567,4886.3745511669995,0.02348856731734566,0.037795526038768436,1.3959827322336515,0.17664529992086092,0.5827132508721614,3.8054121015432494,0.0005900629802205723,125.26707992961137,0.004595529570720166,1.06846788929896,0.013304844759190979
36,80226.55416585122,10789.436258865353,0.018776193308245117,0.03100540397361893,3.8567868685499858,0.747626199528757,1.9899095365596307,6.09909863796895,0.002496789652255291,254.17503790401233,0.04000008792819621,1.35267497625656,0.0273685384278479
37,85885.0758998943,9420.614511882664,0.01845897818993099,0.032075045001986754,3.800257968877922,0.4368140408957675,2.0061002028889137,5.073254896479274,0.0014605571339748444,192.82548669525062,0.017896406585601553,1.233684104195147,0.020932442289242154
38,14556.024297817718,18983.590516087745,0.0287691075403804,0.026921080908880228,0.1504125271780929,1.3001391482393057,0.036619496580088194,0.1747486837044262,0.004349595409866747,1.2667929317507092,0.06085165484093437,0.22896420050158028,0.03612310372822391
39,89666.14925640482,21063.38651709905,0.018261226903937746,0.02623040724221306,3.2581343070535618,1.6399174724382544,1.6670039838974964,3.4240617346021995,0.005485207703196248,106.91700651172803,0.13024996888228063,1.0135178934684181,0.04056553106960236
40,111233.86858419712,14883.023368467251,0.017303255562115444,0.02860976507700688,4.938550512360502,0.9681472069109675,2.7469103431813977,5.4459757414783425,0.00323721181459001,214.46082144891267,0.059053370122542546,1.2781990151942313,0.031163496985688287
41,86158.3291163703,7829.891809241449,0.01844432497750828,0.03359294990614353,3.8619780199004223,0.5174554497904835,2.0393539126515807,5.523955492170371,0.0017267644552793932,219.0834984927057,0.023005817102909446,1.2873176172379182,0.022760257832103264
42,44461.46831674153,8985.428242317677,0.021761615488942097,0.03245655249290942,1.5197742626938764,0.3658385849736462,0.6734955243627971,2.539915471983253,0.001223705517965602,68.30670037522204,0.01372471673876502,0.8729115886474276,0.019160158020999737
43,8560.531097332518,12074.979130281296,0.0328520068951742,0.030145013688877655,0.1196913697138561,1.0643236377383682,0.02863135804157712,0.30041693139097414,0.003552207181944172,2.7986018501519303,0.05975199376833582,0.3002083933158636,0.032644481227050486
44,42922.86737450591,14654.953053063718,0.0219540627410712,0.028720432440032726,1.431912905814855,1.082523890332144,0.6092553033982983,2.463105075093688,0.0036176339587513525,65.23171850508783,0.06976296735760927,0.859611262448385,0.03294374276892967
45,97986.29612653925,8981.496902074809,0.017860587782820635,0.03246010359395028,3.975847295837565,0.32924830118404147,2.1735455359650904,4.30814368125247,0.0011017779897754668,150.89320390688658,0.011725440053554869,1.1368566771478896,0.01818057746422374
46,81525.58969514439,11353.510049457958,0.018700946828202624,0.030612905118370694,2.995035220905396,0.6757105776271359,1.5385494116269138,3.496532892897921,0.0022583479748432035,110.32929386463822,0.034409178411371276,1.0241874183319069,0.026028914546191915
47,58356.56363442867,8128.675154423107,0.020331276891618063,0.03327990980223956,2.222691805687067,0.35937144995247167,1.0615259702522712,3.4381052663815237,0.0012013107440333372,107.57544859408716,0.013349686107696521,1.0155942004139533,0.018984025474329758
48,14714.111348916002,8253.469677713025,0.028691521086302334,0.033153390008698304,0.3133361241366325,0.563184396448304,0.09958660463637185,0.800745783678453,0.0018794201164833112,12.091394815632045,0.026123046225086623,0.4901262440469148,0.02374502126646749
49,55448.602722128504,18614.316341279744,0.020592753976246585,0.027053615296711794,2.723767002624145,1.6986009551132424,1.2509494636064877,5.715100899720029,0.005675740833733659,230.55272768688857,0.13709507295560971,1.3094007293094077,0.04126405518269015
50,49261.306902981174,10380.577238566206,0.021210973444706543,0.031306297397909494,1.3059582638750948,0.6581395389555024,0.5790403538465413,1.6302623025220686,0.002198467651982834,35.1253484115099,0.033049746456424674,0.6993416123445112,0.025681516613994006
51,25782.949377637848,24005.57751243893,0.02493755860412098,0.02538686321357627,0.9334361999751909,2.336663715050007,0.33418334149532114,2.5257358753270704,0.007811746044978908,67.73549530218294,0.22136562742728824,0.8704715748363763,0.048409955727036894
52,60111.19089801289,24556.710457637757,0.020181258700313558,0.02524320738360083,2.0155214895763502,2.7899345715951442,0.8969047111323947,2.720684789071555,0.009321919213804918,75.72717472808598,0.2885665682675095,0.903440887231404,0.052882660335326126
53,56407.26572359284,8991.97046925601,0.020504695323062833,0.032450647333108776,2.97176775505237,0.6429907517142647,1.408797531714358,6.843701305563003,0.0021458949268320475,302.11409046521584,0.03187136704697307,1.432867890514998,0.02537259304938331
54,2464.8529812572424,3390.047408108915,0.04484761245274809,0.04141289962089534,0.015871968129863637,0.06534773150533316,0.003037042431373424,0.04365368050965642,0.00021859843538304195,0.15390960012771646,0.0010362357852784954,0.1144382110699784,0.008098118955344666
55,93426.75716464939,9030.70200682288,0.018074623681061216,0.03241579705276204,3.9110071372804214,0.3542486938281985,2.112055303255856,4.564776444746038,0.0011851338787386952,164.57493085333041,0.013080945378199078,1.1702277271641668,0.018855772686941486
56,67430.09624832084,9424.114699652055,0.019609821375312596,0.032072066358269924,3.037651021694217,0.35078998087753166,1.511489363092534,4.82512747911675,0.0011739623458244261,178.85356417042803,0.01289642282085774,1.2031368350005018,0.01876669133724237
57,47259.74115462806,20148.567860054853,0.02143207636075687,0.026523207139300575,1.1014572752305603,2.017044677718629,0.4480979184544552,1.2410003563473593,0.006738893988867979,23.328793061011872,0.17736623572209223,0.6101640000067259,0.044962964722762594
58,103408.26619940861,2999.593728193394,0.017621718873220414,0.04269937059452559,3.8278191467592535,0.07807117070509745,2.149292199080173,3.84428207737703,0.00026074834123263356,127.19126354657321,0.0013499582701918683,1.0739109009657686,0.008844461677784016
59,54395.09245693973,959.0816141561215,0.02069174667558425,0.06673050453199693,1.305050510898246,0.007791031103577401,0.6275708981936965,1.3015682041561831,2.607047987263323e-05,25.057330859995606,4.267873615014677e-05,0.6248763567673647,0.0027966308232925505
60,69151.57885191412,18056.630776988404,0.019486621853128657,0.027260128782718284,2.215033868003239,1.3880323746471839,1.0557625731678044,2.5235685054591825,0.004640778387894442,67.64832682153225,0.10136178671172945,0.8700980126616511,0.037312645528940085
61,71466.41939524133,21421.77204613068,0.01932687228173196,0.026120003706149288,3.068539090049559,2.052021242135203,1.4842254164517534,4.621377141731066,0.006858235437920004,167.64535671867606,0.18209859601867448,1.1774604632510255,0.04535934998846435
62,50608.332130056835,10074.07860886387,0.021068401030782714,0.03154174735485859,2.6523823637207142,0.5206075859439722,1.2249110485039008,6.278476408540379,0.0017403266505781933,265.4702210728143,0.02327738386717102,1.3724222828860342,0.02284946378306191
63,6664.582574579622,16028.094711833885,0.034973882312694125,0.02808449426056612,0.0728109615748686,1.752318680810219,0.013139302184402119,0.1723540720349678,0.00584833787270428,1.3005452905852306,0.0607570723670844,0.22739002091228705,0.041886768338119426
64,112896.56608810976,12277.607202098747,0.017239191718304896,0.030019859056887917,5.447238535233418,0.5591604061876517,3.0777946721757803,6.298791121192552,0.0018712745311920778,266.7597006214033,0.02595340072743869,1.3746408026672878,0.023693508802151347
65,22309.04365881862,3138.0170734076087,0.025856327756078063,0.04222048881049807,0.6471802744928816,0.054522099260253025,0.24603733135511444,1.528588377165707,0.00018241875774828445,31.89115445800248,0.0007899366305958845,0.6771827767668874,0.007397677157357256
66,58005.951873670456,715.2688785145126,0.02036193014233535,0.08947684139832383,1.6425869402450937,0.01082169842899931,0.8034131649784431,1.982452026358346,3.612118484335907e-05,47.101901643793,6.960348639411387e-05,0.771191032045565,0.0032918620039436223
67,50366.25492043761,17979.58595784985,0.02109367099072242,0.02728928525447611,2.2614062331116696,1.189976937921329,1.016761042439328,4.503119720275243,0.0039809442715134325,161.25182975301453,0.08053175421391966,1.1622976882376446,0.03455840391936569
68,137152.4100697987,854.1801684595217,0.016420494124350312,0.07492564492034663,6.037136174432744,0.009512803731286632,3.6684806646072556,5.727637616835246,3.179146641362692e-05,231.31175860057226,5.747167481295613e-05,1.3108361015209238,0.0030882745868993054
69,9367.2815204369,16035.741754749992,0.032120602984645676,0.028081145463975093,0.0881816153034135,1.1082939721155123,0.018494604874214348,0.13196522723460438,0.0037057538142732543,0.8379054851644251,0.04366282774674795,0.19897127473678533,0.03334255755460244
70,81458.29288869724,18564.202081280353,0.018704808081141187,0.02707185472321643,2.760627619541585,1.1839042952121694,1.386184436969331,2.8728144129725472,0.00396160471928827,82.1666853947461,0.0799456288276692,0.9283557097857287,0.03447435881617642
71,49722.98783483124,15747.435059690499,0.021161564783513838,0.028208800935831058,1.3750630435665276,1.386579386088649,0.5936668851445474,1.7814431165604225,0.004631472382601065,40.122903244884235,0.10105705325721265,0.7310492014687703,0.037275215824731575
72,13859.631250486282,24061.353049575988,0.029123875357787668,0.025372138371901776,0.12053551729654617,3.008534535781864,0.02030437681613104,0.1285151383224514,0.0100478265184981,0.8495767588785137,0.12356761857079888,0.19635310411790138,0.05490307783311815
73,72371.5185953893,5168.103282630068,0.01926615993541955,0.03726956180140084,2.7178392564084843,0.14940177248371722,1.3865219335794523,3.4921757921302565,0.0004995931950578499,110.12313275712994,0.003580245303389807,1.0235490890226404,0.012242465377421125
74,55421.57163367781,23634.80035338939,0.02059526447331437,0.025485848556714638,1.3791887988024774,2.773612779847766,0.5777655456551042,1.4791853854881796,0.009265104955599675,30.357662076011756,0.2859325039387948,0.6661498447394955,0.052721262187848866
75,122246.93963767917,5037.056088495879,0.016899645075192985,0.03750963912731754,5.74995105039202,0.1309405020102809,3.3640722593187626,6.182429691705852,0.0004380129298946916,259.401922606726,0.002939127380296217,1.3618843223680033,0.011463153098881977
76,67645.65720507543,12694.671630279618,0.019594180413400834,0.029770197424128248,1.8144144743069832,0.6746536642265686,0.8726545132428276,1.7384073619474643,0.002256605343046655,38.67779793236846,0.034369358844014916,0.7221649455520804,0.02601887013138727
77,92689.60128790881,13609.409482735253,0.018110453649732076,0.029256829600302705,4.593283404033411,1.1626143189648854,2.4414348736270246,6.747333305154528,0.00388214392994152,295.75538264614215,0.07755243912466357,1.4227438249897126,0.03412686887164505
78,12820.604526670515,26436.406666678675,0.029696820687049492,0.024782007075475537,0.16806433241234353,2.816985015651116,0.036108312381410795,0.2786667743504507,0.00941682930586483,2.621415728378232,0.14591012420429805,0.289136701760837,0.05315118805595458
79,13908.389530388591,20480.72155386092,0.029098317030182903,0.026415009385433494,0.16327301036175357,1.5130538443520192,0.03978448668810305,0.22346671073656127,0.0050615143154117154,1.8454429800071037,0.07009876118920318,0.2589208628538233,0.03896734908386141
80,60119.82031770777,25609.164352502357,0.020180534471909505,0.024979758236181152,1.960349465845261,2.4053297233277133,0.8750102120903788,2.5070634194651933,0.008044032823863055,66.98574496332537,0.2313123194579698,0.8672479609889884,0.04912443228332432
81,60321.15085451501,6265.137347810478,0.020163674494233563,0.03551848503084885,2.4202023741806458,0.23158517027349562,1.1747821334817352,3.8541531610385467,0.0007740946185171226,127.68146738319801,0.00690524488349647,1.0752887743818234,0.015239041490695429
82,49372.78966458489,23098.246744702803,0.021198989805491814,0.025632580415478355,1.319574365123927,2.624696849210638,0.542782309345335,1.6546495917284474,0.00876818857161673,35.91645511883081,0.2632405771660302,0.7045529628910336,0.05128797687065672
83,81263.24790346618,23016.418864128365,0.01871602163716644,0.025655332317026505,3.621514502544346,2.8923314875642445,1.7961305577134223,5.275146148535896,0.009658245767626014,204.4495485296296,0.30432343058331573,1.2579919890685984,0.05382818713543866
84,61340.54750138926,11375.560831122351,0.020079374074701704,0.03059805904293851,3.290660684376114,0.9656100258835104,1.583294075425953,7.241893868372298,0.0032226561867361313,328.86120604364476,0.058655531495908464,1.4739634189869466,0.031093357104385485
85,21267.915569951278,4224.099661532346,0.02616711546199128,0.039197064499744465,0.24107967866731952,0.13942974425911842,0.08564749162861689,0.24221452364153462,0.0004657144754451015,2.011567834216563,0.0032223122166092116,0.26956327103754396,0.011820082175413606
86,37720.21272056795,15791.973716654762,0.02267480439579363,0.028188890297947695,1.1499971961848627,1.5992600189526187,0.46184956066826843,2.0540699931619284,0.005338911429288482,49.677218237956595,0.12507401361176515,0.7849974509185227,0.04002091239322943
87,19845.94641812758,2693.3586057122757,0.02662374401948862,0.04386453575628869,0.2980885651137485,0.06256054363350562,0.10809350149308761,0.41729855030156965,0.00020897248506437498,4.548882567392491,0.0009685491700234697,0.35382137455285384,0.007917811914873483
88,91806.56257867508,1781.679682951194,0.018153846164070273,0.03592115946116065,3.2953319301373583,0.015324319499464965,1.8051317344517193,3.3425872225347675,5.1266688135002004e-05,103.12371131891952,0.00011769036405496706,1.0013871213274266,0.003921735131354564
89,7895.288275145234,6927.440865533561,0.033523170406447145,0.0346372876128709,0.06700562689684086,0.36689920941263,0.01600615370979225,0.1072725616100395,0.0012249917099754716,0.5943504939720967,0.013129502706177165,0.179392777120518,0.01917022464637912
90,37688.65824722987,13956.456007454097,0.022679548972903987,0.029073230725987362,1.1662190982180307,1.4220554390271403,0.4723389153707469,2.1407378902664007,0.004745452484430447,52.85421845373124,0.1048104187641302,0.8013871518061169,0.03773109785480849
91,71647.4705807957,23311.585312759573,0.01931465107609681,0.025573733220386766,2.770738793155788,2.56781469337228,1.3182759526980445,3.7851239940857737,0.008579477481701224,124.26664624790338,0.2547881763794346,1.065615877427571,0.050733058694606294
92,21747.996937573196,6754.812869343977,0.02602149635277796,0.034856498022741926,0.415257454578721,0.3504990101487025,0.14850171349103036,0.6994070265659023,0.0011702426128464211,9.870278299331035,0.012835177377451469,0.4580634322555891,0.018736936351867302
93,8358.814481448087,23636.904658607265,0.03304843595875694,0.025485281310332373,0.11433692341922329,2.5324549963610883,0.022165498433986762,0.2755226062129109,0.008462633689461142,2.5759428520277576,0.12483967111280882,0.2875009249791612,0.05038640795728886
94,46491.135630872996,14547.543407122692,0.021520112826236813,0.028773299559747598,1.5200439971173083,1.2713967119240912,0.6565299578579004,2.463754776851465,0.004245849498607636,65.25752980151066,0.08870230511733215,0.8597246262934658,0.03568970229046876
95,38759.23226097285,13919.60413681262,0.022521291463103405,0.029092454348889282,1.5754003972483444,1.2185615905594027,0.6590404638427587,3.6534793334459033,0.004068836516145959,117.84045044703534,0.08321342029550335,1.046921104971034,0.03493781554195665
96,24922.666571522215,6124.42303068102,0.025150027009292038,0.035720767974065995,0.31059151731567697,0.3037942111625136,0.11191327195917224,0.30930934453922027,0.0010141890604132625,2.9028458387561624,0.010355388454149697,0.3046191119443527,0.017442956117699165
97,15714.141710600794,13620.253101853461,0.0282237304849746,0.029251004732840518,0.13592025217513964,1.0404328006376629,0.03393816779808588,0.1301520398764057,0.0034757335892559625,0.8235806401874749,0.03818033517920401,0.19759962541189624,0.03229117645389819
98,84336.64102828156,25509.174536856575,0.018543128489597636,0.025004200994656476,3.84837162118437,2.097374532916233,1.9468912778313658,5.263116921822634,0.0070178328921031066,203.75061982512344,0.1884918366957906,1.2565568337909712,0.04588409166182689
99,56780.326861976515,7585.602896266387,0.02047093175933959,0.033860202936868,1.8843385059698157,0.3659527504827251,0.889919653804925,2.635144344344826,0.00122262557559661,72.18401348396442,0.013706552279758975,0.8891250211884985,0.01915170156093142
100,25922.285740580388,3087.7095015382397,0.02490398001938099,0.04239142093137979,0.47239590938861226,0.09294940659200895,0.18347670189853402,0.6690766443947637,0.0003102853300949811,9.235240648209851,0.0017523864124020328,0.4480211973985484,0.0096480878431166
