sample_id,fluid_type,temperature,pressure,density,viscosity,sound_speed,thermal_conductivity,specific_heat,bulk_modulus
24,water,287.70734809290377,933928.8626453449,999.2116293079538,0.0009807710718092708,1491.8271512476522,0.6980032575285476,4189.852361879857,2098625483.0862525
24,oil,336.3400854316726,316131.0569003738,811.3794992162996,0.0021599174971958434,1238.4137516873318,0.11519026935122945,2069.413586324705,1820437372.4016073
24,gas,291.1880084399145,411100.5549914769,44.89102629034758,1.4739616402628725e-05,433.51154770420544,0.025508788408146688,1096.1445094043354,104086.8616266479
25,water,289.89350630721646,350731.30512876273,967.7010484276747,0.0008620917736299389,1424.1271742201202,0.6460778768032726,4184.126674368116,2109280958.3144226
25,oil,323.3417270854857,721355.3457664287,805.8968209761648,0.008194693590181386,1388.3701168472724,0.1081759031948872,2436.7893120533886,1960436200.2659066
25,gas,279.10779598548635,349189.88333248335,40.40696334975654,1.7482596903836586e-05,336.90420387127546,0.02884143910030393,1185.236051395691,148452.29851910213
26,water,334.8254771530296,432022.27561279514,996.2534716133148,0.0013232296566936296,1407.3366405781196,0.6252436944344021,4194.266991717691,2268562051.30616
26,oil,324.1677442115666,578902.1367387841,816.0758017009664,0.005026711301411092,1359.785179936507,0.12424705036347297,2134.6216154746903,1688642081.5523114
26,gas,275.00711977777263,389871.24902486044,10.96667634632896,1.3274973521779147e-05,323.95242636385024,0.09014745526659056,1296.7962267770245,167910.23191444896
27,water,351.9171238607338,548597.9790361515,958.6920288087424,0.0011759745792729835,1517.368223604176,0.6745439474184329,4188.633190924594,2038274090.838669
27,oil,301.37759057987245,426774.0667587716,896.8875861997402,0.006137004742020207,1306.8290177693539,0.198651524879298,2302.8874096784434,1618613395.8679972
27,gas,283.1782472620404,237573.22526589883,12.674907555033153,1.1606813732595558e-05,337.31340481026115,0.03565856518244624,1086.6867976473775,189676.54246264254
28,water,281.0233745661642,572060.2506132292,991.0396826989662,0.0014876650318360245,1422.4077804336105,0.6397855599045741,4199.389408665507,2259652137.768194
28,oil,354.707207094928,332112.54434044583,825.6331381085099,0.00701778897931988,1478.8127967382757,0.155676289301393,2285.80634473495,1639989546.830142
28,gas,349.94929331919366,268339.373701771,16.522122202010063,1.4254364386164169e-05,401.522075736891,0.031816875917357226,1057.4184123696018,161062.00424416325
29,water,301.8630553240256,623114.3992803511,965.4362715274202,0.0011367980712983722,1506.517886510317,0.6051823536822427,4186.732085563878,2040324403.0816922
29,oil,279.33749704727677,990964.2091509507,848.3530767462084,0.008288870012691714,1276.3921964291292,0.16815027222239293,2380.113929944843,1797819370.3039222
29,gas,320.1576188550158,470656.82273254165,17.768979193878266,1.9295291442478262e-05,466.1238815575458,0.09685242195998614,1062.1486117427723,173086.7475203644
30,water,366.8340456821038,263109.75954909413,956.6496267366778,0.0013187844545030415,1514.8946226359824,0.6841828776758272,4182.795447532526,2238580193.557967
30,oil,293.16273200477445,247290.34857913406,824.6398696896489,0.00833117248208244,1399.55916620886,0.15230654247691194,2179.415242061751,1938600270.4065542
30,gas,312.2445107422635,834939.4955244194,22.237177974225812,1.3769444294249077e-05,392.5359571339213,0.03712400867477279,1373.8046900881254,150272.0390092479
31,water,296.22126951468175,909617.1159471116,988.3891221373211,0.001180487002779792,1581.2944221929095,0.6624237995913992,4182.337960814168,2281949637.0840425
31,oil,335.7708053071418,401415.0531913775,820.8908108995081,0.008146226703432666,1386.021826778554,0.15334610919763217,2446.946291525479,1894298605.6122653
31,gas,288.1674879732751,380549.8610159934,12.800212420816054,1.743946292572677e-05,306.7064869471559,0.06129007163841849,1381.2293428703451,187676.56367617496
32,water,307.20817487159076,839131.5742048116,961.0631736955207,0.0013925166042141628,1425.4977324663964,0.6397287290560367,4195.945907315591,2044975228.204632
32,oil,295.92513952326414,750027.3115537596,908.0054804819111,0.006770328695967677,1408.18453334013,0.15427244433475962,2125.8995294534766,1672847996.7519598
32,gas,291.15977168014257,917605.5052002656,29.37789384092296,1.40085141676364e-05,392.40116072882654,0.09525550056506338,1076.6757015580401,158622.98320167972
33,water,323.5888678884466,650308.811891183,951.8110183820841,0.001410486736260906,1586.4236564967225,0.6565133183589209,4193.933016477537,2276749814.3531885
33,oil,343.72386343133985,237285.13862283522,886.4432540250219,0.0064604354174457035,1327.2392013907158,0.17364442356247228,2467.1835073845073,1962784256.4533882
33,gas,318.08393714041324,201914.24125667973,49.24963934863556,1.8388980864459344e-05,324.93253624065335,0.09287576943556351,1434.9481810310642,151883.80571260722
34,water,332.1275435744929,459102.43348311726,955.4761638822031,0.0010346380691521307,1560.5706897196023,0.6004632023004602,4186.669983433823,2119450608.077283
34,oil,326.7395602937923,927870.0547714845,851.9518991548941,0.00412257881706605,1421.2503744329244,0.14522179408898073,2112.302411469991,1726219758.0663466
34,gas,287.08570203798,258748.28785560097,25.169204750604248,1.418925449504548e-05,482.96918021362,0.04261545092049698,1290.2941751390217,163226.42879195305
35,water,274.30944565883334,697183.6348150396,967.8035966869752,0.0014727492222286185,1429.7325455506225,0.6414624123727023,4181.706993361573,2299062275.5537844
35,oil,323.2195010331243,635846.5155880394,810.0614716082641,0.007749644233592601,1262.9716779286757,0.18980542894407137,2102.5698202410035,1595343860.3318334
35,gas,276.65496678480946,524860.2505989993,28.459636096499512,1.0657086394283525e-05,455.1055233390021,0.05079599512732249,1262.19513466379,144076.2746938228
36,water,313.0763060875326,603676.2981773962,965.5240245930712,0.0009273496913466898,1572.3571242027035,0.6946115462133632,4187.466186325595,2081223401.9430661
36,oil,337.39995432390157,467860.7539882868,803.8079533490518,0.0024053733762957135,1414.7916686542192,0.16589239419101515,2013.5479962517418,1610986080.9664748
36,gas,296.10747965880716,704703.4692388555,1.4756716188410257,1.104108581984574e-05,459.9832170746379,0.026069019584890024,1326.3730539259373,123818.27810467264
37,water,282.9441392759345,318854.9718995087,1022.2266931855659,0.0013989875276744,1566.0439729133982,0.6397183529618454,4193.361702731413,2061495288.6247463
37,oil,302.3147730261013,906702.2366690078,801.9502885266104,0.0017695767776902127,1262.365876543808,0.10265322038738198,2090.7177175448987,1791520780.484846
37,gas,315.1424550592498,903404.5399692773,40.96345630605283,1.341817351697876e-05,351.8846866862585,0.04417231673505403,1295.1474712574038,126806.36408228762
38,water,335.4148907849134,468470.4869721164,1005.204718085198,0.0011052885703947217,1458.8931519083835,0.6948453306962157,4195.2721158831955,2042033952.7299356
38,oil,359.84679758979127,538688.0784245622,934.1828340341137,0.008198697303525838,1327.56405134077,0.10224693083201175,2134.338679692473,1770817107.3304334
38,gas,336.34782198261473,332098.91688988206,7.398125666604795,1.8349302367992992e-05,496.88043614071046,0.05731211640724173,1085.8396429241518,127230.7326519369
39,water,274.83906765474666,922868.9259044491,961.7751082890142,0.0012035615328599776,1454.8110441374413,0.6554178002515794,4193.028407767038,2248922541.1121607
39,oil,293.64212717606034,109896.24579263243,820.5328445103211,0.009100167776632948,1462.1670232687545,0.15974131021703084,2300.2584302168266,1832518337.2731278
39,gas,290.53712786234496,922970.7513324638,21.22914098215762,1.3831385282494975e-05,403.7835410565675,0.014226937009754956,1083.1416843780396,173803.36164263706
40,water,281.2798667925126,642836.8985197494,974.5349109681321,0.0010725069298293836,1457.73874735414,0.6355672716464948,4194.380918103685,2089136514.6869526
40,oil,329.6404640296897,528445.3619791897,899.5506748043972,0.009431467653922825,1419.771629163075,0.12149403785907568,2015.5915675306424,1631132022.1499126
40,gas,332.5077930700255,146283.23213582532,25.0701292364612,1.5968428489168894e-05,366.8487781633922,0.07938209833712398,1053.299126566886,107513.77817358088
41,water,345.81887562036036,545942.1845855786,1018.8402396427737,0.0011043791370226224,1449.2804066478213,0.6819102317674199,4195.988317579379,2208408941.256328
41,oil,300.2145137229963,631207.6001821784,854.146084541004,0.0018242386599397074,1475.1940726386729,0.11368186309189615,2475.118676910401,1723002886.478978
41,gas,291.51329288386194,587710.8526405224,43.71081887588221,1.7322248864095612e-05,461.31222957228994,0.06929050300396457,1346.1382822589262,184919.56515653193
42,water,297.9668008859186,540482.4672788264,972.1209441819602,0.001491367605597653,1588.8118679373226,0.6039426811368506,4194.111503450314,2277574495.2247
42,oil,291.05753451273335,611150.7074973665,937.3232446382062,0.0013055138072721895,1409.226080174052,0.12973490073725508,2462.198097688265,1985529122.5826838
42,gas,367.42664891134336,526792.7949917174,43.17111122397102,1.8445493985350706e-05,363.82009464865115,0.08460239267356097,1018.5038173577464,159626.98784820532
43,water,296.0008837287703,208510.19719955092,957.6953201629209,0.0012874021431146978,1467.9749927536132,0.6724766771528761,4181.307126815979,2094587101.349183
43,oil,326.9491292375337,811650.8483550672,847.8128754398105,0.006633022387933083,1465.793324470856,0.16158631881823046,2116.479737376817,1512200390.778269
43,gas,360.009887390093,119142.46976534842,43.79773279786787,1.5289371340272122e-05,487.81353970257925,0.0818904912196299,1498.9670552666687,135071.181545171
44,water,349.7188288931127,461737.82224831794,997.9875620303909,0.0012392538242528592,1574.7354228372678,0.6984083469199295,4195.36546827729,2125330034.6502001
44,oil,315.13570022770705,763824.0714300023,835.8165718652454,0.001994267018182552,1306.386647292233,0.1287238991654082,2148.154060227995,1616803875.524955
44,gas,277.2093189636362,116086.54126007242,49.39225829193356,1.4277731337358625e-05,376.86532943193635,0.07116825544237629,1109.1269439325322,194996.11839502252
45,water,351.6345014415552,180469.90208103356,991.7580775784928,0.0014153828152935152,1588.9464044582821,0.646740151124987,4192.268227784214,2050110183.8276227
45,oil,372.11686261369766,308504.53124509903,941.4097661202688,0.006846819840931316,1382.3210384636577,0.15126885110165086,2115.334905858879,1588264016.0027542
45,gas,295.04862090701755,267794.4359298291,39.08943144155429,1.3501252591667302e-05,311.5685353126793,0.09721923671267302,1441.892942481713,192775.2283195213
46,water,372.49078226464354,256505.72429753857,989.6242018902659,0.0013307669329928641,1539.2041236107584,0.6153895906339855,4196.316662499812,2067332171.5509982
46,oil,295.38176148226233,583276.9806040722,888.9409902262555,0.006220775870540301,1227.4460512193264,0.18774608626303804,2132.800021294353,1564757460.641402
46,gas,361.87480798689774,960086.3484067781,43.175317054639805,1.8095160747248783e-05,431.0483961278044,0.05957716335482255,1043.493379955705,140845.32130706985
47,water,310.26885170123137,333778.4053842936,1022.3420113688585,0.0011471130145551396,1416.2092431815295,0.6220183201949812,4193.665175273192,2022839257.84709
47,oil,358.1206914048769,545631.8743125768,872.0879865989972,0.006331670061935659,1447.4042897775448,0.1347809207902193,2339.008076279532,1782865981.9978955
47,gas,299.70282701694214,890766.9877196422,39.972588069542944,1.658451834658426e-05,470.11634581884834,0.08805647808638221,1354.1814883575173,183701.3328363672
48,water,342.74714616692836,712126.6945842704,1011.8611378215185,0.001326901647690349,1431.7210210586147,0.6880870759198928,4197.436870554905,2008774184.9103677
48,oil,355.5816750564763,215982.88072610067,850.2678281388713,0.007691574306624471,1248.2279688144924,0.18179670241190624,2416.0670889788707,1753733866.880418
48,gas,273.63858717168335,358334.3198574215,31.03788245959924,1.9811861780274234e-05,426.3627054033337,0.03338232229577438,1317.0028515498057,153998.53797158555
49,water,350.98453951511436,196282.57494426257,1026.1027902502028,0.0011788866050732772,1592.5984007717989,0.6341872166038686,4192.652437862679,2279608431.653005
49,oil,283.25097279906794,943505.638512806,903.182858345122,0.001610533531946547,1290.2890700840449,0.17081720886452817,2033.675300734386,1791085230.0881367
49,gas,307.5883056952957,658823.9659907294,2.764230673719386,1.8715368061523763e-05,494.6977938354794,0.09719900697571224,1374.8259158714623,113008.62401306319
50,water,348.8263195929022,122128.22481292135,952.2123551528997,0.0010265271534046789,1497.7286380809333,0.6770407417807793,4193.66590753213,2133770811.9130244
50,oil,300.3626666281666,997412.05014194,863.9271953353959,0.00506248321896708,1249.0871463575008,0.17948095487499294,2346.841112890744,1610384806.39438
50,gas,281.2381045615843,712449.3718672418,32.8983051069162,1.2732595269982094e-05,490.17271245008203,0.023595210260281024,1216.167400521301,194361.59201675988
51,water,314.97273169261223,674673.352897677,989.7594397962795,0.0009919506416440692,1596.7955295919655,0.6409334006315043,4197.881984073582,2068986381.7673259
51,oil,294.3104704025083,128020.67459606023,897.7500238063827,0.0043167370935138505,1459.307474951891,0.14732099066915572,2484.096713957361,1592762757.8515606
51,gas,359.86231679556107,798937.1675125676,38.66063130988057,1.8447832281168878e-05,452.20479818859974,0.06635982894682739,1065.6224388411938,103252.6179491252
52,water,365.0847847815687,654985.2830686643,1029.6537290976175,0.001137065646058785,1423.461637792479,0.612518579220255,4193.7113057445795,2129091768.4698389
52,oil,293.0524726700337,542435.0920672931,809.6313405612701,0.00623774261722959,1280.6980213305294,0.17975591006371883,2155.180979461787,1727610074.5409007
52,gas,274.1620539908101,165202.199015103,19.9284310421309,1.4799388347171236e-05,420.00410962386076,0.036249632083837295,1347.4909430632713,186012.23971892046
53,water,350.98509888933495,135656.94281352143,998.0506947257829,0.0008734511248927225,1448.4090031725054,0.6986662593267146,4182.84991085803,2149666446.035407
53,oil,334.8155734318119,732218.4734896936,883.9473025230371,0.001087937626772653,1297.9383924731976,0.15177116433847115,2043.9332495724166,1675313465.6045904
53,gas,276.3203108791367,170720.64743951865,20.147702171979006,1.1327157540430605e-05,413.5081696523116,0.07205184722235392,1400.2933495545415,120015.024424481
54,water,289.74825822590697,194111.05630096025,1013.6430249543637,0.0012945330085408309,1406.3172289651284,0.6936212246243689,4181.03942567303,2162388900.590321
54,oil,343.90605194509163,883872.211371477,907.1130398198642,0.008215552747628127,1301.8350577628419,0.18148251137465124,2040.0574231923376,1947408328.030264
54,gas,327.75923761537365,835567.9929662443,22.889755083655857,1.643577695196525e-05,405.28053218722266,0.07584305695797987,1040.8149910152947,106035.20839905638
55,water,297.71032340101465,243590.21210186952,1037.17835665922,0.000953449791150631,1595.1730511638264,0.6336895791771107,4183.642358313774,2236909552.1427436
55,oil,338.8707775500876,548376.1448078251,883.3045326406447,0.007472816004450375,1268.5364223993897,0.1996333916056742,2487.3965810733916,1825162843.1734686
55,gas,292.9542450929145,712205.4181881621,4.073821244469205,1.0306525022058061e-05,351.53657770224277,0.051636066106538474,1434.1362527041902,172716.9069766308
56,water,347.2706521199981,482944.0010032678,984.5934992546963,0.0010597271340892218,1597.5299127472115,0.6040109191412483,4197.340629922449,2173602622.571718
56,oil,316.86154191895906,752731.8943736228,873.0003412137054,0.008860809142734946,1470.2105592033777,0.14217209268734554,2138.413898617526,1796175164.2966812
56,gas,364.2363345616691,289595.97010509996,31.336845886392396,1.6315602200925206e-05,446.6226044830562,0.021841091661453385,1357.9124823410443,190903.2520665641
57,water,290.9683108870242,313788.99243148987,1047.139509404164,0.0009266838668966429,1570.8770186739157,0.6492277856448034,4184.944621488064,2261224970.3817534
57,oil,317.53052550026655,563335.6185367212,853.8850054099648,0.006336557662914347,1249.0571617755068,0.1391081536651761,2484.7061611676436,1629066716.3505638
57,gas,338.6736664541292,392671.0578022254,38.78691972148673,1.1308736607183499e-05,493.96420901570895,0.05084105872452754,1118.025231673232,107349.67473300127
58,water,289.9757905087541,567796.5537004159,983.7003176431286,0.0013802183561178265,1486.1775047323613,0.624871427258763,4192.342899732081,2212033165.065634
58,oil,289.70419079009497,250857.2946594859,805.5007140400314,0.007627618135590765,1399.1413582865416,0.1474630875749814,2422.0852244845987,1902835076.4750266
58,gas,331.5354364396752,881444.1524619327,10.689139896820029,1.111919619397728e-05,353.9499223033979,0.015137817048038339,1265.584764000516,193660.56922949615
59,water,276.934354066851,209898.9226090241,995.2199028283435,0.0014537125122695334,1463.2312209953502,0.6507234808688392,4180.831457181008,2044502960.2886267
59,oil,371.6630122958847,968606.826792441,800.7409971401614,0.009566306068809153,1391.73598134465,0.18679182945200223,2227.3699278169297,1757798014.2896252
59,gas,321.88465802569203,700177.8317914939,7.412737110437488,1.029973589872678e-05,361.58598831823815,0.07342126864629821,1100.9267260614743,167343.24333249172
60,water,369.99120461072704,184510.64421047654,1017.2602118225126,0.0011106251535131998,1573.6284508755011,0.6177149789447386,4193.852519044523,2251434586.894433
60,oil,367.4614219474023,714923.2254606812,874.5762146012642,0.006560625161810925,1460.6714953436153,0.15706097466388297,2015.1935298484184,1965474347.753489
60,gas,341.95267510315614,708862.0471995219,11.175920043687,1.6588854702326574e-05,378.7728811308317,0.0686109679337343,1053.2965151539954,165784.5304603036
61,water,372.94137257706666,143390.8349745004,1047.7174184221317,0.0010848355725060095,1574.1506900674517,0.6782385484058273,4191.340325219733,2221534762.775398
61,oil,360.8515561301348,463726.28948592965,849.0549742344858,0.007008340470072263,1442.3537825823776,0.17622851347766158,2398.906824429317,1717791657.4064665
61,gas,354.78342161750214,208188.1498335476,27.452210349062053,1.0057586604981216e-05,364.91716598005405,0.04298153813842581,1198.0863458046276,169546.7206689862
62,water,311.8558101270346,503824.2603602776,973.7544130874328,0.0010612762541405381,1445.4539254526303,0.6073195923768443,4192.068971867628,2200463839.566505
62,oil,334.94903460096145,517144.6394205151,856.9678670268845,0.008770002846146428,1355.7245355408654,0.1479181877629731,2012.8210329032179,1670623913.8130782
62,gas,311.0195618785857,458940.50280721043,29.21853227675295,1.5336025467268787e-05,421.5810185586889,0.07883949353879155,1406.4928693580468,171812.30762264944
