sample_id,temperature,pressure,humidity,transducer_distance,transducer_frequency,measurement_duration,sampling_rate,window_size,overlap_ratio,signal_to_noise_ratio,background_noise_level,measurement_uncertainty
23,312.3317928133225,972628.2601889982,24.000131714851435,1.6756160138160576,58369.248346189386,2602.1182915181075,140871.133474526,2048,0.5394202590877413,25.516915060786637,60.11909823765664,0.07201005075574247
24,370.71112711482687,366790.93708243896,85.04956419227256,0.9660015695228974,17008.391013851833,166.37842721565775,157368.40951193558,4096,0.8451377930660822,41.92048277133573,41.70622462864792,0.09437817026337612
25,295.2355257285901,471569.70656378695,20.64933524719188,1.8566910130011505,92725.74411296316,1080.050518430683,138703.7244403126,4096,0.8093380517387698,15.70337798506488,71.44656592526206,0.08001593611449462
26,326.60925742590996,456703.5795617573,82.42156209549826,1.9718942457773279,84903.93666074304,736.526279068291,104050.89283450221,4096,0.8465238727939688,12.568766589769794,31.95717701008573,0.0891454022541502
27,339.6627083032249,592556.2117770577,84.01370269419284,1.512401647629574,24938.595327509658,2320.417815603466,47321.3522290287,4096,0.6456456688210992,52.27420144937673,35.799154337274544,0.04671082909966547
28,323.75410680138805,161282.20116575484,9.112128651407614,0.8648372035566729,16174.07543259309,1370.744168688538,167993.11267126774,1024,0.9378572504056145,46.08966321497946,33.90579005718143,0.049679890672190224
29,309.3388386390844,892377.6397517708,60.33686765374555,1.995142835610643,65698.28482985107,289.1273297403195,152452.33345704828,2048,0.6523315860110321,34.55636433628074,41.980875826780895,0.03486558487187902
30,287.15248605618746,229185.7844279161,34.11276828658792,1.581618360056092,93722.01843865436,1978.8880510774845,48416.1209225966,8192,0.5514147111764413,46.30122008932662,66.42135778205574,0.09151888000465801
31,276.57571027973967,340185.93521884223,64.12396255013263,1.7192525325820625,15131.303525118365,868.2022653410129,125535.37951828918,1024,0.5509897899468674,57.14338205395116,71.76910943176955,0.06209222239101732
32,311.31185879748114,484386.0121043931,43.324955480323034,1.0489303931158946,53119.54369087512,146.71669131169918,73386.14198727082,1024,0.7982206834948953,21.415481433170005,31.604118837085416,0.08316993053257657
33,372.0324182832322,367629.9258136991,77.84303160243424,1.1023777906412773,70414.86926490146,1364.8327631946083,142925.5381504238,8192,0.7382510320266018,54.88918635980193,59.883344155844625,0.017736842125513144
34,292.397707826962,623434.200759074,48.49624873968262,1.8333982789549184,88464.76272225312,2285.9401627819716,56025.44677589931,1024,0.8274960012842423,31.698865701416477,35.730330759659616,0.01764037934210584
35,289.10052247411033,716942.5601770933,35.74312782610556,1.9504059412436296,66825.43270431842,41.20322053722627,60904.08201037297,4096,0.8781892759812078,28.022013399502196,31.8128400967316,0.05225343444408036
36,284.94344392259706,349222.29909594415,15.115524088558551,0.9487581246866232,1374.9538252530826,1955.203966411152,88306.21513959713,4096,0.7610119386019081,35.64417728554496,75.45316887373377,0.03239064922528747
37,369.6740977985399,133826.04111713637,79.01188694604701,1.7261961733620943,23215.992985806002,138.34213148713513,93162.3259885676,1024,0.7906899717989133,19.495376057911226,51.89864900698015,0.058644496014462415
38,306.5772231423017,159888.96266057622,39.54921655216032,0.5374516566142588,45089.72352075458,2059.4316934485128,154208.87863183825,4096,0.5838250691792608,37.783565289191536,37.26817762727351,0.026985525165905556
39,311.3664480270223,441199.3944095311,0.3418731115145346,1.9331496858328447,81235.45902599517,2084.2370686732384,68087.02901592203,4096,0.6032335836574947,15.843986310502537,43.98365523028562,0.04341460245785765
40,329.6281272727244,965715.7677367561,2.3152951360635887,1.0600017989988293,69817.18961311845,1044.8822600013025,102061.34352647053,2048,0.5930952924149977,48.31023368591149,37.99288677600721,0.035533442480128366
41,281.9406441161943,244249.49056383173,4.619447601175941,0.4585362199621853,54000.81966609464,3421.8387430796392,47535.864301302565,8192,0.8193864554571177,30.321007189255454,40.25166199165254,0.06885073332583032
42,324.36752790648694,704616.0014500262,11.672224321009528,0.9160863703412552,15548.948326571748,824.0770408750926,138618.82106705446,4096,0.5665134712956448,45.668723282370124,49.57292750971058,0.03664808202482995
43,370.78773488676467,487860.04230495665,48.128954022850756,0.12507363561345444,17232.454933276276,3158.283099862288,50505.444905423676,8192,0.6153391940163769,55.75890737211189,75.12448563225225,0.0543340707724328
44,361.8120015304545,401746.37704254955,95.29395504910919,1.1030645318542642,71278.08465857239,1756.300144726991,146411.6535985863,2048,0.6488551429411875,47.94738802348079,60.12449571076897,0.08496722026656679
45,288.4418970371943,857033.0809621034,54.28133010126641,1.8585948876346814,17618.830528845727,311.77622890967194,149343.51931941588,4096,0.8040217692367801,48.21602321984619,61.320286428861166,0.09364847329970184
46,289.60689491135366,598470.8117550248,18.270509374645094,0.5222974740594398,95055.84495596033,982.3845072859508,179785.74819168504,4096,0.5368001025230882,56.50897975120397,48.69107680125914,0.05410609012100903
47,300.4588607082217,411179.07864472514,56.85082546129389,1.004732395113715,98663.67492207207,1582.6436344658346,126353.41357987805,1024,0.5949841054209121,15.548169034210847,49.81537067612449,0.09502496636663381
48,320.748996261579,560965.9229726145,89.27288172381719,1.786570106140258,96832.01280658045,2103.72082941891,50874.005958183996,8192,0.6663764648625018,27.081393366014485,38.733471393863915,0.059861859523949575
49,370.7591890546511,418876.2697949207,51.704760852775465,0.691370621095974,14986.729361278452,1825.9670640076283,72431.39361267575,1024,0.6046699957382954,31.92045950541326,43.26174468688663,0.07400394790028264
50,359.67585979984096,951041.9314712001,21.370486076008355,1.5444217767313402,96453.14080052811,1787.413810240957,141397.3354163139,4096,0.7103530948830572,40.248238091040335,55.96954697804135,0.09565488379082959
51,292.4509685205273,341692.5669055524,70.88118294486443,1.5665729031667062,67533.7636660519,2114.6029541062894,73241.84227295074,8192,0.7515869998807346,40.065776967235706,53.256668645407245,0.06948584391214616
52,310.2903514151821,267953.54975460714,63.38440435387393,0.9020484336483956,31449.17889820059,1845.9834623727309,182907.56020076762,2048,0.9136789608151323,32.31152439334035,73.85007739292249,0.01591804716303602
53,275.95951009749047,493639.62670302537,62.58533919311714,0.9934264714295069,47014.64002687179,3349.9521932410917,190459.7279334124,8192,0.803081322931724,59.573646256586166,45.292229577852545,0.0260627617392001
54,280.85856493084066,788682.2843700192,12.058726757802152,1.4600450517467625,88721.69920993067,2871.9969546430298,132017.34216399782,2048,0.6940767647365069,19.682286177665695,54.790046131943896,0.048361918349382485
55,352.0692011766204,901783.2304690876,7.019788138037697,0.8622990866502109,82240.4280462941,2805.0388357371953,91334.90844917373,2048,0.9387015415216391,27.747714481013453,40.199309392561375,0.04644869672205825
56,345.4108986579264,568916.2897347861,45.9351791779083,0.6756202482473397,86207.66225203579,440.61428744460517,136131.57007230486,2048,0.5852029043402042,28.39548845168056,52.555725987136285,0.029956663273374234
57,300.7690244419923,104846.35771766715,22.457675426081337,0.5514928271102189,54574.684635246864,886.4184834937431,47390.308881066514,8192,0.5841959695814372,21.8801892114751,35.28527625401296,0.03502200232020366
58,319.9355297642083,244221.13927129787,21.975046042552194,0.17832799055128357,14963.613128368203,2421.036269310477,160938.40514910413,4096,0.7907107367178812,17.358853488211402,45.91478489679068,0.03112464425608688
59,276.9254279304025,784601.5327019879,67.99975012524803,0.2736300795002304,23233.064352045938,120.46553811931943,90741.44663043934,1024,0.6461121996517425,52.71726316483947,40.93938513929293,0.08741386713298958
60,369.9352642259414,579583.802203245,86.95563798071619,1.222842668199383,91712.44059721813,1784.8509121709972,130819.09243032512,4096,0.8412159494038933,32.23325814391973,39.786136721871415,0.02893256651486007
61,279.39907294599266,294112.6807585641,73.5222412490732,0.3064361635058902,17707.00348000177,2493.2032627488634,123413.01571343654,8192,0.7975321421463111,26.092906881835184,71.19786424117459,0.07353940920032237
62,307.98221146911817,918156.6202498523,0.13877040824451514,1.7816410812772403,66703.51679771836,2405.787943906279,153942.61664857995,1024,0.7097429235489205,35.12898307444007,58.81513135592349,0.0668788742750717
63,329.3172930513884,847117.4441233661,15.101388812712823,1.6629613335879787,73361.63673552436,2075.8506233450807,58413.675571500426,8192,0.646076550043593,19.51688670009722,47.031012127610495,0.05317262611707023
64,284.21919862700565,230926.04202139156,27.105143899040584,0.4381275944811026,96053.81649562027,91.99880655140373,78540.68060868494,2048,0.6256349644726248,54.99165876026962,49.34444625778533,0.02529381099497002
65,320.37581113301883,854253.8969953733,24.406564795230835,0.6751368960900315,95574.57549866517,1074.529040222043,74354.4690855624,8192,0.5767960087118793,23.57486289150856,55.29272309489203,0.0736636903684101
66,280.50212103895893,941454.1394497453,21.54417149740777,0.2692975492083012,24136.680603747278,1620.0390307459331,132739.56759689294,4096,0.6666147222838773,28.031512625598705,64.51396776322534,0.06811005056310815
67,340.56446090955,700923.5146459138,52.73466929664704,1.329971130893292,6281.269288163579,3222.0464159483276,46695.84121839625,2048,0.6431897911244933,28.528606501573847,69.38881361793786,0.09508401603245482
68,370.36785151870714,862594.9161325748,57.15378227901078,0.2207906961817111,63269.31532784101,2473.609432662394,153423.71164072969,4096,0.736969718644119,38.70130061115502,76.95766496138071,0.06475329395261657
69,328.1641255677084,181237.79393371398,88.63107659669234,1.585415680901778,35761.1087868191,269.34989681607897,68489.21343827143,1024,0.5588282728368071,58.81040160525429,66.12544962352423,0.07376338217274067
70,334.8164698400175,915079.4689131146,4.34037238572913,1.331632469289308,36339.25807769624,3041.689027452904,47389.76782343846,2048,0.8239539563447443,56.85054523839183,56.38317374374513,0.03691068661478968
71,314.42933814551617,520141.60791949165,23.65430767525478,0.36831310370083103,54409.09451560315,498.3778104786449,153033.56930242025,2048,0.6123096053036846,32.99797645395978,31.16526509779425,0.04616835664322551
72,282.35925366927864,425237.44348356564,85.65557171434473,0.9198566923378825,64869.151388274215,1990.9443247006066,60637.25941107764,2048,0.6774849991510785,31.528802412302557,70.12023531944422,0.037261853848512126
73,330.85938939914047,982905.1455845549,21.351276639140902,1.4513182799732458,61334.35131482946,1518.2297686220274,51779.39002329819,8192,0.5227207279739865,52.63301209167401,40.55950285219623,0.04905716174983489
74,332.1239227585999,690583.4577627478,98.47005755924545,0.5227258882284405,30207.37348445098,2369.5473711283457,108068.34862134221,4096,0.5880264946739548,31.805190454855893,61.82110655478022,0.06788970684347391
75,304.71407542936856,777656.3706622727,53.615454651994995,0.5483888199513164,52282.4946559374,1000.4338812350418,76803.60643417618,4096,0.7935280221194876,52.519434394816,48.59999485602293,0.07483892641392641
76,334.0163388029928,637907.8426963851,12.786043299694615,0.7041113800582908,3995.620241680836,2063.3286990554175,119661.0791586778,8192,0.5489722419571085,23.52104950937575,55.65399589443146,0.014571795543698508
77,318.31822370038515,350015.4924632709,1.506830704338158,1.9169170017595123,65592.15513898026,2789.795359556808,114179.07128185246,8192,0.8995752621465234,27.136942064193704,77.6690907456213,0.09454039619139439
78,278.1487815752353,947469.1203563481,63.541796277317765,1.4455724573171045,91789.79268735893,1067.8389089743148,114183.14011126847,8192,0.9273751989079632,48.88214526499472,69.80674566867226,0.07920957577419989
79,277.8447582549777,932415.51437622,75.7641226605754,0.1568872039502819,20502.58097442254,1213.0316952678963,139475.50877958327,1024,0.6861605222387921,21.516174177376026,75.71819729403106,0.08711216129812403
80,296.80642145931984,649189.862073113,94.62345795186795,0.3926915945067906,17853.729938767654,478.9727610827493,82921.0092937295,4096,0.6860621639211887,27.542151687275165,77.35313342275964,0.08317992808806068
81,331.84967129331756,331029.04301923607,31.589424591724946,0.3606184182265497,14032.86041485014,2727.553036363995,88725.17550117544,4096,0.8274241356007028,28.38076402826761,34.0160250667413,0.05835828556926479
82,277.9381759297907,166471.3804990302,9.07605069921632,0.551975655584863,10711.787509176882,2701.0063295788464,149089.3909967116,1024,0.6732833051175022,11.076002075585503,32.56550554346443,0.0583544704890476
83,324.25386727250793,322024.802442069,51.88126519011487,1.3660807029743722,43898.9980723231,347.9156661182698,92446.35032691932,8192,0.7379949451783562,48.1365921696364,55.74900889859833,0.04319324279821433
84,286.05479817200006,969726.654389578,40.389603635560476,1.831237613790232,6889.550932728856,3159.038813066059,47211.42513622613,4096,0.6083472768966701,33.23157586179899,68.90142715204121,0.06663247887922388
85,282.7769702142292,532480.4341692418,86.65521421633228,1.8777945845075488,61416.41941058994,2093.0886856296265,130788.59409631723,8192,0.5043109765883234,49.31928669034189,74.39669899200075,0.01520558629924538
86,353.2631447225971,498292.9673478347,80.97168639650076,0.2054716752917658,27627.650237421552,1044.14794698355,96368.36878629074,4096,0.7794661634295733,18.067473118316933,46.13953398545756,0.06969719133239677
87,300.8711759481758,703101.9349897744,9.844929473555354,0.5024910795511728,64526.21646385717,223.63233384811653,186353.57224368156,1024,0.9368551929939353,24.048341758141454,74.5543481666903,0.0450894908399449
88,336.64738318917284,925086.2413017098,1.123478320034399,0.5229842748245047,83491.73039460125,2959.5599865907534,56451.37453771259,4096,0.6621183431102495,17.339505304464467,42.34512575175225,0.040787989684032404
89,287.044939765178,596657.526620257,12.962244699157367,0.3520394763270184,66378.50957030445,3384.92410536561,111373.13787226245,8192,0.7728613233867468,30.6911811791669,73.58381498023064,0.048964023593012815
90,331.18240715386895,838780.8437762503,62.112774674082324,1.2898596297354648,70633.50263231335,1388.7410105273652,47053.762445758795,4096,0.7624844214716157,28.702459495439022,73.28448994378006,0.02002847372986148
91,274.9921290740038,581707.8689546323,67.73511870822391,1.2313018327351226,46819.070828101976,3336.1275161632416,45013.499890679894,8192,0.6071473985590071,34.7471939950836,34.99891302578924,0.05846929139029026
92,339.75342716726476,440353.08414767985,53.054681050165776,1.2650182863077712,64492.386252368626,1576.0374606139005,164491.24840079097,4096,0.9109372610888842,56.485864898476386,75.26577258898472,0.03361147783118258
93,296.13809610086093,172234.0589073493,8.1245997258096,1.1535935067062606,3661.354305897826,1587.3694612523232,133059.85381675142,1024,0.6748014043723236,17.42636512359529,79.8414379028256,0.01850486612537197
94,307.13558122699266,754791.4612886369,46.25552496545695,1.4087036949435412,33135.14221549321,3068.0869559313383,156388.0508977575,8192,0.7108338233499664,42.122705929359405,50.58405016355495,0.05217784123664783
95,278.3074349258512,892231.9703856963,16.316848392785854,0.26966656985546833,60510.487862067894,1106.2973265203143,183150.96268797634,1024,0.6434028630876358,56.83208003351586,63.812193189317775,0.09693695893400736
96,278.93062264931,615960.3842455706,60.70402145700135,1.0453973932039529,81865.11009174313,1233.7192021443834,95424.39884326127,1024,0.7303806674615314,51.00497438040423,64.7906820093852,0.06583844229103819
97,324.3959274893765,445481.0992426931,2.885280271125079,0.10412487517528489,20071.139101662055,2353.006478370019,154860.95547919668,8192,0.8218592846482945,21.09519858990739,79.16310351465677,0.05033789619847069
98,294.62175467692515,144761.4695808103,91.53103643590654,0.2030066988568953,27084.123253346716,2165.3778229731406,56678.64826472324,1024,0.8941520205415776,12.320302871553999,40.510758981267145,0.09092639057913754
99,289.7916877540971,750344.383604295,28.789420881250383,1.8544919327275817,62064.05374328131,3386.551971783461,160377.47877141272,4096,0.5244921388405989,24.050695828934337,63.72787656548083,0.06150266561512971
100,321.35232321697833,151122.65654943138,12.4888829994233,0.2360380058424609,89378.4793593201,876.0849520909222,163861.62577605218,8192,0.850228351032265,52.80414968556026,50.11432862826283,0.015642115729214562
101,323.8281216179514,606779.2616246319,50.139602979197875,0.24959862420455387,38409.81476637752,333.6827525027691,187319.34282375211,4096,0.5467947413557093,43.152116938901194,41.26562557990245,0.09054548128717792
102,356.0801466448112,131236.71663062813,87.37521324717095,0.9075664106355759,63675.204369084546,2778.8471947266275,51478.84201688344,1024,0.6752425164682078,19.570828933745634,72.65548753839673,0.034374050264904026
103,291.88899093013646,237783.01473641145,72.25856748542114,1.7344729402533372,10126.34007398777,3328.634609868998,162400.75455974124,8192,0.8398325117339283,43.08437130982138,71.52046529813762,0.07029832694773247
104,282.57766329595506,695234.4424657106,70.9571648973509,0.6734343827197468,83951.50050731083,725.7154257364984,73504.56621202653,2048,0.5451751051220003,21.68973236638789,35.65925094253717,0.05398768095133365
105,332.21055558550347,497947.266839458,5.919352540797773,1.182970017061771,42690.04430243818,2848.826430434964,172308.97415320494,2048,0.9153593598364889,15.127450782008758,35.39464853568983,0.04066599926315999
106,326.73153239841076,900440.8542375247,82.48124917648943,1.045647917682265,88059.9226974837,674.9130303131593,127652.12760704359,1024,0.7806786491738202,17.602342857148887,40.23054930390277,0.07598185490423591
107,308.38474454485635,975277.8624416973,75.06570001778412,1.2874558820362096,80131.61858855125,1208.031763740006,97428.8123113726,8192,0.517045632153668,18.890218705673334,63.47770902853087,0.0558318261206354
108,370.09906800685354,137382.340384481,99.86255985222137,0.18583886445959208,7749.288890466704,1496.9144276853108,86789.68490616002,4096,0.6961498146203207,20.63316677052838,74.97081391378336,0.05080819527793979
109,283.57506607012397,224430.12685769537,62.42587704765741,0.19986770677721266,64297.746072850576,388.9643348729962,151690.64133617547,4096,0.9162608274044026,56.71472249498604,62.78585213714364,0.016403728747426037
110,325.22072973552156,649071.2618454387,95.81550945694018,1.430044072394292,38718.33706404516,586.1283158589716,92050.87634835264,4096,0.8861180035179622,11.813385075253715,78.13157943573121,0.0760246782639259
111,310.3514673529857,806964.9150448526,51.23855417426285,0.1745571257466068,20396.63878385857,2201.7484380473497,143122.36738787204,1024,0.6019177828089365,20.258029676927965,56.96437930833511,0.04051677149180007
112,313.24023767698554,976106.5900707069,80.6293309939744,1.9521781691432674,63302.65720096604,267.738775643559,71591.96988224314,4096,0.8510135888877113,58.10071816052858,40.878416804435886,0.02796409556834098
113,336.09166576866346,364768.1957024588,58.78240321998022,0.4142170717814042,37484.6213136713,1767.89054031596,57561.38787359839,1024,0.6560989406620814,25.45160804643087,49.432067886367435,0.025067844591345208
114,303.20376547930545,760559.7494284288,80.16270863148377,0.9534320352311664,58662.44198997126,3256.1319268206435,73928.64099706964,4096,0.7631695245158676,51.08325404403073,71.37763978783369,0.09646158906268729
115,276.7364983569176,196213.89591161182,96.68990389650021,1.5646908018730603,93950.17615025482,1264.1253230415934,142510.2149265334,4096,0.5022299864233408,41.01568146229026,50.70750603512757,0.0569133043613852
116,320.6606347581999,624837.2484829642,80.99364436215464,1.5490980268313235,57284.54509145937,1131.1258300067102,183788.88477643882,1024,0.5605860864975326,45.2309316140869,67.69132515090045,0.028297669498580938
117,303.9977528377696,298873.44134213944,75.15582224571901,0.7679233964275018,99492.48941642915,2038.3640031639895,160650.1160840311,2048,0.6326607020138056,50.38278469093768,39.67411792278365,0.08265348111029892
118,332.5443039113915,883525.2284040478,11.711323436244713,1.0389991470039457,45568.52641616092,2286.066571095297,71457.10809383212,1024,0.854250380494042,46.7007922303147,44.015298716737874,0.03216236024122878
119,305.10409949708094,474745.8674071073,74.05543706159031,1.2204546694965193,30285.31885083326,122.90378747604706,169883.75488184753,4096,0.7638973511745717,17.437596877924275,46.11719326232736,0.08898542855791039
120,344.02283636533895,776182.2863496054,18.58774706079561,0.2441275933144766,24041.86578640475,2502.178471067943,173955.74943279632,4096,0.5867801160030265,45.97704824716911,47.04208583189644,0.03616886158550166
121,355.74215167929077,573915.1992932442,58.5305928942456,1.2375982350342996,62236.10146272639,1510.4002375221817,132583.43490624762,4096,0.6977150665903438,31.39031453066977,50.28764453156286,0.0693788339592521
122,355.3693826668711,705895.3160785154,43.91920938259947,0.307223325941392,22114.475249962165,3196.839972206319,150231.56921857613,2048,0.5066827068586783,42.39669885631756,63.082189993634515,0.017432574519759284
123,366.03720921890283,726912.1385852798,43.642619362610645,1.9529943263310745,53178.5271557851,1183.2659688918313,121352.69054697843,4096,0.9475776131250115,53.75570135166485,41.00068329624776,0.024611004324370987
124,319.2476639288409,299677.8243123373,41.15173322818259,1.9984152725781266,87052.0235712064,2233.30942520056,114055.3927871411,2048,0.806473905772201,56.1798951655611,79.0953628260626,0.067366212292964
125,308.7419993390487,588712.0539110462,85.84116321634438,1.4313441026568177,51534.61044933015,932.2564923282115,132894.89669114066,1024,0.8493805012157223,12.995257349803754,71.56574389496704,0.0879182011822573
126,305.8441479417446,389196.6666893787,52.97589665058863,1.8232409854554976,17803.127414811912,2099.374285701365,116573.32652079128,4096,0.5759692038177546,44.39310243941407,58.29309147075408,0.047398123354920225
127,346.2291320110355,674969.9693476724,51.94657667217025,0.3871292060566408,37457.598359206735,2027.6995472397216,94989.7163775283,1024,0.8928658425673488,59.17876186441847,59.14887616815824,0.013296419376236768
128,286.4592596170784,920711.6003233918,48.68741202281981,0.7050813775041723,72231.10909999724,3446.297781711267,150658.0949687584,4096,0.9283574672607964,20.574042627637077,71.2744295431836,0.0374913394343826
129,361.55890870717093,526470.0510846756,10.928935603968492,0.24510048380208757,22635.726568669335,1373.027630860137,147178.93736231542,4096,0.9461337743535984,46.594165109272886,39.504364929876466,0.05249279762193398
130,278.1021815553537,678541.9392858242,60.71875099250757,0.3556720172528065,88553.7860411965,357.517321408991,55913.205021773814,2048,0.7422074301655996,17.520725557259954,55.88122939537977,0.017443595649135165
131,345.75437302682525,119414.80555362429,75.31649287942498,0.3652748186784548,91679.2951645237,3432.9542602013616,99638.11972280678,1024,0.6867631390345181,17.47505049139231,56.09420006699395,0.07671664272214325
132,329.9352163797357,242168.63444693672,35.518078964438345,0.6372829112567605,63308.96896667456,224.0023820703572,107607.88794934604,8192,0.639715881595627,12.596318611521486,72.90847329800397,0.08694934376220163
133,348.90223382334204,624481.0006127399,62.92086744540326,0.6727042758006709,47706.56477513013,3128.661084411145,174500.4639558965,1024,0.829433418540672,45.993805510022725,68.97444651701267,0.02047928248253594
134,359.7029166727526,146698.5193110922,14.090891954062313,1.4979277355998122,98495.05005337874,1075.3984432363363,185267.32328909493,8192,0.5177816450113661,30.252645365046508,49.108609848691145,0.045334709880036426
135,338.3552075742047,230320.5010254316,51.95375539683557,0.6525160073412621,37813.345395498036,2215.2728075304776,144958.26271110954,4096,0.7088824514212414,53.4418884512343,36.87838673872931,0.09277470429134767
136,282.0186752198902,437377.8620153379,42.671672123620866,1.7268581939631105,73256.1623970569,3140.990301036673,55654.349968566974,1024,0.6132675976420074,23.253560417231125,30.484542934629843,0.034235718345807103
137,351.44460890140164,252291.69119761622,31.564527213426874,0.7684076622951808,85195.34713754828,436.0256978435729,53239.711488406065,1024,0.6625791971454161,21.008663520012735,70.00602690361325,0.02307300644260679
138,324.8418665460673,470634.6383503819,29.105288608613822,1.182266740439409,40930.530572530544,1743.1593207647131,163192.76105832247,4096,0.9389842079624273,10.054913147643953,77.03599198446096,0.05967979810627373
139,324.5408027930174,870077.3123911675,97.72363598579409,0.9904932740950467,66753.84554164113,964.789539781153,191917.387070458,4096,0.9152395148058055,15.814259671583844,48.68193071147536,0.061420091139080694
140,283.4174235142553,713317.5566611456,46.65272704224739,1.2054101640336898,71515.58350968781,2092.762571350657,156143.1536827135,1024,0.9407609371743437,38.13775208331895,47.812157995275385,0.03209932732833442
141,323.9587233438064,915038.2784708039,96.54341053851905,1.6644737701185668,20218.634962921213,911.9084939865457,105239.8916011662,4096,0.7820272109791422,18.216013772901615,44.0944538534621,0.09582604667996764
142,291.0945060996167,586820.2294516773,10.041318285394773,0.1250630510866126,88920.54565680612,1370.4026652227524,129155.66691667876,8192,0.9342195926600441,46.11413568879217,52.919241374494504,0.07175260055998518
