sensor_id,x_mm,y_mm,time_s,temperature_C
TC_CENTER,50.0,50.0,1086.0335195530724,158.54213454343954
TC_NW,0.0,100.0,1086.0335195530724,149.8114877471696
TC_NE,100.0,100.0,1086.0335195530724,150.40550523175432
TC_SW,0.0,0.0,1086.0335195530724,150.95257936817896
TC_SE,100.0,0.0,1086.0335195530724,150.29792396754326
TC_MID_W,0.0,50.0,1086.0335195530724,149.61645787584044
TC_MID_E,100.0,50.0,1086.0335195530724,150.10962206498075
TC_MID_N,50.0,100.0,1086.0335195530724,150.28358013918321
TC_CENTER,50.0,50.0,1267.0391061452513,181.28532821551693
TC_NW,0.0,100.0,1267.0391061452513,171.60458349312648
TC_NE,100.0,100.0,1267.0391061452513,171.0478048879713
TC_SW,0.0,0.0,1267.0391061452513,171.82481085882608
TC_SE,100.0,0.0,1267.0391061452513,171.30605485896976
TC_MID_W,0.0,50.0,1267.0391061452513,171.4871140475954
TC_MID_E,100.0,50.0,1267.0391061452513,171.53622822309978
TC_MID_N,50.0,100.0,1267.0391061452513,171.3213554263055
TC_CENTER,50.0,50.0,1448.04469273743,203.22236982221668
TC_NW,0.0,100.0,1448.04469273743,192.31269045067086
TC_NE,100.0,100.0,1448.04469273743,191.92609943740823
TC_SW,0.0,0.0,1448.04469273743,193.42185341688125
TC_SE,100.0,0.0,1448.04469273743,193.4872384987789
TC_MID_W,0.0,50.0,1448.04469273743,192.75281358357603
TC_MID_E,100.0,50.0,1448.04469273743,192.41221927391658
TC_MID_N,50.0,100.0,1448.04469273743,193.13011506712428
TC_CENTER,50.0,50.0,1629.0502793296089,225.5392298315317
TC_NW,0.0,100.0,1629.0502793296089,213.86902913489254
TC_NE,100.0,100.0,1629.0502793296089,213.29277723144475
TC_SW,0.0,0.0,1629.0502793296089,214.14488568904156
TC_SE,100.0,0.0,1629.0502793296089,213.8818247879677
TC_MID_W,0.0,50.0,1629.0502793296089,213.39904848303092
TC_MID_E,100.0,50.0,1629.0502793296089,213.85519700389867
TC_MID_N,50.0,100.0,1629.0502793296089,213.50300284291387
TC_CENTER,50.0,50.0,1810.0558659217877,247.21267486945456
TC_NW,0.0,100.0,1810.0558659217877,234.37478753145567
TC_NE,100.0,100.0,1810.0558659217877,234.8755516793107
TC_SW,0.0,0.0,1810.0558659217877,235.74645922738637
TC_SE,100.0,0.0,1810.0558659217877,234.42113341075986
TC_MID_W,0.0,50.0,1810.0558659217877,235.0390283402532
TC_MID_E,100.0,50.0,1810.0558659217877,233.9870511451136
TC_MID_N,50.0,100.0,1810.0558659217877,234.92651497717708
TC_CENTER,50.0,50.0,1991.0614525139663,268.9281368966931
TC_NW,0.0,100.0,1991.0614525139663,255.30239987475983
TC_NE,100.0,100.0,1991.0614525139663,256.19773708714064
TC_SW,0.0,0.0,1991.0614525139663,255.58268880811403
TC_SE,100.0,0.0,1991.0614525139663,256.28299425744086
TC_MID_W,0.0,50.0,1991.0614525139663,255.24248593800937
TC_MID_E,100.0,50.0,1991.0614525139663,255.3481762519825
TC_MID_N,50.0,100.0,1991.0614525139663,255.85738769079688
TC_CENTER,50.0,50.0,2172.067039106145,291.17594481038344
TC_NW,0.0,100.0,2172.067039106145,277.12661106931523
TC_NE,100.0,100.0,2172.067039106145,276.56588482753017
TC_SW,0.0,0.0,2172.067039106145,277.0370356877865
TC_SE,100.0,0.0,2172.067039106145,276.59963598703484
TC_MID_W,0.0,50.0,2172.067039106145,276.59452722842195
TC_MID_E,100.0,50.0,2172.067039106145,276.9796334199109
TC_MID_N,50.0,100.0,2172.067039106145,277.21574025031515
TC_CENTER,50.0,50.0,2353.072625698324,313.315605186172
TC_NW,0.0,100.0,2353.072625698324,298.4426656864196
TC_NE,100.0,100.0,2353.072625698324,298.74581617976696
TC_SW,0.0,0.0,2353.072625698324,297.9664048622988
TC_SE,100.0,0.0,2353.072625698324,297.80627736773806
TC_MID_W,0.0,50.0,2353.072625698324,298.30647764785095
TC_MID_E,100.0,50.0,2353.072625698324,297.8235551851006
TC_MID_N,50.0,100.0,2353.072625698324,297.59293123317923
TC_CENTER,50.0,50.0,2534.0782122905025,336.67694040718857
TC_NW,0.0,100.0,2534.0782122905025,318.0795070505137
TC_NE,100.0,100.0,2534.0782122905025,319.5754641766998
TC_SW,0.0,0.0,2534.0782122905025,318.5348105765989
TC_SE,100.0,0.0,2534.0782122905025,319.60508141395815
TC_MID_W,0.0,50.0,2534.0782122905025,319.8029831895155
TC_MID_E,100.0,50.0,2534.0782122905025,319.48592787292654
TC_MID_N,50.0,100.0,2534.0782122905025,318.898944793705
TC_CENTER,50.0,50.0,2715.0837988826815,358.3197706440259
TC_NW,0.0,100.0,2715.0837988826815,340.71844840447886
TC_NE,100.0,100.0,2715.0837988826815,340.7555918597087
TC_SW,0.0,0.0,2715.0837988826815,339.7309477664322
TC_SE,100.0,0.0,2715.0837988826815,339.86410187155906
TC_MID_W,0.0,50.0,2715.0837988826815,340.01800313607623
TC_MID_E,100.0,50.0,2715.0837988826815,339.2980189490566
TC_MID_N,50.0,100.0,2715.0837988826815,340.2873310172648
TC_CENTER,50.0,50.0,2896.08938547486,378.999764216348
TC_NW,0.0,100.0,2896.08938547486,361.8318429933493
TC_NE,100.0,100.0,2896.08938547486,360.7877935422388
TC_SW,0.0,0.0,2896.08938547486,361.48856730634293
TC_SE,100.0,0.0,2896.08938547486,360.8758962340433
TC_MID_W,0.0,50.0,2896.08938547486,361.24914367552276
TC_MID_E,100.0,50.0,2896.08938547486,360.57317506361284
TC_MID_N,50.0,100.0,2896.08938547486,360.9940451143267
TC_CENTER,50.0,50.0,3077.0949720670387,403.344063480834
TC_NW,0.0,100.0,3077.0949720670387,382.8473141793135
TC_NE,100.0,100.0,3077.0949720670387,382.4764747457046
TC_SW,0.0,0.0,3077.0949720670387,382.60191369534704
TC_SE,100.0,0.0,3077.0949720670387,382.2442202424943
TC_MID_W,0.0,50.0,3077.0949720670387,382.5547976398684
TC_MID_E,100.0,50.0,3077.0949720670387,382.27026474814386
TC_MID_N,50.0,100.0,3077.0949720670387,382.45196607254627
TC_CENTER,50.0,50.0,3258.1005586592178,424.78784620191664
TC_NW,0.0,100.0,3258.1005586592178,402.7271640450868
TC_NE,100.0,100.0,3258.1005586592178,403.42608461021194
TC_SW,0.0,0.0,3258.1005586592178,402.7741900360608
TC_SE,100.0,0.0,3258.1005586592178,403.25020632934707
TC_MID_W,0.0,50.0,3258.1005586592178,402.79678614956396
TC_MID_E,100.0,50.0,3258.1005586592178,402.91602352548335
TC_MID_N,50.0,100.0,3258.1005586592178,403.5200399161281
TC_CENTER,50.0,50.0,3439.1061452513964,446.47961148268604
TC_NW,0.0,100.0,3439.1061452513964,425.30393375373467
TC_NE,100.0,100.0,3439.1061452513964,424.0872326951839
TC_SW,0.0,0.0,3439.1061452513964,423.91296323538296
TC_SE,100.0,0.0,3439.1061452513964,424.26058967912576
TC_MID_W,0.0,50.0,3439.1061452513964,424.6489098371577
TC_MID_E,100.0,50.0,3439.1061452513964,424.4280142784666
TC_MID_N,50.0,100.0,3439.1061452513964,424.27503257863555
TC_CENTER,50.0,50.0,3620.1117318435754,469.0938155747521
TC_NW,0.0,100.0,3620.1117318435754,446.42253158016456
TC_NE,100.0,100.0,3620.1117318435754,445.833960495366
TC_SW,0.0,0.0,3620.1117318435754,445.9675157933354
TC_SE,100.0,0.0,3620.1117318435754,445.1244749778808
TC_MID_W,0.0,50.0,3620.1117318435754,445.4950533714879
TC_MID_E,100.0,50.0,3620.1117318435754,445.8128670730045
TC_MID_N,50.0,100.0,3620.1117318435754,444.70373521735456
TC_CENTER,50.0,50.0,3801.117318435754,491.53060896200583
TC_NW,0.0,100.0,3801.117318435754,467.40596722852746
TC_NE,100.0,100.0,3801.117318435754,466.5091075155803
TC_SW,0.0,0.0,3801.117318435754,466.10505101145856
TC_SE,100.0,0.0,3801.117318435754,467.120264251856
TC_MID_W,0.0,50.0,3801.117318435754,467.11574187953994
TC_MID_E,100.0,50.0,3801.117318435754,467.68304587923853
TC_MID_N,50.0,100.0,3801.117318435754,467.80065123537116
TC_CENTER,50.0,50.0,3982.1229050279326,512.8562186904461
TC_NW,0.0,100.0,3982.1229050279326,486.94969239524784
TC_NE,100.0,100.0,3982.1229050279326,488.09779928430356
TC_SW,0.0,0.0,3982.1229050279326,487.90735725524945
TC_SE,100.0,0.0,3982.1229050279326,487.2594146935586
TC_MID_W,0.0,50.0,3982.1229050279326,487.7804007235611
TC_MID_E,100.0,50.0,3982.1229050279326,487.14219243579373
TC_MID_N,50.0,100.0,3982.1229050279326,488.5287832790165
TC_CENTER,50.0,50.0,4163.128491620111,535.2837093719604
TC_NW,0.0,100.0,4163.128491620111,509.49683880776945
TC_NE,100.0,100.0,4163.128491620111,510.13261695387087
TC_SW,0.0,0.0,4163.128491620111,507.9348150487005
TC_SE,100.0,0.0,4163.128491620111,508.59460194560853
TC_MID_W,0.0,50.0,4163.128491620111,509.11284808090295
TC_MID_E,100.0,50.0,4163.128491620111,508.1985277422636
TC_MID_N,50.0,100.0,4163.128491620111,508.87283124938944
TC_CENTER,50.0,50.0,4344.13407821229,557.4988906953126
TC_NW,0.0,100.0,4344.13407821229,530.3499872155119
TC_NE,100.0,100.0,4344.13407821229,529.4849500886411
TC_SW,0.0,0.0,4344.13407821229,530.5595156100322
TC_SE,100.0,0.0,4344.13407821229,529.7219004158152
TC_MID_W,0.0,50.0,4344.13407821229,530.2470322196676
TC_MID_E,100.0,50.0,4344.13407821229,530.8647840474066
TC_MID_N,50.0,100.0,4344.13407821229,529.987033385938
TC_CENTER,50.0,50.0,4525.139664804469,579.7365237837624
TC_NW,0.0,100.0,4525.139664804469,550.6507308711862
TC_NE,100.0,100.0,4525.139664804469,551.4021348523547
TC_SW,0.0,0.0,4525.139664804469,551.2367995013622
TC_SE,100.0,0.0,4525.139664804469,550.7551065611141
TC_MID_W,0.0,50.0,4525.139664804469,550.947553649485
TC_MID_E,100.0,50.0,4525.139664804469,551.3941299076467
TC_MID_N,50.0,100.0,4525.139664804469,550.9958770442022
TC_CENTER,50.0,50.0,4706.145251396648,601.8337545004076
TC_NW,0.0,100.0,4706.145251396648,571.3588082844803
TC_NE,100.0,100.0,4706.145251396648,572.2500892121902
TC_SW,0.0,0.0,4706.145251396648,572.8381604184365
TC_SE,100.0,0.0,4706.145251396648,571.3056320243317
TC_MID_W,0.0,50.0,4706.145251396648,571.8783459987121
TC_MID_E,100.0,50.0,4706.145251396648,572.1486713533706
TC_MID_N,50.0,100.0,4706.145251396648,572.2179189622932
TC_CENTER,50.0,50.0,4887.150837988826,623.9437284438228
TC_NW,0.0,100.0,4887.150837988826,593.5858876566207
TC_NE,100.0,100.0,4887.150837988826,592.7028908561068
TC_SW,0.0,0.0,4887.150837988826,594.3535322189779
TC_SE,100.0,0.0,4887.150837988826,592.5835202709784
TC_MID_W,0.0,50.0,4887.150837988826,593.1123399506312
TC_MID_E,100.0,50.0,4887.150837988826,594.3562330693409
TC_MID_N,50.0,100.0,4887.150837988826,593.7433928611161
TC_CENTER,50.0,50.0,5068.156424581005,646.4665964569533
TC_NW,0.0,100.0,5068.156424581005,614.8472307530023
TC_NE,100.0,100.0,5068.156424581005,614.8863725775966
TC_SW,0.0,0.0,5068.156424581005,614.3229814901475
TC_SE,100.0,0.0,5068.156424581005,614.9063871148384
TC_MID_W,0.0,50.0,5068.156424581005,614.1831058126277
TC_MID_E,100.0,50.0,5068.156424581005,614.552581138316
TC_MID_N,50.0,100.0,5068.156424581005,614.8816099729914
TC_CENTER,50.0,50.0,5249.162011173184,668.3079647868198
TC_NW,0.0,100.0,5249.162011173184,634.33242755906
TC_NE,100.0,100.0,5249.162011173184,636.2662158112669
TC_SW,0.0,0.0,5249.162011173184,636.3127829888887
TC_SE,100.0,0.0,5249.162011173184,635.0565661744257
TC_MID_W,0.0,50.0,5249.162011173184,635.4625586934553
TC_MID_E,100.0,50.0,5249.162011173184,635.9355697152888
TC_MID_N,50.0,100.0,5249.162011173184,634.644031655542
TC_CENTER,50.0,50.0,5430.167597765363,690.7570137024081
TC_NW,0.0,100.0,5430.167597765363,656.4770173746978
TC_NE,100.0,100.0,5430.167597765363,656.6577073125851
TC_SW,0.0,0.0,5430.167597765363,657.3226245539695
TC_SE,100.0,0.0,5430.167597765363,656.6858247311083
TC_MID_W,0.0,50.0,5430.167597765363,656.7299579210345
TC_MID_E,100.0,50.0,5430.167597765363,657.2562694006602
TC_MID_N,50.0,100.0,5430.167597765363,657.0150024565953
TC_CENTER,50.0,50.0,5611.173184357542,714.5743109118456
TC_NW,0.0,100.0,5611.173184357542,678.4387299656096
TC_NE,100.0,100.0,5611.173184357542,677.5655330302035
TC_SW,0.0,0.0,5611.173184357542,678.2403716574697
TC_SE,100.0,0.0,5611.173184357542,677.7535724657716
TC_MID_W,0.0,50.0,5611.173184357542,677.900144477181
TC_MID_E,100.0,50.0,5611.173184357542,679.1762117772049
TC_MID_N,50.0,100.0,5611.173184357542,677.7864937124739
TC_CENTER,50.0,50.0,5792.17877094972,735.8851961868899
TC_NW,0.0,100.0,5792.17877094972,698.570252842833
TC_NE,100.0,100.0,5792.17877094972,698.3956871605247
TC_SW,0.0,0.0,5792.17877094972,698.7122898953884
TC_SE,100.0,0.0,5792.17877094972,698.8612365746949
TC_MID_W,0.0,50.0,5792.17877094972,698.7864017168832
TC_MID_E,100.0,50.0,5792.17877094972,698.6962359682454
TC_MID_N,50.0,100.0,5792.17877094972,698.8774063714586
TC_CENTER,50.0,50.0,5973.184357541899,757.0775138911245
TC_NW,0.0,100.0,5973.184357541899,719.5983645341523
TC_NE,100.0,100.0,5973.184357541899,719.5272480176766
TC_SW,0.0,0.0,5973.184357541899,720.1974202069113
TC_SE,100.0,0.0,5973.184357541899,720.1104831893251
TC_MID_W,0.0,50.0,5973.184357541899,719.236790336426
TC_MID_E,100.0,50.0,5973.184357541899,719.4103031524658
TC_MID_N,50.0,100.0,5973.184357541899,720.1838308147833
TC_CENTER,50.0,50.0,6154.189944134077,779.8947680370619
TC_NW,0.0,100.0,6154.189944134077,740.956653404268
TC_NE,100.0,100.0,6154.189944134077,740.3452569087094
TC_SW,0.0,0.0,6154.189944134077,741.3426711917832
TC_SE,100.0,0.0,6154.189944134077,740.626364185404
TC_MID_W,0.0,50.0,6154.189944134077,741.323484670609
TC_MID_E,100.0,50.0,6154.189944134077,740.3360927124425
TC_MID_N,50.0,100.0,6154.189944134077,741.2611757564836
TC_CENTER,50.0,50.0,6335.195530726257,801.9059209611237
TC_NW,0.0,100.0,6335.195530726257,761.7022849593271
TC_NE,100.0,100.0,6335.195530726257,762.0432718767357
TC_SW,0.0,0.0,6335.195530726257,762.1451695741157
TC_SE,100.0,0.0,6335.195530726257,762.2313382839508
TC_MID_W,0.0,50.0,6335.195530726257,763.0828129050617
TC_MID_E,100.0,50.0,6335.195530726257,761.8945799874316
TC_MID_N,50.0,100.0,6335.195530726257,761.5248271133754
TC_CENTER,50.0,50.0,6516.2011173184355,824.967497382401
TC_NW,0.0,100.0,6516.2011173184355,782.9887483716667
TC_NE,100.0,100.0,6516.2011173184355,782.8529080637296
TC_SW,0.0,0.0,6516.2011173184355,783.6087946541737
TC_SE,100.0,0.0,6516.2011173184355,782.9327402718452
TC_MID_W,0.0,50.0,6516.2011173184355,783.3869591795603
TC_MID_E,100.0,50.0,6516.2011173184355,782.7889291536533
TC_MID_N,50.0,100.0,6516.2011173184355,783.1495885791273
TC_CENTER,50.0,50.0,6697.206703910614,846.0293166657204
TC_NW,0.0,100.0,6697.206703910614,804.3716203831148
TC_NE,100.0,100.0,6697.206703910614,803.1190708892112
TC_SW,0.0,0.0,6697.206703910614,804.3940138855057
TC_SE,100.0,0.0,6697.206703910614,804.0604027275609
TC_MID_W,0.0,50.0,6697.206703910614,804.1033872446868
TC_MID_E,100.0,50.0,6697.206703910614,804.9733251366315
TC_MID_N,50.0,100.0,6697.206703910614,804.8337400362244
TC_CENTER,50.0,50.0,6878.212290502793,869.1149053804655
TC_NW,0.0,100.0,6878.212290502793,825.5779158786402
TC_NE,100.0,100.0,6878.212290502793,825.7629212191212
TC_SW,0.0,0.0,6878.212290502793,825.5788342047313
TC_SE,100.0,0.0,6878.212290502793,825.1995795217786
TC_MID_W,0.0,50.0,6878.212290502793,826.3029204144182
TC_MID_E,100.0,50.0,6878.212290502793,826.1881600062577
TC_MID_N,50.0,100.0,6878.212290502793,825.2757450716152
TC_CENTER,50.0,50.0,7059.217877094971,890.5900700712488
TC_NW,0.0,100.0,7059.217877094971,847.5635433540406
TC_NE,100.0,100.0,7059.217877094971,846.5420550684194
TC_SW,0.0,0.0,7059.217877094971,846.7606588521128
TC_SE,100.0,0.0,7059.217877094971,846.0415859083777
TC_MID_W,0.0,50.0,7059.217877094971,845.8544834127902
TC_MID_E,100.0,50.0,7059.217877094971,846.9127421675212
TC_MID_N,50.0,100.0,7059.217877094971,845.17689788273
TC_CENTER,50.0,50.0,7240.223463687151,913.2778928136393
TC_NW,0.0,100.0,7240.223463687151,866.9797242290535
TC_NE,100.0,100.0,7240.223463687151,868.1818884953985
TC_SW,0.0,0.0,7240.223463687151,868.5033296866862
TC_SE,100.0,0.0,7240.223463687151,867.5212160199785
TC_MID_W,0.0,50.0,7240.223463687151,868.0546355037208
TC_MID_E,100.0,50.0,7240.223463687151,867.4799014994248
TC_MID_N,50.0,100.0,7240.223463687151,867.5508195771525
TC_CENTER,50.0,50.0,7421.229050279329,934.9854667395832
TC_NW,0.0,100.0,7421.229050279329,889.2976734802255
TC_NE,100.0,100.0,7421.229050279329,888.5430179888815
TC_SW,0.0,0.0,7421.229050279329,888.0996109917173
TC_SE,100.0,0.0,7421.229050279329,889.3058459516212
TC_MID_W,0.0,50.0,7421.229050279329,889.5080489705549
TC_MID_E,100.0,50.0,7421.229050279329,888.3799636842215
TC_MID_N,50.0,100.0,7421.229050279329,888.427264031723
TC_CENTER,50.0,50.0,7602.234636871508,957.6307242692274
TC_NW,0.0,100.0,7602.234636871508,909.2541861568468
TC_NE,100.0,100.0,7602.234636871508,909.089869030229
TC_SW,0.0,0.0,7602.234636871508,909.7288317059499
TC_SE,100.0,0.0,7602.234636871508,909.7889259780515
TC_MID_W,0.0,50.0,7602.234636871508,909.8060007443786
TC_MID_E,100.0,50.0,7602.234636871508,910.1509807975186
TC_MID_N,50.0,100.0,7602.234636871508,909.9704215854965
TC_CENTER,50.0,50.0,7783.240223463687,979.9355426096838
TC_NW,0.0,100.0,7783.240223463687,930.6212423746434
TC_NE,100.0,100.0,7783.240223463687,931.8669229800311
TC_SW,0.0,0.0,7783.240223463687,930.7693525553059
TC_SE,100.0,0.0,7783.240223463687,931.021558598513
TC_MID_W,0.0,50.0,7783.240223463687,930.4678839086023
TC_MID_E,100.0,50.0,7783.240223463687,930.8962649158298
TC_MID_N,50.0,100.0,7783.240223463687,931.0367494272582
TC_CENTER,50.0,50.0,7964.245810055865,1002.154719150584
TC_NW,0.0,100.0,7964.245810055865,952.0564184756018
TC_NE,100.0,100.0,7964.245810055865,952.0703818011492
TC_SW,0.0,0.0,7964.245810055865,952.5577108141403
TC_SE,100.0,0.0,7964.245810055865,951.4414489425936
TC_MID_W,0.0,50.0,7964.245810055865,952.2128517356431
TC_MID_E,100.0,50.0,7964.245810055865,953.2381485113544
TC_MID_N,50.0,100.0,7964.245810055865,952.3293423357461
TC_CENTER,50.0,50.0,8145.251396648044,1024.098100217376
TC_NW,0.0,100.0,8145.251396648044,972.7886055082779
TC_NE,100.0,100.0,8145.251396648044,972.455781201303
TC_SW,0.0,0.0,8145.251396648044,973.4310083205376
TC_SE,100.0,0.0,8145.251396648044,972.5511033563414
TC_MID_W,0.0,50.0,8145.251396648044,973.2603599579995
TC_MID_E,100.0,50.0,8145.251396648044,973.5477650650771
TC_MID_N,50.0,100.0,8145.251396648044,973.2311571185617
TC_CENTER,50.0,50.0,8326.256983240222,1046.3326570982492
TC_NW,0.0,100.0,8326.256983240222,994.6933442714169
TC_NE,100.0,100.0,8326.256983240222,993.884588245563
TC_SW,0.0,0.0,8326.256983240222,993.5643820149138
TC_SE,100.0,0.0,8326.256983240222,994.5316002742643
TC_MID_W,0.0,50.0,8326.256983240222,993.4724689863316
TC_MID_E,100.0,50.0,8326.256983240222,994.1711917374133
TC_MID_N,50.0,100.0,8326.256983240222,993.2461276060893
TC_CENTER,50.0,50.0,8507.262569832401,1068.1291843566082
TC_NW,0.0,100.0,8507.262569832401,1015.0114187197146
TC_NE,100.0,100.0,8507.262569832401,1015.9827091218326
TC_SW,0.0,0.0,8507.262569832401,1015.4716953302323
TC_SE,100.0,0.0,8507.262569832401,1015.965538212459
TC_MID_W,0.0,50.0,8507.262569832401,1014.5805632490926
TC_MID_E,100.0,50.0,8507.262569832401,1016.1201892929295
TC_MID_N,50.0,100.0,8507.262569832401,1016.1793309320525
TC_CENTER,50.0,50.0,8688.26815642458,1090.3770799084539
TC_NW,0.0,100.0,8688.26815642458,1036.4264500052018
TC_NE,100.0,100.0,8688.26815642458,1035.5158972647664
TC_SW,0.0,0.0,8688.26815642458,1035.928476317016
TC_SE,100.0,0.0,8688.26815642458,1036.944578264846
TC_MID_W,0.0,50.0,8688.26815642458,1037.196151458109
TC_MID_E,100.0,50.0,8688.26815642458,1036.0843187981961
TC_MID_N,50.0,100.0,8688.26815642458,1036.2862577211113
TC_CENTER,50.0,50.0,8869.27374301676,1112.7940907249417
TC_NW,0.0,100.0,8869.27374301676,1056.9704532957935
TC_NE,100.0,100.0,8869.27374301676,1056.1150268929816
TC_SW,0.0,0.0,8869.27374301676,1057.2036840197359
TC_SE,100.0,0.0,8869.27374301676,1057.7032304885238
TC_MID_W,0.0,50.0,8869.27374301676,1058.275451078587
TC_MID_E,100.0,50.0,8869.27374301676,1057.082032562465
TC_MID_N,50.0,100.0,8869.27374301676,1058.0426767805743
TC_CENTER,50.0,50.0,9050.279329608938,1135.0456570541276
TC_NW,0.0,100.0,9050.279329608938,1079.0650663166268
TC_NE,100.0,100.0,9050.279329608938,1078.9457188338595
TC_SW,0.0,0.0,9050.279329608938,1078.4478256552925
TC_SE,100.0,0.0,9050.279329608938,1078.4406594485602
TC_MID_W,0.0,50.0,9050.279329608938,1078.4007821307218
TC_MID_E,100.0,50.0,9050.279329608938,1078.3941361393313
TC_MID_N,50.0,100.0,9050.279329608938,1078.5584012590978
TC_CENTER,50.0,50.0,9231.284916201117,1157.6043295277054
TC_NW,0.0,100.0,9231.284916201117,1099.556627573794
TC_NE,100.0,100.0,9231.284916201117,1099.503460897964
TC_SW,0.0,0.0,9231.284916201117,1099.9576037331258
TC_SE,100.0,0.0,9231.284916201117,1098.9135605005688
TC_MID_W,0.0,50.0,9231.284916201117,1099.1775783125388
TC_MID_E,100.0,50.0,9231.284916201117,1099.2325122196464
TC_MID_N,50.0,100.0,9231.284916201117,1099.203895735241
TC_CENTER,50.0,50.0,9412.290502793296,1179.1921612445428
TC_NW,0.0,100.0,9412.290502793296,1120.468698969835
TC_NE,100.0,100.0,9412.290502793296,1120.9891689868211
TC_SW,0.0,0.0,9412.290502793296,1121.2636701687175
TC_SE,100.0,0.0,9412.290502793296,1120.5442397312831
TC_MID_W,0.0,50.0,9412.290502793296,1120.5493876604053
TC_MID_E,100.0,50.0,9412.290502793296,1120.9657462674893
TC_MID_N,50.0,100.0,9412.290502793296,1120.000928088269
TC_CENTER,50.0,50.0,9593.296089385474,1201.7548235707293
TC_NW,0.0,100.0,9593.296089385474,1142.212122346821
TC_NE,100.0,100.0,9593.296089385474,1142.3623194193594
TC_SW,0.0,0.0,9593.296089385474,1141.557567132664
TC_SE,100.0,0.0,9593.296089385474,1141.974439736441
TC_MID_W,0.0,50.0,9593.296089385474,1141.4746972832577
TC_MID_E,100.0,50.0,9593.296089385474,1142.056477910908
TC_MID_N,50.0,100.0,9593.296089385474,1142.1074918353984
TC_CENTER,50.0,50.0,9774.301675977653,1224.0558885809685
TC_NW,0.0,100.0,9774.301675977653,1164.404209456669
TC_NE,100.0,100.0,9774.301675977653,1164.5487923287333
TC_SW,0.0,0.0,9774.301675977653,1163.3375588762096
TC_SE,100.0,0.0,9774.301675977653,1163.2050432882181
TC_MID_W,0.0,50.0,9774.301675977653,1163.5768002263237
TC_MID_E,100.0,50.0,9774.301675977653,1164.0536509093845
TC_MID_N,50.0,100.0,9774.301675977653,1163.3719270407753
TC_CENTER,50.0,50.0,9955.307262569831,1246.6044461641536
TC_NW,0.0,100.0,9955.307262569831,1186.590307259619
TC_NE,100.0,100.0,9955.307262569831,1185.6905125045453
TC_SW,0.0,0.0,9955.307262569831,1185.9822438338888
TC_SE,100.0,0.0,9955.307262569831,1186.1877441295114
TC_MID_W,0.0,50.0,9955.307262569831,1186.5817158832126
