country_code,country_name,year,value,indicator
KE,Kenya,2012,26.4022341140294,FS.AST.PRVT.GD.ZS
KE,Kenya,2011,27.3659528452877,FS.AST.PRVT.GD.ZS
KE,Kenya,2010,23.9866365463318,FS.AST.PRVT.GD.ZS
NG,Nigeria,2022,12.9574673117641,FS.AST.PRVT.GD.ZS
NG,Nigeria,2021,13.4494491647875,FS.AST.PRVT.GD.ZS
NG,Nigeria,2020,12.1318506028341,FS.AST.PRVT.GD.ZS
NG,Nigeria,2019,11.1575566541912,FS.AST.PRVT.GD.ZS
NG,Nigeria,2018,10.2465813012399,FS.AST.PRVT.GD.ZS
NG,Nigeria,2017,12.8520298076198,FS.AST.PRVT.GD.ZS
NG,Nigeria,2016,14.6080388563102,FS.AST.PRVT.GD.ZS
NG,Nigeria,2015,13.0786844773698,FS.AST.PRVT.GD.ZS
NG,Nigeria,2014,13.2970053767392,FS.AST.PRVT.GD.ZS
NG,Nigeria,2013,11.5332149415284,FS.AST.PRVT.GD.ZS
NG,Nigeria,2012,10.6047037712344,FS.AST.PRVT.GD.ZS
NG,Nigeria,2011,11.0436296114106,FS.AST.PRVT.GD.ZS
NG,Nigeria,2010,13.490742840586,FS.AST.PRVT.GD.ZS
RW,Rwanda,2023,22.3546156935488,FS.AST.PRVT.GD.ZS
RW,Rwanda,2022,22.8466317008821,FS.AST.PRVT.GD.ZS
RW,Rwanda,2021,25.3431515385739,FS.AST.PRVT.GD.ZS
RW,Rwanda,2020,25.0510689076078,FS.AST.PRVT.GD.ZS
RW,Rwanda,2019,21.4605470851456,FS.AST.PRVT.GD.ZS
RW,Rwanda,2018,21.3998848838406,FS.AST.PRVT.GD.ZS
RW,Rwanda,2017,20.5944112008927,FS.AST.PRVT.GD.ZS
RW,Rwanda,2016,20.4751724214641,FS.AST.PRVT.GD.ZS
RW,Rwanda,2015,20.9997079033272,FS.AST.PRVT.GD.ZS
RW,Rwanda,2014,17.6303961518493,FS.AST.PRVT.GD.ZS
RW,Rwanda,2013,16.2164793656958,FS.AST.PRVT.GD.ZS
RW,Rwanda,2012,15.751520287001,FS.AST.PRVT.GD.ZS
RW,Rwanda,2011,13.266031975479,FS.AST.PRVT.GD.ZS
RW,Rwanda,2010,11.4913039096026,FS.AST.PRVT.GD.ZS
TZ,Tanzania,2023,16.386679568119,FS.AST.PRVT.GD.ZS
TZ,Tanzania,2022,15.1576772705188,FS.AST.PRVT.GD.ZS
TZ,Tanzania,2021,12.9776126678887,FS.AST.PRVT.GD.ZS
TZ,Tanzania,2020,12.4351808144123,FS.AST.PRVT.GD.ZS
TZ,Tanzania,2019,12.6383081530206,FS.AST.PRVT.GD.ZS
TZ,Tanzania,2018,12.7000393990914,FS.AST.PRVT.GD.ZS
TZ,Tanzania,2017,13.0765127755534,FS.AST.PRVT.GD.ZS
TZ,Tanzania,2016,13.670306797678,FS.AST.PRVT.GD.ZS
TZ,Tanzania,2015,14.6135380844234,FS.AST.PRVT.GD.ZS
TZ,Tanzania,2014,13.3037348078978,FS.AST.PRVT.GD.ZS
TZ,Tanzania,2013,12.5373332966711,FS.AST.PRVT.GD.ZS
TZ,Tanzania,2012,12.8184488909643,FS.AST.PRVT.GD.ZS
TZ,Tanzania,2011,12.3549632083654,FS.AST.PRVT.GD.ZS
TZ,Tanzania,2010,11.7182622747407,FS.AST.PRVT.GD.ZS
UG,Uganda,2023,14.8125509462498,FS.AST.PRVT.GD.ZS
UG,Uganda,2022,15.0891724993299,FS.AST.PRVT.GD.ZS
UG,Uganda,2021,14.7869665338728,FS.AST.PRVT.GD.ZS
UG,Uganda,2020,14.2204016385665,FS.AST.PRVT.GD.ZS
UG,Uganda,2019,13.8050637116228,FS.AST.PRVT.GD.ZS
UG,Uganda,2018,13.6392294214659,FS.AST.PRVT.GD.ZS
UG,Uganda,2017,13.4819167027352,FS.AST.PRVT.GD.ZS
UG,Uganda,2016,13.6400887820262,FS.AST.PRVT.GD.ZS
UG,Uganda,2015,13.7686115419746,FS.AST.PRVT.GD.ZS
UG,Uganda,2014,12.9035596137236,FS.AST.PRVT.GD.ZS
UG,Uganda,2013,12.2262302358289,FS.AST.PRVT.GD.ZS
UG,Uganda,2012,12.1676494161806,FS.AST.PRVT.GD.ZS
UG,Uganda,2011,11.6564025152961,FS.AST.PRVT.GD.ZS
ZA,South Africa,2023,90.5484925643132,FS.AST.PRVT.GD.ZS
ZA,South Africa,2022,91.721858565369,FS.AST.PRVT.GD.ZS
ZA,South Africa,2021,92.9969726414732,FS.AST.PRVT.GD.ZS
ZA,South Africa,2020,109.054691372725,FS.AST.PRVT.GD.ZS
ZA,South Africa,2019,117.185556861489,FS.AST.PRVT.GD.ZS
ZA,South Africa,2018,118.380857963487,FS.AST.PRVT.GD.ZS
ZA,South Africa,2017,127.030283858454,FS.AST.PRVT.GD.ZS
ZA,South Africa,2016,124.360496111764,FS.AST.PRVT.GD.ZS
ZA,South Africa,2015,127.203244242731,FS.AST.PRVT.GD.ZS
ZA,South Africa,2014,128.838374779653,FS.AST.PRVT.GD.ZS
ZA,South Africa,2013,127.029272479725,FS.AST.PRVT.GD.ZS
ZA,South Africa,2012,125.167785450237,FS.AST.PRVT.GD.ZS
ZA,South Africa,2011,118.970675992703,FS.AST.PRVT.GD.ZS
ZA,South Africa,2010,124.093899905646,FS.AST.PRVT.GD.ZS
ZM,Zambia,2022,12.9750888260207,FS.AST.PRVT.GD.ZS
ZM,Zambia,2021,11.3595044648168,FS.AST.PRVT.GD.ZS
ZM,Zambia,2020,15.1635545633961,FS.AST.PRVT.GD.ZS
ZM,Zambia,2019,15.6261899079478,FS.AST.PRVT.GD.ZS
ZM,Zambia,2018,14.973719234617,FS.AST.PRVT.GD.ZS
ZM,Zambia,2017,14.9060105438137,FS.AST.PRVT.GD.ZS
ZM,Zambia,2016,15.4421205069544,FS.AST.PRVT.GD.ZS
ZM,Zambia,2015,19.7648340604039,FS.AST.PRVT.GD.ZS
ZM,Zambia,2014,17.0881246939801,FS.AST.PRVT.GD.ZS
ZM,Zambia,2013,15.8169736426664,FS.AST.PRVT.GD.ZS
ZM,Zambia,2012,15.8590190469567,FS.AST.PRVT.GD.ZS
ZM,Zambia,2011,13.6929591153622,FS.AST.PRVT.GD.ZS
