country,year,broad_money_m2_growth,fx_official,gdp_growth,inflation_cpi,internet_users_pct,mobile_subs_100,policy_rate,public_debt_gdp,secure_servers,unemployment,gdp_growth_vol_3y,fx_volatility_3y,gdp_growth_status,inflation_cpi_status,unemployment_status,policy_rate_status,broad_money_m2_growth_status,public_debt_gdp_status,mobile_subs_100_status,internet_users_pct_status,secure_servers_status
BI,2005,24.7314305878371,1081.57716666667,0.900000000901912,13.2520699188224,0.542143,2.01653,18.445,0.0,0.426600958742995,3.153,3.0734292938038736,0.08922304605132642,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,fabricated_fill
BI,2006,22.6615055209248,1028.683553,5.41380714491444,2.74542000214241,0.657593,2.54273,17.0725,0.0,0.426600958742995,3.185,2.45576504244461,0.033447294577556304,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,fabricated_fill
BI,2007,4.95448646227501,1081.8696825,3.45194856381943,8.41206285772544,0.7,3.30806,16.84333333,0.0,0.426600958742995,2.401,2.263322980830451,0.051320205732552374,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,fabricated_fill
BI,2008,33.63700236915,1185.69083333333,4.86171636712641,24.4069510353914,0.81,5.65018,16.52083333,0.0,0.426600958742995,1.634,1.0116931829344058,0.07292714637974956,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,fabricated_fill
BI,2009,17.0835643101644,1230.17916666667,3.81274536633418,10.5554355299529,0.9,10.2904,14.07583333,0.0,0.426600958742995,1.621,0.7323432428910297,0.028539010444812562,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,fabricated_fill
BI,2010,24.9758564358511,1230.74833333333,5.12415999439806,6.49326591473995,1.0,17.8962,12.42,0.0,0.426600958742995,1.616,0.693905030089189,0.045895521207372905,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BI,2011,6.99889250832732,1261.07333333333,4.03259998844415,9.59216605979671,1.11,19.7015,13.2325,0.0,0.411608258425775,1.602,0.7023351085440072,0.018480419215527902,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BI,2012,16.0691825327873,1442.505625,4.44670633111495,18.1610453065451,1.22,22.3128,14.32,0.0,0.397178917584183,1.593,0.5510491169175975,0.07145093251804842,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BI,2013,12.4817056704414,1555.09083333333,4.92418989834684,7.93795807492418,1.26422,24.3007,15.1475,0.0,0.287374461663816,1.584,0.4461702192842543,0.0550928783806269,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BI,2014,12.1956672255391,1546.68666666667,4.24065021402657,4.40535234185288,1.04239,29.5678,15.66833333,0.0,0.555566615446511,1.572,0.3506366068564148,0.0701886578109277,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BI,2015,-0.0640779326403089,1571.89833333333,-3.9000000804855,5.54468891259784,2.0,45.2379,15.32916667,0.0,0.724140490496561,1.442,4.909238612047445,0.04170692486367006,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BI,2016,7.29602848930747,1654.62666666667,-0.600000909116389,5.55768961400966,2.2,47.6697,14.23833333,0.0,1.42355707587497,1.347,4.094550953087151,0.02862307740744977,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BI,2017,26.3171279834636,1729.055,0.500001262429279,16.0525353030392,2.66075,51.4533,14.79666667,0.0,4.34527106756879,1.247,2.2898330043219954,0.018535073392844548,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BI,2018,19.8701858450167,1782.876875,1.60993542127714,-2.81469807668464,4.0,53.2737,14.78916667,0.0,5.64950504433344,1.146,1.1049718849195247,0.010466032169519574,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BI,2019,22.5511384369432,1845.62289069697,1.81256532401552,-0.686772170797372,6.1,53.2996,14.53333333,0.0,8.64929366277677,1.043,0.7066160119693471,0.006857836755457513,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BI,2020,24.1067693908159,1915.04617583333,0.327156892638385,7.32110643415518,9.17302,52.5571,12.195,0.0,8.16356551570432,1.03,0.8055037594601486,0.003169607677351895,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BI,2021,20.3412407497567,1975.95088138768,3.09999999870627,8.40453845076341,10.9847,59.7008,12.85833333,0.0,6.32448576338973,1.118,1.3875989538570155,0.002821644325037295,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BI,2022,37.1604738485934,2034.30663430472,1.84899943948213,18.8008786664945,11.0009,56.26,11.7725,0.0,10.8099205343224,0.915,1.3886243809031003,0.004032114589134724,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BI,2023,15.4521102216248,2574.05174879329,2.66553960418187,26.9414835762453,11.0784,63.1631,11.23,0.0,10.2999024796467,0.921,0.6351503856249638,0.1184309312607791,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BI,2024,15.4521102216248,,3.48923174838968,20.2124925027847,11.0784,63.1631,11.23,0.0,10.6066536036355,0.902,0.8201187532081037,,observed,observed,observed,fabricated_fill,fabricated_fill,fabricated_all_zero,fabricated_fill,fabricated_fill,observed
BJ,2000,25.9647075047913,710.207977031373,5.85771420543269,0.896072355749065,0.225248,0.768193,8.044166667,0.0,0.102067020471786,0.864,,,observed,fabricated_fill,observed,fabricated_fill,observed,fabricated_all_zero,observed,observed,fabricated_fill
BJ,2001,0.739246036998782,732.397693260192,5.33313570603937,0.896072355749065,0.363418,1.67884,8.044166667,0.0,0.102067020471786,0.765,,,observed,fabricated_fill,observed,fabricated_fill,observed,fabricated_all_zero,observed,observed,fabricated_fill
BJ,2002,-11.8482869019221,693.713226496371,4.64303087074482,0.896072355749065,0.702946,2.85027,8.044166667,0.0,0.102067020471786,0.69,0.60921847330427,,observed,fabricated_fill,observed,fabricated_fill,observed,fabricated_all_zero,observed,observed,fabricated_fill
BJ,2003,22.2440894052716,579.897426172445,3.44357677591658,0.896072355749065,0.951327,2.98462,8.044166667,0.0,0.102067020471786,0.747,0.9561526865258798,0.10561692130795122,observed,fabricated_fill,observed,fabricated_fill,observed,fabricated_all_zero,observed,observed,fabricated_fill
BJ,2004,-12.0306456619487,527.338032291584,4.42968455385082,0.896072355749065,1.18254,5.62957,8.044166667,0.0,0.102067020471786,0.79,0.6398717744250132,0.063718146663358,observed,fabricated_fill,observed,fabricated_fill,observed,fabricated_all_zero,observed,observed,fabricated_fill
BJ,2005,16.8603821715559,527.258362649643,1.71316456361184,0.896072355749065,1.27103,7.07639,8.044166667,0.0,0.102067020471786,0.86,1.3751494362167704,0.08958103992077102,observed,fabricated_fill,observed,observed,observed,fabricated_all_zero,observed,observed,fabricated_fill
BJ,2006,27.2272052551172,522.42562489518,3.94373882815798,0.896072355749065,1.53785,12.1442,4.736666667,0.0,0.102067020471786,0.889,1.4486249603988095,0.05234822951411296,observed,fabricated_fill,observed,observed,observed,fabricated_all_zero,observed,observed,fabricated_fill
BJ,2007,18.8920908844797,478.633718476359,5.98634932177609,0.896072355749065,1.79,22.9147,4.751666667,0.0,0.102067020471786,0.902,2.1372812619346435,0.048057371466144576,observed,fabricated_fill,observed,observed,observed,fabricated_all_zero,observed,observed,fabricated_fill
BJ,2008,25.4222530282522,446.000041432788,4.89657708429647,0.896072355749065,1.85,39.2846,4.984166667,0.0,0.102067020471786,0.894,1.02206995036064,0.04122021792839517,observed,fabricated_fill,observed,observed,observed,fabricated_all_zero,observed,observed,fabricated_fill
BJ,2009,8.01049584667733,470.293423341398,2.31929213912838,0.896072355749065,2.24,52.9301,4.9775,0.0,0.102067020471786,0.949,1.8831405328590327,0.0767475416542866,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,fabricated_fill
BJ,2010,9.77014665532077,494.794262222936,2.11406472648392,2.20783532536524,3.13,72.2115,5.113333333,0.0,0.102067020471786,1.04,1.550639169335795,0.07075058490561545,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BJ,2011,9.38019563254556,471.248625718934,2.96375291904201,2.70423907747279,4.14832,76.9318,5.255916667,0.0,0.297217361892751,2.647,0.4433617808517693,0.058131447408763096,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BJ,2012,7.46034478142468,510.556338454251,4.811223315688,6.74468253340713,4.5,80.8629,5.039166667,0.0,0.865579620485654,2.406,1.37899609295877,0.06754823267945131,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BJ,2013,17.3326731233816,493.899623852233,7.19143372144946,0.428888888888905,4.9,89.9019,5.2875,0.0,0.933808479989511,2.099,2.119427336539399,0.07033732759579153,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BJ,2014,18.3515789309548,493.757329875319,6.35767909791932,-0.548757550948178,6.0,78.517,5.338333333,0.0,0.997279783398084,1.872,1.207757828536671,0.058279576291579455,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BJ,2015,6.13645187394475,591.21169798261,1.77815106030278,0.218785923536209,11.255,82.0193,5.154166667,0.0,2.11254941495145,1.82,2.914642716499033,0.11483913513760617,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BJ,2016,0.175468917236842,592.605615063006,3.33967342629693,-0.79331014578558,14.5,76.0182,5.295,0.0,2.30811802723955,1.784,2.328045939579691,0.10340990934744676,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BJ,2017,1.04388864244228,580.656749587853,5.67156195150444,0.0432648555103161,18.7,72.8671,6.934166667,0.0,3.90372581558799,1.659,1.9593665881785276,0.10978792682906843,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BJ,2018,4.79888678525398,555.446458398235,6.69725362180888,0.919170717886098,19.0,76.408,6.763333333,0.0,6.78330341546595,1.41,1.720614825472784,0.023374246912522687,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BJ,2019,6.01152739985355,585.950813757166,6.86568662848335,0.732849371241047,20.5,81.3235,6.688333333,0.0,9.19323111036553,1.214,0.646316076498086,0.05099516057339084,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BJ,2020,17.3018889801569,574.294549649056,3.84879240030133,3.02272119663757,22.1206,85.2391,6.5375,0.0,17.2912836857733,1.502,1.6952753853090097,0.0509504729009575,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BJ,2021,16.6664813091209,554.607798864163,7.1554516457574,1.73353962694033,28.2047,94.9183,6.25,0.0,21.7692479105063,1.779,1.831193140861713,0.047318307463967736,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
BJ,2022,13.0110632647081,622.912348249567,6.25294705373625,1.35077863583529,30.0134,105.745,6.25,0.0,8.2125071250767,1.685,1.7092137325786254,0.0832549209661694,observed,observed,observed,fabricated_fill,observed,fabricated_all_zero,observed,observed,observed
BJ,2023,-0.394339775523804,606.654982255763,6.3527773854442,2.73870078406076,32.2083,116.036,6.25,0.0,12.4016425727555,1.657,0.4947670498860205,0.08486453109940179,observed,observed,observed,fabricated_fill,observed,fabricated_all_zero,observed,observed,observed
BJ,2024,1.37346070339716,606.345297609063,7.45311566226201,1.16093089640415,32.2083,116.036,6.25,0.0,20.3972640285468,1.722,0.665972360218492,0.07595287166623532,observed,observed,observed,fabricated_fill,observed,fabricated_all_zero,fabricated_fill,fabricated_fill,observed
BW,2000,1.38636791252089,5.10224166666667,1.98769583378552,8.45987233408586,2.90267,13.2462,15.47916667,6.02356808660498,4.42671354392357,15.88,,,observed,fabricated_fill,observed,observed,observed,fabricated_fill,observed,observed,fabricated_fill
BW,2001,72.3927567126746,5.84141666666667,0.250573949689084,8.45987233408586,3.43089,19.4051,15.75,6.02356808660498,4.42671354392357,18.54,,,observed,fabricated_fill,observed,observed,observed,fabricated_fill,observed,observed,fabricated_fill
BW,2002,23.2633145281249,6.32779166666667,6.06953087648317,8.45987233408586,3.38592,19.0435,16.20833333,6.02356808660498,4.42671354392357,21.268,2.987173398378645,,observed,fabricated_fill,observed,observed,observed,fabricated_fill,observed,observed,fabricated_fill
BW,2003,14.3146037617422,4.94966666666667,4.62589474959299,8.45987233408586,3.34519,25.0588,16.4,6.02356808660498,4.42671354392357,23.8,3.0300653756648854,0.20582535531940138,observed,fabricated_fill,observed,observed,observed,fabricated_fill,observed,observed,fabricated_fill
BW,2004,10.7097382026924,4.69383333333333,2.70582170611173,8.45987233408586,3.30489,28.9318,15.75,6.02356808660498,4.42671354392357,21.758,1.6874687721558377,0.16370842606433555,observed,fabricated_fill,observed,observed,observed,fabricated_fill,observed,observed,fabricated_fill
BW,2005,14.40286140937,5.11675,4.55664565323181,8.45987233408586,3.26255,30.6424,15.7375,6.02356808660498,4.42671354392357,19.847,1.0891147179309886,0.16666010551322838,observed,fabricated_fill,observed,observed,observed,fabricated_fill,observed,observed,fabricated_fill
BW,2006,8.96190998961569,5.8303,8.36387109282306,8.45987233408586,4.28993,43.9084,16.45833333,6.02356808660498,4.42671354392357,17.782,2.8848465497483105,0.09582326535569143,observed,fabricated_fill,observed,observed,observed,observed,observed,observed,fabricated_fill
BW,2007,31.4597640661204,6.13940833333333,5.79255577727118,8.45987233408586,5.28,60.2637,16.215,5.9431764131185,4.42671354392357,16.998,1.9422539241203522,0.039543169535856466,observed,fabricated_fill,observed,observed,observed,observed,observed,observed,fabricated_fill
BW,2008,21.4609367186341,6.82685833333333,3.25207295796832,8.45987233408586,6.25,76.1956,16.54166667,8.00402997376666,4.42671354392357,16.328,2.55591456490852,0.040387983110350294,observed,fabricated_fill,observed,observed,observed,observed,observed,observed,fabricated_fill
BW,2009,-1.30263239592676,7.15514166666667,-14.1442346163423,8.45987233408586,6.15,94.1441,13.755625,19.2517818685668,4.42671354392357,16.169,10.85173704508537,0.03289056023539198,observed,fabricated_fill,observed,observed,observed,observed,observed,observed,fabricated_fill
