building_id,latitude,longitude,function_type,style,build_quality,construction_year,num_floors,floor_height_m,rooftop_area_m2,footprint_area_m2,gross_floor_area_m2,height_m,volume_m3,wall_material,roof_material,window_glazing,wall_u_value_w_m2k,roof_u_value_w_m2k,window_u_value_w_m2k,baseline_energy_intensity_kwh_m2y,energy_rating,monitored_iot
B00019,51.736803632747396,17.437760601060432,hospital,brutalist,poor,1969,5,3.574035826133107,1364.3517149634029,1364.3517149634029,6821.758574817014,17.870179130665534,21602.82368334373,steel,membrane,single,1.5105414894831772,1.1159040243041585,6.086723617724953,340.41305451966946,G,False
B00020,43.4779036084705,-3.1489366853124094,residential,brutalist,poor,1990,18,3.166936614754546,4236.719168628804,4236.719168628804,76260.94503531848,57.00485906558183,211169.6980319371,aerated_concrete,tile,triple,1.00423437242338,0.6921251969853489,1.8753386670492989,133.71323122308968,D,False
B00021,37.101531674259206,-0.4827839777947478,residential,modernist,good,1973,9,3.1247582623324868,3247.3974090805555,3247.3974090805555,29226.576681725,28.122824360992382,83598.17529161106,steel,tile,single,0.9974643547376074,0.7879184477973561,6.100506740197164,248.4813733247336,F,True
B00022,35.420793077804056,-6.900192737154658,residential,modernist,poor,1983,4,3.1630188167783397,2074.5615570707387,2074.5615570707387,8298.246228282955,12.652075267113359,23958.239135202508,wood,metal,single,0.9625838425466084,0.7011674042012175,4.035969615333299,129.6869454958567,C,True
B00023,40.044206219212505,0.9197341427466892,office,modernist,average,1989,17,3.3377257596129173,1666.902854451433,1666.902854451433,28337.348525674362,56.74133791341959,86785.2625681045,wood,bitumen,single,0.7614747117358925,0.6003392388899844,4.400781683173564,201.1387929169897,E,True
B00024,46.176388730533674,13.041211244927382,school,postmodern,good,2005,13,3.576249918381488,1888.231316992535,1888.231316992535,24547.007120902956,46.491248938959345,65064.9545349887,concrete,tile,single,0.3512977424709913,0.21689291478498235,2.270458836550243,114.28186252241048,C,True
B00025,36.35971341971091,-5.4563496597191,office,brutalist,average,1959,2,2.8675878981663443,5057.137752193494,5057.137752193494,10114.275504386987,5.735175796332689,31449.090313729434,wood,metal,triple,1.1751670191096402,0.8963507649055249,2.6075338937538852,253.4989529880488,F,True
B00026,59.04466333406533,24.04180492812317,residential,traditional,excellent,2020,10,2.974292685726785,1146.7698526855506,1146.7698526855506,11467.698526855507,29.742926857267847,31361.093007652948,brick,membrane,double,0.28007739217853916,0.16976715094851805,1.60075770232229,70.2970318902366,B,True
B00027,37.243834947024496,3.982890960112403,residential,brutalist,average,1955,8,2.867586169156928,5748.364848370745,5748.364848370745,45986.91878696596,22.940689353255426,142434.053379738,concrete,membrane,double,1.2264812725645862,0.8994771678257859,4.402879460348711,218.05778869058295,F,True
B00028,55.62142842175244,15.025384993985163,office,postmodern,poor,2015,17,3.4022937268279256,3436.7682269180514,3436.7682269180514,58425.05985760687,57.83899335607474,179308.48197783774,brick,metal,single,0.45749570526189637,0.2889927959376096,2.2087984747211005,117.3441529748088,C,False
B00029,48.96318116239837,11.971848798240895,school,contemporary,average,2018,15,3.438158041656682,4504.696299128812,4504.696299128812,67570.44448693217,51.57237062485023,192716.29551786417,aerated_concrete,bitumen,triple,0.4010396060544403,0.2561431977407613,0.9574904088393642,138.5531267856583,D,False
B00030,40.869640545795676,16.475449034442107,school,contemporary,average,1979,13,2.861391898864568,5468.171967425626,5468.171967425626,71086.23557653313,37.19809468523938,192012.69552072446,brick,metal,single,1.2119646327025517,0.8848595646236437,6.39546664787998,243.14641890324694,F,False
B00031,38.33602521800794,6.884724439107888,residential,traditional,good,2012,16,3.0326851827434953,3128.222022623782,3128.222022623782,50051.55236198051,48.522962923895925,141408.8489003835,steel,bitumen,triple,0.32977450101522315,0.2226601719060868,1.0018804167315567,71.05026734899977,B,False
B00032,55.497442317496706,23.883788807774486,warehouse,contemporary,average,2007,7,2.8596902941553135,596.40037985101,596.40037985101,4174.80265895707,20.017832059087194,12621.431745839021,wood,tile,single,0.40413462961322577,0.25329170497297204,2.1906232088108144,65.63387822484114,B,False
B00033,47.44719883384289,20.665083132795417,residential,traditional,excellent,2000,15,3.124335463654703,4379.465649841732,4379.465649841732,65691.98474762597,46.865031954820545,183367.79993978445,steel,tile,single,0.5790529378842871,0.3990731380405351,4.305308297291952,170.3466476790277,E,True
B00034,58.15997149715966,14.95582480289233,residential,traditional,average,1987,19,2.8611205539745646,5556.968006362269,5556.968006362269,105582.39212088312,54.36129052551673,319804.7870502216,brick,tile,single,0.764129401346848,0.6097186907912596,4.256684668756631,128.93486302315804,C,False
B00035,45.906018598184545,1.0460480425113161,retail,contemporary,good,1997,13,3.530739109967508,5647.753832129155,5647.753832129155,73420.79981767901,45.899608429577604,211779.33848983768,brick,bitumen,triple,0.6739402490456291,0.515860617707566,1.7349430560768269,248.2530961614754,F,False
B00036,57.7976310861813,9.253786835490885,office,brutalist,average,1971,9,3.3912260039969997,5859.199287874533,5859.199287874533,52732.7935908708,30.521034035972995,141435.59271616428,concrete,tile,double,1.2068786042948447,0.8904930999932947,4.350299610491412,219.39883536860697,F,True
B00037,57.64899775606143,7.397652486440009,office,brutalist,excellent,1978,15,3.141938418982005,3313.8446729101097,3313.8446729101097,49707.67009365164,47.129076284730075,132762.22491589334,concrete,tile,triple,0.8056519245417428,0.6135649745851997,2.634756543401828,268.35412907791897,G,False
B00038,53.74144019011697,4.4473580524275125,school,modernist,average,2002,11,3.4016888026121825,3018.986617985718,3018.986617985718,33208.8527978429,37.41857682873401,96371.97584612358,wood,metal,triple,0.4001358299044448,0.25324067264614847,0.9948346895088904,102.95778844919718,C,True
B00039,41.21134124408676,3.9914997860991193,residential,brutalist,good,2007,1,2.901797616673967,2585.6872814483936,2585.6872814483936,2585.6872814483936,2.901797616673967,7846.48405928542,steel,membrane,single,0.32548668799781594,0.22164256827678588,2.3359079992244536,101.67168491577924,C,False
B00040,46.22376047977531,17.40875146401383,residential,postmodern,excellent,1978,4,3.553192447575303,4347.107616394475,4347.107616394475,17388.4304655779,14.212769790301213,51350.533600016985,steel,bitumen,triple,0.8632563757249854,0.5985860605186583,2.598925978189675,212.6320515661777,F,True
B00041,52.87554068561313,23.68522137015193,office,contemporary,good,1982,4,2.8795558277985567,1844.0747478243247,1844.0747478243247,7376.298991297299,11.518223311194227,23312.63304956874,concrete,membrane,double,0.6612036462854827,0.5151541057531442,2.85313849196764,184.12170409940126,E,False
B00042,58.97349929741715,12.560147377695085,office,modernist,average,1981,1,3.568491383861364,4245.642757109708,4245.642757109708,4245.642757109708,3.568491383861364,11527.677845930628,brick,metal,double,0.8307878820147891,0.6088301013797592,2.874327620693869,178.2272408410043,E,False
B00043,44.255450819951676,7.253020787189971,school,brutalist,good,1993,7,2.8054027724091064,1795.1405789734986,1795.1405789734986,12565.98405281449,19.637819406863745,38849.05668214353,brick,metal,double,0.7119503931226443,0.5003975028772556,3.096001348332911,146.15661690054822,D,True
B00044,54.011768491814635,0.32264976810874124,office,modernist,average,2013,2,3.5590090429473054,929.5153405981197,929.5153405981197,1859.0306811962394,7.118018085894611,5159.594620197267,concrete,bitumen,triple,0.3856764431045607,0.23879601353963065,0.9177729843979631,137.53251874055667,D,False
B00045,57.08959093581885,15.645331807152886,hospital,brutalist,average,1960,17,3.3970467535711277,249.44850543330014,249.44850543330014,4240.624592366103,57.74979481070917,12573.879814944523,steel,tile,double,1.1930922175967045,0.8648061870057759,4.310208906053847,291.30681581203163,G,False
B00046,57.129316464757224,9.6395119931511,residential,brutalist,good,1976,14,2.870208210046633,4249.2235385803615,4249.2235385803615,59489.12954012506,40.18291494065286,156872.89900945514,aerated_concrete,membrane,single,1.0019775369551285,0.7831549650029838,6.2839566344699085,219.48283385625632,F,True
B00047,50.635207624485346,4.167041342129794,residential,traditional,good,1998,2,3.0056127619441835,4498.883618662799,4498.883618662799,8997.767237325597,6.011225523888367,28153.8899867854,wood,tile,double,0.6687780221188284,0.5331418836300515,2.8630756689507644,164.78627341239263,D,False
B00048,58.10570185550122,0.40920566865806407,residential,modernist,poor,1958,15,3.563128464081029,2355.8978454128296,2355.8978454128296,35338.467681192444,53.44692696121543,94556.29617805986,steel,membrane,single,1.501646316465004,1.0457574369977427,6.490618043739836,231.2336814654218,F,False
B00049,54.32023449825407,11.253898093588557,retail,contemporary,average,1991,20,2.86321189708641,1232.0320427910333,1232.0320427910333,24640.640855820668,57.264237941728204,74587.71193093556,concrete,membrane,single,0.8119636798106813,0.5989013942566191,4.21873898026957,184.46231475638612,E,False
B00050,37.630535510894624,-7.474223455256254,residential,contemporary,average,1960,15,2.9385534896504657,849.6110966506103,849.6110966506103,12744.166449759156,44.078302344756985,35972.27855836455,concrete,bitumen,double,1.1752538576239915,0.9060195786065603,4.442836966844838,231.18741704998058,F,True
B00051,41.18572815987029,-1.4130896088284253,residential,postmodern,average,1969,3,3.116855676482044,5955.145436234313,5955.145436234313,17865.436308702938,9.350567029446132,51008.09241719979,concrete,bitumen,triple,1.1956698837795456,0.8583320828468346,2.566212867037847,247.11075253860128,F,True
B00052,46.2074289311423,3.08567010918755,residential,traditional,average,1987,19,2.9553292866359575,506.1925148299895,506.1925148299895,9617.6577817698,56.151256446083195,27495.61697612998,concrete,membrane,triple,0.78079585777223,0.6166665765634577,1.8802263750220916,126.34680374151048,C,False
B00053,50.498699499238214,-2.3824102333865502,residential,traditional,average,1997,9,2.8305887973274193,4409.43698041706,4409.43698041706,39684.93282375354,25.475299175946773,124601.50627018683,brick,tile,double,0.8142655792068298,0.5811087059770585,2.943658720131072,132.20446632719035,D,False
B00054,48.7011208540773,-7.785512251511577,retail,postmodern,average,1962,18,2.8729220786873,1032.3145505992054,1032.3145505992054,18581.661910785697,51.7125974163714,55499.41274283953,steel,tile,triple,1.1769114915292072,0.94078699532615,2.6493377094063244,299.3128089883721,G,False
B00055,45.411134551877744,20.248623094209965,office,contemporary,good,1996,7,3.5535899281852044,2638.9355426705306,2638.9355426705306,18472.548798693715,24.87512949729643,48205.90438493661,brick,bitumen,double,0.6852901049556807,0.5031010831483171,3.0819163467642916,170.39800764014385,E,True
B00056,38.562420167153086,18.2263884085626,residential,postmodern,excellent,2000,17,2.9373485275857854,2126.7929421571816,2126.7929421571816,36155.48001667209,49.93492496895835,94484.04233849762,concrete,bitumen,single,0.5534891460796336,0.43064934435339397,4.322700811818897,168.28258493423834,D,True
B00057,55.9323072699971,-8.477593145190701,residential,postmodern,excellent,2011,13,2.8690355414403723,4291.123072392025,4291.123072392025,55784.59994109633,37.29746203872484,166335.81990729005,concrete,metal,triple,0.2773255674631328,0.18106114913472515,0.9916020194098628,80.97793261651424,B,True
B00058,44.993639576909885,8.126238141035746,residential,modernist,average,1999,7,2.8328792267075924,3400.3190143731294,3400.3190143731294,23802.233100611906,19.830154586953146,72126.07129814864,brick,tile,single,0.7911869213578223,0.5973440098241203,4.3465840447199176,166.68517037013805,D,False
B00059,42.70529053781641,-1.275940277420771,school,contemporary,average,1999,6,2.8187002241820576,3736.2177660886746,3736.2177660886746,22417.30659653205,16.912201345092345,63724.58168775326,concrete,membrane,triple,0.8223979913109365,0.5974973424538427,1.7423224261842314,163.12531924265596,D,True
B00060,38.21139699939174,5.07096523632579,retail,postmodern,average,1961,2,2.8325213053014098,833.8095381000014,833.8095381000014,1667.6190762000028,5.6650426106028196,5245.476118313119,wood,bitumen,single,1.2302470658754625,0.935538074106035,6.396229763470938,329.7939881612807,G,True
B00061,36.65951680319834,11.494332109562706,residential,contemporary,average,1964,6,3.348907165458092,4343.2110232685945,4343.2110232685945,26059.266139611565,20.093442992748553,69181.84648379339,wood,tile,single,1.1788606809644733,0.9102178546395103,6.555189184277093,200.2043123229813,E,True
B00062,59.10819491742324,6.8037652022489645,office,modernist,average,1983,2,2.9591537188416503,2456.5847790070047,2456.5847790070047,4913.169558014009,5.918307437683301,14472.233456570475,wood,tile,double,0.7734993635369087,0.6170921589125726,2.8845236102527356,202.45769861255383,E,False
B00063,43.9944781672498,20.553323483886945,office,traditional,average,2021,18,3.3038209727799854,2401.8830815200754,2401.8830815200754,43233.895467361355,59.468777510039736,132225.22397330555,wood,membrane,double,0.4030944204766141,0.24650628461145402,1.642342270709736,140.95971395152293,D,True
B00064,53.589868016164736,-8.309799094696203,residential,postmodern,excellent,2016,11,3.386431020508951,4497.8915205652365,4497.8915205652365,49476.806726217605,37.25074122559846,131368.15821777156,wood,membrane,double,0.2803549835845438,0.18192199288559024,1.541123726950162,83.6355784293351,B,False
B00065,35.55723805993665,-9.908457734813982,residential,postmodern,average,1995,8,3.1305907701467923,1848.8605987966366,1848.8605987966366,14790.884790373093,25.04472616117434,38361.76742979915,wood,membrane,single,0.7707798957908821,0.6261954549557728,4.092307071962494,128.9587848413824,C,True
B00066,50.955252413580496,20.494995998528136,residential,brutalist,excellent,1984,2,3.3159578908734364,3400.247188378116,3400.247188378116,6800.494376756232,6.631915781746873,18668.940851073043,aerated_concrete,membrane,triple,0.5844807987584517,0.42980793971344655,1.7547294632324415,174.21020820754748,E,True
B00067,48.28818500511818,4.2096053548010115,residential,traditional,poor,1980,18,3.3254399296100177,1231.7135180910175,1231.7135180910175,22170.843325638314,59.857918732980316,61839.46574384851,aerated_concrete,membrane,triple,0.9287653895677871,0.7062755393727961,1.764047909920465,122.90944665404916,C,False
B00068,54.574354491741445,15.03895147773789,residential,contemporary,good,1950,15,2.864382843624085,3953.8556889278752,3953.8556889278752,59307.83533391813,42.96574265436127,155551.06093599147,brick,tile,single,1.0346900148090674,0.736179889397077,6.546502575146273,251.769600931272,F,False
B00069,41.58246329271872,-8.161349078196515,school,postmodern,excellent,2020,10,3.3136025484119096,5792.936419184633,5792.936419184633,57929.36419184633,33.136025484119095,153622.6996583095,aerated_concrete,bitumen,single,0.273290322254089,0.17038191262431554,2.294628820757731,146.68187372052057,D,False
B00070,43.17178491352814,20.805767913198107,office,contemporary,excellent,1992,18,3.175594356490019,5047.884930311684,5047.884930311684,90861.92874561032,57.160698416820345,271525.6770544156,brick,membrane,triple,0.545094394981407,0.43615986563954895,1.8520564308625005,191.32504440702323,E,False
B00071,49.130114374829404,-3.995887971961336,residential,traditional,average,1954,6,3.075890946253586,902.5390337585993,902.5390337585993,5415.234202551595,18.455345677521514,13647.001242761531,brick,metal,triple,1.21722536769558,0.8588381691480479,2.583313476882368,155.13579783763126,D,False
B00072,54.04421604488159,-3.024073216209885,hospital,traditional,good,2018,13,2.8856927111540878,1281.997078260578,1281.997078260578,16665.962017387516,37.51400524500314,42971.16326697986,brick,bitumen,triple,0.34449681354888095,0.21201370100209405,0.9247347586854899,239.19672933024458,F,False
B00073,42.361484937209426,1.7780533420427744,residential,brutalist,excellent,1983,2,3.372609750985217,2246.0644533290324,2246.0644533290324,4492.128906658065,6.745219501970434,12239.16337778543,aerated_concrete,membrane,double,0.5666234479677429,0.4003012171323623,2.9738762811524753,146.1869750255148,D,False
B00074,43.66954167726294,14.663081442446249,office,traditional,average,2018,10,2.936297008014068,67.71640054822721,67.71640054822721,677.1640054822722,29.362970080140677,1788.6776744569672,brick,bitumen,double,0.3996329197572735,0.24978710239663868,1.647483503610301,122.91634408906798,C,False
B00075,43.67964196153108,19.114254400356927,office,modernist,average,1983,7,3.5506313842503974,1435.2736809849343,1435.2736809849343,10046.91576689454,24.85441968975278,26283.27136296283,brick,membrane,triple,0.8049003713053067,0.5762734743779594,1.7687959586382735,167.61187756137284,D,False
B00076,57.29604309246082,16.08268952381649,retail,traditional,average,2004,10,3.010556336808567,5413.22116298173,5413.22116298173,54132.211629817306,30.10556336808567,154321.90207409594,steel,metal,double,0.38507522092209595,0.2523522085984192,1.6302775654232378,172.3744233343079,E,True
B00077,49.539527022589034,8.260626386377481,school,brutalist,average,2007,15,3.351249091466875,1587.8446051498383,1587.8446051498383,23817.669077247574,50.268736372003126,63395.89758809949,wood,membrane,triple,0.4154050209213984,0.24344851030180292,0.9303910841470833,108.09046168091967,C,False
B00078,56.09155908549809,-4.589198192084111,warehouse,brutalist,average,1969,12,2.9287394835723224,2008.765935580519,2008.765935580519,24105.191226966228,35.14487380286787,63456.70831182802,brick,metal,triple,1.1521965588886427,0.889580960523981,2.830634851977573,163.59102386361675,D,False
B00079,45.87307506684597,-3.1333173898997355,residential,contemporary,average,1963,1,3.119216900195644,4758.565517760639,4758.565517760639,4758.565517760639,3.119216900195644,14206.257404061747,aerated_concrete,tile,double,1.1426540754513255,0.8781492203796938,4.607208173961348,150.60694256055382,D,True
B00080,56.32228304260008,14.540667124757398,retail,postmodern,good,2003,6,3.3132310576690167,2756.1820072622695,2756.1820072622695,16537.09204357362,19.8793863460141,44966.1722603274,brick,membrane,single,0.349600853723321,0.21702944763111698,2.269033693813135,147.50426925317126,D,False
B00081,46.379861835326494,11.75490714645991,office,modernist,good,2002,11,3.422543537680102,2368.9280521967726,2368.9280521967726,26058.2085741645,37.64797891448112,74080.57145023363,brick,bitumen,double,0.34147423709487895,0.20529290546826712,1.645086672248037,175.8411401062221,E,False
B00082,37.52717488392433,10.109617382194578,residential,contemporary,average,2019,12,3.2173506161144485,2497.4709921191106,2497.4709921191106,29969.651905429328,38.608207393373384,94811.416400038,concrete,metal,double,0.4005516838320201,0.26081730055108565,1.6366570377164704,106.84013740217969,C,False
B00083,41.31144294037618,3.3642842545281813,residential,contemporary,excellent,1957,12,3.264140202195391,708.995339073972,708.995339073972,8507.944068887664,39.16968242634469,23077.345391796953,steel,metal,double,0.836817790074714,0.6088656009148496,4.693238513912807,157.5784454424155,D,False
B00084,39.82930065489535,12.476974872290242,retail,modernist,average,1978,14,3.1744807064303084,1808.393394751357,1808.393394751357,25317.507526518995,44.44272989002432,73010.30916508863,concrete,membrane,double,1.2340312160706548,0.8757408539508894,4.591890145236752,316.2432098053163,G,False
B00085,51.97046536689433,6.854914464759279,residential,brutalist,average,1985,16,3.1427946187458273,3845.569082404701,3845.569082404701,61529.105318475216,50.28471389993324,182217.52866286386,wood,metal,double,0.8283556368262236,0.5734237723433733,3.0983699632389605,174.348356868938,E,False
B00086,38.51004275132861,19.09647999018622,school,modernist,excellent,1951,10,3.000021246720556,662.980907084148,662.980907084148,6629.80907084148,30.000212467205557,17236.925375124152,concrete,metal,double,0.8271013023997125,0.6081183300103103,4.6818392718666635,255.00092196570787,F,True
B00087,57.27838387489804,11.292850071199954,school,postmodern,good,1961,10,2.957896408405671,4175.188684208829,4175.188684208829,41751.886842088286,29.578964084056707,119892.91601640148,steel,bitumen,triple,0.981079102881092,0.7588064183586422,2.7883045464576877,216.78901627040807,F,False
B00088,47.109265749732806,21.69121686409957,residential,modernist,average,2012,1,2.928285925631329,1964.8630300140737,1964.8630300140737,1964.8630300140737,2.928285925631329,5869.281439462493,steel,tile,double,0.39499831510359473,0.24797042030840188,1.6736981662225086,74.52377983056857,B,False
B00089,50.90315320464252,-9.001466887298289,school,brutalist,good,1955,4,3.208500465656348,2938.972794395687,2938.972794395687,11755.891177582747,12.834001862625392,36775.87480558774,brick,metal,triple,1.011390338106292,0.7364579717770472,2.5905056348640936,239.08282491519302,F,True
B00090,54.46309982343346,9.394393838719303,residential,brutalist,average,1976,18,2.8421762277288725,1777.540566174119,1777.540566174119,31995.730191134142,51.1591720991197,87944.26271788217,steel,membrane,double,1.2004499012091339,0.8794528157157213,4.502890792155002,257.24951105109204,F,False
B00091,54.79877839198862,1.5813693533152815,school,modernist,average,1990,3,3.427372443655109,297.90352306766295,297.90352306766295,893.7105692029888,10.282117330965328,2686.380982974758,steel,bitumen,double,0.7840325117757919,0.5703726406602844,2.9069822381927697,194.50018780867543,E,False
B00092,51.45037998634368,17.615944538485238,office,postmodern,poor,2019,20,3.5010578553734972,553.0390651692321,553.0390651692321,11060.781303384643,70.02115710746995,27957.584001591615,steel,metal,single,0.48785374337958026,0.3110761754297415,2.2224319973997457,117.04240183521658,C,False
B00093,35.335661576850214,20.517272604937656,retail,postmodern,good,1967,10,2.9478210593568366,263.3904820066232,263.3904820066232,2633.904820066232,29.478210593568367,6622.359564448347,aerated_concrete,bitumen,double,1.02688575303003,0.7297625276490588,4.328481117995081,333.44645439796153,G,False
B00094,57.96574216422596,5.626509207134392,school,postmodern,average,1951,5,3.180358730375091,2509.75754737782,2509.75754737782,12548.7877368891,15.901793651875455,32268.33223717829,steel,metal,single,1.2152273985882374,0.8934299819948561,5.990876305407058,240.323948074881,F,False
B00095,56.46167495998354,-2.3614177447988096,residential,traditional,average,1965,19,2.9938163068936863,4417.331095789311,4417.331095789311,83929.29081999691,56.88250983098004,220833.67841159433,brick,tile,triple,1.225626245762267,0.9319945579993125,2.762024879343987,159.27185738269807,D,False
B00096,52.730878758821035,6.120290223016916,hospital,traditional,good,1982,1,2.848440772382793,5306.991617121867,5306.991617121867,5306.991617121867,2.848440772382793,15818.271238890924,aerated_concrete,bitumen,double,0.6671522567365292,0.5217015380681015,2.8997991106458736,323.31610635064413,G,False
B00097,36.49447551300367,2.864795276571799,office,modernist,poor,2006,4,3.090612476789311,3890.6391009264635,3890.6391009264635,15562.556403705854,12.362449907157243,45766.283658644665,steel,membrane,double,0.49334847979053575,0.2985826659824524,1.5635169205482295,162.83388487754135,D,True
B00098,41.99767750886042,11.764656857313899,retail,traditional,good,1992,20,3.4660999733722075,3532.929328871201,3532.929328871201,70658.58657742402,69.32199946744416,224939.58040542624,concrete,membrane,double,0.6925678931890548,0.5151908861722329,3.1188347814254906,242.6733297155369,F,True
B00099,35.042125083790324,-0.7934406445860489,residential,traditional,average,2004,5,3.449401932302788,5211.198637466461,5211.198637466461,26055.993187332308,17.24700966151394,75571.12881490195,wood,membrane,double,0.401382295216639,0.250999529762878,1.597561995741592,92.90426754970724,C,False
B00100,53.0547650776287,24.379677013986765,office,contemporary,average,1989,7,3.5407991960926926,3543.1467409561087,3543.1467409561087,24802.02718669276,24.78559437264885,62167.737824710784,steel,membrane,triple,0.7670160785532903,0.6183944970466667,1.8489899294918297,178.6293145407358,E,False
B00101,57.42322755223914,20.978289761889577,residential,postmodern,average,2016,7,2.9701549183864238,607.5987678268405,607.5987678268405,4253.191374787883,20.791084428704966,13032.226913822149,wood,tile,triple,0.4025772319313558,0.2475622823051435,0.9616528672148827,78.94054125829257,B,True
B00102,59.92853971072819,3.0914145732150473,residential,contemporary,good,1963,5,3.0526315724683544,240.33119163538956,240.33119163538956,1201.6559581769477,15.263157862341771,3240.1254834262963,aerated_concrete,bitumen,single,0.9724250656878476,0.8025159551248995,6.530631971033281,203.49470834835026,E,False
