Mix_ID,Specimen_ID,Temperature_C,Depth_mm,Peak_Pore_Pressure_MPa,Time_to_Peak_min,Spalling_Occurred,Spalling_Type,Spalling_Depth_mm,Spalling_Area_cm2,Time_to_Spalling_min,Moisture_Content_%,Heating_Rate_C_min
RC0,RC0_Spall_T400_S1,400,50,0.617,39.0,False,None,0.0,0.0,,3.72305712546033,5.007752151862665
RC0,RC0_Spall_T400_S2,400,10,1.239,17.7,False,None,0.0,0.0,,3.389516025945409,4.741064345856737
RC0,RC0_Spall_T400_S2,400,20,0.928,22.6,False,None,0.0,0.0,,3.100941625556399,4.699011294415188
RC0,RC0_Spall_T400_S2,400,30,0.793,33.0,False,None,0.0,0.0,,3.002184142857249,5.138672636120405
RC0,RC0_Spall_T400_S2,400,40,0.726,33.6,False,None,0.0,0.0,,3.76727917751563,5.42666555388687
RC0,RC0_Spall_T400_S2,400,50,0.687,39.9,False,None,0.0,0.0,,3.315553474443111,5.288945123934926
RC0,RC0_Spall_T500_S1,500,10,1.418,18.5,False,None,0.0,0.0,,3.931659249759019,4.604835747205991
RC0,RC0_Spall_T500_S1,500,20,1.322,23.6,False,None,0.0,0.0,,3.5201946077238855,5.065742026070901
RC0,RC0_Spall_T500_S1,500,30,0.865,31.9,False,None,0.0,0.0,,3.3792833917275447,4.547224876494755
RC0,RC0_Spall_T500_S1,500,40,0.666,33.1,False,None,0.0,0.0,,3.955903172388182,4.570405362402514
RC0,RC0_Spall_T500_S1,500,50,0.755,40.0,False,None,0.0,0.0,,3.0039599430121426,5.00116273145749
RC0,RC0_Spall_T500_S2,500,10,0.9,22.2,True,Surface,36.6,20.5,29.5,3.893973057462505,5.419792571779436
RC0,RC0_Spall_T500_S2,500,20,1.218,26.4,True,Surface,36.6,20.5,29.5,3.7569268451270137,5.106716201970004
RC0,RC0_Spall_T500_S2,500,30,0.908,28.0,True,Surface,36.6,20.5,29.5,3.7974205539416643,5.220111333514946
RC0,RC0_Spall_T500_S2,500,40,0.89,33.0,True,Surface,36.6,20.5,29.5,3.337477045712972,4.518081092205685
RC0,RC0_Spall_T500_S2,500,50,0.654,39.4,True,Surface,36.6,20.5,29.5,3.5498769211562102,5.119582592827086
RC0,RC0_Spall_T600_S1,600,10,1.424,17.7,False,None,0.0,0.0,,3.8515371718979257,4.65661281489265
RC0,RC0_Spall_T600_S1,600,20,1.471,27.8,False,None,0.0,0.0,,3.842538229398637,5.000876605889599
RC0,RC0_Spall_T600_S1,600,30,1.365,29.1,False,None,0.0,0.0,,3.9283725519807917,4.565626088177818
RC0,RC0_Spall_T600_S1,600,40,0.806,35.3,False,None,0.0,0.0,,3.5908662673951146,5.152728123777224
RC0,RC0_Spall_T600_S1,600,50,0.756,42.1,False,None,0.0,0.0,,3.1949427689701597,5.326867847173362
RC0,RC0_Spall_T600_S2,600,10,1.224,21.6,False,None,0.0,0.0,,3.7136073662634717,4.707511495384879
RC0,RC0_Spall_T600_S2,600,20,1.576,24.6,False,None,0.0,0.0,,3.9665907702233167,4.952215100101718
RC0,RC0_Spall_T600_S2,600,30,1.225,27.9,False,None,0.0,0.0,,3.3894346800776733,5.451702406390537
RC0,RC0_Spall_T600_S2,600,40,1.143,37.3,False,None,0.0,0.0,,3.350186524331961,4.583257658050632
RC0,RC0_Spall_T600_S2,600,50,0.8,41.3,False,None,0.0,0.0,,3.311512299013986,5.282923614257572
RC0,RC0_Spall_T700_S1,700,10,1.625,19.2,True,Progressive,30.0,72.0,27.0,3.601091167396303,5.348606551898779
RC0,RC0_Spall_T700_S1,700,20,1.521,27.3,True,Progressive,30.0,72.0,27.0,3.4838499700332233,5.228422487299438
RC0,RC0_Spall_T700_S1,700,30,1.108,28.2,True,Progressive,30.0,72.0,27.0,3.5619481099932395,4.814564150927366
RC0,RC0_Spall_T700_S1,700,40,0.919,32.5,True,Progressive,30.0,72.0,27.0,3.685006086663179,5.207753207605398
RC0,RC0_Spall_T700_S1,700,50,0.858,39.6,True,Progressive,30.0,72.0,27.0,3.4423354580502155,5.168670884897893
RC0,RC0_Spall_T700_S2,700,10,1.655,21.3,True,Explosive,38.6,78.5,11.1,3.538094664121111,5.008705984216267
RC0,RC0_Spall_T700_S2,700,20,1.704,23.0,True,Explosive,38.6,78.5,11.1,3.18993474366102,4.960712171348275
RC0,RC0_Spall_T700_S2,700,30,1.161,28.7,True,Explosive,38.6,78.5,11.1,3.2474629812331464,5.145237644553331
RC0,RC0_Spall_T700_S2,700,40,1.319,34.5,True,Explosive,38.6,78.5,11.1,3.07308509102615,4.773666384921458
RC0,RC0_Spall_T700_S2,700,50,1.02,42.9,True,Explosive,38.6,78.5,11.1,3.596258575232702,5.20973708480102
RC0,RC0_Spall_T800_S1,800,10,1.341,22.7,True,Corner,35.9,23.0,33.3,3.9196349080280743,4.811194737804009
RC0,RC0_Spall_T800_S1,800,20,1.185,23.3,True,Corner,35.9,23.0,33.3,3.8484822099337395,5.406019071044363
RC0,RC0_Spall_T800_S1,800,30,1.949,28.5,True,Corner,35.9,23.0,33.3,3.800802687978525,5.132122428449023
RC0,RC0_Spall_T800_S1,800,40,1.392,35.0,True,Corner,35.9,23.0,33.3,3.060108556078396,5.4159349625111535
RC0,RC0_Spall_T800_S1,800,50,0.859,40.6,True,Corner,35.9,23.0,33.3,3.6774633542399733,5.025770336683226
RC0,RC0_Spall_T800_S2,800,10,2.019,20.5,False,None,0.0,0.0,,3.9477695820321483,4.553697078599307
RC0,RC0_Spall_T800_S2,800,20,1.943,27.4,False,None,0.0,0.0,,3.7328774528838986,5.008355487564592
RC0,RC0_Spall_T800_S2,800,30,1.77,33.0,False,None,0.0,0.0,,3.266107956169299,5.333191659785454
RC0,RC0_Spall_T800_S2,800,40,1.616,36.4,False,None,0.0,0.0,,3.6337540871903364,4.640507303108594
RC0,RC0_Spall_T800_S2,800,50,0.904,39.7,False,None,0.0,0.0,,3.5614383779331242,5.349043759178596
RC5,RC5_Spall_T200_S1,200,10,0.557,20.3,False,None,0.0,0.0,,3.796285682942801,5.083067684422144
RC5,RC5_Spall_T200_S1,200,20,0.565,27.8,False,None,0.0,0.0,,3.6603358305141276,5.022709454067601
RC5,RC5_Spall_T200_S1,200,30,0.437,28.8,False,None,0.0,0.0,,3.748105667887489,4.708277675153546
RC5,RC5_Spall_T200_S1,200,40,0.358,33.2,False,None,0.0,0.0,,3.189519043237377,4.625615613156236
RC5,RC5_Spall_T200_S1,200,50,0.348,41.6,False,None,0.0,0.0,,3.7352512163067937,5.297336805649962
RC5,RC5_Spall_T200_S2,200,10,0.538,22.3,False,None,0.0,0.0,,3.137303375141604,4.836345726715582
RC5,RC5_Spall_T200_S2,200,20,0.437,26.4,False,None,0.0,0.0,,3.387246048203475,5.2844056656084
RC5,RC5_Spall_T200_S2,200,30,0.454,30.0,False,None,0.0,0.0,,3.1808745244253362,5.2347618113553445
RC5,RC5_Spall_T200_S2,200,40,0.374,32.5,False,None,0.0,0.0,,3.617866654412037,5.165857766216277
RC5,RC5_Spall_T200_S2,200,50,0.236,39.3,False,None,0.0,0.0,,3.9544227803210736,5.3741689214820685
RC5,RC5_Spall_T300_S1,300,10,0.621,20.9,False,None,0.0,0.0,,3.1982062652355197,4.644003223919822
RC5,RC5_Spall_T300_S1,300,20,0.731,28.0,False,None,0.0,0.0,,3.622375931473174,4.930987872657191
RC5,RC5_Spall_T300_S1,300,30,0.632,27.3,False,None,0.0,0.0,,3.094680990504795,4.532856697740396
RC5,RC5_Spall_T300_S1,300,40,0.373,35.0,False,None,0.0,0.0,,3.6006066291871823,4.562479761357821
RC5,RC5_Spall_T300_S1,300,50,0.349,41.1,False,None,0.0,0.0,,3.9818971400352456,5.1911058700538515
RC5,RC5_Spall_T300_S2,300,10,0.812,22.7,False,None,0.0,0.0,,3.4867510483523154,5.202324979419707
RC5,RC5_Spall_T300_S2,300,20,0.61,23.6,False,None,0.0,0.0,,3.946598572778339,5.226303500368818
RC5,RC5_Spall_T300_S2,300,30,0.65,28.3,False,None,0.0,0.0,,3.4490833926761133,5.29645176953781
RC5,RC5_Spall_T300_S2,300,40,0.636,36.5,False,None,0.0,0.0,,3.6220091888089807,5.040079321922196
RC5,RC5_Spall_T300_S2,300,50,0.444,41.5,False,None,0.0,0.0,,3.7275630354322007,5.129872400183179
RC5,RC5_Spall_T400_S1,400,10,1.03,17.7,False,None,0.0,0.0,,3.2685049172528355,4.992401759204336
RC5,RC5_Spall_T400_S1,400,20,0.854,27.0,False,None,0.0,0.0,,3.1636756637297276,4.77695461812461
RC5,RC5_Spall_T400_S1,400,30,0.775,28.4,False,None,0.0,0.0,,3.3886747506709503,4.943701447029667
RC5,RC5_Spall_T400_S1,400,40,0.613,37.3,False,None,0.0,0.0,,3.411330290331237,4.645225019915249
RC5,RC5_Spall_T400_S1,400,50,0.584,40.6,False,None,0.0,0.0,,3.9833872204605725,5.34110730893887
RC5,RC5_Spall_T400_S2,400,10,0.976,22.1,True,Surface,21.5,21.5,37.5,3.683175563239818,4.552332857300663
RC5,RC5_Spall_T400_S2,400,20,0.931,26.8,True,Surface,21.5,21.5,37.5,3.508479035308026,4.732901838649481
RC5,RC5_Spall_T400_S2,400,30,0.804,32.1,True,Surface,21.5,21.5,37.5,3.7271628097401384,5.480761174388851
RC5,RC5_Spall_T400_S2,400,40,0.605,33.3,True,Surface,21.5,21.5,37.5,3.792539767621337,4.686907296450118
RC5,RC5_Spall_T400_S2,400,50,0.495,37.4,True,Surface,21.5,21.5,37.5,3.998560806585629,4.524817211445149
RC5,RC5_Spall_T500_S1,500,10,1.403,20.3,False,None,0.0,0.0,,3.90163122948636,5.426192986414627
RC5,RC5_Spall_T500_S1,500,20,1.014,22.1,False,None,0.0,0.0,,3.0754121759927884,4.750358729570856
RC5,RC5_Spall_T500_S1,500,30,1.051,29.8,False,None,0.0,0.0,,3.6069731162742653,4.6884998527955615
RC5,RC5_Spall_T500_S1,500,40,0.85,36.8,False,None,0.0,0.0,,3.9673281113534697,4.768598932914598
RC5,RC5_Spall_T500_S1,500,50,0.587,40.4,False,None,0.0,0.0,,3.5027834418466806,4.644436484155078
RC5,RC5_Spall_T500_S2,500,10,1.213,19.0,False,None,0.0,0.0,,3.5218308753051892,5.085654335428799
RC5,RC5_Spall_T500_S2,500,20,0.937,22.3,False,None,0.0,0.0,,3.7549325397850506,5.455175160478133
RC5,RC5_Spall_T500_S2,500,30,1.144,28.4,False,None,0.0,0.0,,3.323524613737038,4.683812889481815
RC5,RC5_Spall_T500_S2,500,40,0.67,34.1,False,None,0.0,0.0,,3.6970130139342627,5.060115983009348
RC5,RC5_Spall_T500_S2,500,50,0.701,39.3,False,None,0.0,0.0,,3.4202496018075417,5.062110882623229
RC5,RC5_Spall_T600_S1,600,10,1.515,20.0,True,Explosive,10.4,67.9,39.2,3.662111825808179,5.41259934559139
RC5,RC5_Spall_T600_S1,600,20,1.188,27.2,True,Explosive,10.4,67.9,39.2,3.501820375540511,4.937646302657602
RC5,RC5_Spall_T600_S1,600,30,1.274,28.7,True,Explosive,10.4,67.9,39.2,3.2498876064309004,4.85624989460378
RC5,RC5_Spall_T600_S1,600,40,0.791,33.1,True,Explosive,10.4,67.9,39.2,3.6951198159457674,5.116240649330612
RC5,RC5_Spall_T600_S1,600,50,0.487,42.5,True,Explosive,10.4,67.9,39.2,3.029123784989105,5.269107743507299
RC5,RC5_Spall_T600_S2,600,10,1.299,19.7,False,None,0.0,0.0,,3.5506904914706467,5.444463687882038
RC5,RC5_Spall_T600_S2,600,20,1.243,24.8,False,None,0.0,0.0,,3.25839264787037,5.318593230373108
RC5,RC5_Spall_T600_S2,600,30,0.833,32.4,False,None,0.0,0.0,,3.781932579788209,4.695358960848608
RC5,RC5_Spall_T600_S2,600,40,0.945,32.3,False,None,0.0,0.0,,3.6728258885580845,5.030424220327243
RC5,RC5_Spall_T600_S2,600,50,0.676,41.0,False,None,0.0,0.0,,3.590170773649744,4.922702569527173
RC5,RC5_Spall_T700_S1,700,10,1.844,18.0,True,Progressive,22.1,54.2,24.6,3.8078314518266225,5.192878427696652
RC5,RC5_Spall_T700_S1,700,20,1.403,25.3,True,Progressive,22.1,54.2,24.6,3.699527870402572,4.912017738951656
RC5,RC5_Spall_T700_S1,700,30,1.269,30.1,True,Progressive,22.1,54.2,24.6,3.6393748005427753,4.83799878102849
RC5,RC5_Spall_T700_S1,700,40,0.892,37.4,True,Progressive,22.1,54.2,24.6,3.587369868575577,4.585402484290874
RC5,RC5_Spall_T700_S1,700,50,1.058,41.8,True,Progressive,22.1,54.2,24.6,3.494597052763759,5.394747570831301
RC5,RC5_Spall_T700_S2,700,10,1.468,22.4,True,Progressive,26.7,80.4,15.7,3.430941336518327,4.698003030307554
RC5,RC5_Spall_T700_S2,700,20,0.951,24.6,True,Progressive,26.7,80.4,15.7,3.585561293497447,5.021173724913537
RC5,RC5_Spall_T700_S2,700,30,0.949,27.9,True,Progressive,26.7,80.4,15.7,3.0655790726466363,5.229415448726541
RC5,RC5_Spall_T700_S2,700,40,0.718,36.9,True,Progressive,26.7,80.4,15.7,3.3880584742609567,5.295965089600608
RC5,RC5_Spall_T700_S2,700,50,0.964,38.8,True,Progressive,26.7,80.4,15.7,3.0728452975451996,5.4326396937999295
RC5,RC5_Spall_T800_S1,800,10,1.36,20.3,True,Surface,49.6,42.3,34.2,3.5275796224253506,5.155435978440662
RC5,RC5_Spall_T800_S1,800,20,1.676,23.4,True,Surface,49.6,42.3,34.2,3.8644029871943975,4.809368562080013
RC5,RC5_Spall_T800_S1,800,30,1.031,30.3,True,Surface,49.6,42.3,34.2,3.0727362617771963,5.290131373726108
RC5,RC5_Spall_T800_S1,800,40,0.919,33.3,True,Surface,49.6,42.3,34.2,3.67703781488201,5.303212123244093
RC5,RC5_Spall_T800_S1,800,50,1.174,41.0,True,Surface,49.6,42.3,34.2,3.3555297971520077,5.308858539033565
RC5,RC5_Spall_T800_S2,800,10,1.807,19.4,True,Surface,38.6,79.6,16.8,3.8512611673620603,5.298484242930425
RC5,RC5_Spall_T800_S2,800,20,1.308,23.4,True,Surface,38.6,79.6,16.8,3.339237340528867,4.998198719561685
RC5,RC5_Spall_T800_S2,800,30,1.161,29.6,True,Surface,38.6,79.6,16.8,3.218273198781494,4.630451409943618
RC5,RC5_Spall_T800_S2,800,40,0.962,34.8,True,Surface,38.6,79.6,16.8,3.591301148923245,5.386840902831607
RC5,RC5_Spall_T800_S2,800,50,1.06,42.3,True,Surface,38.6,79.6,16.8,3.7457337336813588,4.535156992048502
RC10,RC10_Spall_T200_S1,200,10,0.589,19.8,False,None,0.0,0.0,,3.0041062028974483,4.511013358335608
RC10,RC10_Spall_T200_S1,200,20,0.459,24.5,False,None,0.0,0.0,,3.1550086674167543,5.164450657093259
RC10,RC10_Spall_T200_S1,200,30,0.341,32.3,False,None,0.0,0.0,,3.441907844978926,4.642845907591924
RC10,RC10_Spall_T200_S1,200,40,0.364,36.6,False,None,0.0,0.0,,3.789974500016773,5.139295472665458
RC10,RC10_Spall_T200_S1,200,50,0.299,42.3,False,None,0.0,0.0,,3.4338880484854792,5.247597128099443
RC10,RC10_Spall_T200_S2,200,10,0.554,21.3,False,None,0.0,0.0,,3.1141837802371324,5.018318722429183
RC10,RC10_Spall_T200_S2,200,20,0.367,27.8,False,None,0.0,0.0,,3.175579777634616,4.677557919713223
RC10,RC10_Spall_T200_S2,200,30,0.411,32.5,False,None,0.0,0.0,,3.465205433121671,4.563188279274517
RC10,RC10_Spall_T200_S2,200,40,0.418,32.4,False,None,0.0,0.0,,3.9725224956336618,5.044029965294576
RC10,RC10_Spall_T200_S2,200,50,0.346,40.4,False,None,0.0,0.0,,3.5201154145023947,5.11073177964462
RC10,RC10_Spall_T300_S1,300,10,0.658,21.8,False,None,0.0,0.0,,3.049864576494179,5.103404212220246
RC10,RC10_Spall_T300_S1,300,20,0.417,26.8,False,None,0.0,0.0,,3.1569172720372274,4.515022541980566
RC10,RC10_Spall_T300_S1,300,30,0.564,27.8,False,None,0.0,0.0,,3.4261223709724855,5.052321497374278
RC10,RC10_Spall_T300_S1,300,40,0.322,35.6,False,None,0.0,0.0,,3.274411721000375,4.900029635986291
RC10,RC10_Spall_T300_S1,300,50,0.37,39.5,False,None,0.0,0.0,,3.332956614371418,4.624956566084018
RC10,RC10_Spall_T300_S2,300,10,0.754,18.9,True,Surface,16.7,15.3,38.8,3.0980445381109396,5.026817166050414
RC10,RC10_Spall_T300_S2,300,20,0.56,24.6,True,Surface,16.7,15.3,38.8,3.799691862002791,5.2394746538841135
RC10,RC10_Spall_T300_S2,300,30,0.391,29.6,True,Surface,16.7,15.3,38.8,3.33370420757563,4.816468784061499
RC10,RC10_Spall_T300_S2,300,40,0.361,33.4,True,Surface,16.7,15.3,38.8,3.9325039530973824,5.359502975624898
RC10,RC10_Spall_T300_S2,300,50,0.356,41.3,True,Surface,16.7,15.3,38.8,3.4822252303373267,5.020323626191386
RC10,RC10_Spall_T400_S1,400,10,0.796,18.3,False,None,0.0,0.0,,3.676093034164577,4.905001098587548
RC10,RC10_Spall_T400_S1,400,20,0.83,27.6,False,None,0.0,0.0,,3.089009734896009,5.011525640809493
RC10,RC10_Spall_T400_S1,400,30,0.632,30.7,False,None,0.0,0.0,,3.159394884771402,5.468022172045739
RC10,RC10_Spall_T400_S1,400,40,0.487,37.5,False,None,0.0,0.0,,3.166950179034469,4.621155461260986
RC10,RC10_Spall_T400_S1,400,50,0.454,39.7,False,None,0.0,0.0,,3.5990110442135674,4.571735343747425
RC10,RC10_Spall_T400_S2,400,10,0.696,22.6,False,None,0.0,0.0,,3.9084101072685695,5.281290647405692
RC10,RC10_Spall_T400_S2,400,20,0.605,27.5,False,None,0.0,0.0,,3.633889461832442,4.571906717316446
RC10,RC10_Spall_T400_S2,400,30,0.753,32.5,False,None,0.0,0.0,,3.9577666581762223,4.577712418391726
RC10,RC10_Spall_T400_S2,400,40,0.412,34.4,False,None,0.0,0.0,,3.179651217955342,5.078072102012412
RC10,RC10_Spall_T400_S2,400,50,0.502,42.7,False,None,0.0,0.0,,3.503072600271609,4.582914581394482
RC10,RC10_Spall_T500_S1,500,10,1.227,19.6,False,None,0.0,0.0,,3.1928396089422457,4.691105622691145
RC10,RC10_Spall_T500_S1,500,20,0.901,26.6,False,None,0.0,0.0,,3.26558759830736,5.267233394159223
RC10,RC10_Spall_T500_S1,500,30,0.76,29.8,False,None,0.0,0.0,,3.943195849693451,5.431731424753824
RC10,RC10_Spall_T500_S1,500,40,0.607,33.2,False,None,0.0,0.0,,3.358219041243073,4.649399388453772
RC10,RC10_Spall_T500_S1,500,50,0.324,42.4,False,None,0.0,0.0,,3.9300053777910726,4.883567391007292
RC10,RC10_Spall_T500_S2,500,10,1.206,22.4,False,None,0.0,0.0,,3.8067078077450613,4.503656311344649
RC10,RC10_Spall_T500_S2,500,20,0.849,23.4,False,None,0.0,0.0,,3.199571615895939,4.5377845065956794
RC10,RC10_Spall_T500_S2,500,30,0.616,30.9,False,None,0.0,0.0,,3.2625102904831658,4.552347178431313
RC10,RC10_Spall_T500_S2,500,40,0.794,37.1,False,None,0.0,0.0,,3.4830662451933025,4.916070670408686
RC10,RC10_Spall_T500_S2,500,50,0.545,42.9,False,None,0.0,0.0,,3.20056465958807,4.7153592828546085
RC10,RC10_Spall_T600_S1,600,10,1.192,22.1,True,Corner,14.0,37.8,25.9,3.877847311016564,5.049428612288516
RC10,RC10_Spall_T600_S1,600,20,1.12,25.9,True,Corner,14.0,37.8,25.9,3.3822373200144913,4.781791647509266
RC10,RC10_Spall_T600_S1,600,30,1.05,30.9,True,Corner,14.0,37.8,25.9,3.5115906106465493,4.658924766844171
RC10,RC10_Spall_T600_S1,600,40,0.868,32.3,True,Corner,14.0,37.8,25.9,3.4456917902467463,4.5493495636974215
RC10,RC10_Spall_T600_S1,600,50,0.48,41.5,True,Corner,14.0,37.8,25.9,3.3056484968361834,5.092982700967432
RC10,RC10_Spall_T600_S2,600,10,1.437,17.0,False,None,0.0,0.0,,3.0723893982643102,4.790368212486021
RC10,RC10_Spall_T600_S2,600,20,0.979,27.5,False,None,0.0,0.0,,3.09310715650839,4.968141941870735
RC10,RC10_Spall_T600_S2,600,30,1.06,32.3,False,None,0.0,0.0,,3.64126570925687,4.913644564727699
RC10,RC10_Spall_T600_S2,600,40,0.708,35.1,False,None,0.0,0.0,,3.3190439298728074,5.4689678620823
RC10,RC10_Spall_T600_S2,600,50,0.531,42.6,False,None,0.0,0.0,,3.870671468214321,4.9218298355226535
RC10,RC10_Spall_T700_S1,700,10,1.176,17.5,False,None,0.0,0.0,,3.5770640452257028,5.142627935210932
RC10,RC10_Spall_T700_S1,700,20,1.178,27.1,False,None,0.0,0.0,,3.292515020341031,4.667470490550042
RC10,RC10_Spall_T700_S1,700,30,0.822,27.8,False,None,0.0,0.0,,3.672282652513152,5.008691940729376
RC10,RC10_Spall_T700_S1,700,40,0.741,36.3,False,None,0.0,0.0,,3.3526911201697347,4.825702211577703
RC10,RC10_Spall_T700_S1,700,50,0.88,37.2,False,None,0.0,0.0,,3.804832817296472,4.868987612657756
RC10,RC10_Spall_T700_S2,700,10,1.352,21.8,False,None,0.0,0.0,,3.348761247396088,5.193876535321616
RC10,RC10_Spall_T700_S2,700,20,1.024,26.2,False,None,0.0,0.0,,3.820840236704851,4.736342743328209
RC10,RC10_Spall_T700_S2,700,30,0.703,31.0,False,None,0.0,0.0,,3.3919980438891484,4.868702924003961
RC10,RC10_Spall_T700_S2,700,40,0.786,34.1,False,None,0.0,0.0,,3.8358884081262423,4.601276123831006
RC10,RC10_Spall_T700_S2,700,50,0.937,41.1,False,None,0.0,0.0,,3.2487253937906244,4.51549824182619
RC10,RC10_Spall_T800_S1,800,10,1.471,19.1,True,Corner,40.3,76.7,36.0,3.747651824564978,5.0506905446947945
RC10,RC10_Spall_T800_S1,800,20,1.322,26.9,True,Corner,40.3,76.7,36.0,3.959592147609234,5.292662476751617
RC10,RC10_Spall_T800_S1,800,30,1.148,27.2,True,Corner,40.3,76.7,36.0,3.9843219788140414,4.883481122575042
RC10,RC10_Spall_T800_S1,800,40,1.386,32.9,True,Corner,40.3,76.7,36.0,3.6667088553964566,4.78428828909546
RC10,RC10_Spall_T800_S1,800,50,1.053,39.7,True,Corner,40.3,76.7,36.0,3.8361186155450424,4.764967061555443
RC10,RC10_Spall_T800_S2,800,10,1.891,20.0,True,Surface,36.9,73.1,27.7,3.0179881315723875,5.4327712799060945
RC10,RC10_Spall_T800_S2,800,20,1.39,26.7,True,Surface,36.9,73.1,27.7,3.7952878490476842,4.635494518928844
RC10,RC10_Spall_T800_S2,800,30,1.085,29.7,True,Surface,36.9,73.1,27.7,3.82942887043398,4.802679210378755
RC10,RC10_Spall_T800_S2,800,40,0.744,34.8,True,Surface,36.9,73.1,27.7,3.88783792259288,4.955124231032769
RC10,RC10_Spall_T800_S2,800,50,0.809,40.3,True,Surface,36.9,73.1,27.7,3.4039762833030833,4.960117183203326
RC15,RC15_Spall_T200_S1,200,10,0.413,20.0,True,Explosive,6.0,13.7,13.9,3.1548426816202273,4.682922925962084
RC15,RC15_Spall_T200_S1,200,20,0.397,24.2,True,Explosive,6.0,13.7,13.9,3.432437166716503,5.1231724245321875
RC15,RC15_Spall_T200_S1,200,30,0.343,28.1,True,Explosive,6.0,13.7,13.9,3.573975175031742,5.137404612261183
RC15,RC15_Spall_T200_S1,200,40,0.259,35.3,True,Explosive,6.0,13.7,13.9,3.7382955104783075,4.835609244240901
RC15,RC15_Spall_T200_S1,200,50,0.231,39.9,True,Explosive,6.0,13.7,13.9,3.6481021272610716,4.518358383999224
RC15,RC15_Spall_T200_S2,200,10,0.541,20.7,False,None,0.0,0.0,,3.30984711675328,4.58579428489949
RC15,RC15_Spall_T200_S2,200,20,0.348,24.1,False,None,0.0,0.0,,3.5924829939015965,5.335571705090649
RC15,RC15_Spall_T200_S2,200,30,0.363,27.3,False,None,0.0,0.0,,3.236633131470009,5.38974899029538
RC15,RC15_Spall_T200_S2,200,40,0.299,33.6,False,None,0.0,0.0,,3.0669910943958474,4.528191340447222
RC15,RC15_Spall_T200_S2,200,50,0.262,38.5,False,None,0.0,0.0,,3.8814858195889106,4.915913654297509
RC15,RC15_Spall_T300_S1,300,10,0.553,18.1,False,None,0.0,0.0,,3.5171179308569194,5.408083687059855
RC15,RC15_Spall_T300_S1,300,20,0.562,26.8,False,None,0.0,0.0,,3.065829843363154,5.192572800077582
RC15,RC15_Spall_T300_S1,300,30,0.498,27.7,False,None,0.0,0.0,,3.5340361132046567,5.3794626935118925
