case_id,regime,pipe_diameter_m,pipe_roughness_m,inclination_deg,pressure_Pa,temperature_K,rho_g_kg_m3,mu_g_Pa_s,c_g_m_s,rho_l_kg_m3,mu_l_Pa_s,c_l_m_s,sigma_N_m,U_g_m_s,U_l_m_s,alpha_gas,rho_mix_kg_m3,mu_mix_Pa_s,c_mix_m_s,frequency_Hz,propagation_length_m,source_level_dB,transmitted_level_dB,attenuation_db_per_m,attenuation_np_per_m,alpha_tv_np_per_m,alpha_sc_np_per_m,alpha_leak_np_per_m,Re_g,Re_l,We_l,Fr_l,Bo,leak_present,leak_density_per_m,leak_diameter_m,Mach_mix
10,stratified_wavy,0.08499743586708788,4.76660946048127e-05,4.403550644436654,602192.9981385074,294.3867195044788,7.126231659836366,1.8193829384922188e-05,343.9552165141051,999.6289841486564,0.0009722939928052767,1484.3285182656757,0.07181449207432818,5.743347738706533,0.40403947213993985,0.6,404.1273326553644,8.934567035267981e-05,58.95786159007757,2204.158073659226,87.78854606225711,126.61191504988156,56.78302422268948,0.7954214297805029,0.0915751127999658,1.055226052157381e-05,0.09156456053944423,0.0,191208.30651101464,35307.816185485826,193.14352858372038,0.4424725967690123,979.490623708028,False,0.0,0.0,0.06118987925924111
11,stratified_wavy,0.1532160944039358,1.2674901483865778e-05,-1.3794236001605729,568845.380240798,302.56434626766475,6.549662688033201,1.8582316296298973e-05,348.69977607475806,997.1756961197005,0.0008073405146768401,1512.9502119368267,0.07058784805985029,10.631106991871558,0.25914892089720154,0.6,402.8000760607002,8.40006424688617e-05,57.39713775246989,3375.0069286757425,96.443443077073,98.87784149176817,0.0,3.62794722468204,0.41767755292217823,2.5293073541875375e-05,0.41765225984863635,0.0,574119.0566779114,49042.062927527724,145.36000860148127,0.21137942259887918,3231.897491099317,False,0.0,0.0,0.11293810139866897
12,stratified_wavy,0.033553977373484846,0.00016015294718875066,4.289214606074065,116133.15666541521,307.74295400894056,1.3146512585089247,1.8825693283131367e-05,351.6712398356922,995.6221137973179,0.0007244318343375886,1531.075339031292,0.06981105689865891,3.0555020759585525,1.8012216845072462,0.16255806753902607,833.9894141473765,0.00040022380008496633,34.624195052651984,1122.2094109406005,64.55534803563675,121.38947306837207,33.43197082915904,1.3625130204651283,0.15686311541159664,2.931440217009983e-05,0.15683380100942654,0.0,7159.557366867028,83063.10883121136,1552.560961756776,3.139501242983047,157.3089774187317,False,0.0,0.0,0.05791080711174786
13,stratified_wavy,0.08073324459059895,9.813843880660982e-05,4.3969716792515285,700886.7196805029,312.50020806607404,7.8133983963481715,1.9047507444414433e-05,354.3789759784194,994.1949375801778,0.0006595644996831706,1547.7257282312592,0.06909746879008889,9.519422924050332,1.4190107757166894,0.42674471256592716,573.2618311608376,0.00014531762863572692,63.31508493991919,1770.18203499065,9.838023605282821,139.79033515614472,91.87213189588526,4.870714401877258,0.5607545938150194,6.300999784512817e-06,0.5607482928152349,0.0,315257.07779694314,172684.10949093578,2339.0160535998843,1.5945016991688705,912.7600383740272,False,0.0,0.0,0.07700880184002952
14,stratified_wavy,0.022134573167075733,0.000187019078939525,1.392581335249269,548901.9902759967,295.59103359002415,6.469131781945735,1.8251367119328337e-05,344.65804599461046,999.2676899229928,0.0009448742816905663,1488.5436175650846,0.07163384496149637,6.14657920562557,0.6404391254940801,0.5142469630481034,488.72404648042345,0.00012414073136234627,55.28693586704459,4015.2154899748903,56.353679031997714,142.48011246030197,0.0,16.404614724428864,1.8886270693563048,4.8789981989575006e-05,1.888578279374315,0.0,48223.111770796604,14991.905104651956,126.64569917722845,1.3743830052553772,66.61226265554103,False,0.0,0.0,0.06279883096014913
15,stratified_wavy,0.030585662779481097,0.00011957428599593812,1.652208538543749,684590.3839817074,330.47839079646707,7.216559158009757,1.9871079632929005e-05,364.4301728855285,988.8014827610599,0.0004826943748961023,1550.0,0.06640074138052993,4.162142224750285,1.806141651386035,0.2567209456124303,736.8080729747796,0.0002128129269946788,71.14069039871707,3933.6942690040664,2.6093844410399614,120.0642813143173,108.55649416223348,4.410153970067145,0.5077312882877211,2.49931227150912e-05,0.507706295165006,0.0,46232.089764741926,113163.55315220033,1485.7908945535278,3.297299193341883,135.66247943284148,False,0.0,0.0,0.033890257923150716
16,stratified_wavy,0.10950884631818403,0.00013556782942130804,-2.8986787031925587,716521.9442871001,298.9164191783118,8.350686377919093,1.8409655263108672e-05,346.5913175126985,998.2700742465065,0.0008750794949259069,1500.1824671240913,0.07113503712325323,1.043490211508724,0.705145776246191,0.2195422964727058,780.9408985109816,0.00037486480686836496,76.4304085492848,1535.4803074335819,60.94261402516174,128.93011771042217,0.0,8.301693302942683,0.9557556185750268,5.103597001849561e-06,0.9557505149780249,0.0,51833.9255466513,88090.41526097518,764.1374963648153,0.6803302838627835,1637.1319430039778,False,0.0,0.0,0.010197861104718401
17,stratified_wavy,0.1840589221019757,0.00010681950296634828,-0.979092481135555,318418.17865923385,352.1525236332345,3.149992339605891,2.083475925278984e-05,376.1908221534491,982.2992429100296,0.00035543881436183255,1550.0,0.06314962145501482,8.353398531677648,0.7347801730164485,0.5551786854787353,438.696449090853,7.358644673445199e-05,42.77909878323805,3627.886033282936,99.8440812098655,120.74805023371837,0.0,117.1583712064407,13.488184573617396,5.677746577267569e-05,13.488127796151623,0.0,232456.17487478396,373760.3786731235,1545.7697000921958,0.5468201228391473,5153.008992841954,False,0.0,0.0,0.11604907162016563
18,stratified_wavy,0.04740767820589842,0.00012239184241048462,4.247630646153302,632411.7613695031,352.4839020837917,6.2503321863989685,2.084925737203076e-05,376.3677798781577,982.1998293748625,0.00035395109371002333,1550.0,0.06309991468743124,1.6061883859009094,1.376157884905247,0.18760651604127154,799.1053443751041,0.00020807259536708136,76.78660902379788,1124.57479317694,48.0800680638178,120.4305455420076,17.72371165758382,2.136162406178348,0.24593166085405802,1.4644042617669233e-06,0.24593019644979625,0.0,22827.464519049478,181039.58473975523,1397.5144084588724,2.017945422136926,341.00830218076095,False,0.0,0.0,0.018483862275262015
19,stratified_wavy,0.08687579381257134,0.00013948869756216022,-2.52335219348494,583100.569980135,310.2864520073872,6.546709968335512,1.8944495351513755e-05,353.1215321503472,994.8590643977839,0.000688544960105797,1539.9775820258553,0.0694295321988919,1.1747384537612486,0.31418168632394544,0.29038704351463857,707.8659617260248,0.00024254819987926514,62.9923909923693,489.43352611197395,35.399960402751454,121.80807064444153,101.32965023424968,0.5784870993415057,0.06659994236029308,6.611501336515934e-07,0.06659928121015943,0.0,35267.934976032644,39437.4576103976,122.87904879797824,0.34032744222037775,1053.9416426774387,False,0.0,0.0,0.008954672348679521
20,stratified_wavy,0.18902258509803074,9.249404574826412e-05,1.1612396771750841,243982.84339776414,344.6964523868429,2.4658401711926943,2.050670513090818e-05,372.1870004724783,984.5360642839471,0.0003920218495270279,1550.0,0.06426803214197356,4.365948275473267,0.9036034270508038,0.3475660896970197,643.2017566812013,0.00014058341397584325,39.083414324598046,361.38317937712276,43.25233932338937,119.43092923617832,84.23646569215822,0.8137008100504787,0.09367957748681541,9.626649406341526e-07,0.09367861482187477,0.0,99234.1882140764,428956.1746534088,2364.3189558190943,0.6635696534295052,5356.041649382993,False,0.0,0.0,0.05391026151657207
21,stratified_wavy,0.0382215132988339,1.8019471112778076e-05,4.254894612122104,195144.98443343228,318.9383855888148,2.13153785972534,1.934506885136243e-05,358.0108504173819,992.2634843233556,0.0005855601155331911,1550.0,0.06813174216167776,9.70890137433881,1.5709501034325322,0.4067448253477481,589.5324386877803,0.00014627897553638958,33.751381128911994,3558.755213398332,29.523282891921713,112.05663688496028,0.0,36.0711275856937,4.152789268442747,0.00016456053905580806,4.1526247079036915,0.0,40888.45855955549,101747.97880527607,1373.7578136944596,2.565511398087616,208.27077946291394,False,0.0,0.0,0.14461688702939116
22,stratified_wavy,0.17128526141089798,0.0001684536905104854,-3.336581705648738,393151.33211521467,341.65572757439327,4.008791737524469,2.037189139966884e-05,370.54174830958175,985.448281727682,0.00040885023539609546,1550.0,0.064724140863841,2.3242683250267766,0.7443734213439301,0.25438648365166955,735.7833409521978,0.00019064151819867488,54.209323262584185,99.1988413490993,18.10324159225375,128.61671922676683,127.13087463529016,0.08207616210085039,0.009449247306107574,3.2224685850655966e-08,0.009449215081421724,0.0,78340.87191237207,307312.64960073144,1445.0046763461276,0.5742438552489927,4364.215940392027,False,0.0,0.0,0.021145390892975315
23,stratified_wavy,0.15551805938708957,0.00018328355737101695,-4.303844235503172,361908.35822085524,345.99126587128006,3.6439795100973678,2.0563930030571496e-05,372.8853845562887,984.147620238616,0.0003852129610736418,1550.0,0.06407381011930799,6.792867012489967,0.41397313970262606,0.6,395.8454358015049,6.639632269186937e-05,46.18424611414267,3267.8417891005956,72.51338432386082,130.58185119163608,0.0,12.549330660473114,1.4447767281226243,3.66090758622726e-05,1.444740119046762,0.0,187199.09695825406,164479.71582859056,409.3594792603801,0.33515619043416406,3630.7749024716836,False,0.0,0.0,0.09183455009512961
24,stratified_wavy,0.054378646106870154,9.472314044975123e-05,0.048556623245804786,676578.4017665293,308.65067729383827,7.636482208870488,1.8868146379091153e-05,352.1895053576622,995.3497968118485,0.000711289691704244,1534.252370528434,0.06967489840592425,11.50223974529976,1.8167623359308949,0.4105500402033188,589.8440557922426,0.00016028371246928932,62.523808637840354,4477.319061958065,29.706495346927746,101.75878970399387,0.0,17.64842255473529,2.03182391834392,4.487266996653674e-05,2.0317790456739537,0.0,253148.24068305368,138247.00314818622,2564.035383110965,2.4874217003359425,411.2257984428484,False,0.0,0.0,0.09265487183116873
25,stratified_wavy,0.1022316668929576,6.61968414202502e-05,-1.3758582278172127,485821.61415337934,340.31984574244973,4.973155119790194,2.0312472777456142e-05,369.81662538144263,985.8490462772651,0.0004166381029472023,1550.0,0.06492452313863253,9.77765614447127,0.4046297510467934,0.6,397.32351158278016,6.800819866301397e-05,53.408835509918546,1650.9809824317963,18.012599570022132,120.18066202084364,25.121948377066587,5.277345630998239,0.6075691493205433,6.165832659314829e-06,0.607562983487884,0.0,244731.24052910283,97880.16423084968,254.1573758552197,0.40404579106289723,1548.977763264191,False,0.0,0.0,0.11287356351332427
26,stratified_wavy,0.08151529192496715,7.672603293632257e-05,-4.241247895529577,849791.9310411979,293.3221879534273,10.09276441347332,1.8142875183139837e-05,343.33276521888183,999.9483436139718,0.0009975661402839957,1480.6026578369956,0.0719741718069859,13.17813142311025,1.6646939148787219,0.46334683919247716,541.3018897343823,0.0001558149200162451,68.85111690115617,4922.030765599215,64.6584444158131,123.29179182244746,0.0,56.04706344238659,6.452574653740109,4.301848279104521e-05,6.322276784344245,0.13025485091307298,597581.2271855545,136022.05937905566,3138.4033690371266,1.8615741695628394,896.4835869751618,True,1.8512541065519772,0.004175761974890306,0.10166006170395725
27,stratified_wavy,0.1149983358458704,5.2095174957310875e-05,2.4023136032495698,425045.78357409145,337.9810532449416,4.381126631534587,2.020816279547182e-05,368.5436824415047,986.5506840265175,0.00043089572667265,1550.0,0.06527534201325874,0.39454965290462485,1.0163155245748436,0.08488772840099972,903.1765413946422,0.0003323299815727067,87.98044923919146,3507.867601629264,12.45229830747265,86.11067517309003,0.0,85.14854221556787,9.802963644435629,1.3386117978881051e-05,9.802950258317649,0.0,9836.762721037156,267588.4292623112,1795.225138183993,0.956859731481633,1952.0432314284842,False,0.0,0.0,0.010951697115252719
28,stratified_wavy,0.13077749509630235,0.00016464538023571988,4.552324797561935,906305.9219358156,343.1940860315449,9.199780618677163,2.04401713338822e-05,371.37502252237823,984.9867741905365,0.0004001851307348657,1550.0,0.06449338709526826,13.765299447794217,1.756305932785905,0.46523785460457434,531.0137267501171,0.00010029462513980659,71.64357406427008,290.05652016431554,20.78555773791101,124.04828962046543,123.11088805577545,0.04509869672538271,0.005192113369258889,8.700322668200761e-08,0.005096902390153751,9.512397587845574e-05,810236.152457532,565330.7831940097,6160.962487169815,1.5505977782268006,2538.4866028028146,True,0.8437317561545741,0.0029514983453504066,0.10249829670810454
29,stratified_wavy,0.030428968588618245,8.023904629548448e-05,0.3184056633144241,915987.8271567095,297.8193840054227,10.714679627188177,1.835753123312662e-05,345.9547309262575,998.5991847983731,0.0008971944851281176,1496.3428440189796,0.07129959239918658,10.008982681481296,0.1472068404034762,0.6,405.8684816956622,8.698476682706924e-05,72.55336633670869,1244.8331462628184,18.007336802967263,133.82330005954503,120.94921294938518,0.7149356537852086,0.08230896313437815,1.7508033710748528e-06,0.08230721233100707,0.0,177763.29180995584,4985.627589096622,9.235222740501737,0.26943243223919955,125.85271753107237,False,0.0,0.0,0.08358361095068752
30,stratified_wavy,0.10324099335069647,5.309139951955201e-05,-3.001943617753897,456561.1207791446,285.49910745357954,5.571044398570782,1.776565532526393e-05,338.7233772746871,1000.0,0.0012185419828587007,1453.2218760875285,0.07314763388196306,13.877300063484176,0.7545701360154624,0.6,403.34262663914245,9.640175445742183e-05,51.387440090863166,1636.2222768925126,2.745019695961263,97.83273243254851,64.0223609437783,12.316986846584483,1.4180274978798622,9.494112652388583e-06,1.4180180037672097,0.0,449275.29815025255,63930.969544641346,803.6207054047861,0.7497889262487616,1421.499906526226,False,0.0,0.0,0.16790499930022415
31,stratified_wavy,0.09307872255255673,1.388341450526399e-06,2.934671382774102,905078.2874836238,305.720679018253,10.313445542376583,1.873089308476739e-05,350.5138646003398,996.228796294524,0.0007551346605156703,1523.9973765638856,0.07011439814726204,3.3688228485186977,1.7324955698537414,0.2581431829570347,741.7214695251635,0.00029079325051994037,81.28583301024446,3662.6751533629877,88.36155326354383,128.60384023714175,0.0,2.980165753291891,0.3430999025203651,1.9716308610295307e-05,0.3430801862117548,0.0,172652.902201291,212743.95722186007,3969.5982939347914,1.813061024521266,1195.0945174091075,False,0.0,0.0,0.026510182920265496
32,stratified_wavy,0.09894720936812763,9.02256999300796e-05,-4.140029930660686,181231.99839128324,314.39374021203673,2.0081837003046252,1.9135334325304436e-05,355.4509985624055,993.626877936389,0.0006362969286875061,1550.0,0.06881343896819449,9.194117280500796,0.98543201397443,0.5044122732961795,493.4422381337765,0.00010865087753562186,31.92624184650515,778.8408658647145,37.285488560848485,92.385633628938,0.0,3.2194954953937667,0.37065340725233326,8.263820849117489e-06,0.3562030820244541,0.01444206140703004,95473.08868666265,152262.76822043446,1387.4168129410687,1.0002081486627714,1384.036523837198,True,1.3178311532543416,0.004829352550001102,0.16055737580015148
33,stratified_wavy,0.02361177951478144,0.0001809712212753403,1.9166146066852265,917307.5804030473,344.7517353428794,9.269386057159046,2.0509150600913054e-05,372.2168452424513,984.5194793971361,0.00039172692071807476,1550.0,0.06425973969856809,0.9920873033322448,0.2852938818289142,0.30397990073203635,688.0630528347407,0.0001597990894083533,78.30962987242667,2561.140800565676,62.418092598339,135.64444483265376,0.0,22.058975990907733,2.5396011962822627,6.387006684726708e-06,2.539594809275578,0.0,10587.219248515408,16930.199358919803,29.444147660822807,0.5927800717458239,83.00485289838674,False,0.0,0.0,0.006386760820480613
34,stratified_wavy,0.054264590163765336,5.761873880076814e-05,3.3932276382367217,231570.32029474305,303.0527875769083,2.6619939370569274,1.8605357768884883e-05,348.98112233118303,997.0291637269275,0.000798896451622539,1514.6597565191792,0.07051458186346374,6.131248047892355,0.05169952186509247,0.6,400.4088618530052,8.371032195648736e-05,36.733091733945784,4826.48508320076,90.23904617975475,104.23809997662003,0.0,86.60366591848216,9.970488823219222,0.00019783117515388902,9.608169126596021,0.362121865448047,47603.01389562188,3501.228247252616,2.0507773276111556,0.07085879445440414,407.35204806612273,True,0.7855231424032596,0.005815399184061692,0.10071106086784233
35,stratified_wavy,0.0712702292245728,5.465985479049555e-05,-2.0558277715426074,207063.2454538437,292.0528985003772,2.4699260167355037,1.808200338745944e-05,342.58911004342593,1000.0,0.0010290423836976585,1476.1601447513203,0.07216456522494341,8.583606609741622,0.5844032386286554,0.6,401.4819556100413,9.105865534186509e-05,34.6886683105559,2500.3386878105316,21.400578686008043,108.71827706009913,0.0,6.644514464668543,0.764968278225713,6.839430065580243e-05,0.7648998839250573,0.0,83563.25713753012,40475.0605383075,337.2945968353587,0.6989144708641106,688.7907671578253,False,0.0,0.0,0.15520703225318352
36,stratified_wavy,0.15444181745047794,3.904946753852712e-05,-3.627664540420923,835068.1241869006,320.36579799531324,9.080676625625841,1.941063858082503e-05,358.81109687463197,991.835260601406,0.0005709682107321912,1550.0,0.06791763030070301,2.9543806618666726,1.0773657835465622,0.2809180018774662,715.7618065350093,0.00022083280431900776,76.20410856735016,3187.967737416605,19.361232946839884,122.95703732511123,0.0,7.238689641023864,0.833374354250963,1.4266507001933928e-05,0.7088234698859015,0.12453661785805943,213456.67617656512,289038.50142209686,2617.8712273871365,0.875278423844624,3385.8005280236653,True,1.914555502361767,0.0068609484511803305,0.021057303639216644
37,stratified_wavy,0.08137875816140398,0.00015284107951644014,-4.652405702243106,485998.53263216314,335.10992038426224,5.0523115358576804,2.0079613989915532e-05,366.9749633215098,987.4120238847213,0.00044956301457870873,1550.0,0.06570601194236066,4.255259848724272,0.9687454193516393,0.323723112662664,669.3994800487478,0.00016434366683547362,56.017263331790275,3781.0579391857555,51.53807259958232,96.96733400780121,0.0,71.98364705985526,8.287318335235467,4.020300497033344e-05,8.287278132230497,0.0,87130.84107500406,173152.4164881416,1147.687589227482,1.0842255297071637,971.307089988026,False,0.0,0.0,0.03628642278005308
38,stratified_wavy,0.05169271116900838,0.00012739030360642406,2.8619102656597404,333911.47638865054,283.5928049058512,4.101838778359577,1.7672987240459748e-05,337.5906404323355,1000.0,0.0012836613754672564,1446.5498171704794,0.0734335792641223,11.123662532089853,1.090403677391651,0.530202987029382,471.9718201432172,0.00013233301768918358,43.21729599121311,3561.7176679442296,5.454300790650533,115.96118722384755,16.815902087731388,18.177450958712367,2.0927297903191766,8.872137611887676e-05,2.030904618906955,0.061736450036102834,133458.34595634398,43910.27371413574,836.9687223368941,1.531221958644289,355.50675902149135,True,1.3815856663586343,0.002886590319797301,0.14832180831246178
39,stratified_wavy,0.13976417146087933,0.00011369378930157837,4.7052418557791515,992995.029667534,315.2088847379121,10.974659965340278,1.9173062613986767e-05,355.91149814191834,993.3823345786263,0.0006266847187278619,1550.0,0.06869116728931317,12.261616047895146,0.40476294490759956,0.6,403.93772981065473,7.734540827757533e-05,75.72170962653777,3718.8916751157967,45.15760020627127,142.5144162012615,0.0,5.201776864674286,0.5988690841209171,1.2280494443438774e-05,0.5988568036264736,0.0,980941.5933729507,89673.46041228618,331.14094545934813,0.3456752743288184,2740.637311546005,False,0.0,0.0,0.09929615751920408
40,stratified_wavy,0.129602037569153,6.431372056076696e-05,4.145221808093883,602698.910640545,323.3501757175459,6.493364076244136,1.9547263355815533e-05,360.4784807940831,990.9399472847363,0.000542312318294366,1550.0,0.0674699736423681,11.164727719378657,1.7577083976420254,0.41331693317675844,584.0515046366637,0.00013733004275609395,59.10685247951372,657.5417755640025,4.2265192354261,118.39251335267114,111.49776672319352,1.6313061044858865,0.18780866963917645,9.912370385177955e-07,0.18780767840213794,0.0,480666.3897325622,416252.1829204419,5880.879496280432,1.5588574727480704,2404.220421650826,False,0.0,0.0,0.09551834579575247
41,stratified_wavy,0.17774220090271473,0.00016758998909542224,-4.956518589201298,495881.2782815088,300.9277044162135,5.7406092792149535,1.8504977884556487e-05,347.7553976198554,997.6666886751359,0.000836679529544761,1507.2219654567473,0.07083334433756797,6.402588292137917,0.9603862325122658,0.4206476406635622,580.4153236645844,0.00016837340019452732,53.312938333560176,3100.69170250168,42.99603975035763,101.5265889614183,0.0,9.934434244914053,1.1437294778855691,3.705815911522515e-05,1.143692419726454,0.0,353033.19889454724,203546.11020542352,2309.032945016603,0.7273042831949225,4340.019452385082,False,0.0,0.0,0.06095397834905206
42,stratified_wavy,0.17340908165580532,2.385886083787212e-05,-2.586804586074276,630291.593592876,346.1470368046109,6.343418222647996,2.057080711517021e-05,372.9693146636449,984.1008889586167,0.000384407538156969,1550.0,0.06405044447930835,7.22898548791973,0.7232381490627025,0.5223983681852566,473.3219817652028,8.328008888838523e-05,59.728478336813346,2085.3217689890034,73.96003803703105,111.50573098534716,0.0,8.448305072753833,0.9726347078924513,7.229632482188898e-06,0.9377711137003033,0.03485636455966579,386563.82032913767,321070.8612094537,1393.6443762421015,0.5545119415424643,4503.204597347887,True,0.7322822710517309,0.00703258989442914,0.06900945842724944
43,stratified_wavy,0.15121652881950923,4.9661792325654045e-05,-2.2193370463181026,466142.7249236557,309.79982916205137,5.241796849300431,1.8921803140205966e-05,352.84452290683726,995.0050512513845,0.0006951886798642473,1538.2744020671798,0.06950252562569229,8.149029720636593,1.1606519282152519,0.43467394512080193,564.7807527248267,0.00014513663124779855,51.54938164887951,1578.153381891261,96.73584138849336,144.32316491862696,0.0,9.409266786133756,1.0832681080052677,9.407085766860182e-06,1.0735107973772304,0.009747903542270503,341368.01905412704,251202.44125899294,2916.2715296546435,0.9529450560676732,3194.4660458002922,True,1.8023085244923978,0.002703462979077291,0.08144263886301908
