timestamp,occupancy_ratio,people_count,building_id,building_type
2020-01-04 21:00:00,0.2072389723023043,20,B002,office
2020-01-04 22:00:00,0.28376631977379996,28,B002,office
2020-01-04 23:00:00,0.0,0,B002,office
2020-01-05 00:00:00,0.013279560075118602,1,B002,office
2020-01-05 01:00:00,0.22523963626876398,22,B002,office
2020-01-05 02:00:00,0.041374121153768074,4,B002,office
2020-01-05 03:00:00,0.023607901333050713,2,B002,office
2020-01-05 04:00:00,0.10974680529641237,10,B002,office
2020-01-05 05:00:00,0.15686378141382268,15,B002,office
2020-01-05 06:00:00,0.08973153691535282,8,B002,office
2020-01-05 07:00:00,0.09439393660067057,9,B002,office
2020-01-05 08:00:00,0.09545851087069628,9,B002,office
2020-01-05 09:00:00,0.14680467303444195,14,B002,office
2020-01-05 10:00:00,0.14009029601680362,14,B002,office
2020-01-05 11:00:00,0.05737971462078187,5,B002,office
2020-01-05 12:00:00,0.11327856581074891,11,B002,office
2020-01-05 13:00:00,0.044171136729705435,4,B002,office
2020-01-05 14:00:00,0.11371383305409302,11,B002,office
2020-01-05 15:00:00,0.08870196207905959,8,B002,office
2020-01-05 16:00:00,0.1116547723659008,11,B002,office
2020-01-05 17:00:00,0.12408930561500307,12,B002,office
2020-01-05 18:00:00,0.0,0,B002,office
2020-01-05 19:00:00,0.10384456087033468,10,B002,office
2020-01-05 20:00:00,0.1325476564536552,13,B002,office
2020-01-05 21:00:00,0.2079470101813804,20,B002,office
2020-01-05 22:00:00,0.1421414908384107,14,B002,office
2020-01-05 23:00:00,0.04589059710004611,4,B002,office
2020-01-06 00:00:00,0.1843532046201442,18,B002,office
2020-01-06 01:00:00,0.0,0,B002,office
2020-01-06 02:00:00,0.06028504756208186,6,B002,office
2020-01-06 03:00:00,0.2590067849767351,25,B002,office
2020-01-06 04:00:00,0.04801582142024542,4,B002,office
2020-01-06 05:00:00,0.20392105046188938,20,B002,office
2020-01-06 06:00:00,0.0,0,B002,office
2020-01-06 07:00:00,0.2635175757926713,26,B002,office
2020-01-06 08:00:00,0.7725032311922476,77,B002,office
2020-01-06 09:00:00,0.8706111195019468,87,B002,office
2020-01-06 10:00:00,0.7500170223838449,75,B002,office
2020-01-06 11:00:00,0.5136602516414568,51,B002,office
2020-01-06 12:00:00,0.7886597394182663,78,B002,office
2020-01-06 13:00:00,0.7755101634551765,77,B002,office
2020-01-06 14:00:00,0.8151589983762506,81,B002,office
2020-01-06 15:00:00,0.9998800950167821,99,B002,office
2020-01-06 16:00:00,0.7348199292542238,73,B002,office
2020-01-06 17:00:00,0.7800523726060813,78,B002,office
2020-01-06 18:00:00,0.8731987177781205,87,B002,office
2020-01-06 19:00:00,0.2708295654471171,27,B002,office
2020-01-06 20:00:00,0.11036491157868303,11,B002,office
2020-01-06 21:00:00,0.28404709793930155,28,B002,office
2020-01-06 22:00:00,0.24197734698083442,24,B002,office
2020-01-06 23:00:00,0.016226215923249743,1,B002,office
2020-01-07 00:00:00,0.05043849048466653,5,B002,office
2020-01-07 01:00:00,0.050325119413448055,5,B002,office
2020-01-07 02:00:00,0.118405888578019,11,B002,office
2020-01-07 03:00:00,0.0,0,B002,office
2020-01-07 04:00:00,0.20040641969317602,20,B002,office
2020-01-07 05:00:00,0.1289009549930749,12,B002,office
2020-01-07 06:00:00,0.16425004014229838,16,B002,office
2020-01-07 07:00:00,0.0,0,B002,office
2020-01-07 08:00:00,0.8162535069313352,81,B002,office
2020-01-07 09:00:00,0.640677599787869,64,B002,office
2020-01-07 10:00:00,0.8679949654627843,86,B002,office
2020-01-07 11:00:00,0.8412117540011271,84,B002,office
2020-01-07 12:00:00,0.813334803913504,81,B002,office
2020-01-07 13:00:00,0.8645877415676609,86,B002,office
2020-01-07 14:00:00,0.7181669765523212,71,B002,office
2020-01-07 15:00:00,0.85888931381624,85,B002,office
2020-01-07 16:00:00,0.7180869103310681,71,B002,office
2020-01-07 17:00:00,0.8518768651124768,85,B002,office
2020-01-07 18:00:00,0.6279393440287142,62,B002,office
2020-01-07 19:00:00,0.0014229968252369024,0,B002,office
2020-01-07 20:00:00,0.007444894415847281,0,B002,office
2020-01-07 21:00:00,0.05890270211572466,5,B002,office
2020-01-07 22:00:00,0.12390154430562444,12,B002,office
2020-01-07 23:00:00,0.18485967529601582,18,B002,office
2020-01-08 00:00:00,0.11535228288307477,11,B002,office
2020-01-08 01:00:00,0.22932836138528767,22,B002,office
2020-01-08 02:00:00,0.11725407891209447,11,B002,office
2020-01-08 03:00:00,0.12394944312907427,12,B002,office
2020-01-08 04:00:00,0.15430247853071116,15,B002,office
2020-01-08 05:00:00,0.16856180173323226,16,B002,office
2020-01-08 06:00:00,0.09309949564004454,9,B002,office
2020-01-08 07:00:00,0.17510046734868445,17,B002,office
2020-01-08 08:00:00,0.711180460377792,71,B002,office
2020-01-08 09:00:00,0.588558794495134,58,B002,office
2020-01-08 10:00:00,0.8397980631831432,83,B002,office
2020-01-08 11:00:00,0.7883781841814685,78,B002,office
2020-01-08 12:00:00,0.7563740569053525,75,B002,office
2020-01-08 13:00:00,0.7649630861966004,76,B002,office
2020-01-08 14:00:00,0.6994007140625932,69,B002,office
2020-01-08 15:00:00,0.806520263647682,80,B002,office
2020-01-08 16:00:00,0.7719740295333214,77,B002,office
2020-01-08 17:00:00,0.821409297465749,82,B002,office
2020-01-08 18:00:00,0.8213939477566945,82,B002,office
2020-01-08 19:00:00,0.0,0,B002,office
2020-01-08 20:00:00,0.015639722403851614,1,B002,office
2020-01-08 21:00:00,0.12242827826501503,12,B002,office
2020-01-08 22:00:00,0.11280710317674175,11,B002,office
2020-01-08 23:00:00,0.1368963077135692,13,B002,office
2020-01-09 00:00:00,0.0,0,B002,office
2020-01-09 01:00:00,0.08886041524727457,8,B002,office
2020-01-09 02:00:00,0.0,0,B002,office
2020-01-09 03:00:00,0.2563901394817837,25,B002,office
2020-01-09 04:00:00,0.2013095572302181,20,B002,office
2020-01-09 05:00:00,0.07719091038213764,7,B002,office
2020-01-09 06:00:00,0.0,0,B002,office
2020-01-09 07:00:00,0.10285491670912739,10,B002,office
2020-01-09 08:00:00,0.6160800201071278,61,B002,office
2020-01-09 09:00:00,0.7514996758343021,75,B002,office
2020-01-09 10:00:00,0.6817336457492681,68,B002,office
2020-01-09 11:00:00,0.7988280729125545,79,B002,office
2020-01-09 12:00:00,0.5828543471629246,58,B002,office
2020-01-09 13:00:00,0.8132638633296192,81,B002,office
2020-01-09 14:00:00,0.8800677448646705,88,B002,office
2020-01-09 15:00:00,0.7573811189685671,75,B002,office
2020-01-09 16:00:00,0.9257292461085267,92,B002,office
2020-01-09 17:00:00,0.6529147847761955,65,B002,office
2020-01-09 18:00:00,0.6750161283854004,67,B002,office
2020-01-09 19:00:00,0.03986952905200963,3,B002,office
2020-01-09 20:00:00,0.08489326138724143,8,B002,office
2020-01-09 21:00:00,0.20525534222757574,20,B002,office
2020-01-09 22:00:00,0.002799166073536946,0,B002,office
2020-01-09 23:00:00,0.0,0,B002,office
2020-01-10 00:00:00,0.17366631269896365,17,B002,office
2020-01-10 01:00:00,0.12618946429599592,12,B002,office
2020-01-10 02:00:00,0.0,0,B002,office
2020-01-10 03:00:00,0.0829242509753183,8,B002,office
2020-01-10 04:00:00,0.12351331729055678,12,B002,office
2020-01-10 05:00:00,0.03441916054659991,3,B002,office
2020-01-10 06:00:00,0.024425701476353562,2,B002,office
2020-01-10 07:00:00,0.06390799465256165,6,B002,office
2020-01-10 08:00:00,0.7810581212049084,78,B002,office
2020-01-10 09:00:00,0.8152814146122771,81,B002,office
2020-01-10 10:00:00,0.686579074149311,68,B002,office
2020-01-10 11:00:00,0.7605543567835323,76,B002,office
2020-01-10 12:00:00,0.9516014530835158,95,B002,office
2020-01-10 13:00:00,0.8576721862999184,85,B002,office
2020-01-10 14:00:00,0.7289461266452503,72,B002,office
2020-01-10 15:00:00,0.8237140782575327,82,B002,office
2020-01-10 16:00:00,0.6822181079817795,68,B002,office
2020-01-10 17:00:00,0.7134499227334448,71,B002,office
2020-01-10 18:00:00,0.8531709373689188,85,B002,office
2020-01-10 19:00:00,0.046698193048714844,4,B002,office
2020-01-10 20:00:00,0.0,0,B002,office
2020-01-10 21:00:00,0.14235130945171642,14,B002,office
2020-01-10 22:00:00,0.13190642248858336,13,B002,office
2020-01-10 23:00:00,0.01029545937429216,1,B002,office
2020-01-11 00:00:00,0.0,0,B002,office
2020-01-11 01:00:00,0.22806880899996207,22,B002,office
2020-01-11 02:00:00,0.08485943869227063,8,B002,office
2020-01-11 03:00:00,0.22032018005759568,22,B002,office
2020-01-11 04:00:00,0.0,0,B002,office
2020-01-11 05:00:00,0.07025314119757252,7,B002,office
2020-01-11 06:00:00,0.0,0,B002,office
2020-01-11 07:00:00,0.0,0,B002,office
2020-01-11 08:00:00,0.06189083092918557,6,B002,office
2020-01-11 09:00:00,0.0,0,B002,office
2020-01-11 10:00:00,0.0,0,B002,office
2020-01-11 11:00:00,0.19124668762673924,19,B002,office
2020-01-11 12:00:00,0.25428663000428164,25,B002,office
2020-01-11 13:00:00,0.22429145009605975,22,B002,office
2020-01-11 14:00:00,0.15860374316563985,15,B002,office
2020-01-11 15:00:00,0.2674576429708754,26,B002,office
2020-01-11 16:00:00,0.13734367261006436,13,B002,office
2020-01-11 17:00:00,0.07298527466679969,7,B002,office
2020-01-11 18:00:00,0.0,0,B002,office
2020-01-11 19:00:00,0.12280988520098826,12,B002,office
2020-01-11 20:00:00,0.19168056835942632,19,B002,office
2020-01-11 21:00:00,0.060603306221243214,6,B002,office
2020-01-11 22:00:00,0.07617593297613501,7,B002,office
2020-01-11 23:00:00,0.04958049704434417,4,B002,office
2020-01-12 00:00:00,0.04285537779000453,4,B002,office
2020-01-12 01:00:00,0.2489813651633813,24,B002,office
2020-01-12 02:00:00,0.17920381085285786,17,B002,office
2020-01-12 03:00:00,0.16345050362979652,16,B002,office
2020-01-12 04:00:00,0.03649660418048614,3,B002,office
2020-01-12 05:00:00,0.15943139847049154,15,B002,office
2020-01-12 06:00:00,0.0,0,B002,office
2020-01-12 07:00:00,0.07500803451670197,7,B002,office
2020-01-12 08:00:00,0.13364532466480045,13,B002,office
2020-01-12 09:00:00,0.08280390465081541,8,B002,office
2020-01-12 10:00:00,0.11630391572590704,11,B002,office
2020-01-12 11:00:00,0.08164595751391716,8,B002,office
2020-01-12 12:00:00,0.010410612365044564,1,B002,office
2020-01-12 13:00:00,0.11795935429810768,11,B002,office
2020-01-12 14:00:00,0.0,0,B002,office
2020-01-12 15:00:00,0.19806663353946502,19,B002,office
2020-01-12 16:00:00,0.019050219879193336,1,B002,office
2020-01-12 17:00:00,0.24279641248494022,24,B002,office
2020-01-12 18:00:00,0.175065195404896,17,B002,office
2020-01-12 19:00:00,0.3302410535850667,33,B002,office
2020-01-12 20:00:00,0.11006146773600473,11,B002,office
2020-01-12 21:00:00,0.047750342662257084,4,B002,office
2020-01-12 22:00:00,0.19691723638367867,19,B002,office
2020-01-12 23:00:00,0.2688901267643694,26,B002,office
2020-01-13 00:00:00,0.14051298768627354,14,B002,office
2020-01-13 01:00:00,0.06815439345647696,6,B002,office
2020-01-13 02:00:00,0.18475105611648418,18,B002,office
2020-01-13 03:00:00,0.22755892596702487,22,B002,office
2020-01-13 04:00:00,0.14206188226735272,14,B002,office
2020-01-13 05:00:00,0.0,0,B002,office
2020-01-13 06:00:00,0.14092014074813305,14,B002,office
2020-01-13 07:00:00,0.0,0,B002,office
2020-01-13 08:00:00,0.7276883663568314,72,B002,office
2020-01-13 09:00:00,0.6650898641168826,66,B002,office
2020-01-13 10:00:00,0.7602526442089654,76,B002,office
2020-01-13 11:00:00,0.752433111385098,75,B002,office
2020-01-13 12:00:00,0.8174673307813947,81,B002,office
2020-01-13 13:00:00,0.8468326613277195,84,B002,office
2020-01-13 14:00:00,0.6394531856367309,63,B002,office
2020-01-13 15:00:00,0.7346519410256604,73,B002,office
2020-01-13 16:00:00,0.8137916584155341,81,B002,office
2020-01-13 17:00:00,0.8447548462873689,84,B002,office
2020-01-13 18:00:00,0.9091445490939817,90,B002,office
2020-01-13 19:00:00,0.028715913870169127,2,B002,office
2020-01-13 20:00:00,0.0,0,B002,office
2020-01-13 21:00:00,0.24014895718265167,24,B002,office
2020-01-13 22:00:00,0.17517164389196993,17,B002,office
2020-01-13 23:00:00,0.17337803628620918,17,B002,office
2020-01-14 00:00:00,0.07589576091068616,7,B002,office
2020-01-14 01:00:00,0.12735878476409565,12,B002,office
2020-01-14 02:00:00,0.1901783826735036,19,B002,office
2020-01-14 03:00:00,0.07654259351106539,7,B002,office
2020-01-14 04:00:00,0.2548472165244965,25,B002,office
2020-01-14 05:00:00,0.07499572965419846,7,B002,office
2020-01-14 06:00:00,0.08876637077846382,8,B002,office
2020-01-14 07:00:00,0.0674846112918484,6,B002,office
2020-01-14 08:00:00,0.8786322089492781,87,B002,office
2020-01-14 09:00:00,0.7982746699520352,79,B002,office
2020-01-14 10:00:00,0.7708536860893083,77,B002,office
2020-01-14 11:00:00,0.8943970882445127,89,B002,office
2020-01-14 12:00:00,0.9965938830387755,99,B002,office
2020-01-14 13:00:00,0.6663765489321455,66,B002,office
2020-01-14 14:00:00,0.7256062685002952,72,B002,office
2020-01-14 15:00:00,0.7474767126606131,74,B002,office
2020-01-14 16:00:00,0.7222467017707693,72,B002,office
2020-01-14 17:00:00,0.8615509427298966,86,B002,office
2020-01-14 18:00:00,0.8412687759797847,84,B002,office
2020-01-14 19:00:00,0.22971962598338902,22,B002,office
2020-01-14 20:00:00,0.24225074293683868,24,B002,office
2020-01-14 21:00:00,0.06525919568241306,6,B002,office
2020-01-14 22:00:00,0.0,0,B002,office
2020-01-14 23:00:00,0.1589753070285235,15,B002,office
2020-01-15 00:00:00,0.12621307974875662,12,B002,office
2020-01-15 01:00:00,0.24337697805529063,24,B002,office
2020-01-15 02:00:00,0.005273481154989532,0,B002,office
2020-01-15 03:00:00,0.012732790664236535,1,B002,office
2020-01-15 04:00:00,0.03614384405952466,3,B002,office
2020-01-15 05:00:00,0.0848181929567542,8,B002,office
2020-01-15 06:00:00,0.21382434712059578,21,B002,office
2020-01-15 07:00:00,0.10901837793104407,10,B002,office
2020-01-15 08:00:00,0.9294857673840506,92,B002,office
2020-01-15 09:00:00,0.8194456587696111,81,B002,office
2020-01-15 10:00:00,0.7528954024007193,75,B002,office
2020-01-15 11:00:00,0.8296831993911505,82,B002,office
2020-01-15 12:00:00,1.0,100,B002,office
2020-01-15 13:00:00,0.8328741998262333,83,B002,office
2020-01-15 14:00:00,0.8604595763680698,86,B002,office
2020-01-15 15:00:00,0.6607928146646557,66,B002,office
2020-01-15 16:00:00,0.6531658526476453,65,B002,office
2020-01-15 17:00:00,0.9352147460507139,93,B002,office
2020-01-15 18:00:00,0.7585855366651972,75,B002,office
2020-01-15 19:00:00,0.03898362791855991,3,B002,office
2020-01-15 20:00:00,0.3691764743552799,36,B002,office
2020-01-15 21:00:00,0.001057601124493629,0,B002,office
2020-01-15 22:00:00,0.17288437708129806,17,B002,office
2020-01-15 23:00:00,0.17972467270979142,17,B002,office
2020-01-16 00:00:00,0.19624581549082853,19,B002,office
2020-01-16 01:00:00,0.08824225955376576,8,B002,office
2020-01-16 02:00:00,0.04392418497817607,4,B002,office
2020-01-16 03:00:00,0.08441923034232929,8,B002,office
2020-01-16 04:00:00,0.16289846752479503,16,B002,office
2020-01-16 05:00:00,0.0,0,B002,office
2020-01-16 06:00:00,0.0,0,B002,office
2020-01-16 07:00:00,0.28177870388750614,28,B002,office
2020-01-16 08:00:00,0.8300853577233319,83,B002,office
2020-01-16 09:00:00,0.6655202005065677,66,B002,office
2020-01-16 10:00:00,0.6935555726499532,69,B002,office
2020-01-16 11:00:00,0.7165139635712587,71,B002,office
2020-01-16 12:00:00,0.7837176497555887,78,B002,office
2020-01-16 13:00:00,0.7675223213454951,76,B002,office
2020-01-16 14:00:00,0.7727781740669294,77,B002,office
2020-01-16 15:00:00,0.7350958299683248,73,B002,office
2020-01-16 16:00:00,0.9615166113459903,96,B002,office
2020-01-16 17:00:00,0.7606269788564793,76,B002,office
2020-01-16 18:00:00,0.8325975169306271,83,B002,office
2020-01-16 19:00:00,0.08743271168057395,8,B002,office
2020-01-16 20:00:00,0.25214977463337107,25,B002,office
2020-01-16 21:00:00,0.09565605578785724,9,B002,office
2020-01-16 22:00:00,0.0,0,B002,office
2020-01-16 23:00:00,0.06593309448576451,6,B002,office
2020-01-17 00:00:00,0.13950943560038695,13,B002,office
2020-01-17 01:00:00,0.011649897155859373,1,B002,office
2020-01-17 02:00:00,0.06901483804956789,6,B002,office
2020-01-17 03:00:00,0.1421306008689274,14,B002,office
2020-01-17 04:00:00,0.0035507506012994183,0,B002,office
2020-01-17 05:00:00,0.0,0,B002,office
2020-01-17 06:00:00,0.0,0,B002,office
2020-01-17 07:00:00,0.09996151794815614,9,B002,office
2020-01-17 08:00:00,0.733852374360026,73,B002,office
2020-01-17 09:00:00,0.9398893802372408,93,B002,office
2020-01-17 10:00:00,0.9814420619107094,98,B002,office
2020-01-17 11:00:00,0.7969642833246174,79,B002,office
2020-01-17 12:00:00,0.8417337077359826,84,B002,office
2020-01-17 13:00:00,0.8890771839695903,88,B002,office
2020-01-17 14:00:00,0.7272713187634141,72,B002,office
2020-01-17 15:00:00,0.7719123289532198,77,B002,office
2020-01-17 16:00:00,0.6701814218358172,67,B002,office
2020-01-17 17:00:00,0.9402626006928922,94,B002,office
2020-01-17 18:00:00,0.6840549268275357,68,B002,office
2020-01-17 19:00:00,0.1549520989888484,15,B002,office
2020-01-17 20:00:00,0.0849736998872894,8,B002,office
2020-01-17 21:00:00,0.09494354200034595,9,B002,office
2020-01-17 22:00:00,0.05454251852701432,5,B002,office
2020-01-17 23:00:00,0.046195936712635215,4,B002,office
2020-01-18 00:00:00,0.11660714807682578,11,B002,office
2020-01-18 01:00:00,0.1605300610667952,16,B002,office
2020-01-18 02:00:00,0.17462317161390878,17,B002,office
2020-01-18 03:00:00,0.0,0,B002,office
2020-01-18 04:00:00,0.10497571306416992,10,B002,office
2020-01-18 05:00:00,0.12357895590172949,12,B002,office
2020-01-18 06:00:00,0.03338999816409598,3,B002,office
2020-01-18 07:00:00,0.20226707476964934,20,B002,office
2020-01-18 08:00:00,0.10588937507764513,10,B002,office
2020-01-18 09:00:00,0.018668383152180584,1,B002,office
2020-01-18 10:00:00,0.29754963186178807,29,B002,office
2020-01-18 11:00:00,0.1555543884971134,15,B002,office
2020-01-18 12:00:00,0.11049321083747574,11,B002,office
2020-01-18 13:00:00,0.11510059029484224,11,B002,office
2020-01-18 14:00:00,0.16929694183777733,16,B002,office
2020-01-18 15:00:00,0.06859163503059251,6,B002,office
2020-01-18 16:00:00,0.08240738667384961,8,B002,office
2020-01-18 17:00:00,0.0,0,B002,office
2020-01-18 18:00:00,0.14398989992303526,14,B002,office
2020-01-18 19:00:00,0.04359539082901625,4,B002,office
2020-01-18 20:00:00,0.0,0,B002,office
2020-01-18 21:00:00,0.2269327563675838,22,B002,office
2020-01-18 22:00:00,0.0,0,B002,office
2020-01-18 23:00:00,0.031813948158797234,3,B002,office
2020-01-19 00:00:00,0.11089759466956317,11,B002,office
2020-01-19 01:00:00,0.1644162284257013,16,B002,office
2020-01-19 02:00:00,0.09028798624218208,9,B002,office
2020-01-19 03:00:00,0.019629956553374545,1,B002,office
2020-01-19 04:00:00,0.07117551758197199,7,B002,office
2020-01-19 05:00:00,0.03326404593253744,3,B002,office
2020-01-19 06:00:00,0.0,0,B002,office
2020-01-19 07:00:00,0.05104984673515912,5,B002,office
2020-01-19 08:00:00,0.11019888272464123,11,B002,office
2020-01-19 09:00:00,0.05449650709617665,5,B002,office
2020-01-19 10:00:00,0.21328393676776147,21,B002,office
2020-01-19 11:00:00,0.09039991816947722,9,B002,office
2020-01-19 12:00:00,0.21520728833900826,21,B002,office
2020-01-19 13:00:00,0.10511054012387064,10,B002,office
2020-01-19 14:00:00,0.2944837024509771,29,B002,office
2020-01-19 15:00:00,0.04704880215113719,4,B002,office
2020-01-19 16:00:00,0.244390037199243,24,B002,office
2020-01-19 17:00:00,0.08204332634250308,8,B002,office
2020-01-19 18:00:00,0.0,0,B002,office
2020-01-19 19:00:00,0.12718346205034037,12,B002,office
2020-01-19 20:00:00,0.0,0,B002,office
2020-01-19 21:00:00,0.17984655014613116,17,B002,office
2020-01-19 22:00:00,0.02948196153353093,2,B002,office
2020-01-19 23:00:00,0.0010063372687434818,0,B002,office
2020-01-20 00:00:00,0.14966305086665607,14,B002,office
2020-01-20 01:00:00,0.23252117696137775,23,B002,office
2020-01-20 02:00:00,0.05510744506552099,5,B002,office
2020-01-20 03:00:00,0.04397053298807092,4,B002,office
2020-01-20 04:00:00,0.12066912666057666,12,B002,office
2020-01-20 05:00:00,0.15826255110626872,15,B002,office
2020-01-20 06:00:00,0.0,0,B002,office
2020-01-20 07:00:00,0.0,0,B002,office
2020-01-20 08:00:00,0.7234748808815927,72,B002,office
2020-01-20 09:00:00,0.9543406103737893,95,B002,office
2020-01-20 10:00:00,0.7637005650677774,76,B002,office
2020-01-20 11:00:00,0.7637802304262726,76,B002,office
2020-01-20 12:00:00,0.6099989556204943,60,B002,office
2020-01-20 13:00:00,0.7632632219257593,76,B002,office
2020-01-20 14:00:00,0.6785234080361136,67,B002,office
2020-01-20 15:00:00,0.8201247076109909,82,B002,office
2020-01-20 16:00:00,0.8645451302444642,86,B002,office
2020-01-20 17:00:00,0.811942967919083,81,B002,office
2020-01-20 18:00:00,0.751253888010938,75,B002,office
2020-01-20 19:00:00,0.102383838042541,10,B002,office
2020-01-20 20:00:00,0.02138261563794061,2,B002,office
2020-01-20 21:00:00,0.1429447232764903,14,B002,office
2020-01-20 22:00:00,0.10641511604480726,10,B002,office
2020-01-20 23:00:00,0.01200172304289411,1,B002,office
2020-01-21 00:00:00,0.10111744825974622,10,B002,office
2020-01-21 01:00:00,0.0,0,B002,office
2020-01-21 02:00:00,0.006923954037554539,0,B002,office
2020-01-21 03:00:00,0.12722454441522296,12,B002,office
2020-01-21 04:00:00,0.07402278780452272,7,B002,office
2020-01-21 05:00:00,0.08303461442063985,8,B002,office
2020-01-21 06:00:00,0.26258500323342443,26,B002,office
2020-01-21 07:00:00,0.11940568478652983,11,B002,office
2020-01-21 08:00:00,0.821787857690341,82,B002,office
2020-01-21 09:00:00,0.6562805255516015,65,B002,office
2020-01-21 10:00:00,0.6719679294517474,67,B002,office
