sample_id,random_seed,doe_tag,generated_timestamp_utc,plate_length_mm,plate_width_mm,anode_thickness_um,electrolyte_thickness_um,cathode_thickness_um,green_length_mm,green_width_mm,green_density_frac_anode,green_density_frac_electrolyte,green_density_frac_cathode,anode_E0_GPa,anode_E_slope_frac_per_C,anode_E_1000C_GPa,anode_CTE_1e-6_per_C,anode_nu,anode_shrinkage_onset_C,anode_shrinkage_rate_per_C,anode_final_linear_shrinkage_fraction,anode_creep_A_1_per_s_MPa_pow_n,anode_creep_n,anode_creep_Q_kJ_per_mol,electrolyte_E0_GPa,electrolyte_E_slope_frac_per_C,electrolyte_E_1000C_GPa,electrolyte_CTE_1e-6_per_C,electrolyte_nu,electrolyte_shrinkage_onset_C,electrolyte_shrinkage_rate_per_C,electrolyte_final_linear_shrinkage_fraction,electrolyte_creep_A_1_per_s_MPa_pow_n,electrolyte_creep_n,electrolyte_creep_Q_kJ_per_mol,cathode_E0_GPa,cathode_E_slope_frac_per_C,cathode_E_1000C_GPa,cathode_CTE_1e-6_per_C,cathode_nu,cathode_shrinkage_onset_C,cathode_shrinkage_rate_per_C,cathode_final_linear_shrinkage_fraction,cathode_creep_A_1_per_s_MPa_pow_n,cathode_creep_n,cathode_creep_Q_kJ_per_mol,cte_mismatch_anode_electrolyte_1e-6_per_C,cte_mismatch_cathode_electrolyte_1e-6_per_C,cte_mismatch_anode_cathode_1e-6_per_C,sinter_ramp_rate_C_per_min,sinter_hold_temp_C,sinter_hold_time_min,cool_rate_C_per_min,ramp_time_min,cool_time_min,total_cycle_time_min,atmosphere_type,atmosphere_pO2_Pa,atmosphere_humidity_percent,environment_pressure_atm
10,2906402157,context_dataset_v1,2025-10-15T22:55:18.609084+00:00,27.3326189286776,18.882031952218345,923.5776054248142,48.988067018844895,46.63183003354079,30.140076581650074,20.821491366855966,0.5270024951247578,0.4284019057595056,0.41941077665668564,162.98605034521984,-0.0004122215023025692,97.47935468074284,11.419444796370739,0.2677837978305073,652.9910782930154,0.004068361951241869,0.09876016845583813,2.359356495931442e-24,3.2627836826866243,438.62960429694505,248.75043120707159,-0.0003741175392934311,158.0150794662363,10.175764425276384,0.21637614582296458,834.1761611734668,0.002175805355578033,0.1099901903127791,2.701093979956838e-19,3.4597231847901315,297.36297039011333,80.47582757930488,-0.0005040718793282178,40.92436597212089,12.44202089781918,0.26497383592532675,754.4412616827017,0.004922976885035223,0.17339070955022412,1.752464440609397e-20,2.4402353571799495,200.29961622801324,1.2436803710943547,2.2662564725427963,1.0225761014484416,6.351658531212994,1333.3081159593194,189.75527925913354,9.978243959031584,205.97897533850391,131.11606825118096,526.8503228488185,air,21278.25,6.975215347846425,1.065568578427929
11,3181143731,context_dataset_v1,2025-10-15T22:55:18.609123+00:00,76.60954584137819,62.96737954583418,998.6906305664555,9.50895717072833,52.81511798468342,91.93145500965383,75.560855455001,0.4699135241429164,0.5638762254501675,0.4584564693836425,181.1374143582589,-0.0004979046689440866,93.20297913705808,11.678722496930742,0.2033012801499929,869.514723398956,0.003682241337492999,0.2184386025557912,3.752319346532618e-22,2.429670276260251,469.0848430600978,200.09648629265027,-0.00038904998618488206,124.19513944554622,9.416810826138121,0.2255173783273417,732.1988966435513,0.001054155329804584,0.03695790604590777,4.640979646345066e-22,3.7447574712594602,209.25343744522257,79.34454957563756,-0.00019484698786524716,64.27100424950825,12.934120089614039,0.24811396178118805,695.3942347972,0.003408636580090081,0.07953653235789193,1.2752167308796407e-23,2.031029534876016,252.2981560153139,2.261911670792621,3.5173092634759175,1.2553975926832965,1.07927007339577,1246.5760715516483,260.57326270836114,4.968222581628405,1131.853927634751,245.87788720835843,1638.3050775514707,air,21278.25,28.68708143512994,1.069796376664669
12,3831882064,context_dataset_v1,2025-10-15T22:55:18.609171+00:00,178.5635272878725,177.17780412088683,511.6967940404004,17.085381972651945,82.61348531890462,212.6147670610777,210.96479288754557,0.4805407484962986,0.4423866874452429,0.5053542526865709,142.65907953933183,-0.0005307456715079305,68.83628279669604,11.95342467813968,0.27362265714957734,679.0449763222383,0.00390126101385786,0.19939889113270337,5.9318539060358225e-21,4.049130860799539,337.4985087092658,196.65680317586737,-0.00027025895052343394,144.83724846725403,9.677949141328554,0.30696017751675775,754.8586434394401,0.00412535295069783,0.09641954331668029,5.6100660732396426e-24,4.676882919328818,254.28389480891093,62.290622695971614,-0.00010064058668754288,56.17838200304803,12.430804921344903,0.20878417958670337,832.6636661869763,0.004896566940214728,0.15628429362422352,3.2459770412951255e-17,3.2732592934632554,242.78592660160703,2.2754755368111255,2.7528557800163487,0.4773802432052232,8.858767590162262,1028.0902283725522,193.48774381406565,3.142055830657274,113.2313516709133,319.24646869267116,625.9655641776501,air,21278.25,36.914385431018594,0.9641720753285765
13,2342331444,context_dataset_v1,2025-10-15T22:55:18.609209+00:00,104.11773393936802,12.284458702830808,1187.1074941576692,8.822726490051881,52.48401398264576,115.1676054541653,13.58819136353356,0.5683612742924489,0.541940266868302,0.388326838744225,145.32963833113672,-0.00042645530575053845,84.90245786574464,11.786702434282606,0.2930620712871169,834.8128444068368,0.004289517530225864,0.10603167917575068,5.177991487391925e-19,2.686545339638305,218.29191888564327,225.0015877143985,-0.0004701480706594095,121.86212691415086,9.396631898655418,0.20008471378423692,888.5088137596863,0.003967903341687546,0.055269794100576725,5.329403783606222e-18,2.608359392539117,460.5659693004696,144.11519917835545,-0.00010402180619615317,129.49885394247582,12.442542953661075,0.2720789292931212,792.8955600896595,0.004648567407945142,0.11687082085708035,1.1222014799890186e-23,3.9522955971507527,438.719184230666,2.3900705356271885,3.045911055005657,0.6558405193784687,2.7100074856047565,1180.021919406343,264.68862588976253,2.5141363497123974,426.20617306102827,459.4110098835613,1150.305808834352,air,21278.25,26.367925656572066,0.9289778758620245
14,373399426,context_dataset_v1,2025-10-15T22:55:18.609249+00:00,110.08111053353154,86.57325069705162,871.3320589988957,42.65065062928451,141.94186922714624,129.93073639193813,102.18398197831954,0.38765205435170147,0.502462175489499,0.45071844071309947,105.30876890016162,-0.0004624896663779505,57.82215693973589,13.59368681791415,0.31120841253616743,777.484287995509,0.004212201081188821,0.18886303040650287,1.3203754148331668e-23,3.896290565269613,487.54711337221,171.86961474956468,-0.00048284270706165785,90.95827445342373,10.086534114050938,0.24135238720733684,726.951986079335,0.0006194000521883309,0.03641470439287492,5.464538703368947e-20,4.275265181927076,465.9962115630763,79.40267231428945,-0.000579136937703237,34.56727733697704,12.863808340075023,0.20396357331935813,760.1246898759514,0.0016575993105088158,0.17110439521906268,5.554707787553408e-17,3.3982910288071118,267.02201676519155,3.5071527038632127,2.777274226024085,0.7298784778391276,9.977113112726684,1185.982299952705,170.35551407638792,6.243833104961467,116.36455223422998,185.9406362143419,472.6607025249598,forming_gas,3.525331964561044e-05,0.5659182990640221,1.097080886159192
15,2536146025,context_dataset_v1,2025-10-15T22:55:18.609289+00:00,157.9533203152759,80.06598151509156,831.1872305757257,18.30345405578845,133.8675251647878,186.49245026570455,94.53236592858103,0.46634095800523545,0.5347716108986899,0.5627888563575563,176.8752066095646,-0.0003879501009239093,109.97192121082466,11.697153591750602,0.301050558532781,791.3831766967919,0.0043089548917038005,0.1936811602309588,1.5390323858218815e-25,2.977817936638847,349.8476277743391,208.69382549553345,-0.0002778895768690253,152.14983260495475,9.83837185531209,0.2972521325373409,828.7210815466881,0.0043036211017397795,0.04672338083646106,8.920682937303092e-22,4.456329478405554,352.28477106124,143.70768201935553,-0.0003900757025199825,89.05222887366762,14.39881793304247,0.2293831291273285,782.1905408763506,0.0031623956244500526,0.11827683439881591,7.650557267712652e-21,4.912184809425561,304.58250274389525,1.8587817364385124,4.560446077730379,2.701664341291867,7.840794375210397,1339.9862141862404,86.57275582362385,8.904381839804449,167.71084041480867,147.67855173370677,401.9621479721393,nitrogen,0.2237807166393428,23.88329196805334,0.9248038523373874
16,1812140441,context_dataset_v1,2025-10-15T22:55:18.609333+00:00,42.01421619608918,10.315058221661815,915.3142442658386,43.005709867839144,46.12424993484164,48.807810575940984,11.982977509634841,0.48792846932753553,0.3673186153763052,0.33678605948890233,122.3681586449995,-0.00034677331934140513,80.99499640385292,11.118246248519455,0.2531596103234791,757.9720007272732,0.0021025617564100047,0.17095119171278716,1.1636779764227472e-16,3.0427760720253985,256.08560930040284,285.83320431040295,-0.00024004826874779895,218.93478261118852,10.25537541826128,0.299277947995504,668.74384661827,0.002750949959072869,0.039155954531512986,9.151854851048114e-24,2.0462747630253593,306.55429644649485,74.59658650412125,-0.0005418540793918484,35.186633415805375,13.740553193634122,0.2332618254053941,702.897204467151,0.0025216646936892565,0.09231894109954297,4.850427914495857e-21,4.896362102812356,402.0672774952827,0.8628708302581742,3.4851777753728417,2.6223069451146674,9.907105925822906,1065.4239974286095,242.80321254775322,2.280240698685633,105.01795430658925,456.27814556082893,804.0993124151714,argon,4.000653773985544,18.70447094764146,1.0792300560452863
17,136505587,context_dataset_v1,2025-10-15T22:55:18.609371+00:00,90.38133891075672,16.617508781938668,542.9754181494814,6.059041772945916,144.46070848390227,96.9882448598814,17.832254203440225,0.39553399410821527,0.4067575819702701,0.5167754728597979,76.5810099538176,-0.0004005627038674726,46.67240095211467,12.28978877714254,0.23250954383661374,790.3065867202284,0.004074090349305593,0.07594147192289091,1.693301963077324e-19,4.768383443962361,384.3059954875546,205.41286930307922,-0.0003902748354883478,127.2495823729917,10.523821770820634,0.25878179800995543,842.8360765227693,0.004425211047280144,0.03594414344135638,4.549090444934941e-18,2.8376588835539076,347.72247642896616,166.41807902369584,-0.00023474138993334354,128.32949812313794,14.27633955577302,0.24423000992069,859.3563764697767,0.0012469498635575467,0.06397994397191283,1.4887512324831834e-21,3.9226515120013894,495.2215100024234,1.7659670063219064,3.7525177849523867,1.9865507786304804,9.059321546369404,1193.7835875366975,66.22975968318852,4.368849626019477,129.01447217149467,267.5266231585987,462.7708550132819,air,21278.25,12.255035745226195,1.002616318441033
18,127978094,context_dataset_v1,2025-10-15T22:55:18.609414+00:00,36.18673168320539,33.92951783689914,506.93400474044097,33.09167707795592,121.00135856595443,38.95938328355948,36.529220201657935,0.5095853568427715,0.5130681265977881,0.4053836217086789,63.10198400632102,-0.0004370724192908535,36.21135061491793,11.10524668772734,0.3055993681937883,846.6132679346887,0.0004947759072510864,0.06018540717675527,2.260292197187855e-24,2.6134269330046624,268.3057677393177,279.24827356023263,-0.0001277481415301065,244.4666617867424,10.552890915014583,0.22113926745332857,812.3707528467687,0.0041899284908917395,0.08984405389302895,2.5313442522521977e-17,4.96998685244818,431.52861268687434,138.63128824600471,-0.00014264209544689703,119.35099723233964,13.417971056590059,0.26033469976852386,700.7553152478209,0.0018611518919201793,0.1418596827266977,4.417385319848035e-25,2.566325350249935,281.30147054743213,0.5523557727127564,2.8650801415754756,2.3127243688627193,5.813997088936873,1123.2943130992041,67.02991901733088,1.839730754092684,188.90520519679765,596.9864398124167,852.9215640265453,nitrogen,659.8452026273692,33.24298542517587,0.96968902652471
19,402418010,context_dataset_v1,2025-10-15T22:55:18.609454+00:00,155.29098969076583,25.289567407523027,812.7774920442114,39.28555804260986,27.37901952401563,182.25406184459072,29.68057832261805,0.5021348896885796,0.3847206937475471,0.4132425281883028,129.45241643975976,-0.00025709281671312687,97.00316222626168,13.82750526670662,0.20857332626789282,767.1525361191223,0.0023616831387784543,0.17987428812676443,1.267153547155204e-18,4.432631552511836,229.44557772874765,297.3309596226426,-0.0003020817507901546,209.75815919689106,10.202475017940987,0.27531713171205496,819.6159303546885,0.0025285910300591042,0.1159926228782831,2.1435352260543493e-24,4.340704818753359,441.0943863545375,160.89207374544506,-0.0004402354880913054,91.83243314548045,14.805616124261299,0.23561286495813394,863.2466609373683,0.004268032314130719,0.07094260651354337,2.381862543792915e-25,3.069079366100911,222.7012500604585,3.6250302487656327,4.603141106320312,0.9781108575546789,9.616850983574642,1034.5777930310464,62.97442605823392,2.868949127691991,104.98008077232161,351.89811603359817,519.8526228641538,air,21278.25,38.11561125855891,1.0739780041707498
20,939042955,context_dataset_v1,2025-10-15T22:55:18.609491+00:00,137.9733102225986,118.27815491520339,286.02944281006944,45.150885274983885,40.44045735848209,163.21034548635205,139.91270120325623,0.3743894950820288,0.41126162270501104,0.3692542146653812,88.1881420708586,-0.00032952533993218066,59.85442026431866,11.939724356886822,0.27065575868270103,769.3848438357843,0.003960787473640833,0.20926740611219746,1.3528967236147379e-25,3.8934026395043073,456.287363572659,185.80245950490007,-0.0005907190280527454,78.78933742356952,11.064281477990054,0.30461862132793865,758.6052192173377,0.001062333086205977,0.03256027915003608,5.628361162990545e-24,2.746092526844948,261.7315236667273,157.74559417971838,-0.0005130839333877856,78.83228249180318,12.657087252761242,0.31633289184750596,657.152457149156,0.0007769371393115567,0.16437254254474784,3.5971107308517656e-20,2.5180307285595633,298.6900763552013,0.8754428788967683,1.592805774771188,0.7173628958744196,8.599469432163222,1001.7569547731149,91.7668112353649,8.949155513580727,113.58339749658356,109.14515378471681,314.49536251666524,argon,779.5841414834684,30.706305874231198,1.0347077874630985
21,999270936,context_dataset_v1,2025-10-15T22:55:18.609536+00:00,181.15768129230676,85.37910371959994,460.8411422058422,17.540741391284232,47.36513239164318,193.72815365396826,91.30353185267431,0.3534263604487757,0.44383114605156593,0.4728708861009715,142.9635095471004,-0.00011753761313920523,126.58000961088449,11.04959183240706,0.20811372708601786,664.9712907940606,0.0024086473849340485,0.06274958000785734,2.3334286127054365e-16,2.059335406871827,427.77173583134356,219.34948157303387,-0.0005976018975322089,91.54290682255132,10.656099111458927,0.251682130550708,708.8213641554744,0.0034351963397142304,0.09088284065772259,2.88453042426259e-23,4.72103741694617,203.8876316847501,176.20114589721163,-0.0004632962964048009,96.60864103866301,13.517389917383081,0.22094711010283277,845.259876656291,0.0016773088414031283,0.12603518594450236,1.9768194815590212e-23,3.4332294336443434,430.9837627056137,0.39349272094813337,2.8612908059241544,2.467798084976021,9.999500817170011,1239.316770834601,197.39462285190916,2.556500303572552,121.43773904688457,474.99183518095725,793.824197079751,nitrogen,225.1144907953191,40.17331099758677,1.0902535058687446
22,2170484433,context_dataset_v1,2025-10-15T22:55:18.609579+00:00,137.33377518401247,117.51402088332223,611.9016970087087,17.216866569058006,71.40189379676447,157.07066374505936,134.4025184974523,0.5188530047812594,0.6695916734259424,0.4628077787606587,179.69215903711464,-0.0005692263282370308,79.96378883297531,12.85960893893315,0.2251238291962787,798.9730895869761,0.004692445713819247,0.15375728644346878,4.2052123928263084e-17,2.4733378592440465,481.2656556785377,183.33491316150716,-0.00031827065708441276,126.44354296504119,9.006064789674122,0.2745152540084088,815.7828706172596,0.001177788993199516,0.05829021100857988,1.053360805177283e-18,4.890344753802267,343.48445824143533,123.20769636892275,-0.00040423609966606906,74.64782270563349,12.773610165450876,0.24759605870554585,729.7258095627666,0.004528797096589546,0.07825002567035594,1.9769283152497314e-16,3.588332450216201,324.20494396542375,3.8535441492590277,3.767545375776754,0.0859987734822738,9.078297717590843,1142.3596384590032,179.38382189592986,5.947836189169152,123.08030351261966,187.85985405813375,490.3239794666833,nitrogen,27.031238662751857,28.198965301459122,1.0523100873960625
