frequency_Hz,attenuation_dB_per_m,sound_speed_m_per_s,phase_velocity_m_per_s,group_velocity_m_per_s,wavelength_m,acoustic_impedance_Pa_s_per_m
205.65123083486515,0.012979099604250508,343.2,343.20007057950244,343.20006987370726,1.6688448622784293,413.21279999999996
231.0129700083158,0.013558930816585216,343.2,343.20007928365135,343.20007849081463,1.4856308716677067,413.21279999999996
259.5024211399737,0.01411331695798639,343.2,343.2000890612309,343.2000881706184,1.3225310133614532,413.21279999999996
291.50530628251755,0.014660183300212863,343.2,343.20010004462114,343.20009904417464,1.1773370590632803,413.21279999999996
327.45491628777285,0.015220767772302121,343.2,343.20011238252727,343.2001112587016,1.0480832106316282,413.21279999999996
367.8379771828634,0.015819751158274244,343.2,343.20012624199376,343.20012497957333,0.933019484905945,413.21279999999996
413.20124001153346,0.01648580177567881,343.2,343.20014181066557,343.20014039255835,0.8305880204774323,413.21279999999996
464.1588833612782,0.01725254176105045,343.2,343.20015929932873,343.2001577063347,0.739401985618942,413.21279999999996
521.4008287999684,0.018159950127654104,343.2,343.2001789447644,343.20017715531577,0.6582268018059982,413.21279999999996
585.7020818056667,0.019256239686430046,343.2,343.20020101295444,343.2001990028237,0.585963428611941,413.21279999999996
657.9332246575682,0.020600275358826244,343.2,343.20022580268267,343.20022354465436,0.5216334836694467,413.21279999999996
739.0722033525775,0.022264637755416095,343.2,343.2002536495802,343.2002511130825,0.46436599623578995,413.21279999999996
830.2175681319744,0.024339477820831783,343.2,343.20028493066934,343.2002820813603,0.4133856150168141,413.21279999999996
932.60334688322,0.026937357141784527,343.2,343.20032006946866,343.200316868771,0.3680021105939429,413.21279999999996
1047.615752789665,0.03019932658316659,343.2,343.20035954172636,343.20035594630536,0.32760103032634136,413.21279999999996
1176.811952434998,0.03430256651524568,343.2,343.20040388186203,343.20039984303867,0.29163537920384686,413.21279999999996
1321.9411484660286,0.03946999908711669,343.2,343.20045369020215,343.20044915329413,0.2596182140167487,413.21279999999996
1484.9682622544651,0.04598239176651302,343.2,343.2005096411076,343.20050454468895,0.23111605057400816,413.21279999999996
1668.100537200059,0.054193607820700235,343.2,343.20057249210436,343.20056676717377,0.2057429947094605,413.21279999999996
1873.817422860383,0.06454983113281762,343.2,343.2006430941395,343.20063666318606,0.18315551761500065,413.21279999999996
2104.9041445120197,0.07761380918119563,343.2,343.2007224031024,343.2007151790562,0.16304780476336803,413.21279999999996
2364.4894126454074,0.09409543099921065,343.2,343.20081149276643,343.20080337781957,0.14514761544904758,413.21279999999996
2656.0877829466867,0.11489030137071439,343.2,343.2009115693271,343.2009024536096,0.1292125968891175,413.21279999999996
2983.64724028334,0.14112840715539612,343.2,343.20102398773287,343.20101374782496,0.11502700298022102,413.21279999999996
3351.6026509388407,0.1742355201227451,343.2,343.2011502700298,343.20113876729096,0.10239877328652423,413.21279999999996
3764.9358067924672,0.21601067282336758,343.2,343.2012921259689,343.2012792046606,0.09115693271073029,413.21279999999996
4229.242874389499,0.2687239174640904,343.2,343.2014514761545,343.2014369613315,0.08114927664199037,413.21279999999996
4750.810162102798,0.33523967994775816,343.2,343.20163047804766,343.2016141731897,0.07224031023965251,413.21279999999996
5336.699231206308,0.4191724120872176,343.2,343.2018315551761,343.20181323952664,0.06430941395256841,413.21279999999996
5994.8425031894085,0.5250830000868827,343.2,343.2020574299471,343.2020368555243,0.05724921043670603,413.21279999999996
6734.150657750822,0.6587266020770829,343.2,343.20231116050576,343.20228804874506,0.050964110760573236,413.21279999999996
7564.633275546291,0.8273653821331431,343.2,343.20259618214016,343.20257022012237,0.045369020215354106,413.21279999999996
8497.534359086438,1.0401631346739695,343.2,343.20291635379203,343.2028871900063,0.04038818620756917,413.21279999999996
9545.484566618337,1.3086832430415367,343.2,343.2032760103032,343.20324324988746,0.035954172635741306,413.21279999999996
10722.672220103232,1.647517031220244,343.2,343.2036800211059,343.2036432205003,0.03200694686503211,413.21279999999996
12045.035402587837,2.075076653190413,343.2,343.2041338561502,343.20409251709077,0.02849306693828933,413.21279999999996
13530.477745798076,2.6145956053494825,343.2,343.20464365996236,343.20459722273444,0.025364958019060458,413.21279999999996
15199.11082952933,3.295391229626933,343.2,343.2052163348367,343.20516417069547,0.02258026827024774,413.21279999999996
17073.526474706887,4.154457811435917,343.2,343.20585963428607,343.2058010369428,0.020101295447570503,413.21279999999996
19179.10261672489,5.238476841056041,343.2,343.20658226801805,343.2065164440755,0.017894476444414914,413.21279999999996
21544.346900318866,6.606353675611212,343.2,343.20739401985617,343.20732007806464,0.015929932876959034,413.21279999999996
24201.282647943834,8.332418443300101,343.2,343.20830588020476,343.2082228193926,0.014181066557195829,413.21279999999996
27185.8824273294,10.51046512631532,343.2,343.20933019484903,343.2092368903641,0.012624199376915873,413.21279999999996
30538.555088334124,13.258848305334169,343.2,343.21048083210627,343.21037602058453,0.011238252726996375,413.21279999999996
34304.69286314919,16.72691452156273,343.2,343.21177337059066,343.2116556328459,0.010004462111616003,413.21279999999996
38535.28593710528,21.10311773514054,343.2,343.2132253101336,343.21309305193586,0.008906123093523897,413.21279999999996
43287.612810830615,26.625259872142752,343.2,343.2148563087167,343.2147077391986,0.007928365130685398,413.21279999999996
48626.015800653535,33.59341292926369,343.2,343.21668844862273,343.2165215560216,0.007057950242252572,413.21279999999996
54622.77217684337,42.38622482052802,343.2,343.2187465354111,343.21855905981715,0.006283093777973709,413.21279999999996
61359.07273413163,53.48149502217365,343.2,343.2210584337623,343.2208478365034,0.00559330486441806,413.21279999999996
68926.12104349695,67.48213809175346,343.2,343.2236554447421,343.22341887398994,0.004979244367798066,413.21279999999996
77426.36826811277,85.14894591340678,343.2,343.22657272958963,343.2263069817194,0.004432598450331077,413.21279999999996
86974.90026177834,107.44192896254985,343.2,343.2298497857699,343.22955126195035,0.003945966008205029,413.21279999999996
97700.99572992246,135.57248306527185,343.2,343.2335309817345,343.23319563915703,0.0035127584671574602,413.21279999999996
109749.87654930567,171.06921638273704,343.2,343.2376661576317,343.2372894547168,0.003127110578988357,413.21279999999996
123284.67394420659,215.86101364453697,343.2,343.2423113000977,343.24188813493333,0.002783801011270207,413.21279999999996
138488.63713938717,272.38185132328454,343.2,343.24752930026625,343.2470539414409,0.0024781816551098937,413.21279999999996
155567.61439304723,343.7030593841162,343.2,343.25339080525964,343.25285681414823,0.0022061146938519784,413.21279999999996
174752.8400007683,433.70021668366076,343.2,343.25997517468824,343.25937531813304,0.001963916580688995,413.21279999999996
196304.06500402724,547.2637490779944,343.2,343.2673715551093,343.2666977073051,0.00174830816668498,413.21279999999996
220513.07399030455,690.5646740946971,343.2,343.2756800869935,343.2749231192391,0.0015563703039897295,413.21279999999996
247707.6355991709,871.3899326764533,343.2,343.2850132605376,343.2841629173479,0.0013855043231503386,413.21279999999996
278255.94022071257,1099.5655298498034,343.2,343.29549743868375,343.2945421985696,0.0012333968494177476,413.21279999999996
312571.58496882353,1387.4904776905034,343.2,343.30727456796126,343.3062014869718,0.0010979884816920624,413.21279999999996
351119.17342151277,1750.810554929567,343.2,343.32050410031826,343.31929863620206,0.000977445910047168,413.21279999999996
394420.6059437656,2209.2684951496485,343.2,343.33536515195993,343.3340109665323,0.0008701370943305422,413.21279999999996
443062.14575838775,2787.7768026125245,343.2,343.35205892842424,343.35053766542444,0.0007746091677783618,413.21279999999996
497702.35643321136,3517.771492295368,343.2,343.37081144872786,343.369102484108,0.0006895687664803238,413.21279999999996
559081.0182512222,4438.920316073234,343.2,343.3918766054638,343.3899567666635,0.0006138645183725118,413.21279999999996
628029.1441834247,5601.278299685454,343.2,343.41553960228373,343.4133828526094,0.0005464714546746634,413.21279999999996
705480.2310718645,7068.007721893266,343.2,343.4421208153039,343.4396978990364,0.00048647713271647943,413.21279999999996
792482.898353917,8918.810338901578,343.2,343.47198013071505,343.4692581740119,0.0004330692822682584,413.21279999999996
890215.0854450393,11254.258360370139,343.2,343.50552181732473,343.50246387935016,0.0003855248081180587,413.21279999999996
1000000.0,14201.259521303093,343.2,343.54319999999996,343.53976456799995,0.0003432,413.21279999999996
