frequency_Hz,mode_n,mode_m,cutoff_frequency_Hz,wavenumber_1_per_m,phase_velocity_m_per_s,group_velocity_m_per_s,attenuation_dB_per_m,propagating,medium
5115.075376884422,0,1,0.0,93.64500714789129,343.2,343.2,0.4055906550043772,True,air
5365.829145728643,0,1,0.0,98.23571925780361,343.2,343.2,0.4447798844793652,True,air
5616.582914572864,0,1,0.0,102.82643136771597,343.2,343.2,0.48584422753331735,True,air
5867.336683417086,0,1,0.0,107.41714347762831,343.2,343.2,0.5287836935987232,True,air
6118.090452261306,0,1,0.0,112.00785558754065,343.2,343.2,0.5735982902164737,True,air
6368.844221105527,0,1,0.0,116.59856769745299,343.2,343.2,0.6202880234734376,True,air
6619.597989949749,0,1,0.0,121.18927980736534,343.2,343.2,0.6688528983263472,True,air
6870.35175879397,0,1,0.0,125.77999191727767,343.2,343.2,0.7192929188445403,True,air
7121.10552763819,0,1,0.0,130.37070402719002,343.2,343.2,0.7716080883939853,True,air
7371.859296482412,0,1,0.0,134.96141613710236,343.2,343.2,0.8257984097782757,True,air
7622.613065326633,0,1,0.0,139.5521282470147,343.2,343.2,0.8818638853477216,True,air
7873.366834170854,0,1,0.0,144.14284035692705,343.20000000000005,343.19999999999993,0.9398045170845297,True,air
8124.120603015075,0,1,0.0,148.7335524668394,343.2,343.2,0.999620306669875,True,air
8374.874371859296,0,1,0.0,153.32426457675174,343.2,343.2,1.0613112555371391,True,air
8625.628140703517,0,1,0.0,157.91497668666406,343.2,343.2,1.1248773649144783,True,air
8876.38190954774,0,1,0.0,162.50568879657644,343.2,343.2,1.190318635859099,True,air
9127.13567839196,0,1,0.0,167.09640090648878,343.2,343.2,1.2576350692850338,True,air
9377.88944723618,0,1,0.0,171.68711301640113,343.2,343.2,1.3268266659857948,True,air
9628.643216080402,0,1,0.0,176.27782512631345,343.2,343.2,1.397893426652953,True,air
9879.396984924622,0,1,0.0,180.8685372362258,343.2,343.2,1.4708353518914565,True,air
10130.150753768845,0,1,0.0,185.45924934613817,343.2,343.2,1.5456524422323326,True,air
10380.904522613066,0,1,0.0,190.0499614560505,343.2,343.2,1.6223446981432663,True,air
10631.658291457286,0,1,0.0,194.64067356596286,343.2,343.2,1.7009121200374582,True,air
10882.412060301507,0,1,0.0,199.23138567587517,343.2,343.2,1.7813547082810621,True,air
11133.165829145728,0,1,0.0,203.8220977857875,343.2,343.2,1.8636724631994763,True,air
11383.919597989949,0,1,0.0,208.41280989569987,343.2,343.2,1.9478653850826646,True,air
11634.673366834171,0,1,0.0,213.00352200561224,343.2,343.2,2.0339334741896855,True,air
11885.427135678392,0,1,0.0,217.59423411552459,343.2,343.2,2.1218767307525663,True,air
12136.180904522613,0,1,0.0,222.1849462254369,343.2,343.2,2.2116951549796173,True,air
12386.934673366834,0,1,0.0,226.77565833534922,343.2,343.2,2.303388747058282,True,air
12637.688442211054,0,1,0.0,231.36637044526157,343.2,343.2,2.396957507157596,True,air
12888.442211055277,0,1,0.0,235.95708255517394,343.2,343.2,2.492401435430315,True,air
13139.195979899498,0,1,0.0,240.5477946650863,343.2,343.2,2.5897205320147596,True,air
13389.949748743718,0,1,0.0,245.13850677499863,343.2,343.2,2.688914797036422,True,air
13640.70351758794,0,1,0.0,249.72921888491095,343.2,343.2,2.789984230609369,True,air
13891.45728643216,0,1,0.0,254.3199309948233,343.2,343.2,2.892928832837467,True,air
14142.21105527638,0,1,0.0,258.91064310473564,343.19999999999993,343.20000000000005,2.9977486038154564,True,air
14392.964824120603,0,1,0.0,263.50135521464796,343.20000000000005,343.19999999999993,3.104443543629899,True,air
14643.718592964824,0,1,0.0,268.09206732456033,343.2,343.2,3.2130136523600115,True,air
14894.472361809045,0,1,0.0,272.6827794344727,343.19999999999993,343.20000000000005,3.3234589300783934,True,air
15145.226130653265,0,1,0.0,277.273491544385,343.2,343.2,3.435779376851692,True,air
15395.979899497486,0,1,0.0,281.86420365429734,343.2,343.2,3.549974992741166,True,air
15646.733668341709,0,1,0.0,286.4549157642097,343.2,343.2,3.666045777803213,True,air
15897.48743718593,0,1,0.0,291.0456278741221,343.2,343.2,3.7839917320898118,True,air
16148.24120603015,0,1,0.0,295.6363399840344,343.2,343.2,3.9038128556489373,True,air
16398.99497487437,0,1,0.0,300.2270520939467,343.2,343.2,4.025509148524929,True,air
16649.748743718592,0,1,0.0,304.81776420385904,343.2,343.2,4.149080610758811,True,air
16900.502512562813,0,1,0.0,309.4084763137714,343.2,343.2,4.274527242388587,True,air
17151.256281407033,0,1,0.0,313.9991884236838,343.19999999999993,343.20000000000005,4.401849043449504,True,air
17402.010050251254,0,1,0.0,318.5899005335961,343.2,343.2,4.531046013974288,True,air
17652.76381909548,0,1,0.0,323.1806126435085,343.2,343.2,4.662118153993358,True,air
17903.5175879397,0,1,0.0,327.77132475342086,343.2,343.2,4.7950654635350105,True,air
18154.27135678392,0,1,0.0,332.3620368633332,343.2,343.2,4.929887942625614,True,air
18405.02512562814,0,1,0.0,336.9527489732455,343.2,343.2,5.066585591289744,True,air
18655.77889447236,0,1,0.0,341.54346108315787,343.2,343.2,5.20515840955034,True,air
18906.532663316582,0,1,0.0,346.1341731930702,343.2,343.2,5.3456063974288295,True,air
19157.286432160803,0,1,0.0,350.7248853029825,343.2,343.2,5.487929554945244,True,air
19408.040201005024,0,1,0.0,355.3155974128948,343.2,343.2,5.632127882118334,True,air
19658.793969849245,0,1,0.0,359.9063095228072,343.2,343.2,5.778201378965659,True,air
19909.547738693465,0,1,0.0,364.49702163271957,343.2,343.2,5.926150045503684,True,air
20160.30150753769,0,1,0.0,369.08773374263194,343.2,343.2,6.07597388174785,True,air
20411.05527638191,0,1,0.0,373.67844585254426,343.2,343.2,6.227672887712659,True,air
20661.80904522613,0,1,0.0,378.26915796245663,343.2,343.2,6.381247063411736,True,air
20912.562814070352,0,1,0.0,382.859870072369,343.2,343.2,6.5366964088579005,True,air
21163.316582914573,0,1,0.0,387.4505821822813,343.2,343.2,6.694020924063207,True,air
21414.070351758794,0,1,0.0,392.04129429219364,343.2,343.2,6.85322060903902,True,air
21664.824120603014,0,1,0.0,396.63200640210596,343.2,343.2,7.0142954637960395,True,air
21915.577889447235,0,1,0.0,401.2227185120183,343.2,343.2,7.177245488344364,True,air
22166.331658291456,0,1,0.0,405.81343062193065,343.2,343.2,7.342070682693523,True,air
22417.085427135677,0,1,0.0,410.40414273184297,343.2,343.2,7.508771046852512,True,air
22667.839195979897,0,1,0.0,414.9948548417553,343.2,343.2,7.677346580829836,True,air
22918.59296482412,0,1,0.0,419.5855669516677,343.2,343.2,7.847797284633537,True,air
23169.346733668342,0,1,0.0,424.17627906158003,343.2,343.2,8.020123158271222,True,air
23420.100502512563,0,1,0.0,428.76699117149235,343.2,343.2,8.194324201750089,True,air
23670.854271356784,0,1,0.0,433.35770328140467,343.2,343.2,8.370400415076972,True,air
23921.608040201005,0,1,0.0,437.9484153913171,343.2,343.2,8.548351798258333,True,air
24172.361809045226,0,1,0.0,442.5391275012294,343.2,343.2,8.7281783513003,True,air
24423.115577889446,0,1,0.0,447.12983961114173,343.2,343.2,8.909880074208708,True,air
24673.869346733667,0,1,0.0,451.72055172105405,343.2,343.2,9.093456966989068,True,air
24924.623115577888,0,1,0.0,456.3112638309664,343.2,343.2,9.27890902964664,True,air
25175.37688442211,0,1,0.0,460.90197594087874,343.2,343.2,9.466236262186412,True,air
25426.13065326633,0,1,0.0,465.49268805079106,343.2,343.2,9.655438664613127,True,air
25676.884422110554,0,1,0.0,470.0834001607035,343.2,343.2,9.846516236931304,True,air
25927.638190954774,0,1,0.0,474.6741122706158,343.2,343.2,10.039468979145237,True,air
26178.391959798995,0,1,0.0,479.2648243805281,343.2,343.2,10.234296891259014,True,air
26429.145728643216,0,1,0.0,483.85553649044044,343.2,343.2,10.430999973276544,True,air
26679.899497487437,0,1,0.0,488.4462486003529,343.2,343.2,10.629578225201536,True,air
26930.653266331658,0,1,0.0,493.0369607102652,343.2,343.2,10.83003164703754,True,air
27181.40703517588,0,1,0.0,497.6276728201775,343.2,343.2,11.032360238787927,True,air
27432.1608040201,0,1,0.0,502.2183849300899,343.2,343.2,11.236564000455939,True,air
27682.91457286432,0,1,0.0,506.8090970400022,343.2,343.2,11.442642932044652,True,air
27933.66834170854,0,1,0.0,511.3998091499145,343.2,343.2,11.650597033557009,True,air
28184.42211055276,0,1,0.0,515.9905212598269,343.19999999999993,343.20000000000005,11.860426304995828,True,air
28435.175879396986,0,1,0.0,520.5812333697393,343.2,343.2,12.072130746363802,True,air
28685.929648241206,0,1,0.0,525.1719454796516,343.19999999999993,343.20000000000005,12.285710357663497,True,air
28936.683417085427,0,1,0.0,529.7626575895639,343.2,343.2,12.501165138897381,True,air
29187.437185929648,0,1,0.0,534.3533696994763,343.2,343.2,12.71849509006781,True,air
29438.19095477387,0,1,0.0,538.9440818093886,343.2,343.2,12.937700211177047,True,air
29688.94472361809,0,1,0.0,543.534793919301,343.2,343.2,13.158780502227241,True,air
29939.69849246231,0,1,0.0,548.1255060292133,343.2,343.2,13.381735963220477,True,air
30190.45226130653,0,1,0.0,552.7162181391257,343.2,343.2,13.606566594158732,True,air
30441.20603015075,0,1,0.0,557.3069302490379,343.20000000000005,343.19999999999993,13.83327239504392,True,air
30691.959798994973,0,1,0.0,561.8976423589503,343.2,343.2,14.061853365877864,True,air
30942.713567839197,0,1,0.0,566.4883544688627,343.2,343.2,14.292309506662322,True,air
31193.467336683418,0,1,0.0,571.079066578775,343.2,343.2,14.524640817398975,True,air
31444.22110552764,0,1,0.0,575.6697786886874,343.19999999999993,343.20000000000005,14.758847298089435,True,air
31694.97487437186,0,1,0.0,580.2604907985997,343.2,343.2,14.994928948735257,True,air
31945.72864321608,0,1,0.0,584.851202908512,343.2,343.2,15.232885769337937,True,air
32196.4824120603,0,1,0.0,589.4419150184244,343.2,343.2,15.472717759898913,True,air
32447.23618090452,0,1,0.0,594.0326271283368,343.2,343.2,15.714424920419557,True,air
32697.989949748742,0,1,0.0,598.6233392382491,343.2,343.2,15.958007250901195,True,air
32948.74371859297,0,1,0.0,603.2140513481615,343.2,343.2,16.203464751345113,True,air
33199.497487437184,0,1,0.0,607.8047634580737,343.20000000000005,343.19999999999993,16.450797421752526,True,air
33450.25125628141,0,1,0.0,612.3954755679862,343.2,343.2,16.700005262124627,True,air
33701.005025125625,0,1,0.0,616.9861876778984,343.2,343.2,16.951088272462542,True,air
33951.75879396985,0,1,0.0,621.5768997878108,343.2,343.2,17.204046452767386,True,air
34202.51256281407,0,1,0.0,626.1676118977231,343.2,343.2,17.4588798030402,True,air
34453.26633165829,0,1,0.0,630.7583240076355,343.2,343.2,17.715588323282013,True,air
34704.02010050251,0,1,0.0,635.3490361175478,343.2,343.2,17.974172013493806,True,air
34954.77386934673,0,1,0.0,639.9397482274602,343.2,343.2,18.23463087367652,True,air
35205.52763819096,0,1,0.0,644.5304603373726,343.2,343.2,18.496964903831064,True,air
35456.281407035174,0,1,0.0,649.1211724472848,343.2,343.2,18.761174103958325,True,air
35707.0351758794,0,1,0.0,653.7118845571973,343.2,343.2,19.02725847405916,True,air
35957.788944723616,0,1,0.0,658.3025966671096,343.19999999999993,343.20000000000005,19.295218014134363,True,air
36208.54271356784,0,1,0.0,662.893308777022,343.2,343.2,19.56505272418477,True,air
36459.29648241206,0,1,0.0,667.4840208869342,343.2,343.2,19.836762604211106,True,air
36710.05025125628,0,1,0.0,672.0747329968466,343.2,343.2,20.110347654214127,True,air
36960.8040201005,0,1,0.0,676.6654451067589,343.2,343.2,20.385807874194544,True,air
37211.55778894472,0,1,0.0,681.2561572166712,343.2,343.2,20.663143264153057,True,air
37462.31155778894,0,1,0.0,685.8468693265836,343.2,343.2,20.942353824090315,True,air
37713.065326633165,0,1,0.0,690.437581436496,343.2,343.2,21.223439554006987,True,air
37963.81909547739,0,1,0.0,695.0282935464083,343.2,343.2,21.50640045390367,True,air
38214.572864321606,0,1,0.0,699.6190056563206,343.2,343.2,21.791236523780984,True,air
38465.32663316583,0,1,0.0,704.2097177662331,343.2,343.2,22.077947763639504,True,air
38716.08040201005,0,1,0.0,708.8004298761454,343.2,343.2,22.3665341734798,True,air
38966.83417085427,0,1,0.0,713.3911419860577,343.2,343.2,22.656995753302418,True,air
39217.58793969849,0,1,0.0,717.98185409597,343.2,343.2,22.94933250310788,True,air
39468.34170854271,0,1,0.0,722.5725662058824,343.2,343.2,23.24354442289672,True,air
39719.09547738693,0,1,0.0,727.1632783157946,343.2,343.2,23.539631512669402,True,air
39969.849246231155,0,1,0.0,731.753990425707,343.2,343.2,23.83759377242644,True,air
40220.60301507538,0,1,0.0,736.3447025356195,343.2,343.2,24.137431202168287,True,air
40471.3567839196,0,1,0.0,740.9354146455316,343.2,343.2,24.439143801895376,True,air
40722.11055276382,0,1,0.0,745.5261267554441,343.2,343.2,24.742731571608175,True,air
40972.86432160804,0,1,0.0,750.1168388653564,343.2,343.2,25.04819451130709,True,air
41223.61809045226,0,1,0.0,754.7075509752689,343.2,343.2,25.35553262099254,True,air
41474.37185929648,0,1,0.0,759.2982630851811,343.2,343.2,25.66474590066491,True,air
41725.125628140704,0,1,0.0,763.8889751950935,343.2,343.2,25.975834350324618,True,air
41975.87939698492,0,1,0.0,768.4796873050058,343.2,343.2,26.288797969972,True,air
42226.633165829146,0,1,0.0,773.0703994149181,343.2,343.2,26.60363675960745,True,air
42477.38693467336,0,1,0.0,777.6611115248304,343.2,343.2,26.920350719231305,True,air
42728.14070351759,0,1,0.0,782.2518236347428,343.2,343.2,27.23893984884392,True,air
42978.89447236181,0,1,0.0,786.8425357446553,343.2,343.2,27.55940414844563,True,air
43229.64824120603,0,1,0.0,791.4332478545675,343.2,343.2,27.881743618036747,True,air
43480.40201005025,0,1,0.0,796.0239599644799,343.2,343.2,28.2059582576176,True,air
43731.15577889447,0,1,0.0,800.6146720743922,343.2,343.2,28.532048067188466,True,air
43981.909547738695,0,1,0.0,805.2053841843045,343.2,343.2,28.860013046749682,True,air
44232.66331658291,0,1,0.0,809.7960962942168,343.2,343.2,29.189853196301495,True,air
44483.417085427136,0,1,0.0,814.3868084041292,343.2,343.2,29.521568515844223,True,air
44734.17085427135,0,1,0.0,818.9775205140417,343.2,343.2,29.855159005378123,True,air
44984.92462311558,0,1,0.0,823.568232623954,343.2,343.2,30.19062466490346,True,air
45235.678391959795,0,1,0.0,828.1589447338663,343.2,343.2,30.52796549442047,True,air
45486.43216080402,0,1,0.0,832.7496568437787,343.2,343.2,30.867181493929444,True,air
45737.18592964824,0,1,0.0,837.340368953691,343.2,343.2,31.208272663430602,True,air
45987.93969849246,0,1,0.0,841.9310810636033,343.2,343.2,31.55123900292417,True,air
46238.693467336685,0,1,0.0,846.5217931735158,343.2,343.2,31.896080512410407,True,air
46489.4472361809,0,1,0.0,851.112505283428,343.2,343.2,32.24279719188951,True,air
46740.20100502513,0,1,0.0,855.7032173933404,343.2,343.2,32.59138904136173,True,air
46990.95477386934,0,1,0.0,860.2939295032527,343.2,343.2,32.941856060827234,True,air
47241.70854271357,0,1,0.0,864.8846416131651,343.2,343.2,33.294198250286286,True,air
47492.462311557785,0,1,0.0,869.4753537230773,343.2,343.2,33.648415609739025,True,air
47743.21608040201,0,1,0.0,874.0660658329897,343.2,343.2,34.00450813918571,True,air
47993.96984924623,0,1,0.0,878.656777942902,343.2,343.2,34.36247583862647,True,air
48244.72361809045,0,1,0.0,883.2474900528143,343.2,343.2,34.72231870806156,True,air
48495.477386934675,0,1,0.0,887.8382021627268,343.2,343.2,35.0840367474911,True,air
48746.23115577889,0,1,0.0,892.4289142726391,343.2,343.2,35.44762995691528,True,air
48996.98492462312,0,1,0.0,897.0196263825515,343.2,343.2,35.81309833633432,True,air
49247.738693467334,0,1,0.0,901.6103384924637,343.2,343.2,36.1804418857483,True,air
49498.49246231156,0,1,0.0,906.2010506023761,343.2,343.2,36.54966060515748,True,air
49749.246231155776,0,1,0.0,910.7917627122883,343.2,343.2,36.92075449456195,True,air
50000.0,0,1,0.0,915.3824748222007,343.2,343.2,37.29372355396188,True,air
100.0,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
350.7537688442211,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
601.5075376884422,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
852.2613065326633,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
1103.0150753768844,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
1353.7688442211056,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
1604.5226130653266,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
1855.2763819095476,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
2106.030150753769,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
2356.78391959799,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
2607.537688442211,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
2858.291457286432,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
3109.045226130653,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
3359.7989949748744,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
3610.552763819095,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
3861.3065326633164,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
4112.060301507538,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
4362.814070351758,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
4613.56783919598,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
4864.321608040201,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
5115.075376884422,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
5365.829145728643,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
5616.582914572864,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
5867.336683417086,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
6118.090452261306,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
6368.844221105527,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
6619.597989949749,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
6870.35175879397,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
7121.10552763819,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
7371.859296482412,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
7622.613065326633,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
7873.366834170854,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
8124.120603015075,0,2,8368.086795072015,0.0,,0.0,1000.0,False,air
8374.874371859296,0,2,8368.086795072015,6.171718399422645,8526.132301769278,13.814732850856407,1.1118498867531934,True,air
8625.628140703517,0,2,8368.086795072015,38.30012874586267,1415.0453738283481,83.2384898593987,1.1784429537199297,True,air
8876.38190954774,0,2,8368.086795072015,54.20201925435759,1028.96447701072,114.47065727884488,1.247000475661913,True,air
9127.13567839196,0,2,8368.086795072015,66.71556936654312,859.5817338533556,137.02738827637106,1.317522453536702,True,air
9377.88944723618,0,2,8368.086795072015,77.49983726374202,760.2985924564741,154.92102861777042,1.3900088881755948,True,air
9628.643216080402,0,2,8368.086795072015,87.19880521694748,693.8002124321838,169.7696799300319,1.4644597803030937,True,air
9879.396984924622,0,2,8368.086795072015,96.14149864638057,645.653363567675,182.42953052881305,1.5408751305529547,True,air
10130.150753768845,0,2,8368.086795072015,104.52221375398175,608.9577716504297,193.42267310386643,1.6192549394814915,True,air
10380.904522613066,0,2,8368.086795072015,112.46665216608115,579.9509944992192,203.0968842491718,1.69959920757866,True,air
10631.658291457286,0,2,8368.086795072015,120.06145012539086,556.3874090981956,211.69824851160885,1.781907935277337,True,air
10882.412060301507,0,2,8368.086795072015,127.36916831921813,536.8348750821151,219.40869616934486,1.866181122961113,True,air
11133.165829145728,0,2,8368.086795072015,134.43663022331052,520.3324707253265,226.3672682886959,1.95241877097088,True,air
11383.919597989949,0,2,8368.086795072015,141.2998914671244,506.2089971445315,232.68302354248746,2.040620879610411,True,air
11634.673366834171,0,2,8368.086795072015,147.98736563232464,493.98006674401125,238.44330556973424,2.130787449151099,True,air
11885.427135678392,0,2,8368.086795072015,154.5218778048006,483.2865236260284,243.71927260927325,2.222918479836022,True,air
12136.180904522613,0,2,8368.086795072015,160.92206290375566,473.855928569446,248.569729528535,2.3170139718834086,True,air
12386.934673366834,0,2,8368.086795072015,167.2033468966188,465.4775600204551,253.04386315598964,2.4130739254896287,True,air
12637.688442211054,0,2,8368.086795072015,173.37865316414823,457.9856682912182,257.1832442693459,2.5110983408317673,True,air
12888.442211055277,0,2,8368.086795072015,179.45892234143494,451.2479495383566,261.02332458352373,2.6110872180698537,True,air
13139.195979899498,0,2,8368.086795072015,185.45350230781978,445.1574227594222,264.5945770596654,2.713040557348796,True,air
13389.949748743718,0,2,8368.086795072015,191.37044574300404,439.62658496475353,267.92337867702736,2.8169583588000617,True,air
13640.70351758794,0,2,8368.086795072015,197.21674057966723,434.58312752450854,271.0327036186129,2.9228406225431485,True,air
13891.45728643216,0,2,8368.086795072015,202.9984908840745,429.96674476396703,273.94267448441735,3.03068734868687,True,air
14142.21105527638,0,2,8368.086795072015,208.72106053991723,425.7267210299146,276.6710055573972,3.140498537330478,True,air
14392.964824120603,0,2,8368.086795072015,214.38918862656317,421.82008192208957,279.2333628671458,3.2522741885646567,True,air
14643.718592964824,0,2,8368.086795072015,220.00708298224535,418.2101605938491,281.64365933325524,3.366014302472393,True,air
14894.472361809045,0,2,8368.086795072015,225.57849675913104,414.8654736441445,283.91429868910336,3.4817188791297453,True,air
15145.226130653265,0,2,8368.086795072015,231.10679157743107,411.75883083535433,286.05637858705194,3.5993879186065345,True,air
15395.979899497486,0,2,8368.086795072015,236.59499001811346,408.8666234511088,288.0798608744462,3.719021420966936,True,air
15646.733668341709,0,2,8368.086795072015,242.04581955795163,406.1682505809139,289.9937152437164,3.840619386270033,True,air
15897.48743718593,0,2,8368.086795072015,247.4617495788833,403.6456529398205,291.8060411208262,3.964181814570279,True,air
16148.24120603015,0,2,8368.086795072015,252.84502272964676,401.28293128794843,293.52417164108124,4.089708705917935,True,air
16398.99497487437,0,2,8368.086795072015,258.1976816491995,399.06603196629425,295.15476278358966,4.21720006035945,True,air
16649.748743718592,0,2,8368.086795072015,263.5215918558466,396.9824860954498,296.70387013415916,4.346655877937803,True,air
16900.502512562813,0,2,8368.086795072015,268.81846144714405,395.0211919941576,298.1770152770489,4.478076158692806,True,air
17151.256281407033,0,2,8368.086795072015,274.08985813183983,393.1722326448595,299.5792434467078,4.611460902661386,True,air
17402.010050251254,0,2,8368.086795072015,279.3372240178646,391.4267217609977,300.9151737778378,4.746810109877826,True,air
17652.76381909548,0,2,8368.086795072015,284.56188850342113,389.7766733366286,302.18904325830323,4.8841237803739945,True,air
17903.5175879397,0,2,8368.086795072015,289.7650795568929,388.2148905844514,303.4047453014352,5.0234019141795345,True,air
18154.27135678392,0,2,8368.086795072015,294.9479336220948,386.73487096758254,304.5658637021983,5.164644511322072,True,air
18405.02512562814,0,2,8368.086795072015,300.11150434567986,385.3307246576485,305.67570261792264,5.307851571827351,True,air
18655.77889447236,0,2,8368.086795072015,305.2567702912788,383.9971042473179,306.7373131130134,5.453023095719405,True,air
18906.532663316582,0,2,8368.086795072015,310.38464177863295,382.72914393936185,307.7535167237267,5.600159083020679,True,air
19157.286432160803,0,2,8368.086795072015,315.4959669643817,381.52240674941106,308.7269264302045,5.749259533752161,True,air
19408.040201005024,0,2,8368.086795072015,320.5915372633569,380.37283851298827,309.65996536573954,5.900324447933492,True,air
19658.793969849245,0,2,8368.086795072015,325.6720921944751,379.2767276923057,310.55488354549385,6.053353825583072,True,air
19909.547738693465,0,2,8368.086795072015,330.7383237230352,378.23067014485423,311.4137728568928,6.208347666718145,True,air
20160.30150753769,0,2,8368.086795072015,335.7908801609597,377.23153815181695,312.2385805202663,6.365305971354891,True,air
20411.05527638191,0,2,8368.086795072015,340.8303696778983,376.27645311593704,313.031121199891,6.5242287395085,True,air
20661.80904522613,0,2,8368.086795072015,345.85736346885255,375.3627614304262,313.793087921514,6.685115971193247,True,air
20912.562814070352,0,2,8368.086795072015,350.8723986178327,374.48801309661894,314.52606193194976,6.847967666422562,True,air
21163.316582914573,0,2,8368.086795072015,355.87598069185384,373.64994273130714,315.23152161888714,7.012783825209074,True,air
21414.070351758794,0,2,8368.086795072015,360.8685860951302,372.8464526574555,315.91085059407425,7.1795644475646885,True,air
21664.824120603014,0,2,8368.086795072015,365.85066420953814,372.075597816159,316.565345030226,7.348309533500613,True,air
21915.577889447235,0,2,8368.086795072015,370.82263934416716,371.33557227481776,317.1962203309432,7.5190190830274295,True,air
22166.331658291456,0,2,8368.086795072015,375.7849125139812,370.6246971377937,317.804617203393,7.691693096155119,True,air
22417.085427135677,0,2,8368.086795072015,380.7378630652052,369.94140969228056,318.3916071952455,7.866331572893109,True,air
22667.839195979897,0,2,8368.086795072015,385.6818501629673,369.2842536445756,318.9581977501958,8.042934513250305,True,air
22918.59296482412,0,2,8368.086795072015,390.61721415492235,368.65187032105536,319.50533683016744,8.221501917235134,True,air
23169.346733668342,0,2,8368.086795072015,395.54427782301116,368.0429907244765,320.03391714686086,8.402033784855565,True,air
23420.100502512563,0,2,8368.086795072015,400.4633475341465,367.4564283501846,320.54478004056074,8.584530116119142,True,air
23670.854271356784,0,2,8368.086795072015,405.374714299417,366.8910726788071,321.03871903995696,8.768990911033018,True,air
23921.608040201005,0,2,8368.086795072015,410.27865475036066,366.3458832723198,321.51648313308516,8.955416169603968,True,air
24172.361809045226,0,2,8368.086795072015,415.1754320399383,365.81988440927717,321.9787797762831,9.143805891838412,True,air
