temperature_C,frequency_Hz,sound_speed_m_per_s,density_kg_per_m3,viscosity_Pa_s,attenuation_dB_per_m,acoustic_impedance_Pa_s_per_m,medium
11.0,100000,337.9050354355875,1.24294545134612,1.7640861991054602e-05,840.9536207523811,419.997526781613,air
12.0,100,338.49910241222574,1.2385865334034718,1.7684297129566308e-05,0.000841544697506101,419.2604298169455,air
12.0,1000,338.49910241222574,1.2385865334034718,1.7684297129566308e-05,0.08415446975061007,419.2604298169455,air
12.0,10000,338.49910241222574,1.2385865334034718,1.7684297129566308e-05,8.415446975061007,419.2604298169455,air
12.0,100000,338.49910241222574,1.2385865334034718,1.7684297129566308e-05,841.5446975061008,419.2604298169455,air
13.0,100,339.09212862441876,1.2342580814258255,1.772768659485315e-05,0.0008421341182890683,418.52720010257434,air
13.0,1000,339.09212862441876,1.2342580814258255,1.772768659485315e-05,0.08421341182890683,418.52720010257434,air
13.0,10000,339.09212862441876,1.2342580814258255,1.772768659485315e-05,8.421341182890684,418.52720010257434,air
13.0,100000,339.09212862441876,1.2342580814258255,1.772768659485315e-05,842.1341182890683,418.52720010257434,air
14.0,100,339.6841195231185,1.229959777119972,1.777103059430399e-05,0.0008427218935035082,417.79780393984873,air
14.0,1000,339.6841195231185,1.229959777119972,1.777103059430399e-05,0.0842721893503508,417.79780393984873,air
14.0,10000,339.6841195231185,1.229959777119972,1.777103059430399e-05,8.42721893503508,417.79780393984873,air
14.0,100000,339.6841195231185,1.229959777119972,1.777103059430399e-05,842.721893503508,417.79780393984873,air
15.0,100,340.2750805118605,1.22569130661114,1.7814329333647402e-05,0.0008433080334503539,417.0722080397931,air
15.0,1000,340.2750805118605,1.22569130661114,1.7814329333647402e-05,0.08433080334503538,417.0722080397931,air
15.0,10000,340.2750805118605,1.22569130661114,1.7814329333647402e-05,8.433080334503538,417.0722080397931,air
15.0,100000,340.2750805118605,1.22569130661114,1.7814329333647402e-05,843.3080334503537,417.0722080397931,air
16.0,100,340.8650169473394,1.2214523603665917,1.7857583016970698e-05,0.0008438925483305823,416.35037951672604,air
16.0,1000,340.8650169473394,1.2214523603665917,1.7857583016970698e-05,0.0843892548330582,416.35037951672604,air
16.0,10000,340.8650169473394,1.2214523603665917,1.7857583016970698e-05,8.438925483305823,416.35037951672604,air
16.0,100000,340.8650169473394,1.2214523603665917,1.7857583016970698e-05,843.8925483305821,416.35037951672604,air
17.0,100,341.45393413997573,1.2172426331207995,1.7900791846738636e-05,0.0008444754482465224,415.63228588200013,air
17.0,1000,341.45393413997573,1.2172426331207995,1.7900791846738636e-05,0.08444754482465222,415.63228588200013,air
17.0,10000,341.45393413997573,1.2172426331207995,1.7900791846738636e-05,8.444754482465223,415.63228588200013,air
17.0,100000,341.45393413997573,1.2172426331207995,1.7900791846738636e-05,844.4754482465223,415.63228588200013,air
18.0,100,342.041837354473,1.2130618238021638,1.7943956023811867e-05,0.0008450567432031499,414.9178950378601,air
18.0,1000,342.041837354473,1.2130618238021638,1.7943956023811867e-05,0.08450567432031496,414.9178950378601,air
18.0,10000,342.041837354473,1.2130618238021638,1.7943956023811867e-05,8.450567432031498,414.9178950378601,air
18.0,100000,342.041837354473,1.2130618238021638,1.7943956023811867e-05,845.0567432031497,414.9178950378601,air
19.0,100,342.6287318103673,1.2089096354612356,1.7987075747465116e-05,0.0008456364431093522,414.2071752714166,air
19.0,1000,342.6287318103673,1.2089096354612356,1.7987075747465116e-05,0.08456364431093522,414.2071752714166,air
19.0,10000,342.6287318103673,1.2089096354612356,1.7987075747465116e-05,8.45636443109352,414.2071752714166,air
19.0,100000,342.6287318103673,1.2089096354612356,1.7987075747465116e-05,845.6364431093522,414.2071752714166,air
20.0,100,343.21462268256795,1.2047857752004092,1.8030151215405078e-05,0.0008462145577791786,413.50009524873354,air
20.0,1000,343.21462268256795,1.2047857752004092,1.8030151215405078e-05,0.08462145577791785,413.50009524873354,air
20.0,10000,343.21462268256795,1.2047857752004092,1.8030151215405078e-05,8.462145577791786,413.50009524873354,air
20.0,100000,343.21462268256795,1.2047857752004092,1.8030151215405078e-05,846.2145577791786,413.50009524873354,air
21.0,100,343.7995151018895,1.2006899541050484,1.807318262378806e-05,0.0008467910969330688,412.7966240090256,air
21.0,1000,343.7995151018895,1.2006899541050484,1.807318262378806e-05,0.08467910969330687,412.7966240090256,air
21.0,10000,343.7995151018895,1.2006899541050484,1.807318262378806e-05,8.467910969330687,412.7966240090256,air
21.0,100000,343.7995151018895,1.2006899541050484,1.807318262378806e-05,846.7910969330685,412.7966240090256,air
22.0,100,344.38341415557636,1.1966218871760121,1.8116170167237374e-05,0.0008473660701990569,412.096730958964,air
22.0,1000,344.38341415557636,1.1966218871760121,1.8116170167237374e-05,0.08473660701990567,412.096730958964,air
22.0,10000,344.38341415557636,1.1966218871760121,1.8116170167237374e-05,8.473660701990568,412.096730958964,air
22.0,100000,344.38341415557636,1.1966218871760121,1.8116170167237374e-05,847.3660701990565,412.096730958964,air
23.0,100,344.9663248878187,1.192581293263549,1.8159114038860457e-05,0.0008479394871139648,411.4003858670884,air
23.0,1000,344.9663248878187,1.192581293263549,1.8159114038860457e-05,0.08479394871139645,411.4003858670884,air
23.0,10000,344.9663248878187,1.192581293263549,1.8159114038860457e-05,8.479394871139647,411.4003858670884,air
23.0,100000,344.9663248878187,1.192581293263549,1.8159114038860457e-05,847.9394871139643,411.4003858670884,air
24.0,100,345.54825230026114,1.188567895002524,1.820201443026577e-05,0.0008485113571245657,410.70755885832244,air
24.0,1000,345.54825230026114,1.188567895002524,1.820201443026577e-05,0.08485113571245656,410.70755885832244,air
24.0,10000,345.54825230026114,1.188567895002524,1.820201443026577e-05,8.485113571245657,410.70755885832244,air
24.0,100000,345.54825230026114,1.188567895002524,1.820201443026577e-05,848.5113571245657,410.70755885832244,air
25.0,100,346.1292013525034,1.1845814187489518,1.824487153157942e-05,0.0008490816895887378,410.0182204085901,air
25.0,1000,346.1292013525034,1.1845814187489518,1.824487153157942e-05,0.08490816895887375,410.0182204085901,air
25.0,10000,346.1292013525034,1.1845814187489518,1.824487153157942e-05,8.490816895887377,410.0182204085901,air
25.0,100000,346.1292013525034,1.1845814187489518,1.824487153157942e-05,849.0816895887374,410.0182204085901,air
26.0,100,346.7091769625931,1.1806215945178005,1.8287685531461563e-05,0.0008496504937765946,409.33234133953096,air
26.0,1000,346.7091769625931,1.1806215945178005,1.8287685531461563e-05,0.08496504937765945,409.33234133953096,air
26.0,10000,346.7091769625931,1.1806215945178005,1.8287685531461563e-05,8.496504937765945,409.33234133953096,air
26.0,100000,346.7091769625931,1.1806215945178005,1.8287685531461563e-05,849.6504937765944,409.33234133953096,air
27.0,100,347.2881840075121,1.1766881559220388,1.833045661712258e-05,0.0008502177788715978,408.6498928133131,air
27.0,1000,347.2881840075121,1.1766881559220388,1.833045661712258e-05,0.08502177788715978,408.6498928133131,air
27.0,10000,347.2881840075121,1.1766881559220388,1.833045661712258e-05,8.502177788715978,408.6498928133131,air
27.0,100000,347.2881840075121,1.1766881559220388,1.833045661712258e-05,850.2177788715978,408.6498928133131,air
28.0,100,347.86622732365447,1.1727808401129005,1.8373184974338986e-05,0.0008507835539716528,407.9708463275407,air
28.0,1000,347.86622732365447,1.1727808401129005,1.8373184974338986e-05,0.08507835539716528,407.9708463275407,air
28.0,10000,347.86622732365447,1.1727808401129005,1.8373184974338986e-05,8.507835539716528,407.9708463275407,air
28.0,100000,347.86622732365447,1.1727808401129005,1.8373184974338986e-05,850.7835539716527,407.9708463275407,air
29.0,100,348.44331170729816,1.1688993877213303,1.8415870787469156e-05,0.0008513478280901886,407.29517371025344,air
29.0,1000,348.44331170729816,1.1688993877213303,1.8415870787469156e-05,0.08513478280901883,407.29517371025344,air
29.0,10000,348.44331170729816,1.1688993877213303,1.8415870787469156e-05,8.513478280901884,407.29517371025344,air
29.0,100000,348.44331170729816,1.1688993877213303,1.8415870787469156e-05,851.3478280901884,407.29517371025344,air
30.0,100,349.01944191506897,1.1650435428005936,1.84585142394688e-05,0.0008519106101572167,406.622847115018,air
30.0,1000,349.01944191506897,1.1650435428005936,1.84585142394688e-05,0.08519106101572166,406.622847115018,air
30.0,10000,349.01944191506897,1.1650435428005936,1.84585142394688e-05,8.519106101572168,406.622847115018,air
30.0,100000,349.01944191506897,1.1650435428005936,1.84585142394688e-05,851.9106101572166,406.622847115018,air
31.0,100,349.5946226643984,1.1612130527700149,1.850111551190621e-05,0.0008524719090203757,405.9538390161075,air
31.0,1000,349.5946226643984,1.1612130527700149,1.850111551190621e-05,0.08524719090203757,405.9538390161075,air
31.0,10000,349.5946226643984,1.1612130527700149,1.850111551190621e-05,8.524719090203758,405.9538390161075,air
31.0,100000,349.5946226643984,1.1612130527700149,1.850111551190621e-05,852.4719090203756,405.9538390161075,air
32.0,100,350.16885863397385,1.157407668359823,1.854367478497733e-05,0.0008530317334459614,405.2881222037681,air
32.0,1000,350.16885863397385,1.157407668359823,1.854367478497733e-05,0.08530317334459613,405.2881222037681,air
32.0,10000,350.16885863397385,1.157407668359823,1.854367478497733e-05,8.530317334459614,405.2881222037681,air
32.0,100000,350.16885863397385,1.157407668359823,1.854367478497733e-05,853.0317334459613,405.2881222037681,air
33.0,100,350.74215446418305,1.1536271435570797,1.8586192237520568e-05,0.0008535900921199346,404.6256697795715,air
33.0,1000,350.74215446418305,1.1536271435570797,1.8586192237520568e-05,0.08535900921199346,404.6256697795715,air
33.0,10000,350.74215446418305,1.1536271435570797,1.8586192237520568e-05,8.535900921199344,404.6256697795715,air
33.0,100000,350.74215446418305,1.1536271435570797,1.8586192237520568e-05,853.5900921199345,404.6256697795715,air
34.0,100,351.31451475755125,1.1498712355526615,1.8628668047031443e-05,0.0008541469936489208,403.9664551518492,air
34.0,1000,351.31451475755125,1.1498712355526615,1.8628668047031443e-05,0.08541469936489207,403.9664551518492,air
34.0,10000,351.31451475755125,1.1498712355526615,1.8628668047031443e-05,8.541469936489209,403.9664551518492,air
34.0,100000,351.31451475755125,1.1498712355526615,1.8628668047031443e-05,854.1469936489208,403.9664551518492,air
35.0,100,351.8859440791726,1.1461397046892747,1.867110238967699e-05,0.0008547024465611869,403.31045203120954,air
35.0,1000,351.8859440791726,1.1461397046892747,1.867110238967699e-05,0.08547024465611869,403.31045203120954,air
35.0,10000,351.8859440791726,1.1461397046892747,1.867110238967699e-05,8.547024465611871,403.31045203120954,air
35.0,100000,351.8859440791726,1.1461397046892747,1.867110238967699e-05,854.702446561187,403.31045203120954,air
36.0,100,352.4564469571346,1.1424323144104802,1.871349544030997e-05,0.0008552564593076098,402.6576344261339,air
36.0,1000,352.4564469571346,1.1424323144104802,1.871349544030997e-05,0.085525645930761,402.6576344261339,air
36.0,10000,352.4564469571346,1.1424323144104802,1.871349544030997e-05,8.552564593076099,402.6576344261339,air
36.0,100000,352.4564469571346,1.1424323144104802,1.871349544030997e-05,855.2564593076098,402.6576344261339,air
37.0,100,353.02602788293717,1.1387488312107044,1.875584737248293e-05,0.0008558090402626229,402.0079766386522,air
37.0,1000,353.02602788293717,1.1387488312107044,1.875584737248293e-05,0.08558090402626227,402.0079766386522,air
37.0,10000,353.02602788293717,1.1387488312107044,1.875584737248293e-05,8.55809040262623,402.0079766386522,air
37.0,100000,353.02602788293717,1.1387488312107044,1.875584737248293e-05,855.8090402626227,402.0079766386522,air
38.0,100,353.59469131190474,1.1350890245862124,1.8798158358461996e-05,0.0008563601977251542,401.36145326009284,air
38.0,1000,353.59469131190474,1.1350890245862124,1.8798158358461996e-05,0.08563601977251542,401.36145326009284,air
38.0,10000,353.59469131190474,1.1350890245862124,1.8798158358461996e-05,8.563601977251542,401.36145326009284,air
38.0,100000,353.59469131190474,1.1350890245862124,1.8798158358461996e-05,856.3601977251542,401.36145326009284,air
39.0,100,354.1624416635932,1.1314526669870253,1.884042856924052e-05,0.0008569099399195471,400.7180391669093,air
39.0,1000,354.1624416635932,1.1314526669870253,1.884042856924052e-05,0.08569099399195469,400.7180391669093,air
39.0,10000,354.1624416635932,1.1314526669870253,1.884042856924052e-05,8.569099399195471,400.7180391669093,air
39.0,100000,354.1624416635932,1.1314526669870253,1.884042856924052e-05,856.909939919547,400.7180391669093,air
40.0,100,354.7292833221906,1.1278395337697589,1.8882658174552538e-05,0.0008574582749964637,400.07770951658017,air
40.0,1000,354.7292833221906,1.1278395337697589,1.8882658174552538e-05,0.08574582749964635,400.07770951658017,air
40.0,10000,354.7292833221906,1.1278395337697589,1.8882658174552538e-05,8.574582749964637,400.07770951658017,air
40.0,100000,354.7292833221906,1.1278395337697589,1.8882658174552538e-05,857.4582749964635,400.07770951658017,air
