case_id,case_date,location,failure_type,structure_type,earthquake_magnitude,peak_ground_acceleration_g,duration_strong_motion_s,depth_to_groundwater_m,relative_density_pct,fines_content_pct,settlement_mm,lateral_displacement_m,initial_pore_pressure_kPa,peak_excess_pore_pressure_ratio,time_to_liquefaction_s,recovery_time_days,damage_cost_usd,mitigation_measures
SANDY_CASE_014,2001-08-13,"Seattle, WA",Foundation bearing capacity failure,Bridge foundation,6.186394496474867,0.2663462807946798,10.556774223084055,4.775458775670237,59.759309738435185,33.20690724274873,12.122555113539018,0.6812922375385073,46.84725058932503,0.38383349227347585,12.867335926222149,21.777973805529772,248451.4307477342,Ground improvement (stone columns)
SANDY_CASE_015,2000-02-13,"Anchorage, AK",Flow liquefaction,Pipeline,5.730939729486379,0.6097514440283017,27.688885655924853,1.228823703280764,33.54161256310371,22.26422533627637,35.76605338159024,0.1927143424939781,12.054760529184296,0.9233690965179264,6.999963498328474,45.09177578278594,1390340.3958687652,Grouting
SANDY_CASE_016,1999-06-15,"New Madrid, MO",Slope instability in loose sand,Commercial building,6.369254358741304,0.3574481929034773,70.36071683032446,5.112554200243773,41.9485710352818,16.645097786195656,17.556517236115113,0.33038672509571415,50.15415670439142,0.715514717487834,22.352057129033955,81.37426155116809,30868.098810264546,Grouting
SANDY_CASE_017,2014-12-07,"Los Angeles Basin, CA",Liquefaction-induced lateral spreading,Embankment,5.983663861762013,0.5426140814155057,86.10847174619626,7.925403875781974,23.9228190671133,24.298646553270594,46.28465538965295,0.8798473180622085,77.74821202142117,0.7753716234011427,8.486522669065707,64.97060832588403,379461.2989888728,Dewatering
SANDY_CASE_018,1993-08-01,"Boston, MA",Liquefaction-induced lateral spreading,Commercial building,8.28909295702772,0.5434707975326264,81.71573854528606,1.5506301142739303,21.267537170772876,18.7475867147455,10.0,2.7578248371883776,15.211681421027256,0.8524198670251368,17.1486856802286,32.0353915820046,1062495.9771705642,None
SANDY_CASE_019,2001-06-09,"Anchorage, AK",Cyclic mobility,Residential building,7.924361138693251,0.47504227885233097,34.669624040661574,4.387472392728025,68.13242073389625,21.36850367947805,10.0,0.1,43.041104172661925,0.6489095392503401,60.0,20.313412101194274,2295621.1840755343,Deep foundations
SANDY_CASE_020,2013-11-01,"Los Angeles Basin, CA",Liquefaction-induced lateral spreading,Tunnel,7.400211269531271,0.16320283903808583,88.33971434822894,7.080298039459666,61.79900602561029,33.24394426329576,60.07992011721862,5.042841831893268,69.45772376709932,0.3608442016611966,6.702947775446512,41.44029963940047,187248.95431914984,Grouting
SANDY_CASE_021,2017-09-08,"New Madrid, MO",Liquefaction-induced lateral spreading,Embankment,8.114381770563153,0.6847117469124666,36.097399624648006,6.055764633156533,54.798710304684896,16.58307913402323,44.19351656906972,1.2170274061812214,59.4070510512656,0.6759745792729834,13.926235380332031,12.529489574776793,82375.6659586673,Soil replacement
SANDY_CASE_022,2008-10-05,"San Francisco Bay Area, CA",Foundation bearing capacity failure,Residential building,7.911016230697344,0.32454604548021515,45.79396679751945,5.72761805746451,40.44764722071349,33.83571691471742,12.1635052391924,0.1,56.187933143726845,0.7107887826146153,12.23523779430675,15.605075755135408,365668.03022005636,None
SANDY_CASE_023,2006-07-11,"Portland, OR",Cyclic mobility,Port structure,6.059710176658108,0.23056295727989798,92.11405456298266,5.76863062990332,28.66471600354229,32.160519258681916,19.358660574779545,0.1,56.59026647935157,0.8218076319290311,11.101340442956445,100.38516442316673,129554.97249878869,Ground improvement (stone columns)
SANDY_CASE_024,1999-11-04,"Anchorage, AK",Foundation bearing capacity failure,Tunnel,8.177676995469934,0.12854259908833476,81.45961889519361,3.1961836341481638,27.8218521335543,10.873734043678894,10.0,0.1,31.354561450993486,0.6021616823607756,21.937022803004314,41.38112941557213,418118.171014262,Ground improvement (stone columns)
SANDY_CASE_025,2003-04-04,"Salt Lake City, UT",Slope instability in loose sand,Commercial building,7.118026725746953,0.5136250602317693,103.41457515435957,2.7019388319837003,32.512144908229764,7.080839026254964,10.0,0.18528880300961373,26.5060199417601,0.38930621195689463,26.081200136836905,22.71841876099504,496023.82153735403,Grouting
SANDY_CASE_026,1993-11-10,"San Francisco Bay Area, CA",Slope instability in loose sand,Residential building,7.922320465492188,0.5742950532895977,82.33741815303777,6.570208666088853,47.46133323530603,8.0233400413228,12.461171976081975,0.1,64.45374701433165,0.4986431340591071,22.062278075738348,58.236268417289594,102681.71355630398,Soil densification
SANDY_CASE_027,2002-07-03,"Portland, OR",Foundation bearing capacity failure,Port structure,8.18827389977048,0.11161148024949931,72.51394636690188,6.575850460093855,55.72979613500312,5.546654769546492,10.0,0.13589433465327555,64.50909301352073,0.5541576074790445,10.447687477228845,83.99668659282634,1312822.9620959405,None
SANDY_CASE_028,2021-03-01,"Seattle, WA",Slope instability in loose sand,Embankment,6.454010424915592,0.45846514080949674,20.304224461090172,7.003042389350778,53.009868835886564,7.833288822677852,17.52487412013286,0.2100015554142991,68.69984583953114,0.7521420689321208,50.65177326772249,21.020272623113843,414035.3788712337,Grouting
SANDY_CASE_029,2002-04-19,"Memphis, TN",Cyclic mobility,Embankment,5.83015577358303,0.2585470426385566,50.44873833653769,7.3493041441735345,33.99669484729714,25.490203202490704,10.0,0.35173723020376263,72.09667365434238,0.6995448132682383,6.18995989038311,21.312015629045774,1828333.072224296,Soil densification
SANDY_CASE_030,1994-04-05,"Charleston, SC",Liquefaction-induced settlement,Retaining wall,6.1838054876258255,0.551620953286615,39.1722604449898,4.335067991457033,67.7432640331597,7.13565945380687,176.56577610829055,0.1,42.5270169961935,0.5492677081284923,8.950735132159142,19.280240496405426,54637.57375397867,Grouting
SANDY_CASE_031,1992-03-15,"Salt Lake City, UT",Foundation bearing capacity failure,Port structure,6.7813233658787695,0.22205650030349403,36.83886077169919,4.261372210153997,56.89484583478843,14.56926890881284,85.67731151105077,0.48194827314783584,41.804061381610715,0.9905606741550856,16.328545654789963,64.86301837931775,147522.02604760922,Soil replacement
SANDY_CASE_032,1993-07-03,"Seattle, WA",Flow liquefaction,Pipeline,7.95404429776748,0.5836564166717262,117.03116102276901,6.487213842250814,47.717702625570034,30.346259329083637,301.46941470007886,0.2965781071101889,63.639567792480484,0.7240423735498209,15.685663788068426,65.3686862104472,929466.9676798912,None
SANDY_CASE_033,2009-05-24,"New Madrid, MO",Flow liquefaction,Bridge foundation,8.08219174976903,0.37071474241037616,53.24074971334365,5.374729480833238,50.58603731171761,5.698158072074776,377.7070007740321,0.1,52.72609620697407,0.4660587542151961,19.1455869154804,90.91454857393234,191650.8857327043,Ground freezing
SANDY_CASE_034,2006-05-23,"Seattle, WA",Liquefaction-induced lateral spreading,Tunnel,5.520856391593572,0.7557109921157142,108.12512106948246,5.764751579432775,40.980003121389494,29.434054477668074,10.0,3.3866535540801848,56.552212994235525,0.3712477308342826,33.053162452699944,67.2273219503429,410413.5495410877,Ground improvement (stone columns)
SANDY_CASE_035,2005-05-21,"Memphis, TN",Slope instability in loose sand,Port structure,7.032241907732697,0.1962646609021953,79.42524885969891,6.468445020770758,32.386549475057876,13.455643243201997,33.61814334975993,0.7610080639136784,63.45544565376113,0.4070013974290324,14.127521034415784,8.128878093186122,500419.64653904946,Grouting
SANDY_CASE_036,2022-03-23,"New Madrid, MO",Flow liquefaction,Retaining wall,6.752233009446337,0.338746445735181,97.42924338958133,7.175040063631747,37.79863393256308,8.544944828649687,445.28939075018997,0.1,70.38714302422744,0.4721704098691557,15.877689237329104,37.561096169163136,604568.6784326828,Soil replacement
SANDY_CASE_037,2020-05-16,"Salt Lake City, UT",Liquefaction-induced lateral spreading,Bridge foundation,6.166323431412191,0.17943146486841238,65.29008024157113,3.0349636763865186,57.892305523218454,25.902114960924518,10.0,0.7079536300595766,29.77299366535175,0.412476961281689,11.142784682271737,12.86472486755967,221745.1264214241,Soil densification
SANDY_CASE_038,1993-10-19,"Memphis, TN",Liquefaction-induced settlement,Bridge foundation,5.859596102001048,0.747285532794994,73.4594273088995,3.31687214479958,20.719674431487793,23.86828540339652,526.7157970449126,0.4922805549679927,32.53851574048388,0.43059691683591406,20.13006483240953,19.902908596636525,598096.4177138965,Soil densification
SANDY_CASE_039,2019-12-28,"Los Angeles Basin, CA",Cyclic mobility,Residential building,6.512845514210884,0.7141375473666868,64.17694632007503,1.2048645488065175,25.803632025345813,31.32416040581159,34.57989022734543,0.4138071720642925,11.819721223791937,0.4995666180856929,12.791884491900499,34.3867991306137,195499.07581804402,Ground improvement (stone columns)
SANDY_CASE_040,1997-05-03,"Charleston, SC",Cyclic mobility,Bridge foundation,8.328729111737557,0.28055913940060895,31.476728657784896,4.837101057471305,22.300132101087637,27.052131314116572,59.834770500668725,0.1,47.4519613737935,0.4213615167063284,12.78818490777884,58.536453700266094,1122983.9481547247,Dewatering
SANDY_CASE_041,1995-10-08,"Salt Lake City, UT",Cyclic mobility,Pipeline,6.469608796062266,0.5619888322239254,89.46973267876558,0.7695670534755656,22.03644011594851,29.104427911545457,25.872080083922686,0.1,7.549452794595299,0.9277357972384976,19.683717626785334,14.70992899629507,435630.8781576954,Grouting
SANDY_CASE_042,2012-05-18,"Los Angeles Basin, CA",Flow liquefaction,Embankment,7.056371865230098,0.6720555401408511,40.884959868494136,3.9919851359934513,62.77302920055036,13.461037177139195,144.3266171303615,0.1388355330073109,39.161374184095756,0.35616362196314955,25.166422477084964,7.0,602237.5969346137,None
SANDY_CASE_043,2001-07-25,"Portland, OR",Liquefaction-induced settlement,Retaining wall,7.609056876685534,0.48864056811962364,12.674756307459923,4.569834760306825,55.18289296900118,10.323186313391684,414.696063532285,0.1987987694005843,44.830078998609956,0.6671579726991783,5.0,34.66123983876284,10921846.255785111,Deep foundations
SANDY_CASE_044,2003-03-25,"Salt Lake City, UT",Flow liquefaction,Bridge foundation,6.5908888071378815,0.47075540484920453,81.00195254978846,2.649059390962133,43.70869145436626,27.51844254922575,277.9179080414159,0.2889005502175656,25.987272625338527,0.587277778892763,17.965251383730177,248.6520795234104,132433.7807931774,Soil densification
SANDY_CASE_045,1997-07-31,"Portland, OR",Slope instability in loose sand,Residential building,8.415346248162882,0.2692966036303162,29.482174734775384,4.931249454267581,24.891708032550074,29.20504217801792,40.2078476009384,0.13809376890010536,48.375557146364976,0.9876650318360245,13.10440642231183,25.506170567388043,2646271.1669659493,None
SANDY_CASE_046,1998-09-22,"New Madrid, MO",Flow liquefaction,Pipeline,8.387341884826334,0.16517193746412945,113.45044427882057,0.7287518745428707,44.58079375584162,34.7151542600202,161.05303150882773,0.18626733276627527,7.149055889265562,0.37842723151763663,24.091490092227872,31.1473674499616,20560.802459629776,None
SANDY_CASE_047,2021-05-30,"Los Angeles Basin, CA",Liquefaction-induced settlement,Commercial building,6.255346887476092,0.7280510305673288,114.93214347028461,0.7801114156191081,43.67358853902829,17.378530307342793,47.18836302523921,0.4128686821169527,7.652892987223451,0.5784989193320191,13.23664210062616,124.8269373120586,41287.348136702174,Ground freezing
SANDY_CASE_048,1997-01-17,"Charleston, SC",Liquefaction-induced settlement,Embankment,6.991745517677156,0.7302926400143314,110.63508292424933,6.669504204947437,28.66009349550076,16.160542573783495,76.3498268091866,0.1,65.42783625053436,0.9786293032927582,28.748236254253086,48.10648911805429,112825.23236152624,None
SANDY_CASE_049,1997-02-12,"Memphis, TN",Slope instability in loose sand,Embankment,6.402634929450309,0.5431710200912876,50.717457028098885,3.2014298105844716,41.69258246189865,28.292388822259905,33.27295445992172,0.1,31.406026441833667,0.9058549881257862,10.695720314600383,35.6834220022778,121701.8328278235,None
SANDY_CASE_050,2001-01-16,"Boston, MA",Liquefaction-induced settlement,Retaining wall,6.354521483132403,0.3373208537340905,11.700227818175417,1.452953844889136,39.92523671986867,15.224106207590536,216.3238212799832,0.37484756248680773,14.253477218362423,0.8719504496644959,5.0,42.72954981007316,638454.400415668,Ground freezing
