temperature_C,phase,lattice_parameter_A,thermal_strain,elastic_strain,total_strain,reference_a0_A
356.12244897959187,YSZ,5.159227286673525,0.0034767857142857144,0.0002630170833350116,0.0035005272108843536,5.14
356.12244897959187,Ni,3.537315309699405,0.004437040816326531,0.0004799516921203369,0.00441804761904762,3.52
356.12244897959187,LSM,5.5221571324761385,0.0037085714285714287,0.0003188157615204802,0.003696700680272109,5.5
386.2244897959184,YSZ,5.158657480305221,0.0037928571428571425,-0.0001623812723279856,0.0038186054421768703,5.14
386.2244897959184,Ni,3.537473411709244,0.004840408163265307,0.0001230337207074318,0.004819809523809524,3.52
386.2244897959184,LSM,5.521126462109136,0.004045714285714285,-0.00020371518335291416,0.004032840136054421,5.5
416.32653061224494,YSZ,5.16155002177223,0.0041089285714285715,8.334022925576475e-05,0.004136683673469388,5.14
416.32653061224494,Ni,3.5397399433909493,0.005243775510204082,0.0003622633255788194,0.005221571428571429,3.52
416.32653061224494,LSM,5.524849032945915,0.004382857142857143,0.00013455909402278714,0.004368979591836735,5.5
446.42857142857144,YSZ,5.16320588460418,0.004425,8.936808788058217e-05,0.004454761904761905,5.14
446.42857142857144,Ni,3.540402126312455,0.0056471428571428575,0.00014807952810054102,0.0056233333333333335,3.52
446.42857142857144,LSM,5.526582127036256,0.00472,0.00011258261664130636,0.004705119047619048,5.5
476.530612244898,YSZ,5.16623231757798,0.004741071428571429,0.0003607818102206943,0.004772840136054422,5.14
476.530612244898,Ni,3.542969299481358,0.006050510204081634,0.00047200310714276187,0.006025095238095239,3.52
476.530612244898,LSM,5.528067863054449,0.005057142857142857,4.5872984701979906e-05,0.00504125850340136,5.5
506.6326530612245,YSZ,5.166808219549436,0.005057142857142857,0.0001576667159832656,0.005090918367346939,5.14
506.6326530612245,Ni,3.541141987975345,0.006453877551020408,-0.00044476053706966147,0.006426857142857143,3.52
506.6326530612245,LSM,5.53018098607085,0.005394285714285714,9.266642939992076e-05,0.005377397959183673,5.5
536.7346938775511,YSZ,5.16756349344068,0.005373214285714286,-1.0609914370933737e-05,0.005408996598639456,5.14
536.7346938775511,Ni,3.5439497648361717,0.006857244897959185,-5.297119666950667e-05,0.006828619047619049,3.52
536.7346938775511,LSM,5.530922959230771,0.005731428571428572,-0.00010845076981135627,0.005713537414965987,5.5
566.8367346938776,YSZ,5.16946240831204,0.005689285714285714,4.245877851858622e-05,0.0057270748299319725,5.14
566.8367346938776,Ni,3.546039989525014,0.00726061224489796,0.0001361237105017155,0.007230380952380953,3.52
566.8367346938776,LSM,5.533580975939771,0.006068571428571428,3.6837012436581536e-05,0.006049676870748299,5.5
596.9387755102041,YSZ,5.172350833039388,0.006005357142857143,0.0002868565699776048,0.00604515306122449,5.14
596.9387755102041,Ni,3.54554794042863,0.0076639795918367355,-0.000402953740820729,0.007632142857142858,3.52
596.9387755102041,LSM,5.535331968403487,0.006405714285714285,1.8163618514640745e-05,0.006385816326530612,5.5
627.0408163265306,YSZ,5.170892625930392,0.006321428571428571,-0.0003092352549938236,0.006363231292517006,5.14
627.0408163265306,Ni,3.548330474364783,0.00806734693877551,-1.876533503947101e-05,0.008033904761904761,3.52
627.0408163265306,LSM,5.534934632051109,0.0067428571428571425,-0.00038848635285806694,0.0067219557823129245,5.5
657.1428571428572,YSZ,5.174666369713365,0.0066375,0.00010622483796186765,0.006681309523809524,5.14
657.1428571428572,Ni,3.5495966940363264,0.008470714285714286,-6.20370725323681e-05,0.008435666666666668,3.52
657.1428571428572,LSM,5.537970515812952,0.00708,-0.00017503063529271498,0.007058095238095238,5.5
687.2448979591837,YSZ,5.175477608209107,0.006953571428571429,-5.095867732748105e-05,0.006999387755102041,5.14
687.2448979591837,Ni,3.550704255824631,0.008874081632653063,-0.00014995100501454163,0.008837428571428572,3.52
687.2448979591837,LSM,5.541107915212329,0.007417142857142857,5.660370731553197e-05,0.007394234693877551,5.5
717.3469387755102,YSZ,5.1792048830668165,0.007269642857142857,0.00035518423727202877,0.007317465986394558,5.14
717.3469387755102,Ni,3.5513362561494244,0.009277448979591837,-0.00037165546795448113,0.009239190476190477,3.52
717.3469387755102,LSM,5.541505148930555,0.007754285714285714,-0.00020629532673441765,0.007730374149659864,5.5
747.4489795918367,YSZ,5.179238574308432,0.007585714285714285,4.7886335462551586e-05,0.007635544217687074,5.14
747.4489795918367,Ni,3.554392973379443,0.009680816326530613,8.905264487637104e-05,0.009640952380952382,3.52
747.4489795918367,LSM,5.545153600024003,0.00809142857142857,0.00011736721901170417,0.008066513605442176,5.5
777.5510204081633,YSZ,5.179780759684864,0.007901785714285714,-0.00016106559893027512,0.007953622448979592,5.14
777.5510204081633,Ni,3.555147415691635,0.010084183673469388,-9.813280817460001e-05,0.010042714285714285,3.52
777.5510204081633,LSM,5.545360488934998,0.008428571428571428,-0.00017969522994549275,0.008402653061224489,5.5
807.6530612244899,YSZ,5.183289980541229,0.008217857142857143,0.000202652688870007,0.00827170068027211,5.14
807.6530612244899,Ni,3.5554921908730424,0.010487551020408164,-0.0004003436254597796,0.010444476190476192,3.52
807.6530612244899,LSM,5.547877176767233,0.008765714285714286,-6.024496515660677e-05,0.008738792517006804,5.5
837.7551020408164,YSZ,5.184848090236448,0.00853392857142857,0.0001897614028371335,0.008589778911564625,5.14
837.7551020408164,Ni,3.55848319792257,0.01089091836734694,4.135788979972735e-05,0.010846238095238096,3.52
837.7551020408164,LSM,5.549726453906241,0.009102857142857143,-6.112727252935298e-05,0.009074931972789116,5.5
867.8571428571429,YSZ,5.186000333568275,0.00885,9.860855326770455e-05,0.008907857142857143,5.14
867.8571428571429,Ni,3.5608926765990905,0.011294285714285715,0.0003193451802038111,0.011248000000000001,3.52
867.8571428571429,LSM,5.5507148094046785,0.00944,-0.00021707636192894313,0.009411071428571428,5.5
897.9591836734694,YSZ,5.189477006265911,0.009166071428571428,0.0004556289493638849,0.009225935374149659,5.14
897.9591836734694,Ni,3.562239122811378,0.01169765306122449,0.00029860476254773313,0.011649761904761904,3.52
897.9591836734694,LSM,5.553707334544674,0.009777142857142858,-1.2055075731845502e-05,0.009747210884353742,5.5
928.061224489796,YSZ,5.188794521309984,0.009482142857142857,1.0851775893357733e-05,0.009544013605442178,5.14
928.061224489796,Ni,3.5605790408649107,0.012101020408163268,-0.0005660342073191378,0.012051523809523812,3.52
928.061224489796,LSM,5.555277764757214,0.010114285714285715,-6.314437094687444e-05,0.010083350340136054,5.5
958.1632653061225,YSZ,5.191271245497737,0.009798214285714287,0.00017502130398589896,0.009862091836734695,5.14
958.1632653061225,Ni,3.565594548790604,0.012504387755102042,0.00044306875687232536,0.012453285714285715,3.52
958.1632653061225,LSM,5.557104110428636,0.010451428571428572,-6.815076608554266e-05,0.010419489795918368,5.5
988.265306122449,YSZ,5.190793738897328,0.010114285714285715,-0.00022990997003016092,0.010180170068027211,5.14
988.265306122449,Ni,3.5633650569866995,0.012907755102040817,-0.0005806418570179665,0.01285504761904762,3.52
988.265306122449,LSM,5.561631049379219,0.010788571428571429,0.0004126223078634727,0.01075562925170068,5.5
1018.3673469387755,YSZ,5.194857905959558,0.010430357142857142,0.00023988511977885593,0.010498248299319727,5.14
1018.3673469387755,Ni,3.566277445725915,0.013311122448979593,-0.00016196488784469765,0.013256809523809525,3.52
1018.3673469387755,LSM,5.559958476567669,0.011125714285714286,-0.00022170644898587922,0.011091768707482992,5.5
1048.4693877551022,YSZ,5.195072513910918,0.010746428571428572,-3.159219829761832e-05,0.010816326530612244,5.14
1048.4693877551022,Ni,3.568442641999372,0.01371448979591837,4.698010034204646e-05,0.01365857142857143,3.52
1048.4693877551022,LSM,5.561928930550054,0.011462857142857144,-0.0002007504149737738,0.011427908163265308,5.5
1078.5714285714287,YSZ,5.1980353372591415,0.011062500000000001,0.00022592237942506557,0.011134404761904764,5.14
1078.5714285714287,Ni,3.5703241012850704,0.014117857142857144,0.00017627393023648732,0.014060333333333334,3.52
1078.5714285714287,LSM,5.566368965691033,0.0118,0.00026396982713668566,0.011764047619047618,5.5
1108.6734693877552,YSZ,5.199935313255594,0.011378571428571429,0.0002788227481171956,0.01145248299319728,5.14
1108.6734693877552,Ni,3.5702405913358906,0.01452122448979592,-0.0002447747941821038,0.01446209523809524,3.52
1108.6734693877552,LSM,5.568011314237443,0.012137142857142857,0.00022580995291704464,0.012100187074829932,5.5
1138.7755102040817,YSZ,5.200989394591808,0.011694642857142857,0.0001690214683188235,0.011770561224489795,5.14
1138.7755102040817,Ni,3.5730124597822845,0.014924591836734695,0.000133769599290229,0.014863857142857144,3.52
1138.7755102040817,LSM,5.568084909094459,0.012474285714285714,-9.403827318714436e-05,0.012436326530612244,5.5
1168.8775510204082,YSZ,5.201952730763376,0.012010714285714286,4.184360253198685e-05,0.012088639455782313,5.14
1168.8775510204082,Ni,3.5747342210969566,0.015327959183673471,0.00021819102304820618,0.015265619047619049,3.52
1168.8775510204082,LSM,5.569855365596147,0.01281142857142857,-0.00010905584729473813,0.012772465986394557,5.5
1198.9795918367347,YSZ,5.202677961762007,0.012326785714285714,-0.00013101473884811793,0.012406717687074829,5.14
1198.9795918367347,Ni,3.5769506605303847,0.015731326530612245,0.0004409024129659463,0.015667380952380953,3.52
1198.9795918367347,LSM,5.5726452148874746,0.013148571428571428,5.887533353196188e-05,0.01310860544217687,5.5
1229.0816326530612,YSZ,5.205161117940141,0.012642857142857141,3.39736329925933e-05,0.012724795918367346,5.14
1229.0816326530612,Ni,3.576162683903809,0.01613469387755102,-0.00017653757067189922,0.016069142857142858,3.52
1229.0816326530612,LSM,5.573895172865664,0.013485714285714285,-4.955995869601473e-05,0.013444744897959182,5.5
1259.1836734693877,YSZ,5.207525111343144,0.012958928571428571,0.00017597221240449426,0.013042874149659864,5.14
1259.1836734693877,Ni,3.578628510253893,0.016538061224489795,0.00011584962400955077,0.01647090476190476,3.52
1259.1836734693877,LSM,5.575710033666602,0.013822857142857142,-5.6613910209187205e-05,0.013780884353741496,5.5
1289.2857142857144,YSZ,5.206635582015032,0.013275,-0.0003068061339737255,0.013360952380952381,5.14
1289.2857142857144,Ni,3.5795854959020996,0.016941428571428573,-1.3502126654321442e-05,0.016872666666666668,3.52
1289.2857142857144,LSM,5.57733766496887,0.01416,-9.72295981859284e-05,0.01411702380952381,5.5
1319.387755102041,YSZ,5.208654852853292,0.01359107142857143,-0.0002309572093556846,0.013679030612244899,5.14
1319.387755102041,Ni,3.5804820330031886,0.01734479591836735,-0.00015963140468858205,0.017274428571428576,3.52
1319.387755102041,LSM,5.579856688654221,0.014497142857142858,2.1937055362869844e-05,0.014453163265306122,5.5
1349.4897959183675,YSZ,5.21175369114057,0.013907142857142858,5.1996115062092986e-05,0.013997108843537415,5.14
1349.4897959183675,Ni,3.5819514925223226,0.017748163265306125,-0.00014572115229859883,0.017676190476190477,3.52
1349.4897959183675,LSM,5.5817223076976115,0.014834285714285715,2.3960252055128428e-05,0.014789302721088436,5.5
1379.591836734694,YSZ,5.213365289989801,0.014223214285714285,4.948460588343637e-05,0.014315187074829932,5.14
1379.591836734694,Ni,3.5820673326565693,0.0181515306122449,-0.0005095171370810628,0.018077952380952382,3.52
1379.591836734694,LSM,5.5832450351470575,0.015171428571428572,-3.543011021367323e-05,0.015125442176870748,5.5
1409.6938775510205,YSZ,5.216009014085167,0.014539285714285715,0.00024489955212118257,0.01463326530612245,5.14
1409.6938775510205,Ni,3.58619356515091,0.018554897959183674,0.00024553624061666215,0.018479714285714287,3.52
1409.6938775510205,LSM,5.585060125607207,0.015508571428571429,-4.243592487090514e-05,0.015461581632653062,5.5
1439.795918367347,YSZ,5.217072480198038,0.014855357142857142,0.00013724991358438313,0.014951343537414966,5.14
1439.795918367347,Ni,3.587310525150083,0.01895826530612245,0.00016099086757189685,0.01888147619047619,3.52
1439.795918367347,LSM,5.584638304104783,0.015845714285714286,-0.00044980425155364005,0.015797721088435374,5.5
1469.8979591836735,YSZ,5.220046065879933,0.01517142857142857,0.00039573217423682303,0.015269421768707481,5.14
1469.8979591836735,Ni,3.588001245319503,0.019361632653061227,-4.2278470710584555e-05,0.019283238095238096,3.52
1469.8979591836735,LSM,5.589168287844202,0.01618285714285714,2.9088100245220822e-05,0.016133860544217685,5.5
1500.0,YSZ,5.221055642113686,0.0154875,0.00027777808959712725,0.015587499999999999,5.14
1500.0,Ni,3.5903837657801363,0.019765,0.0002259226446490473,0.019685,3.52
1500.0,LSM,5.5918567745441115,0.01652,0.00017828644325046408,0.01647,5.5
