temperature,heat_flow_mW_mg,cumulative_heat
99,-20.214495413833703,-549.4620403200867
100,-20.536057944369542,-569.9980982644562
101,-19.03795691718676,-589.036055181643
102,-19.319097858870485,-608.3551530405134
103,-19.283967511335675,-627.6391205518491
104,-19.387013931613993,-647.0261344834631
105,-20.058413151118007,-667.0845476345811
106,-18.91850283368962,-686.0030504682708
107,-20.66761414491869,-706.6706646131895
108,-18.010685172569467,-724.6813497857589
109,-19.053412957580335,-743.7347627433393
110,-18.228173663077797,-761.962936406417
111,-18.40209514412194,-780.365031550539
112,-18.479793985962804,-798.8448255365018
113,-17.73546063936475,-816.5802861758666
114,-16.920484036885416,-833.5007702127521
115,-15.478099808572264,-848.9788700213243
116,-13.283399690279298,-862.2622697116036
117,-13.554193924539515,-875.8164636361431
118,-13.496358079720235,-889.3128217158634
119,-14.648333647797466,-903.9611553636609
120,-14.06905055529051,-918.0302059189513
121,-11.794081309690744,-929.8242872286421
122,-12.795888759575574,-942.6201759882176
123,-11.019392515143263,-953.6395685033609
124,-10.962794876738009,-964.602363380099
125,-10.958094612585116,-975.5604579926841
126,-8.811207999783,-984.3716659924671
127,-8.723192585657891,-993.094858578125
128,-7.230213941846244,-1000.3250725199713
129,-6.774035854464358,-1007.0991083744357
130,-8.130218307266293,-1015.229326681702
131,-7.2637168113869155,-1022.4930434930889
132,-7.699031990142863,-1030.1920754832317
133,-5.802744422580872,-1035.9948199058126
134,-6.473300483398878,-1042.4681203892114
135,-5.584677613670493,-1048.052798002882
136,-3.6638937100245337,-1051.7166917129064
137,-4.886573097887672,-1056.6032648107941
138,-3.382121618391507,-1059.9853864291856
139,-3.8824664993220632,-1063.8678529285078
140,-2.570652684846026,-1066.4385056133538
141,-2.3371021453055896,-1068.7756077586594
142,-3.812820811984016,-1072.5884285706434
143,-1.6936917995173935,-1074.2821203701608
144,-2.67920332012435,-1076.961323690285
145,-2.1343313293830444,-1079.0956550196681
146,-0.7654792767034746,-1079.8611342963716
147,-1.5230988515055235,-1081.384233147877
148,-1.086762447085214,-1082.4709955949622
149,-1.874979638200757,-1084.345975233163
150,-0.43855974645157525,-1084.7845349796146
151,-2.464009827805685,-1087.2485448074203
152,-2.2356051128490915,-1089.4841499202694
153,-0.7368478572261622,-1090.2209977774955
154,0.60508306255097,-1089.6159147149447
155,0.8568642451577493,-1088.7590504697869
156,0.07090066932204453,-1088.6881498004648
157,-1.2167032232324697,-1089.9048530236973
158,-0.09738730939829826,-1090.0022403330956
159,-0.2825946366065376,-1090.2848349697022
160,-0.9445451363670032,-1091.2293801060691
161,0.12761105749896579,-1091.10176904857
162,0.17060902384973248,-1090.9311600247204
163,-0.6794797873536287,-1091.610639812074
164,-1.2815812839157874,-1092.8922210959897
165,-2.091685818538659,-1094.9839069145285
166,-1.4896269517272762,-1096.4735338662558
167,1.0683903662716707,-1095.4051434999842
168,-0.4117065248349771,-1095.8168500248191
169,0.5305211714169373,-1095.2863288534022
170,0.16344821650456626,-1095.1228806368977
171,0.4392118655209748,-1094.6836687713767
172,-1.4498268926001199,-1096.1334956639769
173,1.1112774405169643,-1095.02221822346
174,-0.12825058767144804,-1095.1504688111313
175,0.9812687586884952,-1094.1692000524429
176,0.21289090283994547,-1093.956309149603
177,1.32201970616455,-1092.6342894434383
178,0.6564972524653228,-1091.977792190973
179,-1.5354278355686888,-1093.5132200265418
180,2.9601643472737,-1090.553055679268
181,-1.0100925767034943,-1091.5631482559716
182,-0.7963795564899141,-1092.3595278124615
183,2.424428890794859,-1089.9350989216666
184,-0.09676968450153782,-1090.0318686061682
185,1.1756705049727258,-1088.8561981011956
186,-0.26233389334813084,-1089.1185319945437
187,0.7198044248990904,-1088.3987275696445
188,-0.21916412291198886,-1088.6178916925564
189,0.4459446030522183,-1088.1719470895043
190,-1.5693662877219674,-1089.7413133772263
191,-0.993801318071347,-1090.7351146952976
192,-1.0131372872535258,-1091.7482519825512
193,0.3633283981226692,-1091.3849235844286
194,-0.36332022092868177,-1091.7482438053573
195,0.3507257447508534,-1091.3975180606064
196,0.8071234536085526,-1090.590394606998
197,-0.4191552965155048,-1091.0095499035135
198,0.3523460583845887,-1090.6572038451288
199,0.7742999732348887,-1089.8829038718939
200,-0.757535967200009,-1090.640439839094
201,0.3259002430714258,-1090.3145395960225
202,0.42145782847580593,-1089.8930817675468
203,0.42292557745130205,-1089.4701561900956
204,0.26198501165154386,-1089.208171178444
205,0.9782758287571623,-1088.2298953496868
206,0.8241276919289432,-1087.405767657758
207,0.6726567539352306,-1086.7331109038228
208,0.8395909428060419,-1085.8935199610166
209,0.005688293398703329,-1085.887831667618
210,0.19606566744705461,-1085.691766000171
211,0.9340093631760862,-1084.7577566369948
212,-2.7717812037217575,-1087.5295378407166
213,-2.6545789527389325,-1090.1841167934556
214,-0.16483091119346185,-1090.348947704649
215,0.5443288656848956,-1089.804618838964
216,-0.516597112465936,-1090.3212159514298
217,-1.3021894957763431,-1091.623405447206
218,0.6959242650565588,-1090.9274811821494
219,-1.329036927820241,-1092.2565181099696
220,-0.5257669059890235,-1092.7822850159587
221,-0.9438076461253969,-1093.726092662084
222,-0.02071659530866029,-1093.7468092573927
223,-0.7931994785686098,-1094.5400087359612
224,0.6530822478494372,-1093.8869264881118
225,-1.154201697904444,-1095.0411281860163
226,-1.756656045454901,-1096.7977842314713
227,0.4569028549992805,-1096.340881376472
228,-1.5264939439808356,-1097.8673753204528
229,0.4289842982156841,-1097.438391022237
230,1.143452753068109,-1096.294938269169
231,-0.05288520644692407,-1096.347823475616
232,0.8550255020411311,-1095.4927979735749
233,0.6398244923087497,-1094.8529734812662
234,-0.4489272640127724,-1095.301900745279
235,-1.0935532526131646,-1096.3954539978922
236,0.24769476866182324,-1096.1477592292304
237,-2.1009485953165585,-1098.248707824547
238,-0.33173523075633454,-1098.5804430553032
239,0.715401799910573,-1097.8650412553927
240,0.20807594361308165,-1097.6569653117797
241,-0.4503387052495802,-1098.1073040170293
242,-0.9337769570133263,-1099.0410809740426
243,-0.09213795857371876,-1099.1332189326163
244,2.4215380886470728,-1096.7116808439691
245,0.34008534792386685,-1096.3715954960453
246,-1.167969894275802,-1097.539565390321
247,-1.9629153169158278,-1099.5024807072368
248,0.6885180468694944,-1098.8139626603672
249,0.008513956615648487,-1098.8054487037516
250,-0.5393039248961619,-1099.3447526286477
251,1.008599510852345,-1098.3361531177954
252,-0.14901332801008033,-1098.4851664458056
253,1.237560878091492,-1097.2476055677141
254,-1.4970575483112496,-1098.7446631160253
255,0.3741128515112592,-1098.3705502645141
256,-0.484067242980001,-1098.8546175074941
257,-0.560072341774737,-1099.4146898492688
258,-1.6769090064085574,-1101.0915988556774
259,-1.6875277671142235,-1102.7791266227916
260,0.5014526290397225,-1102.277673993752
261,0.31468620799518765,-1101.9629877857567
262,0.3637186722939535,-1101.5992691134627
263,-1.555012863337107,-1103.1542819768
264,0.13182229659723108,-1103.0224596802027
265,-1.0860363439303904,-1104.108496024133
266,1.1057731037235972,-1103.0027229204095
267,0.389022595960397,-1102.6137003244492
268,0.43748528915972135,-1102.1762150352895
269,0.27721370262307166,-1101.8990013326663
270,1.5055425662620658,-1100.3934587664044
271,-0.9547082736912715,-1101.3481670400956
272,-0.20476138808864466,-1101.5529284281843
273,1.1777392977575492,-1100.3751891304266
274,0.4463321327847479,-1099.9288569976418
275,0.49649779360878715,-1099.432359204033
276,-1.225890463621725,-1100.6582496676547
277,-1.2745594410939385,-1101.9328091087486
278,1.055880410226559,-1100.876928698522
279,0.21087785257641053,-1100.6660508459456
280,2.1495290930089888,-1098.5165217529366
281,-0.6929948827503926,-1099.209516635687
282,-0.8770555144009565,-1100.086572150088
283,-0.02108617918979443,-1100.1076583292777
284,-0.02990353344299857,-1100.1375618627208
285,0.4102020336149328,-1099.7273598291058
286,0.5833108506398361,-1099.144048978466
287,-0.9973132936272628,-1100.1413622720931
288,0.11464256659776004,-1100.0267197054955
289,-1.3026674695151164,-1101.3293871750107
290,-1.0242908986253103,-1102.353678073636
291,-0.010575197430856052,-1102.364253271067
292,0.11698232985290882,-1102.247270941214
293,-1.0271141408787314,-1103.2743850820927
294,1.6033218730119618,-1101.6710632090808
295,-0.7656884457522205,-1102.436751654833
296,0.4477118449627402,-1101.9890398098703
297,0.9491902903272073,-1101.0398495195432
298,-0.23980297536030254,-1101.2796524949035
299,1.3262353136164517,-1099.953417181287
300,-0.5911497837674426,-1100.5445669650544
301,0.10611297844195328,-1100.4384539866126
302,-1.571607625458627,-1102.0100616120712
303,0.49859193972064986,-1101.5114696723506
304,-0.21726785765330053,-1101.7287375300039
305,-1.6824806340983578,-1103.4112181641021
306,0.2994791771133831,-1103.1117389869887
307,-0.3690598773846194,-1103.4807988643734
308,-0.10226394285105467,-1103.5830628072245
309,1.102712698054393,-1102.48035010917
310,-0.32396779685596055,-1102.804317906026
311,-0.3851208193826579,-1103.1894387254085
312,-1.2067136180335645,-1104.396152343442
313,-0.9937336469719649,-1105.389885990414
314,0.5293873127101988,-1104.8604986777038
315,-2.0586689935039706,-1106.9191676712078
316,-0.4631249001504495,-1107.3822925713582
317,-2.111005649611887,-1109.49329822097
318,-0.28979340748264537,-1109.7830916284527
319,0.07784032060305446,-1109.7052513078497
320,-0.026163326965832123,-1109.7314146348156
321,-0.605034100214819,-1110.3364487350304
322,0.252748086656696,-1110.0837006483737
323,-2.1141626206043673,-1112.1978632689782
324,-1.4736241374679975,-1113.6714874064462
325,-2.3108189660970293,-1115.9823063725432
326,-2.2734540028339487,-1118.2557603753771
327,-1.1154205837560156,-1119.3711809591332
328,-1.9508215333450207,-1121.3220024924783
329,-1.940566166126307,-1123.2625686586046
330,-2.1674020129765807,-1125.429970671581
331,-1.4949429919868016,-1126.9249136635678
332,-1.8890565327642592,-1128.813970196332
333,-2.7472283157889725,-1131.561198512121
334,-3.5618669368796665,-1135.1230654490007
335,-3.02333217688874,-1138.1463976258894
336,-2.8140071668914906,-1140.960404792781
337,-0.9988297782061479,-1141.959234570987
338,-3.138068568840293,-1145.0973031398273
339,-3.105459618531606,-1148.2027627583589
340,-3.9206935398297005,-1152.1234562981886
341,-2.6758164569127603,-1154.7992727551014
342,-2.536702664229735,-1157.3359754193311
343,-4.551736014516294,-1161.8877114338475
344,-3.8031444959197716,-1165.6908559297672
345,-2.2366679761231687,-1167.9275239058904
346,-4.094772727515512,-1172.0222966334059
347,-4.970927299235518,-1176.9932239326413
348,-2.586405248802208,-1179.5796291814436
349,-3.6886006165147096,-1183.2682297979584
350,-5.148516407691209,-1188.4167462056496
351,-4.901854088846686,-1193.3186002944963
352,-5.315657055368311,-1198.6342573498646
353,-6.144145015670965,-1204.7784023655356
354,-4.772275252912067,-1209.5506776184477
355,-5.240473750581854,-1214.7911513690296
356,-3.301884847803416,-1218.093036216833
357,-7.0960129646746095,-1225.1890491815077
358,-7.191338095705382,-1232.380387277213
359,-5.2758274271946455,-1237.6562147044076
360,-4.382524490587954,-1242.0387391949955
361,-9.220491017717482,-1251.259230212713
362,-6.970964388327837,-1258.2301946010407
363,-6.710410325227339,-1264.940604926268
364,-5.796738988486044,-1270.737343914754
365,-9.011397893923345,-1279.7487418086776
366,-8.846368644293324,-1288.5951104529709
367,-6.890837450365243,-1295.4859479033362
368,-9.245112654764414,-1304.7310605581006
369,-7.032752565041283,-1311.763813123142
370,-8.603151948547676,-1320.3669650716897
371,-9.446588044792371,-1329.8135531164821
372,-7.387609187481167,-1337.2011623039632
373,-8.943399423440214,-1346.1445617274035
374,-9.862103589914545,-1356.006665317318
375,-10.205244357438524,-1366.2119096747565
376,-8.991709933880271,-1375.2036196086367
377,-9.037091973164719,-1384.2407115818014
378,-12.115959883315494,-1396.356671465117
379,-9.689977084928785,-1406.0466485500458
380,-10.979828423881495,-1417.0264769739274
381,-9.91197766999288,-1426.9384546439203
382,-8.412714506100214,-1435.3511691500205
383,-8.362083508591732,-1443.7132526586122
384,-12.034882954327516,-1455.7481356129397
385,-9.601491938513762,-1465.3496275514535
386,-10.952202246728834,-1476.3018297981823
387,-11.644103387748633,-1487.945933185931
388,-11.667217848844698,-1499.6131510347757
389,-10.484154600409411,-1510.0973056351852
390,-10.546310081043282,-1520.6436157162284
391,-11.516403815060466,-1532.1600195312888
392,-9.625090485495203,-1541.7851100167838
393,-11.856108778879742,-1553.6412187956637
394,-12.513661659238291,-1566.154880454902
395,-12.09327879630683,-1578.2481592512088
396,-10.975082618594223,-1589.223241869803
397,-10.75452848816189,-1599.9777703579648
398,-13.625981024488853,-1613.6037513824538
399,-12.193210367407941,-1625.7969617498618
400,-10.176228041807889,-1635.9731897916697
401,-11.572583452126372,-1647.545773243796
402,-9.290807805092205,-1656.8365810488883
403,-12.270341485096258,-1669.1069225339845
404,-8.49574567894158,-1677.6026682129261
405,-9.437688696100032,-1687.040356909026
406,-8.39442160735377,-1695.4347785163798
407,-9.020078406805899,-1704.4548569231856
408,-7.759643919176121,-1712.2145008423618
409,-8.044414173090654,-1720.2589150154524
410,-6.318568984495018,-1726.5774839999474
411,-8.643595710300337,-1735.2210797102477
412,-5.960889306952273,-1741.1819690172001
413,-3.771027692938535,-1744.9529967101387
414,-4.814493829192926,-1749.7674905393317
415,-2.642742065040351,-1752.410232604372
416,-1.4531171942572108,-1753.863349798629
417,0.10991867080881917,-1753.7534311278202
418,1.659065198076617,-1752.0943659297436
419,2.9951160182536634,-1749.09924991149
420,2.5858775285163182,-1746.5133723829738
421,5.386928010331084,-1741.1264443726427
422,6.586122219300628,-1734.540322153342
423,8.7582176593278,-1725.7821044940142
424,11.075531245242477,-1714.7065732487717
425,11.972376349899136,-1702.7341968988726
426,14.693897555400042,-1688.0402993434725
427,14.157907707827967,-1673.8823916356446
428,19.0204005633785,-1654.8619910722662
429,21.60624070653505,-1633.255750365731
430,23.125937575918954,-1610.1298127898121
431,26.174769518726873,-1583.9550432710853
432,27.462552865823287,-1556.492490405262
433,30.163811801380007,-1526.328678603882
434,32.373869252147834,-1493.9548093517342
435,31.97214587977496,-1461.9826634719593
436,37.79167338836735,-1424.190990083592
437,37.56712534059873,-1386.6238647429932
438,41.42768833492308,-1345.1961764080702
439,43.89863628169133,-1301.2975401263789
440,44.966869643824616,-1256.3306704825543
441,46.71318686388167,-1209.6174836186726
442,48.04635575942911,-1161.5711278592435
443,49.596869444493976,-1111.9742584147496
444,49.75872139835938,-1062.2155370163903
445,52.03030541565082,-1010.1852316007395
446,51.18702599186738,-958.9982056088721
447,54.909154084004705,-904.0890515248674
448,57.34023021253304,-846.7488213123344
449,56.11243901748232,-790.6363822948521
450,56.79119004245549,-733.8451922523966
451,56.20295191069264,-677.642240341704
452,56.36162676864919,-621.2806135730548
453,57.136807026097664,-564.1438065469571
454,55.00036718766131,-509.14343935929577
455,53.72496052686957,-455.4184788324262
456,53.30886702145921,-402.109611810967
457,53.35014781407633,-348.7594639968907
458,48.400956039558956,-300.35850795733177
459,50.06578435115027,-250.29272360618148
460,47.652348287846216,-202.64037531833526
461,47.019262639025925,-155.62111267930933
462,45.47281069888011,-110.14830198042922
463,42.68457638052197,-67.46372559990726
464,43.0952271881633,-24.368498411743964
465,39.52483788015526,15.156339468411296
466,37.823419973035044,52.97975944144634
467,35.66025443366574,88.64001387511209
468,33.8703378300592,122.51035170517129
469,29.050526634949698,151.56087834012098
470,29.543279260350936,181.10415760047192
471,27.564170484776774,208.6683280852487
472,26.39961021085968,235.0679382961084
473,24.214498007115377,259.2824363032238
474,22.433664897859963,281.71610120108375
475,20.5476880420121,302.26378924309586
476,18.94434415983211,321.20813340292796
477,16.18575787762045,337.3938912805484
478,14.691971584237569,352.085862864786
479,16.142412177724644,368.22827504251063
480,11.778570968781192,380.0068460112918
481,12.112033179816454,392.1188791911083
482,8.610815234809108,400.7296944259174
483,9.50074975499231,410.23044418090967
484,8.171185634629138,418.4016298155388
485,5.641606804966896,424.0432366205057
486,6.942639946821628,430.9858765673273
487,6.001380650819254,436.98725721814657
488,5.0506145600864905,442.03787177823307
489,5.450708889062726,447.4885806672958
490,2.4592396525978693,449.9478203198937
491,4.637191886628947,454.58501220652266
492,2.4353083137112774,457.02032052023395
493,4.597910211053113,461.61823073128704
494,2.5658475061625157,464.18407823744957
495,3.1202266040844124,467.30430484153396
496,-0.39405839319791913,466.91024644833607
497,2.5678604797242395,469.4781069280603
498,0.6185194127965813,470.09662634085686
499,0.6180930368963984,470.7147193777533
500,2.01306086663839,472.7277802443917
501,-0.3120921076943837,472.41568813669727
502,0.9136996250127024,473.32938776171
503,-2.3447373849036324,470.98465037680637
504,0.38116511662558744,471.36581549343197
505,-0.64365080970541,470.72216468372653
506,-0.20428467950416285,470.5178800042224
507,1.0273975137748477,471.54527751799725
508,-0.05204369059841794,471.49323382739885
509,-1.8836631681005558,469.6095706592983
510,1.626748453209851,471.23631911250817
511,-1.1227222811722446,470.11359683133594
512,-0.11879280722511304,469.9948040241108
513,-0.02214992359862575,469.97265410051216
514,-0.3541704907734309,469.61848360973875
515,0.5692639228932922,470.18774753263205
516,-0.2249726797164298,469.96277485291563
517,0.24263832182046677,470.2054131747361
518,0.9693297047726581,471.17474287950876
519,0.6745147660219736,471.8492576455307
520,0.06775698053668416,471.9170146260674
521,1.3835400055300713,473.30055463159744
522,0.6131048831666658,473.9136595147641
523,-1.6418356922872581,472.27182382247685
524,0.35132071275267535,472.6231445352295
525,-0.3714986724610309,472.2516458627685
526,0.6675077380035648,472.91915360077206
527,-0.05108605419956857,472.8680675465725
528,-1.7173151448340571,471.15075240173843
529,-1.7171078761497753,469.43364452558865
530,0.7215540382616713,470.1551985638503
531,0.9613335010249424,471.1165320648753
532,0.9259423686729773,472.04247443354825
533,1.2489817561839565,473.29145618973223
534,-0.0033624321449206717,473.2880937575873
535,0.7154579660266909,474.003551723614
536,0.20327382755006923,474.20682555116406
537,1.2579509537457307,475.46477650490976
538,-0.9179646696380582,474.5468118352717
539,0.36977346289141616,474.9165852981631
540,-0.847738084237026,474.06884721392606
541,0.7767192999945787,474.84556651392063
542,1.0384307669210355,475.88399728084164
543,-0.8940816874545608,474.9899155933871
544,-0.41962853728654187,474.57028705610054
545,-1.3807082991352337,473.1895787569653
546,0.9088617805888519,474.09844053755415
547,0.071890976470417,474.17033151402455
548,-1.0531717622678354,473.11715975175673
549,0.4200065114049789,473.53716626316174
550,0.9482846512214005,474.48545091438314
551,0.7204386615022609,475.2058895758854
552,0.7318971085106819,475.9377866843961
553,0.37150945944152963,476.3092961438376
554,2.055702688155938,478.36499883199355
555,0.3084802814992166,478.67347911349276
556,-0.1380084960489093,478.5354706174439
557,0.2858120885102836,478.82128270595416
558,0.21690734392906294,479.0381900498832
559,-0.6493856020940334,478.3888044477892
560,0.8153228722895478,479.2041273200787
561,-0.2345081498147247,478.969619170264
562,-1.1751596710836656,477.79445949918033
563,0.2757002534621312,478.07015975264244
564,-1.223945651921267,476.84621410072117
565,0.023645891111904283,476.8698599918331
566,-1.0646546202973828,475.8052053715357
567,-0.07162452077119325,475.7335808507645
568,0.9994974469051247,476.73307829766964
569,-1.100438767060456,475.6326395306092
570,0.12427757577719993,475.7569171063864
571,1.4127274357685762,477.169644542155
572,1.9496257550451443,479.11927029720016
573,-0.25524674022264165,478.86402355697754
574,-0.8855231557519619,477.9785004012256
575,-2.343343100746811,475.63515730047874
576,1.0964348973638958,476.73159219784264
577,0.11891343093694208,476.85050562877956
578,-0.7137731755686382,476.1367324532109
579,-0.8540349514253929,475.28269750178555
580,-1.1790075290013255,474.1036899727842
581,-0.159801317157635,473.94388865562655
582,1.0031479309921572,474.9470365866187
583,0.4142937757828031,475.36133036240153
584,-0.16113066008401414,475.2001997023175
585,-0.0652208285190074,475.1349788737985
586,0.23613824346488327,475.3711171172634
587,1.1030069541359675,476.4741240713994
588,1.447830091998677,477.9219541633981
589,1.3367815665074303,479.25873572990554
590,0.49250932669017333,479.75124505659574
591,-0.3090396779715754,479.4422053786242
592,1.3484870286044826,480.7906924072287
593,1.1899676494312514,481.98066005665993
594,1.2082896492923814,483.1889497059523
595,0.37749316515828457,483.5664428711106
596,-1.6374501856331947,481.9289926854774
597,1.710221599066045,483.6392142845434
598,-0.8887970311173317,482.75041725342606
599,-0.3182269440755679,482.4321903093505
600,-0.25573224797267013,482.17645806137784
601,0.02500135838273558,482.20145941976057
602,0.0823133625739845,482.28377278233455
603,-0.8555670842837607,481.4282056980508
604,1.4435135551350693,482.87171925318586
605,-0.5252462116624731,482.3464730415234
606,-0.5594316900024523,481.78704135152094
607,-2.2065307947365533,479.58051055678436
608,-0.6757656776583747,478.904744879126
609,-0.5132367342067403,478.39150814491927
610,0.8837310243596233,479.2752391692789
611,0.7491928048938169,480.0244319741727
612,0.744734247661636,480.7691662218344
613,1.12073306357458,481.88989928540894
614,-0.3284670948190514,481.56143219058987
615,-1.0493437557924086,480.5120884347975
616,0.13200834991940813,480.6440967847169
617,-1.047619752875682,479.59647703184123
618,-0.8907223147560959,478.70575471708514
619,-1.5941974577189144,477.11155725936624
620,0.05539002864713055,477.1669472880134
621,-1.876403304218321,475.29054398379503
622,-0.8705242664714262,474.4200197173236
623,0.48240020030289754,474.9024199176265
624,-0.861817748886688,474.04060216873984
625,-0.006478287537009519,474.03412388120285
626,0.7337030919112141,474.76782697311404
627,-1.9659632613587565,472.8018637117553
628,-0.5532475877894744,472.2486161239658
629,0.15988620004016219,472.40850232400595
630,-0.5498714198608191,471.8586309041451
631,-0.8959290741372141,470.9627018300079
632,-2.2258245177456555,468.73687731226227
633,-3.151199071459266,465.585678240803
634,-2.364240796735319,463.2214374440677
635,0.559738243815733,463.78117568788343
636,-0.8083929164777999,462.9727827714056
637,-3.787014138270053,459.1857686331355
638,-2.8332969984484566,456.35247163468705
639,-1.915539286312966,454.43693234837406
640,-3.28756020754385,451.1493721408302
641,-1.0770525845220886,450.0723195563081
642,-2.783259921417652,447.28905963489046
643,-3.5642962266871323,443.72476340820333
644,-4.366016158561146,439.3587472496422
645,-3.3041211126604706,436.0546261369817
646,-4.627307555608771,431.42731858137296
647,-3.8804016471747325,427.54691693419824
648,-2.642434914398133,424.9044820198001
649,-5.918495911876611,418.9859861079235
650,-6.6251209310077215,412.3608651769158
651,-5.236504810249889,407.12436036666594
652,-6.090729933844655,401.03363043282127
653,-6.48280757766042,394.55082285516085
654,-6.284840857926434,388.2659819972344
655,-8.895962619052408,379.370019378182
656,-6.324762755183273,373.04525662299875
657,-8.051488337645255,364.9937682853535
658,-9.95692603136738,355.0368422539861
659,-8.824820656352262,346.21202159763385
660,-9.345321627077338,336.8666999705565
661,-9.693807503583885,327.1728924669726
662,-9.77272104105803,317.40017142591455
663,-10.067489784947162,307.3326816409674
664,-10.517851920326775,296.8148297206406
665,-11.691922973730927,285.1229067469097
666,-14.397680054347537,270.72522669256216
667,-11.8171044656795,258.90812222688265
668,-15.391953281468709,243.51616894541394
669,-13.842899032858197,229.67326991255575
670,-13.665211546565912,216.00805836598985
671,-14.828050278394157,201.1800080875957
672,-16.22040585116293,184.95960223643277
673,-16.427925467982465,168.5316767684503
674,-18.72156420511035,149.81011256333994
675,-15.567712889982621,134.2423996733573
676,-17.649030955359635,116.59336871799768
677,-17.8198974466698,98.77347127132788
678,-17.845393666196532,80.92807760513135
679,-19.66678247860817,61.26129512652318
680,-19.7631287143175,41.49816641220568
681,-18.851537584863543,22.646628827342134
682,-20.391730989439957,2.2548978379021776
683,-21.754621260096158,-19.49972342219398
684,-21.61393714949893,-41.11366057169291
685,-21.404063589141643,-62.517724160834554
686,-22.096429452705234,-84.61415361353978
687,-22.52452315129582,-107.13867676483561
688,-22.502601845478793,-129.6412786103144
689,-24.043201194641547,-153.68447980495594
690,-22.896752110060547,-176.58123191501647
691,-23.63474189542849,-200.21597381044495
692,-24.09641927923323,-224.31239308967818
693,-25.729087174704482,-250.04148026438267
694,-25.13560362898721,-275.17708389336985
695,-24.48254798871921,-299.65963188208906
696,-23.954841710442306,-323.61447359253134
697,-26.147541801481378,-349.76201539401274
698,-24.827417164278046,-374.5894325582908
699,-23.091238677546148,-397.68067123583694
700,-24.246465745235856,-421.9271369810728
701,-24.511183880676334,-446.43832086174916
702,-25.700165326145044,-472.1384861878942
703,-24.11704868394958,-496.2555348718438
704,-26.015181658705195,-522.270716530549
705,-24.364591795370828,-546.6353083259198
706,-27.019247310754107,-573.6545556366739
707,-24.63551035614181,-598.2900659928157
708,-24.621290710660954,-622.9113567034766
709,-23.94955323998392,-646.8609099434606
710,-24.34468312953478,-671.2055930729954
711,-24.299495208008846,-695.5050882810042
712,-23.956578835712236,-719.4616671167164
713,-23.06430216847263,-742.525969285189
714,-21.970023415751243,-764.4959927009403
715,-20.871650108972105,-785.3676428099124
