temperature,heat_flow_mW_mg,cumulative_heat
325,0.6514576875553586,-1062.9841614294926
326,-0.020555355277551864,-1063.0047167847702
327,0.5949689031435202,-1062.4097478816266
328,-0.23050021200768364,-1062.6402480936342
329,0.7100035270438783,-1061.9302445665903
330,-2.253931601970939,-1064.1841761685612
331,0.3063967427188366,-1063.8777794258424
332,1.047312349903626,-1062.8304670759387
333,0.7776994655229179,-1062.0527676104157
334,-0.2766641603021379,-1062.3294317707177
335,1.2049711895602255,-1061.1244605811576
336,1.2947262533984178,-1059.829734327759
337,0.736289787987334,-1059.0934445397718
338,0.648982986414565,-1058.4444615533573
339,0.9216405414985801,-1057.5228210118587
340,-0.4372913501296676,-1057.9601123619884
341,-1.5112492253207799,-1059.4713615873093
342,0.975101897467246,-1058.496259689842
343,1.7160564873172885,-1056.7802032025247
344,-1.3981248459880562,-1058.1783280485129
345,-2.872262873502738,-1061.0505909220155
346,-0.958163644371954,-1062.0087545663876
347,1.0964184233532,-1060.9123361430343
348,0.43049292496129904,-1060.481843218073
349,-1.9914025079837445,-1062.4732457260568
350,1.1034836105631045,-1061.3697621154936
351,0.5552532641424678,-1060.814508851351
352,-2.889895762213773,-1063.704404613565
353,0.7621835235164801,-1062.9422210900484
354,1.0383947830854177,-1061.903826306963
355,0.10357310044896231,-1061.800253206514
356,0.24288149382152985,-1061.5573717126924
357,-0.5121352699283571,-1062.0695069826209
358,-1.6206043167925661,-1063.6901112994135
359,0.2541853132407001,-1063.4359259861728
360,-0.335786032473594,-1063.7717120186464
361,0.5943305877490116,-1063.1773814308974
362,-0.4815795362496873,-1063.658960967147
363,-0.5372524615972496,-1064.1962134287444
364,0.8875712449447228,-1063.3086421837997
365,1.0361134935977068,-1062.272528690202
366,-0.7584245206771103,-1063.0309532108793
367,1.5478508204110994,-1061.483102390468
368,-0.04747191068480239,-1061.530574301153
369,0.41865563679782136,-1061.111918664355
370,0.03057415215108598,-1061.081344512204
371,-0.2539326875239189,-1061.335277199728
372,0.1766687835312581,-1061.1586084161966
373,-0.7160055941684417,-1061.874614010365
374,-1.2271247645477141,-1063.1017387749125
375,0.2987756726013061,-1062.8029631023112
376,1.2773857660797228,-1061.5255773362314
377,-1.4300688558593815,-1062.9556461920909
378,0.5522526173400931,-1062.4033935747507
379,-0.5298307563095853,-1062.9332243310603
380,0.9001434382076305,-1062.0330808928527
381,2.0280026569708,-1060.005078235882
382,-0.02740390962613657,-1060.032482145508
383,-1.7589189295614398,-1061.7914010750694
384,2.0484682174567173,-1059.7429328576127
385,0.09480500084423453,-1059.6481278567685
386,0.562683644251043,-1059.0854442125174
387,1.6564482766987625,-1057.4289959358186
388,1.3395173519023875,-1056.0894785839162
389,0.5759590904718143,-1055.5135194934444
390,-0.677332804786777,-1056.1908522982312
391,0.3783022632232697,-1055.812550035008
392,0.8639765037842289,-1054.9485735312237
393,-0.7734958194557713,-1055.7220693506795
394,-1.9763715259857166,-1057.6984408766652
395,-0.03165295336749042,-1057.7300938300327
396,1.7641601533502447,-1055.9659336766824
397,1.0889073207237006,-1054.8770263559588
398,1.0710119998860526,-1053.8060143560729
399,-1.9505208117197477,-1055.7565351677927
400,0.21325846815786775,-1055.5432766996348
401,-1.5783353444889965,-1057.1216120441238
402,0.4791061478963352,-1056.6425058962275
403,-0.12589333381324785,-1056.7683992300408
404,-1.6199965497332227,-1058.388395779774
405,-0.5449581957599777,-1058.9333539755341
406,-2.2804260860821186,-1061.2137800616163
407,-0.5383832153947379,-1061.752163277011
408,-1.9124830715537637,-1063.6646463485647
409,-1.4756915919921116,-1065.1403379405567
410,-1.9833827300846472,-1067.1237206706414
411,-2.4437471494065552,-1069.567467820048
412,-1.6098942466515627,-1071.1773620666995
413,-3.2716853080491384,-1074.4490473747487
414,-5.143174362391587,-1079.5922217371403
415,-3.1772897348513283,-1082.7695114719916
416,-4.628878090980361,-1087.398389562972
417,-5.51079974671947,-1092.9091893096913
418,-6.652446516277048,-1099.5616358259683
419,-8.11305277582275,-1107.674688601791
420,-7.554372895046642,-1115.2290614968379
421,-8.11707408788244,-1123.3461355847203
422,-8.147179259310589,-1131.493314844031
423,-9.6544230781978,-1141.1477379222288
424,-10.50609906551535,-1151.6538369877442
425,-11.895356711193314,-1163.5491936989374
426,-14.54619910505157,-1178.095392803989
427,-12.62091369537288,-1190.7163064993617
428,-13.164123650608879,-1203.8804301499706
429,-14.972307232343054,-1218.8527373823138
430,-16.028472104958635,-1234.8812094872724
431,-17.15411131904481,-1252.0353208063173
432,-18.566529884317482,-1270.6018506906348
433,-19.1346243215068,-1289.7364750121417
434,-19.891297861968518,-1309.6277728741102
435,-21.359821290500996,-1330.9875941646112
436,-21.925521166783486,-1352.9131153313947
437,-22.264094358287192,-1375.1772096896818
438,-22.95259478071292,-1398.1298044703947
439,-23.414364316706944,-1421.5441687871016
440,-26.24157951858695,-1447.7857483056887
441,-25.760279641390415,-1473.5460279470792
442,-27.37651324386038,-1500.9225411909397
443,-29.439586859951753,-1530.3621280508914
444,-28.903940675461943,-1559.2660687263533
445,-28.588051150095602,-1587.854119876449
446,-29.074310267855395,-1616.9284301443045
447,-30.473030758423164,-1647.4014609027276
448,-28.312323081918688,-1675.7137839846464
449,-29.848880621039633,-1705.562664605686
450,-29.337899358732333,-1734.9005639644183
451,-30.45575788842717,-1765.3563218528454
452,-29.14538198034816,-1794.5017038331937
453,-29.72200414762738,-1824.223707980821
454,-29.11418511816065,-1853.3378930989816
455,-29.083841264539927,-1882.4217343635214
456,-28.270185672542276,-1910.6919200360637
457,-27.76332477605577,-1938.4552448121194
458,-27.11094044194063,-1965.56618525406
459,-27.01325226743325,-1992.5794375214932
460,-24.690312759825616,-2017.269750281319
461,-23.669336113911555,-2040.9390863952306
462,-23.244360219844065,-2064.1834466150744
463,-23.646936540959054,-2087.8303831560333
464,-24.460734860632428,-2112.2911180166657
465,-20.05849609841629,-2132.3496141150817
466,-19.447660636326788,-2151.7972747514086
467,-18.98820656662087,-2170.7854813180293
468,-18.476135624137363,-2189.2616169421667
469,-15.821371897985134,-2205.0829888401518
470,-15.052507693097787,-2220.1354965332494
471,-14.972057360654428,-2235.107553893904
472,-13.879764165869682,-2248.9873180597738
473,-13.060048094495743,-2262.0473661542696
474,-13.672099797874436,-2275.719465952144
475,-10.766487256233825,-2286.485953208378
476,-9.754335665314326,-2296.240288873692
477,-11.193105617251575,-2307.4333944909436
478,-8.699564288745739,-2316.1329587796895
479,-8.093865429719623,-2324.226824209409
480,-6.348716782762391,-2330.5755409921717
481,-6.197226984731932,-2336.7727679769037
482,-5.503140287640908,-2342.2759082645443
483,-5.708395097647421,-2347.984303362192
484,-6.029586616186336,-2354.0138899783783
485,-3.99319177910109,-2358.007081757479
486,-2.913856742781833,-2360.920938500261
487,-2.794922039148791,-2363.7158605394097
488,-2.9205784836491473,-2366.6364390230588
489,-1.3137178256121178,-2367.9501568486708
490,-2.411562085085319,-2370.361718933756
491,-2.5379208924341845,-2372.89963982619
492,-3.0225725095461256,-2375.9222123357363
493,-2.265854231908962,-2378.1880665676454
494,-3.2785094216533253,-2381.4665759892987
495,-3.6881271679894514,-2385.154703157288
496,0.3148707701425286,-2384.8398323871456
497,-1.2151123246952031,-2386.054944711841
498,0.780138037378141,-2385.274806674463
499,-1.8936464457932745,-2387.1684531202563
500,-0.3546950104032811,-2387.5231481306596
501,0.5540557615724505,-2386.9690923690873
502,0.2738390929698464,-2386.6952532761175
503,-0.15700139171944097,-2386.852254667837
504,2.101980030025429,-2384.7502746378113
505,-1.839903574759854,-2386.590178212571
506,-1.6985451801955167,-2388.2887233927668
507,0.1701450376970146,-2388.1185783550695
508,-1.214665614722211,-2389.333243969792
509,0.15275168098892214,-2389.180492288803
510,-0.3325314556441176,-2389.5130237444473
511,-1.2698598750875911,-2390.782883619535
512,-1.1921880258488733,-2391.9750716453837
513,-0.2819871847599347,-2392.2570588301437
514,-0.377904426151116,-2392.6349632562947
515,-2.0052503249249796,-2394.6402135812195
516,1.7364049939453283,-2392.9038085872744
517,-0.13189924521039947,-2393.0357078324846
518,-1.74150189962252,-2394.777209732107
519,0.35113802181251647,-2394.4260717102948
520,0.04916600028745763,-2394.376905710007
521,-0.4461074472180775,-2394.823013157225
522,-1.4853513637570677,-2396.308364520982
523,0.42731666331023177,-2395.881047857672
524,0.2683548846031892,-2395.612692973069
525,-0.21311022403207552,-2395.825803197101
526,-0.8541964059853131,-2396.6799996030863
527,-0.3431892672129558,-2397.0231888702992
528,-0.2548408194102093,-2397.2780296897095
529,-0.3182068803194769,-2397.596236570029
530,0.3728056477312863,-2397.2234309222977
531,-1.4810477275755927,-2398.704478649873
532,0.08321006038060556,-2398.6212685894925
533,0.9206655477846921,-2397.700603041708
534,0.5618045548559336,-2397.138798486852
535,0.41177883871850607,-2396.7270196481336
536,-2.730371452702206,-2399.4573911008356
537,1.0709791765020997,-2398.3864119243335
538,-1.1989781212307116,-2399.585390045564
539,1.2337720658686129,-2398.351617979695
540,0.6208239266463812,-2397.7307940530486
541,0.4020756574732565,-2397.3287183955754
542,0.16544535737576743,-2397.1632730382
543,-0.18992959117328312,-2397.3532026293733
544,-0.6530635818291307,-2398.0062662112023
545,0.4423063307342926,-2397.563959880468
546,0.2799151517296199,-2397.284044728738
547,0.5805683261473483,-2396.7034764025907
548,0.5766922057214426,-2396.1267841968693
549,1.40155283584169,-2394.7252313610275
550,-0.37368310541605493,-2395.0989144664436
551,-0.8042834617721321,-2395.903197928216
552,1.5807629236764764,-2394.3224350045393
553,-1.1046337604274474,-2395.427068764967
554,0.03823955710923532,-2395.3888292078577
555,0.13329731614259052,-2395.2555318917152
556,-0.5303820533891477,-2395.7859139451043
557,0.18573504264894808,-2395.6001789024554
558,-0.6100442907857548,-2396.2102231932413
559,0.1640242764135332,-2396.046198916828
560,0.5111966255580778,-2395.53500229127
561,2.1958439434721417,-2393.339158347798
562,0.25186252002006015,-2393.087295827778
563,0.6069433748522522,-2392.4803524529257
564,0.7476646353985202,-2391.732687817527
565,-0.8452145764701723,-2392.577902393997
566,-0.8639307083345905,-2393.4418331023317
567,-0.9371154507257655,-2394.3789485530574
568,-0.24205564931391704,-2394.6210042023713
569,-0.9835837245909652,-2395.6045879269623
570,-0.5054766297720384,-2396.1100645567344
571,0.13368723723046444,-2395.976377319504
572,1.1345644880039676,-2394.8418128315
573,-1.1765853798464827,-2396.0183982113467
574,1.127557625996841,-2394.89084058535
575,0.6647080863153945,-2394.2261324990345
576,-0.36065602481146203,-2394.586788523846
577,0.9279279133391859,-2393.6588606105065
578,-0.551500309213129,-2394.2103609197197
579,0.0051191042231405895,-2394.2052418154967
580,0.035791636209600505,-2394.169450179287
581,0.11716247056032521,-2394.052287708727
582,0.05977563023062211,-2393.9925120784965
583,3.6410701632335973,-2390.351441915263
584,-0.5724848748590188,-2390.923926790122
585,-2.666111798941236,-2393.590038589063
586,0.00769054257742427,-2393.5823480464855
587,-0.1393059405004048,-2393.721653986986
588,-1.6863789305177217,-2395.4080329175035
589,0.4151937788994799,-2394.9928391386043
590,0.3080650371473583,-2394.6847741014567
591,-0.09183893283196723,-2394.776613034289
592,-0.1240530910334491,-2394.9006661253225
593,-0.9699434129576922,-2395.87060953828
594,1.8409565351245292,-2394.0296530031555
595,0.018157162874353917,-2394.011495840281
596,0.6721756874402336,-2393.3393201528406
597,-0.19169791497777208,-2393.5310180678184
598,0.797583276583254,-2392.733434791235
599,-0.1622320728995111,-2392.8956668641345
600,0.10886208327705321,-2392.7868047808574
601,-0.7622550756935316,-2393.549059856551
602,-0.08556078778917987,-2393.6346206443404
603,0.2808814336875318,-2393.3537392106527
604,0.6426331871156399,-2392.711106023537
605,-0.250437097827169,-2392.9615431213642
606,1.2274625977402063,-2391.734080523624
607,1.151109798465896,-2390.5829707251582
608,-1.4092216723957576,-2391.992192397554
609,1.4389630289731885,-2390.5532293685806
610,-0.7028067659848203,-2391.2560361345654
611,-0.19817612402245535,-2391.454212258588
612,-0.6108213876944071,-2392.0650336462827
613,-1.1816005257943767,-2393.246634172077
614,1.3894273050987926,-2391.8572068669782
615,-0.7278478687202852,-2392.5850547356986
616,-1.4260164347848099,-2394.0110711704833
617,-0.6620413509622569,-2394.6731125214455
618,0.13597522188721245,-2394.5371372995583
619,-0.5680625153221347,-2395.1051998148805
620,-0.0345664509895901,-2395.13976626587
621,-0.159692970692205,-2395.299459236562
622,0.4946987907915823,-2394.8047604457706
623,0.8670327037273546,-2393.937727742043
624,-1.616071347661315,-2395.553799089704
625,-2.215469082931852,-2397.769268172636
626,-1.8537110647006023,-2399.622979237337
627,-1.141366970578615,-2400.7643462079154
628,0.26793022666172817,-2400.496415981254
629,-1.0780564900605731,-2401.5744724713145
630,-2.2148602998603413,-2403.789332771175
631,-1.500966565963358,-2405.290299337138
632,-0.933217291815991,-2406.2235166289543
633,-1.2577754997380013,-2407.481292128692
634,-1.6906298828219406,-2409.171922011514
635,-0.7027145439358458,-2409.8746365554503
636,-2.6469760120397394,-2412.52161256749
637,-0.8177262611350524,-2413.3393388286254
638,-2.555573006218139,-2415.8949118348437
639,-2.0099322533945667,-2417.9048440882384
640,-2.2439041236102573,-2420.1487482118487
641,-1.5599105770980382,-2421.7086587889467
642,-1.7618448105521924,-2423.470503599499
643,-2.693969831947356,-2426.1644734314464
644,-4.229610366139519,-2430.394083797586
645,-4.218471110423955,-2434.61255490801
646,-2.214466091468224,-2436.8270209994785
647,-5.24626528703297,-2442.0732862865116
648,-4.255250236892108,-2446.3285365234037
649,-4.881473991482959,-2451.2100105148866
650,-4.4714238550951935,-2455.6814343699816
651,-6.01580252433683,-2461.6972368943184
652,-6.145601311811813,-2467.84283820613
653,-6.162774153483664,-2474.0056123596137
654,-6.3184035208927485,-2480.3240158805065
655,-6.99858618262554,-2487.322602063132
656,-7.62996214253383,-2494.9525642056656
657,-8.184663476831213,-2503.137227682497
658,-8.38719025058676,-2511.5244179330834
659,-7.863152353652835,-2519.3875702867363
660,-9.467954757438578,-2528.855525044175
661,-10.181301672433127,-2539.036826716608
662,-10.134362694697106,-2549.1711894113055
663,-9.678025714854407,-2558.84921512616
664,-10.411138994666306,-2569.260354120826
665,-11.976396563757476,-2581.2367506845835
666,-11.315813335557092,-2592.5525640201404
667,-11.433495269538675,-2603.986059289679
668,-14.500517166082009,-2618.4865764557608
669,-12.949966607698741,-2631.4365430634593
670,-15.04804652032393,-2646.4845895837834
671,-14.586069693037027,-2661.0706592768206
672,-15.06570300813035,-2676.136362284951
673,-17.23777254302722,-2693.374134827978
674,-17.337982625329737,-2710.712117453308
675,-17.05879762788553,-2727.770915081194
676,-16.92740128515416,-2744.698316366348
677,-19.65859425919661,-2764.3569106255445
678,-17.73101782256474,-2782.0879284481093
679,-19.045027164308213,-2801.1329556124174
680,-19.27047832889252,-2820.4034339413097
681,-19.751259836476926,-2840.1546937777866
682,-19.506949147464073,-2859.661642925251
683,-20.059087950066534,-2879.7207308753173
684,-21.74327318594543,-2901.4640040612626
685,-24.25797925362345,-2925.721983314886
686,-21.877276025381892,-2947.599259340268
687,-24.45256851754783,-2972.0518278578156
688,-24.166484063890877,-2996.2183119217066
689,-21.759693073458667,-3017.978004995165
690,-21.502660794305825,-3039.480665789471
691,-25.0120437819787,-3064.4927095714497
692,-24.53252866148467,-3089.0252382329345
