sensor_id,x_mm,y_mm,time_s,temperature_C
TC_MID_N,50.0,100.0,151.26050420168067,783.4700073087926
TC_CENTER,50.0,50.0,181.5126050420168,810.1177921047548
TC_NW,0.0,100.0,181.5126050420168,685.5627270893493
TC_NE,100.0,100.0,181.5126050420168,884.2748736201358
TC_SW,0.0,0.0,181.5126050420168,684.229420382382
TC_SE,100.0,0.0,181.5126050420168,884.0997975303013
TC_MID_W,0.0,50.0,181.5126050420168,685.1241781123595
TC_MID_E,100.0,50.0,181.5126050420168,884.9748826964068
TC_MID_N,50.0,100.0,181.5126050420168,783.7948510343224
TC_CENTER,50.0,50.0,211.76470588235293,809.9626249275668
TC_NW,0.0,100.0,211.76470588235293,684.67772183214
TC_NE,100.0,100.0,211.76470588235293,884.9343238630454
TC_SW,0.0,0.0,211.76470588235293,685.1590390615422
TC_SE,100.0,0.0,211.76470588235293,885.8438317683166
TC_MID_W,0.0,50.0,211.76470588235293,684.9798822130455
TC_MID_E,100.0,50.0,211.76470588235293,884.7717282235166
TC_MID_N,50.0,100.0,211.76470588235293,785.0300649981692
TC_CENTER,50.0,50.0,242.01680672268907,811.0898670105511
TC_NW,0.0,100.0,242.01680672268907,684.948891531945
TC_NE,100.0,100.0,242.01680672268907,885.3254898926152
TC_SW,0.0,0.0,242.01680672268907,684.5362652204086
TC_SE,100.0,0.0,242.01680672268907,884.8571449319683
TC_MID_W,0.0,50.0,242.01680672268907,685.0298721897776
TC_MID_E,100.0,50.0,242.01680672268907,884.8654156209763
TC_MID_N,50.0,100.0,242.01680672268907,785.2581330912847
TC_CENTER,50.0,50.0,272.2689075630252,809.6799868815805
TC_NW,0.0,100.0,272.2689075630252,684.4941961436156
TC_NE,100.0,100.0,272.2689075630252,884.5474952354477
TC_SW,0.0,0.0,272.2689075630252,684.6869831063852
TC_SE,100.0,0.0,272.2689075630252,884.347428819654
TC_MID_W,0.0,50.0,272.2689075630252,683.9873963055305
TC_MID_E,100.0,50.0,272.2689075630252,883.9589153431567
TC_MID_N,50.0,100.0,272.2689075630252,783.2178751296929
TC_CENTER,50.0,50.0,302.52100840336135,808.5630187376222
TC_NW,0.0,100.0,302.52100840336135,683.6688295951893
TC_NE,100.0,100.0,302.52100840336135,883.6651405916467
TC_SW,0.0,0.0,302.52100840336135,683.7234426071923
TC_SE,100.0,0.0,302.52100840336135,883.4205953286862
TC_MID_W,0.0,50.0,302.52100840336135,682.7187469951333
TC_MID_E,100.0,50.0,302.52100840336135,884.467541916513
TC_MID_N,50.0,100.0,302.52100840336135,782.4430526251398
TC_CENTER,50.0,50.0,332.7731092436975,806.8838832365235
TC_NW,0.0,100.0,332.7731092436975,682.4613848586428
TC_NE,100.0,100.0,332.7731092436975,882.7234507879061
TC_SW,0.0,0.0,332.7731092436975,681.5695721796694
TC_SE,100.0,0.0,332.7731092436975,882.5933316592759
TC_MID_W,0.0,50.0,332.7731092436975,681.6899529223319
TC_MID_E,100.0,50.0,332.7731092436975,882.3144299196878
TC_MID_N,50.0,100.0,332.7731092436975,782.2818593798294
TC_CENTER,50.0,50.0,363.0252100840336,804.8906867558707
TC_NW,0.0,100.0,363.0252100840336,680.1812863266449
TC_NE,100.0,100.0,363.0252100840336,880.7783644643931
TC_SW,0.0,0.0,363.0252100840336,680.4472635156991
TC_SE,100.0,0.0,363.0252100840336,881.3058257953896
TC_MID_W,0.0,50.0,363.0252100840336,680.5467074423781
TC_MID_E,100.0,50.0,363.0252100840336,880.1911933851615
TC_MID_N,50.0,100.0,363.0252100840336,780.5778549110962
TC_CENTER,50.0,50.0,393.2773109243697,803.9478716746993
TC_NW,0.0,100.0,393.2773109243697,678.364178890395
TC_NE,100.0,100.0,393.2773109243697,877.8520096682316
TC_SW,0.0,0.0,393.2773109243697,678.5545756470755
TC_SE,100.0,0.0,393.2773109243697,878.37882938861
TC_MID_W,0.0,50.0,393.2773109243697,678.2285695873315
TC_MID_E,100.0,50.0,393.2773109243697,878.916653517271
TC_MID_N,50.0,100.0,393.2773109243697,779.1275794330911
TC_CENTER,50.0,50.0,423.52941176470586,802.4964999440325
TC_NW,0.0,100.0,423.52941176470586,676.3807407063357
TC_NE,100.0,100.0,423.52941176470586,877.7282278378649
TC_SW,0.0,0.0,423.52941176470586,676.8831514802633
TC_SE,100.0,0.0,423.52941176470586,875.8547373128384
TC_MID_W,0.0,50.0,423.52941176470586,677.6817372876826
TC_MID_E,100.0,50.0,423.52941176470586,877.0555802093805
TC_MID_N,50.0,100.0,423.52941176470586,777.6965276330515
TC_CENTER,50.0,50.0,453.781512605042,799.8163463145693
TC_NW,0.0,100.0,453.781512605042,675.223367291696
TC_NE,100.0,100.0,453.781512605042,874.3666694380581
TC_SW,0.0,0.0,453.781512605042,674.8845555538525
TC_SE,100.0,0.0,453.781512605042,875.123412891701
TC_MID_W,0.0,50.0,453.781512605042,674.8596356767815
TC_MID_E,100.0,50.0,453.781512605042,875.1474533592828
TC_MID_N,50.0,100.0,453.781512605042,775.0098854143131
TC_CENTER,50.0,50.0,484.03361344537814,797.0712493062815
TC_NW,0.0,100.0,484.03361344537814,672.3894276092606
TC_NE,100.0,100.0,484.03361344537814,873.0365183178388
TC_SW,0.0,0.0,484.03361344537814,672.8259917066546
TC_SE,100.0,0.0,484.03361344537814,872.4702199629743
TC_MID_W,0.0,50.0,484.03361344537814,672.1111975573662
TC_MID_E,100.0,50.0,484.03361344537814,872.3800235861023
TC_MID_N,50.0,100.0,484.03361344537814,773.2625009954143
TC_CENTER,50.0,50.0,514.2857142857142,796.2589685405103
TC_NW,0.0,100.0,514.2857142857142,670.6378454621744
TC_NE,100.0,100.0,514.2857142857142,870.3562032286915
TC_SW,0.0,0.0,514.2857142857142,671.4433970467801
TC_SE,100.0,0.0,514.2857142857142,870.9045902430984
TC_MID_W,0.0,50.0,514.2857142857142,669.7869168460275
TC_MID_E,100.0,50.0,514.2857142857142,869.4871895981471
TC_MID_N,50.0,100.0,514.2857142857142,770.6669666348756
TC_CENTER,50.0,50.0,544.5378151260504,794.1448391443806
TC_NW,0.0,100.0,544.5378151260504,668.138036909451
TC_NE,100.0,100.0,544.5378151260504,868.628316739865
TC_SW,0.0,0.0,544.5378151260504,668.1867323521589
TC_SE,100.0,0.0,544.5378151260504,868.6932863971492
TC_MID_W,0.0,50.0,544.5378151260504,669.2119402632053
TC_MID_E,100.0,50.0,544.5378151260504,867.9818698237299
TC_MID_N,50.0,100.0,544.5378151260504,768.5707823995103
TC_CENTER,50.0,50.0,574.7899159663865,793.6067637699724
TC_NW,0.0,100.0,574.7899159663865,666.8852082534653
TC_NE,100.0,100.0,574.7899159663865,867.3308495079561
TC_SW,0.0,0.0,574.7899159663865,667.9447699839352
TC_SE,100.0,0.0,574.7899159663865,867.2008744450192
TC_MID_W,0.0,50.0,574.7899159663865,667.1875709008258
TC_MID_E,100.0,50.0,574.7899159663865,866.6730942006828
TC_MID_N,50.0,100.0,574.7899159663865,766.7333926663426
TC_CENTER,50.0,50.0,605.0420168067227,791.8340697565876
TC_NW,0.0,100.0,605.0420168067227,665.2630014864745
TC_NE,100.0,100.0,605.0420168067227,866.3731700056513
TC_SW,0.0,0.0,605.0420168067227,666.2055497190847
TC_SE,100.0,0.0,605.0420168067227,866.3968616607209
TC_MID_W,0.0,50.0,605.0420168067227,666.060498745517
TC_MID_E,100.0,50.0,605.0420168067227,866.5148880583429
TC_MID_N,50.0,100.0,605.0420168067227,766.6672908401118
TC_CENTER,50.0,50.0,635.2941176470588,790.3463038565832
TC_NW,0.0,100.0,635.2941176470588,665.8957897627268
TC_NE,100.0,100.0,635.2941176470588,865.379344441295
TC_SW,0.0,0.0,635.2941176470588,665.5034449032344
TC_SE,100.0,0.0,635.2941176470588,864.8936566607349
TC_MID_W,0.0,50.0,635.2941176470588,666.3183684187094
TC_MID_E,100.0,50.0,635.2941176470588,865.6749950170565
TC_MID_N,50.0,100.0,635.2941176470588,765.0590611710323
TC_CENTER,50.0,50.0,665.546218487395,789.378372535885
TC_NW,0.0,100.0,665.546218487395,666.3178513101727
TC_NE,100.0,100.0,665.546218487395,864.5832284478245
TC_SW,0.0,0.0,665.546218487395,665.4935307231882
TC_SE,100.0,0.0,665.546218487395,864.0315357055791
TC_MID_W,0.0,50.0,665.546218487395,665.1408309291029
TC_MID_E,100.0,50.0,665.546218487395,865.5063607820509
TC_MID_N,50.0,100.0,665.546218487395,764.2774893701437
TC_CENTER,50.0,50.0,695.7983193277311,790.0541762542376
TC_NW,0.0,100.0,695.7983193277311,665.4729787756968
TC_NE,100.0,100.0,695.7983193277311,864.0334349843877
TC_SW,0.0,0.0,695.7983193277311,664.9629590687764
TC_SE,100.0,0.0,695.7983193277311,864.7940873359086
TC_MID_W,0.0,50.0,695.7983193277311,664.9967254212902
TC_MID_E,100.0,50.0,695.7983193277311,865.5604214309296
TC_MID_N,50.0,100.0,695.7983193277311,765.1191216023349
TC_CENTER,50.0,50.0,726.0504201680671,791.3514562780563
TC_NW,0.0,100.0,726.0504201680671,664.7828832299002
TC_NE,100.0,100.0,726.0504201680671,866.2161936242214
TC_SW,0.0,0.0,726.0504201680671,665.1970901554723
TC_SE,100.0,0.0,726.0504201680671,864.4033584196421
TC_MID_W,0.0,50.0,726.0504201680671,665.189793123236
TC_MID_E,100.0,50.0,726.0504201680671,865.8853345338865
TC_MID_N,50.0,100.0,726.0504201680671,766.7295268405121
TC_CENTER,50.0,50.0,756.3025210084033,791.8449915318138
TC_NW,0.0,100.0,756.3025210084033,666.7581685073702
TC_NE,100.0,100.0,756.3025210084033,866.6670818633238
TC_SW,0.0,0.0,756.3025210084033,666.4055131286718
TC_SE,100.0,0.0,756.3025210084033,867.0303116122434
TC_MID_W,0.0,50.0,756.3025210084033,666.9171480338694
TC_MID_E,100.0,50.0,756.3025210084033,866.4271018871176
TC_MID_N,50.0,100.0,756.3025210084033,766.189685098869
TC_CENTER,50.0,50.0,786.5546218487394,793.4059848143546
TC_NW,0.0,100.0,786.5546218487394,667.8342142212977
TC_NE,100.0,100.0,786.5546218487394,867.5962943408563
TC_SW,0.0,0.0,786.5546218487394,667.816904887255
TC_SE,100.0,0.0,786.5546218487394,867.6500391568926
TC_MID_W,0.0,50.0,786.5546218487394,667.9230990984317
TC_MID_E,100.0,50.0,786.5546218487394,867.9398304738195
TC_MID_N,50.0,100.0,786.5546218487394,767.5534336339899
TC_CENTER,50.0,50.0,816.8067226890756,793.8496087263699
TC_NW,0.0,100.0,816.8067226890756,668.7704218129464
TC_NE,100.0,100.0,816.8067226890756,869.401627597669
TC_SW,0.0,0.0,816.8067226890756,670.3499237468733
TC_SE,100.0,0.0,816.8067226890756,869.6062553487122
TC_MID_W,0.0,50.0,816.8067226890756,670.5491636027707
TC_MID_E,100.0,50.0,816.8067226890756,869.8473476111285
TC_MID_N,50.0,100.0,816.8067226890756,769.4817788229399
TC_CENTER,50.0,50.0,847.0588235294117,795.3488554648991
TC_NW,0.0,100.0,847.0588235294117,671.2564931064716
TC_NE,100.0,100.0,847.0588235294117,871.6090737420155
TC_SW,0.0,0.0,847.0588235294117,671.4607658295846
TC_SE,100.0,0.0,847.0588235294117,871.3175933096162
TC_MID_W,0.0,50.0,847.0588235294117,671.1606991569641
TC_MID_E,100.0,50.0,847.0588235294117,871.6175926308869
TC_MID_N,50.0,100.0,847.0588235294117,770.4974527450681
TC_CENTER,50.0,50.0,877.3109243697479,797.8315932673952
TC_NW,0.0,100.0,877.3109243697479,672.768927937184
TC_NE,100.0,100.0,877.3109243697479,873.2746996131854
TC_SW,0.0,0.0,877.3109243697479,673.5718015540651
TC_SE,100.0,0.0,877.3109243697479,873.3253025044729
TC_MID_W,0.0,50.0,877.3109243697479,673.8953886459967
TC_MID_E,100.0,50.0,877.3109243697479,873.2481087533833
TC_MID_N,50.0,100.0,877.3109243697479,774.1362050212931
TC_CENTER,50.0,50.0,907.563025210084,800.5948595498821
TC_NW,0.0,100.0,907.563025210084,675.4405642842679
TC_NE,100.0,100.0,907.563025210084,876.3104119542566
TC_SW,0.0,0.0,907.563025210084,676.0200677669703
TC_SE,100.0,0.0,907.563025210084,875.9218061263588
TC_MID_W,0.0,50.0,907.563025210084,675.4934128469482
TC_MID_E,100.0,50.0,907.563025210084,875.7990943889288
TC_MID_N,50.0,100.0,907.563025210084,775.9721288419295
TC_CENTER,50.0,50.0,937.8151260504202,802.2090914755303
TC_NW,0.0,100.0,937.8151260504202,677.0676247074985
TC_NE,100.0,100.0,937.8151260504202,877.4425537439116
TC_SW,0.0,0.0,937.8151260504202,677.9780596985396
TC_SE,100.0,0.0,937.8151260504202,877.563221830115
TC_MID_W,0.0,50.0,937.8151260504202,678.4843171262233
TC_MID_E,100.0,50.0,937.8151260504202,877.9920613124185
TC_MID_N,50.0,100.0,937.8151260504202,777.1693386814782
TC_CENTER,50.0,50.0,968.0672268907563,804.1344172176974
TC_NW,0.0,100.0,968.0672268907563,680.0118534158123
TC_NE,100.0,100.0,968.0672268907563,879.9584983354134
TC_SW,0.0,0.0,968.0672268907563,679.4096866241783
TC_SE,100.0,0.0,968.0672268907563,880.4707803691459
TC_MID_W,0.0,50.0,968.0672268907563,680.3091748031917
TC_MID_E,100.0,50.0,968.0672268907563,879.7496271029212
TC_MID_N,50.0,100.0,968.0672268907563,779.7071872831293
TC_CENTER,50.0,50.0,998.3193277310924,806.5943081248146
TC_NW,0.0,100.0,998.3193277310924,681.122126466811
TC_NE,100.0,100.0,998.3193277310924,881.129312913697
TC_SW,0.0,0.0,998.3193277310924,681.1470595970287
TC_SE,100.0,0.0,998.3193277310924,881.6221088392418
TC_MID_W,0.0,50.0,998.3193277310924,680.9777833691769
TC_MID_E,100.0,50.0,998.3193277310924,880.6459588744831
TC_MID_N,50.0,100.0,998.3193277310924,780.5233391959307
TC_CENTER,50.0,50.0,1028.5714285714284,807.9705802035659
TC_NW,0.0,100.0,1028.5714285714284,682.7196263880317
TC_NE,100.0,100.0,1028.5714285714284,882.8335907703108
TC_SW,0.0,0.0,1028.5714285714284,682.2627478888038
TC_SE,100.0,0.0,1028.5714285714284,882.8470117419565
TC_MID_W,0.0,50.0,1028.5714285714284,682.6501958054358
TC_MID_E,100.0,50.0,1028.5714285714284,882.0774262869929
TC_MID_N,50.0,100.0,1028.5714285714284,781.8845549447047
TC_CENTER,50.0,50.0,1058.8235294117646,809.9881988433748
TC_NW,0.0,100.0,1058.8235294117646,683.6877150414202
TC_NE,100.0,100.0,1058.8235294117646,884.2152945927277
TC_SW,0.0,0.0,1058.8235294117646,684.0919757897104
TC_SE,100.0,0.0,1058.8235294117646,883.3439840169532
TC_MID_W,0.0,50.0,1058.8235294117646,683.8831416945068
TC_MID_E,100.0,50.0,1058.8235294117646,883.0982009071031
TC_MID_N,50.0,100.0,1058.8235294117646,784.2341217034306
TC_CENTER,50.0,50.0,1089.0756302521008,810.008927976576
TC_NW,0.0,100.0,1089.0756302521008,684.7242155791612
TC_NE,100.0,100.0,1089.0756302521008,884.6997074759086
TC_SW,0.0,0.0,1089.0756302521008,685.2180986440536
TC_SE,100.0,0.0,1089.0756302521008,884.9314709980531
TC_MID_W,0.0,50.0,1089.0756302521008,684.834953911237
TC_MID_E,100.0,50.0,1089.0756302521008,884.5932698450285
TC_MID_N,50.0,100.0,1089.0756302521008,784.9588650141515
TC_CENTER,50.0,50.0,1119.327731092437,809.9444323512982
TC_NW,0.0,100.0,1119.327731092437,685.0020908798559
TC_NE,100.0,100.0,1119.327731092437,884.6913358585974
TC_SW,0.0,0.0,1119.327731092437,685.3335599142199
TC_SE,100.0,0.0,1119.327731092437,885.2442375295141
TC_MID_W,0.0,50.0,1119.327731092437,685.4373761465835
TC_MID_E,100.0,50.0,1119.327731092437,885.1786659572831
TC_MID_N,50.0,100.0,1119.327731092437,784.7656867103888
TC_CENTER,50.0,50.0,1149.579831932773,809.762724491368
TC_NW,0.0,100.0,1149.579831932773,684.541275568988
TC_NE,100.0,100.0,1149.579831932773,884.2775161758823
TC_SW,0.0,0.0,1149.579831932773,685.1113684413333
TC_SE,100.0,0.0,1149.579831932773,884.7618630203475
TC_MID_W,0.0,50.0,1149.579831932773,684.218307437494
TC_MID_E,100.0,50.0,1149.579831932773,885.8219237695813
TC_MID_N,50.0,100.0,1149.579831932773,783.725956345836
TC_CENTER,50.0,50.0,1179.8319327731092,809.4965341028133
TC_NW,0.0,100.0,1179.8319327731092,684.2973969585562
TC_NE,100.0,100.0,1179.8319327731092,884.196093103508
TC_SW,0.0,0.0,1179.8319327731092,684.0604212592636
TC_SE,100.0,0.0,1179.8319327731092,883.928133315561
TC_MID_W,0.0,50.0,1179.8319327731092,684.4961703163804
TC_MID_E,100.0,50.0,1179.8319327731092,884.6486380761968
TC_MID_N,50.0,100.0,1179.8319327731092,785.22325874399
TC_CENTER,50.0,50.0,1210.0840336134454,808.1492801377896
TC_NW,0.0,100.0,1210.0840336134454,682.546768688593
TC_NE,100.0,100.0,1210.0840336134454,884.1034630116164
TC_SW,0.0,0.0,1210.0840336134454,683.1551481569969
TC_SE,100.0,0.0,1210.0840336134454,883.9708671177414
TC_MID_W,0.0,50.0,1210.0840336134454,682.7239212948635
TC_MID_E,100.0,50.0,1210.0840336134454,883.144926267615
TC_MID_N,50.0,100.0,1210.0840336134454,783.0087605556074
TC_CENTER,50.0,50.0,1240.3361344537814,808.0649610137199
TC_NW,0.0,100.0,1240.3361344537814,682.1101975155376
TC_NE,100.0,100.0,1240.3361344537814,881.6050268835296
TC_SW,0.0,0.0,1240.3361344537814,681.4639415257664
TC_SE,100.0,0.0,1240.3361344537814,881.651651499556
TC_MID_W,0.0,50.0,1240.3361344537814,682.2822046601576
TC_MID_E,100.0,50.0,1240.3361344537814,882.1718132808574
TC_MID_N,50.0,100.0,1240.3361344537814,782.4559386736885
TC_CENTER,50.0,50.0,1270.5882352941176,804.9814372574649
TC_NW,0.0,100.0,1270.5882352941176,680.7813862701768
TC_NE,100.0,100.0,1270.5882352941176,880.4650715331635
TC_SW,0.0,0.0,1270.5882352941176,679.9657250494463
TC_SE,100.0,0.0,1270.5882352941176,878.9583626231135
TC_MID_W,0.0,50.0,1270.5882352941176,680.4501235147438
TC_MID_E,100.0,50.0,1270.5882352941176,880.3615439085162
TC_MID_N,50.0,100.0,1270.5882352941176,779.7591915813571
TC_CENTER,50.0,50.0,1300.8403361344538,804.1296733375777
TC_NW,0.0,100.0,1300.8403361344538,678.370676737803
TC_NE,100.0,100.0,1300.8403361344538,877.620166176252
TC_SW,0.0,0.0,1300.8403361344538,677.3055331244067
TC_SE,100.0,0.0,1300.8403361344538,878.5017407631148
TC_MID_W,0.0,50.0,1300.8403361344538,678.609560686594
TC_MID_E,100.0,50.0,1300.8403361344538,878.8899876409516
TC_MID_N,50.0,100.0,1300.8403361344538,778.9315990707202
TC_CENTER,50.0,50.0,1331.09243697479,799.5544535612756
TC_NW,0.0,100.0,1331.09243697479,677.041846230993
TC_NE,100.0,100.0,1331.09243697479,876.134166027379
TC_SW,0.0,0.0,1331.09243697479,676.8282003357093
TC_SE,100.0,0.0,1331.09243697479,875.8147015756165
TC_MID_W,0.0,50.0,1331.09243697479,676.3247041359301
TC_MID_E,100.0,50.0,1331.09243697479,876.2080602926333
TC_MID_N,50.0,100.0,1331.09243697479,776.2840266917111
TC_CENTER,50.0,50.0,1361.344537815126,799.7359825558135
TC_NW,0.0,100.0,1361.344537815126,674.0686362127059
TC_NE,100.0,100.0,1361.344537815126,873.7038698136118
TC_SW,0.0,0.0,1361.344537815126,673.8118635537645
TC_SE,100.0,0.0,1361.344537815126,873.9801267957919
TC_MID_W,0.0,50.0,1361.344537815126,673.8145055641174
TC_MID_E,100.0,50.0,1361.344537815126,874.3054275666643
TC_MID_N,50.0,100.0,1361.344537815126,774.6160205635964
TC_CENTER,50.0,50.0,1391.5966386554621,796.798952838558
TC_NW,0.0,100.0,1391.5966386554621,672.2093324243698
TC_NE,100.0,100.0,1391.5966386554621,872.7180661873764
TC_SW,0.0,0.0,1391.5966386554621,672.0315984074532
TC_SE,100.0,0.0,1391.5966386554621,873.5105478607122
TC_MID_W,0.0,50.0,1391.5966386554621,671.97812880694
TC_MID_E,100.0,50.0,1391.5966386554621,871.4711391353527
TC_MID_N,50.0,100.0,1391.5966386554621,772.3935943770941
TC_CENTER,50.0,50.0,1421.8487394957983,794.9210072487363
TC_NW,0.0,100.0,1421.8487394957983,670.3594665205118
TC_NE,100.0,100.0,1421.8487394957983,869.3899384650675
TC_SW,0.0,0.0,1421.8487394957983,669.7029639637572
TC_SE,100.0,0.0,1421.8487394957983,869.9459295871688
TC_MID_W,0.0,50.0,1421.8487394957983,669.7525684816416
TC_MID_E,100.0,50.0,1421.8487394957983,870.0468798279915
TC_MID_N,50.0,100.0,1421.8487394957983,769.8376852539449
TC_CENTER,50.0,50.0,1452.1008403361343,792.6815508943146
TC_NW,0.0,100.0,1452.1008403361343,667.7524214448835
TC_NE,100.0,100.0,1452.1008403361343,868.3910130832752
TC_SW,0.0,0.0,1452.1008403361343,668.5822715421757
TC_SE,100.0,0.0,1452.1008403361343,868.2618875573194
TC_MID_W,0.0,50.0,1452.1008403361343,669.0414286050419
TC_MID_E,100.0,50.0,1452.1008403361343,867.8806528393379
TC_MID_N,50.0,100.0,1452.1008403361343,768.3887933814004
TC_CENTER,50.0,50.0,1482.3529411764705,791.1472483228868
TC_NW,0.0,100.0,1482.3529411764705,666.7009755753855
TC_NE,100.0,100.0,1482.3529411764705,866.670478740347
TC_SW,0.0,0.0,1482.3529411764705,667.252663960189
TC_SE,100.0,0.0,1482.3529411764705,867.4067653553683
TC_MID_W,0.0,50.0,1482.3529411764705,667.7522019258006
TC_MID_E,100.0,50.0,1482.3529411764705,866.949722666516
TC_MID_N,50.0,100.0,1482.3529411764705,767.615556711563
TC_CENTER,50.0,50.0,1512.6050420168067,791.4880425164192
TC_NW,0.0,100.0,1512.6050420168067,666.2248236761822
TC_NE,100.0,100.0,1512.6050420168067,865.7491524271935
TC_SW,0.0,0.0,1512.6050420168067,666.067640241979
TC_SE,100.0,0.0,1512.6050420168067,865.8572598660998
TC_MID_W,0.0,50.0,1512.6050420168067,666.6299399707977
TC_MID_E,100.0,50.0,1512.6050420168067,866.7145257311548
TC_MID_N,50.0,100.0,1512.6050420168067,766.8421373903199
TC_CENTER,50.0,50.0,1542.857142857143,790.5467441163269
TC_NW,0.0,100.0,1542.857142857143,665.825959366299
TC_NE,100.0,100.0,1542.857142857143,864.3413309060361
TC_SW,0.0,0.0,1542.857142857143,665.3855193031598
TC_SE,100.0,0.0,1542.857142857143,865.461815226059
TC_MID_W,0.0,50.0,1542.857142857143,665.5045580676114
TC_MID_E,100.0,50.0,1542.857142857143,865.9130145545976
TC_MID_N,50.0,100.0,1542.857142857143,765.3574884275632
TC_CENTER,50.0,50.0,1573.1092436974789,791.0778679537079
TC_NW,0.0,100.0,1573.1092436974789,665.7666329488816
TC_NE,100.0,100.0,1573.1092436974789,865.1651911648873
TC_SW,0.0,0.0,1573.1092436974789,664.0114689038343
TC_SE,100.0,0.0,1573.1092436974789,865.1113426180173
TC_MID_W,0.0,50.0,1573.1092436974789,665.4091944948876
TC_MID_E,100.0,50.0,1573.1092436974789,865.2367529172036
TC_MID_N,50.0,100.0,1573.1092436974789,764.196643705683
TC_CENTER,50.0,50.0,1603.361344537815,790.4919352538926
TC_NW,0.0,100.0,1603.361344537815,666.124119726946
TC_NE,100.0,100.0,1603.361344537815,865.0117404297897
TC_SW,0.0,0.0,1603.361344537815,664.9395132800964
TC_SE,100.0,0.0,1603.361344537815,865.242589288696
TC_MID_W,0.0,50.0,1603.361344537815,664.8655957877077
TC_MID_E,100.0,50.0,1603.361344537815,865.2106874792328
TC_MID_N,50.0,100.0,1603.361344537815,764.1491527605044
TC_CENTER,50.0,50.0,1633.6134453781513,790.6649288664519
TC_NW,0.0,100.0,1633.6134453781513,665.8805503870165
TC_NE,100.0,100.0,1633.6134453781513,866.095405529986
TC_SW,0.0,0.0,1633.6134453781513,665.8823704930262
TC_SE,100.0,0.0,1633.6134453781513,865.2757596983572
TC_MID_W,0.0,50.0,1633.6134453781513,665.4775999178726
TC_MID_E,100.0,50.0,1633.6134453781513,866.4714403312294
TC_MID_N,50.0,100.0,1633.6134453781513,765.2116436901952
TC_CENTER,50.0,50.0,1663.8655462184875,792.2084926439824
TC_NW,0.0,100.0,1663.8655462184875,665.6741657801457
TC_NE,100.0,100.0,1663.8655462184875,867.1204159954756
TC_SW,0.0,0.0,1663.8655462184875,666.980675112972
TC_SE,100.0,0.0,1663.8655462184875,866.4840513541571
TC_MID_W,0.0,50.0,1663.8655462184875,667.4633621951516
TC_MID_E,100.0,50.0,1663.8655462184875,865.6999260359116
TC_MID_N,50.0,100.0,1663.8655462184875,766.9739148565832
TC_CENTER,50.0,50.0,1694.1176470588234,793.6128789626671
