temperature_C,mass,dtg
631.00,0.687489,inf
632.00,0.687470,inf
633.00,0.687452,inf
634.00,0.687433,inf
635.00,0.687415,inf
636.00,0.687396,inf
637.00,0.687378,inf
638.00,0.687360,inf
639.00,0.687342,inf
640.00,0.687324,inf
641.00,0.687306,inf
642.00,0.687288,inf
643.00,0.687270,inf
644.00,0.687252,inf
645.00,0.687234,inf
646.00,0.687215,inf
647.00,0.687197,inf
648.00,0.687179,inf
649.00,0.687161,inf
650.00,0.687143,inf
651.00,0.687125,inf
652.00,0.687106,inf
653.00,0.687088,inf
654.00,0.687069,inf
655.00,0.687051,inf
656.00,0.687032,inf
657.00,0.687013,inf
658.00,0.686994,inf
659.00,0.686975,inf
660.00,0.686956,inf
661.00,0.686937,inf
662.00,0.686917,inf
663.00,0.686898,inf
664.00,0.686878,inf
665.00,0.686858,inf
666.00,0.686838,inf
667.00,0.686818,inf
668.00,0.686797,inf
669.00,0.686777,inf
670.00,0.686756,inf
671.00,0.686735,inf
672.00,0.686714,inf
673.00,0.686693,inf
674.00,0.686671,inf
675.00,0.686649,inf
676.00,0.686627,inf
677.00,0.686605,inf
678.00,0.686583,inf
679.00,0.686560,inf
680.00,0.686537,inf
681.00,0.686514,inf
682.00,0.686491,inf
683.00,0.686467,inf
684.00,0.686444,inf
685.00,0.686420,inf
686.00,0.686395,inf
687.00,0.686371,inf
688.00,0.686346,inf
689.00,0.686321,inf
690.00,0.686295,inf
691.00,0.686270,inf
692.00,0.686244,inf
693.00,0.686218,inf
694.00,0.686191,inf
695.00,0.686164,inf
696.00,0.686137,inf
697.00,0.686110,inf
698.00,0.686083,inf
699.00,0.686055,inf
700.00,0.686026,inf
701.00,0.685998,inf
702.00,0.685969,inf
703.00,0.685940,inf
704.00,0.685911,inf
705.00,0.685881,inf
706.00,0.685851,inf
707.00,0.685821,inf
708.00,0.685790,inf
709.00,0.685759,inf
710.00,0.685728,inf
711.00,0.685696,inf
712.00,0.685665,inf
713.00,0.685632,inf
714.00,0.685600,inf
715.00,0.685567,inf
716.00,0.685534,inf
717.00,0.685500,inf
718.00,0.685467,inf
719.00,0.685432,inf
720.00,0.685398,inf
721.00,0.685363,inf
722.00,0.685328,inf
723.00,0.685293,inf
724.00,0.685257,inf
725.00,0.685221,inf
726.00,0.685184,inf
727.00,0.685148,inf
728.00,0.685111,inf
729.00,0.685073,inf
730.00,0.685035,inf
731.00,0.684997,inf
732.00,0.684959,inf
733.00,0.684920,inf
734.00,0.684881,inf
735.00,0.684842,inf
736.00,0.684802,inf
737.00,0.684762,inf
738.00,0.684722,inf
739.00,0.684682,inf
740.00,0.684641,inf
741.00,0.684600,inf
742.00,0.684558,inf
743.00,0.684516,inf
744.00,0.684474,inf
745.00,0.684432,inf
746.00,0.684389,inf
747.00,0.684346,inf
748.00,0.684302,inf
749.00,0.684259,inf
750.00,0.684215,inf
751.00,0.684171,inf
752.00,0.684126,inf
753.00,0.684081,inf
754.00,0.684036,inf
755.00,0.683991,inf
756.00,0.683946,inf
757.00,0.683900,inf
758.00,0.683854,inf
759.00,0.683807,inf
760.00,0.683761,inf
761.00,0.683714,inf
762.00,0.683667,inf
763.00,0.683619,inf
764.00,0.683572,inf
765.00,0.683524,inf
766.00,0.683476,inf
767.00,0.683428,inf
768.00,0.683379,inf
769.00,0.683330,inf
770.00,0.683281,inf
771.00,0.683232,inf
772.00,0.683183,inf
773.00,0.683134,inf
774.00,0.683084,inf
775.00,0.683034,inf
776.00,0.682984,inf
777.00,0.682934,inf
778.00,0.682884,inf
779.00,0.682833,inf
780.00,0.682783,inf
781.00,0.682732,inf
782.00,0.682681,inf
783.00,0.682630,inf
784.00,0.682579,inf
785.00,0.682528,inf
786.00,0.682476,inf
787.00,0.682425,inf
788.00,0.682373,inf
789.00,0.682322,inf
790.00,0.682270,inf
791.00,0.682218,inf
792.00,0.682166,inf
793.00,0.682114,inf
794.00,0.682063,inf
795.00,0.682011,inf
796.00,0.681959,inf
797.00,0.681906,inf
798.00,0.681854,inf
799.00,0.681802,inf
800.00,0.681750,inf
801.00,0.681698,inf
802.00,0.681646,inf
803.00,0.681594,inf
804.00,0.681542,inf
805.00,0.681490,inf
806.00,0.681438,inf
807.00,0.681386,inf
808.00,0.681334,inf
809.00,0.681282,inf
810.00,0.681231,inf
811.00,0.681179,inf
812.00,0.681127,inf
813.00,0.681076,inf
814.00,0.681024,inf
815.00,0.680973,inf
816.00,0.680922,inf
817.00,0.680871,inf
818.00,0.680820,inf
819.00,0.680769,inf
820.00,0.680718,inf
821.00,0.680667,inf
822.00,0.680617,inf
823.00,0.680567,inf
824.00,0.680516,inf
825.00,0.680467,inf
826.00,0.680417,inf
827.00,0.680367,inf
828.00,0.680318,inf
829.00,0.680268,inf
830.00,0.680219,inf
831.00,0.680170,inf
832.00,0.680122,inf
833.00,0.680073,inf
834.00,0.680025,inf
835.00,0.679977,inf
836.00,0.679929,inf
837.00,0.679882,inf
838.00,0.679834,inf
839.00,0.679787,inf
840.00,0.679741,inf
841.00,0.679694,inf
842.00,0.679648,inf
843.00,0.679602,inf
844.00,0.679556,inf
845.00,0.679510,inf
846.00,0.679465,inf
847.00,0.679420,inf
848.00,0.679375,inf
849.00,0.679331,inf
850.00,0.679287,inf
851.00,0.679243,inf
852.00,0.679199,inf
853.00,0.679156,inf
854.00,0.679113,inf
855.00,0.679070,inf
856.00,0.679028,inf
857.00,0.678986,inf
858.00,0.678944,inf
859.00,0.678903,inf
860.00,0.678862,inf
861.00,0.678821,inf
862.00,0.678780,inf
863.00,0.678740,inf
864.00,0.678700,inf
865.00,0.678661,inf
866.00,0.678622,inf
867.00,0.678583,inf
868.00,0.678544,inf
869.00,0.678506,inf
870.00,0.678468,inf
871.00,0.678431,inf
872.00,0.678393,inf
873.00,0.678357,inf
874.00,0.678320,inf
875.00,0.678284,inf
876.00,0.678248,inf
877.00,0.678212,inf
878.00,0.678177,inf
879.00,0.678142,inf
880.00,0.678108,inf
881.00,0.678073,inf
882.00,0.678039,inf
883.00,0.678006,inf
884.00,0.677973,inf
885.00,0.677940,inf
886.00,0.677907,inf
887.00,0.677875,inf
888.00,0.677843,inf
889.00,0.677812,inf
890.00,0.677780,inf
891.00,0.677749,inf
892.00,0.677719,inf
893.00,0.677689,inf
894.00,0.677659,inf
895.00,0.677629,inf
896.00,0.677600,inf
897.00,0.677571,inf
898.00,0.677542,inf
899.00,0.677514,inf
900.00,0.677486,inf
901.00,0.677458,inf
902.00,0.677431,inf
903.00,0.677404,inf
904.00,0.677377,inf
905.00,0.677351,inf
906.00,0.677324,inf
907.00,0.677299,inf
908.00,0.677273,inf
909.00,0.677248,inf
910.00,0.677223,inf
911.00,0.677198,inf
912.00,0.677174,inf
913.00,0.677150,inf
914.00,0.677126,inf
915.00,0.677103,inf
916.00,0.677080,inf
917.00,0.677057,inf
918.00,0.677034,inf
919.00,0.677012,inf
920.00,0.676990,inf
921.00,0.676968,inf
922.00,0.676947,inf
923.00,0.676926,inf
924.00,0.676905,inf
925.00,0.676884,inf
926.00,0.676864,inf
927.00,0.676844,inf
928.00,0.676824,inf
929.00,0.676804,inf
930.00,0.676785,inf
931.00,0.676766,inf
932.00,0.676747,inf
933.00,0.676728,inf
934.00,0.676710,inf
935.00,0.676692,inf
936.00,0.676674,inf
937.00,0.676656,inf
938.00,0.676639,inf
939.00,0.676622,inf
940.00,0.676605,inf
941.00,0.676588,inf
942.00,0.676572,inf
943.00,0.676556,inf
944.00,0.676540,inf
945.00,0.676524,inf
946.00,0.676508,inf
947.00,0.676493,inf
948.00,0.676478,inf
949.00,0.676463,inf
950.00,0.676448,inf
951.00,0.676434,inf
952.00,0.676419,inf
953.00,0.676405,inf
954.00,0.676391,inf
955.00,0.676378,inf
956.00,0.676364,inf
957.00,0.676351,inf
958.00,0.676338,inf
959.00,0.676325,inf
960.00,0.676312,inf
961.00,0.676300,inf
962.00,0.676287,inf
963.00,0.676275,inf
964.00,0.676263,inf
965.00,0.676251,inf
966.00,0.676239,inf
967.00,0.676228,inf
968.00,0.676217,inf
969.00,0.676205,inf
970.00,0.676194,inf
971.00,0.676184,inf
972.00,0.676173,inf
973.00,0.676162,inf
974.00,0.676152,inf
975.00,0.676142,inf
976.00,0.676132,inf
977.00,0.676122,inf
978.00,0.676112,inf
979.00,0.676102,inf
980.00,0.676093,inf
981.00,0.676083,inf
982.00,0.676074,inf
983.00,0.676065,inf
984.00,0.676056,inf
985.00,0.676048,inf
986.00,0.676039,inf
987.00,0.676030,inf
988.00,0.676022,inf
989.00,0.676014,inf
990.00,0.676005,inf
991.00,0.675997,inf
992.00,0.675990,inf
993.00,0.675982,inf
994.00,0.675974,inf
995.00,0.675967,inf
996.00,0.675959,inf
997.00,0.675952,inf
998.00,0.675945,inf
999.00,0.675938,inf
1000.00,0.675931,inf
