temperature_C,mass,dtg
532.00,0.681775,inf
533.00,0.681430,inf
534.00,0.681096,inf
535.00,0.680772,inf
536.00,0.680458,inf
537.00,0.680154,inf
538.00,0.679860,inf
539.00,0.679574,inf
540.00,0.679297,inf
541.00,0.679029,inf
542.00,0.678770,inf
543.00,0.678518,inf
544.00,0.678274,inf
545.00,0.678038,inf
546.00,0.677809,inf
547.00,0.677588,inf
548.00,0.677373,inf
549.00,0.677165,inf
550.00,0.676963,inf
551.00,0.676768,inf
552.00,0.676579,inf
553.00,0.676396,inf
554.00,0.676218,inf
555.00,0.676046,inf
556.00,0.675879,inf
557.00,0.675718,inf
558.00,0.675561,inf
559.00,0.675410,inf
560.00,0.675263,inf
561.00,0.675120,inf
562.00,0.674982,inf
563.00,0.674848,inf
564.00,0.674718,inf
565.00,0.674592,inf
566.00,0.674470,inf
567.00,0.674352,inf
568.00,0.674237,inf
569.00,0.674126,inf
570.00,0.674018,inf
571.00,0.673913,inf
572.00,0.673812,inf
573.00,0.673713,inf
574.00,0.673618,inf
575.00,0.673525,inf
576.00,0.673435,inf
577.00,0.673347,inf
578.00,0.673262,inf
579.00,0.673180,inf
580.00,0.673100,inf
581.00,0.673022,inf
582.00,0.672946,inf
583.00,0.672873,inf
584.00,0.672801,inf
585.00,0.672732,inf
586.00,0.672664,inf
587.00,0.672599,inf
588.00,0.672535,inf
589.00,0.672473,inf
590.00,0.672412,inf
591.00,0.672353,inf
592.00,0.672296,inf
593.00,0.672240,inf
594.00,0.672186,inf
595.00,0.672133,inf
596.00,0.672081,inf
597.00,0.672031,inf
598.00,0.671982,inf
599.00,0.671934,inf
600.00,0.671887,inf
601.00,0.671842,inf
602.00,0.671797,inf
603.00,0.671754,inf
604.00,0.671711,inf
605.00,0.671670,inf
606.00,0.671629,inf
607.00,0.671589,inf
608.00,0.671550,inf
609.00,0.671512,inf
610.00,0.671475,inf
611.00,0.671439,inf
612.00,0.671403,inf
613.00,0.671368,inf
614.00,0.671334,inf
615.00,0.671300,inf
616.00,0.671267,inf
617.00,0.671234,inf
618.00,0.671202,inf
619.00,0.671171,inf
620.00,0.671140,inf
621.00,0.671110,inf
622.00,0.671080,inf
623.00,0.671051,inf
624.00,0.671022,inf
625.00,0.670993,inf
626.00,0.670965,inf
627.00,0.670937,inf
628.00,0.670910,inf
629.00,0.670883,inf
630.00,0.670856,inf
631.00,0.670829,inf
632.00,0.670803,inf
633.00,0.670777,inf
634.00,0.670752,inf
635.00,0.670726,inf
636.00,0.670701,inf
637.00,0.670676,inf
638.00,0.670651,inf
639.00,0.670627,inf
640.00,0.670602,inf
641.00,0.670578,inf
642.00,0.670554,inf
643.00,0.670530,inf
644.00,0.670506,inf
645.00,0.670483,inf
646.00,0.670459,inf
647.00,0.670435,inf
648.00,0.670412,inf
649.00,0.670389,inf
650.00,0.670365,inf
651.00,0.670342,inf
652.00,0.670319,inf
653.00,0.670295,inf
654.00,0.670272,inf
655.00,0.670249,inf
656.00,0.670226,inf
657.00,0.670203,inf
658.00,0.670179,inf
659.00,0.670156,inf
660.00,0.670133,inf
661.00,0.670109,inf
662.00,0.670086,inf
663.00,0.670063,inf
664.00,0.670039,inf
665.00,0.670015,inf
666.00,0.669992,inf
667.00,0.669968,inf
668.00,0.669944,inf
669.00,0.669920,inf
670.00,0.669896,inf
671.00,0.669872,inf
672.00,0.669848,inf
673.00,0.669823,inf
674.00,0.669799,inf
675.00,0.669774,inf
676.00,0.669749,inf
677.00,0.669724,inf
678.00,0.669699,inf
679.00,0.669674,inf
680.00,0.669648,inf
681.00,0.669622,inf
682.00,0.669596,inf
683.00,0.669570,inf
684.00,0.669544,inf
685.00,0.669518,inf
686.00,0.669491,inf
687.00,0.669464,inf
688.00,0.669437,inf
689.00,0.669410,inf
690.00,0.669383,inf
691.00,0.669355,inf
692.00,0.669327,inf
693.00,0.669299,inf
694.00,0.669270,inf
695.00,0.669242,inf
696.00,0.669213,inf
697.00,0.669184,inf
698.00,0.669155,inf
699.00,0.669125,inf
700.00,0.669095,inf
701.00,0.669065,inf
702.00,0.669035,inf
703.00,0.669004,inf
704.00,0.668973,inf
705.00,0.668942,inf
706.00,0.668910,inf
707.00,0.668879,inf
708.00,0.668847,inf
709.00,0.668814,inf
710.00,0.668782,inf
711.00,0.668749,inf
712.00,0.668716,inf
713.00,0.668682,inf
714.00,0.668649,inf
715.00,0.668615,inf
716.00,0.668580,inf
717.00,0.668546,inf
718.00,0.668511,inf
719.00,0.668476,inf
720.00,0.668440,inf
721.00,0.668404,inf
722.00,0.668368,inf
723.00,0.668332,inf
724.00,0.668295,inf
725.00,0.668258,inf
726.00,0.668221,inf
727.00,0.668183,inf
728.00,0.668145,inf
729.00,0.668107,inf
730.00,0.668069,inf
731.00,0.668030,inf
732.00,0.667991,inf
733.00,0.667951,inf
734.00,0.667911,inf
735.00,0.667871,inf
736.00,0.667831,inf
737.00,0.667790,inf
738.00,0.667749,inf
739.00,0.667708,inf
740.00,0.667667,inf
741.00,0.667625,inf
742.00,0.667583,inf
743.00,0.667540,inf
744.00,0.667498,inf
745.00,0.667455,inf
746.00,0.667411,inf
747.00,0.667368,inf
748.00,0.667324,inf
749.00,0.667280,inf
750.00,0.667235,inf
751.00,0.667191,inf
752.00,0.667146,inf
753.00,0.667100,inf
754.00,0.667055,inf
755.00,0.667009,inf
756.00,0.666963,inf
757.00,0.666917,inf
758.00,0.666870,inf
759.00,0.666823,inf
760.00,0.666776,inf
761.00,0.666729,inf
762.00,0.666682,inf
763.00,0.666634,inf
764.00,0.666586,inf
765.00,0.666538,inf
766.00,0.666490,inf
767.00,0.666441,inf
768.00,0.666392,inf
769.00,0.666343,inf
770.00,0.666294,inf
771.00,0.666245,inf
772.00,0.666195,inf
773.00,0.666145,inf
774.00,0.666095,inf
775.00,0.666045,inf
776.00,0.665995,inf
777.00,0.665944,inf
778.00,0.665894,inf
779.00,0.665843,inf
780.00,0.665792,inf
781.00,0.665741,inf
782.00,0.665690,inf
783.00,0.665639,inf
784.00,0.665588,inf
785.00,0.665536,inf
786.00,0.665485,inf
787.00,0.665433,inf
788.00,0.665381,inf
789.00,0.665329,inf
790.00,0.665278,inf
791.00,0.665226,inf
792.00,0.665174,inf
793.00,0.665121,inf
794.00,0.665069,inf
795.00,0.665017,inf
796.00,0.664965,inf
797.00,0.664913,inf
798.00,0.664861,inf
799.00,0.664808,inf
800.00,0.664756,inf
801.00,0.664704,inf
802.00,0.664652,inf
803.00,0.664599,inf
804.00,0.664547,inf
805.00,0.664495,inf
806.00,0.664443,inf
807.00,0.664391,inf
808.00,0.664339,inf
809.00,0.664287,inf
810.00,0.664235,inf
811.00,0.664183,inf
812.00,0.664132,inf
813.00,0.664080,inf
814.00,0.664028,inf
815.00,0.663977,inf
816.00,0.663926,inf
817.00,0.663874,inf
818.00,0.663823,inf
819.00,0.663772,inf
820.00,0.663722,inf
821.00,0.663671,inf
822.00,0.663620,inf
823.00,0.663570,inf
824.00,0.663520,inf
825.00,0.663470,inf
826.00,0.663420,inf
827.00,0.663370,inf
828.00,0.663321,inf
829.00,0.663271,inf
830.00,0.663222,inf
831.00,0.663173,inf
832.00,0.663124,inf
833.00,0.663076,inf
834.00,0.663028,inf
835.00,0.662980,inf
836.00,0.662932,inf
837.00,0.662884,inf
838.00,0.662837,inf
839.00,0.662790,inf
840.00,0.662743,inf
841.00,0.662696,inf
842.00,0.662650,inf
843.00,0.662604,inf
844.00,0.662558,inf
845.00,0.662512,inf
846.00,0.662467,inf
847.00,0.662422,inf
848.00,0.662377,inf
849.00,0.662333,inf
850.00,0.662288,inf
851.00,0.662245,inf
852.00,0.662201,inf
853.00,0.662158,inf
854.00,0.662115,inf
855.00,0.662072,inf
856.00,0.662030,inf
857.00,0.661988,inf
858.00,0.661946,inf
859.00,0.661904,inf
860.00,0.661863,inf
861.00,0.661822,inf
862.00,0.661782,inf
863.00,0.661742,inf
864.00,0.661702,inf
865.00,0.661662,inf
866.00,0.661623,inf
867.00,0.661584,inf
868.00,0.661545,inf
869.00,0.661507,inf
870.00,0.661469,inf
871.00,0.661432,inf
872.00,0.661394,inf
873.00,0.661358,inf
874.00,0.661321,inf
875.00,0.661285,inf
876.00,0.661249,inf
877.00,0.661213,inf
878.00,0.661178,inf
879.00,0.661143,inf
880.00,0.661108,inf
881.00,0.661074,inf
882.00,0.661040,inf
883.00,0.661007,inf
884.00,0.660973,inf
885.00,0.660941,inf
886.00,0.660908,inf
887.00,0.660876,inf
888.00,0.660844,inf
889.00,0.660812,inf
890.00,0.660781,inf
891.00,0.660750,inf
892.00,0.660719,inf
893.00,0.660689,inf
894.00,0.660659,inf
895.00,0.660630,inf
896.00,0.660600,inf
897.00,0.660571,inf
898.00,0.660543,inf
899.00,0.660514,inf
900.00,0.660486,inf
901.00,0.660459,inf
902.00,0.660431,inf
903.00,0.660404,inf
904.00,0.660377,inf
905.00,0.660351,inf
906.00,0.660325,inf
907.00,0.660299,inf
908.00,0.660274,inf
909.00,0.660248,inf
910.00,0.660223,inf
911.00,0.660199,inf
912.00,0.660174,inf
913.00,0.660150,inf
914.00,0.660127,inf
915.00,0.660103,inf
916.00,0.660080,inf
917.00,0.660057,inf
918.00,0.660035,inf
919.00,0.660012,inf
920.00,0.659990,inf
921.00,0.659969,inf
922.00,0.659947,inf
923.00,0.659926,inf
924.00,0.659905,inf
925.00,0.659884,inf
926.00,0.659864,inf
927.00,0.659844,inf
928.00,0.659824,inf
929.00,0.659804,inf
930.00,0.659785,inf
931.00,0.659766,inf
932.00,0.659747,inf
933.00,0.659729,inf
934.00,0.659710,inf
935.00,0.659692,inf
936.00,0.659674,inf
937.00,0.659657,inf
938.00,0.659639,inf
939.00,0.659622,inf
940.00,0.659605,inf
941.00,0.659588,inf
942.00,0.659572,inf
943.00,0.659556,inf
944.00,0.659540,inf
945.00,0.659524,inf
946.00,0.659508,inf
947.00,0.659493,inf
948.00,0.659478,inf
949.00,0.659463,inf
950.00,0.659448,inf
951.00,0.659434,inf
952.00,0.659420,inf
953.00,0.659405,inf
954.00,0.659392,inf
955.00,0.659378,inf
956.00,0.659364,inf
957.00,0.659351,inf
958.00,0.659338,inf
959.00,0.659325,inf
960.00,0.659312,inf
961.00,0.659300,inf
962.00,0.659287,inf
963.00,0.659275,inf
964.00,0.659263,inf
965.00,0.659251,inf
966.00,0.659239,inf
967.00,0.659228,inf
968.00,0.659217,inf
969.00,0.659205,inf
970.00,0.659194,inf
971.00,0.659184,inf
972.00,0.659173,inf
973.00,0.659162,inf
974.00,0.659152,inf
975.00,0.659142,inf
976.00,0.659132,inf
977.00,0.659122,inf
978.00,0.659112,inf
979.00,0.659102,inf
980.00,0.659093,inf
981.00,0.659084,inf
982.00,0.659074,inf
983.00,0.659065,inf
984.00,0.659056,inf
985.00,0.659048,inf
986.00,0.659039,inf
987.00,0.659030,inf
988.00,0.659022,inf
989.00,0.659014,inf
990.00,0.659006,inf
991.00,0.658998,inf
992.00,0.658990,inf
993.00,0.658982,inf
994.00,0.658974,inf
995.00,0.658967,inf
996.00,0.658959,inf
997.00,0.658952,inf
998.00,0.658945,inf
999.00,0.658938,inf
1000.00,0.658931,inf
