temperature_C,mass,dtg
532.00,0.622124,inf
533.00,0.621654,inf
534.00,0.621200,inf
535.00,0.620760,inf
536.00,0.620334,inf
537.00,0.619923,inf
538.00,0.619524,inf
539.00,0.619138,inf
540.00,0.618765,inf
541.00,0.618404,inf
542.00,0.618054,inf
543.00,0.617716,inf
544.00,0.617389,inf
545.00,0.617073,inf
546.00,0.616767,inf
547.00,0.616471,inf
548.00,0.616184,inf
549.00,0.615907,inf
550.00,0.615639,inf
551.00,0.615380,inf
552.00,0.615129,inf
553.00,0.614886,inf
554.00,0.614652,inf
555.00,0.614425,inf
556.00,0.614205,inf
557.00,0.613993,inf
558.00,0.613787,inf
559.00,0.613588,inf
560.00,0.613396,inf
561.00,0.613210,inf
562.00,0.613029,inf
563.00,0.612855,inf
564.00,0.612686,inf
565.00,0.612523,inf
566.00,0.612365,inf
567.00,0.612212,inf
568.00,0.612064,inf
569.00,0.611921,inf
570.00,0.611782,inf
571.00,0.611648,inf
572.00,0.611518,inf
573.00,0.611392,inf
574.00,0.611270,inf
575.00,0.611152,inf
576.00,0.611037,inf
577.00,0.610926,inf
578.00,0.610819,inf
579.00,0.610715,inf
580.00,0.610614,inf
581.00,0.610516,inf
582.00,0.610421,inf
583.00,0.610329,inf
584.00,0.610240,inf
585.00,0.610153,inf
586.00,0.610070,inf
587.00,0.609988,inf
588.00,0.609909,inf
589.00,0.609832,inf
590.00,0.609758,inf
591.00,0.609685,inf
592.00,0.609615,inf
593.00,0.609547,inf
594.00,0.609481,inf
595.00,0.609416,inf
596.00,0.609353,inf
597.00,0.609292,inf
598.00,0.609233,inf
599.00,0.609175,inf
600.00,0.609119,inf
601.00,0.609065,inf
602.00,0.609011,inf
603.00,0.608960,inf
604.00,0.608909,inf
605.00,0.608860,inf
606.00,0.608812,inf
607.00,0.608765,inf
608.00,0.608719,inf
609.00,0.608675,inf
610.00,0.608631,inf
611.00,0.608588,inf
612.00,0.608547,inf
613.00,0.608506,inf
614.00,0.608466,inf
615.00,0.608428,inf
616.00,0.608389,inf
617.00,0.608352,inf
618.00,0.608316,inf
619.00,0.608280,inf
620.00,0.608245,inf
621.00,0.608210,inf
622.00,0.608176,inf
623.00,0.608143,inf
624.00,0.608111,inf
625.00,0.608079,inf
626.00,0.608047,inf
627.00,0.608016,inf
628.00,0.607986,inf
629.00,0.607955,inf
630.00,0.607926,inf
631.00,0.607897,inf
632.00,0.607868,inf
633.00,0.607839,inf
634.00,0.607811,inf
635.00,0.607784,inf
636.00,0.607756,inf
637.00,0.607729,inf
638.00,0.607702,inf
639.00,0.607676,inf
640.00,0.607649,inf
641.00,0.607623,inf
642.00,0.607597,inf
643.00,0.607572,inf
644.00,0.607546,inf
645.00,0.607521,inf
646.00,0.607496,inf
647.00,0.607471,inf
648.00,0.607446,inf
649.00,0.607421,inf
650.00,0.607397,inf
651.00,0.607372,inf
652.00,0.607348,inf
653.00,0.607323,inf
654.00,0.607299,inf
655.00,0.607275,inf
656.00,0.607251,inf
657.00,0.607226,inf
658.00,0.607202,inf
659.00,0.607178,inf
660.00,0.607154,inf
661.00,0.607130,inf
662.00,0.607106,inf
663.00,0.607081,inf
664.00,0.607057,inf
665.00,0.607033,inf
666.00,0.607008,inf
667.00,0.606984,inf
668.00,0.606959,inf
669.00,0.606935,inf
670.00,0.606910,inf
671.00,0.606886,inf
672.00,0.606861,inf
673.00,0.606836,inf
674.00,0.606811,inf
675.00,0.606785,inf
676.00,0.606760,inf
677.00,0.606735,inf
678.00,0.606709,inf
679.00,0.606683,inf
680.00,0.606658,inf
681.00,0.606631,inf
682.00,0.606605,inf
683.00,0.606579,inf
684.00,0.606552,inf
685.00,0.606526,inf
686.00,0.606499,inf
687.00,0.606472,inf
688.00,0.606444,inf
689.00,0.606417,inf
690.00,0.606389,inf
691.00,0.606361,inf
692.00,0.606333,inf
693.00,0.606304,inf
694.00,0.606276,inf
695.00,0.606247,inf
696.00,0.606218,inf
697.00,0.606189,inf
698.00,0.606159,inf
699.00,0.606129,inf
700.00,0.606099,inf
701.00,0.606069,inf
702.00,0.606039,inf
703.00,0.606008,inf
704.00,0.605977,inf
705.00,0.605945,inf
706.00,0.605914,inf
707.00,0.605882,inf
708.00,0.605850,inf
709.00,0.605817,inf
710.00,0.605785,inf
711.00,0.605752,inf
712.00,0.605719,inf
713.00,0.605685,inf
714.00,0.605651,inf
715.00,0.605617,inf
716.00,0.605583,inf
717.00,0.605548,inf
718.00,0.605513,inf
719.00,0.605478,inf
720.00,0.605442,inf
721.00,0.605406,inf
722.00,0.605370,inf
723.00,0.605334,inf
724.00,0.605297,inf
725.00,0.605260,inf
726.00,0.605222,inf
727.00,0.605185,inf
728.00,0.605147,inf
729.00,0.605109,inf
730.00,0.605070,inf
731.00,0.605031,inf
732.00,0.604992,inf
733.00,0.604952,inf
734.00,0.604913,inf
735.00,0.604872,inf
736.00,0.604832,inf
737.00,0.604791,inf
738.00,0.604750,inf
739.00,0.604709,inf
740.00,0.604668,inf
741.00,0.604626,inf
742.00,0.604584,inf
743.00,0.604541,inf
744.00,0.604498,inf
745.00,0.604455,inf
746.00,0.604412,inf
747.00,0.604368,inf
748.00,0.604324,inf
749.00,0.604280,inf
750.00,0.604236,inf
751.00,0.604191,inf
752.00,0.604146,inf
753.00,0.604101,inf
754.00,0.604055,inf
755.00,0.604010,inf
756.00,0.603964,inf
757.00,0.603917,inf
758.00,0.603871,inf
759.00,0.603824,inf
760.00,0.603777,inf
761.00,0.603730,inf
762.00,0.603682,inf
763.00,0.603634,inf
764.00,0.603586,inf
765.00,0.603538,inf
766.00,0.603490,inf
767.00,0.603441,inf
768.00,0.603392,inf
769.00,0.603343,inf
770.00,0.603294,inf
771.00,0.603245,inf
772.00,0.603195,inf
773.00,0.603145,inf
774.00,0.603095,inf
775.00,0.603045,inf
776.00,0.602995,inf
777.00,0.602945,inf
778.00,0.602894,inf
779.00,0.602843,inf
780.00,0.602793,inf
781.00,0.602742,inf
782.00,0.602690,inf
783.00,0.602639,inf
784.00,0.602588,inf
785.00,0.602536,inf
786.00,0.602485,inf
787.00,0.602433,inf
788.00,0.602381,inf
789.00,0.602330,inf
790.00,0.602278,inf
791.00,0.602226,inf
792.00,0.602174,inf
793.00,0.602122,inf
794.00,0.602069,inf
795.00,0.602017,inf
796.00,0.601965,inf
797.00,0.601913,inf
798.00,0.601861,inf
799.00,0.601808,inf
800.00,0.601756,inf
801.00,0.601704,inf
802.00,0.601652,inf
803.00,0.601600,inf
804.00,0.601547,inf
805.00,0.601495,inf
806.00,0.601443,inf
807.00,0.601391,inf
808.00,0.601339,inf
809.00,0.601287,inf
810.00,0.601235,inf
811.00,0.601183,inf
812.00,0.601132,inf
813.00,0.601080,inf
814.00,0.601028,inf
815.00,0.600977,inf
816.00,0.600926,inf
817.00,0.600874,inf
818.00,0.600823,inf
819.00,0.600772,inf
820.00,0.600722,inf
821.00,0.600671,inf
822.00,0.600620,inf
823.00,0.600570,inf
824.00,0.600520,inf
825.00,0.600470,inf
826.00,0.600420,inf
827.00,0.600370,inf
828.00,0.600321,inf
829.00,0.600271,inf
830.00,0.600222,inf
831.00,0.600173,inf
832.00,0.600125,inf
833.00,0.600076,inf
834.00,0.600028,inf
835.00,0.599980,inf
836.00,0.599932,inf
837.00,0.599884,inf
838.00,0.599837,inf
839.00,0.599790,inf
840.00,0.599743,inf
841.00,0.599696,inf
842.00,0.599650,inf
843.00,0.599604,inf
844.00,0.599558,inf
845.00,0.599512,inf
846.00,0.599467,inf
847.00,0.599422,inf
848.00,0.599377,inf
849.00,0.599333,inf
850.00,0.599289,inf
851.00,0.599245,inf
852.00,0.599201,inf
853.00,0.599158,inf
854.00,0.599115,inf
855.00,0.599072,inf
856.00,0.599030,inf
857.00,0.598988,inf
858.00,0.598946,inf
859.00,0.598904,inf
860.00,0.598863,inf
861.00,0.598822,inf
862.00,0.598782,inf
863.00,0.598742,inf
864.00,0.598702,inf
865.00,0.598662,inf
866.00,0.598623,inf
867.00,0.598584,inf
868.00,0.598545,inf
869.00,0.598507,inf
870.00,0.598469,inf
871.00,0.598432,inf
872.00,0.598394,inf
873.00,0.598358,inf
874.00,0.598321,inf
875.00,0.598285,inf
876.00,0.598249,inf
877.00,0.598213,inf
878.00,0.598178,inf
879.00,0.598143,inf
880.00,0.598108,inf
881.00,0.598074,inf
882.00,0.598040,inf
883.00,0.598007,inf
884.00,0.597973,inf
885.00,0.597941,inf
886.00,0.597908,inf
887.00,0.597876,inf
888.00,0.597844,inf
889.00,0.597812,inf
890.00,0.597781,inf
891.00,0.597750,inf
892.00,0.597719,inf
893.00,0.597689,inf
894.00,0.597659,inf
895.00,0.597630,inf
896.00,0.597600,inf
897.00,0.597571,inf
898.00,0.597543,inf
899.00,0.597514,inf
900.00,0.597486,inf
901.00,0.597459,inf
902.00,0.597431,inf
903.00,0.597404,inf
904.00,0.597377,inf
905.00,0.597351,inf
906.00,0.597325,inf
907.00,0.597299,inf
908.00,0.597274,inf
909.00,0.597248,inf
910.00,0.597223,inf
911.00,0.597199,inf
912.00,0.597174,inf
913.00,0.597150,inf
914.00,0.597127,inf
915.00,0.597103,inf
916.00,0.597080,inf
917.00,0.597057,inf
918.00,0.597035,inf
919.00,0.597012,inf
920.00,0.596990,inf
921.00,0.596969,inf
922.00,0.596947,inf
923.00,0.596926,inf
924.00,0.596905,inf
925.00,0.596884,inf
926.00,0.596864,inf
927.00,0.596844,inf
928.00,0.596824,inf
929.00,0.596804,inf
930.00,0.596785,inf
931.00,0.596766,inf
932.00,0.596747,inf
933.00,0.596729,inf
934.00,0.596710,inf
935.00,0.596692,inf
936.00,0.596674,inf
937.00,0.596657,inf
938.00,0.596639,inf
939.00,0.596622,inf
940.00,0.596605,inf
941.00,0.596588,inf
942.00,0.596572,inf
943.00,0.596556,inf
944.00,0.596540,inf
945.00,0.596524,inf
946.00,0.596508,inf
947.00,0.596493,inf
948.00,0.596478,inf
949.00,0.596463,inf
950.00,0.596448,inf
951.00,0.596434,inf
952.00,0.596420,inf
953.00,0.596405,inf
954.00,0.596392,inf
955.00,0.596378,inf
956.00,0.596364,inf
957.00,0.596351,inf
958.00,0.596338,inf
959.00,0.596325,inf
960.00,0.596312,inf
961.00,0.596300,inf
962.00,0.596287,inf
963.00,0.596275,inf
964.00,0.596263,inf
965.00,0.596251,inf
966.00,0.596239,inf
967.00,0.596228,inf
968.00,0.596217,inf
969.00,0.596205,inf
970.00,0.596194,inf
971.00,0.596184,inf
972.00,0.596173,inf
973.00,0.596162,inf
974.00,0.596152,inf
975.00,0.596142,inf
976.00,0.596132,inf
977.00,0.596122,inf
978.00,0.596112,inf
979.00,0.596102,inf
980.00,0.596093,inf
981.00,0.596084,inf
982.00,0.596074,inf
983.00,0.596065,inf
984.00,0.596056,inf
985.00,0.596048,inf
986.00,0.596039,inf
987.00,0.596030,inf
988.00,0.596022,inf
989.00,0.596014,inf
990.00,0.596006,inf
991.00,0.595998,inf
992.00,0.595990,inf
993.00,0.595982,inf
994.00,0.595974,inf
995.00,0.595967,inf
996.00,0.595959,inf
997.00,0.595952,inf
998.00,0.595945,inf
999.00,0.595938,inf
1000.00,0.595931,inf
