temperature_C,mass,dtg
532.00,0.758470,inf
533.00,0.758285,inf
534.00,0.758106,inf
535.00,0.757931,inf
536.00,0.757761,inf
537.00,0.757595,inf
538.00,0.757434,inf
539.00,0.757277,inf
540.00,0.757125,inf
541.00,0.756977,inf
542.00,0.756832,inf
543.00,0.756692,inf
544.00,0.756555,inf
545.00,0.756422,inf
546.00,0.756293,inf
547.00,0.756167,inf
548.00,0.756044,inf
549.00,0.755925,inf
550.00,0.755809,inf
551.00,0.755696,inf
552.00,0.755586,inf
553.00,0.755479,inf
554.00,0.755375,inf
555.00,0.755274,inf
556.00,0.755175,inf
557.00,0.755079,inf
558.00,0.754985,inf
559.00,0.754894,inf
560.00,0.754806,inf
561.00,0.754719,inf
562.00,0.754635,inf
563.00,0.754553,inf
564.00,0.754473,inf
565.00,0.754396,inf
566.00,0.754320,inf
567.00,0.754246,inf
568.00,0.754174,inf
569.00,0.754104,inf
570.00,0.754036,inf
571.00,0.753969,inf
572.00,0.753904,inf
573.00,0.753841,inf
574.00,0.753779,inf
575.00,0.753719,inf
576.00,0.753660,inf
577.00,0.753602,inf
578.00,0.753546,inf
579.00,0.753492,inf
580.00,0.753438,inf
581.00,0.753386,inf
582.00,0.753335,inf
583.00,0.753286,inf
584.00,0.753237,inf
585.00,0.753190,inf
586.00,0.753143,inf
587.00,0.753098,inf
588.00,0.753054,inf
589.00,0.753010,inf
590.00,0.752968,inf
591.00,0.752926,inf
592.00,0.752886,inf
593.00,0.752846,inf
594.00,0.752807,inf
595.00,0.752769,inf
596.00,0.752731,inf
597.00,0.752695,inf
598.00,0.752659,inf
599.00,0.752623,inf
600.00,0.752589,inf
601.00,0.752555,inf
602.00,0.752522,inf
603.00,0.752489,inf
604.00,0.752457,inf
605.00,0.752425,inf
606.00,0.752394,inf
607.00,0.752364,inf
608.00,0.752334,inf
609.00,0.752304,inf
610.00,0.752275,inf
611.00,0.752246,inf
612.00,0.752218,inf
613.00,0.752190,inf
614.00,0.752163,inf
615.00,0.752136,inf
616.00,0.752109,inf
617.00,0.752083,inf
618.00,0.752057,inf
619.00,0.752031,inf
620.00,0.752006,inf
621.00,0.751981,inf
622.00,0.751956,inf
623.00,0.751931,inf
624.00,0.751907,inf
625.00,0.751883,inf
626.00,0.751859,inf
627.00,0.751835,inf
628.00,0.751812,inf
629.00,0.751789,inf
630.00,0.751766,inf
631.00,0.751743,inf
632.00,0.751720,inf
633.00,0.751697,inf
634.00,0.751675,inf
635.00,0.751652,inf
636.00,0.751630,inf
637.00,0.751608,inf
638.00,0.751586,inf
639.00,0.751564,inf
640.00,0.751542,inf
641.00,0.751520,inf
642.00,0.751498,inf
643.00,0.751476,inf
644.00,0.751455,inf
645.00,0.751433,inf
646.00,0.751411,inf
647.00,0.751390,inf
648.00,0.751368,inf
649.00,0.751346,inf
650.00,0.751325,inf
651.00,0.751303,inf
652.00,0.751281,inf
653.00,0.751259,inf
654.00,0.751238,inf
655.00,0.751216,inf
656.00,0.751194,inf
657.00,0.751172,inf
658.00,0.751150,inf
659.00,0.751128,inf
660.00,0.751106,inf
661.00,0.751083,inf
662.00,0.751061,inf
663.00,0.751038,inf
664.00,0.751016,inf
665.00,0.750993,inf
666.00,0.750970,inf
667.00,0.750947,inf
668.00,0.750924,inf
669.00,0.750901,inf
670.00,0.750878,inf
671.00,0.750854,inf
672.00,0.750831,inf
673.00,0.750807,inf
674.00,0.750783,inf
675.00,0.750759,inf
676.00,0.750735,inf
677.00,0.750710,inf
678.00,0.750686,inf
679.00,0.750661,inf
680.00,0.750636,inf
681.00,0.750611,inf
682.00,0.750585,inf
683.00,0.750560,inf
684.00,0.750534,inf
685.00,0.750508,inf
686.00,0.750482,inf
687.00,0.750455,inf
688.00,0.750428,inf
689.00,0.750402,inf
690.00,0.750374,inf
691.00,0.750347,inf
692.00,0.750319,inf
693.00,0.750292,inf
694.00,0.750263,inf
695.00,0.750235,inf
696.00,0.750207,inf
697.00,0.750178,inf
698.00,0.750149,inf
699.00,0.750119,inf
700.00,0.750090,inf
701.00,0.750060,inf
702.00,0.750030,inf
703.00,0.749999,inf
704.00,0.749968,inf
705.00,0.749937,inf
706.00,0.749906,inf
707.00,0.749875,inf
708.00,0.749843,inf
709.00,0.749811,inf
710.00,0.749778,inf
711.00,0.749745,inf
712.00,0.749712,inf
713.00,0.749679,inf
714.00,0.749646,inf
715.00,0.749612,inf
716.00,0.749578,inf
717.00,0.749543,inf
718.00,0.749508,inf
719.00,0.749473,inf
720.00,0.749438,inf
721.00,0.749402,inf
722.00,0.749366,inf
723.00,0.749330,inf
724.00,0.749293,inf
725.00,0.749256,inf
726.00,0.749219,inf
727.00,0.749181,inf
728.00,0.749144,inf
729.00,0.749105,inf
730.00,0.749067,inf
731.00,0.749028,inf
732.00,0.748989,inf
733.00,0.748950,inf
734.00,0.748910,inf
735.00,0.748870,inf
736.00,0.748830,inf
737.00,0.748789,inf
738.00,0.748748,inf
739.00,0.748707,inf
740.00,0.748666,inf
741.00,0.748624,inf
742.00,0.748582,inf
743.00,0.748539,inf
744.00,0.748497,inf
745.00,0.748454,inf
746.00,0.748410,inf
747.00,0.748367,inf
748.00,0.748323,inf
749.00,0.748279,inf
750.00,0.748234,inf
751.00,0.748190,inf
752.00,0.748145,inf
753.00,0.748100,inf
754.00,0.748054,inf
755.00,0.748008,inf
756.00,0.747962,inf
757.00,0.747916,inf
758.00,0.747870,inf
759.00,0.747823,inf
760.00,0.747776,inf
761.00,0.747729,inf
762.00,0.747681,inf
763.00,0.747634,inf
764.00,0.747586,inf
765.00,0.747537,inf
766.00,0.747489,inf
767.00,0.747441,inf
768.00,0.747392,inf
769.00,0.747343,inf
770.00,0.747294,inf
771.00,0.747244,inf
772.00,0.747195,inf
773.00,0.747145,inf
774.00,0.747095,inf
775.00,0.747045,inf
776.00,0.746995,inf
777.00,0.746944,inf
778.00,0.746894,inf
779.00,0.746843,inf
780.00,0.746792,inf
781.00,0.746741,inf
782.00,0.746690,inf
783.00,0.746639,inf
784.00,0.746587,inf
785.00,0.746536,inf
786.00,0.746484,inf
787.00,0.746433,inf
788.00,0.746381,inf
789.00,0.746329,inf
790.00,0.746277,inf
791.00,0.746225,inf
792.00,0.746173,inf
793.00,0.746121,inf
794.00,0.746069,inf
795.00,0.746017,inf
796.00,0.745965,inf
797.00,0.745913,inf
798.00,0.745861,inf
799.00,0.745808,inf
800.00,0.745756,inf
801.00,0.745704,inf
802.00,0.745652,inf
803.00,0.745599,inf
804.00,0.745547,inf
805.00,0.745495,inf
806.00,0.745443,inf
807.00,0.745391,inf
808.00,0.745339,inf
809.00,0.745287,inf
810.00,0.745235,inf
811.00,0.745183,inf
812.00,0.745132,inf
813.00,0.745080,inf
814.00,0.745028,inf
815.00,0.744977,inf
816.00,0.744926,inf
817.00,0.744874,inf
818.00,0.744823,inf
819.00,0.744772,inf
820.00,0.744722,inf
821.00,0.744671,inf
822.00,0.744620,inf
823.00,0.744570,inf
824.00,0.744520,inf
825.00,0.744470,inf
826.00,0.744420,inf
827.00,0.744370,inf
828.00,0.744321,inf
829.00,0.744271,inf
830.00,0.744222,inf
831.00,0.744173,inf
832.00,0.744124,inf
833.00,0.744076,inf
834.00,0.744028,inf
835.00,0.743980,inf
836.00,0.743932,inf
837.00,0.743884,inf
838.00,0.743837,inf
839.00,0.743790,inf
840.00,0.743743,inf
841.00,0.743696,inf
842.00,0.743650,inf
843.00,0.743604,inf
844.00,0.743558,inf
845.00,0.743512,inf
846.00,0.743467,inf
847.00,0.743422,inf
848.00,0.743377,inf
849.00,0.743333,inf
850.00,0.743288,inf
851.00,0.743245,inf
852.00,0.743201,inf
853.00,0.743158,inf
854.00,0.743115,inf
855.00,0.743072,inf
856.00,0.743030,inf
857.00,0.742988,inf
858.00,0.742946,inf
859.00,0.742904,inf
860.00,0.742863,inf
861.00,0.742822,inf
862.00,0.742782,inf
863.00,0.742742,inf
864.00,0.742702,inf
865.00,0.742662,inf
866.00,0.742623,inf
867.00,0.742584,inf
868.00,0.742545,inf
869.00,0.742507,inf
870.00,0.742469,inf
871.00,0.742432,inf
872.00,0.742394,inf
873.00,0.742358,inf
874.00,0.742321,inf
875.00,0.742285,inf
876.00,0.742249,inf
877.00,0.742213,inf
878.00,0.742178,inf
879.00,0.742143,inf
880.00,0.742108,inf
881.00,0.742074,inf
882.00,0.742040,inf
883.00,0.742007,inf
884.00,0.741973,inf
885.00,0.741941,inf
886.00,0.741908,inf
887.00,0.741876,inf
888.00,0.741844,inf
889.00,0.741812,inf
890.00,0.741781,inf
891.00,0.741750,inf
892.00,0.741719,inf
893.00,0.741689,inf
894.00,0.741659,inf
895.00,0.741630,inf
896.00,0.741600,inf
897.00,0.741571,inf
898.00,0.741543,inf
899.00,0.741514,inf
900.00,0.741486,inf
901.00,0.741459,inf
902.00,0.741431,inf
903.00,0.741404,inf
904.00,0.741377,inf
905.00,0.741351,inf
906.00,0.741325,inf
907.00,0.741299,inf
908.00,0.741274,inf
909.00,0.741248,inf
910.00,0.741223,inf
911.00,0.741199,inf
912.00,0.741174,inf
913.00,0.741150,inf
914.00,0.741127,inf
915.00,0.741103,inf
916.00,0.741080,inf
917.00,0.741057,inf
918.00,0.741035,inf
919.00,0.741012,inf
920.00,0.740990,inf
921.00,0.740969,inf
922.00,0.740947,inf
923.00,0.740926,inf
924.00,0.740905,inf
925.00,0.740884,inf
926.00,0.740864,inf
927.00,0.740844,inf
928.00,0.740824,inf
929.00,0.740804,inf
930.00,0.740785,inf
931.00,0.740766,inf
932.00,0.740747,inf
933.00,0.740729,inf
934.00,0.740710,inf
935.00,0.740692,inf
936.00,0.740674,inf
937.00,0.740657,inf
938.00,0.740639,inf
939.00,0.740622,inf
940.00,0.740605,inf
941.00,0.740588,inf
942.00,0.740572,inf
943.00,0.740556,inf
944.00,0.740540,inf
945.00,0.740524,inf
946.00,0.740508,inf
947.00,0.740493,inf
948.00,0.740478,inf
949.00,0.740463,inf
950.00,0.740448,inf
951.00,0.740434,inf
952.00,0.740420,inf
953.00,0.740405,inf
954.00,0.740392,inf
955.00,0.740378,inf
956.00,0.740364,inf
957.00,0.740351,inf
958.00,0.740338,inf
959.00,0.740325,inf
960.00,0.740312,inf
961.00,0.740300,inf
962.00,0.740287,inf
963.00,0.740275,inf
964.00,0.740263,inf
965.00,0.740251,inf
966.00,0.740239,inf
967.00,0.740228,inf
968.00,0.740217,inf
969.00,0.740205,inf
970.00,0.740194,inf
971.00,0.740184,inf
972.00,0.740173,inf
973.00,0.740162,inf
974.00,0.740152,inf
975.00,0.740142,inf
976.00,0.740132,inf
977.00,0.740122,inf
978.00,0.740112,inf
979.00,0.740102,inf
980.00,0.740093,inf
981.00,0.740084,inf
982.00,0.740074,inf
983.00,0.740065,inf
984.00,0.740056,inf
985.00,0.740048,inf
986.00,0.740039,inf
987.00,0.740030,inf
988.00,0.740022,inf
989.00,0.740014,inf
990.00,0.740006,inf
991.00,0.739998,inf
992.00,0.739990,inf
993.00,0.739982,inf
994.00,0.739974,inf
995.00,0.739967,inf
996.00,0.739959,inf
997.00,0.739952,inf
998.00,0.739945,inf
999.00,0.739938,inf
1000.00,0.739931,inf
