temperature_C,mass,dtg
631.00,0.750422,inf
632.00,0.750406,inf
633.00,0.750390,inf
634.00,0.750374,inf
635.00,0.750357,inf
636.00,0.750341,inf
637.00,0.750325,inf
638.00,0.750309,inf
639.00,0.750293,inf
640.00,0.750277,inf
641.00,0.750261,inf
642.00,0.750244,inf
643.00,0.750228,inf
644.00,0.750211,inf
645.00,0.750195,inf
646.00,0.750178,inf
647.00,0.750162,inf
648.00,0.750145,inf
649.00,0.750128,inf
650.00,0.750111,inf
651.00,0.750094,inf
652.00,0.750077,inf
653.00,0.750060,inf
654.00,0.750042,inf
655.00,0.750025,inf
656.00,0.750007,inf
657.00,0.749989,inf
658.00,0.749971,inf
659.00,0.749953,inf
660.00,0.749935,inf
661.00,0.749916,inf
662.00,0.749898,inf
663.00,0.749879,inf
664.00,0.749860,inf
665.00,0.749841,inf
666.00,0.749821,inf
667.00,0.749802,inf
668.00,0.749782,inf
669.00,0.749762,inf
670.00,0.749742,inf
671.00,0.749722,inf
672.00,0.749701,inf
673.00,0.749680,inf
674.00,0.749659,inf
675.00,0.749638,inf
676.00,0.749616,inf
677.00,0.749595,inf
678.00,0.749573,inf
679.00,0.749550,inf
680.00,0.749528,inf
681.00,0.749505,inf
682.00,0.749482,inf
683.00,0.749459,inf
684.00,0.749436,inf
685.00,0.749412,inf
686.00,0.749388,inf
687.00,0.749363,inf
688.00,0.749339,inf
689.00,0.749314,inf
690.00,0.749289,inf
691.00,0.749264,inf
692.00,0.749238,inf
693.00,0.749212,inf
694.00,0.749186,inf
695.00,0.749159,inf
696.00,0.749132,inf
697.00,0.749105,inf
698.00,0.749078,inf
699.00,0.749050,inf
700.00,0.749022,inf
701.00,0.748994,inf
702.00,0.748965,inf
703.00,0.748936,inf
704.00,0.748907,inf
705.00,0.748878,inf
706.00,0.748848,inf
707.00,0.748818,inf
708.00,0.748787,inf
709.00,0.748756,inf
710.00,0.748725,inf
711.00,0.748694,inf
712.00,0.748662,inf
713.00,0.748630,inf
714.00,0.748597,inf
715.00,0.748565,inf
716.00,0.748532,inf
717.00,0.748498,inf
718.00,0.748464,inf
719.00,0.748430,inf
720.00,0.748396,inf
721.00,0.748361,inf
722.00,0.748326,inf
723.00,0.748291,inf
724.00,0.748255,inf
725.00,0.748219,inf
726.00,0.748183,inf
727.00,0.748146,inf
728.00,0.748109,inf
729.00,0.748072,inf
730.00,0.748034,inf
731.00,0.747996,inf
732.00,0.747958,inf
733.00,0.747919,inf
734.00,0.747880,inf
735.00,0.747841,inf
736.00,0.747801,inf
737.00,0.747762,inf
738.00,0.747721,inf
739.00,0.747681,inf
740.00,0.747640,inf
741.00,0.747599,inf
742.00,0.747557,inf
743.00,0.747515,inf
744.00,0.747473,inf
745.00,0.747431,inf
746.00,0.747388,inf
747.00,0.747345,inf
748.00,0.747302,inf
749.00,0.747258,inf
750.00,0.747214,inf
751.00,0.747170,inf
752.00,0.747126,inf
753.00,0.747081,inf
754.00,0.747036,inf
755.00,0.746991,inf
756.00,0.746945,inf
757.00,0.746899,inf
758.00,0.746853,inf
759.00,0.746807,inf
760.00,0.746760,inf
761.00,0.746713,inf
762.00,0.746666,inf
763.00,0.746619,inf
764.00,0.746571,inf
765.00,0.746524,inf
766.00,0.746475,inf
767.00,0.746427,inf
768.00,0.746379,inf
769.00,0.746330,inf
770.00,0.746281,inf
771.00,0.746232,inf
772.00,0.746183,inf
773.00,0.746133,inf
774.00,0.746084,inf
775.00,0.746034,inf
776.00,0.745984,inf
777.00,0.745934,inf
778.00,0.745884,inf
779.00,0.745833,inf
780.00,0.745782,inf
781.00,0.745732,inf
782.00,0.745681,inf
783.00,0.745630,inf
784.00,0.745579,inf
785.00,0.745527,inf
786.00,0.745476,inf
787.00,0.745425,inf
788.00,0.745373,inf
789.00,0.745322,inf
790.00,0.745270,inf
791.00,0.745218,inf
792.00,0.745166,inf
793.00,0.745114,inf
794.00,0.745062,inf
795.00,0.745010,inf
796.00,0.744958,inf
797.00,0.744906,inf
798.00,0.744854,inf
799.00,0.744802,inf
800.00,0.744750,inf
801.00,0.744698,inf
802.00,0.744646,inf
803.00,0.744594,inf
804.00,0.744542,inf
805.00,0.744490,inf
806.00,0.744438,inf
807.00,0.744386,inf
808.00,0.744334,inf
809.00,0.744282,inf
810.00,0.744230,inf
811.00,0.744179,inf
812.00,0.744127,inf
813.00,0.744076,inf
814.00,0.744024,inf
815.00,0.743973,inf
816.00,0.743922,inf
817.00,0.743871,inf
818.00,0.743820,inf
819.00,0.743769,inf
820.00,0.743718,inf
821.00,0.743667,inf
822.00,0.743617,inf
823.00,0.743567,inf
824.00,0.743516,inf
825.00,0.743466,inf
826.00,0.743417,inf
827.00,0.743367,inf
828.00,0.743318,inf
829.00,0.743268,inf
830.00,0.743219,inf
831.00,0.743170,inf
832.00,0.743122,inf
833.00,0.743073,inf
834.00,0.743025,inf
835.00,0.742977,inf
836.00,0.742929,inf
837.00,0.742882,inf
838.00,0.742834,inf
839.00,0.742787,inf
840.00,0.742741,inf
841.00,0.742694,inf
842.00,0.742648,inf
843.00,0.742602,inf
844.00,0.742556,inf
845.00,0.742510,inf
846.00,0.742465,inf
847.00,0.742420,inf
848.00,0.742375,inf
849.00,0.742331,inf
850.00,0.742287,inf
851.00,0.742243,inf
852.00,0.742199,inf
853.00,0.742156,inf
854.00,0.742113,inf
855.00,0.742070,inf
856.00,0.742028,inf
857.00,0.741986,inf
858.00,0.741944,inf
859.00,0.741903,inf
860.00,0.741862,inf
861.00,0.741821,inf
862.00,0.741780,inf
863.00,0.741740,inf
864.00,0.741700,inf
865.00,0.741661,inf
866.00,0.741622,inf
867.00,0.741583,inf
868.00,0.741544,inf
869.00,0.741506,inf
870.00,0.741468,inf
871.00,0.741431,inf
872.00,0.741393,inf
873.00,0.741357,inf
874.00,0.741320,inf
875.00,0.741284,inf
876.00,0.741248,inf
877.00,0.741212,inf
878.00,0.741177,inf
879.00,0.741142,inf
880.00,0.741108,inf
881.00,0.741073,inf
882.00,0.741039,inf
883.00,0.741006,inf
884.00,0.740973,inf
885.00,0.740940,inf
886.00,0.740907,inf
887.00,0.740875,inf
888.00,0.740843,inf
889.00,0.740812,inf
890.00,0.740780,inf
891.00,0.740749,inf
892.00,0.740719,inf
893.00,0.740689,inf
894.00,0.740659,inf
895.00,0.740629,inf
896.00,0.740600,inf
897.00,0.740571,inf
898.00,0.740542,inf
899.00,0.740514,inf
900.00,0.740486,inf
901.00,0.740458,inf
902.00,0.740431,inf
903.00,0.740404,inf
904.00,0.740377,inf
905.00,0.740351,inf
906.00,0.740324,inf
907.00,0.740299,inf
908.00,0.740273,inf
909.00,0.740248,inf
910.00,0.740223,inf
911.00,0.740198,inf
912.00,0.740174,inf
913.00,0.740150,inf
914.00,0.740126,inf
915.00,0.740103,inf
916.00,0.740080,inf
917.00,0.740057,inf
918.00,0.740034,inf
919.00,0.740012,inf
920.00,0.739990,inf
921.00,0.739968,inf
922.00,0.739947,inf
923.00,0.739926,inf
924.00,0.739905,inf
925.00,0.739884,inf
926.00,0.739864,inf
927.00,0.739844,inf
928.00,0.739824,inf
929.00,0.739804,inf
930.00,0.739785,inf
931.00,0.739766,inf
932.00,0.739747,inf
933.00,0.739728,inf
934.00,0.739710,inf
935.00,0.739692,inf
936.00,0.739674,inf
937.00,0.739656,inf
938.00,0.739639,inf
939.00,0.739622,inf
940.00,0.739605,inf
941.00,0.739588,inf
942.00,0.739572,inf
943.00,0.739556,inf
944.00,0.739540,inf
945.00,0.739524,inf
946.00,0.739508,inf
947.00,0.739493,inf
948.00,0.739478,inf
949.00,0.739463,inf
950.00,0.739448,inf
951.00,0.739434,inf
952.00,0.739419,inf
953.00,0.739405,inf
954.00,0.739391,inf
955.00,0.739378,inf
956.00,0.739364,inf
957.00,0.739351,inf
958.00,0.739338,inf
959.00,0.739325,inf
960.00,0.739312,inf
961.00,0.739300,inf
962.00,0.739287,inf
963.00,0.739275,inf
964.00,0.739263,inf
965.00,0.739251,inf
966.00,0.739239,inf
967.00,0.739228,inf
968.00,0.739217,inf
969.00,0.739205,inf
970.00,0.739194,inf
971.00,0.739184,inf
972.00,0.739173,inf
973.00,0.739162,inf
974.00,0.739152,inf
975.00,0.739142,inf
976.00,0.739132,inf
977.00,0.739122,inf
978.00,0.739112,inf
979.00,0.739102,inf
980.00,0.739093,inf
981.00,0.739083,inf
982.00,0.739074,inf
983.00,0.739065,inf
984.00,0.739056,inf
985.00,0.739048,inf
986.00,0.739039,inf
987.00,0.739030,inf
988.00,0.739022,inf
989.00,0.739014,inf
990.00,0.739005,inf
991.00,0.738997,inf
992.00,0.738990,inf
993.00,0.738982,inf
994.00,0.738974,inf
995.00,0.738967,inf
996.00,0.738959,inf
997.00,0.738952,inf
998.00,0.738945,inf
999.00,0.738938,inf
1000.00,0.738931,inf
