temperature_C,mass,dtg
532.00,0.605080,inf
533.00,0.604575,inf
534.00,0.604087,inf
535.00,0.603614,inf
536.00,0.603156,inf
537.00,0.602713,inf
538.00,0.602285,inf
539.00,0.601871,inf
540.00,0.601470,inf
541.00,0.601082,inf
542.00,0.600707,inf
543.00,0.600344,inf
544.00,0.599993,inf
545.00,0.599654,inf
546.00,0.599326,inf
547.00,0.599008,inf
548.00,0.598702,inf
549.00,0.598405,inf
550.00,0.598118,inf
551.00,0.597840,inf
552.00,0.597572,inf
553.00,0.597312,inf
554.00,0.597061,inf
555.00,0.596818,inf
556.00,0.596584,inf
557.00,0.596357,inf
558.00,0.596137,inf
559.00,0.595925,inf
560.00,0.595719,inf
561.00,0.595521,inf
562.00,0.595329,inf
563.00,0.595143,inf
564.00,0.594963,inf
565.00,0.594789,inf
566.00,0.594621,inf
567.00,0.594458,inf
568.00,0.594300,inf
569.00,0.594148,inf
570.00,0.594001,inf
571.00,0.593858,inf
572.00,0.593720,inf
573.00,0.593586,inf
574.00,0.593456,inf
575.00,0.593331,inf
576.00,0.593209,inf
577.00,0.593092,inf
578.00,0.592978,inf
579.00,0.592868,inf
580.00,0.592761,inf
581.00,0.592657,inf
582.00,0.592557,inf
583.00,0.592460,inf
584.00,0.592365,inf
585.00,0.592274,inf
586.00,0.592185,inf
587.00,0.592099,inf
588.00,0.592016,inf
589.00,0.591935,inf
590.00,0.591857,inf
591.00,0.591780,inf
592.00,0.591706,inf
593.00,0.591635,inf
594.00,0.591565,inf
595.00,0.591497,inf
596.00,0.591431,inf
597.00,0.591367,inf
598.00,0.591305,inf
599.00,0.591244,inf
600.00,0.591186,inf
601.00,0.591128,inf
602.00,0.591073,inf
603.00,0.591018,inf
604.00,0.590966,inf
605.00,0.590914,inf
606.00,0.590864,inf
607.00,0.590815,inf
608.00,0.590767,inf
609.00,0.590721,inf
610.00,0.590676,inf
611.00,0.590631,inf
612.00,0.590588,inf
613.00,0.590546,inf
614.00,0.590504,inf
615.00,0.590464,inf
616.00,0.590424,inf
617.00,0.590386,inf
618.00,0.590348,inf
619.00,0.590311,inf
620.00,0.590275,inf
621.00,0.590239,inf
622.00,0.590204,inf
623.00,0.590170,inf
624.00,0.590136,inf
625.00,0.590103,inf
626.00,0.590071,inf
627.00,0.590039,inf
628.00,0.590007,inf
629.00,0.589976,inf
630.00,0.589946,inf
631.00,0.589916,inf
632.00,0.589886,inf
633.00,0.589857,inf
634.00,0.589828,inf
635.00,0.589800,inf
636.00,0.589772,inf
637.00,0.589744,inf
638.00,0.589717,inf
639.00,0.589690,inf
640.00,0.589663,inf
641.00,0.589636,inf
642.00,0.589610,inf
643.00,0.589584,inf
644.00,0.589558,inf
645.00,0.589532,inf
646.00,0.589506,inf
647.00,0.589481,inf
648.00,0.589456,inf
649.00,0.589431,inf
650.00,0.589406,inf
651.00,0.589381,inf
652.00,0.589356,inf
653.00,0.589331,inf
654.00,0.589307,inf
655.00,0.589282,inf
656.00,0.589258,inf
657.00,0.589233,inf
658.00,0.589209,inf
659.00,0.589184,inf
660.00,0.589160,inf
661.00,0.589136,inf
662.00,0.589111,inf
663.00,0.589087,inf
664.00,0.589062,inf
665.00,0.589038,inf
666.00,0.589013,inf
667.00,0.588989,inf
668.00,0.588964,inf
669.00,0.588939,inf
670.00,0.588914,inf
671.00,0.588889,inf
672.00,0.588864,inf
673.00,0.588839,inf
674.00,0.588814,inf
675.00,0.588789,inf
676.00,0.588763,inf
677.00,0.588738,inf
678.00,0.588712,inf
679.00,0.588686,inf
680.00,0.588660,inf
681.00,0.588634,inf
682.00,0.588608,inf
683.00,0.588581,inf
684.00,0.588555,inf
685.00,0.588528,inf
686.00,0.588501,inf
687.00,0.588474,inf
688.00,0.588446,inf
689.00,0.588419,inf
690.00,0.588391,inf
691.00,0.588363,inf
692.00,0.588335,inf
693.00,0.588306,inf
694.00,0.588277,inf
695.00,0.588249,inf
696.00,0.588219,inf
697.00,0.588190,inf
698.00,0.588160,inf
699.00,0.588131,inf
700.00,0.588101,inf
701.00,0.588070,inf
702.00,0.588040,inf
703.00,0.588009,inf
704.00,0.587978,inf
705.00,0.587946,inf
706.00,0.587915,inf
707.00,0.587883,inf
708.00,0.587851,inf
709.00,0.587818,inf
710.00,0.587786,inf
711.00,0.587753,inf
712.00,0.587719,inf
713.00,0.587686,inf
714.00,0.587652,inf
715.00,0.587618,inf
716.00,0.587583,inf
717.00,0.587549,inf
718.00,0.587514,inf
719.00,0.587478,inf
720.00,0.587443,inf
721.00,0.587407,inf
722.00,0.587371,inf
723.00,0.587334,inf
724.00,0.587297,inf
725.00,0.587260,inf
726.00,0.587223,inf
727.00,0.587185,inf
728.00,0.587147,inf
729.00,0.587109,inf
730.00,0.587070,inf
731.00,0.587031,inf
732.00,0.586992,inf
733.00,0.586953,inf
734.00,0.586913,inf
735.00,0.586873,inf
736.00,0.586832,inf
737.00,0.586792,inf
738.00,0.586751,inf
739.00,0.586709,inf
740.00,0.586668,inf
741.00,0.586626,inf
742.00,0.586584,inf
743.00,0.586541,inf
744.00,0.586498,inf
745.00,0.586455,inf
746.00,0.586412,inf
747.00,0.586368,inf
748.00,0.586325,inf
749.00,0.586280,inf
750.00,0.586236,inf
751.00,0.586191,inf
752.00,0.586146,inf
753.00,0.586101,inf
754.00,0.586055,inf
755.00,0.586010,inf
756.00,0.585964,inf
757.00,0.585917,inf
758.00,0.585871,inf
759.00,0.585824,inf
760.00,0.585777,inf
761.00,0.585730,inf
762.00,0.585682,inf
763.00,0.585634,inf
764.00,0.585586,inf
765.00,0.585538,inf
766.00,0.585490,inf
767.00,0.585441,inf
768.00,0.585392,inf
769.00,0.585343,inf
770.00,0.585294,inf
771.00,0.585245,inf
772.00,0.585195,inf
773.00,0.585145,inf
774.00,0.585096,inf
775.00,0.585045,inf
776.00,0.584995,inf
777.00,0.584945,inf
778.00,0.584894,inf
779.00,0.584843,inf
780.00,0.584793,inf
781.00,0.584742,inf
782.00,0.584690,inf
783.00,0.584639,inf
784.00,0.584588,inf
785.00,0.584536,inf
786.00,0.584485,inf
787.00,0.584433,inf
788.00,0.584381,inf
789.00,0.584330,inf
790.00,0.584278,inf
791.00,0.584226,inf
792.00,0.584174,inf
793.00,0.584122,inf
794.00,0.584070,inf
795.00,0.584017,inf
796.00,0.583965,inf
797.00,0.583913,inf
798.00,0.583861,inf
799.00,0.583808,inf
800.00,0.583756,inf
801.00,0.583704,inf
802.00,0.583652,inf
803.00,0.583600,inf
804.00,0.583547,inf
805.00,0.583495,inf
806.00,0.583443,inf
807.00,0.583391,inf
808.00,0.583339,inf
809.00,0.583287,inf
810.00,0.583235,inf
811.00,0.583183,inf
812.00,0.583132,inf
813.00,0.583080,inf
814.00,0.583028,inf
815.00,0.582977,inf
816.00,0.582926,inf
817.00,0.582874,inf
818.00,0.582823,inf
819.00,0.582772,inf
820.00,0.582722,inf
821.00,0.582671,inf
822.00,0.582620,inf
823.00,0.582570,inf
824.00,0.582520,inf
825.00,0.582470,inf
826.00,0.582420,inf
827.00,0.582370,inf
828.00,0.582321,inf
829.00,0.582271,inf
830.00,0.582222,inf
831.00,0.582173,inf
832.00,0.582125,inf
833.00,0.582076,inf
834.00,0.582028,inf
835.00,0.581980,inf
836.00,0.581932,inf
837.00,0.581884,inf
838.00,0.581837,inf
839.00,0.581790,inf
840.00,0.581743,inf
841.00,0.581696,inf
842.00,0.581650,inf
843.00,0.581604,inf
844.00,0.581558,inf
845.00,0.581512,inf
846.00,0.581467,inf
847.00,0.581422,inf
848.00,0.581377,inf
849.00,0.581333,inf
850.00,0.581289,inf
851.00,0.581245,inf
852.00,0.581201,inf
853.00,0.581158,inf
854.00,0.581115,inf
855.00,0.581072,inf
856.00,0.581030,inf
857.00,0.580988,inf
858.00,0.580946,inf
859.00,0.580904,inf
860.00,0.580863,inf
861.00,0.580822,inf
862.00,0.580782,inf
863.00,0.580742,inf
864.00,0.580702,inf
865.00,0.580662,inf
866.00,0.580623,inf
867.00,0.580584,inf
868.00,0.580545,inf
869.00,0.580507,inf
870.00,0.580469,inf
871.00,0.580432,inf
872.00,0.580394,inf
873.00,0.580358,inf
874.00,0.580321,inf
875.00,0.580285,inf
876.00,0.580249,inf
877.00,0.580213,inf
878.00,0.580178,inf
879.00,0.580143,inf
880.00,0.580108,inf
881.00,0.580074,inf
882.00,0.580040,inf
883.00,0.580007,inf
884.00,0.579973,inf
885.00,0.579941,inf
886.00,0.579908,inf
887.00,0.579876,inf
888.00,0.579844,inf
889.00,0.579812,inf
890.00,0.579781,inf
891.00,0.579750,inf
892.00,0.579719,inf
893.00,0.579689,inf
894.00,0.579659,inf
895.00,0.579630,inf
896.00,0.579600,inf
897.00,0.579571,inf
898.00,0.579543,inf
899.00,0.579514,inf
900.00,0.579486,inf
901.00,0.579459,inf
902.00,0.579431,inf
903.00,0.579404,inf
904.00,0.579377,inf
905.00,0.579351,inf
906.00,0.579325,inf
907.00,0.579299,inf
908.00,0.579274,inf
909.00,0.579248,inf
910.00,0.579223,inf
911.00,0.579199,inf
912.00,0.579174,inf
913.00,0.579150,inf
914.00,0.579127,inf
915.00,0.579103,inf
916.00,0.579080,inf
917.00,0.579057,inf
918.00,0.579035,inf
919.00,0.579012,inf
920.00,0.578990,inf
921.00,0.578969,inf
922.00,0.578947,inf
923.00,0.578926,inf
924.00,0.578905,inf
925.00,0.578884,inf
926.00,0.578864,inf
927.00,0.578844,inf
928.00,0.578824,inf
929.00,0.578804,inf
930.00,0.578785,inf
931.00,0.578766,inf
932.00,0.578747,inf
933.00,0.578729,inf
934.00,0.578710,inf
935.00,0.578692,inf
936.00,0.578674,inf
937.00,0.578657,inf
938.00,0.578639,inf
939.00,0.578622,inf
940.00,0.578605,inf
941.00,0.578588,inf
942.00,0.578572,inf
943.00,0.578556,inf
944.00,0.578540,inf
945.00,0.578524,inf
946.00,0.578508,inf
947.00,0.578493,inf
948.00,0.578478,inf
949.00,0.578463,inf
950.00,0.578448,inf
951.00,0.578434,inf
952.00,0.578420,inf
953.00,0.578405,inf
954.00,0.578392,inf
955.00,0.578378,inf
956.00,0.578364,inf
957.00,0.578351,inf
958.00,0.578338,inf
959.00,0.578325,inf
960.00,0.578312,inf
961.00,0.578300,inf
962.00,0.578287,inf
963.00,0.578275,inf
964.00,0.578263,inf
965.00,0.578251,inf
966.00,0.578239,inf
967.00,0.578228,inf
968.00,0.578217,inf
969.00,0.578205,inf
970.00,0.578194,inf
971.00,0.578184,inf
972.00,0.578173,inf
973.00,0.578162,inf
974.00,0.578152,inf
975.00,0.578142,inf
976.00,0.578132,inf
977.00,0.578122,inf
978.00,0.578112,inf
979.00,0.578102,inf
980.00,0.578093,inf
981.00,0.578084,inf
982.00,0.578074,inf
983.00,0.578065,inf
984.00,0.578056,inf
985.00,0.578048,inf
986.00,0.578039,inf
987.00,0.578030,inf
988.00,0.578022,inf
989.00,0.578014,inf
990.00,0.578006,inf
991.00,0.577998,inf
992.00,0.577990,inf
993.00,0.577982,inf
994.00,0.577974,inf
995.00,0.577967,inf
996.00,0.577959,inf
997.00,0.577952,inf
998.00,0.577945,inf
999.00,0.577938,inf
1000.00,0.577931,inf
