temperature_C,mass,dtg
631.00,0.669509,inf
632.00,0.669489,inf
633.00,0.669470,inf
634.00,0.669450,inf
635.00,0.669431,inf
636.00,0.669412,inf
637.00,0.669393,inf
638.00,0.669375,inf
639.00,0.669356,inf
640.00,0.669337,inf
641.00,0.669319,inf
642.00,0.669300,inf
643.00,0.669282,inf
644.00,0.669263,inf
645.00,0.669245,inf
646.00,0.669226,inf
647.00,0.669208,inf
648.00,0.669189,inf
649.00,0.669170,inf
650.00,0.669152,inf
651.00,0.669133,inf
652.00,0.669115,inf
653.00,0.669096,inf
654.00,0.669077,inf
655.00,0.669058,inf
656.00,0.669039,inf
657.00,0.669020,inf
658.00,0.669001,inf
659.00,0.668982,inf
660.00,0.668962,inf
661.00,0.668943,inf
662.00,0.668923,inf
663.00,0.668903,inf
664.00,0.668883,inf
665.00,0.668863,inf
666.00,0.668843,inf
667.00,0.668822,inf
668.00,0.668802,inf
669.00,0.668781,inf
670.00,0.668760,inf
671.00,0.668739,inf
672.00,0.668718,inf
673.00,0.668696,inf
674.00,0.668675,inf
675.00,0.668653,inf
676.00,0.668631,inf
677.00,0.668608,inf
678.00,0.668586,inf
679.00,0.668563,inf
680.00,0.668540,inf
681.00,0.668517,inf
682.00,0.668493,inf
683.00,0.668470,inf
684.00,0.668446,inf
685.00,0.668422,inf
686.00,0.668397,inf
687.00,0.668373,inf
688.00,0.668348,inf
689.00,0.668323,inf
690.00,0.668297,inf
691.00,0.668271,inf
692.00,0.668246,inf
693.00,0.668219,inf
694.00,0.668193,inf
695.00,0.668166,inf
696.00,0.668139,inf
697.00,0.668112,inf
698.00,0.668084,inf
699.00,0.668056,inf
700.00,0.668028,inf
701.00,0.667999,inf
702.00,0.667970,inf
703.00,0.667941,inf
704.00,0.667912,inf
705.00,0.667882,inf
706.00,0.667852,inf
707.00,0.667822,inf
708.00,0.667791,inf
709.00,0.667760,inf
710.00,0.667729,inf
711.00,0.667697,inf
712.00,0.667665,inf
713.00,0.667633,inf
714.00,0.667600,inf
715.00,0.667568,inf
716.00,0.667534,inf
717.00,0.667501,inf
718.00,0.667467,inf
719.00,0.667433,inf
720.00,0.667398,inf
721.00,0.667364,inf
722.00,0.667329,inf
723.00,0.667293,inf
724.00,0.667257,inf
725.00,0.667221,inf
726.00,0.667185,inf
727.00,0.667148,inf
728.00,0.667111,inf
729.00,0.667074,inf
730.00,0.667036,inf
731.00,0.666998,inf
732.00,0.666959,inf
733.00,0.666921,inf
734.00,0.666882,inf
735.00,0.666842,inf
736.00,0.666803,inf
737.00,0.666763,inf
738.00,0.666722,inf
739.00,0.666682,inf
740.00,0.666641,inf
741.00,0.666600,inf
742.00,0.666558,inf
743.00,0.666516,inf
744.00,0.666474,inf
745.00,0.666432,inf
746.00,0.666389,inf
747.00,0.666346,inf
748.00,0.666303,inf
749.00,0.666259,inf
750.00,0.666215,inf
751.00,0.666171,inf
752.00,0.666126,inf
753.00,0.666082,inf
754.00,0.666037,inf
755.00,0.665991,inf
756.00,0.665946,inf
757.00,0.665900,inf
758.00,0.665854,inf
759.00,0.665807,inf
760.00,0.665761,inf
761.00,0.665714,inf
762.00,0.665667,inf
763.00,0.665619,inf
764.00,0.665572,inf
765.00,0.665524,inf
766.00,0.665476,inf
767.00,0.665428,inf
768.00,0.665379,inf
769.00,0.665330,inf
770.00,0.665282,inf
771.00,0.665232,inf
772.00,0.665183,inf
773.00,0.665134,inf
774.00,0.665084,inf
775.00,0.665034,inf
776.00,0.664984,inf
777.00,0.664934,inf
778.00,0.664884,inf
779.00,0.664833,inf
780.00,0.664783,inf
781.00,0.664732,inf
782.00,0.664681,inf
783.00,0.664630,inf
784.00,0.664579,inf
785.00,0.664528,inf
786.00,0.664476,inf
787.00,0.664425,inf
788.00,0.664373,inf
789.00,0.664322,inf
790.00,0.664270,inf
791.00,0.664218,inf
792.00,0.664166,inf
793.00,0.664114,inf
794.00,0.664063,inf
795.00,0.664011,inf
796.00,0.663959,inf
797.00,0.663906,inf
798.00,0.663854,inf
799.00,0.663802,inf
800.00,0.663750,inf
801.00,0.663698,inf
802.00,0.663646,inf
803.00,0.663594,inf
804.00,0.663542,inf
805.00,0.663490,inf
806.00,0.663438,inf
807.00,0.663386,inf
808.00,0.663334,inf
809.00,0.663282,inf
810.00,0.663231,inf
811.00,0.663179,inf
812.00,0.663127,inf
813.00,0.663076,inf
814.00,0.663024,inf
815.00,0.662973,inf
816.00,0.662922,inf
817.00,0.662871,inf
818.00,0.662820,inf
819.00,0.662769,inf
820.00,0.662718,inf
821.00,0.662667,inf
822.00,0.662617,inf
823.00,0.662567,inf
824.00,0.662516,inf
825.00,0.662467,inf
826.00,0.662417,inf
827.00,0.662367,inf
828.00,0.662318,inf
829.00,0.662268,inf
830.00,0.662219,inf
831.00,0.662170,inf
832.00,0.662122,inf
833.00,0.662073,inf
834.00,0.662025,inf
835.00,0.661977,inf
836.00,0.661929,inf
837.00,0.661882,inf
838.00,0.661834,inf
839.00,0.661787,inf
840.00,0.661741,inf
841.00,0.661694,inf
842.00,0.661648,inf
843.00,0.661602,inf
844.00,0.661556,inf
845.00,0.661510,inf
846.00,0.661465,inf
847.00,0.661420,inf
848.00,0.661375,inf
849.00,0.661331,inf
850.00,0.661287,inf
851.00,0.661243,inf
852.00,0.661199,inf
853.00,0.661156,inf
854.00,0.661113,inf
855.00,0.661070,inf
856.00,0.661028,inf
857.00,0.660986,inf
858.00,0.660944,inf
859.00,0.660903,inf
860.00,0.660862,inf
861.00,0.660821,inf
862.00,0.660781,inf
863.00,0.660740,inf
864.00,0.660700,inf
865.00,0.660661,inf
866.00,0.660622,inf
867.00,0.660583,inf
868.00,0.660544,inf
869.00,0.660506,inf
870.00,0.660468,inf
871.00,0.660431,inf
872.00,0.660393,inf
873.00,0.660357,inf
874.00,0.660320,inf
875.00,0.660284,inf
876.00,0.660248,inf
877.00,0.660212,inf
878.00,0.660177,inf
879.00,0.660142,inf
880.00,0.660108,inf
881.00,0.660073,inf
882.00,0.660039,inf
883.00,0.660006,inf
884.00,0.659973,inf
885.00,0.659940,inf
886.00,0.659907,inf
887.00,0.659875,inf
888.00,0.659843,inf
889.00,0.659812,inf
890.00,0.659780,inf
891.00,0.659749,inf
892.00,0.659719,inf
893.00,0.659689,inf
894.00,0.659659,inf
895.00,0.659629,inf
896.00,0.659600,inf
897.00,0.659571,inf
898.00,0.659542,inf
899.00,0.659514,inf
900.00,0.659486,inf
901.00,0.659458,inf
902.00,0.659431,inf
903.00,0.659404,inf
904.00,0.659377,inf
905.00,0.659351,inf
906.00,0.659324,inf
907.00,0.659299,inf
908.00,0.659273,inf
909.00,0.659248,inf
910.00,0.659223,inf
911.00,0.659198,inf
912.00,0.659174,inf
913.00,0.659150,inf
914.00,0.659126,inf
915.00,0.659103,inf
916.00,0.659080,inf
917.00,0.659057,inf
918.00,0.659034,inf
919.00,0.659012,inf
920.00,0.658990,inf
921.00,0.658968,inf
922.00,0.658947,inf
923.00,0.658926,inf
924.00,0.658905,inf
925.00,0.658884,inf
926.00,0.658864,inf
927.00,0.658844,inf
928.00,0.658824,inf
929.00,0.658804,inf
930.00,0.658785,inf
931.00,0.658766,inf
932.00,0.658747,inf
933.00,0.658728,inf
934.00,0.658710,inf
935.00,0.658692,inf
936.00,0.658674,inf
937.00,0.658656,inf
938.00,0.658639,inf
939.00,0.658622,inf
940.00,0.658605,inf
941.00,0.658588,inf
942.00,0.658572,inf
943.00,0.658556,inf
944.00,0.658540,inf
945.00,0.658524,inf
946.00,0.658508,inf
947.00,0.658493,inf
948.00,0.658478,inf
949.00,0.658463,inf
950.00,0.658448,inf
951.00,0.658434,inf
952.00,0.658419,inf
953.00,0.658405,inf
954.00,0.658391,inf
955.00,0.658378,inf
956.00,0.658364,inf
957.00,0.658351,inf
958.00,0.658338,inf
959.00,0.658325,inf
960.00,0.658312,inf
961.00,0.658300,inf
962.00,0.658287,inf
963.00,0.658275,inf
964.00,0.658263,inf
965.00,0.658251,inf
966.00,0.658239,inf
967.00,0.658228,inf
968.00,0.658217,inf
969.00,0.658205,inf
970.00,0.658194,inf
971.00,0.658184,inf
972.00,0.658173,inf
973.00,0.658162,inf
974.00,0.658152,inf
975.00,0.658142,inf
976.00,0.658132,inf
977.00,0.658122,inf
978.00,0.658112,inf
979.00,0.658102,inf
980.00,0.658093,inf
981.00,0.658083,inf
982.00,0.658074,inf
983.00,0.658065,inf
984.00,0.658056,inf
985.00,0.658048,inf
986.00,0.658039,inf
987.00,0.658030,inf
988.00,0.658022,inf
989.00,0.658014,inf
990.00,0.658005,inf
991.00,0.657997,inf
992.00,0.657990,inf
993.00,0.657982,inf
994.00,0.657974,inf
995.00,0.657967,inf
996.00,0.657959,inf
997.00,0.657952,inf
998.00,0.657945,inf
999.00,0.657938,inf
1000.00,0.657931,inf
