temperature_C,mass,dtg
532.00,0.772218,inf
533.00,0.772064,inf
534.00,0.771914,inf
535.00,0.771767,inf
536.00,0.771625,inf
537.00,0.771486,inf
538.00,0.771351,inf
539.00,0.771219,inf
540.00,0.771091,inf
541.00,0.770966,inf
542.00,0.770844,inf
543.00,0.770725,inf
544.00,0.770610,inf
545.00,0.770498,inf
546.00,0.770388,inf
547.00,0.770282,inf
548.00,0.770178,inf
549.00,0.770077,inf
550.00,0.769979,inf
551.00,0.769883,inf
552.00,0.769790,inf
553.00,0.769699,inf
554.00,0.769610,inf
555.00,0.769524,inf
556.00,0.769440,inf
557.00,0.769359,inf
558.00,0.769279,inf
559.00,0.769202,inf
560.00,0.769127,inf
561.00,0.769053,inf
562.00,0.768982,inf
563.00,0.768912,inf
564.00,0.768844,inf
565.00,0.768778,inf
566.00,0.768714,inf
567.00,0.768651,inf
568.00,0.768590,inf
569.00,0.768531,inf
570.00,0.768473,inf
571.00,0.768416,inf
572.00,0.768362,inf
573.00,0.768308,inf
574.00,0.768256,inf
575.00,0.768205,inf
576.00,0.768156,inf
577.00,0.768107,inf
578.00,0.768060,inf
579.00,0.768015,inf
580.00,0.767970,inf
581.00,0.767927,inf
582.00,0.767884,inf
583.00,0.767843,inf
584.00,0.767803,inf
585.00,0.767764,inf
586.00,0.767725,inf
587.00,0.767688,inf
588.00,0.767652,inf
589.00,0.767616,inf
590.00,0.767582,inf
591.00,0.767548,inf
592.00,0.767515,inf
593.00,0.767483,inf
594.00,0.767452,inf
595.00,0.767422,inf
596.00,0.767392,inf
597.00,0.767363,inf
598.00,0.767335,inf
599.00,0.767307,inf
600.00,0.767280,inf
601.00,0.767254,inf
602.00,0.767228,inf
603.00,0.767203,inf
604.00,0.767179,inf
605.00,0.767155,inf
606.00,0.767132,inf
607.00,0.767109,inf
608.00,0.767087,inf
609.00,0.767065,inf
610.00,0.767044,inf
611.00,0.767023,inf
612.00,0.767003,inf
613.00,0.766983,inf
614.00,0.766964,inf
615.00,0.766945,inf
616.00,0.766926,inf
617.00,0.766908,inf
618.00,0.766890,inf
619.00,0.766873,inf
620.00,0.766856,inf
621.00,0.766840,inf
622.00,0.766823,inf
623.00,0.766808,inf
624.00,0.766792,inf
625.00,0.766777,inf
626.00,0.766762,inf
627.00,0.766747,inf
628.00,0.766733,inf
629.00,0.766719,inf
630.00,0.766705,inf
631.00,0.766692,inf
632.00,0.766678,inf
633.00,0.766665,inf
634.00,0.766653,inf
635.00,0.766640,inf
636.00,0.766628,inf
637.00,0.766616,inf
638.00,0.766604,inf
639.00,0.766592,inf
640.00,0.766581,inf
641.00,0.766570,inf
642.00,0.766559,inf
643.00,0.766548,inf
644.00,0.766537,inf
645.00,0.766526,inf
646.00,0.766516,inf
647.00,0.766506,inf
648.00,0.766496,inf
649.00,0.766486,inf
650.00,0.766476,inf
651.00,0.766466,inf
652.00,0.766457,inf
653.00,0.766447,inf
654.00,0.766438,inf
655.00,0.766429,inf
656.00,0.766420,inf
657.00,0.766411,inf
658.00,0.766402,inf
659.00,0.766393,inf
660.00,0.766385,inf
661.00,0.766376,inf
662.00,0.766368,inf
663.00,0.766359,inf
664.00,0.766351,inf
665.00,0.766343,inf
666.00,0.766335,inf
667.00,0.766326,inf
668.00,0.766318,inf
669.00,0.766310,inf
670.00,0.766303,inf
671.00,0.766295,inf
672.00,0.766287,inf
673.00,0.766279,inf
674.00,0.766271,inf
675.00,0.766264,inf
676.00,0.766256,inf
677.00,0.766248,inf
678.00,0.766241,inf
679.00,0.766233,inf
680.00,0.766226,inf
681.00,0.766218,inf
682.00,0.766211,inf
683.00,0.766203,inf
684.00,0.766196,inf
685.00,0.766188,inf
686.00,0.766181,inf
687.00,0.766174,inf
688.00,0.766166,inf
689.00,0.766159,inf
690.00,0.766151,inf
691.00,0.766144,inf
692.00,0.766137,inf
693.00,0.766129,inf
694.00,0.766122,inf
695.00,0.766114,inf
696.00,0.766107,inf
697.00,0.766100,inf
698.00,0.766092,inf
699.00,0.766085,inf
700.00,0.766077,inf
701.00,0.766070,inf
702.00,0.766062,inf
703.00,0.766055,inf
704.00,0.766047,inf
705.00,0.766040,inf
706.00,0.766032,inf
707.00,0.766025,inf
708.00,0.766017,inf
709.00,0.766009,inf
710.00,0.766002,inf
711.00,0.765994,inf
712.00,0.765986,inf
713.00,0.765979,inf
714.00,0.765971,inf
715.00,0.765963,inf
716.00,0.765955,inf
717.00,0.765947,inf
718.00,0.765939,inf
719.00,0.765931,inf
720.00,0.765923,inf
721.00,0.765915,inf
722.00,0.765907,inf
723.00,0.765899,inf
724.00,0.765891,inf
725.00,0.765883,inf
726.00,0.765875,inf
727.00,0.765866,inf
728.00,0.765858,inf
729.00,0.765850,inf
730.00,0.765841,inf
731.00,0.765833,inf
732.00,0.765824,inf
733.00,0.765816,inf
734.00,0.765807,inf
735.00,0.765799,inf
736.00,0.765790,inf
737.00,0.765781,inf
738.00,0.765772,inf
739.00,0.765764,inf
740.00,0.765755,inf
741.00,0.765746,inf
742.00,0.765737,inf
743.00,0.765728,inf
744.00,0.765719,inf
745.00,0.765710,inf
746.00,0.765701,inf
747.00,0.765692,inf
748.00,0.765682,inf
749.00,0.765673,inf
750.00,0.765664,inf
751.00,0.765654,inf
752.00,0.765645,inf
753.00,0.765636,inf
754.00,0.765626,inf
755.00,0.765617,inf
756.00,0.765607,inf
757.00,0.765597,inf
758.00,0.765588,inf
759.00,0.765578,inf
760.00,0.765568,inf
761.00,0.765559,inf
762.00,0.765549,inf
763.00,0.765539,inf
764.00,0.765529,inf
765.00,0.765519,inf
766.00,0.765509,inf
767.00,0.765499,inf
768.00,0.765489,inf
769.00,0.765479,inf
770.00,0.765469,inf
771.00,0.765459,inf
772.00,0.765449,inf
773.00,0.765438,inf
774.00,0.765428,inf
775.00,0.765418,inf
776.00,0.765408,inf
777.00,0.765397,inf
778.00,0.765387,inf
779.00,0.765377,inf
780.00,0.765366,inf
781.00,0.765356,inf
782.00,0.765346,inf
783.00,0.765335,inf
784.00,0.765325,inf
785.00,0.765314,inf
786.00,0.765304,inf
787.00,0.765293,inf
788.00,0.765283,inf
789.00,0.765272,inf
790.00,0.765262,inf
791.00,0.765251,inf
792.00,0.765241,inf
793.00,0.765230,inf
794.00,0.765219,inf
795.00,0.765209,inf
796.00,0.765198,inf
797.00,0.765188,inf
798.00,0.765177,inf
799.00,0.765167,inf
800.00,0.765156,inf
801.00,0.765145,inf
802.00,0.765135,inf
803.00,0.765124,inf
804.00,0.765114,inf
805.00,0.765103,inf
806.00,0.765093,inf
807.00,0.765082,inf
808.00,0.765072,inf
809.00,0.765061,inf
810.00,0.765051,inf
811.00,0.765040,inf
812.00,0.765030,inf
813.00,0.765019,inf
814.00,0.765009,inf
815.00,0.764999,inf
816.00,0.764988,inf
817.00,0.764978,inf
818.00,0.764968,inf
819.00,0.764957,inf
820.00,0.764947,inf
821.00,0.764937,inf
822.00,0.764927,inf
823.00,0.764917,inf
824.00,0.764907,inf
825.00,0.764897,inf
826.00,0.764886,inf
827.00,0.764876,inf
828.00,0.764866,inf
829.00,0.764857,inf
830.00,0.764847,inf
831.00,0.764837,inf
832.00,0.764827,inf
833.00,0.764817,inf
834.00,0.764808,inf
835.00,0.764798,inf
836.00,0.764788,inf
837.00,0.764779,inf
838.00,0.764769,inf
839.00,0.764760,inf
840.00,0.764750,inf
841.00,0.764741,inf
842.00,0.764732,inf
843.00,0.764722,inf
844.00,0.764713,inf
845.00,0.764704,inf
846.00,0.764695,inf
847.00,0.764686,inf
848.00,0.764677,inf
849.00,0.764668,inf
850.00,0.764659,inf
851.00,0.764650,inf
852.00,0.764642,inf
853.00,0.764633,inf
854.00,0.764624,inf
855.00,0.764616,inf
856.00,0.764607,inf
857.00,0.764599,inf
858.00,0.764590,inf
859.00,0.764582,inf
860.00,0.764574,inf
861.00,0.764565,inf
862.00,0.764557,inf
863.00,0.764549,inf
864.00,0.764541,inf
865.00,0.764533,inf
866.00,0.764526,inf
867.00,0.764518,inf
868.00,0.764510,inf
869.00,0.764502,inf
870.00,0.764495,inf
871.00,0.764487,inf
872.00,0.764480,inf
873.00,0.764472,inf
874.00,0.764465,inf
875.00,0.764458,inf
876.00,0.764450,inf
877.00,0.764443,inf
878.00,0.764436,inf
879.00,0.764429,inf
880.00,0.764422,inf
881.00,0.764415,inf
882.00,0.764409,inf
883.00,0.764402,inf
884.00,0.764395,inf
885.00,0.764389,inf
886.00,0.764382,inf
887.00,0.764376,inf
888.00,0.764369,inf
889.00,0.764363,inf
890.00,0.764357,inf
891.00,0.764350,inf
892.00,0.764344,inf
893.00,0.764338,inf
894.00,0.764332,inf
895.00,0.764326,inf
896.00,0.764320,inf
897.00,0.764315,inf
898.00,0.764309,inf
899.00,0.764303,inf
900.00,0.764298,inf
901.00,0.764292,inf
902.00,0.764287,inf
903.00,0.764281,inf
904.00,0.764276,inf
905.00,0.764271,inf
906.00,0.764265,inf
907.00,0.764260,inf
908.00,0.764255,inf
909.00,0.764250,inf
910.00,0.764245,inf
911.00,0.764240,inf
912.00,0.764235,inf
913.00,0.764230,inf
914.00,0.764226,inf
915.00,0.764221,inf
916.00,0.764216,inf
917.00,0.764212,inf
918.00,0.764207,inf
919.00,0.764203,inf
920.00,0.764198,inf
921.00,0.764194,inf
922.00,0.764190,inf
923.00,0.764185,inf
924.00,0.764181,inf
925.00,0.764177,inf
926.00,0.764173,inf
927.00,0.764169,inf
928.00,0.764165,inf
929.00,0.764161,inf
930.00,0.764157,inf
931.00,0.764153,inf
932.00,0.764150,inf
933.00,0.764146,inf
934.00,0.764142,inf
935.00,0.764139,inf
936.00,0.764135,inf
937.00,0.764131,inf
938.00,0.764128,inf
939.00,0.764125,inf
940.00,0.764121,inf
941.00,0.764118,inf
942.00,0.764115,inf
943.00,0.764111,inf
944.00,0.764108,inf
945.00,0.764105,inf
946.00,0.764102,inf
947.00,0.764099,inf
948.00,0.764096,inf
949.00,0.764093,inf
950.00,0.764090,inf
951.00,0.764087,inf
952.00,0.764084,inf
953.00,0.764081,inf
954.00,0.764078,inf
955.00,0.764076,inf
956.00,0.764073,inf
957.00,0.764070,inf
958.00,0.764068,inf
959.00,0.764065,inf
960.00,0.764063,inf
961.00,0.764060,inf
962.00,0.764058,inf
963.00,0.764055,inf
964.00,0.764053,inf
965.00,0.764050,inf
966.00,0.764048,inf
967.00,0.764046,inf
968.00,0.764043,inf
969.00,0.764041,inf
970.00,0.764039,inf
971.00,0.764037,inf
972.00,0.764035,inf
973.00,0.764033,inf
974.00,0.764030,inf
975.00,0.764028,inf
976.00,0.764026,inf
977.00,0.764024,inf
978.00,0.764022,inf
979.00,0.764021,inf
980.00,0.764019,inf
981.00,0.764017,inf
982.00,0.764015,inf
983.00,0.764013,inf
984.00,0.764011,inf
985.00,0.764010,inf
986.00,0.764008,inf
987.00,0.764006,inf
988.00,0.764004,inf
989.00,0.764003,inf
990.00,0.764001,inf
991.00,0.764000,inf
992.00,0.763998,inf
993.00,0.763996,inf
994.00,0.763995,inf
995.00,0.763993,inf
996.00,0.763992,inf
997.00,0.763990,inf
998.00,0.763989,inf
999.00,0.763988,inf
1000.00,0.763986,inf
