temperature_C,mass,dtg
631.00,0.846284,inf
632.00,0.846281,inf
633.00,0.846278,inf
634.00,0.846275,inf
635.00,0.846271,inf
636.00,0.846268,inf
637.00,0.846265,inf
638.00,0.846262,inf
639.00,0.846259,inf
640.00,0.846255,inf
641.00,0.846252,inf
642.00,0.846249,inf
643.00,0.846246,inf
644.00,0.846242,inf
645.00,0.846239,inf
646.00,0.846236,inf
647.00,0.846232,inf
648.00,0.846229,inf
649.00,0.846226,inf
650.00,0.846222,inf
651.00,0.846219,inf
652.00,0.846215,inf
653.00,0.846212,inf
654.00,0.846208,inf
655.00,0.846205,inf
656.00,0.846201,inf
657.00,0.846198,inf
658.00,0.846194,inf
659.00,0.846191,inf
660.00,0.846187,inf
661.00,0.846183,inf
662.00,0.846180,inf
663.00,0.846176,inf
664.00,0.846172,inf
665.00,0.846168,inf
666.00,0.846164,inf
667.00,0.846160,inf
668.00,0.846156,inf
669.00,0.846152,inf
670.00,0.846148,inf
671.00,0.846144,inf
672.00,0.846140,inf
673.00,0.846136,inf
674.00,0.846132,inf
675.00,0.846128,inf
676.00,0.846123,inf
677.00,0.846119,inf
678.00,0.846115,inf
679.00,0.846110,inf
680.00,0.846106,inf
681.00,0.846101,inf
682.00,0.846096,inf
683.00,0.846092,inf
684.00,0.846087,inf
685.00,0.846082,inf
686.00,0.846078,inf
687.00,0.846073,inf
688.00,0.846068,inf
689.00,0.846063,inf
690.00,0.846058,inf
691.00,0.846053,inf
692.00,0.846048,inf
693.00,0.846042,inf
694.00,0.846037,inf
695.00,0.846032,inf
696.00,0.846026,inf
697.00,0.846021,inf
698.00,0.846016,inf
699.00,0.846010,inf
700.00,0.846004,inf
701.00,0.845999,inf
702.00,0.845993,inf
703.00,0.845987,inf
704.00,0.845981,inf
705.00,0.845976,inf
706.00,0.845970,inf
707.00,0.845963,inf
708.00,0.845957,inf
709.00,0.845951,inf
710.00,0.845945,inf
711.00,0.845939,inf
712.00,0.845932,inf
713.00,0.845926,inf
714.00,0.845919,inf
715.00,0.845913,inf
716.00,0.845906,inf
717.00,0.845900,inf
718.00,0.845893,inf
719.00,0.845886,inf
720.00,0.845879,inf
721.00,0.845872,inf
722.00,0.845865,inf
723.00,0.845858,inf
724.00,0.845851,inf
725.00,0.845844,inf
726.00,0.845837,inf
727.00,0.845829,inf
728.00,0.845822,inf
729.00,0.845814,inf
730.00,0.845807,inf
731.00,0.845799,inf
732.00,0.845792,inf
733.00,0.845784,inf
734.00,0.845776,inf
735.00,0.845768,inf
736.00,0.845760,inf
737.00,0.845752,inf
738.00,0.845744,inf
739.00,0.845736,inf
740.00,0.845728,inf
741.00,0.845720,inf
742.00,0.845711,inf
743.00,0.845703,inf
744.00,0.845695,inf
745.00,0.845686,inf
746.00,0.845678,inf
747.00,0.845669,inf
748.00,0.845660,inf
749.00,0.845652,inf
750.00,0.845643,inf
751.00,0.845634,inf
752.00,0.845625,inf
753.00,0.845616,inf
754.00,0.845607,inf
755.00,0.845598,inf
756.00,0.845589,inf
757.00,0.845580,inf
758.00,0.845571,inf
759.00,0.845561,inf
760.00,0.845552,inf
761.00,0.845543,inf
762.00,0.845533,inf
763.00,0.845524,inf
764.00,0.845514,inf
765.00,0.845505,inf
766.00,0.845495,inf
767.00,0.845485,inf
768.00,0.845476,inf
769.00,0.845466,inf
770.00,0.845456,inf
771.00,0.845446,inf
772.00,0.845437,inf
773.00,0.845427,inf
774.00,0.845417,inf
775.00,0.845407,inf
776.00,0.845397,inf
777.00,0.845387,inf
778.00,0.845377,inf
779.00,0.845367,inf
780.00,0.845356,inf
781.00,0.845346,inf
782.00,0.845336,inf
783.00,0.845326,inf
784.00,0.845316,inf
785.00,0.845305,inf
786.00,0.845295,inf
787.00,0.845285,inf
788.00,0.845275,inf
789.00,0.845264,inf
790.00,0.845254,inf
791.00,0.845244,inf
792.00,0.845233,inf
793.00,0.845223,inf
794.00,0.845212,inf
795.00,0.845202,inf
796.00,0.845192,inf
797.00,0.845181,inf
798.00,0.845171,inf
799.00,0.845160,inf
800.00,0.845150,inf
801.00,0.845140,inf
802.00,0.845129,inf
803.00,0.845119,inf
804.00,0.845108,inf
805.00,0.845098,inf
806.00,0.845088,inf
807.00,0.845077,inf
808.00,0.845067,inf
809.00,0.845056,inf
810.00,0.845046,inf
811.00,0.845036,inf
812.00,0.845025,inf
813.00,0.845015,inf
814.00,0.845005,inf
815.00,0.844995,inf
816.00,0.844984,inf
817.00,0.844974,inf
818.00,0.844964,inf
819.00,0.844954,inf
820.00,0.844944,inf
821.00,0.844933,inf
822.00,0.844923,inf
823.00,0.844913,inf
824.00,0.844903,inf
825.00,0.844893,inf
826.00,0.844883,inf
827.00,0.844873,inf
828.00,0.844864,inf
829.00,0.844854,inf
830.00,0.844844,inf
831.00,0.844834,inf
832.00,0.844824,inf
833.00,0.844815,inf
834.00,0.844805,inf
835.00,0.844795,inf
836.00,0.844786,inf
837.00,0.844776,inf
838.00,0.844767,inf
839.00,0.844757,inf
840.00,0.844748,inf
841.00,0.844739,inf
842.00,0.844730,inf
843.00,0.844720,inf
844.00,0.844711,inf
845.00,0.844702,inf
846.00,0.844693,inf
847.00,0.844684,inf
848.00,0.844675,inf
849.00,0.844666,inf
850.00,0.844657,inf
851.00,0.844649,inf
852.00,0.844640,inf
853.00,0.844631,inf
854.00,0.844623,inf
855.00,0.844614,inf
856.00,0.844606,inf
857.00,0.844597,inf
858.00,0.844589,inf
859.00,0.844581,inf
860.00,0.844572,inf
861.00,0.844564,inf
862.00,0.844556,inf
863.00,0.844548,inf
864.00,0.844540,inf
865.00,0.844532,inf
866.00,0.844524,inf
867.00,0.844517,inf
868.00,0.844509,inf
869.00,0.844501,inf
870.00,0.844494,inf
871.00,0.844486,inf
872.00,0.844479,inf
873.00,0.844471,inf
874.00,0.844464,inf
875.00,0.844457,inf
876.00,0.844450,inf
877.00,0.844442,inf
878.00,0.844435,inf
879.00,0.844428,inf
880.00,0.844422,inf
881.00,0.844415,inf
882.00,0.844408,inf
883.00,0.844401,inf
884.00,0.844395,inf
885.00,0.844388,inf
886.00,0.844381,inf
887.00,0.844375,inf
888.00,0.844369,inf
889.00,0.844362,inf
890.00,0.844356,inf
891.00,0.844350,inf
892.00,0.844344,inf
893.00,0.844338,inf
894.00,0.844332,inf
895.00,0.844326,inf
896.00,0.844320,inf
897.00,0.844314,inf
898.00,0.844308,inf
899.00,0.844303,inf
900.00,0.844297,inf
901.00,0.844292,inf
902.00,0.844286,inf
903.00,0.844281,inf
904.00,0.844275,inf
905.00,0.844270,inf
906.00,0.844265,inf
907.00,0.844260,inf
908.00,0.844255,inf
909.00,0.844250,inf
910.00,0.844245,inf
911.00,0.844240,inf
912.00,0.844235,inf
913.00,0.844230,inf
914.00,0.844225,inf
915.00,0.844221,inf
916.00,0.844216,inf
917.00,0.844211,inf
918.00,0.844207,inf
919.00,0.844202,inf
920.00,0.844198,inf
921.00,0.844194,inf
922.00,0.844189,inf
923.00,0.844185,inf
924.00,0.844181,inf
925.00,0.844177,inf
926.00,0.844173,inf
927.00,0.844169,inf
928.00,0.844165,inf
929.00,0.844161,inf
930.00,0.844157,inf
931.00,0.844153,inf
932.00,0.844149,inf
933.00,0.844146,inf
934.00,0.844142,inf
935.00,0.844138,inf
936.00,0.844135,inf
937.00,0.844131,inf
938.00,0.844128,inf
939.00,0.844124,inf
940.00,0.844121,inf
941.00,0.844118,inf
942.00,0.844114,inf
943.00,0.844111,inf
944.00,0.844108,inf
945.00,0.844105,inf
946.00,0.844102,inf
947.00,0.844099,inf
948.00,0.844096,inf
949.00,0.844093,inf
950.00,0.844090,inf
951.00,0.844087,inf
952.00,0.844084,inf
953.00,0.844081,inf
954.00,0.844078,inf
955.00,0.844076,inf
956.00,0.844073,inf
957.00,0.844070,inf
958.00,0.844068,inf
959.00,0.844065,inf
960.00,0.844062,inf
961.00,0.844060,inf
962.00,0.844057,inf
963.00,0.844055,inf
964.00,0.844053,inf
965.00,0.844050,inf
966.00,0.844048,inf
967.00,0.844046,inf
968.00,0.844043,inf
969.00,0.844041,inf
970.00,0.844039,inf
971.00,0.844037,inf
972.00,0.844035,inf
973.00,0.844032,inf
974.00,0.844030,inf
975.00,0.844028,inf
976.00,0.844026,inf
977.00,0.844024,inf
978.00,0.844022,inf
979.00,0.844020,inf
980.00,0.844019,inf
981.00,0.844017,inf
982.00,0.844015,inf
983.00,0.844013,inf
984.00,0.844011,inf
985.00,0.844010,inf
986.00,0.844008,inf
987.00,0.844006,inf
988.00,0.844004,inf
989.00,0.844003,inf
990.00,0.844001,inf
991.00,0.843999,inf
992.00,0.843998,inf
993.00,0.843996,inf
994.00,0.843995,inf
995.00,0.843993,inf
996.00,0.843992,inf
997.00,0.843990,inf
998.00,0.843989,inf
999.00,0.843988,inf
1000.00,0.843986,inf
