temperature_C,mass,dtg
631.00,0.831335,inf
632.00,0.831323,inf
633.00,0.831310,inf
634.00,0.831297,inf
635.00,0.831284,inf
636.00,0.831270,inf
637.00,0.831257,inf
638.00,0.831244,inf
639.00,0.831230,inf
640.00,0.831216,inf
641.00,0.831202,inf
642.00,0.831188,inf
643.00,0.831174,inf
644.00,0.831160,inf
645.00,0.831146,inf
646.00,0.831131,inf
647.00,0.831116,inf
648.00,0.831101,inf
649.00,0.831086,inf
650.00,0.831071,inf
651.00,0.831055,inf
652.00,0.831040,inf
653.00,0.831024,inf
654.00,0.831008,inf
655.00,0.830992,inf
656.00,0.830975,inf
657.00,0.830959,inf
658.00,0.830942,inf
659.00,0.830925,inf
660.00,0.830908,inf
661.00,0.830890,inf
662.00,0.830873,inf
663.00,0.830855,inf
664.00,0.830837,inf
665.00,0.830819,inf
666.00,0.830800,inf
667.00,0.830781,inf
668.00,0.830762,inf
669.00,0.830743,inf
670.00,0.830724,inf
671.00,0.830704,inf
672.00,0.830684,inf
673.00,0.830664,inf
674.00,0.830644,inf
675.00,0.830623,inf
676.00,0.830602,inf
677.00,0.830581,inf
678.00,0.830559,inf
679.00,0.830538,inf
680.00,0.830516,inf
681.00,0.830493,inf
682.00,0.830471,inf
683.00,0.830448,inf
684.00,0.830425,inf
685.00,0.830402,inf
686.00,0.830378,inf
687.00,0.830354,inf
688.00,0.830330,inf
689.00,0.830306,inf
690.00,0.830281,inf
691.00,0.830256,inf
692.00,0.830230,inf
693.00,0.830205,inf
694.00,0.830179,inf
695.00,0.830153,inf
696.00,0.830126,inf
697.00,0.830099,inf
698.00,0.830072,inf
699.00,0.830045,inf
700.00,0.830017,inf
701.00,0.829989,inf
702.00,0.829960,inf
703.00,0.829931,inf
704.00,0.829902,inf
705.00,0.829873,inf
706.00,0.829843,inf
707.00,0.829813,inf
708.00,0.829783,inf
709.00,0.829752,inf
710.00,0.829721,inf
711.00,0.829690,inf
712.00,0.829658,inf
713.00,0.829627,inf
714.00,0.829594,inf
715.00,0.829562,inf
716.00,0.829529,inf
717.00,0.829495,inf
718.00,0.829462,inf
719.00,0.829428,inf
720.00,0.829394,inf
721.00,0.829359,inf
722.00,0.829324,inf
723.00,0.829289,inf
724.00,0.829253,inf
725.00,0.829217,inf
726.00,0.829181,inf
727.00,0.829144,inf
728.00,0.829107,inf
729.00,0.829070,inf
730.00,0.829033,inf
731.00,0.828995,inf
732.00,0.828956,inf
733.00,0.828918,inf
734.00,0.828879,inf
735.00,0.828840,inf
736.00,0.828800,inf
737.00,0.828760,inf
738.00,0.828720,inf
739.00,0.828680,inf
740.00,0.828639,inf
741.00,0.828598,inf
742.00,0.828556,inf
743.00,0.828514,inf
744.00,0.828472,inf
745.00,0.828430,inf
746.00,0.828387,inf
747.00,0.828344,inf
748.00,0.828301,inf
749.00,0.828257,inf
750.00,0.828214,inf
751.00,0.828169,inf
752.00,0.828125,inf
753.00,0.828080,inf
754.00,0.828035,inf
755.00,0.827990,inf
756.00,0.827944,inf
757.00,0.827899,inf
758.00,0.827853,inf
759.00,0.827806,inf
760.00,0.827760,inf
761.00,0.827713,inf
762.00,0.827666,inf
763.00,0.827618,inf
764.00,0.827571,inf
765.00,0.827523,inf
766.00,0.827475,inf
767.00,0.827427,inf
768.00,0.827378,inf
769.00,0.827330,inf
770.00,0.827281,inf
771.00,0.827232,inf
772.00,0.827183,inf
773.00,0.827133,inf
774.00,0.827084,inf
775.00,0.827034,inf
776.00,0.826984,inf
777.00,0.826934,inf
778.00,0.826883,inf
779.00,0.826833,inf
780.00,0.826782,inf
781.00,0.826731,inf
782.00,0.826681,inf
783.00,0.826630,inf
784.00,0.826579,inf
785.00,0.826527,inf
786.00,0.826476,inf
787.00,0.826425,inf
788.00,0.826373,inf
789.00,0.826321,inf
790.00,0.826270,inf
791.00,0.826218,inf
792.00,0.826166,inf
793.00,0.826114,inf
794.00,0.826062,inf
795.00,0.826010,inf
796.00,0.825958,inf
797.00,0.825906,inf
798.00,0.825854,inf
799.00,0.825802,inf
800.00,0.825750,inf
801.00,0.825698,inf
802.00,0.825646,inf
803.00,0.825594,inf
804.00,0.825542,inf
805.00,0.825490,inf
806.00,0.825438,inf
807.00,0.825386,inf
808.00,0.825334,inf
809.00,0.825282,inf
810.00,0.825230,inf
811.00,0.825179,inf
812.00,0.825127,inf
813.00,0.825076,inf
814.00,0.825024,inf
815.00,0.824973,inf
816.00,0.824922,inf
817.00,0.824870,inf
818.00,0.824819,inf
819.00,0.824769,inf
820.00,0.824718,inf
821.00,0.824667,inf
822.00,0.824617,inf
823.00,0.824567,inf
824.00,0.824516,inf
825.00,0.824466,inf
826.00,0.824417,inf
827.00,0.824367,inf
828.00,0.824318,inf
829.00,0.824268,inf
830.00,0.824219,inf
831.00,0.824170,inf
832.00,0.824122,inf
833.00,0.824073,inf
834.00,0.824025,inf
835.00,0.823977,inf
836.00,0.823929,inf
837.00,0.823882,inf
838.00,0.823834,inf
839.00,0.823787,inf
840.00,0.823741,inf
841.00,0.823694,inf
842.00,0.823648,inf
843.00,0.823602,inf
844.00,0.823556,inf
845.00,0.823510,inf
846.00,0.823465,inf
847.00,0.823420,inf
848.00,0.823375,inf
849.00,0.823331,inf
850.00,0.823287,inf
851.00,0.823243,inf
852.00,0.823199,inf
853.00,0.823156,inf
854.00,0.823113,inf
855.00,0.823070,inf
856.00,0.823028,inf
857.00,0.822986,inf
858.00,0.822944,inf
859.00,0.822903,inf
860.00,0.822862,inf
861.00,0.822821,inf
862.00,0.822780,inf
863.00,0.822740,inf
864.00,0.822700,inf
865.00,0.822661,inf
866.00,0.822622,inf
867.00,0.822583,inf
868.00,0.822544,inf
869.00,0.822506,inf
870.00,0.822468,inf
871.00,0.822431,inf
872.00,0.822393,inf
873.00,0.822357,inf
874.00,0.822320,inf
875.00,0.822284,inf
876.00,0.822248,inf
877.00,0.822212,inf
878.00,0.822177,inf
879.00,0.822142,inf
880.00,0.822108,inf
881.00,0.822073,inf
882.00,0.822039,inf
883.00,0.822006,inf
884.00,0.821973,inf
885.00,0.821940,inf
886.00,0.821907,inf
887.00,0.821875,inf
888.00,0.821843,inf
889.00,0.821812,inf
890.00,0.821780,inf
891.00,0.821749,inf
892.00,0.821719,inf
893.00,0.821689,inf
894.00,0.821659,inf
895.00,0.821629,inf
896.00,0.821600,inf
897.00,0.821571,inf
898.00,0.821542,inf
899.00,0.821514,inf
900.00,0.821486,inf
901.00,0.821458,inf
902.00,0.821431,inf
903.00,0.821404,inf
904.00,0.821377,inf
905.00,0.821351,inf
906.00,0.821324,inf
907.00,0.821299,inf
908.00,0.821273,inf
909.00,0.821248,inf
910.00,0.821223,inf
911.00,0.821198,inf
912.00,0.821174,inf
913.00,0.821150,inf
914.00,0.821126,inf
915.00,0.821103,inf
916.00,0.821080,inf
917.00,0.821057,inf
918.00,0.821034,inf
919.00,0.821012,inf
920.00,0.820990,inf
921.00,0.820968,inf
922.00,0.820947,inf
923.00,0.820926,inf
924.00,0.820905,inf
925.00,0.820884,inf
926.00,0.820864,inf
927.00,0.820844,inf
928.00,0.820824,inf
929.00,0.820804,inf
930.00,0.820785,inf
931.00,0.820766,inf
932.00,0.820747,inf
933.00,0.820728,inf
934.00,0.820710,inf
935.00,0.820692,inf
936.00,0.820674,inf
937.00,0.820656,inf
938.00,0.820639,inf
939.00,0.820622,inf
940.00,0.820605,inf
941.00,0.820588,inf
942.00,0.820572,inf
943.00,0.820556,inf
944.00,0.820540,inf
945.00,0.820524,inf
946.00,0.820508,inf
947.00,0.820493,inf
948.00,0.820478,inf
949.00,0.820463,inf
950.00,0.820448,inf
951.00,0.820434,inf
952.00,0.820419,inf
953.00,0.820405,inf
954.00,0.820391,inf
955.00,0.820378,inf
956.00,0.820364,inf
957.00,0.820351,inf
958.00,0.820338,inf
959.00,0.820325,inf
960.00,0.820312,inf
961.00,0.820300,inf
962.00,0.820287,inf
963.00,0.820275,inf
964.00,0.820263,inf
965.00,0.820251,inf
966.00,0.820239,inf
967.00,0.820228,inf
968.00,0.820217,inf
969.00,0.820205,inf
970.00,0.820194,inf
971.00,0.820184,inf
972.00,0.820173,inf
973.00,0.820162,inf
974.00,0.820152,inf
975.00,0.820142,inf
976.00,0.820132,inf
977.00,0.820122,inf
978.00,0.820112,inf
979.00,0.820102,inf
980.00,0.820093,inf
981.00,0.820083,inf
982.00,0.820074,inf
983.00,0.820065,inf
984.00,0.820056,inf
985.00,0.820048,inf
986.00,0.820039,inf
987.00,0.820030,inf
988.00,0.820022,inf
989.00,0.820014,inf
990.00,0.820005,inf
991.00,0.819997,inf
992.00,0.819990,inf
993.00,0.819982,inf
994.00,0.819974,inf
995.00,0.819967,inf
996.00,0.819959,inf
997.00,0.819952,inf
998.00,0.819945,inf
999.00,0.819938,inf
1000.00,0.819931,inf
