rubber_content,reaction,heating_rate,temperature,peak_temperature,conversion_fraction,reaction_rate_per_min,rate_constant,activation_energy_kj_mol,pre_exponential_factor,reaction_order,correlation_coefficient,kissinger_slope,specimen_id,analysis_method,model_used
0,portlandite_decomposition,5,520.0,510,0.99,0.19009196553000512,19.009196553000496,130.17159561776,7112306931.204824,1.0,0.9829643113870006,-15656.91551813327,KIN_0_por_5,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,5,525.0,510,0.99,0.2151144070905538,21.51144070905536,130.17159561776,7112306931.204824,1.0,0.9833470280634645,-15656.91551813327,KIN_0_por_5,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,5,530.0,510,0.99,0.2430561115237,24.305611152369977,130.17159561776,7112306931.204824,1.0,0.9634834544981424,-15656.91551813327,KIN_0_por_5,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,5,535.0,510,0.99,0.27421254291159824,27.421254291159798,130.17159561776,7112306931.204824,1.0,0.9534829188671153,-15656.91551813327,KIN_0_por_5,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,5,540.0,510,0.99,0.3089042729048344,30.890427290483416,130.17159561776,7112306931.204824,1.0,0.974774361354335,-15656.91551813327,KIN_0_por_5,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,5,545.0,510,0.99,0.3474786730632098,34.74786730632095,130.17159561776,7112306931.204824,1.0,0.9629346764987572,-15656.91551813327,KIN_0_por_5,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,5,550.0,510,0.99,0.390311687103956,39.03116871039556,130.17159561776,7112306931.204824,1.0,0.9770901562245112,-15656.91551813327,KIN_0_por_5,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,5,555.0,510,0.99,0.437809684676268,43.780968467626764,130.17159561776,7112306931.204824,1.0,0.9717329864014047,-15656.91551813327,KIN_0_por_5,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,5,560.0,510,0.99,0.4904113982026955,49.04113982026951,130.17159561776,7112306931.204824,1.0,0.9766718921867685,-15656.91551813327,KIN_0_por_5,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,470.0,520,0.0,6.82564821338239,6.82564821338239,130.73399558657434,10556664264.986094,1.0,0.9721127952883599,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,475.0,520,0.9803803841748839,0.15425826436807702,7.862450811631245,130.73399558657434,10556664264.986094,1.0,0.9714987088207568,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,480.0,520,0.99,0.09039752757348986,9.039752757348978,130.73399558657434,10556664264.986094,1.0,0.9863974339147991,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,485.0,520,0.99,0.1037422988939555,10.374229889395542,130.73399558657434,10556664264.986094,1.0,0.9796851425097127,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,490.0,520,0.99,0.11884245026440458,11.884245026440448,130.73399558657434,10556664264.986094,1.0,0.9839425948713609,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,495.0,520,0.99,0.13589987062606834,13.589987062606822,130.73399558657434,10556664264.986094,1.0,0.9505009727112864,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,500.0,520,0.99,0.15513618624190015,15.51361862419,130.73399558657434,10556664264.986094,1.0,0.95879082401668,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,505.0,520,0.99,0.176794325926902,17.679432592690183,130.73399558657434,10556664264.986094,1.0,0.9613914456125404,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,510.0,520,0.99,0.20114017796574937,20.11401779657492,130.73399558657434,10556664264.986094,1.0,0.9876638211136374,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,515.0,520,0.99,0.2284643417054306,22.846434170543038,130.73399558657434,10556664264.986094,1.0,0.9756939423634036,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,520.0,520,0.99,0.25908397676598843,25.90839767659882,130.73399558657434,10556664264.986094,1.0,0.9587369478556719,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,525.0,520,0.99,0.2933447527596598,29.334475275965954,130.73399558657434,10556664264.986094,1.0,0.9601612592274464,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,530.0,520,0.99,0.3316229023477193,33.1622902347719,130.73399558657434,10556664264.986094,1.0,0.9778304389873247,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,535.0,520,0.99,0.37432738039535773,37.43273803953574,130.73399558657434,10556664264.986094,1.0,0.9575807902242082,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,540.0,520,0.99,0.42190213190785614,42.19021319078558,130.73399558657434,10556664264.986094,1.0,0.9603148082468584,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,545.0,520,0.99,0.47482847134655976,47.482847134655934,130.73399558657434,10556664264.986094,1.0,0.9586489131540077,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,550.0,520,0.99,0.5336275758305158,53.36275758305153,130.73399558657434,10556664264.986094,1.0,0.9845683071140844,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,555.0,520,0.99,0.5988630946297315,59.886309462973095,130.73399558657434,10556664264.986094,1.0,0.9704953150020822,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,560.0,520,0.99,0.6711438772485356,67.1143877248535,130.73399558657434,10556664264.986094,1.0,0.9531183793084562,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,565.0,520,0.99,0.7511268222832644,75.11268222832638,130.73399558657434,10556664264.986094,1.0,0.9804502308880796,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,10,570.0,520,0.99,0.8395198491171815,83.95198491171807,130.73399558657434,10556664264.986094,1.0,0.9611759383217735,-15724.560450634392,KIN_0_por_10,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,480.0,530,0.0,1.5442326371570758,1.5442326371570758,137.15162959786514,5025662268.565428,1.0,0.9602630687979707,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,485.0,530,0.44829336137851794,0.9843640752337914,1.7842164772448015,137.15162959786514,5025662268.565428,1.0,0.9827242979489893,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,490.0,530,0.7463326001117631,0.5219452756682694,2.0575969789505186,137.15162959786514,5025662268.565428,1.0,0.9812337134661442,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,495.0,530,0.9063757276502531,0.22174586924115836,2.3684656091402756,137.15162959786514,5025662268.565428,1.0,0.9704437787467385,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,500.0,530,0.9734429243882151,0.07227094631584709,2.7213442990604113,137.15162959786514,5025662268.565428,1.0,0.9832156344253267,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,505.0,530,0.99,0.031212228230817582,3.1212228230817556,137.15162959786514,5025662268.565428,1.0,0.9807973241214708,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,510.0,530,0.99,0.03573598663833794,3.573598663833791,137.15162959786514,5025662268.565428,1.0,0.9542233109355855,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,515.0,530,0.99,0.040845194682578356,4.084519468257832,137.15162959786514,5025662268.565428,1.0,0.9557047473610265,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,520.0,530,0.99,0.046606281995300106,4.660628199530007,137.15162959786514,5025662268.565428,1.0,0.9585904273040281,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,525.0,530,0.99,0.053092110899915196,5.309211089991515,137.15162959786514,5025662268.565428,1.0,0.9795664855756414,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,530.0,530,0.99,0.06038248500172751,6.038248500172745,137.15162959786514,5025662268.565428,1.0,0.9674839765736277,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,535.0,530,0.99,0.06856468788702545,6.856468788702539,137.15162959786514,5025662268.565428,1.0,0.9897548590767491,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,540.0,530,0.99,0.07773405297350643,7.773405297350636,137.15162959786514,5025662268.565428,1.0,0.9512368365995193,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,545.0,530,0.99,0.08799456554659627,8.799456554659619,137.15162959786514,5025662268.565428,1.0,0.9783030164571653,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,550.0,530,0.99,0.09945949800577003,9.945949800576994,137.15162959786514,5025662268.565428,1.0,0.9556962453785155,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,555.0,530,0.99,0.11225207933199959,11.225207933199949,137.15162959786514,5025662268.565428,1.0,0.9899405878765388,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,560.0,530,0.99,0.12650619977193836,12.650619977193823,137.15162959786514,5025662268.565428,1.0,0.9852974098582215,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,565.0,530,0.99,0.1423671517164083,14.236715171640816,137.15162959786514,5025662268.565428,1.0,0.9675897705257551,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,570.0,530,0.99,0.15999240773019635,15.999240773019622,137.15162959786514,5025662268.565428,1.0,0.9806353593462189,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,575.0,530,0.99,0.1795524366671154,17.955243666711524,137.15162959786514,5025662268.565428,1.0,0.9672265405176362,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,15,580.0,530,0.99,0.2012315587787889,20.123155877878872,137.15162959786514,5025662268.565428,1.0,0.9804716409906258,-16496.467356009758,KIN_0_por_15,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,490.0,540,0.0,0.015914334116355493,0.015914334116355493,162.18570303294337,2009870141.2716973,1.0,0.9539179468814102,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,495.0,540,0.004687799589123243,0.01870717858737218,0.018795287126641906,162.18570303294337,2009870141.2716973,1.0,0.9723689454494632,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,500.0,540,0.011013925768516564,0.021906097153505732,0.022150056228575733,162.18570303294337,2009870141.2716973,1.0,0.9830023439323343,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,505.0,540,0.019346837319393573,0.025544624705795445,0.026048582391729046,162.18570303294337,2009870141.2716973,1.0,0.9698603660241988,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,510.0,540,0.030107385140587528,0.029649539590150042,0.030569919943609213,162.18570303294337,2009870141.2716973,1.0,0.9610622773354978,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,515.0,540,0.04376738516860512,0.03423624460427317,0.035803259660108736,162.18570303294337,2009870141.2716973,1.0,0.966279474674031,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,520.0,540,0.06084389778189514,0.039302787891453174,0.04184904703129501,162.18570303294337,2009870141.2716973,1.0,0.9706219510639833,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,525.0,540,0.08188750694120739,0.04482243784772248,0.04882020252049028,162.18570303294337,2009870141.2716973,1.0,0.9641335378431831,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,530.0,540,0.10746263610004503,0.05073490386185237,0.056843450945476916,162.18570303294337,2009870141.2716973,1.0,0.982392109050988,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,535.0,540,0.1381178431903458,0.05693659670694052,0.06606076742288901,162.18570303294337,2009870141.2716973,1.0,0.9585900173294277,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,540.0,540,0.17434425758493155,0.06327078195706382,0.07663094762957118,162.18570303294337,2009870141.2716973,1.0,0.9770612229713421,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,545.0,540,0.21652106532337623,0.06951911258146766,0.08873131044698893,162.18570303294337,2009870141.2716973,1.0,0.9508392280545642,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,550.0,540,0.26484845996119755,0.07539680478071674,0.10255954136576682,162.18570303294337,2009870141.2716973,1.0,0.9632090413082658,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,555.0,540,0.3192709871405873,0.08055453426491947,0.11833568533615,162.18570303294337,2009870141.2716973,1.0,0.9887719693362603,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,560.0,540,0.3793978379667735,0.08459074206779038,0.13630429805570266,162.18570303294337,2009870141.2716973,1.0,0.9791556445149454,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,565.0,540,0.4444312241753118,0.08707805265048456,0.15673676498688321,162.18570303294337,2009870141.2716973,1.0,0.9546649936287549,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,570.0,540,0.5131188304835226,0.08760637785646377,0.17993379769331772,162.18570303294337,2009870141.2716973,1.0,0.9823177963282375,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,575.0,540,0.5837501087038446,0.08584243143898107,0.20622811737362232,162.18570303294337,2009870141.2716973,1.0,0.9504688435699504,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,580.0,540,0.6542167035217659,0.08160047888432415,0.23598733575455,162.18570303294337,2009870141.2716973,1.0,0.9622095934472018,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,585.0,540,0.7221519668095462,0.07491256532890754,0.2696170437800362,162.18570303294337,2009870141.2716973,1.0,0.9739577716148545,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,portlandite_decomposition,20,590.0,540,0.7851511656077829,0.06607979242472423,0.3075641187984865,162.18570303294337,2009870141.2716973,1.0,0.9838651794220222,-19507.541861070888,KIN_0_por_20,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,710.0,760,0.0,0.25464806927109046,0.25464806927109046,204.06881321976158,17720795683.259354,1.0,0.9883993487923054,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,715.0,760,0.25094063886786233,0.2164309981533537,0.288937044757357,204.06881321976158,17720795683.259354,1.0,0.9862198351925272,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,720.0,760,0.4804814383943583,0.17010407660015756,0.3274263696650763,204.06881321976158,17720795683.259354,1.0,0.9841355242705974,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,725.0,760,0.6710122813743318,0.12191570491830961,0.3705782861062629,204.06881321976158,17720795683.259354,1.0,0.9514602309087443,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,730.0,760,0.8128041346829664,0.07841633872279556,0.41889995054105605,204.06881321976158,17720795683.259354,1.0,0.976724555499287,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,735.0,760,0.9060258890897575,0.044444791697042095,0.47294719009890535,204.06881321976158,17720795683.259354,1.0,0.9500253503355807,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,740.0,760,0.9592366183770592,0.02174027392197079,0.5333285183027064,204.06881321976158,17720795683.259354,1.0,0.9532851716953034,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,745.0,760,0.9850787061221301,0.008963361848428528,0.6007094238471031,204.06881321976158,17720795683.259354,1.0,0.9816780392744251,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,750.0,760,0.99,0.006758169465208593,0.6758169465208587,204.06881321976158,17720795683.259354,1.0,0.9822002081718502,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,755.0,760,0.99,0.007594445548006609,0.7594445548006602,204.06881321976158,17720795683.259354,1.0,0.9514454498254649,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,760.0,760,0.99,0.008524573400792495,0.8524573400792488,204.06881321976158,17720795683.259354,1.0,0.9878118298697747,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,765.0,760,0.99,0.009557975429233192,0.9557975429233183,204.06881321976158,17720795683.259354,1.0,0.9693451250364906,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,770.0,760,0.99,0.0107049042718562,1.070490427185619,204.06881321976158,17720795683.259354,1.0,0.97923424412949,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,775.0,760,0.99,0.011976505182200706,1.1976505182200696,204.06881321976158,17720795683.259354,1.0,0.9766950418616891,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,780.0,760,0.99,0.013384882218676505,1.3384882218676493,204.06881321976158,17720795683.259354,1.0,0.9540284720755625,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,785.0,760,0.99,0.014943168412934969,1.4943168412934955,204.06881321976158,17720795683.259354,1.0,0.9865876481579514,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,790.0,760,0.99,0.01666560009161192,1.6665600091611903,204.06881321976158,17720795683.259354,1.0,0.9548234108449226,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,795.0,760,0.99,0.01856759553027728,1.8567595530277263,204.06881321976158,17720795683.259354,1.0,0.9870944076110965,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,800.0,760,0.99,0.020665838122311257,2.0665838122311238,204.06881321976158,17720795683.259354,1.0,0.9581313113698675,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,805.0,760,0.99,0.022978364249217283,2.2978364249217265,204.06881321976158,17720795683.259354,1.0,0.9505382759446138,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,5,810.0,760,0.99,0.02552465604256132,2.55246560425613,204.06881321976158,17720795683.259354,1.0,0.9855240070765665,-24545.20245606947,KIN_0_cal_5,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,720.0,770,0.0,3.7225624540823405,3.7225624540823405,183.86068026063901,17431233976.77004,1.0,0.9717976670282088,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,725.0,770,0.8751838701051253,0.5194631607620315,4.161827170891654,183.86068026063901,17431233976.77004,1.0,0.9509716524984051,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,730.0,770,0.99,0.04647754610384814,4.64775461038481,183.86068026063901,17431233976.77004,1.0,0.9637624098620308,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,735.0,770,0.99,0.051847357311789424,5.184735731178938,183.86068026063901,17431233976.77004,1.0,0.9626439097137559,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,740.0,770,0.99,0.05777519080901064,5.777519080901059,183.86068026063901,17431233976.77004,1.0,0.9563709628019172,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,745.0,770,0.99,0.06431235090526378,6.431235090526373,183.86068026063901,17431233976.77004,1.0,0.9620591984653198,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,750.0,770,0.99,0.07151421656433563,7.151421656433556,183.86068026063901,17431233976.77004,1.0,0.9726462738413034,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,755.0,770,0.99,0.07944051055436302,7.944051055436295,183.86068026063901,17431233976.77004,1.0,0.9718254217806933,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,760.0,770,0.99,0.08815558238443613,8.815558238443606,183.86068026063901,17431233976.77004,1.0,0.9824241908872542,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,765.0,770,0.99,0.09772870548741946,9.772870548741938,183.86068026063901,17431233976.77004,1.0,0.9576128587955737,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,770.0,770,0.99,0.10823438911181528,10.823438911181519,183.86068026063901,17431233976.77004,1.0,0.951681218216437,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,775.0,770,0.99,0.11975270538781987,11.975270538781977,183.86068026063901,17431233976.77004,1.0,0.9765736214840663,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,780.0,770,0.99,0.13236963203451244,13.236963203451232,183.86068026063901,17431233976.77004,1.0,0.9876235247989161,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,785.0,770,0.99,0.14617741117631622,14.61774111763161,183.86068026063901,17431233976.77004,1.0,0.9782878324491957,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,790.0,770,0.99,0.1612749247375095,16.127492473750937,183.86068026063901,17431233976.77004,1.0,0.9709619500283873,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,795.0,770,0.99,0.17776808688359216,17.7768086883592,183.86068026063901,17431233976.77004,1.0,0.9568624408658558,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,800.0,770,0.99,0.19577025397774478,19.57702539777446,183.86068026063901,17431233976.77004,1.0,0.983460709670493,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,805.0,770,0.99,0.2154026525194631,21.54026525194629,183.86068026063901,17431233976.77004,1.0,0.9882273704511475,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,810.0,770,0.99,0.23679482553063025,23.679482553063004,183.86068026063901,17431233976.77004,1.0,0.9799050857538724,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
0,calcite_decomposition,10,815.0,770,0.99,0.26008509785192335,26.008509785192313,183.86068026063901,17431233976.77004,1.0,0.9889022449008461,-22114.587474216863,KIN_0_cal_10,Kissinger_Ozawa,Arrhenius
