temperature,rubber_content,heating_rate,atmosphere,dta_signal_uv,heat_flow_mw,baseline_corrected_signal,peak_identification,specimen_id,measurement_time_min,reference_material,sensitivity_uv_mg,instrument
249.47447447447448,0,5,air,-54.885725047913425,-5.4885725047913425,-55.1101995223879,other_transition,DTA_0_5_air,49.8948948948949,alumina,0.1,TA Instruments Q600 SDT
259.23423423423424,0,5,air,-62.18956552673126,-6.218956552673126,-62.423799760965494,other_transition,DTA_0_5_air,51.846846846846844,alumina,0.1,TA Instruments Q600 SDT
268.99399399399397,0,5,air,-65.74702469665709,-6.574702469665709,-65.99101869065109,other_transition,DTA_0_5_air,53.79879879879879,alumina,0.1,TA Instruments Q600 SDT
278.75375375375376,0,5,air,-73.48192671105701,-7.348192671105702,-73.73568046481077,other_transition,DTA_0_5_air,55.750750750750754,alumina,0.1,TA Instruments Q600 SDT
288.5135135135135,0,5,air,-79.78043499119008,-7.978043499119008,-80.0439485047036,other_transition,DTA_0_5_air,57.702702702702695,alumina,0.1,TA Instruments Q600 SDT
298.2732732732733,0,5,air,-83.86721087360536,-8.386721087360536,-84.14048414687863,other_transition,DTA_0_5_air,59.65465465465466,alumina,0.1,TA Instruments Q600 SDT
308.033033033033,0,5,air,-91.62748257412397,-9.162748257412398,-91.91051560715701,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,61.606606606606604,alumina,0.1,TA Instruments Q600 SDT
317.7927927927928,0,5,air,-97.54543164641795,-9.754543164641795,-97.83822443921075,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,63.55855855855856,alumina,0.1,TA Instruments Q600 SDT
327.5525525525525,0,5,air,-102.08583485340093,-10.208583485340093,-102.38838740595348,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,65.5105105105105,alumina,0.1,TA Instruments Q600 SDT
337.3123123123123,0,5,air,-110.98908640053372,-11.098908640053374,-111.30139871284604,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,67.46246246246247,alumina,0.1,TA Instruments Q600 SDT
347.07207207207205,0,5,air,-110.16934054354526,-11.016934054354527,-110.49141261561734,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,69.41441441441441,alumina,0.1,TA Instruments Q600 SDT
356.83183183183183,0,5,air,-115.01329687500063,-11.501329687500064,-115.34512870683247,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,71.36636636636636,alumina,0.1,TA Instruments Q600 SDT
366.59159159159157,0,5,air,-119.26296672546472,-11.926296672546473,-119.60455831705632,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,73.31831831831832,alumina,0.1,TA Instruments Q600 SDT
376.35135135135135,0,5,air,-118.9096739651764,-11.89096739651764,-119.26102531652775,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,75.27027027027027,alumina,0.1,TA Instruments Q600 SDT
386.1111111111111,0,5,air,-122.43452952300694,-12.243452952300695,-122.79564063411806,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,77.22222222222221,alumina,0.1,TA Instruments Q600 SDT
395.8708708708709,0,5,air,-118.43033132708574,-11.843033132708575,-118.80120219795661,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,79.17417417417417,alumina,0.1,TA Instruments Q600 SDT
405.6306306306306,0,5,air,-119.84948225409724,-11.984948225409724,-120.23011288472787,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,81.12612612612612,alumina,0.1,TA Instruments Q600 SDT
415.3903903903904,0,5,air,-120.37511022949805,-12.037511022949806,-120.76550061988844,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,83.07807807807808,alumina,0.1,TA Instruments Q600 SDT
425.1501501501501,0,5,air,-121.51019251261505,-12.151019251261506,-121.9103426627652,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,85.03003003003002,alumina,0.1,TA Instruments Q600 SDT
434.9099099099099,0,5,air,-132.88919599090116,-13.288919599090116,-133.29910590081107,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,86.98198198198199,alumina,0.1,TA Instruments Q600 SDT
444.66966966966964,0,5,air,-150.39483218877274,-15.039483218877274,-150.8145018584424,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,88.93393393393393,alumina,0.1,TA Instruments Q600 SDT
454.42942942942943,0,5,air,-173.56480078328113,-17.356480078328115,-173.99423021271056,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,90.88588588588588,alumina,0.1,TA Instruments Q600 SDT
464.18918918918916,0,5,air,-198.04423592850273,-19.804423592850274,-198.48342511769192,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,92.83783783783784,alumina,0.1,TA Instruments Q600 SDT
473.94894894894895,0,5,air,-215.33606417146123,-21.533606417146125,-215.78501312041018,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,94.7897897897898,alumina,0.1,TA Instruments Q600 SDT
483.7087087087087,0,5,air,-229.29413895672042,-22.92941389567204,-229.75284766542913,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,96.74174174174173,alumina,0.1,TA Instruments Q600 SDT
493.4684684684685,0,5,air,-214.6107136992743,-21.46107136992743,-215.07918216774277,rubber_pyrolysis_csh_dehydration,DTA_0_5_air,98.69369369369369,alumina,0.1,TA Instruments Q600 SDT
503.2282282282282,0,5,air,-192.05882568137991,-19.205882568137994,-192.53705390960815,csh_gel_dehydration,DTA_0_5_air,100.64564564564564,alumina,0.1,TA Instruments Q600 SDT
512.9879879879879,0,5,air,-155.43027739960718,-15.543027739960719,-155.91826538759517,csh_gel_dehydration,DTA_0_5_air,102.59759759759758,alumina,0.1,TA Instruments Q600 SDT
522.7477477477478,0,5,air,-120.44456788073556,-12.044456788073557,-120.94231562848331,csh_gel_dehydration,DTA_0_5_air,104.54954954954955,alumina,0.1,TA Instruments Q600 SDT
532.5075075075075,0,5,air,-90.11854995690521,-9.011854995690522,-90.62605746441272,csh_gel_dehydration,DTA_0_5_air,106.50150150150151,alumina,0.1,TA Instruments Q600 SDT
542.2672672672672,0,5,air,-61.00420583787626,-6.100420583787627,-61.52147310514353,csh_gel_dehydration,DTA_0_5_air,108.45345345345345,alumina,0.1,TA Instruments Q600 SDT
552.027027027027,0,5,air,-45.8793846386746,-4.58793846386746,-46.406411665701626,other_transition,DTA_0_5_air,110.40540540540539,alumina,0.1,TA Instruments Q600 SDT
561.7867867867868,0,5,air,-34.59203182661045,-3.4592031826610454,-35.128818613397236,other_transition,DTA_0_5_air,112.35735735735736,alumina,0.1,TA Instruments Q600 SDT
571.5465465465466,0,5,air,-26.877831556645507,-2.687783155664551,-27.424378103192055,other_transition,DTA_0_5_air,114.30930930930931,alumina,0.1,TA Instruments Q600 SDT
581.3063063063063,0,5,air,-25.565171630037476,-2.5565171630037478,-26.121477936343783,other_transition,DTA_0_5_air,116.26126126126125,alumina,0.1,TA Instruments Q600 SDT
591.066066066066,0,5,air,-22.0684588431919,-2.2068458843191903,-22.63452490925797,other_transition,DTA_0_5_air,118.21321321321321,alumina,0.1,TA Instruments Q600 SDT
600.8258258258259,0,5,air,-14.764666202597175,-1.4764666202597176,-15.340492028423,other_transition,DTA_0_5_air,120.16516516516518,alumina,0.1,TA Instruments Q600 SDT
610.5855855855856,0,5,air,-14.82608713199239,-1.4826087131992391,-15.411672717577975,other_transition,DTA_0_5_air,122.11711711711712,alumina,0.1,TA Instruments Q600 SDT
620.3453453453453,0,5,air,-15.927506142813147,-1.5927506142813148,-16.522851488158494,other_transition,DTA_0_5_air,124.06906906906906,alumina,0.1,TA Instruments Q600 SDT
630.105105105105,0,5,air,-16.820626365821223,-1.6820626365821223,-17.42573147092633,other_transition,DTA_0_5_air,126.02102102102101,alumina,0.1,TA Instruments Q600 SDT
639.8648648648649,0,5,air,-20.31299391930822,-2.031299391930822,-20.927858784173083,other_transition,DTA_0_5_air,127.97297297297298,alumina,0.1,TA Instruments Q600 SDT
649.6246246246246,0,5,air,-31.618935041102652,-3.1618935041102656,-32.243559665727275,other_transition,DTA_0_5_air,129.92492492492494,alumina,0.1,TA Instruments Q600 SDT
659.3843843843844,0,5,air,-47.38220019613162,-4.738220019613162,-48.016584580516,other_transition,DTA_0_5_air,131.87687687687688,alumina,0.1,TA Instruments Q600 SDT
669.1441441441441,0,5,air,-60.501698325563716,-6.050169832556372,-61.14584246970786,other_transition,DTA_0_5_air,133.82882882882882,alumina,0.1,TA Instruments Q600 SDT
678.9039039039039,0,5,air,-84.83172563484155,-8.483172563484155,-85.48562953874546,other_transition,DTA_0_5_air,135.7807807807808,alumina,0.1,TA Instruments Q600 SDT
688.6636636636637,0,5,air,-108.77661141313246,-10.877661141313247,-109.44027507679613,calcite_decomposition,DTA_0_5_air,137.73273273273273,alumina,0.1,TA Instruments Q600 SDT
698.4234234234234,0,5,air,-136.11521726422572,-13.611521726422573,-136.78864068764915,calcite_decomposition,DTA_0_5_air,139.68468468468467,alumina,0.1,TA Instruments Q600 SDT
708.1831831831831,0,5,air,-168.03202790410757,-16.803202790410758,-168.71521108729075,calcite_decomposition,DTA_0_5_air,141.63663663663664,alumina,0.1,TA Instruments Q600 SDT
717.942942942943,0,5,air,-187.8032246352516,-18.780322463525163,-188.49616757819456,calcite_decomposition,DTA_0_5_air,143.5885885885886,alumina,0.1,TA Instruments Q600 SDT
727.7027027027027,0,5,air,-199.69910435040526,-19.96991043504053,-200.40180705310797,calcite_decomposition,DTA_0_5_air,145.54054054054055,alumina,0.1,TA Instruments Q600 SDT
737.4624624624624,0,5,air,-200.40876394127562,-20.040876394127565,-201.1212264037381,calcite_decomposition,DTA_0_5_air,147.4924924924925,alumina,0.1,TA Instruments Q600 SDT
747.2222222222222,0,5,air,-190.94906548480841,-19.094906548480843,-191.67128770703064,calcite_decomposition,DTA_0_5_air,149.44444444444443,alumina,0.1,TA Instruments Q600 SDT
756.981981981982,0,5,air,-174.27857033237893,-17.427857033237895,-175.01055231436092,calcite_decomposition,DTA_0_5_air,151.3963963963964,alumina,0.1,TA Instruments Q600 SDT
766.7417417417417,0,5,air,-150.16778257183313,-15.016778257183313,-150.90952431357488,calcite_decomposition,DTA_0_5_air,153.34834834834834,alumina,0.1,TA Instruments Q600 SDT
776.5015015015015,0,5,air,-122.20727997646772,-12.220727997646772,-122.95878147796923,calcite_decomposition,DTA_0_5_air,155.3003003003003,alumina,0.1,TA Instruments Q600 SDT
786.2612612612612,0,5,air,-95.26315843713586,-9.526315843713586,-96.02441969839712,other_transition,DTA_0_5_air,157.25225225225225,alumina,0.1,TA Instruments Q600 SDT
796.021021021021,0,5,air,-71.86276252625167,-7.186276252625167,-72.6337835472727,other_transition,DTA_0_5_air,159.20420420420422,alumina,0.1,TA Instruments Q600 SDT
805.7807807807808,0,5,air,-49.19584971209569,-4.91958497120957,-49.976630492876474,other_transition,DTA_0_5_air,161.15615615615616,alumina,0.1,TA Instruments Q600 SDT
815.5405405405405,0,5,air,-32.50600794496762,-3.250600794496762,-33.29654848550816,other_transition,DTA_0_5_air,163.1081081081081,alumina,0.1,TA Instruments Q600 SDT
825.3003003003003,0,5,air,-18.37172114878816,-1.8371721148788163,-19.17202144908846,other_transition,DTA_0_5_air,165.06006006006004,alumina,0.1,TA Instruments Q600 SDT
835.0600600600601,0,5,air,-12.038347886936412,-1.2038347886936414,-12.848407946996472,other_transition,DTA_0_5_air,167.012012012012,alumina,0.1,TA Instruments Q600 SDT
844.8198198198198,0,5,air,-6.083050041964256,-0.6083050041964256,-6.902869861784076,baseline,DTA_0_5_air,168.96396396396398,alumina,0.1,TA Instruments Q600 SDT
854.5795795795796,0,5,air,-2.993602443133272,-0.2993602443133272,-3.8231820227128517,baseline,DTA_0_5_air,170.91591591591592,alumina,0.1,TA Instruments Q600 SDT
864.3393393393393,0,5,air,-3.388385021896089,-0.3388385021896089,-4.2277243612354285,baseline,DTA_0_5_air,172.86786786786786,alumina,0.1,TA Instruments Q600 SDT
874.0990990990991,0,5,air,-1.6820168625086303,-0.16820168625086304,-2.5311159616077292,baseline,DTA_0_5_air,174.81981981981983,alumina,0.1,TA Instruments Q600 SDT
883.8588588588589,0,5,air,-0.33242964104364303,-0.0332429641043643,-1.191288499902502,baseline,DTA_0_5_air,176.77177177177177,alumina,0.1,TA Instruments Q600 SDT
893.6186186186186,0,5,air,-1.0525382827663337,-0.10525382827663338,-1.9211569013849523,baseline,DTA_0_5_air,178.7237237237237,alumina,0.1,TA Instruments Q600 SDT
903.3783783783783,0,5,air,0.5296208438609937,0.052962084386099374,-0.34875753451738467,baseline,DTA_0_5_air,180.67567567567568,alumina,0.1,TA Instruments Q600 SDT
913.1381381381382,0,5,air,1.0759049644525707,0.10759049644525708,0.18776682631443242,baseline,DTA_0_5_air,182.62762762762765,alumina,0.1,TA Instruments Q600 SDT
922.8978978978979,0,5,air,-1.7845990791814348,-0.17845990791814348,-2.6824969770793325,baseline,DTA_0_5_air,184.5795795795796,alumina,0.1,TA Instruments Q600 SDT
932.6576576576576,0,5,air,0.05904556664900264,0.005904556664900264,-0.848612091008655,baseline,DTA_0_5_air,186.53153153153153,alumina,0.1,TA Instruments Q600 SDT
942.4174174174174,0,5,air,2.2358130450696785,0.22358130450696787,1.318395627652261,baseline,DTA_0_5_air,188.48348348348347,alumina,0.1,TA Instruments Q600 SDT
952.1771771771772,0,5,air,-0.5249592039331927,-0.052495920393319274,-1.4521363811103698,baseline,DTA_0_5_air,190.43543543543544,alumina,0.1,TA Instruments Q600 SDT
961.936936936937,0,5,air,-4.195716123641452,-0.4195716123641452,-5.132653060578389,baseline,DTA_0_5_air,192.38738738738738,alumina,0.1,TA Instruments Q600 SDT
971.6966966966967,0,5,air,2.2600693684976383,0.22600693684976383,1.3133726718009417,baseline,DTA_0_5_air,194.33933933933935,alumina,0.1,TA Instruments Q600 SDT
981.4564564564564,0,5,air,3.653980121222116,0.3653980121222116,2.6975236647656597,baseline,DTA_0_5_air,196.2912912912913,alumina,0.1,TA Instruments Q600 SDT
991.2162162162163,0,5,air,0.9227254856366051,0.09227254856366052,-0.04349073057961117,baseline,DTA_0_5_air,198.24324324324326,alumina,0.1,TA Instruments Q600 SDT
25.0,0,5,nitrogen,-1.54326792420056,-0.154326792420056,-1.54326792420056,baseline,DTA_0_5_nitrogen,5.0,alumina,0.1,TA Instruments Q600 SDT
34.75975975975976,0,5,nitrogen,-3.8236876347015984,-0.38236876347015986,-3.8334473944613583,baseline,DTA_0_5_nitrogen,6.951951951951952,alumina,0.1,TA Instruments Q600 SDT
44.51951951951952,0,5,nitrogen,-3.239448501627714,-0.3239448501627714,-3.2589680211472336,baseline,DTA_0_5_nitrogen,8.903903903903904,alumina,0.1,TA Instruments Q600 SDT
54.27927927927928,0,5,nitrogen,-5.657925998389468,-0.5657925998389468,-5.687205277668747,baseline,DTA_0_5_nitrogen,10.855855855855856,alumina,0.1,TA Instruments Q600 SDT
64.03903903903904,0,5,nitrogen,-14.30858604663831,-1.430858604663831,-14.347625085677349,other_transition,DTA_0_5_nitrogen,12.807807807807809,alumina,0.1,TA Instruments Q600 SDT
73.7987987987988,0,5,nitrogen,-20.521287012123736,-2.0521287012123737,-20.570085810922535,ettringite_dehydration,DTA_0_5_nitrogen,14.75975975975976,alumina,0.1,TA Instruments Q600 SDT
83.55855855855856,0,5,nitrogen,-36.66322226608671,-3.6663222266086715,-36.72178082464527,ettringite_dehydration,DTA_0_5_nitrogen,16.71171171171171,alumina,0.1,TA Instruments Q600 SDT
93.31831831831832,0,5,nitrogen,-50.72570961025379,-5.072570961025379,-50.794027928572106,ettringite_dehydration,DTA_0_5_nitrogen,18.663663663663662,alumina,0.1,TA Instruments Q600 SDT
103.07807807807808,0,5,nitrogen,-58.18681587727639,-5.818681587727639,-58.26489395535447,ettringite_dehydration,DTA_0_5_nitrogen,20.615615615615617,alumina,0.1,TA Instruments Q600 SDT
112.83783783783784,0,5,nitrogen,-74.68395875369332,-7.468395875369332,-74.77179659153116,ettringite_dehydration,DTA_0_5_nitrogen,22.56756756756757,alumina,0.1,TA Instruments Q600 SDT
122.5975975975976,0,5,nitrogen,-86.29386324852317,-8.629386324852318,-86.39146084612076,ettringite_dehydration,DTA_0_5_nitrogen,24.51951951951952,alumina,0.1,TA Instruments Q600 SDT
132.35735735735736,0,5,nitrogen,-98.19852654469862,-9.819852654469862,-98.30588390205598,ettringite_dehydration,DTA_0_5_nitrogen,26.47147147147147,alumina,0.1,TA Instruments Q600 SDT
142.11711711711712,0,5,nitrogen,-94.99206046837082,-9.499206046837083,-95.10917758548794,ettringite_dehydration,DTA_0_5_nitrogen,28.423423423423422,alumina,0.1,TA Instruments Q600 SDT
151.87687687687688,0,5,nitrogen,-79.44107465929434,-7.944107465929434,-79.56795153617122,gypsum_dehydration,DTA_0_5_nitrogen,30.375375375375377,alumina,0.1,TA Instruments Q600 SDT
161.63663663663664,0,5,nitrogen,-52.778760494377195,-5.27787604943772,-52.91539713101383,gypsum_dehydration,DTA_0_5_nitrogen,32.327327327327325,alumina,0.1,TA Instruments Q600 SDT
171.3963963963964,0,5,nitrogen,-35.5392407968446,-3.5539240796844602,-35.685637193241,gypsum_dehydration,DTA_0_5_nitrogen,34.27927927927928,alumina,0.1,TA Instruments Q600 SDT
181.15615615615616,0,5,nitrogen,-23.83026766759268,-2.383026766759268,-23.986423823748837,other_transition,DTA_0_5_nitrogen,36.231231231231234,alumina,0.1,TA Instruments Q600 SDT
190.91591591591592,0,5,nitrogen,-19.346176319085917,-1.9346176319085917,-19.512092235001834,other_transition,DTA_0_5_nitrogen,38.18318318318318,alumina,0.1,TA Instruments Q600 SDT
200.67567567567568,0,5,nitrogen,-22.835323807107933,-2.2835323807107932,-23.01099948278361,other_transition,DTA_0_5_nitrogen,40.13513513513514,alumina,0.1,TA Instruments Q600 SDT
210.43543543543544,0,5,nitrogen,-31.476149257213674,-3.1476149257213675,-31.66158469264911,other_transition,DTA_0_5_nitrogen,42.087087087087085,alumina,0.1,TA Instruments Q600 SDT
220.1951951951952,0,5,nitrogen,-38.06824310435755,-3.806824310435755,-38.263438299552746,other_transition,DTA_0_5_nitrogen,44.03903903903904,alumina,0.1,TA Instruments Q600 SDT
229.95495495495496,0,5,nitrogen,-41.1181281234145,-4.111812812341451,-41.32308307836946,other_transition,DTA_0_5_nitrogen,45.990990990990994,alumina,0.1,TA Instruments Q600 SDT
239.71471471471472,0,5,nitrogen,-44.904019041731274,-4.490401904173128,-45.11873375644599,other_transition,DTA_0_5_nitrogen,47.94294294294294,alumina,0.1,TA Instruments Q600 SDT
249.47447447447448,0,5,nitrogen,-53.96623499153164,-5.396623499153165,-54.19070946600612,other_transition,DTA_0_5_nitrogen,49.8948948948949,alumina,0.1,TA Instruments Q600 SDT
259.23423423423424,0,5,nitrogen,-62.38518884899093,-6.238518884899094,-62.619423083225165,other_transition,DTA_0_5_nitrogen,51.846846846846844,alumina,0.1,TA Instruments Q600 SDT
268.99399399399397,0,5,nitrogen,-66.35838675667203,-6.635838675667204,-66.60238075066603,other_transition,DTA_0_5_nitrogen,53.79879879879879,alumina,0.1,TA Instruments Q600 SDT
278.75375375375376,0,5,nitrogen,-74.49316169208852,-7.449316169208853,-74.74691544584228,other_transition,DTA_0_5_nitrogen,55.750750750750754,alumina,0.1,TA Instruments Q600 SDT
288.5135135135135,0,5,nitrogen,-80.77020262112815,-8.077020262112816,-81.03371613464167,other_transition,DTA_0_5_nitrogen,57.702702702702695,alumina,0.1,TA Instruments Q600 SDT
298.2732732732733,0,5,nitrogen,-86.90692735378158,-8.690692735378159,-87.18020062705486,other_transition,DTA_0_5_nitrogen,59.65465465465466,alumina,0.1,TA Instruments Q600 SDT
308.033033033033,0,5,nitrogen,-96.22964897358676,-9.622964897358678,-96.5126820066198,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,61.606606606606604,alumina,0.1,TA Instruments Q600 SDT
317.7927927927928,0,5,nitrogen,-98.18336186867828,-9.818336186867828,-98.47615466147107,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,63.55855855855856,alumina,0.1,TA Instruments Q600 SDT
327.5525525525525,0,5,nitrogen,-100.5795700088515,-10.057957000885152,-100.88212256140406,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,65.5105105105105,alumina,0.1,TA Instruments Q600 SDT
337.3123123123123,0,5,nitrogen,-109.25950815749292,-10.925950815749292,-109.57182046980523,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,67.46246246246247,alumina,0.1,TA Instruments Q600 SDT
347.07207207207205,0,5,nitrogen,-111.21723691372573,-11.121723691372573,-111.5393089857978,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,69.41441441441441,alumina,0.1,TA Instruments Q600 SDT
356.83183183183183,0,5,nitrogen,-112.38089189132913,-11.238089189132914,-112.71272372316096,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,71.36636636636636,alumina,0.1,TA Instruments Q600 SDT
366.59159159159157,0,5,nitrogen,-117.36713742694724,-11.736713742694725,-117.70872901853883,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,73.31831831831832,alumina,0.1,TA Instruments Q600 SDT
376.35135135135135,0,5,nitrogen,-124.49650111313663,-12.449650111313664,-124.84785246448799,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,75.27027027027027,alumina,0.1,TA Instruments Q600 SDT
386.1111111111111,0,5,nitrogen,-119.78498390149792,-11.978498390149793,-120.14609501260904,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,77.22222222222221,alumina,0.1,TA Instruments Q600 SDT
395.8708708708709,0,5,nitrogen,-119.73012113241066,-11.973012113241067,-120.10099200328153,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,79.17417417417417,alumina,0.1,TA Instruments Q600 SDT
405.6306306306306,0,5,nitrogen,-119.13234386590156,-11.913234386590156,-119.5129744965322,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,81.12612612612612,alumina,0.1,TA Instruments Q600 SDT
415.3903903903904,0,5,nitrogen,-119.65235001384103,-11.965235001384103,-120.04274040423142,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,83.07807807807808,alumina,0.1,TA Instruments Q600 SDT
425.1501501501501,0,5,nitrogen,-128.62170915544095,-12.862170915544096,-129.0218593055911,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,85.03003003003002,alumina,0.1,TA Instruments Q600 SDT
434.9099099099099,0,5,nitrogen,-131.66442462784963,-13.166442462784964,-132.07433453775954,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,86.98198198198199,alumina,0.1,TA Instruments Q600 SDT
444.66966966966964,0,5,nitrogen,-150.20549792116125,-15.020549792116126,-150.62516759083093,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,88.93393393393393,alumina,0.1,TA Instruments Q600 SDT
454.42942942942943,0,5,nitrogen,-174.3356013490384,-17.43356013490384,-174.76503077846783,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,90.88588588588588,alumina,0.1,TA Instruments Q600 SDT
464.18918918918916,0,5,nitrogen,-197.54642236637403,-19.754642236637405,-197.98561155556322,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,92.83783783783784,alumina,0.1,TA Instruments Q600 SDT
473.94894894894895,0,5,nitrogen,-216.4196455602339,-21.641964556023392,-216.86859450918286,rubber_pyrolysis_csh_dehydration,DTA_0_5_nitrogen,94.7897897897898,alumina,0.1,TA Instruments Q600 SDT
