condition_name,pipe_size,pipe_material,inner_diameter_mm,inlet_velocity_m_s,inlet_turbulent_intensity,inlet_turbulent_length_scale_m,inlet_turbulent_kinetic_energy_m2_s2,inlet_dissipation_rate_m2_s3,inlet_specific_dissipation_rate_1_s,reynolds_number,wall_roughness_m,wall_roughness_constant,first_cell_height_m,y_plus_target,outlet_pressure_gauge_Pa,outlet_backflow_turbulent_intensity,outlet_backflow_length_scale_m,recommended_time_step_s,recommended_mesh_size_m,courant_number_max,reference_pressure_Pa,reference_temperature_K,reference_density_kg_m3
High_Flow,DN100,PVC,105.3,3.0,0.036066880032459336,0.007371000000000001,0.017561067776223488,0.05187783570686063,32.823766987752904,150000,1.5e-06,0.5,0.00011180339887498948,30,0,0.05,0.010530000000000001,3.51e-05,0.001053,1.0,101325,293.15,998.2
High_Flow,DN100,Steel_Carbon,105.3,3.0,0.036066880032459336,0.007371000000000001,0.017561067776223488,0.05187783570686063,32.823766987752904,150000,4.4999999999999996e-05,0.5,0.00011180339887498948,30,0,0.05,0.010530000000000001,3.51e-05,0.001053,1.0,101325,293.15,998.2
High_Flow,DN100,Concrete,105.3,3.0,0.036066880032459336,0.007371000000000001,0.017561067776223488,0.05187783570686063,32.823766987752904,150000,0.0015,0.5,0.00011180339887498948,30,0,0.05,0.010530000000000001,3.51e-05,0.001053,1.0,101325,293.15,998.2
High_Flow,DN150,PVC,157.10000000000002,3.0,0.036066880032459336,0.010997000000000003,0.017561067776223488,0.034772349458513194,22.000908108277404,150000,1.5e-06,0.5,0.00011180339887498948,30,0,0.05,0.015710000000000002,5.2366666666666675e-05,0.0015710000000000001,1.0,101325,293.15,998.2
High_Flow,DN150,Steel_Carbon,157.10000000000002,3.0,0.036066880032459336,0.010997000000000003,0.017561067776223488,0.034772349458513194,22.000908108277404,150000,4.4999999999999996e-05,0.5,0.00011180339887498948,30,0,0.05,0.015710000000000002,5.2366666666666675e-05,0.0015710000000000001,1.0,101325,293.15,998.2
High_Flow,DN150,Concrete,157.10000000000002,3.0,0.036066880032459336,0.010997000000000003,0.017561067776223488,0.034772349458513194,22.000908108277404,150000,0.0015,0.5,0.00011180339887498948,30,0,0.05,0.015710000000000002,5.2366666666666675e-05,0.0015710000000000001,1.0,101325,293.15,998.2
Laminar,DN50,PVC,53.099999999999994,0.05,0.01,0.010997000000000003,3.75e-07,0.001,1.0,2000,1.5e-06,0.5,0.006708203932499368,30,0,0.05,0.00531,0.0010619999999999998,0.0005309999999999999,1.0,101325,293.15,998.2
Laminar,DN50,Steel_Carbon,53.099999999999994,0.05,0.01,0.010997000000000003,3.75e-07,0.001,1.0,2000,4.4999999999999996e-05,0.5,0.006708203932499368,30,0,0.05,0.00531,0.0010619999999999998,0.0005309999999999999,1.0,101325,293.15,998.2
Laminar,DN50,Concrete,53.099999999999994,0.05,0.01,0.010997000000000003,3.75e-07,0.001,1.0,2000,0.0015,0.5,0.006708203932499368,30,0,0.05,0.00531,0.0010619999999999998,0.0005309999999999999,1.0,101325,293.15,998.2
Laminar,DN100,PVC,105.3,0.05,0.01,0.010997000000000003,3.75e-07,0.001,1.0,2000,1.5e-06,0.5,0.006708203932499368,30,0,0.05,0.010530000000000001,0.0021060000000000002,0.001053,1.0,101325,293.15,998.2
Laminar,DN100,Steel_Carbon,105.3,0.05,0.01,0.010997000000000003,3.75e-07,0.001,1.0,2000,4.4999999999999996e-05,0.5,0.006708203932499368,30,0,0.05,0.010530000000000001,0.0021060000000000002,0.001053,1.0,101325,293.15,998.2
Laminar,DN100,Concrete,105.3,0.05,0.01,0.010997000000000003,3.75e-07,0.001,1.0,2000,0.0015,0.5,0.006708203932499368,30,0,0.05,0.010530000000000001,0.0021060000000000002,0.001053,1.0,101325,293.15,998.2
Laminar,DN150,PVC,157.10000000000002,0.05,0.01,0.010997000000000003,3.75e-07,0.001,1.0,2000,1.5e-06,0.5,0.006708203932499368,30,0,0.05,0.015710000000000002,0.0031420000000000003,0.0015710000000000001,1.0,101325,293.15,998.2
Laminar,DN150,Steel_Carbon,157.10000000000002,0.05,0.01,0.010997000000000003,3.75e-07,0.001,1.0,2000,4.4999999999999996e-05,0.5,0.006708203932499368,30,0,0.05,0.015710000000000002,0.0031420000000000003,0.0015710000000000001,1.0,101325,293.15,998.2
Laminar,DN150,Concrete,157.10000000000002,0.05,0.01,0.010997000000000003,3.75e-07,0.001,1.0,2000,0.0015,0.5,0.006708203932499368,30,0,0.05,0.015710000000000002,0.0031420000000000003,0.0015710000000000001,1.0,101325,293.15,998.2
Transitional,DN50,PVC,53.099999999999994,0.1,0.01,0.010997000000000003,1.5e-06,0.001,1.0,3000,1.5e-06,0.5,0.003354101966249684,30,0,0.05,0.00531,0.0005309999999999999,0.0005309999999999999,1.0,101325,293.15,998.2
Transitional,DN50,Steel_Carbon,53.099999999999994,0.1,0.01,0.010997000000000003,1.5e-06,0.001,1.0,3000,4.4999999999999996e-05,0.5,0.003354101966249684,30,0,0.05,0.00531,0.0005309999999999999,0.0005309999999999999,1.0,101325,293.15,998.2
Transitional,DN50,Concrete,53.099999999999994,0.1,0.01,0.010997000000000003,1.5e-06,0.001,1.0,3000,0.0015,0.5,0.003354101966249684,30,0,0.05,0.00531,0.0005309999999999999,0.0005309999999999999,1.0,101325,293.15,998.2
Transitional,DN100,PVC,105.3,0.1,0.01,0.010997000000000003,1.5e-06,0.001,1.0,3000,1.5e-06,0.5,0.003354101966249684,30,0,0.05,0.010530000000000001,0.0010530000000000001,0.001053,1.0,101325,293.15,998.2
Transitional,DN100,Steel_Carbon,105.3,0.1,0.01,0.010997000000000003,1.5e-06,0.001,1.0,3000,4.4999999999999996e-05,0.5,0.003354101966249684,30,0,0.05,0.010530000000000001,0.0010530000000000001,0.001053,1.0,101325,293.15,998.2
Transitional,DN100,Concrete,105.3,0.1,0.01,0.010997000000000003,1.5e-06,0.001,1.0,3000,0.0015,0.5,0.003354101966249684,30,0,0.05,0.010530000000000001,0.0010530000000000001,0.001053,1.0,101325,293.15,998.2
Transitional,DN150,PVC,157.10000000000002,0.1,0.01,0.010997000000000003,1.5e-06,0.001,1.0,3000,1.5e-06,0.5,0.003354101966249684,30,0,0.05,0.015710000000000002,0.0015710000000000001,0.0015710000000000001,1.0,101325,293.15,998.2
Transitional,DN150,Steel_Carbon,157.10000000000002,0.1,0.01,0.010997000000000003,1.5e-06,0.001,1.0,3000,4.4999999999999996e-05,0.5,0.003354101966249684,30,0,0.05,0.015710000000000002,0.0015710000000000001,0.0015710000000000001,1.0,101325,293.15,998.2
Transitional,DN150,Concrete,157.10000000000002,0.1,0.01,0.010997000000000003,1.5e-06,0.001,1.0,3000,0.0015,0.5,0.003354101966249684,30,0,0.05,0.015710000000000002,0.0015710000000000001,0.0015710000000000001,1.0,101325,293.15,998.2
