time_s,signal1,signal2
4.1e-05,-0.0002520978580265496,4.575536927019576e-05
4.2e-05,-0.00023257263042326858,4.234146269487973e-05
4.3e-05,-0.00021324371105150446,3.896204307772547e-05
4.4e-05,-0.0001941376384409754,3.5621609716865724e-05
4.5e-05,-0.00017527394267769525,3.232335337635048e-05
4.6e-05,-0.0001566917685349668,2.9074108166908966e-05
4.7e-05,-0.00013842968296852017,2.5880584481059715e-05
4.8e-05,-0.00012049783726741314,2.2744695108836184e-05
4.9e-05,-0.0001029024474949148,1.966778461265369e-05
5e-05,-8.564693287980333e-05,1.6650422736212384e-05
5.1e-05,-6.873112346090353e-05,1.3692565768221259e-05
5.2e-05,-5.217807343164365e-05,1.0798528935227966e-05
5.3e-05,-3.601642826774564e-05,7.973550935244038e-06
5.4e-05,-2.026287423521234e-05,5.220918606835228e-06
5.5e-05,-4.935830985548653e-06,2.54419797986463e-06
5.6e-05,9.9507852402614e-06,-5.4492576316555874e-08
5.7e-05,2.4389242264242528e-05,-2.57429267419021e-06
5.8e-05,3.8356840495099514e-05,-5.011647856834313e-06
5.9e-05,5.1831479022286456e-05,-7.363194250535404e-06
6e-05,6.481367311615532e-05,-9.62926587075903e-06
6.1e-05,7.730384289619517e-05,-1.1810077917643404e-05
6.2e-05,8.930595133199814e-05,-1.390670883926758e-05
6.3e-05,0.00010082590280719617,-1.592054930123329e-05
6.4e-05,0.00011183682117335378,-1.7847108346081243e-05
6.5e-05,0.0001223015364785884,-1.968011207746e-05
6.6e-05,0.00013220081743423924,-2.1416238812218637e-05
6.7e-05,0.00014151291966615437,-2.305169663416152e-05
6.8e-05,0.00015021381878362289,-2.4582620648656302e-05
6.9e-05,0.00015828827796505532,-2.6006682396823294e-05
7e-05,0.0001657056863964265,-2.731884886072383e-05
7.1e-05,0.00017243900817740172,-2.8514698588704068e-05
7.2e-05,0.00017850308346182994,-2.959671499403024e-05
7.3e-05,0.00018392271092391606,-3.056897323913322e-05
7.4e-05,0.00018872515109520627,-3.143610623992944e-05
7.5e-05,0.00019294436954123083,-3.220385742102451e-05
7.6e-05,0.00019659065242444668,-3.287383532791772e-05
7.7e-05,0.0001996688990093857,-3.344675863591315e-05
7.8e-05,0.00020219985017655542,-3.392594292542215e-05
7.9e-05,0.00020420318443079667,-3.4314516634010235e-05
8e-05,0.00020570133538627485,-3.4616366338606574e-05
8.1e-05,0.00020672258692130008,-3.483644408223693e-05
8.2e-05,0.00020727921611371622,-3.497690926483274e-05
8.3e-05,0.00020738368362983392,-3.50399820767306e-05
8.4e-05,0.00020707094628246033,-3.503161637093127e-05
8.5e-05,0.0002063745738820968,-3.495746811147765e-05
8.6e-05,0.00020533297224042892,-3.48241376118521e-05
8.7e-05,0.0002039840343605349,-3.463811872945711e-05
8.8e-05,0.00020232803612319804,-3.43993482513783e-05
8.9e-05,0.00020035396308708766,-3.410582717674479e-05
9e-05,0.00019806007335180996,-3.3757069166275445e-05
9.1e-05,0.00019543982499750195,-3.335174749608945e-05
9.2e-05,0.0001924943015137632,-3.289002112540315e-05
9.3e-05,0.00018923078130134936,-3.237312914122242e-05
9.4e-05,0.0001856411444520209,-3.179963768980631e-05
9.5e-05,0.00018171853626361043,-3.11683425973055e-05
9.6e-05,0.00017747624400661226,-3.0481340182698297e-05
9.7e-05,0.00017292974361290516,-2.9741038778423227e-05
9.8e-05,0.00016810037804291367,-2.8950980727437763e-05
9.9e-05,0.00016301240343145098,-2.8115197594386234e-05
0.0001,0.0001576690721576263,-2.723404026740032e-05
0.000101,0.00015207043171862404,-2.6307352323546047e-05
0.000102,0.000146224097273056,-2.533619930184558e-05
0.000103,0.00014013674489981987,-2.4321502436618782e-05
0.000104,0.00013382737239290234,-2.32665881027266e-05
0.000105,0.00012732215778699275,-2.217609479655277e-05
0.000106,0.00012063403854445232,-2.105236472931128e-05
0.000107,0.00011377751575332154,-1.9898051836335956e-05
0.000108,0.00010678154792668377,-1.8718186574627143e-05
0.000109,9.967314548402712e-05,-1.7517425795546498e-05
0.00011,9.248592845986847e-05,-1.630167089603453e-05
0.000111,8.525418967366375e-05,-1.5076933714099839e-05
0.000112,7.798205269996715e-05,-1.3843982488583116e-05
0.000113,7.066524583358227e-05,-1.2602153607715947e-05
0.000114,6.331006396678429e-05,-1.13525352086992e-05
0.000115,5.591943742926798e-05,-1.0095629490938158e-05
0.000116,4.8501339693433195e-05,-8.83293732699249e-06
0.000117,4.107062211230041e-05,-7.567149031249612e-06
0.000118,3.3626897010474355e-05,-6.298329652730643e-06
0.000119,2.6172137514232514e-05,-5.026950066727075e-06
0.00012,1.8734140767623853e-05,-3.757774069826934e-06
0.000121,1.1343997131359625e-05,-2.4960801425896292e-06
0.000122,4.040149820004989e-06,-1.248463167607004e-06
0.000123,-3.135516260007899e-06,-2.2091479771968166e-08
0.000124,-1.0168584721480891e-05,1.180589396967959e-06
0.000125,-1.704917602041563e-05,2.3578930789046837e-06
0.000126,-2.3758754335544554e-05,3.5067005604116188e-06
0.000127,-3.028139163067619e-05,4.62433984758842e-06
0.000128,-3.658512448462847e-05,5.705278918605487e-06
0.000129,-4.2629837221395145e-05,6.742563065268633e-06
0.00013,-4.8396546140450696e-05,7.732874642863083e-06
0.000131,-5.3865960739288574e-05,8.672831506177024e-06
0.000132,-5.900133834562956e-05,9.556104473733692e-06
0.000133,-6.377184639496977e-05,1.037739809108618e-05
0.000134,-6.813741775313119e-05,1.1129796539761622e-05
0.000135,-7.206079418539769e-05,1.1806869867967011e-05
0.000136,-7.555315995028566e-05,1.2410526239633885e-05
0.000137,-7.864011044201889e-05,1.2945147312858605e-05
0.000138,-8.134096149234808e-05,1.3414051769941462e-05
0.000139,-8.368251029722122e-05,1.3821846493872485e-05
0.00014,-8.567831969982509e-05,1.4170834525261139e-05
0.000141,-8.733567892309948e-05,1.4462237778822156e-05
0.000142,-8.868118303000032e-05,1.4700599371979049e-05
0.000143,-8.97409775042514e-05,1.4890383793946756e-05
0.000144,-9.052490733645996e-05,1.5033278526136142e-05
0.000145,-9.104306138235114e-05,1.5131021883804976e-05
0.000146,-9.12973175363602e-05,1.5183927454976581e-05
0.000147,-9.128776755635315e-05,1.5192003852179886e-05
0.000148,-9.103844660198049e-05,1.5159378867626946e-05
0.000149,-9.057642400317022e-05,1.5090696975439126e-05
0.00015,-8.992435528480345e-05,1.4989853266599575e-05
0.000151,-8.910583302118141e-05,1.4860902506724502e-05
0.000152,-8.812550361696524e-05,1.4704616929159995e-05
0.000153,-8.697999065486156e-05,1.4520382904800774e-05
0.000154,-8.56779335117847e-05,1.4309653595002826e-05
0.000155,-8.422581642139642e-05,1.4073508126316945e-05
0.000156,-8.26224624923701e-05,1.3811718329409471e-05
0.000157,-8.086968614635451e-05,1.3524573469970405e-05
0.000158,-7.896109106230816e-05,1.321094370139801e-05
0.000159,-7.689012871563883e-05,1.286967319173561e-05
0.00016,-7.467535763864796e-05,1.2503925305061465e-05
0.000161,-7.234166090175427e-05,1.2117950508203063e-05
0.000162,-6.990797453472315e-05,1.1714979524036682e-05
0.000163,-6.739594328140732e-05,1.1298709036829042e-05
0.000164,-6.481973820491109e-05,1.087154748378058e-05
0.000165,-6.218822897117865e-05,1.0434992014505438e-05
0.000166,-5.9520803454449306e-05,9.99234631321418e-06
0.000167,-5.6835104559057004e-05,9.546615074669097e-06
0.000168,-5.41343096390547e-05,9.098321418199471e-06
0.000169,-5.141983173036414e-05,8.647685367640408e-06
0.00017,-4.8687497387329196e-05,8.193971737983864e-06
0.000171,-4.5930826949491545e-05,7.736049697362565e-06
0.000172,-4.3159130369273466e-05,7.275492075552522e-06
0.000173,-4.0383665038706975e-05,6.814206644967481e-06
0.000174,-3.761110603364554e-05,6.3533135721774385e-06
0.000175,-3.484894383670071e-05,5.894072895811854e-06
0.000176,-3.209335551069878e-05,5.435815334334011e-06
0.000177,-2.933531954275406e-05,4.976983132962311e-06
0.000178,-2.6576217384230233e-05,4.517798521564723e-06
0.000179,-2.3816337930428822e-05,4.05829797679331e-06
0.00018,-2.1048523142558037e-05,3.597238772068631e-06
0.000181,-1.8268620541008222e-05,3.1338907638349308e-06
0.000182,-1.546539658763549e-05,2.666317469657018e-06
0.000183,-1.2628777797944182e-05,2.1927800220010983e-06
0.000184,-9.772947558986498e-06,1.7156875928047773e-06
0.000185,-6.917903792080487e-06,1.2384462089084661e-06
0.000186,-4.082740129876468e-06,7.643000584570996e-07
0.000187,-1.28974650260199e-06,2.9704019039854146e-07
0.000188,1.4514038426598356e-06,-1.6168652417920433e-07
0.000189,4.1349073197308895e-06,-6.108945592778796e-07
0.00019,6.746068190886321e-06,-1.0480763711753971e-06
0.000191,9.271467653742601e-06,-1.4709413262487833e-06
0.000192,1.1699348691136845e-05,-1.8775009231179437e-06
0.000193,1.4015950330846701e-05,-2.26542964263951e-06
0.000194,1.6216834136207228e-05,-2.63398456257874e-06
0.000195,1.8298435306304356e-05,-2.982573281496385e-06
0.000196,2.0244085089561893e-05,-3.3083648861265627e-06
0.000197,2.2038104823322275e-05,-3.6086921550371173e-06
0.000198,2.3663825913740133e-05,-3.880727996412391e-06
0.000199,2.510540980733651e-05,-4.1217845885586755e-06
0.0002,2.6368157043773323e-05,-4.332761360856418e-06
0.000201,2.746453744446922e-05,-4.515777160979224e-06
0.000202,2.8401613275950505e-05,-4.6720235388282965e-06
0.000203,2.9189616408645644e-05,-4.803229448030828e-06
0.000204,2.983701034444917e-05,-4.910838241429493e-06
0.000205,3.0349546967668844e-05,-4.9958328463731735e-06
0.000206,3.0741658547858636e-05,-5.06066999673291e-06
0.000207,3.102777909183077e-05,-5.107807377006508e-06
0.000208,3.1209962756435344e-05,-5.137581303950461e-06
0.000209,3.128861977373026e-05,-5.150042030737145e-06
0.00021,3.1263197592646863e-05,-5.145087362400881e-06
0.000211,3.1131829695144603e-05,-5.122389866678705e-06
0.000212,3.090269463542822e-05,-5.083323774472144e-06
0.000213,3.058647360466685e-05,-5.029692715370715e-06
0.000214,3.0189400471348545e-05,-4.962534951171475e-06
0.000215,2.97184820577641e-05,-4.8830213177933385e-06
0.000216,2.9178490178353173e-05,-4.791969895211048e-06
0.000217,2.8571956812621512e-05,-4.689824134299183e-06
0.000218,2.7906916360923767e-05,-4.5779618473201465e-06
0.000219,2.7191287902771943e-05,-4.457744808487934e-06
0.00022,2.6425783985277083e-05,-4.329294703352611e-06
0.000221,2.561142011363945e-05,-4.1927798737662955e-06
0.000222,2.474788748320668e-05,-4.048154461557598e-06
0.000223,2.3834451956734173e-05,-3.895298550145657e-06
0.000224,2.2881656442509152e-05,-3.736006110295243e-06
0.000225,2.1903606379743693e-05,-3.5726792317854505e-06
0.000226,2.0909027640728498e-05,-3.4067936715648873e-06
0.000227,1.9907671083930174e-05,-3.2399980799226093e-06
0.000228,1.890963310154481e-05,-3.0740184060222717e-06
0.000229,1.792233619922023e-05,-2.910125423650818e-06
0.00023,1.695822601643261e-05,-2.7504430799260434e-06
0.000231,1.602879624146884e-05,-2.596933172356622e-06
0.000232,1.5133005840634451e-05,-2.4494004582612974e-06
0.000233,1.4266914170457687e-05,-2.307146601782287e-06
0.000234,1.3425965164768436e-05,-2.1693803668949014e-06
0.000235,1.260369018337537e-05,-2.034981595400218e-06
0.000236,1.1800702909953728e-05,-1.904028343353574e-06
0.000237,1.1019323382167115e-05,-1.776892527696251e-06
0.000238,1.025730382594528e-05,-1.6531578929222554e-06
0.000239,9.512753980365706e-06,-1.5324686297134607e-06
0.00024,8.783172705236609e-06,-1.4143934373340266e-06
0.000241,8.064529796347407e-06,-1.2982473861168409e-06
0.000242,7.3572315450217315e-06,-1.1840943220929788e-06
0.000243,6.661698951078746e-06,-1.0720038020388236e-06
0.000244,5.97232321410303e-06,-9.610087141662608e-07
0.000245,5.283912943209989e-06,-8.502065856371452e-07
0.000246,4.589958997744744e-06,-7.384843348108569e-07
0.000247,3.884189060819269e-06,-6.247670063112022e-07
0.000248,3.1704923264686844e-06,-5.096929164311912e-07
0.000249,2.4557755285850804e-06,-3.9441345728388573e-07
0.00025,1.744867552418836e-06,-2.7971710079672304e-07
0.000251,1.0439044184936273e-06,-1.666125432936462e-07
0.000252,3.565297206049892e-07,-5.570925031043616e-08
0.000253,-3.151557748823333e-07,5.264285555009426e-08
0.000254,-9.652166922743674e-07,1.574463607399938e-07
0.000255,-1.5880208715547878e-06,2.5775315580436165e-07
0.000256,-2.1821256105301035e-06,3.533480243408982e-07
0.000257,-2.746465387490073e-06,4.4408850444990883e-07
0.000258,-3.2816733629584085e-06,5.301016088215114e-07
0.000259,-3.789000086811099e-06,6.116203110538043e-07
0.00026,-4.265024068187456e-06,6.880959055008169e-07
0.000261,-4.705830663636356e-06,7.588894441915533e-07
0.000262,-5.108624257799908e-06,8.235625777385329e-07
0.000263,-5.470627373903956e-06,8.816773175020873e-07
0.000264,-5.792841147393832e-06,9.333935885682822e-07
0.000265,-6.077891515103267e-06,9.791347507355862e-07
0.000266,-6.326483181517487e-06,1.01900218515884e-06
0.000267,-6.53986310932399e-06,1.0531825722741247e-06
0.000268,-6.720400958685406e-06,1.0820672596681285e-06
0.000269,-6.870019129524488e-06,1.1059773973954538e-06
0.00027,-6.992293718614582e-06,1.1254976975791387e-06
0.000271,-7.090878350614045e-06,1.1412265530325325e-06
0.000272,-7.165436752199315e-06,1.1530971372380443e-06
0.000273,-7.214767266267245e-06,1.1608947225418835e-06
0.000274,-7.238336026468541e-06,1.1645263959816095e-06
0.000275,-7.235208435830368e-06,1.163832602440608e-06
0.000276,-7.206203137170202e-06,1.1589300826364888e-06
0.000277,-7.152978408748654e-06,1.1500759338368603e-06
0.000278,-7.07560817540939e-06,1.137261225512404e-06
0.000279,-6.974430472570277e-06,1.120521212827879e-06
0.00028,-6.851219898997603e-06,1.100154207843732e-06
0.000281,-6.707744092094731e-06,1.0764650042326637e-06
0.000282,-6.5468663666173076e-06,1.0499339131970787e-06
0.000283,-6.371689483710969e-06,1.0210841538205654e-06
0.000284,-6.182879670186004e-06,9.900307420316311e-07
0.000285,-5.9808801981611965e-06,9.568479025037805e-07
0.000286,-5.766544421124867e-06,9.216874804344758e-07
0.000287,-5.540565705450945e-06,8.846742476723671e-07
0.000288,-5.3058250236339575e-06,8.462824492443608e-07
0.000289,-5.066079054652189e-06,8.07129654699385e-07
0.00029,-4.823373578474065e-06,7.675475533561735e-07
0.000291,-4.579917022840473e-06,7.27893085854299e-07
0.000292,-4.3388752557383194e-06,6.886929738385468e-07
0.000293,-4.102821829118876e-06,6.503779207248887e-07
0.000294,-3.875438842589936e-06,6.135580056846837e-07
0.000295,-3.6601685006507587e-06,5.788040025506348e-07
0.000296,-3.456528354183239e-06,5.460315978945006e-07
0.000297,-3.2629991574440983e-06,5.149817301263512e-07
0.000298,-3.0782562659340583e-06,4.85433002842273e-07
0.000299,-2.9003909619115526e-06,4.570666822532401e-07
0.0003,-2.729137086254773e-06,4.2983038761777623e-07
0.000301,-2.5647575921758977e-06,4.0376005542930245e-07
0.000302,-2.406049503181902e-06,3.7864627354924644e-07
0.000303,-2.2518947163689484e-06,3.542934315310557e-07
0.000304,-2.1017289975279135e-06,3.3060898629088974e-07
0.000305,-1.954756102288763e-06,3.074650959431465e-07
0.000306,-1.8112070958089306e-06,2.8490035399332726e-07
0.000307,-1.6713932579948743e-06,2.6296785418991334e-07
0.000308,-1.5337852465370929e-06,2.41413735368453e-07
0.000309,-1.3968211936362522e-06,2.1997629221181195e-07
0.00031,-1.2588756976182855e-06,1.983885231187248e-07
0.000311,-1.1183476763701012e-06,1.7638666555108022e-07
0.000312,-9.759953404757571e-07,1.5408906964268933e-07
0.000313,-8.333495140825825e-07,1.3174084917963334e-07
0.000314,-6.912524628528919e-07,1.0947080039723798e-07
0.000315,-5.508441038603114e-07,8.745583427553059e-08
0.000316,-4.130078974302965e-07,6.583897110603898e-08
0.000317,-2.782783704170581e-07,4.470688470415166e-08
0.000318,-1.4809345698839813e-07,2.4293037324853017e-08
0.000319,-2.3842977259270475e-08,4.823659284630203e-09
0.00032,9.445001940225378e-08,-1.3706150043969907e-08
0.000321,2.0698553183179725e-07,-3.134067789015495e-08
0.000322,3.1413257516065625e-07,-4.814600029334298e-08
0.000323,4.164346492442846e-07,-6.421722121331182e-08
0.000324,5.134195734124325e-07,-7.948630603522654e-08
0.000325,6.044073151627075e-07,-9.384908413327862e-08
0.000326,6.891419607341685e-07,-1.0727447473377532e-07
0.000327,7.673414530781202e-07,-1.1972623487237157e-07
0.000328,8.390966655388896e-07,-1.3121575497957704e-07
0.000329,9.047410916810432e-07,-1.417905146573996e-07
0.00033,9.641978997795578e-07,-1.5143154381890757e-07
0.000331,1.0174402364163646e-06,-1.6012599705361854e-07
0.000332,1.064888404317282e-06,-1.6793954406552956e-07
0.000333,1.1069295450226993e-06,-1.749341834307634e-07
0.000334,1.1441419256142701e-06,-1.811980942424779e-07
0.000335,1.1771305439308395e-06,-1.8682406216520511e-07
0.000336,1.205696331028086e-06,-1.9177547850744076e-07
0.000337,1.2294263907792301e-06,-1.959799975818365e-07
0.000338,1.2481621065880943e-06,-1.9941021697074444e-07
0.000339,1.2616684319283327e-06,-2.0202650307580303e-07
0.00034,1.2698893790896991e-06,-2.0381211465211165e-07
0.000341,1.2729437094061715e-06,-2.047786675725337e-07
0.000342,1.2706132819187283e-06,-2.0488263400392557e-07
0.000343,1.2627373365473033e-06,-2.0408987725572793e-07
0.000344,1.2497010766775063e-06,-2.0246329700017303e-07
0.000345,1.2319733998676203e-06,-2.0008209482327002e-07
0.000346,1.2101716164952477e-06,-1.970471362162215e-07
0.000347,1.1849952177095415e-06,-1.93473698113125e-07
0.000348,1.1566333592364974e-06,-1.8939324280742596e-07
0.000349,1.1251955621369619e-06,-1.848230374465851e-07
0.00035,1.0909687444904712e-06,-1.7981244904397383e-07
0.000351,1.054206735594226e-06,-1.744053038428163e-07
0.000352,1.0154545015614391e-06,-1.686877348027217e-07
0.000353,9.754057921770748e-07,-1.6276926556567394e-07
0.000354,9.34412222750104e-07,-1.5670325372606962e-07
0.000355,8.928424771120706e-07,-1.5054521863633173e-07
0.000356,8.513424181484469e-07,-1.4439955135233564e-07
0.000357,8.104657361303095e-07,-1.3835650433548257e-07
0.000358,7.709458862608703e-07,-1.32533922593972e-07
0.000359,7.334728920369162e-07,-1.270427952910051e-07
0.00036,6.979546723281165e-07,-1.218657880211967e-07
0.000361,6.640854076649596e-07,-1.1694996046165984e-07
0.000362,6.316185589782479e-07,-1.1225388986698702e-07
0.000363,6.001933361887758e-07,-1.0771747333805014e-07
0.000364,5.697527723236462e-07,-1.033279285377957e-07
0.000365,5.403443647612015e-07,-9.908968347024431e-08
0.000366,5.117242205685018e-07,-9.495901780362912e-08
0.000367,4.836654716123645e-07,-9.08949488390619e-08
0.000368,4.5607358896123493e-07,-8.688194482499702e-08
0.000369,4.2881560107446587e-07,-8.289929117765259e-08
0.00037,4.0195778093256287e-07,-7.895755570136688e-08
0.000371,3.755846278196994e-07,-7.507073639058351e-08
0.000372,3.4941331103857817e-07,-7.119209794078543e-08
0.000373,3.2315312378966963e-07,-6.727279982888077e-08
0.000374,2.9650312939891086e-07,-6.326428458780123e-08
0.000375,2.691683910399718e-07,-5.9118667841561344e-08
0.000376,2.413194219500699e-07,-5.486115367433944e-08
0.000377,2.132773764869559e-07,-5.054127787399981e-08
0.000378,1.852337978584047e-07,-4.6186148457129436e-08
0.000379,1.5743913574984221e-07,-4.183213379432741e-08
0.00038,1.300798130093118e-07,-3.750885667112597e-08
0.000381,1.0327284979749916e-07,-3.323504816019192e-08
0.000382,7.731518460129869e-08,-2.9058179759304863e-08
0.000383,5.249219651902411e-08,-2.5024133882150625e-08
0.000384,2.8835669132415537e-08,-2.1134261746910678e-08
0.000385,6.340916874666598e-09,-1.7382811356902643e-08
0.000386,-1.5048411502861698e-08,-1.3758186403851416e-08
0.000387,-3.542270686372538e-08,-1.0243034885619469e-08
0.000388,-5.465545598261317e-08,-6.8544153821206885e-09
0.000389,-7.25844589646524e-08,-3.616279719689861e-09
0.00039,-8.91248426914889e-08,-5.379384934699542e-10
0.000391,-1.0418833604372983e-07,2.3701571251025802e-09
0.000392,-1.178047291009989e-07,5.110758637520826e-09
0.000393,-1.300670044526143e-07,7.695599282824128e-09
0.000394,-1.4097404421965463e-07,1.0120157006297289e-08
0.000395,-1.5054148427880463e-07,1.238167655361541e-08
0.000396,-1.5887379684901958e-07,1.4496283038980799e-08
0.000397,-1.6606269953951995e-07,1.647872216554883e-08
0.000398,-1.7225680683289598e-07,1.8350888660619614e-08
0.000399,-1.7761041904149455e-07,2.013581864401282e-08
0.0004,-1.820837874859229e-07,2.182271913593076e-08
0.000401,-1.855884459079981e-07,2.3391437650163423e-08
0.000402,-1.8809003439668216e-07,2.4833951377742403e-08
0.000403,-1.8953519787249117e-07,2.6138904022918146e-08
0.000404,-1.8992555034352786e-07,2.7300536812304416e-08
0.000405,-1.8930539846540802e-07,2.8320767933989546e-08
0.000406,-1.8763605769268715e-07,2.9186074117078543e-08
0.000407,-1.848930224370855e-07,2.988554119897308e-08
0.000408,-1.8117142574781999e-07,3.0435859496400714e-08
0.000409,-1.7658072025351664e-07,3.085809095588326e-08
0.00041,-1.7127411988967148e-07,3.117967401092684e-08
0.000411,-1.6542302521168197e-07,3.143207536699128e-08
0.000412,-1.590668279731889e-07,3.162150946839967e-08
0.000413,-1.522265298772219e-07,3.174983089178846e-08
0.000414,-1.4496245902899467e-07,3.18285693789727e-08
0.000415,-1.3732554681783304e-07,3.186727326481366e-08
0.000416,-1.2945409008954477e-07,3.1888149188892634e-08
0.000417,-1.2152820864176961e-07,3.192074716432725e-08
0.000418,-1.1363426570763303e-07,3.1976213852742756e-08
0.000419,-1.0586364988952225e-07,3.206611057834086e-08
0.00042,-9.838044069702814e-08,3.2219224187958276e-08
0.000421,-9.132209440348977e-08,3.2459960300532294e-08
0.000422,-8.487489392441528e-08,3.282039507756135e-08
0.000423,-7.921358034770538e-08,3.333067557165161e-08
0.000424,-7.429795706373056e-08,3.3978809950976316e-08
0.000425,-7.00273284857974e-08,3.474024078086111e-08
0.000426,-6.632328996697103e-08,3.559724503619984e-08
0.000427,-6.307575248543329e-08,3.6525938136096574e-08
0.000428,-6.024698128643929e-08,3.751292496813347e-08
0.000429,-5.78283762051908e-08,3.8550672456800634e-08
0.00043,-5.572929671118369e-08,3.96149970648807e-08
0.000431,-5.386298879904293e-08,4.068236206035418e-08
0.000432,-5.2197839612464094e-08,4.17458781632282e-08
0.000433,-5.0697429836041896e-08,4.279947498110275e-08
0.000434,-4.937017104248907e-08,4.384344167709593e-08
0.000435,-4.823157439002873e-08,4.48801537954099e-08
0.000436,-4.719635509406162e-08,4.5891682137139574e-08
0.000437,-4.6171770508876706e-08,4.685725069383431e-08
0.000438,-4.507450615193775e-08,4.776128947067662e-08
0.000439,-4.3820605780254844e-08,4.8587540284208634e-08
0.00044,-4.24284008953958e-08,4.933383047875424e-08
0.000441,-4.095393952552648e-08,5.0004672694432323e-08
0.000442,-3.941120502226115e-08,5.0594320643316705e-08
0.000443,-3.782695302708729e-08,5.1098784303795014e-08
0.000444,-3.623682400083346e-08,5.152267162452583e-08
0.000445,-3.466184614335928e-08,5.186869168555913e-08
0.000446,-3.3163485676681634e-08,5.214583622441454e-08
0.000447,-3.18027350627574e-08,5.2363626072800654e-08
0.000448,-3.05558225985913e-08,5.250997252033881e-08
0.000449,-2.9380795003492635e-08,5.2567124952541975e-08
0.00045,-2.824351286885588e-08,5.2524037235046464e-08
0.000451,-2.710036764890327e-08,5.2367585390417675e-08
0.000452,-2.5947833506912176e-08,5.208938926604519e-08
0.000453,-2.4798098658645448e-08,5.168596673477679e-08
0.000454,-2.363329814378667e-08,5.1144760015495596e-08
0.000455,-2.243930216314614e-08,5.045491062882201e-08
0.000456,-2.1220624849055637e-08,4.9621307556302216e-08
0.000457,-1.9980078589228477e-08,4.865160197056187e-08
0.000458,-1.8738230382256466e-08,4.755718854963547e-08
0.000459,-1.7518935241524833e-08,4.635201733562684e-08
0.00046,-1.631016607001888e-08,4.5036752517415405e-08
0.000461,-1.5096741211004258e-08,4.3609972106308864e-08
0.000462,-1.3868478592200204e-08,4.207577318273593e-08
0.000463,-1.2613311763698408e-08,4.04376031542114e-08
0.000464,-1.1351563806293499e-08,3.8705748110115966e-08
0.000465,-1.0115982807738098e-08,3.6894504946791354e-08
0.000466,-8.91777936684959e-09,3.50093935167741e-08
0.000467,-7.771095218395065e-09,3.3056561565497716e-08
0.000468,-6.699922168616573e-09,3.105056478710604e-08
0.000469,-5.7206695649111474e-09,2.900405076326629e-08
0.00047,-4.865751006669373e-09,2.6934362300133374e-08
0.000471,-4.165008466328137e-09,2.485813324344679e-08
0.000472,-3.6003560934586575e-09,2.2771556011189353e-08
0.000473,-3.142188578686656e-09,2.066539665761391e-08
0.000474,-2.7621218992603373e-09,1.8532947161115365e-08
0.000475,-2.4251625827413525e-09,1.6364792964860668e-08
0.000476,-2.1204907496602594e-09,1.4159358050611909e-08
0.000477,-1.8445941999716844e-09,1.1918344287133508e-08
0.000478,-1.576434453786971e-09,9.635468747488823e-09
0.000479,-1.296952937905142e-09,7.305308897119226e-09
0.00048,-9.906982176252654e-10,4.927970114556638e-09
0.000481,-6.384629100427846e-10,2.5030239359486407e-09
0.000482,-2.3718919231529683e-10,3.586992189796262e-11
0.000483,2.1484381301494364e-10,-2.4670534255597282e-09
