temperature,cte,units
245.0,1.4510617904451003e-05,/°C
246.0,1.3511772148384163e-05,/°C
247.0,1.478967579478809e-05,/°C
248.0,1.451539989169561e-05,/°C
249.0,1.5165206367638765e-05,/°C
250.0,1.4804305475332732e-05,/°C
251.0,1.5042392700029447e-05,/°C
252.0,1.4287875200070723e-05,/°C
253.0,1.5180450083075488e-05,/°C
254.0,1.4506683812100014e-05,/°C
255.0,1.3673037585928316e-05,/°C
256.0,1.4165260632188441e-05,/°C
257.0,1.541434529257139e-05,/°C
258.0,1.3983714376293465e-05,/°C
259.0,1.4520546537979922e-05,/°C
260.0,1.5687674817419328e-05,/°C
261.0,1.44070467346057e-05,/°C
262.0,1.538469800415394e-05,/°C
263.0,1.4575734326152526e-05,/°C
264.0,1.5272512618714233e-05,/°C
265.0,1.4856587177982948e-05,/°C
266.0,1.5325998460725702e-05,/°C
267.0,1.4928047854038998e-05,/°C
268.0,1.4357929425735063e-05,/°C
269.0,1.4881523420962936e-05,/°C
270.0,1.4575837570959587e-05,/°C
271.0,1.5816337899209846e-05,/°C
272.0,1.538069704127417e-05,/°C
273.0,1.496730197373211e-05,/°C
274.0,1.4383599605746906e-05,/°C
275.0,1.5547244855635305e-05,/°C
276.0,1.4430180842880173e-05,/°C
277.0,1.518720007104564e-05,/°C
278.0,1.5706222065867053e-05,/°C
279.0,1.54585240820054e-05,/°C
280.0,1.4964197280831392e-05,/°C
281.0,1.4601129248533062e-05,/°C
282.0,1.5249367025699139e-05,/°C
283.0,1.5190716372966825e-05,/°C
284.0,1.4191621013983158e-05,/°C
285.0,1.4591230544721878e-05,/°C
286.0,1.4984844241552156e-05,/°C
287.0,1.4899693527123509e-05,/°C
288.0,1.4812164343409542e-05,/°C
289.0,1.4780201571904971e-05,/°C
290.0,1.561686791109624e-05,/°C
291.0,1.4826365595649998e-05,/°C
292.0,1.4688643259010437e-05,/°C
293.0,1.4679403185050468e-05,/°C
294.0,1.4336087060338205e-05,/°C
295.0,1.4965190236470462e-05,/°C
296.0,1.4919844666402237e-05,/°C
297.0,1.4956017055997169e-05,/°C
298.0,1.4530097677680255e-05,/°C
299.0,1.558994791277328e-05,/°C
300.0,1.536444551869816e-05,/°C
301.0,1.4745718124449058e-05,/°C
302.0,1.5262916328492448e-05,/°C
303.0,1.5333762897902688e-05,/°C
304.0,1.597120346970502e-05,/°C
305.0,1.5384133193828173e-05,/°C
306.0,1.5662742826971856e-05,/°C
307.0,1.4977631099551647e-05,/°C
308.0,1.5635248120521195e-05,/°C
309.0,1.500030061800286e-05,/°C
310.0,1.537667366776161e-05,/°C
311.0,1.5053257273668406e-05,/°C
312.0,1.4934189511948885e-05,/°C
313.0,1.584243244838351e-05,/°C
314.0,1.429854815500318e-05,/°C
315.0,1.535617860686506e-05,/°C
316.0,1.5667495707047737e-05,/°C
317.0,1.6564647882452547e-05,/°C
318.0,1.537098907834109e-05,/°C
319.0,1.6161610697667644e-05,/°C
320.0,1.551663137419464e-05,/°C
321.0,1.4678984780125587e-05,/°C
322.0,1.5149051675277755e-05,/°C
323.0,1.4246009551827259e-05,/°C
324.0,1.6000803706873734e-05,/°C
325.0,1.568118719954707e-05,/°C
326.0,1.5249440074842462e-05,/°C
327.0,1.532834635685177e-05,/°C
328.0,1.5690809057205604e-05,/°C
329.0,1.5776955985546028e-05,/°C
330.0,1.5699035873357263e-05,/°C
331.0,1.553291652757306e-05,/°C
332.0,1.5016388922217348e-05,/°C
333.0,1.5019489770121003e-05,/°C
334.0,1.5304822115750914e-05,/°C
335.0,1.5422498225534128e-05,/°C
336.0,1.5626967426047822e-05,/°C
337.0,1.4931744792708408e-05,/°C
338.0,1.5480804273862327e-05,/°C
339.0,1.61365775547958e-05,/°C
340.0,1.5335805882928774e-05,/°C
341.0,1.5899051180687904e-05,/°C
342.0,1.5056237255215675e-05,/°C
343.0,1.6081137185009027e-05,/°C
344.0,1.5231294124711071e-05,/°C
345.0,1.675663893783362e-05,/°C
346.0,1.6405099258507036e-05,/°C
347.0,1.5376524477184657e-05,/°C
348.0,1.6284083807347213e-05,/°C
349.0,1.5220945729881758e-05,/°C
350.0,1.5836095973309285e-05,/°C
351.0,1.531147299809634e-05,/°C
352.0,1.6788681070437944e-05,/°C
353.0,1.6170111238085047e-05,/°C
354.0,1.650939694010398e-05,/°C
355.0,1.53941146914644e-05,/°C
356.0,1.5305772503398865e-05,/°C
357.0,1.5448577911954784e-05,/°C
358.0,1.6131475050836703e-05,/°C
359.0,1.6501882468757194e-05,/°C
360.0,1.5271964894224538e-05,/°C
361.0,1.5956614765713133e-05,/°C
362.0,1.6285871959186266e-05,/°C
363.0,1.596400197403182e-05,/°C
364.0,1.5269429903098267e-05,/°C
365.0,1.6864075302148814e-05,/°C
366.0,1.5686121282311253e-05,/°C
367.0,1.5927440110429134e-05,/°C
368.0,1.607544433403384e-05,/°C
369.0,1.635716409083551e-05,/°C
370.0,1.618289646789485e-05,/°C
371.0,1.565388831576259e-05,/°C
372.0,1.725355781118415e-05,/°C
373.0,1.5003759083183833e-05,/°C
374.0,1.6247915785582393e-05,/°C
375.0,1.6586602680602225e-05,/°C
376.0,1.6330076117246513e-05,/°C
377.0,1.5457355368907266e-05,/°C
378.0,1.5534796931703406e-05,/°C
379.0,1.6927240494287197e-05,/°C
380.0,1.6526276051609296e-05,/°C
381.0,1.5352311633607897e-05,/°C
382.0,1.623224491274291e-05,/°C
383.0,1.5946302716492735e-05,/°C
384.0,1.6039443226570876e-05,/°C
385.0,1.576188689865588e-05,/°C
386.0,1.6060287051154404e-05,/°C
387.0,1.6151414655731008e-05,/°C
388.0,1.6414272144599562e-05,/°C
389.0,1.5957429915014877e-05,/°C
390.0,1.5959429501421154e-05,/°C
391.0,1.5859247291246425e-05,/°C
392.0,1.577698087409511e-05,/°C
393.0,1.6467183669287302e-05,/°C
394.0,1.530169873603488e-05,/°C
395.0,1.6286109797190572e-05,/°C
396.0,1.6997184403521438e-05,/°C
397.0,1.5905925210343425e-05,/°C
398.0,1.6534804197064872e-05,/°C
399.0,1.6359256855061563e-05,/°C
400.0,1.608344937056927e-05,/°C
401.0,1.7832961910844002e-05,/°C
402.0,1.8558353003866803e-05,/°C
403.0,1.835053894655723e-05,/°C
404.0,1.8639610512519573e-05,/°C
405.0,1.9020768418570545e-05,/°C
406.0,1.8795449701785988e-05,/°C
407.0,1.867095819737812e-05,/°C
408.0,1.7705503418246014e-05,/°C
409.0,1.9098283571133283e-05,/°C
410.0,1.8073527632423743e-05,/°C
411.0,1.820578231713672e-05,/°C
412.0,1.8718010801409977e-05,/°C
413.0,1.8357066647767682e-05,/°C
414.0,1.8884638520298376e-05,/°C
415.0,1.8997701862644878e-05,/°C
416.0,1.836739297882676e-05,/°C
417.0,1.992532566993321e-05,/°C
418.0,1.8474696353507364e-05,/°C
419.0,1.856110102658898e-05,/°C
420.0,1.9267103252647626e-05,/°C
421.0,1.9282011777813306e-05,/°C
422.0,1.9143015039924556e-05,/°C
423.0,1.897900081682632e-05,/°C
424.0,1.8903457208338282e-05,/°C
425.0,1.9836251169990518e-05,/°C
426.0,1.929026735054861e-05,/°C
427.0,1.9780665354146365e-05,/°C
428.0,1.8865380418370297e-05,/°C
429.0,1.9557294195948977e-05,/°C
430.0,1.9407979112825887e-05,/°C
431.0,2.031365926319414e-05,/°C
432.0,1.8845696660909408e-05,/°C
433.0,1.9399845243241906e-05,/°C
434.0,1.939864518175592e-05,/°C
435.0,1.9126627992372584e-05,/°C
436.0,2.0280145011393354e-05,/°C
437.0,1.9166309155320172e-05,/°C
438.0,1.914593191265386e-05,/°C
439.0,1.9294395075915313e-05,/°C
440.0,1.9464957098871442e-05,/°C
441.0,1.984001292427561e-05,/°C
442.0,1.989881824046273e-05,/°C
443.0,1.9239265340927954e-05,/°C
444.0,1.9656176228437445e-05,/°C
445.0,1.931301443909601e-05,/°C
446.0,1.9504512883671746e-05,/°C
447.0,2.014009609967745e-05,/°C
448.0,1.9570948106991304e-05,/°C
449.0,2.0486301200338715e-05,/°C
450.0,2.0281397210321595e-05,/°C
451.0,2.0372694216656235e-05,/°C
452.0,2.077698307433301e-05,/°C
453.0,2.0515219777476907e-05,/°C
454.0,1.9666705624453102e-05,/°C
455.0,2.0252916878250646e-05,/°C
456.0,2.0837243421201023e-05,/°C
457.0,2.1070156096648797e-05,/°C
458.0,2.120905151939927e-05,/°C
459.0,2.031413351516208e-05,/°C
460.0,2.0506269523729693e-05,/°C
461.0,2.1145162854879398e-05,/°C
462.0,2.0676900142587668e-05,/°C
463.0,2.01328973574072e-05,/°C
464.0,2.0968508315347608e-05,/°C
465.0,2.0556593649372696e-05,/°C
466.0,2.0865661876072034e-05,/°C
467.0,2.1078985739557167e-05,/°C
468.0,2.1315218196547163e-05,/°C
469.0,2.1211065079875104e-05,/°C
470.0,2.122742929091431e-05,/°C
471.0,2.12266235069946e-05,/°C
472.0,2.082203203039853e-05,/°C
473.0,2.1749550491820607e-05,/°C
474.0,2.086338374692942e-05,/°C
475.0,2.1578806227432853e-05,/°C
476.0,2.1107603663272262e-05,/°C
477.0,2.1727675357803177e-05,/°C
478.0,2.096827739224679e-05,/°C
479.0,2.196088091536466e-05,/°C
480.0,2.1177441938813582e-05,/°C
481.0,2.180235649255296e-05,/°C
482.0,2.1629196771086173e-05,/°C
483.0,2.2411203646850318e-05,/°C
484.0,2.1309689185156707e-05,/°C
485.0,2.2296132558720383e-05,/°C
486.0,2.2647574539279056e-05,/°C
487.0,2.238419482468766e-05,/°C
488.0,2.2091706524087034e-05,/°C
489.0,2.209217740120149e-05,/°C
490.0,2.174748597658307e-05,/°C
491.0,2.2196422327041406e-05,/°C
492.0,2.2278217893598664e-05,/°C
493.0,2.237559859009899e-05,/°C
494.0,2.202745639313713e-05,/°C
495.0,2.2443397569150095e-05,/°C
496.0,2.2669600464276787e-05,/°C
497.0,2.287505503622576e-05,/°C
498.0,2.1840420996537993e-05,/°C
499.0,2.2792763712900176e-05,/°C
500.0,2.2086337204781223e-05,/°C
501.0,2.309127298717606e-05,/°C
502.0,2.1671719913393316e-05,/°C
503.0,2.329653834124959e-05,/°C
504.0,2.290476514944804e-05,/°C
505.0,2.245954959106523e-05,/°C
506.0,2.301255304931472e-05,/°C
507.0,2.2628363497901122e-05,/°C
508.0,2.360180251548939e-05,/°C
509.0,2.3063932583763803e-05,/°C
510.0,2.3052978488568906e-05,/°C
511.0,2.3953414080357807e-05,/°C
512.0,2.3921136525426472e-05,/°C
513.0,2.293859293819217e-05,/°C
514.0,2.3626771717373256e-05,/°C
515.0,2.302376921420228e-05,/°C
516.0,2.4726710349323705e-05,/°C
517.0,2.451424081241489e-05,/°C
518.0,2.3611700731781453e-05,/°C
519.0,2.4630124247125402e-05,/°C
520.0,2.3854043306358905e-05,/°C
521.0,2.3079234913168155e-05,/°C
522.0,2.4548313378904016e-05,/°C
523.0,2.4148276796474352e-05,/°C
524.0,2.4049667950304753e-05,/°C
525.0,2.5144264535021653e-05,/°C
526.0,2.3556564267605656e-05,/°C
527.0,2.496929660049876e-05,/°C
528.0,2.4388071547648835e-05,/°C
529.0,2.4813509985463572e-05,/°C
530.0,2.5107444970941084e-05,/°C
531.0,2.4703189051556735e-05,/°C
532.0,2.4573617523417296e-05,/°C
533.0,2.497129808900418e-05,/°C
534.0,2.4996640644297973e-05,/°C
535.0,2.496140663578337e-05,/°C
536.0,2.5428044219607157e-05,/°C
537.0,2.5554538893516965e-05,/°C
538.0,2.59993885454868e-05,/°C
539.0,2.6991173821734726e-05,/°C
540.0,2.5961268053984653e-05,/°C
541.0,2.6090908322451704e-05,/°C
542.0,2.6023853640042118e-05,/°C
543.0,2.5992683140467004e-05,/°C
544.0,2.6287256209726914e-05,/°C
545.0,2.6170496760278906e-05,/°C
546.0,2.716130515269898e-05,/°C
547.0,2.612918094540095e-05,/°C
548.0,2.75416729943453e-05,/°C
549.0,2.6352696206388466e-05,/°C
550.0,2.7452191601248275e-05,/°C
551.0,2.737450846647024e-05,/°C
552.0,2.7248008494873703e-05,/°C
553.0,2.6800220104990316e-05,/°C
554.0,2.718474736069207e-05,/°C
555.0,2.781636593708099e-05,/°C
556.0,2.7367965900462878e-05,/°C
557.0,2.6720971702259727e-05,/°C
558.0,2.7640975200202024e-05,/°C
559.0,2.7732889847691014e-05,/°C
560.0,2.8071346227047042e-05,/°C
561.0,2.841099596254297e-05,/°C
562.0,2.75503998946541e-05,/°C
563.0,2.884292993023753e-05,/°C
564.0,2.764203101700179e-05,/°C
565.0,2.87979100473419e-05,/°C
566.0,2.8286793938689348e-05,/°C
567.0,2.8496589345325728e-05,/°C
568.0,2.904990697093077e-05,/°C
569.0,2.830007782673037e-05,/°C
570.0,2.8962770626123978e-05,/°C
571.0,2.9454774354180993e-05,/°C
572.0,2.8901521575452428e-05,/°C
573.0,2.9138556729332206e-05,/°C
574.0,2.896107572069904e-05,/°C
575.0,2.9575722242710124e-05,/°C
576.0,2.9945757885943286e-05,/°C
577.0,3.004467774903551e-05,/°C
578.0,2.9864003768169178e-05,/°C
579.0,3.0529621984804215e-05,/°C
580.0,2.98845447124723e-05,/°C
581.0,2.9982513519805273e-05,/°C
582.0,3.002928767499516e-05,/°C
583.0,3.0296619156231272e-05,/°C
584.0,3.0632111069874e-05,/°C
585.0,3.052779176360986e-05,/°C
586.0,3.0470120026367505e-05,/°C
587.0,3.079419318995086e-05,/°C
588.0,3.154791198837167e-05,/°C
589.0,3.0921308958780676e-05,/°C
590.0,3.1172202926244384e-05,/°C
591.0,3.2249876792789186e-05,/°C
592.0,3.255848929007106e-05,/°C
593.0,3.1535172163284255e-05,/°C
594.0,3.1648839863078266e-05,/°C
595.0,3.224326185689773e-05,/°C
596.0,3.184077485287644e-05,/°C
597.0,3.309463105117611e-05,/°C
598.0,3.360986127911101e-05,/°C
599.0,3.333119123607412e-05,/°C
600.0,3.310604411513605e-05,/°C
