temperature,heat_flow_mW_mg
98.0,0.0760411802489165
99.0,0.031986243453018315
100.0,-0.027206550714075517
101.0,0.029410060617787732
102.0,0.1001701189714685
103.0,0.007998588561857851
104.0,-0.040969133241310574
105.0,0.008901404100197926
106.0,0.00813917803008278
107.0,-0.016903006286783644
108.0,0.0002745670236575567
109.0,0.018960619790102627
110.0,-0.05712786093056637
111.0,-0.037613252428276026
112.0,0.05563886638795122
113.0,0.0003665421845342621
114.0,0.05802983178515726
115.0,0.11547139051706579
116.0,0.018759545014471822
117.0,0.04662964466458094
118.0,-0.10562478116455204
119.0,0.00019168353709700554
120.0,0.049941235716392286
121.0,-0.01539811335811826
122.0,-0.08460209851575115
123.0,0.026286936996731645
124.0,0.015960570675418898
125.0,-0.04323111736149456
126.0,0.13425811357654902
127.0,0.04446918738723083
128.0,-0.07120935980633664
129.0,0.06539447657840382
130.0,0.002037059902806636
131.0,0.036597813067223574
132.0,0.041444349820644794
133.0,-0.06550965509321556
134.0,-0.041542991861397906
135.0,-0.013494011894134962
136.0,-0.010888768033600144
137.0,0.01508098724819711
138.0,0.10508879442970574
139.0,0.026268010348049042
140.0,0.09219897345464732
141.0,0.05570704984745155
142.0,-0.007751109939032757
143.0,0.04668159350297299
144.0,-0.012654366834094122
145.0,0.0019526574869643855
146.0,-0.007504441495316316
147.0,-0.03816062446579897
148.0,-0.047596987598958855
149.0,0.04914254768569603
150.0,0.03936618146529031
151.0,-0.008895644312894416
152.0,-0.036874519614471565
153.0,0.03213897344803075
154.0,0.04578727686121451
155.0,-0.03526440942806772
156.0,0.0031225574033218583
157.0,0.010375740022187703
158.0,0.04918290445303408
159.0,0.16006988665130445
160.0,0.08664337402915899
161.0,0.09352034819678619
162.0,0.08804585305484607
163.0,-0.010354403419655139
164.0,0.07681640561836174
165.0,0.046730422241429044
166.0,0.0810807001210878
167.0,0.038552577879937024
168.0,0.03324291729130213
169.0,-0.018480991287196626
170.0,-0.08237616861911963
171.0,0.01894771636744675
172.0,0.005814338176600839
173.0,0.03731539084067651
174.0,0.0037493578598589757
175.0,0.014115403919671952
176.0,-0.001323932500099904
177.0,-0.03908516675467759
178.0,0.05152056077594985
179.0,0.0006529175735195212
180.0,-0.0451684698126844
181.0,-0.030720575206769154
182.0,0.03437962031598592
183.0,-0.014919228846372982
184.0,0.0029780100414682938
185.0,0.18330677711931748
186.0,-0.09405003170761495
187.0,-0.014651771286564468
188.0,-0.09451950772529612
189.0,0.10693869020250366
190.0,0.029872634713017
191.0,-0.06198189017461184
192.0,0.06263691476408988
193.0,0.06528099715428097
194.0,0.0919287478478292
195.0,-0.07755396772000678
196.0,-0.011906460181591898
197.0,0.0020290173971131246
198.0,0.03318051812178527
199.0,0.07289804133669801
200.0,-0.0034345450204038355
201.0,-0.026613760696390733
202.0,0.2103862280869504
203.0,-0.02124009832446357
204.0,0.06321506169972838
205.0,0.0049887394967011965
206.0,-0.01873686987437141
207.0,0.020260322717330286
208.0,-0.02885591706316992
209.0,0.0013995217385205266
210.0,0.019653531092269024
211.0,0.04436447577042189
212.0,-0.09658304715763018
213.0,-0.06635257307122076
214.0,0.014252823622564323
215.0,0.04609245400075535
216.0,-0.014842133978646815
217.0,0.07184481533541275
218.0,-0.006592697645683542
219.0,0.010961250351585562
220.0,0.021808277412541113
221.0,-0.05327352800687786
222.0,-0.01632034852551418
223.0,-0.05422835008552575
224.0,-0.049276224400004856
225.0,-0.023975182348081214
226.0,0.05515107832216137
227.0,0.04760629690392103
228.0,0.07148919613641407
229.0,0.010077278969639222
230.0,0.05747566396841411
231.0,-0.06284701788868322
232.0,0.023505031132186417
233.0,0.01290602109436242
234.0,0.03830180974565
235.0,0.014165427872683893
236.0,0.06464300589591884
237.0,0.14680709518045898
238.0,0.07026976634870069
239.0,0.10239310098020592
240.0,0.03668862372154972
241.0,0.1261086784996603
242.0,0.13914751449938031
243.0,0.06142604631613177
244.0,0.03305662832649665
245.0,-0.06691327386507347
246.0,0.04383962262223797
247.0,-0.037684960470640565
248.0,0.0376704893505563
249.0,-0.035147634711103694
250.0,-0.0189841770696443
251.0,-0.023877044739476605
252.0,-0.04933694692657448
253.0,-0.05691638786010896
254.0,-0.12241828832950075
255.0,0.006816004950898924
256.0,0.03348721786119319
257.0,-0.02946575121360638
258.0,0.002696440676451099
259.0,0.05357926370829502
260.0,0.09453456911410357
261.0,0.052209929262778856
262.0,0.079233802181432
263.0,-0.02331153534633464
264.0,-0.08487970553391078
265.0,0.06402105134563969
266.0,-0.0055845185425266765
267.0,0.023755716250848113
268.0,0.10359046221152904
269.0,-0.04619969204454756
270.0,-0.03545240108115399
271.0,0.13891241518721936
272.0,0.13856233490556077
273.0,0.07227087464601753
274.0,0.032672213663227576
275.0,-0.04171410685577925
276.0,-0.03189542786445785
277.0,0.04132258606165509
278.0,0.11340696001415898
279.0,0.02565212738620535
280.0,-0.04020754071278584
281.0,0.009904945264687309
282.0,0.09789510968931894
283.0,0.023266160537518468
284.0,-0.026464282369812533
285.0,0.12984411138483573
286.0,0.12836859991549163
287.0,0.038746114992190446
288.0,0.05768970971706289
289.0,-0.002348924274951872
290.0,0.08240734125248345
291.0,0.051108738263132676
292.0,0.013451970345234735
293.0,-0.037535949477547584
294.0,0.08817272098264113
295.0,0.10108688776328585
296.0,-0.04806544446877412
297.0,0.07693849729402902
298.0,0.0372247910945661
299.0,0.06445336955265768
300.0,0.004140607033398178
301.0,0.02323569053101445
302.0,-0.02689821203846007
303.0,0.05031521728232062
304.0,0.00020344847415484837
305.0,0.07058882953185515
306.0,0.09355405108928361
307.0,0.027742802445998117
308.0,0.10670362949399043
309.0,0.010779751704571324
310.0,0.038501105918319796
311.0,0.09478068760079603
312.0,0.06494151424893592
313.0,0.006328512865774805
314.0,0.10432303179985543
315.0,0.021129355262509055
316.0,-0.05722267018395767
317.0,-0.038448859374529645
318.0,0.07185007033782663
319.0,-0.04398012879004697
320.0,-0.0095013527701169
321.0,-0.01623906793636384
322.0,-0.10820901569301998
323.0,-0.027406069660940915
324.0,0.06834615899651077
325.0,0.035576342131376816
326.0,-0.005774353216038638
327.0,0.06176976013024185
328.0,-0.012443121780994234
329.0,0.002035446503832125
330.0,0.07141719079455759
331.0,0.009960153501130511
332.0,-0.06625269418961027
333.0,0.022795054884362363
334.0,-0.06611041569719098
335.0,0.07643886663433244
336.0,-0.09033576454161857
337.0,-0.03721503759115266
338.0,-0.053969343267884405
339.0,0.08714891595712732
340.0,0.03804769524299281
341.0,0.08379993124879417
342.0,0.07400524726248943
343.0,-0.05010389495709877
344.0,-0.013227326302602007
345.0,0.16014284258006475
346.0,0.05706780823868336
347.0,0.07641044891193657
348.0,0.015039445731836335
349.0,-0.0017666446316304428
350.0,-0.06469333905688687
351.0,0.09844073509581804
352.0,-0.06694179276948474
353.0,-0.04807648032898536
354.0,0.00689631145462684
355.0,-0.003755566736228415
356.0,0.010015603581869688
357.0,0.010074593970625236
358.0,0.0354351842991136
359.0,-0.057409888298441125
360.0,-0.012472437509775294
361.0,0.04598026592830139
362.0,-0.032412629275821433
363.0,-0.010040815534972904
364.0,-0.022698103383678378
365.0,-0.029123107442867995
366.0,-0.011430616440669929
367.0,0.017543297834788488
368.0,-0.00984142141288858
369.0,0.042025713661714016
370.0,0.046869093086061055
371.0,0.047171470744771696
372.0,-0.033769095038976876
373.0,-0.08620753901135506
374.0,-0.05868823674025683
375.0,-0.00690478275028103
376.0,-0.029120746857822517
377.0,-0.05172636976043855
378.0,-0.11683342120863419
379.0,-0.1015997096862015
380.0,-0.03158662120257332
381.0,-0.08471085959695956
382.0,-0.07582546355844125
383.0,-0.09656889565087126
384.0,-0.02512304212627922
385.0,0.010304963060429884
386.0,-0.034657342007124184
387.0,-0.08222915016902463
388.0,-0.0629649338106472
389.0,-0.06534305262076326
390.0,-0.02203498667741284
391.0,-0.10476241514120077
392.0,-0.11239664620688351
393.0,-0.07861930676175122
394.0,-0.09199337439459321
395.0,-0.0800983873295244
396.0,-0.10520706640221161
397.0,-0.14252323140113352
398.0,-0.07578531097679321
399.0,-0.0899443908662626
400.0,-0.10859760021315104
401.0,-0.07617600180958618
402.0,-0.12971802849975503
403.0,-0.012227875713441555
404.0,-0.10725759622099926
405.0,-0.0448932640969229
406.0,-0.2573348544646914
407.0,-0.06460338596873338
408.0,-0.11486473573317386
409.0,-0.033694715258985125
410.0,-0.10894654521761232
411.0,-0.05069390886661558
412.0,-0.04025284977842994
413.0,-0.0786477517061733
414.0,-0.11888732559325386
415.0,-0.10625086225073778
416.0,-0.04378031192216521
417.0,-0.11705849195067619
418.0,-0.12376354030288503
419.0,-0.05808636406966637
420.0,-0.08463164590424649
421.0,-0.07213216360927116
422.0,-0.11204410555970085
423.0,-0.124531110645139
424.0,-0.09709369069205102
425.0,-0.09976254304180678
426.0,-0.124933827178482
427.0,-0.05278765801094587
428.0,0.0070509833185195825
429.0,-0.15977594844173287
430.0,-0.1362285369187525
431.0,-0.1382955838669388
432.0,-0.022898408019826733
433.0,-0.1175246113211147
434.0,-0.1806342413538202
435.0,-0.140759212808104
436.0,-0.15630433967585222
437.0,-0.14478899023459893
438.0,-0.13184601597748224
439.0,-0.2767246532818505
440.0,-0.25155831739939627
441.0,-0.17608052465677954
442.0,-0.2805309994899152
443.0,-0.22607561192706288
444.0,-0.23892479139193035
445.0,-0.2802313463558754
446.0,-0.27032588535922497
447.0,-0.2138675918137442
448.0,-0.20091305423365752
449.0,-0.19310810979792806
450.0,-0.23361682662917915
451.0,-0.302252450533441
452.0,-0.3036473073748224
453.0,-0.22158808962717083
454.0,-0.3081598673073403
455.0,-0.25195698556222795
456.0,-0.1946647147058726
457.0,-0.22256544076428988
458.0,-0.2532197883608171
459.0,-0.22775764515928898
460.0,-0.16980507658287652
461.0,-0.286944580022888
462.0,-0.1130629628884918
463.0,-0.13561658796483156
464.0,-0.2129124919089967
465.0,-0.1312899561479
466.0,-0.07846924588134255
467.0,-0.17139937534163682
468.0,-0.03981574043856945
469.0,-0.08677475545591262
470.0,-0.010767296259480919
471.0,0.08074502675642414
472.0,0.007169938692536945
473.0,0.013781967071092707
474.0,-0.0370394297162165
475.0,-0.008880795308327805
476.0,0.005974772959168782
477.0,0.08456703312997843
478.0,0.051871286004523516
479.0,-0.011936031464835014
480.0,0.013648802362323336
481.0,0.047575635947758606
482.0,-0.05802207338422499
483.0,-0.014042902214502138
484.0,0.035355120817093584
485.0,-0.009210589333638828
486.0,0.06845916397654594
487.0,0.09124363442896996
488.0,0.027038308249044057
489.0,0.05574585308571365
490.0,0.0887108220141776
491.0,0.007283763745596452
492.0,0.06145652056302589
493.0,0.02288548496897705
494.0,0.03119300880842971
495.0,-0.010984735339265856
496.0,0.027715623023820326
497.0,0.00370293786442874
498.0,-0.059340425963536954
499.0,0.02192696229005956
500.0,0.14709858213662214
501.0,0.14015050969166726
502.0,0.08169968351142574
503.0,0.03859193993873322
504.0,0.060672962108906846
505.0,0.15207044719286905
506.0,-0.031087652085982496
507.0,0.06915619517892609
508.0,0.03854586003260628
509.0,-0.02386674525121919
510.0,0.008460597187021728
511.0,0.09809273462212373
512.0,0.0952736255451593
513.0,0.08590886762314011
514.0,0.04007224442045117
515.0,0.03933735523248618
516.0,0.03516104911540812
517.0,0.04071261389079777
518.0,0.018155259514809535
519.0,0.05780097048075672
520.0,0.0681936203721992
521.0,0.048280950433846476
522.0,0.021668607918024396
523.0,0.07210918418757899
524.0,-0.003866765467856087
525.0,0.04498883531785686
526.0,0.11705538490446966
527.0,0.0201330115123964
528.0,-0.010445964528618883
529.0,0.05028567506553279
530.0,0.04353137218528449
531.0,0.0507650490814103
532.0,-0.042221406052083015
533.0,-0.03977521983926884
534.0,0.14981932642666754
535.0,-0.00947191969483274
536.0,0.07262126200849785
537.0,0.06095952414711133
538.0,0.15617013048950376
539.0,0.09441560590993772
540.0,0.04740059195257883
541.0,0.12255805806013613
542.0,0.06148906888050701
543.0,0.07646580153064336
544.0,0.10203752262936201
545.0,0.10133649964200077
546.0,0.023566220448996457
547.0,0.052070653047869134
548.0,0.08257971624352876
549.0,0.12968200015815928
550.0,0.036422608189202774
551.0,0.008772296702696017
552.0,0.15722843204455147
553.0,0.12354394802704706
554.0,0.07635843572191461
555.0,0.07732101413169531
556.0,0.018064143891714724
557.0,0.06557202811294252
558.0,-0.0382579403497036
559.0,0.063048019468406
560.0,0.09069728991234799
561.0,0.07711460803829158
562.0,0.10207004128783975
563.0,0.05773650298345188
564.0,-0.0034110049708383603
565.0,0.07529587983268132
566.0,0.08449506262787906
567.0,0.0383403355949776
568.0,0.04204085001052894
569.0,0.003671577137926269
570.0,0.08843493910280753
571.0,0.12235527375084951
572.0,0.07001953660363791
573.0,0.0550020439326072
574.0,0.06324744415281604
575.0,0.014074641374964624
576.0,0.11691511814871909
577.0,0.04681302664279756
578.0,0.056363407866241944
579.0,0.062286651361000735
580.0,0.011979065288857654
581.0,0.0001360997459321512
582.0,0.03402102630822214
583.0,-0.004059983476636889
584.0,0.10919007040755288
585.0,-0.10988417392318174
586.0,0.08225110475689149
587.0,0.056607844568532684
588.0,-0.02864713393142054
589.0,0.06889811279195165
590.0,0.028968243069543178
591.0,-0.028714863263690483
592.0,0.07480165096283642
593.0,0.04049591880554349
594.0,0.12126174680495432
595.0,0.14333153671459592
596.0,0.00657183073105156
597.0,-0.07854136045438748
598.0,0.07358364224429716
599.0,0.035737298601941254
600.0,0.137231427719053
601.0,0.011997668581136682
602.0,0.009365500254529488
603.0,0.14759070918927095
604.0,0.006363493709086614
605.0,0.029775132285100096
606.0,0.08250360109758492
607.0,-0.04771769141813203
608.0,0.0512259912407498
609.0,0.07393368516378251
610.0,0.0965311523323755
611.0,0.05302211137338178
612.0,0.06446804112718628
613.0,-0.013085759851327696
614.0,0.060425396037853504
615.0,0.03247059083093601
616.0,0.12833056025220452
617.0,-0.020136473562795916
618.0,0.11770597151232078
619.0,0.08086363021166645
620.0,0.015478834284196672
621.0,0.16746387240856264
622.0,0.03597492546729359
623.0,-0.025358810485161122
624.0,0.10674610211856356
625.0,0.03994138618976873
626.0,-0.046751292601747776
627.0,-0.09138962123258597
628.0,0.029356278780848795
629.0,-0.010120527672696621
630.0,0.025996590555054353
631.0,0.060483773632028934
632.0,0.05383724598922421
633.0,0.14207835382563447
634.0,0.07821795109076973
635.0,0.060814293447948864
636.0,0.0027421792745095097
637.0,-0.031226586374819662
638.0,0.03731252698273183
639.0,0.028427727952883508
640.0,0.07798555439503653
641.0,0.03373369120481329
642.0,-0.0030546486889404534
643.0,0.06837436861033071
644.0,-0.01003430268423685
645.0,0.022849582278089732
646.0,0.08213140573598146
647.0,0.02986984857144423
648.0,0.014710838271713766
649.0,0.0855349163851265
650.0,0.005348226239524495
651.0,-0.12081508351917687
652.0,-0.052652080277943096
653.0,-0.06072447566677615
654.0,-0.025689657924290316
655.0,-0.0718235836358098
656.0,0.02007121712636123
657.0,-0.1148818692282754
658.0,0.021337694322977274
659.0,-0.07745960488962092
660.0,-0.11330089024658932
661.0,-0.1455034298224683
662.0,-0.1623386279331572
663.0,-0.0834031134020635
664.0,-0.06293147057960803
665.0,-0.08969744682030559
666.0,-0.13926491914757969
667.0,-0.17992218496626688
668.0,-0.08083567327726403
669.0,-0.09462280467229903
670.0,-0.1733624690859531
671.0,-0.1236300014651543
672.0,-0.13355779726927436
673.0,-0.2201571969715062
674.0,-0.13188541118124525
675.0,-0.15355188781691237
676.0,-0.2512067540961369
677.0,-0.27631394648661967
678.0,-0.1175495532904356
679.0,-0.2206296602814013
680.0,-0.16299144046691122
681.0,-0.2002345767841878
682.0,-0.2667145440532145
683.0,-0.3060841369493506
684.0,-0.17459744905885624
685.0,-0.3184751207399405
686.0,-0.26951177293336237
687.0,-0.24450143975479685
688.0,-0.28353977347367815
689.0,-0.27872680243680376
690.0,-0.3035032837392896
691.0,-0.34357096376581675
692.0,-0.3459250739835704
693.0,-0.3698038724531642
694.0,-0.29058717490964603
695.0,-0.2464910936542577
696.0,-0.39550798299280254
697.0,-0.2933661059170334
698.0,-0.26133687041765996
699.0,-0.3192965013658933
700.0,-0.3848943362500609
701.0,-0.28219919013684813
702.0,-0.31545242484622155
703.0,-0.3781940938235782
704.0,-0.32876626390798075
705.0,-0.3310384580087346
706.0,-0.2870146364440601
707.0,-0.345028924459328
708.0,-0.30808666693339976
709.0,-0.294268490545506
710.0,-0.36431475185307044
711.0,-0.3881694266394077
712.0,-0.27461501937274824
713.0,-0.30687409336690635
714.0,-0.22881100494986928
715.0,-0.17346882170380756
716.0,-0.28729588711760307
717.0,-0.2184136254234001
718.0,-0.2249284494669063
719.0,-0.2507290915272809
720.0,-0.30252402431678327
721.0,-0.1470487063608556
722.0,-0.22940509447019025
723.0,-0.23960621611814584
724.0,-0.1709224928156588
725.0,-0.24204614003039587
726.0,-0.14278063731487453
727.0,-0.15770794348479483
728.0,-0.17331604760898728
729.0,-0.14911674678977194
730.0,-0.1209661971219187
731.0,-0.14255193790716422
732.0,-0.15085019347756673
733.0,-0.0948309201773135
734.0,-0.15684307456650337
735.0,-0.12040196671821793
736.0,-0.23889048408834054
737.0,-0.03182010592874557
738.0,-0.034874862834943524
739.0,-0.10800522262335817
740.0,-0.06050998888536334
741.0,-0.0031923847377922088
742.0,-0.03606786627076
743.0,-0.0067377898309036455
744.0,0.007109691846094807
745.0,0.06503833217616373
746.0,-0.019730565831543617
747.0,-0.0609974890413645
748.0,0.012592021249345262
749.0,0.00939469764775816
750.0,0.05294332240515835
751.0,-0.015862816041370145
752.0,-0.07385628860177407
753.0,0.007320813250968519
754.0,0.049510466758360606
755.0,-0.01908758086146955
756.0,-0.03134753890689546
757.0,0.021437856435984587
758.0,0.016373001297097164
759.0,0.057399471359261434
760.0,-0.05617645399375924
761.0,-0.022501892172757276
762.0,0.07956385470570618
763.0,0.0729775400481357
764.0,0.022601313949533512
765.0,0.06064266175106389
766.0,0.004817589402440179
767.0,0.10940204598781947
768.0,0.019126797060191218
769.0,0.03126642705816084
770.0,0.23234770421806858
771.0,0.016529955242255288
772.0,0.04158165609056438
773.0,0.06330682714856195
774.0,0.058939198361938776
775.0,0.07646349501121756
776.0,0.028967525574549777
777.0,0.06291981825654498
778.0,0.09735671006872974
779.0,-0.007684990694864906
780.0,0.14408941197789205
781.0,-0.008347349033671563
782.0,0.12638867812787916
783.0,0.00010441681778637461
784.0,0.027740923551198955
785.0,0.15944773835779624
786.0,0.11175707815844856
787.0,0.11298293728038472
788.0,0.10331312350147442
789.0,-0.0547249891642405
790.0,0.010324337700822077
791.0,0.008981006694201179
792.0,0.150863319012076
793.0,0.11164404660665361
794.0,-0.0029876203470756762
795.0,-0.006755280925782762
796.0,0.15059095870518102
797.0,-0.0343583692498236
798.0,-0.011838142576424576
799.0,0.0391306582298606
800.0,0.06412136629104191
