Mix_ID,Data_Type,T_C,rho_mean_kgm3,rho_std_kgm3,k_mean_WmK,k_std_WmK,cp_mean_JkgK,cp_std_JkgK,E_mean_Pa,E_std_Pa,nu_mean,nu_std,alpha_th_mean_1K,alpha_th_std_1K,k_perm_mean_m2,k_perm_std_m2,phi_mean,phi_std,alpha_biot_mean,alpha_biot_std,fc_mean_Pa,fc_std_Pa
R10L,Calibration,260.0,2047.085388866547,40.67889303064348,1.1588224539543233,0.08539498678397632,921.1169798281179,33.28235890430453,20218179757.814064,2353927155.4284935,0.212055479125342,0.00581826828357902,8.73050817435429e-06,0.0,4.953697112387153e-17,2.1095032619267647e-17,0.127461101213391,0.007978553141119024,0.6843094807007114,0.011535959341273248,39462412.055495024,4590730.947845346
R10L,Calibration,280.0,2045.9856252124994,40.65703895055219,1.1482201582259564,0.0846174596785316,924.5754916198878,33.40732395651093,20007734109.124058,2329425754.554276,0.21206326063504177,0.00581826828357902,8.804422056945102e-06,0.0,5.4783710788505163e-17,2.3279984754960416e-17,0.12828944965040323,0.007978553141119019,0.6876692026366575,0.011535959341273248,38887373.90134756,4523835.760426892
R10L,Calibration,300.0,2044.4101643746803,40.62573199909616,1.1369644112170827,0.08379235412447822,928.0340034339027,33.53228900871733,19772853501.58301,2302079482.684242,0.21205583889997554,0.00581826828357902,8.889000248848025e-06,0.0,6.083406349974326e-17,2.578837128376928e-17,0.12925614501930804,0.00797855314111902,0.6915136659049722,0.011535959341273248,38276679.95500233,4452792.672761437
R10L,Calibration,320.0,2042.1993377554743,40.581799303351715,1.1248634407545968,0.08290568683664878,931.4925152479423,33.65725406092373,19494013026.051044,2269615127.571679,0.2120380083090612,0.00581826828357902,8.985285556758857e-06,0.0,6.789830531302468e-17,2.870230533489451e-17,0.13039773821355036,0.007978553141119022,0.69589027081001,0.011535959341273248,37570435.44040392,4370634.021502271
R10L,Calibration,340.0,2039.2324880610356,40.52284320801029,1.111782014382162,0.08194760106142897,934.9510270619816,33.782219113130125,19157061159.77102,2230385080.277124,0.2120108121953341,0.00581826828357902,9.094259589174293e-06,0.0,7.622709536552691e-17,3.211921216029083e-17,0.131743238062503,0.007978553141119017,0.7008436359198025,0.011535959341273248,36727855.53911867,4272615.237870315
R10L,Calibration,360.0,2035.5053842048471,40.44877963454895,1.0976991359134776,0.08091662803837421,938.4095388760212,33.90718416533653,18753333199.620064,2183380541.778164,0.21197325775558643,0.00581826828357902,9.216781552541153e-06,0.0,8.61230310179854e-17,3.615613204963225e-17,0.1333157363756658,0.007978553141119022,0.7064128160728416,0.011535959341273248,35724997.175973326,4155950.982337161
R10L,Calibration,380.0,2031.191564098314,40.363057061557356,1.0827540049450566,0.07982307396556289,941.8680506900605,34.03214921754293,18280354770.944515,2128313429.8755217,0.21192301225928684,0.00581826828357902,9.353515723576122e-06,0.0,9.794827819771586e-17,4.095244718216076e-17,0.13513134457563386,0.007978553141119015,0.7126280056653402,0.011535959341273248,34554875.098068334,4019828.648298343
R10L,Calibration,400.0,2026.606126931132,40.27193701886787,1.0672131647973662,0.07868659383510508,945.3265625040998,34.15711426974933,17741119591.21219,2065532291.9126093,0.21185662308950404,0.00581826828357902,9.5048507635392e-06,0.0,1.121268854542319e-16,4.66705258557316e-17,0.13719673758507323,0.00797855314111902,0.7195068711182073,0.011535959341273248,33224629.37782877,3865078.8527826825
R10L,Calibration,420.0,2022.0589726220712,40.18157771840189,1.0513531404124956,0.07752753192949347,948.7850743181392,34.282079321955734,17141660126.454714,1995739465.378564,0.21176952087481904,0.00581826828357902,9.670816530011318e-06,0.0,1.291392594398839e-16,5.3493367407984206e-17,0.13950622818136177,0.007978553141119022,0.7270507695942128,0.011535959341273248,31749012.03691508,3693417.7240968994
R10L,Calibration,440.0,2017.7094255609416,40.09514519311802,1.0353514783557305,0.07635887777499832,952.2435861321785,34.407044374162126,16489155550.653992,1919770794.6862864,0.21165594135813157,0.00581826828357902,9.851006637799193e-06,0.0,1.4950596464729758e-16,6.161824002189406e-17,0.14203924604514034,0.007978553141119019,0.7352412290391162,0.011535959341273248,30145697.935195133,3506901.409393889
R10L,Calibration,460.0,2013.5342841837808,40.0121783904663,1.0192704710193088,0.07518505587382868,955.702097946218,34.53200942636853,15792336287.452198,1838642730.4527867,0.211508858961757,0.00581826828357902,1.0044517154535339e-05,0.0,1.7375902073266282e-16,7.124571063468846e-17,0.1447591053544889,0.007978553141119017,0.7440371616180319,0.011535959341273248,28436466.791287776,3308063.5811759355
R10L,Calibration,480.0,2009.3966328808856,39.92995657614238,1.003114868137849,0.07400617917446092,959.1606097602574,34.65697447857493,15063150080.974466,1753746303.9023979,0.21132002443700307,0.00581826828357902,1.0249912752011981e-05,0.0,2.024016013723126e-16,8.256450048087299e-17,0.14761381353759842,0.007978553141119019,0.7533733251396973,0.01153595934127325,26651379.076556228,3100401.226297262
R10L,Calibration,500.0,2005.1347555645114,39.84526619028676,0.9868958776721829,0.07282278019767481,962.6191215742967,34.78193953078132,14317593523.354635,1666943938.510883,0.2110802193428383,0.00581826828357902,1.0465230641118296e-05,0.0,2.3586123060917873e-16,9.573414553824795e-17,0.1505392907862122,0.007978553141119019,0.7631605019172573,0.011535959341273248,24830688.301396336,2888597.1055499287
R10L,Calibration,520.0,2000.622159838102,39.75559362467543,0.970664681402281,0.07163830755070726,966.077633388336,34.90690458298772,13574792258.371166,1580462361.5501552,0.21077986234297708,0.00581826828357902,1.068802924512811e-05,0.0,2.7444586581372926e-16,1.108689835989072e-16,0.15346476455094307,0.007978553141119022,0.7732877111904306,0.011535959341273248,23022313.6895728,2678225.745478944
R10L,Calibration,540.0,1995.794989331162,39.65966995008888,0.9545167415588421,0.07045947667680867,969.5361452023757,35.03186963519413,12854755576.286734,1496631179.9519148,0.210410098862546,0.00581826828357902,1.0915482930449914e-05,0.0,3.1831440399452315e-16,1.2802770758208497e-16,0.15631945993124616,0.007978553141119019,0.7836265150686944,0.011535959341273248,21276029.460450552,2475077.467489955
R10L,Calibration,560.0,1990.6585576320963,39.55760075611101,0.9385803408724954,0.0692954587224253,972.994657016415,35.15683468740053,12175761137.325844,1417578393.4300597,0.20996443651267035,0.0058182682835790245,1.1144517069550087e-05,0.0,3.674712020269253e-16,1.4721192949223464e-16,0.15903928847869855,0.007978553141119017,0.7940371577550659,0.011535959341273248,19636805.23838248,2284383.6661043973
R10L,Calibration,580.0,1985.2818131040929,39.45075615808041,0.9229996809627621,0.06815666166251771,976.4531688304543,35.28179973960693,11552229237.811214,1344982903.2264407,0.20944081338176715,0.00581826828357902,1.137197075487189e-05,0.0,4.217880700106281e-16,1.6837489438230314e-16,0.16157223686152436,0.007978553141119015,0.8043759616333297,0.011535959341273248,18139469.319769908,2110195.9775457596
R10L,Calibration,600.0,1979.783488558636,39.34149556873282,0.9079176181286464,0.06705347309698882,979.9116806444937,35.40676479181333,10993567594.626501,1279940014.680524,0.20884370218651221,0.00581826828357902,1.1594769358881705e-05,0.0,4.810492279252234e-16,1.914385543972786e-16,0.16388157236874068,0.007978553141119019,0.814503170906503,0.011535959341273248,16805906.222812712,1955060.265833647
R10L,Calibration,620.0,1974.3120219142106,39.23276868925832,0.8934601975329762,0.06599512236000524,983.370192458533,35.53172984401973,10504046776.911968,1222946934.2069743,0.20818555254915105,0.00581826828357902,1.1810087247988021e-05,0.0,5.450084753109306e-16,2.1631496462687437e-16,0.16594662002367094,0.007978553141119012,0.824290347684063,0.011535959341273248,15644925.436946059,1820001.354177746
R10L,Calibration,640.0,1969.0223233716636,39.127653835551236,0.8797243408825766,0.06498876364741159,986.8287042725725,35.65669489622613,10083462815.828838,1173979914.4757037,0.20748676439663505,0.00581826828357902,1.2015482845464662e-05,0.0,6.134458747451471e-16,2.4292730971862325e-16,0.16776145957211286,0.007978553141119022,0.8336265112057284,0.011535959341273248,14654151.920355441,1704742.949837894
R10L,Calibration,660.0,1964.0537966429804,39.02892118452689,0.8667699876158931,0.0640388801621729,990.2872160866119,35.78165994843253,9728223250.377516,1132620698.6701708,0.2067736909850556,0.0058182682835790245,1.2208993362200808e-05,0.0,6.862137258044954e-16,2.7122683281246854e-16,0.16933224738405933,0.007978553141119017,0.8424224437846441,0.011535959341273248,13822970.439781887,1608050.164288471
R10L,Calibration,680.0,1959.51395650057,38.93870722836572,0.8546176088740041,0.06314708184015362,993.7457279006512,35.906625000638925,9432526451.133137,1098193824.7452016,0.20607490282348104,0.00581826828357902,1.2389183469988682e-05,0.0,7.632665785849095e-16,3.0120379238990347e-16,0.17067394144274647,0.007978553141119017,0.8506129032295475,0.011535959341273248,13135643.430906432,1528092.2193332247
R10L,Calibration,700.0,1955.4702013841252,38.8583512829232,0.8432510308492568,0.06231229589680741,997.2042397146906,36.03159005284534,9189413766.96857,1069889122.9402379,0.20541675316188923,0.00581826828357902,1.2555149236460801e-05,0.0,8.446750443442613e-16,3.328924150198769e-16,0.17180706972967733,0.007978553141119015,0.8581568017055529,0.01153595934127325,12574020.306792486,1462757.6256629305
R10L,Calibration,720.0,1951.9497305872148,38.78839384209347,0.8326243476335561,0.06153126254304757,1000.6627515287299,36.15655510505173,8991589816.577276,1046857219.257601,0.20481964191087915,0.00581826828357902,1.2706484276423879e-05,0.0,9.306265615831891e-16,3.663710487416333e-16,0.1727549510379942,0.00797855314111902,0.86503566715842,0.011535959341273248,12119577.041171486,1409891.4511221442
R10L,Calibration,740.0,1948.9455176400024,38.7286952785721,0.822670974048401,0.060799192823881416,1004.1212633427695,36.28152015725813,8831991772.686888,1028275815.097236,0.20429601865506886,0.00581826828357902,1.284321844745885e-05,0.0,1.0214176542040955e-15,4.017592111729479e-16,0.17354155113049233,0.007978553141119017,0.8712508567509187,0.011535959341273248,11754762.706574755,1367451.9658292627
R10L,Calibration,760.0,1946.4253950650132,38.678616372626294,0.8133128632597579,0.06011044254066805,1007.5797751568089,36.40648520946453,8704137079.282755,1013390170.6743422,0.20385035602683813,0.00581826828357902,1.2965740410825709e-05,0.0,1.117442028932945e-15,4.392131421127954e-16,0.17418998914173014,0.007978553141119022,0.8768200369039579,0.011535959341273248,11463760.226376351,1333599.1417832335
R10L,Calibration,780.0,1944.341600333206,38.63720800566025,0.804468442471527,0.059459094674928215,1011.0382869708482,36.53145026167093,8602298714.227388,1001533510.1915597,0.20348059192675053,0.00581826828357902,1.3074714443241144e-05,0.0,1.2191778460603882e-15,4.78921088258515e-16,0.17472161099202588,0.007978553141119015,0.8817734020137503,0.011535959341273248,11232813.674990324,1306732.7282640846
R10L,Calibration,800.0,1942.6390395017922,38.60337537204569,0.7960585476719605,0.05883939631701359,1014.4967987848875,36.656415313877325,8521558929.69918,992133278.6375324,0.20318023354774398,0.00581826828357902,1.3170999751151976e-05,0.0,1.3271762878453723e-15,5.210990978263557e-16,0.17515550622763745,0.007978553141119019,0.8861500069187881,0.011535959341273248,11050268.327030541,1285496.9108212555
