sample_id,undrained_shear_strength_kPa,sensitivity,effective_friction_angle_deg,effective_cohesion_kPa,compression_index,recompression_index,coefficient_consolidation_m2_year,youngs_modulus_MPa,shear_modulus_MPa,poissons_ratio,lambda_parameter,kappa_parameter,a_parameter,b_parameter
CLAY_0015,21.20778912316201,2.7494251532479113,22.66424118411814,2.7993456387850273,0.36018502434194205,0.038488423445104704,1.1800599299196095,20.76356407532633,7.357508834949616,0.41104581327142337,0.07101178763484244,0.00758813267452498,0.4992672473026882,0.986927453847637
CLAY_0016,57.32178990655483,3.2225086806631293,26.21282069772308,0.40716567762082667,0.2720377341389329,0.04304975846313058,0.34432454208545665,32.10597475105596,11.272453790954785,0.4240898808038742,0.05969232616765348,0.00944626388597802,0.2706179027462966,0.9256972719946824
CLAY_0017,10.0,3.315139355304575,29.602267852244367,0.6483741158636253,0.3844812320281167,0.0457558762684947,0.10885398393080106,20.98355553709711,7.79999091921531,0.3451012798876492,0.08093458040706057,0.009631764409965233,0.4022335681142758,0.8802293671944198
CLAY_0018,21.082850131026618,2.953072613786979,22.215843921118406,7.421069662603747,0.5076676607997345,0.05005422008818515,0.2311717497879598,26.79296868743309,9.484487143581278,0.4124627026125234,0.1102425488998875,0.010869521995993897,0.6132997494687136,0.9643209162197398
CLAY_0019,22.537731530507656,2.5470940863219216,26.15163624357989,0.3508103599917317,0.35754287747474933,0.026444468192070688,0.3595566153437856,30.428638358821697,11.320817559661842,0.3439240672530816,0.07706362713522302,0.005699754532760685,0.7011479351625904,0.9111988269424982
CLAY_0020,34.44433565612062,2.995944308817098,25.953000489649718,11.920393780976102,0.3272105192506393,0.02865885285853476,0.4930188843218189,40.40626733262383,15.038707271903778,0.34340893143499307,0.09471365880201164,0.00829553040506357,0.49548952645784977,0.9376052232156535
CLAY_0021,10.0,2.6718557195176187,22.195317678940526,1.6539925922855956,0.41707181108190977,0.06169401993743705,1.7788743612017943,15.344607371439132,5.8162100193974595,0.31912425103837505,0.08189682683093132,0.012114327396554795,0.6815558080102743,0.9956846586747702
CLAY_0022,102.60332935888206,2.62473803575271,18.083403468560796,11.457189303433978,0.48303569001652424,0.07333136496237035,1.038140039941543,15.44548587025728,5.636612646061596,0.37010353913971034,0.09330386227698992,0.014164790963579987,0.6541987620403278,0.9987104594858804
CLAY_0023,65.23289056584146,3.4151425806671334,20.49065634966082,7.425202860239914,0.5175311934211823,0.05672605329856268,4.602400619016387,26.40092017636966,9.735250407292627,0.3559445865199759,0.12287881101238604,0.013468618068553559,0.5199522142014884,1.0
CLAY_0024,59.35381542155034,4.145104331635237,24.939808571390014,10.247512555435929,0.3327163161415417,0.05784430690870806,0.18370308225304507,50.0,17.386342648587004,0.4379102324911193,0.0766627296751743,0.013328178537248563,0.5130344234684684,0.9529524357668453
CLAY_0025,25.97780501805586,3.5661726386952433,23.36398413231475,1.2042449313154515,0.47349900493334596,0.03771166016011407,1.6013077560364957,18.55257364074484,6.2353024325419835,0.48770439296730306,0.14289841130217446,0.011381093240536804,0.4015537626050432,0.9768979922956269
CLAY_0026,36.60167815400773,2.497804221164994,26.399957671284685,4.527910074698155,0.4613469804387568,0.0511781047511998,1.1998648156053606,21.009376941691816,7.229819251818335,0.4529669560140007,0.09764296618102161,0.010831721379595228,0.606638822803304,0.8902567182671676
CLAY_0027,22.234767800356167,2.974232718744994,20.623523792105342,0.4913128956443086,0.4017653012244955,0.04765764788565218,0.44498738934892446,20.228730963376613,6.844205280477569,0.4777998419390709,0.08432086922629886,0.01000219352629865,0.529541170182117,0.905025364103017
CLAY_0028,42.85979069699358,2.885230234662375,22.759916487645313,1.1299929123198662,0.39302722015765656,0.03894797095037763,0.19126158769022272,27.789402865856616,9.445408954010738,0.47105345047323743,0.09082949136898767,0.009000965352623277,0.5477282250790012,0.9413541318086895
CLAY_0029,49.22869450635831,2.6745819701866838,25.917665282162393,1.8546099595902716,0.27353775867233615,0.022625933186442786,0.2701909491245479,21.751492134893944,8.202759370229643,0.3258643313271419,0.053157440184367126,0.0043969677013203385,0.4488377504775289,0.9752389039789092
CLAY_0030,10.0,3.1990265453272446,23.85229900502398,6.751019470202772,0.3289032591345032,0.03075739457884056,0.25750828508016327,37.12596026882797,13.517309960527033,0.37327472615640334,0.07945508274984554,0.007430243585491611,0.4159727037383614,0.9372076315989613
CLAY_0031,26.870334962999546,2.9854700643238017,27.112718140790275,0.12512453333564422,0.33860766493849687,0.025998690243182895,2.7663273138334907,45.152481873355626,15.050827291118543,0.5,0.07114236989420437,0.005462393884028922,0.4529077915276046,0.9740797516432506
CLAY_0032,19.83272937217291,2.7269178693889797,19.200679392790132,11.671270669033243,0.5130461814995918,0.045427942975325576,1.14465499566129,5.182658473956508,1.9104055037990344,0.35642890047434117,0.13993065645018093,0.012390233298566616,0.6830152097967238,0.9153933550559346
CLAY_0033,23.826311245274976,2.5588174644506054,19.208874742387735,0.36717529765910256,0.4515851669929104,0.035061769547026805,1.1882826360832999,40.081500158889654,13.360500052963218,0.5,0.10372328890435452,0.008053236284178606,0.4810554422058022,0.9530609425025995
CLAY_0034,74.81320006587347,2.911962470871778,26.44845721183113,2.3619539439831754,0.26673041615077264,0.022287296699031393,0.545815904542766,41.76906048194663,15.281847238709327,0.36662341369780505,0.06276459390006066,0.005244445484065637,0.35642384801085547,0.9664964711117484
CLAY_0035,25.791280057461663,3.0284754240208986,22.621069455884506,0.4228334474386094,0.45074122663971306,0.06503049682624856,0.3977453911727072,26.475962007348755,10.590384802939502,0.25,0.09960114132100531,0.014369911873500896,0.7996950534255157,0.9727221361899033
CLAY_0036,33.57438115191603,2.985933827044571,25.33861051120754,7.325991854020422,0.27835046642774547,0.05039345049797554,0.7006047546479017,41.11683109187788,14.895054330917802,0.38021756008406415,0.06764244942278808,0.01224620339349756,0.5581085803884892,0.936453180069263
CLAY_0037,27.68900915841653,3.393878880544184,23.35597532974644,0.7617654937393243,0.4886551496385953,0.03481945729556463,0.5539494615877645,28.355836355454517,9.659788406249955,0.46772554236840624,0.11419086932101268,0.008136748586006024,0.5372209183542097,0.9508598743647427
CLAY_0038,10.0,3.1457147706314728,23.2482687942839,10.803557788981635,0.26348322946131725,0.018225857279948663,0.45421851908945254,31.488258007307866,10.496086002435955,0.5,0.05333698252073811,0.0036894652959641515,0.4753868063896954,0.9037777694614523
CLAY_0039,51.400843575230674,2.9607082714802537,18.76235681247966,3.777475038746471,0.28580501851359175,0.023294277874848186,0.7214744563675065,33.53330559136098,13.080886589642835,0.28176730841439784,0.0702459625264344,0.005725333233080085,0.5523536486335451,0.9468474636721557
CLAY_0040,42.32635992196795,2.7942445609757978,23.47797807863694,14.828229164864581,0.3763048434459044,0.03073869086957984,0.17221173845890272,17.98835294755698,6.134088184848484,0.4662613582886811,0.11537919695681634,0.009424820141986255,0.5118536564735778,0.9824503759997587
CLAY_0041,23.356065827342235,2.6181265068218518,19.644015596678205,1.7149938304403458,0.5015374159049663,0.06512229009336643,0.6530264436569065,32.55739991597538,11.063019305336548,0.471451826006958,0.08992617377998237,0.011676493498136447,0.6081009981320932,0.9421132778904816
CLAY_0042,83.6431639661904,2.7664291096471003,22.928975199827576,3.02857751842869,0.49431819884231754,0.047419265233788865,0.4475588986737062,18.465046593063338,6.155015531021113,0.5,0.09286104055329536,0.008908031956328957,0.6251317437550523,0.9275620243996445
CLAY_0043,10.0,3.531746734535979,20.3743141779509,5.924887846598686,0.27799434234320464,0.018629336098268605,0.2446899354686745,32.875269664547325,13.15010786581893,0.25,0.07992158415056044,0.005355814223041659,0.4887373335390411,0.9734428234617627
CLAY_0044,55.02937113547376,3.331369299855269,23.947946160678867,8.91637718028961,0.3910741440204238,0.028837222295410057,0.9488354266359835,20.221191606279778,6.740397202093259,0.5,0.0807020933788017,0.005950851627633828,0.5421689860866583,1.0
CLAY_0045,35.48650239283369,3.1050486590681325,28.382658200059094,2.7353486176208026,0.21776689372091795,0.027072155968032023,3.0102872574651456,42.84719887239328,14.926506644872354,0.43527216018466103,0.05413118085276721,0.006729433228991761,0.5019649664916714,1.0
CLAY_0046,72.47145678377525,2.8973202076674647,20.697825094240212,11.148185388984368,0.3799385043011125,0.04743030587519491,1.7948519350460619,28.557964217289676,9.938792997985727,0.4366917704734093,0.08346983359905948,0.010420106659727724,0.42152255936528604,0.9578426783570231
CLAY_0047,60.17741795977908,3.4784911382656647,19.452272587871377,0.6277436002347413,0.4535147816841949,0.04610870805636837,0.3769049983814546,33.17785890607614,11.1851574191559,0.4831198910645258,0.09917195034165303,0.010082781621147103,0.6228245854648139,0.9731150929309659
CLAY_0048,69.92487910686751,2.775502962025015,25.33417281195413,6.166745788967988,0.7044761716640113,0.07787720654601822,0.9716596402752858,25.5465690951093,10.21862763804372,0.25,0.1674032505244071,0.018505803378374343,0.8306544030945942,0.9991588867757264
CLAY_0049,19.78793592859073,2.788451052978775,28.72516860854155,2.1400797553945687,0.4695539368618675,0.05390028065296492,1.162112689484049,25.417884927115544,8.580166960865853,0.4811999022307218,0.12262449846836479,0.014076114293805396,0.7378039442241655,0.9572389009499128
CLAY_0050,10.0,3.043114204604132,19.855225372207066,0.5342274447176791,0.30577000057765275,0.027131998427678713,0.5632817017539291,31.839181478345466,10.613060492781822,0.5,0.07853291531999047,0.0069684891616497375,0.4027669515744131,0.9638394433834484
CLAY_0051,33.462792153860036,2.558177876798668,23.19031736912961,2.444216385281997,0.46323741282323017,0.09056583240709681,0.48814539159110804,29.75227774114261,11.52735127704515,0.2905079851426685,0.12393225827492325,0.024229537213659356,0.49267933363564387,0.9403109744807924
CLAY_0052,25.373937995892184,2.7683616497945835,25.626887549883957,10.610310116109128,0.34008323210473906,0.026919382753837793,0.7051196651904709,39.22645909338999,14.061189858871156,0.39484849742790984,0.08958888534792164,0.007091433118430382,0.5987016177513629,1.0
CLAY_0053,27.33978814842163,2.9641591720980034,22.360840878036164,19.69539656444161,0.2994309741457455,0.024146627196453,6.168351692388179,21.48804168096875,7.657908092404823,0.4029968381496224,0.06925426047503752,0.005584782316617734,0.6001124510689426,0.9715626098867148
CLAY_0054,24.907412454011343,2.8972202718103093,17.25950615256892,2.4944840877949166,0.5871943454729243,0.04413914231967831,0.6467277319547138,14.696554316265372,5.143992758181047,0.42851623312375936,0.15149001991439381,0.011387438589223699,0.8107583486255929,0.9419818826841093
CLAY_0055,19.741475257877642,2.776787199890933,18.362318552393365,10.87608020980166,0.5935751758794018,0.04424875157102707,0.14077842580646818,33.358521229135064,11.630609053952199,0.4340831625580046,0.12262389436267872,0.009141140766689412,0.800834205996098,0.9327399854344078
CLAY_0056,48.91571230116095,3.86835792423805,18.87677905837124,3.5632243174490825,0.36950385883562553,0.03464965909603176,0.17561867714225826,30.734842589996724,11.414723445621046,0.3462806495669997,0.06847482845332387,0.006421122285552088,0.37877670395022867,0.8942837296915738
CLAY_0057,20.67306371693096,3.5404832135189785,22.60834151370673,6.311807596862006,0.35672271076135276,0.027867352098506572,0.42133005873983786,34.79745743028398,12.399357065651435,0.40319603855427,0.08985994556534746,0.007019902762225454,0.4390262290088403,0.9025843746143077
CLAY_0058,10.0,3.720476350334354,23.461773676446455,0.2321646899941846,0.40243291392841674,0.04055168184482548,0.1436994873221729,45.36381064662448,15.121270215541493,0.5,0.08873564135439439,0.008941563604660842,0.5842650165609123,0.9282155144812947
CLAY_0059,35.394769935774676,2.987849707390956,26.348692698536276,4.074449913589828,0.3765453527579967,0.02594127542614868,0.43794370487836354,19.655888066888615,6.860731190527327,0.4324922170123554,0.0798648367554254,0.005502114717289904,0.5713597790349733,0.9778498186087767
CLAY_0060,47.11650943616419,2.9050229450878327,18.421013729091243,0.363724164772001,0.579335200095678,0.08387670960787635,4.627716194267683,22.808879665244653,7.978145919506372,0.4294599205986882,0.12337616847258073,0.017862520788997516,0.6076657497070871,0.9597833968681936
CLAY_0061,15.652362779374311,3.667200403382838,21.179135331772816,1.5640966262074099,0.4226479963147174,0.029856095880809973,0.29981797113254366,40.26598163263676,14.992886717588428,0.34283618595610416,0.09556962809771702,0.006751093119235099,0.683081586081295,0.912355910028772
CLAY_0062,35.50506100448345,3.053390131174652,21.134194181858273,4.182944171372089,0.2646789485381079,0.03489365252245843,0.1685655589867139,46.352045344145,15.450681781381666,0.5,0.05421026358639113,0.007146749339840548,0.46250782698507664,0.9222044721054914
CLAY_0063,33.797170884960394,2.730904678135467,23.871395605577263,8.229569904827358,0.41017342090258135,0.06805334566561691,0.4062747765814921,17.986403928618167,6.504340451453844,0.3826462546712065,0.08721987472911961,0.014470962723014477,0.2655890899413296,0.9584480911225387
CLAY_0064,41.74909177492637,2.7664159744172414,20.14297581000207,4.115068130050176,0.367666340133111,0.03915073995744589,0.4506357359621425,27.56407601553954,11.025630406215816,0.25,0.1045691092723365,0.01113498179686724,0.5882356514561341,1.0
CLAY_0065,32.219777927576295,2.9543937829434306,20.102973224970196,13.75934756509416,0.4028387662511539,0.03613171910214521,0.18600632829306882,22.798749098868186,7.951483394417339,0.4336160919907705,0.08105868216887877,0.007270376588061564,0.7720312985149007,0.9169412028815658
CLAY_0066,59.39801055891388,3.023189879708772,17.681971888183917,8.312413899015882,0.3445147430941714,0.04712989272834073,0.14492884057342711,25.683333271682457,8.816467335686003,0.456554666046639,0.06914869370364878,0.009459596670053198,0.542854360451457,0.9637681042028559
CLAY_0067,18.586934728011812,3.0421862623877276,27.091015541754608,0.8494367908667205,0.372260013778298,0.03525869853209872,1.9408070003442903,23.822471918539698,8.655819854663129,0.3760956396121086,0.09685865202748542,0.009173990989256378,0.7003744562237253,0.9366370418152062
CLAY_0068,10.0,2.9712930568165934,29.09873228765207,2.462951885781184,0.47460566944745836,0.03628779570834881,0.8249907166454149,17.839400697350513,7.1357602789402055,0.25,0.10795872367156675,0.008254398043935702,0.7492593621362045,0.9375074447328653
CLAY_0069,58.886079207368994,4.0560947746601785,22.788091030548536,5.520417552317694,0.3385914090862443,0.044723039603196325,0.3085450838440595,12.280077735602193,4.6845360664101925,0.31070372407363495,0.06993527182476739,0.009237440311672809,0.6185194560366425,0.9147971468217183
CLAY_0070,25.186384333598323,2.7027752865048082,27.310516727548304,13.935956644859754,0.4027887722427756,0.03728413200469855,0.15746503405801876,35.876585609330164,12.897914426475237,0.3907901860353159,0.0953216825189825,0.008823449010653137,0.6168493605628854,0.9687948729512925
CLAY_0071,32.44188140770447,3.2500361892061447,21.760405159000754,21.99723495698203,0.46380077367683187,0.05525959884082765,0.2980217406365958,20.6364570519331,7.538343398429098,0.36876605118795036,0.09075705836911165,0.010813260611214915,0.5264021118960098,0.9354113028850917
CLAY_0072,12.342729397939326,2.891918450182449,23.021306715822934,7.2024105274787384,0.4268752686766474,0.041453519129435984,0.14672677410531246,39.84368609836826,13.879589748617047,0.43533371014580075,0.0711331687342545,0.00690768565722751,0.5244898520108197,0.9394541171632681
CLAY_0073,22.327835892101618,3.0122444987936463,25.55454134876065,4.2638727154595095,0.32488709983057934,0.02784144352612523,0.2800941483964978,26.066799070209765,9.00510763629912,0.44733411986858745,0.08487856335593144,0.007273732104122103,0.45475449700531556,0.9795298484818104
CLAY_0074,30.632901037451575,3.343562647794137,20.92572341372943,7.0654445457768915,0.33330366484731805,0.03919271146996277,3.9501787321918296,31.053360264591348,11.373738849084054,0.36513422176438154,0.09754051428586234,0.011469652560792553,0.7021489120453226,0.9810951355269052
CLAY_0075,10.0,2.6590344399321078,24.75368772700178,1.595770265248154,0.2916167672351493,0.01951288774593839,0.6348969135886403,50.0,19.408710826055746,0.28808143024306776,0.06367686027349709,0.004260795558194462,0.4133369519141505,0.92810544355166
CLAY_0076,53.076027129561666,2.7801345490205684,21.379770440569118,1.667604172300269,0.5662473507714284,0.053229982387945345,0.26950634814848207,15.550239870041374,5.1834132900137915,0.5,0.11632323895947758,0.010934945572259581,0.623984825821049,0.9589081863560451
CLAY_0077,19.288002567704698,3.017845617912995,25.940658033825706,5.311633424874489,0.3454420131055067,0.02608169415970696,0.9864806333733079,40.56808331487158,14.038892349820667,0.44484629926625924,0.08203905109640948,0.006194143615054722,0.5118252009920395,0.9771879966369581
CLAY_0078,54.734925204996486,3.6088613116576234,23.513520951343104,10.272206400136737,0.26819053148409,0.021890688184353867,0.1972683272740598,32.12255002234414,11.048457625020168,0.4537119620027284,0.049916809564501535,0.004074391841082203,0.5882140768264644,0.944496444383649
CLAY_0079,44.20500485459925,3.5993053846901013,21.21011877626051,17.501138075567575,0.34284733524279876,0.025343434991716922,0.3332801063934726,20.949830171525946,7.321369633064752,0.4307316268333437,0.09948094118457781,0.007353677589591585,0.39032018892719017,0.9701121459012066
CLAY_0080,18.100902421713446,3.4909713991676323,22.354464019189876,2.0876980684158966,0.3727871072749048,0.055325998689063405,0.07829131306139261,28.936830545044536,9.724746927453753,0.48779350048449616,0.07689322462656767,0.011411860447604389,0.48794971389042013,0.9404431158770034
CLAY_0081,19.497291960044155,2.5515213672464263,25.637801179058638,7.961764065031033,0.6135587299516446,0.08491531102689842,1.787685681236787,27.738335738746414,10.1270850889831,0.36951232733898803,0.15525444228712051,0.02148690681356208,0.5179216723628478,0.9396150821304875
CLAY_0082,22.495342185081324,2.7595097167053178,24.85898832508554,9.536888926360431,0.4023059246769164,0.04074350520686692,0.4086580327071308,43.42562907323552,14.80823567713691,0.46626613798030875,0.07240444210717963,0.007332754958464159,0.8118691011694866,0.922034547374789
CLAY_0083,13.174393321202428,2.7579151696303383,24.319342662263416,4.8798486386895625,0.5047303950827052,0.03732305643288181,0.22048807393834685,20.409696091317944,7.02097545075126,0.45348009222379926,0.08785810957539693,0.006496801487914223,0.5516232523374573,1.0
CLAY_0084,57.06243968355625,3.0179276536476918,29.947131826220257,2.1354248268927227,0.39406513129045395,0.05648816135088397,0.9572827998592879,29.652948345065155,10.219280380121761,0.4508334854352946,0.1025942248909531,0.014706602206419133,0.4926001242859434,0.9354692082215827
CLAY_0085,28.982842370422443,2.589201614196215,19.543574714938188,4.825941928320586,0.4476615462735836,0.030431102164361297,0.1753679692980632,23.3054810538925,8.933205651627915,0.3044298968783673,0.11217322861848184,0.007625303108141255,0.5375609893502576,0.9259640688576001
CLAY_0086,47.728906007825536,3.4307363985940547,24.409541735656184,4.390748491339011,0.4691255222503126,0.07474885226437823,0.18635873235803188,22.135372334591707,7.843137888318084,0.41112987236658877,0.09452238393940575,0.015060872576004405,0.6150540971322346,0.9186386365076362
CLAY_0087,46.17299082926899,2.575746138114315,22.36324536028857,4.663695155027985,0.5672801919773551,0.08403180640506201,0.3422563841101701,13.740961743137557,4.8012941484676475,0.43096437317041286,0.13826390547358547,0.020481176501272798,0.6892226116320357,0.9525354769204087
CLAY_0088,10.0,3.396005934660712,24.3983515303712,4.828195565052302,0.432905187098512,0.06488058576929102,0.1509713727354419,25.755599548115136,8.585199849371712,0.5,0.09977840220781438,0.014954039303053593,0.665368011958202,0.9194914855024081
CLAY_0089,10.0,3.3317905729187665,23.336565917571452,9.388488812145937,0.4077220781154693,0.03754326364198779,0.2601242560066866,38.78024105834491,13.771510149397356,0.40798796347116456,0.0929277275147357,0.008556834081348112,0.6161161294722176,0.9286234989439426
CLAY_0090,55.33030638324379,2.747977820810713,20.038696177375186,0.9321389588505438,0.45604257241890134,0.032171383132349254,0.4101202952775537,20.562374643550474,6.916105081483152,0.48655741933441626,0.14162812808040415,0.009991112774021508,0.5811583228344948,0.9739687052915766
CLAY_0091,42.781741621687274,3.4970649800177798,19.73311851547499,2.2887466845599294,0.5562312480080172,0.07366214540814693,0.4488700311906331,24.682872827269446,9.633599918220316,0.28108251519694055,0.127562751229338,0.016893236335372753,0.4851440328288364,0.9634614923310454
CLAY_0092,10.0,2.9273284257788843,23.61546134803474,4.409467387551203,0.538675625144964,0.051154489358634946,0.13295006198898435,20.582455624259936,7.664699954275803,0.342678496682566,0.13833165759114358,0.013136449796302135,0.5378394072665653,0.9096405085689664
CLAY_0093,72.51569136867863,2.877779804835883,20.60632626092108,1.6656831998529062,0.5274711049151296,0.07805453715157552,0.3916146240868683,35.595627981603094,12.401552876247722,0.43512785603560195,0.13089440444954023,0.01936959590740785,0.5023306639535753,0.9717447200399567
CLAY_0094,40.82326870681553,2.8944928960527947,21.87896808411969,19.118486273956314,0.3959874351688393,0.035007914293699545,0.8936153441475596,33.388161711478816,11.638119311358823,0.43443114897833707,0.07379418689990085,0.006523895308101089,0.5623492427295361,0.9509836451125997
CLAY_0095,43.54748509273175,2.9355977278569654,25.111512064109604,1.5268564381829957,0.47066534366517765,0.07551834906087812,1.05578985019198,24.38616100290252,9.081271410625083,0.3426622716270061,0.1343602533314821,0.021558129672307087,0.8810213566678291,0.9841148370817503
CLAY_0096,26.699484125823297,2.9896061736563952,19.87319464282751,3.1708914613808443,0.2867267960160733,0.028924007023095367,0.30401629951542997,47.70356087163065,16.154706137248397,0.47646018647281657,0.05814648308619024,0.005865616009809501,0.4248838831274311,0.9925396844830369
CLAY_0097,58.234319189160615,2.9510547529126394,22.850414681166637,10.492715938697085,0.45069857175435246,0.03901537977989877,0.4139597768865055,22.511067262277756,8.117370999270742,0.38659839893360376,0.10788674831524156,0.009339373857682642,0.3919003171224231,0.9017397782571642
CLAY_0098,12.685206721299453,2.7875480292660146,26.043566740598507,0.4172540493855246,0.45775577072967594,0.042419046307870294,0.39025028820359464,13.777118016341372,4.974638659883873,0.3847355514925966,0.10959050835154148,0.010155469676017152,0.5205543348623801,0.9729389108395915
CLAY_0099,10.0,2.8564177497862184,21.16407390738943,8.593139926759193,0.46029471012618867,0.07192099421297118,0.1243266635032476,21.954740334166793,7.876273924697759,0.3937263066310431,0.09364421481672745,0.014631897529445223,0.44105703222409653,0.9990443577247526
CLAY_0100,36.22705454515689,2.8756701816468837,28.398085795030227,4.231589341719347,0.3361152935457626,0.05082080833945795,0.29132792577729283,23.125923694743086,7.708641231581029,0.5,0.07299498545276652,0.011036880013112203,0.6217867574858689,0.9562894699748306
CLAY_0101,53.985886400956865,3.6870078041844265,18.82188583333438,0.16159354664021014,0.4192929709692437,0.03579445029389552,1.1085813297219576,30.568435705930824,10.277755826555845,0.48711626457147206,0.08801791661241545,0.0075139655546156234,0.4162920634024615,0.9706465115716202
CLAY_0102,10.0,2.8819907599650567,29.641779482121024,11.660733412485984,0.3445704895487364,0.026325008965716965,1.126333437585389,33.622793935913755,11.207597978637919,0.5,0.06839365752500215,0.005225240414238079,0.383581975162729,0.9567490952583667
CLAY_0103,32.47912172305742,2.8652539670766415,23.309898452541987,0.19992857283116316,0.2760863123143709,0.019607366756925967,0.7548357497938442,38.235309355048315,13.239023228692496,0.4440381550272606,0.06666501616270057,0.004734481078765267,0.4191436767809293,0.9793827423178576
CLAY_0104,12.276177378214761,3.618211015288536,18.717306810819185,3.620277766905973,0.39039445989813676,0.029719171561561234,0.03493161758164763,18.46432330084654,6.154774433615514,0.5,0.09889521397563616,0.0075284977956042625,0.4492593382974658,0.9615047019288574
CLAY_0105,52.250733125689756,2.943748480272309,25.82277832461285,0.25137036651082495,0.3553900944253442,0.02411183504901637,0.2288565561564282,30.475169279338754,10.737887293465803,0.41904866602033713,0.0981402757537075,0.006658435836442445,0.540471093537133,0.8893288289890973
CLAY_0106,29.0854940857429,2.7929624838302414,24.000369399381665,0.3693097731091121,0.4035523606740979,0.0444317708837411,0.7980749636401565,24.90477177199053,8.9592880416921,0.389885650293641,0.10618494750405583,0.011691135323607858,0.5426427029332165,0.9463639379787521
CLAY_0107,21.99801178855192,2.7562278212971223,27.25839959188607,10.910885938083696,0.5035900409076749,0.0605884010920339,2.7711030052705365,34.07171593212999,12.480946456412031,0.36494920682180304,0.078626051069144,0.009459731788725759,0.3869391176900031,0.9444256336086629
CLAY_0108,57.276560962520975,2.704277141744126,18.127857461154743,7.258444577946133,0.5140003722789187,0.09731463303308321,0.4927727009094065,11.935705763355589,4.306109833365817,0.38590354464161336,0.09830124126384618,0.01861117177381491,0.5765531411927834,0.971413529139253
