liquid_limit_pct,plastic_limit_pct,plasticity_index,preconsolidation_stress_kPa,OCR,unit_weight_kN_m3,void_ratio,undrained_shear_strength_kPa,sensitivity,pore_pressure_ratio,smectite_pct,illite_pct,kaolinite_pct,chlorite_pct,soil_classification,permeability_m_s,soil_type,data_source,generation_date
20.0,15.048482531101207,4.951517468898793,50.0,1.757569842510838,17.110329036931134,0.8363067426131754,25.94371326980736,4.057435544725661,0.4880168304986606,20.84290407583996,37.647972852921335,40.12675204340256,1.382371027836143,ML,7.281280933452605e-09,Clay Soil,Synthetic Generated,2025-10-13
45.195182396550095,27.16260798293036,18.032574413619734,73.21298855986832,1.5295424666683586,17.083582737252005,0.8507882674306775,24.511905564443488,7.886903683734458,0.742123856499362,4.745421275514662,30.895166930167672,36.86504603754517,27.494365756772492,CL,2.0200118340856795e-08,Clay Soil,Synthetic Generated,2025-10-13
20.0,8.457581636221454,11.542418363778546,889.5790229477113,1.307992464831649,14.71883213410886,0.5919476523973692,44.9575568810634,1.4572829985217406,0.3001199881557655,13.085596441060465,26.51927283409566,41.06014476349658,19.33498596134729,CL,5.496462523542059e-10,Clay Soil,Synthetic Generated,2025-10-13
36.699368082135294,28.863271730032373,7.8360963521029205,62.228822288106024,1.0,18.093122970808853,0.6773929356953128,25.978449073618375,5.063106278660045,0.5330641978102567,30.120712128040577,45.810524106570355,14.261128693090136,9.807635072298936,CL,1.1303961183918643e-08,Clay Soil,Synthetic Generated,2025-10-13
26.383772670128586,23.733978690511815,2.6497939796167707,66.76542584598799,2.224202300945012,12.93828370965042,0.8860114138657941,29.00268811222101,5.300101338769149,0.2502059048094922,24.876015034131456,35.384307299442426,31.87222230809665,7.867455358329467,CH,5.537578161853888e-09,Clay Soil,Synthetic Generated,2025-10-13
110.0060279810421,38.907727503906116,71.09830047713598,53.66078734414665,1.9525054403357425,20.75686139732167,0.7096701435591443,18.78043888854855,4.022855149460041,0.7917814663034638,32.129080035840865,31.128438328285963,21.54854835865754,15.193933277215619,CL,8.456430315390862e-08,Clay Soil,Synthetic Generated,2025-10-13
31.173131818582164,14.456986920814712,16.71614489776745,77.93316568185317,1.0,18.068160821164632,0.5414161440736085,29.504722733980422,2.008205000384424,0.6393693397110366,26.031294786435204,48.85078511724203,20.925879587586564,4.192040508736195,CL,3.123190192142684e-09,Clay Soil,Synthetic Generated,2025-10-13
39.468378061438955,35.121424977411614,4.346953084027341,50.0,1.0,19.042321109072784,0.5449032905545645,20.619949543807135,2.4067934116676692,0.1717998354375126,21.625133260958428,38.63908224053087,35.85980681347626,3.87597768503444,ML,3.8424293244806905e-07,Clay Soil,Synthetic Generated,2025-10-13
43.684111853264945,32.44946479414613,11.234647059118814,101.27660265591204,1.2835154187182731,18.323399474097727,0.6088005444352151,31.63784890146259,3.5829865608858276,0.2928693678468632,26.816268028949665,26.960890759425602,31.68188491184562,14.540956299779115,CL,5.7749126650908103e-08,Clay Soil,Synthetic Generated,2025-10-13
39.20525387550642,35.08355861121658,4.121695264289841,50.0,4.177012232571933,16.914392084022875,0.6983169148820925,21.852374583071747,3.5309227659747795,0.44970022809861093,13.46039440053417,63.65797160035559,21.2752626174771,1.6063713816331475,ML,4.644744414399112e-09,Clay Soil,Synthetic Generated,2025-10-13
32.67660678592172,22.08523415124965,10.59137263467207,50.0,1.9692581403706475,15.456113072562095,0.7170453910422124,30.418776794356063,2.3982601563144113,0.41614131174631347,28.0120980523553,28.993916004488717,40.755291982602756,2.2386939605532232,CL,2.828505645135873e-09,Clay Soil,Synthetic Generated,2025-10-13
20.180413512019964,14.877383326995542,5.303030185024422,50.0,1.0,16.950854086558937,1.2705130265743003,16.333158101528483,3.42192278318942,0.4236984552637115,20.020324879483045,33.95473296256492,29.4757486498935,16.54919350805855,ML,7.688002431574264e-08,Clay Soil,Synthetic Generated,2025-10-13
31.314941843550095,20.58699439340617,10.727947450143926,52.85085288822108,1.0,18.672234306378954,1.0772523048931146,16.633334412411806,2.2692520160622656,0.09573067859707135,14.153495871626617,42.476688876260305,16.063794250366115,27.306021001746966,CL,4.630149157211004e-09,Clay Soil,Synthetic Generated,2025-10-13
20.0,13.242469390190132,6.7575306098098675,50.0,4.153025323817879,15.354680987622544,0.8890759420730402,17.18101410574527,2.5695192228213983,0.20971490040918614,3.973185774498991,58.15707857800702,14.330432513543942,23.539303133950064,ML,1.0916028828395338e-08,Clay Soil,Synthetic Generated,2025-10-13
42.257379555330246,33.30901442357039,8.948365131759857,233.34928056625586,1.0,17.31404963446958,1.358717590461136,32.8707551260208,2.456102656592244,0.08053426939875037,28.514550062602478,58.162482765360345,5.818285399439279,7.504681772597897,CL,3.082335713410742e-09,Clay Soil,Synthetic Generated,2025-10-13
142.62876449793285,86.69462335754652,55.93414114038633,50.0,3.0266979331925414,13.379615689272066,0.7653371488174323,21.47210247751173,4.6992902008474395,0.3561702843871236,39.65339771484205,20.62865936982131,14.607885533171237,25.11005738216541,CL,2.775746090848759e-09,Clay Soil,Synthetic Generated,2025-10-13
36.17416778913874,32.453414283748664,3.7207535053900784,50.0,2.5992776168103235,15.383239706536486,0.9426452803141495,24.43428046998192,1.3307526227580768,0.04214824595313275,41.46772083779712,32.57206114811211,7.422861114392691,18.537356899698075,CH,5.981235405639936e-10,Clay Soil,Synthetic Generated,2025-10-13
39.24225134367993,32.94614817350294,6.296103170176991,50.0,6.096585250264946,15.28266541310267,0.8986440959126782,14.642143637966846,3.761991240697268,0.5204954650281935,44.133109232621266,25.873124886032066,22.535583733480127,7.458182147866545,ML,2.3378827624954189e-07,Clay Soil,Synthetic Generated,2025-10-13
20.0,7.951977251655039,12.04802274834496,62.49230023816421,1.0,20.360699907736482,0.9417636552657234,18.147108459268814,3.2531683851259148,0.2942958805126953,27.213284648434982,24.697307881647408,46.564636302465736,1.5247711674518656,CL,4.02573109568222e-09,Clay Soil,Synthetic Generated,2025-10-13
22.021519164022347,12.809969249106521,9.211549914915826,104.8315660255656,3.4953875779119374,14.325119336348397,0.5754734091959057,34.8634850466411,1.0,0.3698530071806284,35.15198274391278,35.14283479375134,18.62334321906915,11.08183924326673,CL,1.3632601903156529e-08,Clay Soil,Synthetic Generated,2025-10-13
51.801460511583976,43.423095764840824,8.378364746743152,77.78334671199711,5.052572416382849,17.79710670298314,0.7086687269734177,26.552249651375714,4.201796787140454,0.4344383232251232,27.727420763709116,45.92863538287023,14.601297066226588,11.742646787194072,CL,3.0980904263624626e-08,Clay Soil,Synthetic Generated,2025-10-13
20.0,15.713870967419046,4.286129032580954,50.0,1.0,20.18894522947501,0.5565404236101213,26.70923050329759,4.472256361570214,0.5288753294921107,27.4765530499906,37.862544906837705,32.85070067133467,1.810201371837038,ML,2.2742474216799964e-07,Clay Soil,Synthetic Generated,2025-10-13
23.011852764539874,15.752756029483905,7.259096735055969,50.0,1.8339086662685031,19.010826600462973,0.9222972806311451,20.77671802032297,2.219741577690396,0.45296572994339296,19.816601277320835,47.71928239860296,15.70900299208893,16.755113331987282,CL,2.7610271531385704e-09,Clay Soil,Synthetic Generated,2025-10-13
43.988805503318034,5.576088411048169,38.412717092269865,50.0,1.5963035707473758,20.042900314338553,0.8009982258749586,24.490155234399758,3.4638646420108743,0.5149376289679799,14.508508143764551,29.157779699361352,32.30963742740162,24.02407472947247,CL,4.975994593826973e-11,Clay Soil,Synthetic Generated,2025-10-13
49.628098059908474,39.57587903682421,10.052219023084263,96.21979800977881,1.0,20.33990256595739,0.23534935127614098,21.276332637737767,3.1074657705724595,0.08773189611766175,17.93465191019867,29.39441541385126,47.674704782172775,4.996227893777297,CL,1.2327811492711102e-08,Clay Soil,Synthetic Generated,2025-10-13
31.357952465785402,19.420758566856037,11.937193898929365,61.3315955499207,2.036938288918757,17.112363033561483,0.9540656590588675,10.262761717942784,8.297454679324632,0.6736832371173358,25.841744960185093,56.78959635231378,15.834148523032873,1.5345101644682562,CL,3.1561686897089214e-08,Clay Soil,Synthetic Generated,2025-10-13
35.21066551773406,30.881175736352205,4.329489781381852,50.0,1.0,17.950211156839615,0.8650209362598928,29.489202987859063,3.4945712732012706,0.22534679088504153,23.352428259702116,28.69144067609713,40.88966877266609,7.066462291534667,ML,2.8778608215222003e-09,Clay Soil,Synthetic Generated,2025-10-13
35.16969882835859,23.118761005159662,12.050937823198929,50.0,2.2383302081332284,17.389852782538256,1.3112682483478886,23.729706486522748,2.8658993547378007,0.3723520427699868,38.78174823714253,37.3168821678594,14.28482975386211,9.616539841135983,CL,3.533913059610017e-08,Clay Soil,Synthetic Generated,2025-10-13
20.0,3.7818446195042843,16.218155380495716,50.0,9.384013276709858,17.961537059663407,1.0781040334549508,17.558730461986137,4.699580147908996,0.39665755491522614,33.06762713859819,42.530224713237416,23.62712257742341,0.7750255707409843,CL,1.0011596111798505e-08,Clay Soil,Synthetic Generated,2025-10-13
31.923199384054115,22.206010561286142,9.717188822767973,55.06346013401976,1.4001973782499832,17.843594081164188,1.1338510230648369,22.76178770851958,6.07295928944941,0.41834808173876337,24.876212660019405,16.26937501473352,50.872457451137066,7.981954874110009,CL,4.4530107814250625e-09,Clay Soil,Synthetic Generated,2025-10-13
37.372939408917446,24.018538834077845,13.354400574839602,208.68409791317072,1.5281944740629345,20.43478910250344,0.4613477257954489,26.178086024437516,7.659951419492308,0.5634271757577457,29.016868010376758,52.371252438690675,13.995398097480882,4.6164814534517005,CL,2.1193481363901937e-07,Clay Soil,Synthetic Generated,2025-10-13
31.68354506154653,19.517749094968746,12.165795966577782,65.79848026098564,5.1202672657998525,17.583560442065366,1.1354672958743273,33.759698659966276,2.016206000828291,0.37907688293345637,9.899573519933375,55.42628510740918,23.42967586262637,11.244465510031088,CL,4.7792276192395385e-09,Clay Soil,Synthetic Generated,2025-10-13
20.0,14.922795215456794,5.077204784543206,50.0,4.5158360453213415,15.09245633567455,0.7415310822474542,27.03302305259572,3.3699205248553654,0.5594851893018526,25.370711787767885,17.783097136726383,40.27791808949657,16.56827298600916,ML,4.5386113906403004e-07,Clay Soil,Synthetic Generated,2025-10-13
71.36610362748792,39.08500718643854,32.28109644104938,50.0,1.0059010559335693,18.191674588081842,0.5924248443972728,14.752090515370277,1.9925555264109622,0.5899323981344377,11.004422657298123,38.64473872214635,37.44835521658088,12.902483403974632,CL,1.0790111465726845e-08,Clay Soil,Synthetic Generated,2025-10-13
20.0,11.259621664916263,8.740378335083737,299.43412319406576,2.8592874601979483,18.461609655651895,0.09637491962962053,21.507314030972097,8.67614691220968,0.44933017900075495,12.168376636640813,39.77033261100297,39.57995387548745,8.48133687686877,CL,1.472985228298489e-09,Clay Soil,Synthetic Generated,2025-10-13
34.33152846633014,26.572269229415785,7.759259236914357,124.5523836853995,1.0,15.356091788676803,1.1940110753533983,28.198940122844398,2.7833444244306196,0.3197162175661513,51.70451571780481,36.66598826265348,11.37636425803324,0.2531317615084596,CL,1.2422988858975083e-10,Clay Soil,Synthetic Generated,2025-10-13
38.896153392301656,22.514697237202586,16.38145615509907,145.2870021302554,1.0,15.274288956997035,0.7146280264163063,28.36335021096712,4.386523473241683,0.3735789869980862,35.39103620093237,18.251865900278993,43.23065941418557,3.126438484603068,CL,1.5517322769135725e-07,Clay Soil,Synthetic Generated,2025-10-13
26.37955358649258,12.457569572842237,13.921984013650343,115.28304422783619,3.880271183074465,18.901687198680474,0.7633342912858153,29.767673535502784,2.502579733570908,0.5584230826303533,33.55056568014564,18.876820515049396,36.488342036960944,11.08427176784404,CL,9.007584773618125e-08,Clay Soil,Synthetic Generated,2025-10-13
37.42183638222548,17.042777944484396,20.379058437741083,51.938451145474374,1.0961675679234881,15.933927426904075,0.8963110603593959,21.625299251871695,3.488777914662996,0.17766975297276139,17.008346217648086,41.18221809001889,29.384622843722276,12.424812848610738,CL,6.24563641186095e-08,Clay Soil,Synthetic Generated,2025-10-13
22.47413896900664,20.662779352421108,1.8113596165855306,180.87133786015193,1.4045746246902284,16.172835352686494,1.358689940704146,23.40324820337133,1.101944730628326,0.5090489652321881,10.765172287587314,50.88109258784348,25.573759039204262,12.77997608536495,CH,1.9253942879103027e-07,Clay Soil,Synthetic Generated,2025-10-13
96.8873763390648,52.45826378740298,44.429112551661824,50.0,1.0,16.077058496458893,0.7322492420878155,25.94012176668749,4.572614802880337,0.013189536270794498,12.807649909579263,48.11928529979021,20.44450519793613,18.62855959269441,CL,6.266138256359761e-07,Clay Soil,Synthetic Generated,2025-10-13
29.07114563605258,6.773388841287259,22.29775679476532,257.47980744688374,1.0,17.490260427060115,0.7953701840945073,38.73310133370175,5.213842864199697,0.32934175522379183,9.561332675890752,56.141087370466714,30.76726528069344,3.5303146729490864,CL,7.25379868817953e-11,Clay Soil,Synthetic Generated,2025-10-13
51.90965497587168,25.3203995676357,26.58925540823598,114.67922962425875,1.0,19.2064647722431,1.0905947019361273,35.441901473207665,2.021241066972104,0.25750683317297474,31.133087346727244,37.230048312329586,21.910653119623618,9.726211221319549,CL,1.698820261355936e-10,Clay Soil,Synthetic Generated,2025-10-13
20.0,15.188132774920504,4.811867225079496,88.7567965427762,1.2330362466260567,18.33727167037518,0.7162656406610182,29.822383827075555,1.099724821910849,0.6420738887440318,36.998804568006975,30.20985430996107,21.142212653135537,11.649128468896413,ML,5.234312070239251e-09,Clay Soil,Synthetic Generated,2025-10-13
47.495689328199205,35.56930383854797,11.926385489651238,50.0,2.3928575400881145,16.07547243387639,0.5506327836608153,16.851379634691604,5.705532367715485,0.24664593093893958,45.24542041982839,39.779172318270724,11.90558739256058,3.069819869340308,CL,9.518526957828227e-08,Clay Soil,Synthetic Generated,2025-10-13
23.136161307598126,5.362170993783228,17.7739903138149,138.5123011727124,2.008684925698597,19.676131853958054,0.1434883123494628,28.99715125855534,5.354885096197149,0.3982371364183855,27.57134747701535,49.33345785671997,12.419017059559094,10.676177606705593,CL,1.9439864685015123e-08,Clay Soil,Synthetic Generated,2025-10-13
20.0,10.27611458889713,9.72388541110287,171.57958216675684,1.0,18.738852756339135,1.2008852190501154,26.12858378804483,4.037039523155634,0.5803096678269222,16.34702388094425,47.64495496824835,19.34011758107748,16.667903569729926,CL,1.9537961583205147e-08,Clay Soil,Synthetic Generated,2025-10-13
20.0,10.039659686147047,9.960340313852953,50.0,1.0,18.98492839015602,0.8716184985068229,16.121203903091047,2.4779571315850286,0.5225952208371974,19.852129907050223,45.72735406550386,29.157689473804254,5.262826553641641,CL,3.5857802495790905e-09,Clay Soil,Synthetic Generated,2025-10-13
21.67251447474025,14.975450014654665,6.697064460085585,50.0,1.222500886066492,18.91985574019129,0.9638173212691473,10.425040792598649,2.3630954820795833,0.197960107287732,32.73828358504125,33.611256518020774,29.746634927575855,3.903824969362113,ML,1.424908696046529e-09,Clay Soil,Synthetic Generated,2025-10-13
35.01325130703535,19.76623617465552,15.247015132379826,50.0,1.0,15.970822037887116,0.65414804388083,37.67226462573592,5.296341723231456,0.4677126856739162,34.365798553877774,38.748520897350346,19.01902577021438,7.866654778557505,CL,7.992857574409437e-09,Clay Soil,Synthetic Generated,2025-10-13
139.47633454722234,52.595145941323196,86.88118860589914,94.44233997909369,1.0,15.160292902216797,1.0039231383120433,20.576918102985466,2.3154930306108983,0.4552880203571446,32.595957535395165,35.25659935562608,16.64017111185433,15.50727199712444,CL,5.565598194261188e-09,Clay Soil,Synthetic Generated,2025-10-13
130.03944824582197,111.8347990627914,18.20464918303057,50.0,1.8281135576181564,16.323154083733442,0.6248610902437736,21.648221172568917,2.940930817069677,0.2316035302798027,31.441972655165625,29.238588152984146,17.806044224582905,21.513394967267324,CL,3.5532030785103484e-09,Clay Soil,Synthetic Generated,2025-10-13
