sample_id,slope_angle_deg,factor_safety_slope,progressive_failure_index,creep_susceptibility,swelling_pressure_kPa,shrinkage_limit_pct,linear_shrinkage_pct,piping_potential
CLAY_0031,36.36107151123687,0.29130778085619563,10.248507800063129,Medium,0.741322205106957,20.04625788693391,0.0,Low
CLAY_0032,44.03045144454677,0.029290131659658814,93.10022573728315,Medium,122.29891522306755,22.728231715267757,0.0,Low
CLAY_0033,16.656528441856747,0.09097694051262076,28.126000391226984,Medium,29.995318226552527,22.33032881992139,0.6923586916455755,Low
CLAY_0034,14.302437585342576,1.6034548946522817,1.816055119843738,Low,19.11481961166505,25.0,0.08587748215718202,Medium
CLAY_0035,14.857637180760504,0.3266340092020135,9.271770050582441,Medium,142.09850184857362,15.385525955536622,0.007907179964145306,Low
CLAY_0036,16.46758402759491,0.8719459216118008,3.424448412494484,Medium,20.471863518166717,25.0,0.07424435037145022,Medium
CLAY_0037,28.496391882775608,0.20258571113973903,16.752804832336686,Medium,134.55439698157366,25.0,0.860783911074408,Low
CLAY_0038,44.1324012040953,0.019957802400849847,157.61829421146695,Medium,15.685639291268707,17.24008346724392,0.627973324031171,Medium
CLAY_0039,30.630101905021245,0.2588024657968917,11.440031154122847,Medium,126.23162968184977,20.698323260078972,0.491963473479471,Low
CLAY_0040,28.2940822976325,0.6850626848262371,4.07881588483329,Medium,16.8935814641007,25.0,0.0,Low
CLAY_0041,33.567468063435484,0.1385669416336784,18.894308237986845,Medium,154.301693817817,17.07666270857327,0.3546549960525206,Low
CLAY_0042,12.58756367653548,0.46079197115678944,6.003639999851024,High,114.26971318192585,16.58380855977685,0.0,Low
CLAY_0043,38.537394695262805,0.024067701919728637,146.74216700519113,Medium,22.568429536909377,20.081418216143717,0.1252942378613472,Low
CLAY_0044,32.640784016172034,0.2597240927491315,12.82657016757029,High,124.99781572448276,8.491564769185285,0.7746402023340374,Low
CLAY_0045,15.991708785668381,0.6752383180038828,4.59844854220829,Medium,10.678356209582347,19.49367634730813,0.7833044915255771,Low
CLAY_0046,32.07503974198006,0.147290099282395,19.670841569008093,High,153.4427422963116,5.0,0.0,Low
CLAY_0047,30.86727868980546,0.15484509387892784,22.464329034444383,Medium,122.89340299299793,13.620926200284408,0.6340055741525396,Low
CLAY_0048,12.26985449231802,1.1148332026146932,2.489612755984879,Medium,231.48191119605787,13.391995573040269,0.8857722293738112,Low
CLAY_0049,19.34262692460147,0.5628657192916817,4.954025369474982,High,5.466605678814348,25.0,0.07625828127519868,Low
CLAY_0050,23.682956801124845,0.26583860198282333,11.44722467657559,Medium,7.641744311971308,8.412457728291763,0.5520439830695909,Low
CLAY_0051,18.571098531694304,0.656029812360899,3.899484182879403,Medium,12.15077842538631,25.0,0.8052240218872777,Low
CLAY_0052,18.510659072840426,0.13633658973063545,20.30534616762913,Medium,11.87600484201531,25.0,0.5579069923798337,Low
CLAY_0053,30.05319657940964,0.06331258512990841,46.81785092199238,High,154.76461786076501,7.433675258476754,0.0,Low
CLAY_0054,26.480065597115363,0.10982699825089223,26.379854843995723,Medium,165.35040562130473,21.98722361789663,0.21085507656209898,Low
CLAY_0055,33.35522636048028,0.048806313683211436,56.894016170004285,Medium,133.36781860355921,17.71806650155657,0.558233626243529,Low
CLAY_0056,43.47424804884709,0.1816105546031073,21.300292445513318,Medium,124.35590453818469,15.453003889180321,0.0,Low
CLAY_0057,33.119461561042414,0.05424256255335195,65.27131180494334,Low,13.681804803890492,25.0,0.8440840245761416,Medium
CLAY_0058,30.37335762988896,0.028460809553038296,130.72278718569268,Medium,98.6648432311071,25.0,0.380484848011855,Low
CLAY_0059,39.664582208292416,0.29531790547346004,10.117401119315033,Medium,134.59081011679095,15.26107179999514,0.017631030236698708,Low
CLAY_0060,32.12255886984625,0.25246726422773075,11.506533149848059,High,166.40233075826566,20.455844828033474,0.09720773532776622,Low
CLAY_0061,15.794644460808033,0.09319741614962525,39.34873470628492,Medium,20.40154437765814,25.0,0.0,Low
CLAY_0062,21.016204481046202,1.036602234224185,2.9455754872647693,Medium,0.08717125575302546,25.0,0.4675812597247913,Medium
CLAY_0063,35.66760989395416,0.1644449851136699,16.606798171727608,Medium,147.71294018346873,17.92681190817279,0.6644148427938243,Low
CLAY_0064,35.8433834059457,0.12390850876433639,22.326279300792272,High,137.73205711052728,10.151012900768507,0.0,Low
CLAY_0065,44.54530626081357,0.05204377718877459,56.76747427895508,High,122.5563973481111,22.271552621244854,0.9674480573904253,Low
CLAY_0066,31.94412074408073,0.26057102329202736,11.602172189041221,High,115.54975745673943,19.922547020259415,0.16700642296305399,Low
CLAY_0067,41.48408158300669,0.0354911288360716,85.71680761237961,Medium,127.41282708104914,20.606417266876704,0.0,Low
CLAY_0068,11.910310870633447,0.1146698325230679,25.911724046678664,Medium,118.06235266291374,10.071694538519365,0.5846426185355564,Low
CLAY_0069,29.817782068372697,0.16037829512595633,25.290796185822042,High,134.51744824854197,12.886599630716166,0.0,Low
CLAY_0070,42.194680864576846,0.06324289468170989,42.73642596701795,Medium,127.08060722376088,15.535996707560926,0.0,Low
CLAY_0071,20.053548231236846,0.11966072073009908,27.160426323494814,Medium,1.6555230042918767,25.0,0.0,Low
CLAY_0072,15.420681132797322,0.12833372888097552,22.534360026775108,Medium,104.26667745376385,25.0,0.0,Low
CLAY_0073,22.267855603386607,0.09505983751211128,31.687877631916482,Medium,10.947940029064851,14.99889766392082,0.5528778438340292,Low
CLAY_0074,37.72826585354941,0.07299483707195102,45.80546764558686,Medium,148.72344537004562,24.724648240281198,0.0,Low
CLAY_0075,12.964528513846048,0.11213072707001177,23.713700155282766,Low,1.2438509755558862,24.214054686788646,0.26506069909591307,Medium
CLAY_0076,31.011853042917956,0.6532631644608893,4.255765058045018,High,189.95105138349166,25.0,0.8546503298259365,Low
CLAY_0077,14.747106204549677,0.6051487600146912,4.986948362646782,Medium,11.216326740110611,25.0,0.8284692523196424,Medium
CLAY_0078,25.24363545415362,2.628425217306987,1.3730127408209714,High,112.49455531685778,23.52177825148938,0.0,Low
CLAY_0079,43.80919505430795,0.06922686729775138,51.99289705265941,Medium,9.885168091927964,19.68821523323935,0.0,Low
CLAY_0080,16.830049444641027,0.2653489498207266,13.15615306382852,Medium,62.46681876032487,9.607476074434384,1.2346990217848042,Low
CLAY_0081,11.190579209611132,0.42113683320709305,6.0586516449196965,Medium,170.9314201486299,14.039924811849424,1.0889255457289508,Low
CLAY_0082,24.952116864231492,0.08407775305511579,32.82092606466738,Medium,121.2489346715613,22.437540954176058,0.08496668461438472,Low
CLAY_0083,30.219345569155422,0.09358010692438194,29.471169250307558,Medium,133.28437379574106,25.0,0.8370943929113602,Low
CLAY_0084,20.413120726098814,0.32396460283975503,9.315609258522825,High,82.54388909931711,24.829519298340763,0.3504678333644793,Low
CLAY_0085,28.961880118184233,0.3166739728872364,8.17623750568916,Medium,131.59245343027732,13.584692604796484,0.2714773421254487,Low
CLAY_0086,43.36906811881955,0.08414025900451987,40.774017565239035,High,152.79269377724853,10.574773596829267,1.6582459268529695,Low
CLAY_0087,20.911977559564214,0.15841664667767322,16.25931486452385,Medium,168.94838267488032,5.369245262458653,0.981605937100319,Low
CLAY_0088,20.82994609197518,0.03461380719278484,98.11130904342129,Medium,9.757571441018994,20.481944650829654,1.1464989822532776,Low
CLAY_0089,26.8968764258334,0.05560429071817639,59.91966680782862,Medium,127.82985247443173,10.26528697124555,0.0,Low
CLAY_0090,28.036071756197405,0.13450908703892658,20.429681602221084,Medium,181.23900041709337,5.0,1.363429677752246,Low
CLAY_0091,10.047807405627983,1.4609953378139287,2.3936181653053046,Medium,156.19202017619344,23.646855022026553,0.2023095088174372,Low
CLAY_0092,31.555629592169396,0.3975175746461733,7.364022655814582,Medium,24.763920219978793,25.0,0.09201835052075578,Low
CLAY_0093,44.90750720326488,1.7605944288960098,1.6345501028538472,High,102.62958917625052,14.422019798294663,0.45550939247705025,Low
CLAY_0094,20.22028173146598,0.23510356152666773,12.311565495890939,Medium,102.75812071897779,21.159603009206183,0.511108934189748,Low
CLAY_0095,32.078351619328515,0.1604176619972359,18.29971644835185,Medium,148.87113074866846,21.87905614365377,0.8315101479506491,Low
CLAY_0096,10.161757926190234,0.31911721803816795,9.368363738050713,Medium,4.964528149769231,21.08029887685298,0.624529714486173,Low
CLAY_0097,31.151431430391437,2.461963716248023,1.1986589133856043,High,1.6685871385881998,23.867144101188675,0.0,Low
CLAY_0098,25.647390829973627,0.07054937025508468,39.5120185933213,Medium,113.80873467725309,12.011323557913979,0.0,Low
CLAY_0099,28.560260371263578,0.033436110005872,85.42912884556782,Medium,135.05688198268126,17.381994418963057,0.21485742639754996,Low
CLAY_0100,29.036673862233428,0.1729827237145887,16.62403111649213,Medium,5.838798440596131,23.663066557374243,0.13826192606177684,Low
CLAY_0101,16.19335392549488,0.28792810234285615,12.805307207540473,High,6.464380180481829,11.713449770536915,0.2356047023401016,Low
CLAY_0102,36.94888426577516,0.07340098977790392,39.263649832043946,Medium,9.754461036261992,25.0,0.8149127452287418,Low
CLAY_0103,29.441436735361865,0.08565280262140418,33.45195813079711,Medium,131.73502319295957,20.730924757910792,0.30884273206873203,Low
CLAY_0104,19.456806082394795,0.060457295029889155,59.84738505915205,Medium,132.98281211314014,9.255832973699672,1.6253623043547532,Low
CLAY_0105,42.80835412979013,0.3183436910131059,9.247076550831087,High,113.14388092561667,23.55583315125073,0.931184529019145,Low
CLAY_0106,10.44707985014196,0.5772980622376013,4.83799040136173,Medium,120.36307689439954,17.141668506471078,0.15513795911961098,Low
CLAY_0107,35.40780248999262,0.07563776855832392,36.43983520179879,Medium,90.97693948751152,25.0,0.0,Low
CLAY_0108,23.34323149799863,0.19797220364898926,13.659883013369349,High,135.8997427647454,20.819640597744428,1.4941487430304103,Low
CLAY_0109,28.28906909589574,0.2835024321575776,11.303554174048278,High,136.4989397156633,21.21486643685502,0.10388755024860788,Low
CLAY_0110,20.202841230595357,0.16752238419152762,15.535804017160437,Medium,154.06877448385418,18.31968234253444,0.8380259546576604,Low
CLAY_0111,21.243826169217364,0.19527607935338379,18.188585947098307,Medium,13.872227868709167,17.845737659471553,0.0,Medium
CLAY_0112,10.53081751138155,0.409036327784666,7.337370610434961,Medium,4.444800506211168,24.483101434219563,1.006078433471903,Low
CLAY_0113,35.54457810491658,0.10626658499888451,27.046950053277246,High,8.022726550298719,25.0,0.6134198902187306,Low
CLAY_0114,34.87794437802515,0.037999998700213054,78.17824079222939,Medium,174.66023041331454,25.0,0.0,Low
CLAY_0115,32.90253701425277,0.28219925909250965,11.238278770368886,Medium,157.6695252141405,20.48201823011484,0.0,Low
CLAY_0116,40.72827382044028,0.1398247040530058,20.723082925775184,High,137.30942087751433,11.574115675141242,0.4326666671162489,Low
CLAY_0117,41.54436531954519,0.23776911259839195,12.523039308182204,Medium,158.43222737370868,10.80453557227206,0.5751950840356079,Low
CLAY_0118,29.47555117988394,0.04979107563116192,68.37279884817941,Medium,2.042917656029773,14.894553563510861,0.5766992005050064,Low
CLAY_0119,33.9688222223472,0.14832871624958094,21.220923417573378,Medium,153.52703580030533,17.285634272799445,0.0,Low
CLAY_0120,10.384944037466093,0.5054612324971811,5.366077159804406,High,144.59093522678916,18.333905498457188,0.0,Low
CLAY_0121,39.62200706063196,0.07907268831534794,35.96261785301937,High,152.6292446295516,17.00354345983903,0.0,Low
CLAY_0122,38.574469844532416,0.08944003975285188,29.17550387845223,Low,2.4526655369372543,22.948968972804686,0.0,Medium
CLAY_0123,10.708701644822321,0.3446624196576968,9.401019574811553,Medium,158.94147220062754,23.721867192039333,0.0,Low
CLAY_0124,28.99888258596014,0.07122692036709044,46.163466473394344,Low,24.56520316043904,24.39756820513708,0.0,Medium
CLAY_0125,41.73294496530443,0.0935421487342068,29.680778380408682,High,181.54458693857862,18.967781275890275,0.5297826506328029,Low
CLAY_0126,16.348579546094815,0.3282749399766117,12.298953482481261,Medium,154.25739212169515,15.328539320547419,0.5124631719952293,Low
CLAY_0127,22.342572254498435,0.05804170749987036,70.63315491470364,Medium,1.1027763877701535,14.347376212704175,0.0,Low
CLAY_0128,21.586878748153836,0.3130690056489009,9.735197854774764,Medium,127.2736160233885,20.084012185526596,0.361020979127757,Low
CLAY_0129,22.4579166389913,0.23834090533672905,11.833811538831526,Medium,154.74172210007532,8.178948287883916,1.167320673980759,Low
CLAY_0130,11.466011065928573,0.28231359369653936,11.143790001520577,Medium,17.88064054317694,24.563276920072518,0.0268553586038906,Low
CLAY_0131,19.765618931787824,0.19249509334449333,14.564364549196648,Low,3.2683915184832606,25.0,0.0,Medium
CLAY_0132,20.319970944508245,0.20721344110865925,16.196132636428306,Medium,125.88475718655516,21.940745188714665,0.7147070348383258,Low
CLAY_0133,40.30552169713569,0.14133279437723772,21.79723075513519,Low,6.531396600458491,22.06774106543606,0.628932680502176,Medium
CLAY_0134,22.324060249609587,0.04659023418380841,66.42227207383074,Low,3.40490957739528,25.0,0.0,Medium
CLAY_0135,25.652585896274296,0.19349216075881615,19.31331713904097,High,7.140829752849742,21.378179029350154,0.0,Low
CLAY_0136,23.325832095813603,0.24048446792106867,11.81777387590771,Medium,102.95697787571069,18.217764313003197,0.0,Low
CLAY_0137,14.223570736055361,0.2825924625092006,10.088820871976518,Medium,10.204784906150529,16.67182517486048,0.0,Low
CLAY_0138,44.66248652039684,0.16377907875487027,20.216706749046942,Medium,146.8402916155105,18.346170475167614,0.0,Low
CLAY_0139,38.90388167466558,0.4445552345658363,6.572256246495451,Medium,135.71820249584835,16.83519556843163,0.0,Low
CLAY_0140,28.93221074595784,0.23043295268330385,15.985797911051657,Medium,1.9566540532371988,20.956531514679483,0.0,Medium
CLAY_0141,26.672757303620998,0.15832121412280456,21.337667433686338,Medium,62.97529659325533,25.0,0.14697201371110968,Low
CLAY_0142,32.723915391205324,0.14602093857411452,20.01780001773011,Medium,204.16821775285845,25.0,0.30586362033518527,Low
CLAY_0143,21.425090198313335,0.11403116486130221,22.90567033127544,Medium,4.213510804263431,17.867638532731856,0.0,Low
CLAY_0144,11.75990046240675,1.1452224371022839,2.353887442007935,Medium,5.5548269246024375,25.0,0.9326505078543783,Low
CLAY_0145,24.15108847651405,0.07031700775631848,41.04351360851525,Medium,142.77365094185464,22.696298357782833,0.501703655514864,Low
CLAY_0146,44.439215209275126,0.0964400767037668,32.78630247074151,High,150.89192892820327,14.261678830454219,0.5997696543174186,Low
CLAY_0147,16.382138205720295,0.18081250108367625,19.018906649400915,Medium,4.792090210866439,5.0,1.0597812801445126,Low
CLAY_0148,28.46968522535403,0.16667432800657772,17.88502017513095,Low,14.072545381820769,21.771338346907758,0.5685076799117272,Medium
CLAY_0149,10.298248871255254,0.35250384639063553,7.937241228381621,Medium,141.2264494800503,12.606220239752401,0.19455314743491295,Low
CLAY_0150,14.271103031250469,1.298521467728038,2.310590561473592,Medium,109.91653563796554,19.896501504167606,0.0,Low
CLAY_0151,30.5517095163491,0.04616576044779346,65.08966558261231,Medium,158.36377574858142,17.571120170932154,0.09925910076277716,Low
CLAY_0152,20.40948753277422,0.09414730320667275,37.3425581549764,Medium,152.45498665971752,7.842535257677771,1.1018978034353073,Low
CLAY_0153,41.69895702612187,0.349562627479366,9.921319400513248,Low,9.19114696251394,25.0,0.5772293646793478,Medium
CLAY_0154,24.215941808503217,0.17230837810230237,15.965092625180324,Medium,152.66126743496892,18.628521176974946,0.138489273927954,Low
CLAY_0155,17.281175899586838,0.4860509545670537,6.546719943639564,Medium,139.88349206235353,17.989720284142514,0.23192242473778435,Low
CLAY_0156,29.095711924964625,0.1546474573693341,18.213901125300374,High,155.26625562876453,5.0,0.4611228561058192,Low
CLAY_0157,37.8240772311587,0.4377559187713681,6.417597644099443,High,184.82525059630544,15.308206558227448,0.09106993898802684,Low
CLAY_0158,10.679689366908818,0.08784708466191356,38.78053591092051,Medium,103.4237623545656,17.687382648601258,0.00144076255443093,Low
CLAY_0159,27.693204152051447,0.4772622369107474,6.2687886209244095,High,135.26171677091955,5.285172297960788,0.0,Low
CLAY_0160,37.06992948545012,0.07598230818474119,42.85473357370811,High,148.32142752069907,20.76517790975372,0.5489341852601066,Low
CLAY_0161,13.625602912121021,0.054468460214929494,59.248274440628826,Medium,112.56857281858028,13.75046371391861,0.0,Low
CLAY_0162,41.59794816266009,0.023501438189280875,128.27509456171808,Medium,152.69174546386364,23.093730700251914,1.0246326560656993,Low
CLAY_0163,19.258109348839728,0.04706962848579657,66.62326854272176,Medium,149.35758792824083,20.710638527069598,0.279330636729528,Low
CLAY_0164,15.971126269948938,0.09177840694248046,33.493064766637914,Medium,155.96080205955943,7.41688572899624,0.0,Low
CLAY_0165,30.62396255159361,0.5053309018204452,5.411274850818368,Medium,36.6877162479424,25.0,0.7094749743796697,Low
CLAY_0166,16.126090103631014,0.9799628513041898,3.2444660370640874,High,151.47590909443394,14.798222390353603,1.135003127011783,Low
CLAY_0167,33.78955321299138,0.13363385345791995,21.457147791252353,Medium,137.56556059491842,25.0,1.808425559701761,Low
CLAY_0168,27.153572869945048,0.11686337982661626,23.569130861021463,Medium,186.5344150844665,13.016203123731781,1.2740890811633327,Low
CLAY_0169,13.848458661676297,0.707121202734344,4.700609802998297,Medium,94.68259451228533,14.15970694285838,0.0,Low
CLAY_0170,41.937154710371686,0.1589796931037113,18.106437120917647,Medium,0.08831496147818055,21.172057100659288,0.22872127886449023,Medium
CLAY_0171,33.56218934872426,0.06946790720803092,49.319200931793645,Medium,12.763487980901523,18.992104526031518,1.4515087579280646,Low
CLAY_0172,29.10975592868188,0.17865778024319512,19.41736751620185,Low,6.149526331188744,25.0,0.0,Medium
CLAY_0173,23.101921537254576,0.5277338984526109,5.477321189304904,High,201.78265175315624,6.752800120808501,0.0,Low
CLAY_0174,14.72009666346651,0.8889448670024913,3.836106867562606,High,146.47520500506073,14.39535344370225,0.08605455388081756,Low
CLAY_0175,34.763142987146274,0.09461816965598502,30.721452872319666,Medium,41.77649725541986,25.0,0.0,Low
CLAY_0176,38.47795370101708,0.129760429829681,23.022582047993758,Medium,3.4082325741565223,25.0,0.0,Low
CLAY_0177,14.40365974784094,3.662536323965363,0.8686535222262061,High,132.06132997929208,17.766185810351438,0.0,Low
CLAY_0178,27.309866858834983,0.06868235624067598,56.38683951848527,Low,2.6740882168490905,25.0,0.4375878513470983,Medium
CLAY_0179,26.969616544737136,0.08200462658771826,40.8250004006911,Medium,5.720061936713608,12.438045394024122,0.0,Low
CLAY_0180,22.24690978769887,0.3715211453757576,8.086082572551996,High,158.94042475850776,25.0,0.31812550493768854,Low
CLAY_0181,37.626966338713174,0.3981969825311252,7.649181790119481,High,166.46679584071583,21.17916509882132,0.0,Low
CLAY_0182,13.483542433239643,6.763270861963134,0.3919403510884038,High,100.71277761206771,10.775085050426124,0.4992757315545846,Low
CLAY_0183,17.17567287052315,0.26678394366389985,12.418552970493288,Low,9.65925620839507,25.0,0.365646235757945,Medium
CLAY_0184,10.056096912147737,0.40545290648440385,8.258949965600014,Medium,138.236317711686,15.254462441118129,0.6916444807587231,Low
CLAY_0185,23.05448858290552,0.5625125362211105,5.546638535845276,High,3.097844287031615,21.965491716007236,0.6279547011235351,Low
CLAY_0186,20.19123587651302,0.21566397401520965,15.058416670490026,Medium,12.67233882554098,23.27283776764757,0.0,Low
CLAY_0187,40.344789431535474,0.05341096133409778,48.142932370259246,Medium,129.46151856715372,23.28443277753855,0.3156032592226087,Low
CLAY_0188,36.10335854266542,0.08487779588082689,32.31078636973942,Medium,131.0311056907785,25.0,0.9523127933052953,Low
CLAY_0189,12.956526879679515,0.5431295563972991,6.908530269213374,Medium,11.740129822316383,18.88297905894927,0.37891139036931687,Low
CLAY_0190,35.93345702718296,0.02809156048102049,105.94632772714395,Medium,5.082604014635862,15.097147996040576,0.6292474939750534,Low
CLAY_0191,33.639007749684495,0.2910231612554571,11.192050917396891,High,0.265043008526653,25.0,0.0,Low
CLAY_0192,19.86034957601154,0.19912618594195575,14.218010635796938,Medium,5.816534340016123,22.61833172862875,0.6492178527820948,Low
CLAY_0193,10.541127114661352,0.29550708517936497,9.823157352772023,Medium,23.241069587253072,25.0,0.0,Low
CLAY_0194,14.030684048604936,0.2506827700848834,15.117252830666795,Medium,19.422228536909238,19.56024134873396,0.0,Medium
CLAY_0195,18.747937961649576,0.3523680659848867,8.477308261922015,High,5.2593449916692725,25.0,0.0,Low
CLAY_0196,38.58178281533068,0.015720028530564558,202.92411568808157,Medium,150.286012264964,25.0,0.4398496482213979,Low
CLAY_0197,26.285948906773303,0.18420453712886428,16.64912381472238,Medium,163.88211165965956,5.0,0.673220852625606,Low
CLAY_0198,42.14384342606676,0.07265438462471335,42.64770829341445,High,161.21545803381068,11.830258193399668,0.0,Low
CLAY_0199,37.6201960806905,0.20364866770935247,15.297909646639916,Medium,3.484851096360137,25.0,0.0,Low
CLAY_0200,20.04878629454024,0.04267941803639768,60.51631590239223,Medium,140.62310549544978,13.473002513203529,0.6999215712617097,Low
CLAY_0201,39.587675480317955,0.07030854501020523,45.52304634583008,Medium,157.03814944237575,13.248673276799087,0.7197599951324425,Low
CLAY_0202,14.085369414376496,2.697339163275377,1.0678645390636234,High,123.27805246664026,22.063759006619765,0.530166568497631,Low
CLAY_0203,11.264113215890108,0.1800578312753881,20.692248906029267,Medium,113.36783903892385,25.0,1.1833511642585757,Low
CLAY_0204,31.29883423196605,0.07379723041914946,37.92907630669391,Medium,9.874883802395944,25.0,0.25154890745810954,Low
CLAY_0205,21.961006220787354,0.23604137503294356,12.140287349370988,Medium,1.9847814258664596,25.0,0.0,Low
CLAY_0206,21.52989903319265,0.12215297505835747,33.49793834809059,Medium,84.80432983477871,7.697476710366367,0.8930882909935809,Low
CLAY_0207,34.052286514609065,0.11257327160143207,29.09013389457849,High,165.75805269613696,5.448962781917988,0.21122070078381297,Low
CLAY_0208,39.75363397380163,0.04276194748330084,65.03554625319269,Medium,144.74104177315894,25.0,0.19029200837925603,Low
CLAY_0209,21.27614268690705,0.3542712667179379,8.662738696328944,Medium,172.3451703840781,14.757404614682194,0.09998880060152587,Low
CLAY_0210,21.37548377078753,0.1534942807083413,17.817691605707246,High,108.86122577417345,16.664431198124916,0.0,Low
CLAY_0211,28.684786375233546,1.26095963505674,2.4624110173773137,High,116.88114972443138,21.753274082674224,0.0934685811809357,Low
CLAY_0212,32.86142607281539,0.17476363944953313,16.12034939979917,Medium,124.93931981097435,25.0,1.0554762790554357,Low
CLAY_0213,17.101702844431223,0.4190320627359023,9.053240335948297,High,158.29712689761345,19.607810939318522,0.0,Low
CLAY_0214,41.943770351915546,0.09617404660007707,33.08201538034088,Medium,11.810041774277835,25.0,0.66965665090853,Low
CLAY_0215,32.90457833482043,0.07174812519420817,44.58435370945479,High,154.38803680994275,10.98278943373875,0.0,Low
CLAY_0216,31.88066339788344,1.2652247729409907,2.6466133474939815,Medium,158.38521197389193,25.0,1.0547584671161987,Low
CLAY_0217,41.64684726237189,0.10607845360172972,31.712303227302876,Medium,11.762226490811399,20.794035792959594,0.9870301456348798,Low
CLAY_0218,41.7542778208067,0.6764770309275655,4.185598022795714,Medium,2.1844466616071236,22.290613316357042,0.0,Low
CLAY_0219,14.744254221927125,0.36052028402060005,8.472304424483726,Medium,39.8937195952565,25.0,0.15451505828611162,Medium
CLAY_0220,15.077642639295354,4.715118419049642,0.613396097021898,Medium,113.73146597699807,24.514040101900264,0.5651831011482797,Low
CLAY_0221,36.668204462905166,0.07944209211399487,49.1302183199837,Medium,166.40209597619153,25.0,0.0704397347723032,Low
CLAY_0222,43.490798094038965,0.03507264813970626,72.31708771304757,Low,9.167963798679605,25.0,0.9997437848679073,Medium
CLAY_0223,33.32797874795878,0.06379169301688865,44.9693598687003,Medium,128.63984291442569,17.51263882844863,0.25741538722432633,Low
CLAY_0224,24.39609495125095,0.16484492514415502,18.19493957303982,Medium,146.95432791169577,9.0480245775652,0.05947212941660629,Low
