mix_type,temperature,replicate,phase,abundance,peak_2theta,intensity,fwhm
rubber_20,25,3,portlandite,101.76718047877202,50.8,107.39043250740838,0.09870852769729524
rubber_20,25,3,calcite,76.65472777372312,29.4,74.00399995232317,0.12078936794363135
rubber_20,25,3,calcite,76.65472777372312,39.4,74.15900755435982,0.10011877566799819
rubber_20,25,3,calcite,76.65472777372312,43.2,73.98520502087182,0.09866127643333027
rubber_20,25,3,calcite,76.65472777372312,47.5,72.3916325999403,0.12646714180418867
rubber_20,25,3,quartz,63.4263080913594,20.8,76.18510428596375,0.11940116551866185
rubber_20,25,3,quartz,63.4263080913594,26.6,70.33934647785061,0.12601524509677767
rubber_20,25,3,quartz,63.4263080913594,36.5,56.04507932370185,0.10299068304499256
rubber_20,25,3,quartz,63.4263080913594,39.4,59.998074978116954,0.09226552398839029
rubber_20,25,3,ettringite,38.42156272004799,9.1,44.350204764440406,0.0813648629717368
rubber_20,25,3,ettringite,38.42156272004799,15.8,39.30296200726903,0.08376158534300174
rubber_20,25,3,ettringite,38.42156272004799,22.9,36.35567519481183,0.10827738735065119
rubber_20,25,3,ettringite,38.42156272004799,29.1,36.69205360503218,0.11078175118341496
rubber_20,25,3,gypsum,20.510473561671823,11.6,20.031981755971106,0.11574024560419593
rubber_20,25,3,gypsum,20.510473561671823,20.7,22.034406684732165,0.08875989232693823
rubber_20,25,3,gypsum,20.510473561671823,23.4,20.458871329774823,0.09882218078498373
rubber_20,25,3,gypsum,20.510473561671823,29.1,21.51552209610722,0.14687806470293324
rubber_20,200,1,portlandite,76.60782496628035,18.0,66.84654630440129,0.11276979685150287
rubber_20,200,1,portlandite,76.60782496628035,34.1,77.26782923089003,0.10153180246178051
rubber_20,200,1,portlandite,76.60782496628035,47.1,75.08642415920671,0.10999229220399738
rubber_20,200,1,portlandite,76.60782496628035,50.8,61.070660854342535,0.13632402814447098
rubber_20,200,1,calcite,88.82208129857767,29.4,96.48996241176192,0.14678751728467407
rubber_20,200,1,calcite,88.82208129857767,39.4,65.71858598508676,0.09924021645627062
rubber_20,200,1,calcite,88.82208129857767,43.2,96.91575706781569,0.08027874358990639
rubber_20,200,1,calcite,88.82208129857767,47.5,84.39958334255635,0.10902982516075065
rubber_20,200,1,quartz,64.17976494293842,20.8,57.110156667864686,0.058046733462754324
rubber_20,200,1,quartz,64.17976494293842,26.6,60.16714736307213,0.07231430145008752
rubber_20,200,1,quartz,64.17976494293842,36.5,60.05394125055503,0.07449282213845529
rubber_20,200,1,quartz,64.17976494293842,39.4,82.20535084460555,0.07967404304605788
rubber_20,200,1,gypsum,18.421230398028552,11.6,17.866297542763633,0.1301982748550082
rubber_20,200,1,gypsum,18.421230398028552,20.7,17.887811528655643,0.10573286501583617
rubber_20,200,1,gypsum,18.421230398028552,23.4,15.136217897821723,0.11647845497197765
rubber_20,200,1,gypsum,18.421230398028552,29.1,20.010362422286246,0.08700260469670346
rubber_20,200,2,portlandite,71.79420862930812,18.0,67.03646144427525,0.09542988175892532
rubber_20,200,2,portlandite,71.79420862930812,34.1,59.6234137583729,0.1361146977037921
rubber_20,200,2,portlandite,71.79420862930812,47.1,77.09487118640497,0.07036947989144793
rubber_20,200,2,portlandite,71.79420862930812,50.8,88.72828761195471,0.11148119164607982
rubber_20,200,2,calcite,89.9643046033177,29.4,66.2561554724617,0.09802461362108812
rubber_20,200,2,calcite,89.9643046033177,39.4,77.58789522618598,0.05687124615293707
rubber_20,200,2,calcite,89.9643046033177,43.2,94.70603364887019,0.07604409900491327
rubber_20,200,2,calcite,89.9643046033177,47.5,81.39635065865134,0.09934457797094068
rubber_20,200,2,quartz,74.17937459061348,20.8,75.59193560550278,0.08423328028677345
rubber_20,200,2,quartz,74.17937459061348,26.6,77.48242114804282,0.08999972552890782
rubber_20,200,2,quartz,74.17937459061348,36.5,72.81687471486404,0.0832475906162031
rubber_20,200,2,quartz,74.17937459061348,39.4,74.28400826201376,0.09183302493474554
rubber_20,200,2,gypsum,19.848363292533083,11.6,21.50415249401773,0.11111664960499915
rubber_20,200,2,gypsum,19.848363292533083,20.7,19.211880961664995,0.09830242550455914
rubber_20,200,2,gypsum,19.848363292533083,23.4,16.341317747461435,0.13134298108704862
rubber_20,200,2,gypsum,19.848363292533083,29.1,18.23330466369655,0.08679409879801205
rubber_20,200,3,portlandite,85.64629170170345,18.0,84.72848224052369,0.0967536048676615
rubber_20,200,3,portlandite,85.64629170170345,34.1,85.85152705399902,0.08207707743626029
rubber_20,200,3,portlandite,85.64629170170345,47.1,74.59985241147642,0.06717696581195887
rubber_20,200,3,portlandite,85.64629170170345,50.8,91.48133811312516,0.09016684454999349
rubber_20,200,3,calcite,81.08036740395569,29.4,89.17709267216729,0.10364026075072653
rubber_20,200,3,calcite,81.08036740395569,39.4,66.05543183323636,0.10936468280216578
rubber_20,200,3,calcite,81.08036740395569,43.2,74.56108770324919,0.12199677382985381
rubber_20,200,3,calcite,81.08036740395569,47.5,81.71405900283571,0.0985360230926499
rubber_20,200,3,quartz,61.592486162580364,20.8,58.60162491604056,0.07708232020461347
rubber_20,200,3,quartz,61.592486162580364,26.6,62.26756655364687,0.10732761678403689
rubber_20,200,3,quartz,61.592486162580364,36.5,49.84812188892391,0.11357998167918151
rubber_20,200,3,quartz,61.592486162580364,39.4,57.71397851893147,0.0707078963274975
rubber_20,200,3,gypsum,20.519371672966855,11.6,21.409080055488044,0.09121146067357268
rubber_20,200,3,gypsum,20.519371672966855,20.7,24.043725782595445,0.06723120339894727
rubber_20,200,3,gypsum,20.519371672966855,23.4,21.804153591096725,0.12852135483046728
rubber_20,200,3,gypsum,20.519371672966855,29.1,19.540614212681263,0.07890050473177772
rubber_20,400,1,portlandite,62.8615053482356,18.0,55.22938689732591,0.08365513652402279
rubber_20,400,1,portlandite,62.8615053482356,34.1,54.86119593360533,0.07081380700145154
rubber_20,400,1,portlandite,62.8615053482356,47.1,60.662364209165816,0.10266541815010724
rubber_20,400,1,portlandite,62.8615053482356,50.8,63.046779761958234,0.10192133788901858
rubber_20,400,1,calcite,97.15020065741726,29.4,101.23558971750059,0.10810837987179978
rubber_20,400,1,calcite,97.15020065741726,39.4,96.26135872745805,0.10515254810999183
rubber_20,400,1,calcite,97.15020065741726,43.2,86.15085316325239,0.10882703395219459
rubber_20,400,1,calcite,97.15020065741726,47.5,97.55902493879418,0.07900818702407823
rubber_20,400,1,quartz,55.79669487624905,20.8,54.540949075612474,0.08958134746456657
rubber_20,400,1,quartz,55.79669487624905,26.6,45.88546289134647,0.09643464705882257
rubber_20,400,1,quartz,55.79669487624905,36.5,64.67614557758871,0.10341261057325865
rubber_20,400,1,quartz,55.79669487624905,39.4,51.496283123845245,0.10896943051797495
rubber_20,400,2,portlandite,63.98857024753714,18.0,56.86321021541126,0.12228735598209471
rubber_20,400,2,portlandite,63.98857024753714,34.1,63.01092329035701,0.09893125594492257
rubber_20,400,2,portlandite,63.98857024753714,47.1,59.995053354747036,0.07980896612308011
rubber_20,400,2,portlandite,63.98857024753714,50.8,59.22830698148291,0.1093277912930729
rubber_20,400,2,calcite,92.94095557305666,29.4,96.33097757847084,0.119632363439483
rubber_20,400,2,calcite,92.94095557305666,39.4,90.31683370155471,0.10532504236232286
rubber_20,400,2,calcite,92.94095557305666,43.2,84.36758990179523,0.0963780421901666
rubber_20,400,2,calcite,92.94095557305666,47.5,96.8752708310649,0.07951554757552975
rubber_20,400,2,quartz,65.10647082138833,20.8,63.737081268405134,0.09305095056588267
rubber_20,400,2,quartz,65.10647082138833,26.6,66.68607074542206,0.0995310269873568
rubber_20,400,2,quartz,65.10647082138833,36.5,67.91623392999904,0.12153743328434967
rubber_20,400,2,quartz,65.10647082138833,39.4,47.78903689102164,0.11300984544566917
rubber_20,400,3,portlandite,61.576919220408485,18.0,54.79148467480838,0.0834036269103712
rubber_20,400,3,portlandite,61.576919220408485,34.1,66.17604282334204,0.10961817548804031
rubber_20,400,3,portlandite,61.576919220408485,47.1,67.10424358999649,0.12677259957027276
rubber_20,400,3,portlandite,61.576919220408485,50.8,59.54731196904795,0.09608697503958874
rubber_20,400,3,calcite,96.58777573300569,29.4,92.97701481715791,0.09971377128340286
rubber_20,400,3,calcite,96.58777573300569,39.4,80.89337823896186,0.08123778274892046
rubber_20,400,3,calcite,96.58777573300569,43.2,80.33403064865024,0.05791102080793398
rubber_20,400,3,calcite,96.58777573300569,47.5,85.71163233065187,0.13119897030682198
rubber_20,400,3,quartz,54.48982185328141,20.8,45.81904081542724,0.11318441763127901
rubber_20,400,3,quartz,54.48982185328141,26.6,56.150219586355824,0.09986365174761959
rubber_20,400,3,quartz,54.48982185328141,36.5,45.78264744243137,0.11009177851554829
rubber_20,400,3,quartz,54.48982185328141,39.4,47.95959873586923,0.115195066549048
rubber_20,600,1,portlandite,29.314909355958072,18.0,27.597682636312808,0.08715372737237478
rubber_20,600,1,portlandite,29.314909355958072,34.1,24.745400782880964,0.08553894474548199
rubber_20,600,1,portlandite,29.314909355958072,47.1,32.188416294969095,0.07053115211913076
rubber_20,600,1,portlandite,29.314909355958072,50.8,26.51009221023287,0.13570150436242914
rubber_20,600,1,calcite,75.15972881315754,29.4,64.62241868525174,0.1359080189346206
rubber_20,600,1,calcite,75.15972881315754,39.4,66.1709735149149,0.11896172343242761
rubber_20,600,1,calcite,75.15972881315754,43.2,77.87723646681046,0.11346774083181539
rubber_20,600,1,calcite,75.15972881315754,47.5,67.98397066828424,0.10231975335720696
rubber_20,600,1,quartz,59.50748227578009,20.8,50.32288116089358,0.08748608089326497
rubber_20,600,1,quartz,59.50748227578009,26.6,51.04327049541607,0.0912486407659215
rubber_20,600,1,quartz,59.50748227578009,36.5,56.90618219259363,0.09878000271427684
rubber_20,600,1,quartz,59.50748227578009,39.4,54.730339797532324,0.09480439988384404
rubber_20,600,1,lime,42.41632049647044,32.2,43.95198786860584,0.07884334113318434
rubber_20,600,1,lime,42.41632049647044,37.4,47.21443443127594,0.1224701614009426
rubber_20,600,1,lime,42.41632049647044,54.3,44.38126599048662,0.09751558287278195
rubber_20,600,1,lime,42.41632049647044,64.2,38.567437853751436,0.10192370827256912
rubber_20,600,2,portlandite,27.832513748228152,18.0,24.821761179185213,0.0718889158391468
rubber_20,600,2,portlandite,27.832513748228152,34.1,27.803854061926014,0.07875599050403356
rubber_20,600,2,portlandite,27.832513748228152,47.1,27.58192521377285,0.10113981954712403
rubber_20,600,2,portlandite,27.832513748228152,50.8,25.352541788853912,0.07274210518737048
rubber_20,600,2,calcite,75.46324372593386,29.4,72.08111920559423,0.08771577869184222
rubber_20,600,2,calcite,75.46324372593386,39.4,72.9894026038845,0.08701747295794193
rubber_20,600,2,calcite,75.46324372593386,43.2,66.19525553703377,0.09727123852991758
rubber_20,600,2,calcite,75.46324372593386,47.5,57.808707125889896,0.10029939825595705
rubber_20,600,2,quartz,65.88220775077853,20.8,65.29064465369322,0.11703259462728272
rubber_20,600,2,quartz,65.88220775077853,26.6,59.75926911085694,0.08918796056664587
rubber_20,600,2,quartz,65.88220775077853,36.5,62.51248652389146,0.07973911798878128
rubber_20,600,2,quartz,65.88220775077853,39.4,62.63230875218385,0.10777638252364984
rubber_20,600,2,lime,40.22619789381733,32.2,35.96610955072902,0.10874314670019533
rubber_20,600,2,lime,40.22619789381733,37.4,39.90137553215985,0.10057602629784841
rubber_20,600,2,lime,40.22619789381733,54.3,35.9691157195803,0.12060674840414345
rubber_20,600,2,lime,40.22619789381733,64.2,39.31389822529998,0.13230445210201197
rubber_20,600,3,portlandite,31.058893106497774,18.0,28.437630445442164,0.061101777687837276
rubber_20,600,3,portlandite,31.058893106497774,34.1,32.25397990893889,0.10189845666405818
rubber_20,600,3,portlandite,31.058893106497774,47.1,32.9462683513754,0.11880815917469308
rubber_20,600,3,portlandite,31.058893106497774,50.8,30.458122959063132,0.09652788230949809
rubber_20,600,3,calcite,79.78321938946699,29.4,64.28348894322797,0.09640617136324223
rubber_20,600,3,calcite,79.78321938946699,39.4,70.93973665208235,0.14824463357831266
rubber_20,600,3,calcite,79.78321938946699,43.2,72.20779645737717,0.10245734768410039
rubber_20,600,3,calcite,79.78321938946699,47.5,60.85613993990014,0.10163144428154024
rubber_20,600,3,quartz,56.168712551341244,20.8,50.38409650512115,0.11083886357453351
rubber_20,600,3,quartz,56.168712551341244,26.6,48.59609993983758,0.10135231661284115
rubber_20,600,3,quartz,56.168712551341244,36.5,54.60054799155766,0.07510920538141823
rubber_20,600,3,quartz,56.168712551341244,39.4,55.447416868263176,0.06959471439737744
rubber_20,600,3,lime,42.131542564928075,32.2,43.24139226642935,0.11423748679508543
rubber_20,600,3,lime,42.131542564928075,37.4,39.72480470586099,0.14325503794610056
rubber_20,600,3,lime,42.131542564928075,54.3,36.17638396493255,0.11243244155102124
rubber_20,600,3,lime,42.131542564928075,64.2,38.80732516509122,0.07887190293167717
rubber_20,800,1,calcite,38.830311803470856,29.4,32.53299399783586,0.14549144939817213
rubber_20,800,1,calcite,38.830311803470856,39.4,36.1977393186902,0.11790954042652468
rubber_20,800,1,calcite,38.830311803470856,43.2,37.17887844306043,0.08443534860079198
rubber_20,800,1,calcite,38.830311803470856,47.5,39.27230130015133,0.08534172220153685
rubber_20,800,1,quartz,52.84266601182177,20.8,51.2115711829885,0.1076814364989264
rubber_20,800,1,quartz,52.84266601182177,26.6,51.46174756481294,0.08538188267557595
rubber_20,800,1,quartz,52.84266601182177,36.5,52.87078044017754,0.12706587009133935
rubber_20,800,1,quartz,52.84266601182177,39.4,42.65802663981282,0.09239755233273553
rubber_20,800,1,lime,84.43691299150147,32.2,80.159652121567,0.10681241170853208
rubber_20,800,1,lime,84.43691299150147,37.4,68.29618161180638,0.06221209869234309
rubber_20,800,1,lime,84.43691299150147,54.3,67.3937488187266,0.07135877477731584
rubber_20,800,1,lime,84.43691299150147,64.2,78.99925538667148,0.12367202785727328
rubber_20,800,1,periclase,21.535209917922828,42.9,21.18667259813772,0.09279865941179977
rubber_20,800,1,periclase,21.535209917922828,62.3,18.982854945412118,0.050677060508765755
rubber_20,800,1,periclase,21.535209917922828,78.7,18.32903733336657,0.09347725681828561
rubber_20,800,1,periclase,21.535209917922828,94.0,19.24091292305262,0.0856308361630363
rubber_20,800,2,calcite,40.058327349489815,29.4,43.26951015203626,0.08931184672792207
rubber_20,800,2,calcite,40.058327349489815,39.4,27.887902264506128,0.10602170984296319
rubber_20,800,2,calcite,40.058327349489815,43.2,34.086381816308084,0.11218837137769286
rubber_20,800,2,calcite,40.058327349489815,47.5,34.63182438409154,0.10038397336677472
rubber_20,800,2,quartz,58.841481515589834,20.8,46.29836825771059,0.10331970979484349
rubber_20,800,2,quartz,58.841481515589834,26.6,53.91308175108374,0.06305403540603807
rubber_20,800,2,quartz,58.841481515589834,36.5,48.03088959887471,0.0675779680348478
rubber_20,800,2,quartz,58.841481515589834,39.4,55.76693682949306,0.0898095147968195
rubber_20,800,2,lime,77.50317500479024,32.2,64.59765062948185,0.09125556271772989
rubber_20,800,2,lime,77.50317500479024,37.4,70.55445600392233,0.08967648435462763
rubber_20,800,2,lime,77.50317500479024,54.3,72.69077990416972,0.09875574787557372
rubber_20,800,2,lime,77.50317500479024,64.2,73.36288940383615,0.0939843142955843
rubber_20,800,2,periclase,17.943100833827668,42.9,15.975391222453,0.08321090684669606
rubber_20,800,2,periclase,17.943100833827668,62.3,16.466750645440964,0.1206765592738797
rubber_20,800,2,periclase,17.943100833827668,78.7,16.48707452262059,0.09827533818216637
rubber_20,800,2,periclase,17.943100833827668,94.0,16.54013342094249,0.08029518937706089
rubber_20,800,3,calcite,39.75818348635437,29.4,39.49700183183727,0.052055601261142594
rubber_20,800,3,calcite,39.75818348635437,39.4,43.21805901385513,0.09694892495172977
rubber_20,800,3,calcite,39.75818348635437,43.2,35.638579586617965,0.09573560056218955
rubber_20,800,3,calcite,39.75818348635437,47.5,41.10229417165693,0.10388665391384712
rubber_20,800,3,quartz,48.085616863325995,20.8,39.719190577410075,0.10006607308016485
rubber_20,800,3,quartz,48.085616863325995,26.6,40.78048351883396,0.08564736240964864
rubber_20,800,3,quartz,48.085616863325995,36.5,42.11666170807866,0.05737704333943798
rubber_20,800,3,quartz,48.085616863325995,39.4,39.93722590037873,0.08221061074639661
rubber_20,800,3,lime,82.97665950037259,32.2,78.0786320947228,0.1256989444631831
rubber_20,800,3,lime,82.97665950037259,37.4,71.84440404812773,0.08867079805192714
rubber_20,800,3,lime,82.97665950037259,54.3,83.509596951846,0.13808320048291625
rubber_20,800,3,lime,82.97665950037259,64.2,73.06909719259984,0.12351012831392924
rubber_20,800,3,periclase,20.124813225739334,42.9,16.525815714599922,0.1255376794206175
rubber_20,800,3,periclase,20.124813225739334,62.3,18.294540674284622,0.14677166804546157
rubber_20,800,3,periclase,20.124813225739334,78.7,15.561856397565647,0.06718027799684856
rubber_20,800,3,periclase,20.124813225739334,94.0,18.39859023290134,0.0961711708423897
