cycle,phase,time_hours,cycle_time_hours,temperature_C,region,strain_xx,strain_yy,strain_xy,von_mises_strain
1,startup,0.4081632653061224,0.4081632653061224,457.4092799315351,electrolyte,0.003741770862011206,0.0031324482216625884,-4.628562857143798e-05,0.0034783048516273075
1,startup,0.4081632653061224,0.4081632653061224,457.4092799315351,cathode,0.005642039027115112,0.0050246910521707135,0.00013978443070314985,0.005365560604346225
1,startup,0.4081632653061224,0.4081632653061224,457.4092799315351,interface_ae,0.011397183768511504,0.009711580659079233,-1.020062801272617e-05,0.010654869283816268
1,startup,0.4081632653061224,0.4081632653061224,457.4092799315351,interface_ec,0.01129315272050704,0.010033474815992462,9.389694687047922e-05,0.010720205303415657
1,startup,0.44897959183673464,0.44897959183673464,484.2648132376524,anode,0.005913222023596987,0.004964073348857963,-9.989363762455914e-05,0.005503134313869706
1,startup,0.44897959183673464,0.44897959183673464,484.2648132376524,electrolyte,0.00390642513647,0.0034581157374582523,-0.0001098679373434385,0.0037075685360947797
1,startup,0.44897959183673464,0.44897959183673464,484.2648132376524,cathode,0.005934911512341111,0.005341122750738023,-0.00011512266575071442,0.005664930333207718
1,startup,0.44897959183673464,0.44897959183673464,484.2648132376524,interface_ae,0.012072994620687396,0.010354249528975368,0.0001257613112576651,0.011314076686901433
1,startup,0.44897959183673464,0.44897959183673464,484.2648132376524,interface_ec,0.011745304691171334,0.010224430662110496,-4.581369898417196e-05,0.011063833328352249
1,startup,0.4897959183673469,0.4897959183673469,509.01515330032225,anode,0.006226327192162887,0.005418218017410653,-2.1600142157311337e-05,0.0058643020310701266
1,startup,0.4897959183673469,0.4897959183673469,509.01515330032225,electrolyte,0.004126274960841166,0.0035381082252379367,-6.611239395200704e-06,0.0038659123907396893
1,startup,0.4897959183673469,0.4897959183673469,509.01515330032225,cathode,0.005903511536937832,0.005574253601967043,-8.920329769166798e-06,0.005745982940596022
1,startup,0.4897959183673469,0.4897959183673469,509.01515330032225,interface_ae,0.012812772229653277,0.010803914964079106,-0.00018082953284995144,0.011939920732424926
1,startup,0.4897959183673469,0.4897959183673469,509.01515330032225,interface_ec,0.01261432733234271,0.011061133401192498,-0.00010084330205311459,0.011915186817327717
1,startup,0.5306122448979591,0.5306122448979591,531.8253252762499,anode,0.006233731825466922,0.00606239916862847,0.00014141103906067817,0.0061547312501333065
1,startup,0.5306122448979591,0.5306122448979591,531.8253252762499,electrolyte,0.0037533016989628057,0.0036490532787682474,0.00016641920547838995,0.00371348241678561
1,startup,0.5306122448979591,0.5306122448979591,531.8253252762499,cathode,0.006444469104912168,0.005656797375686281,-2.8275932762936835e-05,0.006089160965067438
1,startup,0.5306122448979591,0.5306122448979591,531.8253252762499,interface_ae,0.01285518383818185,0.011168884496137616,0.00010525473107347488,0.012101855420202598
1,startup,0.5306122448979591,0.5306122448979591,531.8253252762499,interface_ec,0.012710775851685946,0.011559293935404976,8.865794927576496e-05,0.012176907879922427
1,startup,0.5714285714285714,0.5714285714285714,552.8474180739229,anode,0.006520689166980064,0.005808768615030047,0.00012131791883915899,0.006199045052756386
1,startup,0.5714285714285714,0.5714285714285714,552.8474180739229,electrolyte,0.004533685721439601,0.0037723973507311124,0.00012022490033611711,0.0042102002408394654
1,startup,0.5714285714285714,0.5714285714285714,552.8474180739229,cathode,0.007052241571451156,0.006047432834152202,-9.00160227873663e-05,0.006609228887335839
1,startup,0.5714285714285714,0.5714285714285714,552.8474180739229,interface_ae,0.013539179112826233,0.012044521939889198,-1.8859482914748825e-05,0.012857216144151296
1,startup,0.5714285714285714,0.5714285714285714,552.8474180739229,interface_ec,0.013809660289167561,0.011681289775076254,-0.00014942635290662388,0.012880667268554523
1,startup,0.6122448979591836,0.6122448979591836,572.2215984203204,anode,0.0070970980728812675,0.006115304105753227,-6.270486146977408e-05,0.006661578497388512
1,startup,0.6122448979591836,0.6122448979591836,572.2215984203204,electrolyte,0.004235989159045228,0.004042757611494131,-5.275510800076567e-06,0.004142764697511592
1,startup,0.6122448979591836,0.6122448979591836,572.2215984203204,cathode,0.007191619646975129,0.0062273942151388016,-1.3260407824049676e-05,0.006761309694556107
1,startup,0.6122448979591836,0.6122448979591836,572.2215984203204,interface_ae,0.014357247828527629,0.012164732516339505,5.363892188475762e-05,0.013396560539960883
1,startup,0.6122448979591836,0.6122448979591836,572.2215984203204,interface_ec,0.013787618268210492,0.012259553601029052,-0.00012126571326233138,0.01309233145533603
1,startup,0.6530612244897959,0.6530612244897959,590.0770454353908,anode,0.007447705222385749,0.006403276662740843,-1.3503244592976752e-06,0.006984307662739818
1,startup,0.6530612244897959,0.6530612244897959,590.0770454353908,electrolyte,0.004518009267396097,0.004110694461962371,-7.634653033091117e-05,0.0043307675305176594
1,startup,0.6530612244897959,0.6530612244897959,590.0770454353908,cathode,0.007368007718266209,0.0062181404823935995,0.0001329794365205076,0.006869537998969426
1,startup,0.6530612244897959,0.6530612244897959,590.0770454353908,interface_ae,0.014247517340665912,0.012671413452428532,0.00016772005099660963,0.013531617656705302
1,startup,0.6530612244897959,0.6530612244897959,590.0770454353908,interface_ec,0.014495605680998324,0.01256974168603896,2.1907156253766865e-05,0.013635116827163382
1,startup,0.6938775510204082,0.6938775510204082,606.5328119456506,anode,0.0074085707379525825,0.0064360372329043715,-0.00010958708107987175,0.006975936246521238
1,startup,0.6938775510204082,0.6938775510204082,606.5328119456506,electrolyte,0.0054310466922822586,0.004241776954581394,-0.0001925567360332877,0.0049560957917866005
1,startup,0.6938775510204082,0.6938775510204082,606.5328119456506,cathode,0.007802391138196598,0.006725425465050146,-7.664664310197877e-05,0.007324744311847424
1,startup,0.6938775510204082,0.6938775510204082,606.5328119456506,interface_ae,0.014820674555053754,0.013341117127287711,-2.4691832748945465e-05,0.014139139803618039
1,startup,0.6938775510204082,0.6938775510204082,606.5328119456506,interface_ec,0.014622102809101962,0.013563870560976998,-4.33990462215957e-05,0.014122953506776394
1,startup,0.7346938775510203,0.7346938775510203,621.6986182797979,anode,0.007998451357358393,0.007031103560447623,-0.00010010095444828143,0.007563316876888222
1,startup,0.7346938775510203,0.7346938775510203,621.6986182797979,electrolyte,0.00521120702941287,0.004273732259782676,-0.0001866700586803942,0.0048223126889620545
1,startup,0.7346938775510203,0.7346938775510203,621.6986182797979,cathode,0.00761441737685748,0.006854944069209735,-4.6273664799633795e-05,0.007264958960597651
1,startup,0.7346938775510203,0.7346938775510203,621.6986182797979,interface_ae,0.015337264351938797,0.013779546346694682,1.0649398029009184e-05,0.014620785566512686
1,startup,0.7346938775510203,0.7346938775510203,621.6986182797979,interface_ec,0.015230014357866827,0.013691239202442425,1.9767556695424516e-05,0.014521941016201374
1,startup,0.7755102040816326,0.7755102040816326,635.6755838390422,anode,0.007375363992469427,0.007019793341184705,3.9182870771610164e-05,0.007204482453534818
1,startup,0.7755102040816326,0.7755102040816326,635.6755838390422,electrolyte,0.005125819445211365,0.004685519909193686,-6.723935843265023e-05,0.00492184479000046
1,startup,0.7755102040816326,0.7755102040816326,635.6755838390422,cathode,0.007946984910526016,0.006620730884196945,4.070903833988318e-05,0.007374196217427933
1,startup,0.7755102040816326,0.7755102040816326,635.6755838390422,interface_ae,0.01614998184463165,0.013669274246367323,-7.598021319877752e-05,0.015064187999178809
1,startup,0.7755102040816326,0.7755102040816326,635.6755838390422,interface_ec,0.015617366816945361,0.013894245162021151,-0.00010630362728537181,0.01483221402761717
1,startup,0.8163265306122448,0.8163265306122448,648.5569013199622,anode,0.008130144976640935,0.007249756029888243,5.343472134537843e-05,0.007728209241096435
1,startup,0.8163265306122448,0.8163265306122448,648.5569013199622,electrolyte,0.0048761489904591655,0.004801285759548088,9.373674142536798e-05,0.0048418745277782615
1,startup,0.8163265306122448,0.8163265306122448,648.5569013199622,cathode,0.008211927775372,0.0071549564905255755,2.201893142051328e-05,0.007737869780058187
1,startup,0.8163265306122448,0.8163265306122448,648.5569013199622,interface_ae,0.016298268881430756,0.014545478779109512,-9.530404633648499e-05,0.01549727866038459
1,startup,0.8163265306122448,0.8163265306122448,648.5569013199622,interface_ec,0.01630741608096443,0.01414353266198733,-1.296730520286007e-05,0.015340383563577364
1,startup,0.8571428571428571,0.8571428571428571,660.4284580853368,anode,0.007891770740444067,0.007158229771194939,-9.972649579684154e-05,0.007553742564924392
1,startup,0.8571428571428571,0.8571428571428571,660.4284580853368,electrolyte,0.00523662908513712,0.004470234697758082,-4.489083873130064e-05,0.0048992210559313625
1,startup,0.8571428571428571,0.8571428571428571,660.4284580853368,cathode,0.008117854807115793,0.007234538636785778,-0.0001614749862291331,0.007719287805244467
1,startup,0.8571428571428571,0.8571428571428571,660.4284580853368,interface_ae,0.016109050127491885,0.014502758160342142,-7.97438117070099e-05,0.015369609926803285
1,startup,0.8571428571428571,0.8571428571428571,660.4284580853368,interface_ec,0.016613059715086937,0.014475429250599045,6.067621502064074e-05,0.015654445993187764
1,startup,0.8979591836734693,0.8979591836734693,671.3694088259941,anode,0.008622388900548618,0.007277478221727393,-5.744867054162757e-05,0.008035417427007445
1,startup,0.8979591836734693,0.8979591836734693,671.3694088259941,electrolyte,0.005595503300821649,0.004872525962443597,-1.8733030982130088e-05,0.005271430936410898
1,startup,0.8979591836734693,0.8979591836734693,671.3694088259941,cathode,0.008618542029855628,0.007296971522120721,3.2773637555781433e-06,0.008039641570636797
1,startup,0.8979591836734693,0.8979591836734693,671.3694088259941,interface_ae,0.01668474540309573,0.01449192198919772,7.758538948639097e-06,0.015703588249206223
1,startup,0.8979591836734693,0.8979591836734693,671.3694088259941,interface_ec,0.01695985290840858,0.014767834431252649,3.106342639893144e-06,0.015977023304798155
1,startup,0.9387755102040816,0.9387755102040816,681.4527033319537,anode,0.008438004006114656,0.007520087972547325,7.497666284891852e-05,0.008019598916609536
1,startup,0.9387755102040816,0.9387755102040816,681.4527033319537,electrolyte,0.005627580116704014,0.00477867149609854,3.247815941101145e-05,0.0052551086605662906
1,startup,0.9387755102040816,0.9387755102040816,681.4527033319537,cathode,0.008566345410577445,0.007252475569360659,1.6823054118369438e-05,0.007990889425716413
1,startup,0.9387755102040816,0.9387755102040816,681.4527033319537,interface_ae,0.016508454147435108,0.015004335875696346,6.603430545626816e-05,0.015810561159570472
1,startup,0.9387755102040816,0.9387755102040816,681.4527033319537,interface_ec,0.01709022414985287,0.014828819763298196,3.090468350240348e-05,0.01607932426224592
1,startup,0.9795918367346939,0.9795918367346939,690.7455728918258,anode,0.008875056225776954,0.007842187531526726,-2.917269922656063e-06,0.00840634870477904
1,startup,0.9795918367346939,0.9795918367346939,690.7455728918258,electrolyte,0.00561153647298058,0.005135814070161395,-0.00015008020152621748,0.005395710516546641
1,startup,0.9795918367346939,0.9795918367346939,690.7455728918258,cathode,0.008525650308133315,0.007826547692975824,9.752005416847662e-05,0.008200224612756319
1,startup,0.9795918367346939,0.9795918367346939,690.7455728918258,interface_ae,0.01725438366886742,0.014817700722670822,-4.991023304116202e-06,0.016174294169163696
1,startup,0.9795918367346939,0.9795918367346939,690.7455728918258,interface_ec,0.017062547834087453,0.01518507498430039,-8.093466847948803e-05,0.016206190911105648
1,startup,1.0204081632653061,1.0204081632653061,699.3099785635789,anode,0.008495629237954484,0.0072437079913787485,0.00012218046849767016,0.007946820018789685
1,startup,1.0204081632653061,1.0204081632653061,699.3099785635789,electrolyte,0.005575548943728502,0.005008271837235567,-2.2381164741810934e-07,0.005314665390956417
1,startup,1.0204081632653061,1.0204081632653061,699.3099785635789,cathode,0.008487287130357306,0.007404868064625838,-0.00010053151259972355,0.008003073922926644
1,startup,1.0204081632653061,1.0204081632653061,699.3099785635789,interface_ae,0.017256914146132934,0.015386683343233716,-7.957176635206116e-05,0.01640254345222204
1,startup,1.0204081632653061,1.0204081632653061,699.3099785635789,interface_ec,0.017750845960217736,0.015518792301009584,8.083595496657084e-05,0.016747338848792207
1,startup,1.0612244897959182,1.0612244897959182,707.2030243055624,anode,0.008778687887964239,0.008049161455387902,-2.1800563112112405e-05,0.008437695822093017
1,startup,1.0612244897959182,1.0612244897959182,707.2030243055624,electrolyte,0.005715450501667416,0.005069093358308328,7.01823040543344e-05,0.005422610662948314
1,startup,1.0612244897959182,1.0612244897959182,707.2030243055624,cathode,0.008930001284259467,0.007651280252554884,-5.3299371942595374e-05,0.00836478286793006
1,startup,1.0612244897959182,1.0612244897959182,707.2030243055624,interface_ae,0.017733219928348157,0.015635657933265858,-3.933511248228729e-05,0.01678317517430658
1,startup,1.0612244897959182,1.0612244897959182,707.2030243055624,interface_ec,0.017287801722982048,0.015451147397285961,6.235257988258587e-05,0.016446924795888197
1,startup,1.1020408163265305,1.1020408163265305,714.4773377223732,anode,0.009257565146346836,0.007589312371347202,-4.265712528305736e-05,0.008546758444347713
1,startup,1.1020408163265305,1.1020408163265305,714.4773377223732,electrolyte,0.005704832442785798,0.0053599486443662685,-3.494150045863278e-06,0.005540450376974091
1,startup,1.1020408163265305,1.1020408163265305,714.4773377223732,cathode,0.008715016465188427,0.007940643020399698,-4.046385200409464e-05,0.008355082337650414
1,startup,1.1020408163265305,1.1020408163265305,714.4773377223732,interface_ae,0.01754808609945417,0.01547925326617544,0.00017340419544226192,0.016613294237060476
1,startup,1.1020408163265305,1.1020408163265305,714.4773377223732,interface_ec,0.017869805398455653,0.015679359938721178,-2.4989373581204614e-05,0.016881559039251565
1,startup,1.1428571428571428,1.1428571428571428,721.1814209642242,anode,0.009041415845381491,0.007961074936923303,2.921688282073261e-05,0.008552723919207339
1,startup,1.1428571428571428,1.1428571428571428,721.1814209642242,electrolyte,0.005861909968078076,0.0053120277036809325,2.3104346000731033e-06,0.005607228786658951
1,startup,1.1428571428571428,1.1428571428571428,721.1814209642242,cathode,0.008787398309847204,0.00778254316954263,-0.00019790186934897123,0.008337597735380604
1,startup,1.1428571428571428,1.1428571428571428,721.1814209642242,interface_ae,0.01837133557712394,0.015982606413836146,-8.30070495129237e-05,0.01730169134368156
1,startup,1.1428571428571428,1.1428571428571428,721.1814209642242,interface_ec,0.017909603184036043,0.015682680200604322,0.0001542547211374117,0.016908611675299605
1,startup,1.183673469387755,1.183673469387755,727.3599741194676,anode,0.008778733910622815,0.007998079434023517,-1.0852784256484785e-05,0.008415627481532796
1,startup,1.183673469387755,1.183673469387755,727.3599741194676,electrolyte,0.006056128799401873,0.005163067898923905,-0.0001758208876655435,0.005670846578908779
1,startup,1.183673469387755,1.183673469387755,727.3599741194676,cathode,0.009012485776548512,0.007780751778671095,7.957954655656065e-06,0.008464116809495352
1,startup,1.183673469387755,1.183673469387755,727.3599741194676,interface_ae,0.018412254094258066,0.015602483395673066,-8.002227353999038e-05,0.01718112076827322
1,startup,1.183673469387755,1.183673469387755,727.3599741194676,interface_ec,0.0180148800961973,0.01587404222543688,7.401256641052444e-05,0.017046072500786224
1,startup,1.2244897959183672,1.2244897959183672,733.0541932565242,anode,0.009101474255281584,0.008123001707282687,-6.257730437317763e-05,0.008654504445587687
1,startup,1.2244897959183672,1.2244897959183672,733.0541932565242,electrolyte,0.005984503909299598,0.005381456281565632,-7.322995497370885e-05,0.005708336051336354
1,startup,1.2244897959183672,1.2244897959183672,733.0541932565242,cathode,0.009292454762755163,0.008050315715884111,0.00010454602404822527,0.008739730753343873
1,startup,1.2244897959183672,1.2244897959183672,733.0541932565242,interface_ae,0.018232082297572328,0.016155931255309616,-4.060623167853001e-06,0.017287762170304057
1,startup,1.2244897959183672,1.2244897959183672,733.0541932565242,interface_ec,0.018253123825179605,0.016131468409922335,5.368074692249038e-05,0.01729045276842531
1,startup,1.2653061224489794,1.2653061224489794,738.3020451024382,anode,0.00895398437377569,0.008386156395184809,-0.00018596630405497984,0.008689976543727036
1,startup,1.2653061224489794,1.2653061224489794,738.3020451024382,electrolyte,0.005845570859556542,0.005245775473570822,4.123559690859481e-05,0.005570404641719396
1,startup,1.2653061224489794,1.2653061224489794,738.3020451024382,cathode,0.009519131861708769,0.007727771375776212,-5.0769412838971066e-05,0.008762327300070052
1,startup,1.2653061224489794,1.2653061224489794,738.3020451024382,interface_ae,0.01798242801476113,0.016205183741624517,2.7168358450003066e-05,0.017163023092253874
1,startup,1.2653061224489794,1.2653061224489794,738.3020451024382,interface_ec,0.018725953860755234,0.016222986299021157,0.00010440251294423797,0.017609328186741106
1,startup,1.3061224489795917,1.3061224489795917,743.1385201895032,anode,0.009383070902623981,0.008067297428557194,-0.00014089607467920393,0.008802660888126163
1,startup,1.3061224489795917,1.3061224489795917,743.1385201895032,electrolyte,0.006078097725763873,0.005001905190743777,0.00012952070726696442,0.005622329212845158
1,startup,1.3061224489795917,1.3061224489795917,743.1385201895032,cathode,0.009233891065908805,0.008393382550260512,-4.802144341323995e-05,0.008844034875867756
1,startup,1.3061224489795917,1.3061224489795917,743.1385201895032,interface_ae,0.018586377129912537,0.016350563907383396,-4.5044118010923956e-06,0.017575456429480777
1,startup,1.3061224489795917,1.3061224489795917,743.1385201895032,interface_ec,0.018446075069953022,0.01638718533961056,-9.261632634832084e-05,0.017508398305759395
1,startup,1.346938775510204,1.346938775510204,747.5958661578376,anode,0.009081930562051255,0.008453524891167264,7.271679888921006e-05,0.00878550413760498
1,startup,1.346938775510204,1.346938775510204,747.5958661578376,electrolyte,0.006073659779818441,0.00566625215963499,-2.6776551872484485e-05,0.005880732927489438
1,startup,1.346938775510204,1.346938775510204,747.5958661578376,cathode,0.009588358271840862,0.008240074329487063,-0.00010247507500763903,0.00899211642884607
1,startup,1.346938775510204,1.346938775510204,747.5958661578376,interface_ae,0.019017243294040302,0.016608061194328613,-1.210210310095643e-05,0.017934440000934693
1,startup,1.346938775510204,1.346938775510204,747.5958661578376,interface_ec,0.01879306950759292,0.016329178338204214,8.29149035059542e-05,0.017690866791935732
1,startup,1.3877551020408163,1.3877551020408163,751.7038027694748,anode,0.00889860754848482,0.008047644203417699,9.792597442869628e-05,0.00850680519114574
1,startup,1.3877551020408163,1.3877551020408163,751.7038027694748,electrolyte,0.006045004012358263,0.00540505136457955,-0.00013467856621154347,0.005756519045905717
1,startup,1.3877551020408163,1.3877551020408163,751.7038027694748,cathode,0.00974639666068203,0.008489710398900153,-2.0068521837532978e-05,0.009182840174981567
1,startup,1.3877551020408163,1.3877551020408163,751.7038027694748,interface_ae,0.018672707351710557,0.016709129812597173,0.00019824704501689278,0.017775776593922796
1,startup,1.3877551020408163,1.3877551020408163,751.7038027694748,interface_ec,0.018944398574245493,0.016937569473792557,-9.22351329061918e-05,0.018025674799800176
1,startup,1.4285714285714284,1.4285714285714284,755.4897200675965,anode,0.009261796441224069,0.008056804726834298,4.4176064964947937e-05,0.008722290120864274
1,startup,1.4285714285714284,1.4285714285714284,755.4897200675965,electrolyte,0.006161808684721362,0.0053610951930948315,8.092586281232987e-05,0.005804724972116955
1,startup,1.4285714285714284,1.4285714285714284,755.4897200675965,cathode,0.00967213952836676,0.0079894604685876,-5.969720279011155e-05,0.00895082546443801
1,startup,1.4285714285714284,1.4285714285714284,755.4897200675965,interface_ae,0.019015376333472264,0.01649563816411822,-7.982060763581542e-05,0.017889632807349766
1,startup,1.4285714285714284,1.4285714285714284,755.4897200675965,interface_ec,0.019055055100177732,0.01633128588694514,-3.01579807791105e-05,0.017849795507816398
1,startup,1.4693877551020407,1.4693877551020407,758.9788610021507,anode,0.009536423785833872,0.008219447600210136,7.831556560131749e-05,0.008951925036438
1,startup,1.4693877551020407,1.4693877551020407,758.9788610021507,electrolyte,0.006042176342397918,0.005698961427634089,-1.2574629749577262e-05,0.005878129018314017
1,startup,1.4693877551020407,1.4693877551020407,758.9788610021507,cathode,0.009604949008013982,0.008483416373588725,-6.275400027440728e-05,0.009096836336100741
1,startup,1.4693877551020407,1.4693877551020407,758.9788610021507,interface_ae,0.018530692651614646,0.016740574316917087,7.228834712486951e-06,0.017703647022539695
1,startup,1.4693877551020407,1.4693877551020407,758.9788610021507,interface_ec,0.019052555166860847,0.016623117671507755,-4.3042769880071585e-05,0.017961642215164105
1,startup,1.510204081632653,1.510204081632653,762.19448973953,anode,0.009913881566577373,0.008076253716353152,7.339504783642385e-05,0.009135647730764139
