timestamp,time_min,temperature_C,region,strain_xx,strain_yy,strain_xy,von_mises_strain
5min_1209C,5.454545454545454,1209.090909090909,cathode,0.004943032579873499,0.004382659732299895,6.11676288840868e-05,0.004689229361848885
5min_1209C,5.454545454545454,1209.090909090909,interface_ae,0.007736273458434334,0.006963322222364869,-8.392175232226385e-05,0.007381649347285954
5min_1209C,5.454545454545454,1209.090909090909,interface_ec,0.0074682310787649005,0.006843318884822342,9.755451271223593e-05,0.007178199821439819
7min_1212C,7.2727272727272725,1212.121212121212,anode,0.0049394559231300764,0.004494629898296458,-0.00011063349740060283,0.004736624935334073
7min_1212C,7.2727272727272725,1212.121212121212,electrolyte,0.0037889912917431733,0.003787914519382217,0.0001356240028570823,0.003795728902029016
7min_1212C,7.2727272727272725,1212.121212121212,cathode,0.005020888746383068,0.004732468273207626,3.616360250476342e-05,0.004883472789250308
7min_1212C,7.2727272727272725,1212.121212121212,interface_ae,0.0074239122051276765,0.006869921661545515,0.00015380365664659692,0.0071679542052241665
7min_1212C,7.2727272727272725,1212.121212121212,interface_ec,0.007545770948226711,0.007110571271606633,-0.00026197451040897447,0.007351872742194812
9min_1215C,9.09090909090909,1215.1515151515152,anode,0.005218980562893353,0.004566549469464111,-2.9900735046586747e-05,0.00492555391952686
9min_1215C,9.09090909090909,1215.1515151515152,electrolyte,0.004062032204921747,0.0032417982617330035,-2.1967188783751193e-05,0.0037205537672135498
9min_1215C,9.09090909090909,1215.1515151515152,cathode,0.005126022576320658,0.00484471886476478,-5.182702182736474e-05,0.004992126618528465
9min_1215C,9.09090909090909,1215.1515151515152,interface_ae,0.007420201372448825,0.00672335867500781,9.154021177020742e-05,0.00709925375260304
9min_1215C,9.09090909090909,1215.1515151515152,interface_ec,0.0076476503149593995,0.006717758042971309,5.1326743311335615e-05,0.007228254793128878
10min_1218C,10.909090909090908,1218.1818181818182,anode,0.005097271009336424,0.004763798947626712,-7.020530938773524e-05,0.004940482187234826
10min_1218C,10.909090909090908,1218.1818181818182,electrolyte,0.003996751970253899,0.003577634328989676,-0.00014635149481321186,0.0038129821571256457
10min_1218C,10.909090909090908,1218.1818181818182,cathode,0.00513707955487973,0.004622281003956112,5.11345664246089e-07,0.004900004446404933
10min_1218C,10.909090909090908,1218.1818181818182,interface_ae,0.007569865822525194,0.006572030775870118,-4.2064532276535906e-05,0.007123929688718369
10min_1218C,10.909090909090908,1218.1818181818182,interface_ec,0.0075482403458948695,0.006694649470435877,-1.6128571166600916e-05,0.007159764033085049
12min_1221C,12.727272727272727,1221.2121212121212,anode,0.005185749467879418,0.0049716825471069655,1.7457781283183896e-05,0.005082188415641074
12min_1221C,12.727272727272727,1221.2121212121212,electrolyte,0.004135461515357761,0.003660667110338654,-0.00019187712152990416,0.003933754970976033
12min_1221C,12.727272727272727,1221.2121212121212,cathode,0.005099636521426667,0.004606491408853065,0.0002463242112485286,0.004890465292528118
12min_1221C,12.727272727272727,1221.2121212121212,interface_ae,0.007618936751818541,0.006951977518764012,-3.471176970524331e-06,0.00730832044872779
12min_1221C,12.727272727272727,1221.2121212121212,interface_ec,0.007423673337250859,0.007120232613200293,7.519330326867742e-05,0.00727786502878562
14min_1224C,14.545454545454545,1224.2424242424242,anode,0.005293943571798601,0.004440285973192045,0.00014027943109360994,0.004928933924973033
14min_1224C,14.545454545454545,1224.2424242424242,electrolyte,0.0038282195333535374,0.0038151021900808485,0.00021904556258099786,0.003840463990973119
14min_1224C,14.545454545454545,1224.2424242424242,cathode,0.004937629917363854,0.004508903918230438,9.965136508764123e-06,0.0047378690120499925
14min_1224C,14.545454545454545,1224.2424242424242,interface_ae,0.0076029106427617475,0.006623112510013262,6.856297480602733e-06,0.007163454334186206
14min_1224C,14.545454545454545,1224.2424242424242,interface_ec,0.007491145030839767,0.007027963682353524,-9.194242342338032e-05,0.007272371855539662
16min_1227C,16.363636363636363,1227.2727272727273,anode,0.005480125178124239,0.004496473808941411,-3.220615162056756e-05,0.0050608221721236074
16min_1227C,16.363636363636363,1227.2727272727273,electrolyte,0.004298814081170519,0.0034763267106401353,2.2745993460412944e-05,0.003952482742503311
16min_1227C,16.363636363636363,1227.2727272727273,cathode,0.005431566847977217,0.004331627820496413,1.8463385853230422e-05,0.004973772674902929
16min_1227C,16.363636363636363,1227.2727272727273,interface_ae,0.007807184004530781,0.007136051275468449,-0.0001236950710878082,0.007497251891540104
16min_1227C,16.363636363636363,1227.2727272727273,interface_ec,0.007491116123064241,0.007084075014236366,2.969846732331861e-05,0.007296297486897204
18min_1230C,18.18181818181818,1230.3030303030303,anode,0.0052581336598146785,0.004756521222670348,-6.800247215784909e-05,0.005027515528598836
18min_1230C,18.18181818181818,1230.3030303030303,electrolyte,0.004212878811228603,0.003808399759276499,-7.143514180263678e-05,0.004027808199562789
18min_1230C,18.18181818181818,1230.3030303030303,cathode,0.005581189991974454,0.0047819981649533105,-0.00011913034972026487,0.005231684623228778
18min_1230C,18.18181818181818,1230.3030303030303,interface_ae,0.007943363356345021,0.006835911037110965,7.87084603742452e-05,0.0074528626006389025
18min_1230C,18.18181818181818,1230.3030303030303,interface_ec,0.008043771750419737,0.006866710907486088,9.633761292443219e-05,0.00752645801495599
20min_1233C,20.0,1233.3333333333333,anode,0.005331879404922909,0.004888802929580947,0.00018967929826539475,0.005135246744464403
20min_1233C,20.0,1233.3333333333333,electrolyte,0.004150380952427914,0.0036287654851941418,-8.895144296255234e-05,0.003918747111495009
20min_1233C,20.0,1233.3333333333333,cathode,0.005086161162542522,0.004708970555699228,3.411519748166439e-05,0.0049088030567483705
20min_1233C,20.0,1233.3333333333333,interface_ae,0.007929322989169419,0.007252022996180278,1.300189187790702e-06,0.007613302372399012
20min_1233C,20.0,1233.3333333333333,interface_ec,0.008164691644734878,0.007033654979725482,0.0002720169166589619,0.007676512723323921
21min_1236C,21.818181818181817,1236.3636363636363,anode,0.005419034929729207,0.0045930798028753295,-0.00010708924980611124,0.005060302963327736
21min_1236C,21.818181818181817,1236.3636363636363,electrolyte,0.004331615651189603,0.0037669164942616983,7.14000494092092e-05,0.004080565338561586
21min_1236C,21.818181818181817,1236.3636363636363,cathode,0.005388548985090915,0.004749945531627212,-8.46793718068405e-05,0.0051014351247949345
21min_1236C,21.818181818181817,1236.3636363636363,interface_ae,0.007637882745327136,0.0070574639808244745,8.563987943234724e-05,0.007366340399000129
21min_1236C,21.818181818181817,1236.3636363636363,interface_ec,0.00798367093909035,0.0068976192154954815,1.73180925851182e-05,0.007499915344520777
23min_1239C,23.636363636363637,1239.3939393939395,anode,0.005418735082751517,0.004630732958884947,1.537251059455279e-05,0.005070933980306563
23min_1239C,23.636363636363637,1239.3939393939395,electrolyte,0.0042849790291338,0.0036174094973340154,3.577873603482833e-05,0.003993746770829347
23min_1239C,23.636363636363637,1239.3939393939395,cathode,0.005453828512079396,0.005024114694760229,0.0001053802052034903,0.005255342890619185
23min_1239C,23.636363636363637,1239.3939393939395,interface_ae,0.007736973536617204,0.007023691661204736,5.150352672086598e-05,0.007406675731101366
23min_1239C,23.636363636363637,1239.3939393939395,interface_ec,0.008115264600391064,0.007314266206448971,0.00038527314906547215,0.007774581033618613
25min_1242C,25.454545454545453,1242.4242424242425,anode,0.005506716487968733,0.00508039767528321,9.540017634932024e-05,0.0053089886941782155
25min_1242C,25.454545454545453,1242.4242424242425,electrolyte,0.0044443089589252405,0.003819573788869603,7.589692204932675e-05,0.004169285438799236
25min_1242C,25.454545454545453,1242.4242424242425,cathode,0.005237973342922586,0.004805920825899088,-4.853635478291035e-05,0.005036568463242517
25min_1242C,25.454545454545453,1242.4242424242425,interface_ae,0.008105182406622415,0.007742858534205338,-0.00018672651925917482,0.007936823025361885
25min_1242C,25.454545454545453,1242.4242424242425,interface_ec,0.008226059616820054,0.006957383646632706,-4.719318657894335e-05,0.007671249765338031
27min_1245C,27.272727272727273,1245.4545454545455,anode,0.005664199486822157,0.004914624434504909,-0.00010777447779293062,0.005332365513830926
27min_1245C,27.272727272727273,1245.4545454545455,electrolyte,0.004214066752090954,0.004057334294335588,-7.303666317171367e-05,0.004139860586746108
27min_1245C,27.272727272727273,1245.4545454545455,cathode,0.005489701085345079,0.004910882798666578,-6.516003476058171e-05,0.005225614483410141
27min_1245C,27.272727272727273,1245.4545454545455,interface_ae,0.008598402869008091,0.0074794364504923265,-0.00020251425866576073,0.00810471034369099
27min_1245C,27.272727272727273,1245.4545454545455,interface_ec,0.008206904914096912,0.0072202953530750465,8.52433334796224e-05,0.007762182368251251
29min_1248C,29.09090909090909,1248.4848484848485,anode,0.005344690732985527,0.0049299281043114805,5.0498727898045715e-05,0.005150594087685521
29min_1248C,29.09090909090909,1248.4848484848485,electrolyte,0.004575706943371679,0.003722241032672734,-3.345012358409484e-05,0.004214693930896069
29min_1248C,29.09090909090909,1248.4848484848485,cathode,0.005408205818439877,0.0048222095460901185,0.0001765454240281097,0.005149407559743597
29min_1248C,29.09090909090909,1248.4848484848485,interface_ae,0.008335788663200294,0.007177136298040283,9.178619470547762e-05,0.007822713135949313
29min_1248C,29.09090909090909,1248.4848484848485,interface_ec,0.00867922356041063,0.007635806141017522,-0.00015193699659540134,0.00821162852458291
30min_1251C,30.909090909090907,1251.5151515151515,anode,0.005465961116599976,0.005259909367893228,-7.076694656187808e-05,0.005367302980740563
30min_1251C,30.909090909090907,1251.5151515151515,electrolyte,0.004539010230567827,0.004160148521130591,-9.26930471578083e-05,0.004364890479261223
30min_1251C,30.909090909090907,1251.5151515151515,cathode,0.005550902859960866,0.004358273670042089,-0.00010243876413342899,0.005064207664123446
30min_1251C,30.909090909090907,1251.5151515151515,interface_ae,0.008293698266481209,0.007260234070690886,0.00016324113039316353,0.007833401685747608
30min_1251C,30.909090909090907,1251.5151515151515,interface_ec,0.008058183621167714,0.0074217818097444595,1.3074057728609135e-05,0.00775961343609993
32min_1254C,32.72727272727273,1254.5454545454545,anode,0.005913418779009996,0.004775475278841208,0.00011631637521549596,0.005438279976206062
32min_1254C,32.72727272727273,1254.5454545454545,electrolyte,0.004502177909161336,0.0038538164370520867,4.621034742632708e-05,0.004216319012598811
32min_1254C,32.72727272727273,1254.5454545454545,cathode,0.005664976060311467,0.004942604333645338,6.9802084990018915e-06,0.005340571346505093
32min_1254C,32.72727272727273,1254.5454545454545,interface_ae,0.008360683462422807,0.007616675032665894,6.621306745210468e-05,0.008015441974009422
32min_1254C,32.72727272727273,1254.5454545454545,interface_ec,0.00875494954502423,0.007346408463850275,0.00021330333746562668,0.008150945856575465
34min_1257C,34.54545454545455,1257.5757575757575,anode,0.005299764012248314,0.005090806395930416,5.8831720648457656e-05,0.005199434520210462
34min_1257C,34.54545454545455,1257.5757575757575,electrolyte,0.004608343631269257,0.003972390827985907,-2.0812225035727523e-05,0.004325722758938445
34min_1257C,34.54545454545455,1257.5757575757575,cathode,0.005591581385221047,0.00500329046354869,8.496020970210247e-05,0.005323912728534609
34min_1257C,34.54545454545455,1257.5757575757575,interface_ae,0.00860667545542223,0.007543163203354168,8.995998754332508e-05,0.008128769544459217
34min_1257C,34.54545454545455,1257.5757575757575,interface_ec,0.008596732262404542,0.00784431754617409,6.296288419236123e-05,0.008247030896346786
36min_1260C,36.36363636363636,1260.6060606060605,anode,0.005591981847219829,0.005069966556424425,7.472936051232619e-05,0.0053516739759937705
36min_1260C,36.36363636363636,1260.6060606060605,electrolyte,0.004728298732610088,0.0041414218927782265,1.17327383308782e-05,0.0044639351791221395
36min_1260C,36.36363636363636,1260.6060606060605,cathode,0.0060133138285619284,0.005063688486696654,5.47097381170038e-05,0.005600028192503145
36min_1260C,36.36363636363636,1260.6060606060605,interface_ae,0.008596232743619587,0.0077294679060502846,0.00010987768519871902,0.00819950033267312
36min_1260C,36.36363636363636,1260.6060606060605,interface_ec,0.00880175454390397,0.007935706073895855,0.0001305478807154329,0.008405314104474648
38min_1263C,38.18181818181818,1263.6363636363637,anode,0.00583208565764499,0.005381486994645588,-3.102667565934561e-05,0.00562060674991409
38min_1263C,38.18181818181818,1263.6363636363637,electrolyte,0.00472714118195244,0.004170048509435739,9.69959649927182e-06,0.004474711446784208
38min_1263C,38.18181818181818,1263.6363636363637,cathode,0.005946916294405821,0.0050814522637399,0.00020923872756854604,0.005576678383249313
38min_1263C,38.18181818181818,1263.6363636363637,interface_ae,0.008540623857677718,0.007624806878022347,0.00011581108735000679,0.008124011625835321
38min_1263C,38.18181818181818,1263.6363636363637,interface_ec,0.008900159872770246,0.007992468563990324,6.283455092642799e-05,0.008483513190418773
40min_1266C,40.0,1266.6666666666667,anode,0.005897969573926914,0.0051309261613495015,7.580455819372634e-06,0.005554329335969796
40min_1266C,40.0,1266.6666666666667,electrolyte,0.004584902800494616,0.004443325575200884,-1.4705738150213866e-05,0.004515850834579612
40min_1266C,40.0,1266.6666666666667,cathode,0.005735319489137795,0.005246099867316069,4.1293145427562434e-05,0.005507495803079142
40min_1266C,40.0,1266.6666666666667,interface_ae,0.00873788348218365,0.007801121474356716,2.436872114919123e-05,0.00830930773508293
40min_1266C,40.0,1266.6666666666667,interface_ec,0.00889962170696619,0.007864176918395775,-4.710383056183228e-05,0.008430124662964122
41min_1269C,41.81818181818182,1269.6969696969697,anode,0.006021720422585319,0.005088162523302948,-0.00014074637743765554,0.005618758862916666
41min_1269C,41.81818181818182,1269.6969696969697,electrolyte,0.004636559503840546,0.00425953408293956,3.109075655980046e-05,0.004460339819747155
41min_1269C,41.81818181818182,1269.6969696969697,cathode,0.006270381678503702,0.005549311316242817,-1.5993852996342713e-05,0.00594281161429624
41min_1269C,41.81818181818182,1269.6969696969697,interface_ae,0.008959162411090151,0.007866163214476057,-1.8513135992389932e-06,0.008465748125034147
41min_1269C,41.81818181818182,1269.6969696969697,interface_ec,0.00890523392488666,0.008131212799471238,-8.27230943552323e-05,0.0085457586033033
43min_1272C,43.63636363636363,1272.7272727272727,anode,0.006156358345160999,0.0057537879206820035,-1.087601484568576e-05,0.005965299497220501
43min_1272C,43.63636363636363,1272.7272727272727,electrolyte,0.0049223335782700006,0.004495820908807413,-4.012204718858363e-05,0.004724052562634649
43min_1272C,43.63636363636363,1272.7272727272727,cathode,0.006097307538674848,0.005449758618237847,9.767609854883173e-06,0.005800729275695067
43min_1272C,43.63636363636363,1272.7272727272727,interface_ae,0.008924131606698053,0.008175762241974022,4.9799829124544977e-05,0.0085749096209493
43min_1272C,43.63636363636363,1272.7272727272727,interface_ec,0.009368962285028155,0.008362714372339274,0.00021531824575115563,0.00891636564176012
45min_1275C,45.45454545454545,1275.7575757575758,anode,0.005978416971002354,0.005693161962566103,1.8334200573835174e-05,0.005841102202858658
45min_1275C,45.45454545454545,1275.7575757575758,electrolyte,0.0053434697735075054,0.004253298611106544,-8.397218421807762e-05,0.004892545320448958
45min_1275C,45.45454545454545,1275.7575757575758,cathode,0.0060120079544911595,0.005093918690360006,-5.257550216807611e-05,0.005610335117724529
45min_1275C,45.45454545454545,1275.7575757575758,interface_ae,0.009046003193059206,0.008308125510128193,3.4175597577715945e-05,0.008700764178066965
45min_1275C,45.45454545454545,1275.7575757575758,interface_ec,0.009573063893213123,0.008468131520470162,-5.769036556624031e-05,0.009071759707177308
47min_1278C,47.27272727272727,1278.7878787878788,anode,0.006033753595785236,0.005690476711350718,-0.00013202332070206424,0.005874101106540405
47min_1278C,47.27272727272727,1278.7878787878788,electrolyte,0.005337040977214796,0.004709562325783791,-4.691756521047048e-05,0.005053262347160755
47min_1278C,47.27272727272727,1278.7878787878788,cathode,0.005870809624236732,0.005862867351882499,-1.1453984525261789e-05,0.00586687606278075
47min_1278C,47.27272727272727,1278.7878787878788,interface_ae,0.009567718057477054,0.008069253783815252,-5.993750229537729e-05,0.008914062924938283
47min_1278C,47.27272727272727,1278.7878787878788,interface_ec,0.009321203535025998,0.008397535434327074,-4.500654714792437e-05,0.008895750474471668
49min_1281C,49.090909090909086,1281.8181818181818,anode,0.006421644916178507,0.005453843350861588,-1.423794850212935e-05,0.005996656856537381
49min_1281C,49.090909090909086,1281.8181818181818,electrolyte,0.005061719070109587,0.004636781716202236,7.116148780888898e-05,0.0048647559099736564
49min_1281C,49.090909090909086,1281.8181818181818,cathode,0.006072146511341433,0.005360544602590982,0.0001277676821898509,0.005753726029790327
49min_1281C,49.090909090909086,1281.8181818181818,interface_ae,0.00951207519695943,0.00835135384779585,0.0001551151975522523,0.008992116659640807
49min_1281C,49.090909090909086,1281.8181818181818,interface_ec,0.009468747321422083,0.008736910591919925,6.751848141010896e-06,0.009124873726564899
50min_1284C,50.90909090909091,1284.8484848484848,anode,0.006794888933316515,0.006095533581994747,-2.4896414847907352e-05,0.006473749383533047
50min_1284C,50.90909090909091,1284.8484848484848,electrolyte,0.0053005056688629655,0.004724647520721915,0.00013686315575323486,0.005042898783830041
50min_1284C,50.90909090909091,1284.8484848484848,cathode,0.006189754656224096,0.005881675705505794,0.00010584244868495878,0.006044389968910115
50min_1284C,50.90909090909091,1284.8484848484848,interface_ae,0.009222361125225552,0.008380046417726002,-0.00020392321777601007,0.008838442306941667
50min_1284C,50.90909090909091,1284.8484848484848,interface_ec,0.009520227655621263,0.00876020657141835,0.00015023570520960282,0.009167579027200395
52min_1287C,52.72727272727273,1287.878787878788,anode,0.006485188268412257,0.006149055490209731,-0.00013801014582148915,0.0063283416605423
52min_1287C,52.72727272727273,1287.878787878788,electrolyte,0.004835618961991611,0.004647556365097054,3.840654489393073e-05,0.00474485030474207
52min_1287C,52.72727272727273,1287.878787878788,cathode,0.006463830362709483,0.005409843961087497,-8.91200395127884e-06,0.00600661629034561
52min_1287C,52.72727272727273,1287.878787878788,interface_ae,0.009444660068391482,0.008868933081409215,3.665982460968483e-05,0.009170580762142753
52min_1287C,52.72727272727273,1287.878787878788,interface_ec,0.009517578011226982,0.00863222518817587,-0.00010592135218889516,0.009109082514654013
54min_1290C,54.54545454545455,1290.909090909091,anode,0.00654737033364558,0.0060949440018904415,-9.857260463355438e-05,0.006335589538790111
54min_1290C,54.54545454545455,1290.909090909091,electrolyte,0.005348734225583741,0.004617080906557667,-7.928728322623442e-05,0.0050249094187139595
54min_1290C,54.54545454545455,1290.909090909091,cathode,0.006538500081109303,0.005696867073306319,-5.536493053471821e-05,0.006161696825331893
54min_1290C,54.54545454545455,1290.909090909091,interface_ae,0.009600283651132554,0.009248818333268568,3.5263551971728615e-06,0.009429466825456116
54min_1290C,54.54545454545455,1290.909090909091,interface_ec,0.009699914128051806,0.008898669288832135,-1.1232804969082983e-05,0.00932516486587246
56min_1293C,56.36363636363636,1293.939393939394,anode,0.006607099033344591,0.0061089969979347975,7.575077100473052e-05,0.006374015087475305
56min_1293C,56.36363636363636,1293.939393939394,electrolyte,0.005214934133078883,0.004673767278211954,-2.7505169715164402e-05,0.004966741353956782
56min_1293C,56.36363636363636,1293.939393939394,cathode,0.006190908720304119,0.005683125445486402,0.00013668742674445247,0.0059579866642279974
56min_1293C,56.36363636363636,1293.939393939394,interface_ae,0.01030593297257711,0.008929438278977892,5.765569630557664e-05,0.009691795631634354
56min_1293C,56.36363636363636,1293.939393939394,interface_ec,0.010039189460785561,0.009595021648580216,0.00011195749114345768,0.009826552228289662
58min_1296C,58.18181818181818,1296.969696969697,anode,0.006718890975979523,0.005878918956728024,-0.00016064463202575727,0.006346872348912997
58min_1296C,58.18181818181818,1296.969696969697,electrolyte,0.005436272322593986,0.0047047514868216265,-0.00014222537095976744,0.005115869153339864
58min_1296C,58.18181818181818,1296.969696969697,cathode,0.006615159917427171,0.00585371744412523,0.0001687141635072565,0.006276023028269851
58min_1296C,58.18181818181818,1296.969696969697,interface_ae,0.010293039692803405,0.009103446039008839,0.00014799441388900259,0.00975617607065326
58min_1296C,58.18181818181818,1296.969696969697,interface_ec,0.010132185402943038,0.00893278372700651,0.00015231240772696573,0.009592537853733213
60min_1300C,60.0,1300.0,anode,0.006947179214594143,0.005948008254406199,-1.903386780836082e-05,0.006505482978634198
60min_1300C,60.0,1300.0,electrolyte,0.005296394114008817,0.004647806042024325,9.261775475316414e-05,0.0050062973539971994
60min_1300C,60.0,1300.0,cathode,0.0072212805339512375,0.005875743970507662,5.629692366905709e-05,0.006652095326370157
60min_1300C,60.0,1300.0,interface_ae,0.010128967294961452,0.009135761151154297,-5.923939242388692e-05,0.009671236336454702
60min_1300C,60.0,1300.0,interface_ec,0.010086297654849854,0.0092428905534962,-8.309501164110379e-05,0.009693224189878993
61min_1303C,61.81818181818181,1303.030303030303,anode,0.006990100481828872,0.006232360583115787,-2.3894804686640975e-05,0.006643847481252387
61min_1303C,61.81818181818181,1303.030303030303,electrolyte,0.005367294560930004,0.004878572297890825,7.553912258257561e-05,0.005142052361371381
61min_1303C,61.81818181818181,1303.030303030303,cathode,0.00703619255419778,0.0060468971560459035,9.933230542922588e-06,0.006597433905495488
61min_1303C,61.81818181818181,1303.030303030303,interface_ae,0.010554291099683713,0.009029731251284145,5.4336019237993505e-05,0.009881070393346875
61min_1303C,61.81818181818181,1303.030303030303,interface_ec,0.010271488923220187,0.009477732041227052,-7.632591565425169e-05,0.00989939122383925
63min_1306C,63.63636363636363,1306.060606060606,anode,0.006673283386532753,0.006005325338422459,4.8084946661382e-06,0.006365648052674367
63min_1306C,63.63636363636363,1306.060606060606,electrolyte,0.005679352345676823,0.004883803735778392,6.38592458777374e-05,0.005327473491551299
63min_1306C,63.63636363636363,1306.060606060606,cathode,0.0067019557942118654,0.006317617866269628,-0.00012110161997624567,0.0065216645202279214
63min_1306C,63.63636363636363,1306.060606060606,interface_ae,0.010421022488438052,0.00950573047326192,-8.604133652839525e-05,0.009995969179559996
63min_1306C,63.63636363636363,1306.060606060606,interface_ec,0.010474478601152519,0.009697509300841524,-5.768918695231488e-05,0.01010890790721933
65min_1309C,65.45454545454545,1309.090909090909,anode,0.00730123878315429,0.006194748953735613,5.298041779152828e-05,0.006816309986314736
65min_1309C,65.45454545454545,1309.090909090909,electrolyte,0.00599559401272459,0.004642223359708252,-7.968952554704768e-05,0.005448261187488045
65min_1309C,65.45454545454545,1309.090909090909,cathode,0.00724951478617737,0.006380081247458538,3.7114587337130887e-05,0.0068565691491074745
65min_1309C,65.45454545454545,1309.090909090909,interface_ae,0.01058035350376873,0.009648353444495284,-1.556772353920795e-05,0.010146543319998149
65min_1309C,65.45454545454545,1309.090909090909,interface_ec,0.010934706953443856,0.009681919655660948,3.376026620752022e-05,0.010365416029356945
67min_1312C,67.27272727272727,1312.121212121212,anode,0.007153107930623026,0.006414413746648269,-4.325581878196209e-05,0.0068142700369489845
67min_1312C,67.27272727272727,1312.121212121212,electrolyte,0.005867277087553676,0.005125351097006162,2.8977485689641294e-05,0.005533970393543224
67min_1312C,67.27272727272727,1312.121212121212,cathode,0.0076505634835766076,0.006686159932149107,-3.260235321678411e-05,0.007217073781842942
67min_1312C,67.27272727272727,1312.121212121212,interface_ae,0.01109346777020407,0.009686287412589843,-0.00020381245351778538,0.010467057482023345
67min_1312C,67.27272727272727,1312.121212121212,interface_ec,0.0106516077235878,0.009393744102988983,-3.5151348404130866e-05,0.010081884991444539
69min_1315C,69.0909090909091,1315.1515151515152,anode,0.007342046333232101,0.006939813854109829,3.2692737376416265e-05,0.007149645604739632
69min_1315C,69.0909090909091,1315.1515151515152,electrolyte,0.005826870020153581,0.005449502229560516,-0.00022111353090078852,0.005660620213033692
69min_1315C,69.0909090909091,1315.1515151515152,cathode,0.0073854855690159045,0.0067586994304321656,-0.00014785862457798417,0.007097515374472941
69min_1315C,69.0909090909091,1315.1515151515152,interface_ae,0.011236294794732673,0.00997448886898104,-4.152879139008013e-05,0.010661783409657857
69min_1315C,69.0909090909091,1315.1515151515152,interface_ec,0.011134100359312544,0.010360928159043038,1.8186625505849517e-05,0.010768398276889836
70min_1318C,70.9090909090909,1318.1818181818182,anode,0.007492337814233762,0.006606552147368276,-8.498443694647919e-05,0.007092587947049247
70min_1318C,70.9090909090909,1318.1818181818182,electrolyte,0.006120222120887806,0.005187522696639288,7.156623721939247e-06,0.0057112934636877255
70min_1318C,70.9090909090909,1318.1818181818182,cathode,0.0073471622076206715,0.006794220292425604,3.336621052869483e-05,0.007087123763301555
70min_1318C,70.9090909090909,1318.1818181818182,interface_ae,0.011371548534312123,0.009945633211143539,-2.6987493529337126e-05,0.010729989293948677
70min_1318C,70.9090909090909,1318.1818181818182,interface_ec,0.010968287802304081,0.009958777838899266,3.7730049304485224e-05,0.010500196309228231
72min_1321C,72.72727272727272,1321.2121212121212,anode,0.00769983083467296,0.006609156735373975,8.696059201056602e-05,0.0072181469399555135
72min_1321C,72.72727272727272,1321.2121212121212,electrolyte,0.006309874060836102,0.0055175588208123405,0.0001876795812558066,0.0059622592695903615
72min_1321C,72.72727272727272,1321.2121212121212,cathode,0.007393675271523174,0.0065446588595472165,-0.00017787202489042786,0.007014615214672129
72min_1321C,72.72727272727272,1321.2121212121212,interface_ae,0.01162185852931367,0.010321257831585063,-5.558467091045507e-06,0.011029227227138524
72min_1321C,72.72727272727272,1321.2121212121212,interface_ec,0.011378643392279798,0.009965286890854576,0.00024457519796168266,0.010750277834330135
74min_1324C,74.54545454545455,1324.2424242424242,anode,0.007681383099030083,0.006911863935292512,7.25766623898692e-05,0.00732807182514485
74min_1324C,74.54545454545455,1324.2424242424242,electrolyte,0.006220632936455373,0.005556764785953053,-7.904744554453119e-05,0.005918281884536058
