cycle,time_hours,temperature_C,region,strain_xx,strain_yy,strain_xy,von_mises_strain,delta_T
1,0.6012024048096193,947.2498210738712,interface_ec,0.009609543094125579,0.008820728833118087,-4.066854015638531e-05,0.00924069064368505,400
1,0.8016032064128257,992.7014696406861,anode,0.0059206045081023305,0.004813798988201485,-0.0003636360390409412,0.005488379720481746,400
1,0.8016032064128257,992.7014696406861,electrolyte,0.0044141239063931175,0.0037476269134898124,-4.2199133567732e-05,0.004122141445080261,400
1,0.8016032064128257,992.7014696406861,cathode,0.005947111911574323,0.005192744257257062,-0.0002343818785329814,0.005622784575183963,400
1,0.8016032064128257,992.7014696406861,interface_ae,0.010509910650328462,0.009306611889389046,-0.00018814341347538738,0.009968238618479407,400
1,0.8016032064128257,992.7014696406861,interface_ec,0.01075669383318234,0.008661357944115477,6.996449736502895e-05,0.009877889104719595,400
1,1.0020040080160322,1035.1141009169892,anode,0.0063404485644806465,0.004913930313022755,0.0001747109031685757,0.00576914624705974,400
1,1.0020040080160322,1035.1141009169892,electrolyte,0.004225421233379509,0.003535853169351771,3.0085379584641426e-05,0.003926663795770199,400
1,1.0020040080160322,1035.1141009169892,cathode,0.006695732213998506,0.005093723312100889,9.251977477195748e-06,0.00605581510525627,400
1,1.0020040080160322,1035.1141009169892,interface_ae,0.011560698766604977,0.009925177426208878,2.6466233291583775e-05,0.010836005623333422,400
1,1.0020040080160322,1035.1141009169892,interface_ec,0.011321945464780808,0.009468968677835319,1.2921582456956212e-05,0.010518610690248379,400
1,1.2024048096192386,1073.8188423714755,anode,0.006416546720119073,0.0048510550151091595,6.548397062365016e-05,0.005795744117539751,400
1,1.2024048096192386,1073.8188423714755,electrolyte,0.004987912348926186,0.003300342381447727,-0.0001514596057064906,0.004402105286306215,400
1,1.2024048096192386,1073.8188423714755,cathode,0.0069239347020163145,0.006344708801071052,3.119056151311184e-06,0.006653260950224623,400
1,1.2024048096192386,1073.8188423714755,interface_ae,0.011910338280317819,0.010254559355952124,0.00020623146287222771,0.011180539742794026,400
1,1.2024048096192386,1073.8188423714755,interface_ec,0.0119349499089492,0.0100696706862885,-7.241152832730486e-05,0.011120971724955565,400
1,1.402805611222445,1108.2052971103158,anode,0.006796054388625544,0.006056546120236123,0.00024370176877043406,0.006471913239194847,400
1,1.402805611222445,1108.2052971103158,electrolyte,0.005054360861707019,0.004138115467168492,-4.377169033733161e-05,0.004664845374084644,400
1,1.402805611222445,1108.2052971103158,cathode,0.006613095728494161,0.006284677958581832,-1.1675579551920304e-05,0.0064551873831769375,400
1,1.402805611222445,1108.2052971103158,interface_ae,0.012693551373908497,0.01179347331614129,4.481293625485293e-05,0.012268546145452598,400
1,1.402805611222445,1108.2052971103158,interface_ec,0.01252215803295713,0.01070763376692617,0.0001722668563795132,0.011724513128907033,400
1,1.6032064128256514,1137.731170200806,anode,0.007411292825169388,0.00583923155321164,0.00013788434018628052,0.0067679145851152235,400
1,1.6032064128256514,1137.731170200806,electrolyte,0.004963674965743943,0.004951489795560059,0.00016200720985719725,0.004965528514455195,400
1,1.6032064128256514,1137.731170200806,cathode,0.007243115133310434,0.0066550198552273844,1.0178326579110493e-05,0.006967728602419752,400
1,1.6032064128256514,1137.731170200806,interface_ae,0.013534993166151173,0.011432706749260673,-0.000126953498248631,0.01261782736736593,400
1,1.6032064128256514,1137.731170200806,interface_ec,0.013086096113919268,0.01159627514934668,-5.0216299815981126e-05,0.01240875105337301,400
1,1.8036072144288577,1161.9308209864078,anode,0.007498213670891479,0.00618987520457966,6.353985983901915e-05,0.006938073822314637,400
1,1.8036072144288577,1161.9308209864078,electrolyte,0.005952273222677797,0.0042132285105928435,3.63291850091371e-06,0.005301188861901223,400
1,1.8036072144288577,1161.9308209864078,cathode,0.008042974376488706,0.006452519561010751,6.785576943746008e-05,0.0073784015362012186,400
1,1.8036072144288577,1161.9308209864078,interface_ae,0.013396036719311276,0.011786033690254334,-2.8071639750682313e-05,0.012668094327645901,400
1,1.8036072144288577,1161.9308209864078,interface_ec,0.014010473776459299,0.012013757376561464,0.00038843454630279207,0.013143741980614356,400
1,2.0040080160320644,1180.4226065180615,anode,0.007978116017144689,0.006731331050378173,2.9157645236600402e-05,0.00743373145384656,400
1,2.0040080160320644,1180.4226065180615,electrolyte,0.005357008357783224,0.004745059661820972,-4.431021152085441e-05,0.005079340080914051,400
1,2.0040080160320644,1180.4226065180615,cathode,0.007854764358061499,0.007028871416085911,-0.00015098138479194615,0.00748068272042967,400
1,2.0040080160320644,1180.4226065180615,interface_ae,0.01438957048566382,0.012335600399928301,-1.771027904866181e-05,0.013480494260701255,400
1,2.0040080160320644,1180.4226065180615,interface_ec,0.013411050447622528,0.011758119283598012,0.00019454918198416637,0.01267021943247755,400
1,2.2044088176352705,1192.9149002914755,anode,0.00792228858422509,0.0064399859827890685,-7.571623818423261e-05,0.007296152909747556,400
1,2.2044088176352705,1192.9149002914755,electrolyte,0.0058025903099916945,0.004881863727194693,-3.583981487545414e-05,0.005401763237627121,400
1,2.2044088176352705,1192.9149002914755,cathode,0.007819101679370348,0.006622249207764395,-0.00013836152767477536,0.007298625040201087,400
1,2.2044088176352705,1192.9149002914755,interface_ae,0.014757080912087392,0.012034901833696173,0.00018257377812382446,0.013605523827368408,400
1,2.2044088176352705,1192.9149002914755,interface_ec,0.014728863020823295,0.012431091243903963,-6.474304690770725e-05,0.013725457014467425,400
1,2.404809619238477,1199.2106913713087,anode,0.008113225940814069,0.006786032194738848,-0.0001355552791095192,0.007541430990087969,400
1,2.404809619238477,1199.2106913713087,electrolyte,0.005691782624115641,0.004401591676311345,0.00017815190826923454,0.005178099073090144,400
1,2.404809619238477,1199.2106913713087,cathode,0.00785272172452357,0.006853638773417975,4.249318073192132e-05,0.00740427591614956,400
1,2.404809619238477,1199.2106913713087,interface_ae,0.014308120952572334,0.012403931718423605,-7.123554849337866e-05,0.013458013057810901,400
1,2.404809619238477,1199.2106913713087,interface_ec,0.01464718163392073,0.011824129673906997,1.8956936931961773e-05,0.013459601608593717,400
1,2.6052104208416833,1199.2106913713087,anode,0.008573785613430572,0.006493191479274451,-0.00010166174557872772,0.007747974507758815,400
1,2.6052104208416833,1199.2106913713087,electrolyte,0.005748647194496835,0.004809178148241166,5.2594514891033874e-05,0.005342019197605383,400
1,2.6052104208416833,1199.2106913713087,cathode,0.008138863052757385,0.006983707317224654,0.00016645497629343346,0.0076326236646492565,400
1,2.6052104208416833,1199.2106913713087,interface_ae,0.014508738041762111,0.01215554628159546,0.00010088605518040969,0.013488131160494025,400
1,2.6052104208416833,1199.2106913713087,interface_ec,0.014955757025152122,0.01218813345406625,-0.0001461793957005962,0.01378428844763324,400
1,2.80561122244489,1192.9149002914755,anode,0.008261273203700847,0.006703662303291462,-0.0003259004319021054,0.007624012771792643,400
1,2.80561122244489,1192.9149002914755,electrolyte,0.005804630805185455,0.0045572452009481025,-1.3579992345624115e-05,0.005292414380454523,400
1,2.80561122244489,1192.9149002914755,cathode,0.00802874310208546,0.006796926556411262,0.00010641777257085592,0.007491470044945914,400
1,2.80561122244489,1192.9149002914755,interface_ae,0.014141822294075606,0.0122855297139124,-3.893200163758757e-05,0.01331127894862692,400
1,2.80561122244489,1192.9149002914755,interface_ec,0.01449411134951281,0.012316208219663491,-0.0001403158053066893,0.013539380375713343,400
1,3.006012024048096,1180.4226065180615,anode,0.008130020700033125,0.006472803121869309,0.00012120866974217175,0.0074440894738224146,400
1,3.006012024048096,1180.4226065180615,electrolyte,0.005573144439646832,0.0051949696118210025,-3.3519897355777815e-05,0.005394321362063239,400
1,3.006012024048096,1180.4226065180615,cathode,0.007699431026345156,0.006627766273637203,-4.547696742514131e-05,0.007223897776720089,400
1,3.006012024048096,1180.4226065180615,interface_ae,0.014287589487907723,0.011455572697195365,-0.0001580523628719531,0.013106020784262328,400
1,3.006012024048096,1180.4226065180615,interface_ec,0.013727266040851348,0.012225558157318414,0.00025659200588728874,0.013048989779417064,400
1,3.2064128256513027,1161.9308209864078,anode,0.007587973444302836,0.006425765461427463,1.0507824466977206e-05,0.007078813199909592,400
1,3.2064128256513027,1161.9308209864078,electrolyte,0.00568207923768731,0.004255282444611953,3.5755347410217767e-05,0.0051203941696279865,400
1,3.2064128256513027,1161.9308209864078,cathode,0.007911867498798806,0.00662674022936642,2.8437242489811507e-05,0.0073541735614973585,400
1,3.2064128256513027,1161.9308209864078,interface_ae,0.014015068605525483,0.010846571873192268,0.00010168129792963614,0.012731293639666196,400
1,3.2064128256513027,1161.9308209864078,interface_ec,0.013518532072817113,0.011108351692035102,7.66803899287471e-05,0.012489804551689916,400
1,3.4068136272545093,1137.731170200806,anode,0.007789409265556947,0.006229480392318543,0.00014293118208044082,0.007142733254541077,400
1,3.4068136272545093,1137.731170200806,electrolyte,0.005647801668802235,0.004783974798770009,0.0002459946794057089,0.005286461752465303,400
1,3.4068136272545093,1137.731170200806,cathode,0.007599949949329627,0.006293345038377328,-0.00024029487178457525,0.0070504998812192165,400
1,3.4068136272545093,1137.731170200806,interface_ae,0.013205342317175522,0.011034312925477473,0.000325641407624672,0.012277759364577099,400
1,3.4068136272545093,1137.731170200806,interface_ec,0.013226395319884806,0.011324248346107678,8.272280640607012e-05,0.01238618898709851,400
1,3.6072144288577155,1108.2052971103158,anode,0.0070951337050148945,0.0065282603375669095,-9.339740426016778e-05,0.006831280597096881,400
1,3.6072144288577155,1108.2052971103158,electrolyte,0.005015819316343382,0.003991080342096964,-0.00019800337668310586,0.004602851708434853,400
1,3.6072144288577155,1108.2052971103158,cathode,0.006898522243831573,0.0060086339863231605,-6.439533367758899e-05,0.00650038741903453,400
1,3.6072144288577155,1108.2052971103158,interface_ae,0.012539969054023528,0.010413645806686283,-1.2465835894304214e-05,0.011623618752297768,400
1,3.6072144288577155,1108.2052971103158,interface_ec,0.012296279235776385,0.011063557834894714,1.2365962940175491e-05,0.011728625549583252,400
1,3.807615230460922,1073.8188423714755,anode,0.006300922973875276,0.005634697437042583,-0.00011282346083858747,0.005998819750398619,400
1,3.807615230460922,1073.8188423714755,electrolyte,0.004812484249726082,0.004411357245917222,-0.00028127587044686166,0.004650573995214274,400
1,3.807615230460922,1073.8188423714755,cathode,0.00677269624745898,0.005679420321487549,0.00010070101146756984,0.006300052621250196,400
1,3.807615230460922,1073.8188423714755,interface_ae,0.012192698151157866,0.010083837488761929,-4.785809034999272e-05,0.011287309298040912,400
1,3.807615230460922,1073.8188423714755,interface_ec,0.011889931405645513,0.010632230429863155,3.1967473007913328e-06,0.011313634822732862,400
1,4.008016032064129,1035.1141009169892,anode,0.006921498214895794,0.005380271613650021,-0.0001062610150365694,0.006296728834551361,400
1,4.008016032064129,1035.1141009169892,electrolyte,0.003991684388635076,0.003237986997579302,-0.00023762039145082343,0.0036962781628855626,400
1,4.008016032064129,1035.1141009169892,cathode,0.0064312790044733364,0.0055510873647633885,-0.00023717860530482,0.0060534362155769275,400
1,4.008016032064129,1035.1141009169892,interface_ae,0.01170056531072864,0.009572327428524902,2.20189517978324e-05,0.010795021687754806,400
1,4.008016032064129,1035.1141009169892,interface_ec,0.011915720004982432,0.009986297538789594,-4.0279597185874846e-05,0.01107797200527064,400
1,4.208416833667335,992.7014696406861,anode,0.005659657028782275,0.00439241787154704,-0.000107872997886363,0.005147852320405018,400
1,4.208416833667335,992.7014696406861,electrolyte,0.004085571215836494,0.003230419886216727,-1.9688545063845707e-05,0.003732366168419641,400
1,4.208416833667335,992.7014696406861,cathode,0.005950070261294492,0.0049705056974034085,-9.750038712351895e-05,0.005528374430609209,400
1,4.208416833667335,992.7014696406861,interface_ae,0.01071922285512237,0.009200914680373321,-0.00016355986161642688,0.010050481089400366,400
1,4.208416833667335,992.7014696406861,interface_ec,0.011091906167456232,0.00903875604581722,2.827443441727149e-06,0.01022117817749147,400
1,4.408817635270541,947.2498210738713,anode,0.00568496253771568,0.004721588318506957,0.00014297049508698676,0.005275553457492426,400
1,4.408817635270541,947.2498210738713,electrolyte,0.003916885997077646,0.003072405222997402,5.422552878091524e-05,0.003571586481805057,400
1,4.408817635270541,947.2498210738713,cathode,0.0051293803485425145,0.0046841913908608635,-4.9844985966691195e-06,0.004921917005884415,400
1,4.408817635270541,947.2498210738713,interface_ae,0.009788061722147922,0.008334361008998552,-0.00028227735682464583,0.009161305979645018,400
1,4.408817635270541,947.2498210738713,interface_ec,0.009685879307007397,0.008400775732772566,2.3978458799610052e-05,0.009111647267582413,400
1,4.609218436873747,899.4759548659421,anode,0.004686457006381634,0.004625257968619918,-0.00012992622723217512,0.004661594191813849,400
1,4.609218436873747,899.4759548659421,electrolyte,0.0037871688442196157,0.003100040240013861,-9.693409647657044e-05,0.003498672632399969,400
1,4.609218436873747,899.4759548659421,cathode,0.005527352816442275,0.003887454566833564,0.0001378731260415002,0.004922766114137657,400
1,4.609218436873747,899.4759548659421,interface_ae,0.009290741882999854,0.007440796046725922,0.0002088697950096493,0.008525473291561333,400
1,4.609218436873747,899.4759548659421,interface_ec,0.008915553233207274,0.007728590198232872,3.904827581568311e-05,0.008385589596439674,400
1,4.809619238476954,850.1332934257218,anode,0.004461040311816054,0.004069375476066571,0.00011902330808283194,0.0042836373597460635,400
1,4.809619238476954,850.1332934257218,electrolyte,0.002626373462008599,0.003069595168746491,-0.00024937379820535115,0.0029060128432825843,400
1,4.809619238476954,850.1332934257218,cathode,0.004811096795559716,0.004164144535166911,-0.0001636449645322797,0.004531334094929076,400
1,4.809619238476954,850.1332934257218,interface_ae,0.007979154995276619,0.006555327988867764,-3.22381545433103e-05,0.00737132140854373,400
1,4.809619238476954,850.1332934257218,interface_ec,0.008009988996407272,0.007120937549094347,0.00019654631191794124,0.007612157069221833,400
1,5.01002004008016,800.0,anode,0.004418705143236987,0.003231349592026509,-3.138328106167917e-05,0.00396120549806056,400
1,5.01002004008016,800.0,electrolyte,0.002294968542333715,0.0021382389800511433,0.00014472774496461862,0.002234858767660726,400
1,5.01002004008016,800.0,cathode,0.00448467484706447,0.0030296953384360233,-8.886963887293413e-05,0.003965836265810958,400
1,5.01002004008016,800.0,interface_ae,0.007192078272912322,0.006204048347645883,-0.00012144052798824692,0.006755771448468171,400
1,5.01002004008016,800.0,interface_ec,0.007327218313339228,0.005977848195878726,-2.1678406317418653e-06,0.006754392096088207,400
1,5.210420841683367,749.8667065742783,anode,0.003662552340143893,0.002975793686824647,-6.545788357898528e-05,0.0033739430616034137,400
1,5.210420841683367,749.8667065742783,electrolyte,0.0024161840048421987,0.0020551980163553553,-5.550165448231915e-05,0.002259488605577792,400
1,5.210420841683367,749.8667065742783,cathode,0.0034210282469426525,0.0034534611570327806,8.41379171911858e-05,0.003440447300702792,400
1,5.210420841683367,749.8667065742783,interface_ae,0.006208956622928262,0.005562046931939679,-5.007292346340149e-05,0.00591274235667276,400
1,5.210420841683367,749.8667065742783,interface_ec,0.006649538109613003,0.005463853268245887,-1.609532160063433e-05,0.006143185350753682,400
1,5.410821643286574,700.5240451340582,anode,0.0031395555290836645,0.0020831915380189444,-0.00016901512033647078,0.0027824267691446826,400
1,5.410821643286574,700.5240451340582,electrolyte,0.0017454908140186903,0.0018310009969767578,0.00025987724992276374,0.0018455123860743317,400
1,5.410821643286574,700.5240451340582,cathode,0.003674630495198371,0.002745869714071721,7.512667124166853e-05,0.003312036416756936,400
1,5.410821643286574,700.5240451340582,interface_ae,0.004869115492167226,0.004435215750630883,-0.00011816756278623582,0.004671802374554251,400
1,5.410821643286574,700.5240451340582,interface_ec,0.005223178532937712,0.004547574744975653,-7.08135866545691e-05,0.00492181663162697,400
1,5.61122244488978,652.7501789261288,anode,0.0019337118461485517,0.002372749597707355,-0.00016091145386097096,0.0022042335720779877,400
1,5.61122244488978,652.7501789261288,electrolyte,0.0018410253117162464,0.002126088365535458,-0.0001379076887379635,0.002013081973588775,400
1,5.61122244488978,652.7501789261288,cathode,0.001768415532437389,0.0020625752543080612,0.00016514394524978564,0.001953416910561695,400
1,5.61122244488978,652.7501789261288,interface_ae,0.005137007456936497,0.003498212859234046,7.450488348547825e-05,0.004546718180213585,400
1,5.61122244488978,652.7501789261288,interface_ec,0.004409910083636302,0.0038352932312785302,0.00039665150205255516,0.004208976130078721,400
1,5.811623246492986,607.2985303593139,anode,0.0016220942050745929,0.00183815940650254,7.015397576481497e-05,0.0017444531044158377,400
1,5.811623246492986,607.2985303593139,electrolyte,0.0017768256099970012,0.001262821201679186,4.6207580925615345e-05,0.0015856919642118087,400
1,5.811623246492986,607.2985303593139,cathode,0.0019554907333666017,0.0018427755904277,-5.147884132461157e-05,0.0019037293682442485,400
1,5.811623246492986,607.2985303593139,interface_ae,0.003917845113424465,0.0030607844136844122,5.6565059085327964e-05,0.0035687296225920687,400
1,5.811623246492986,607.2985303593139,interface_ec,0.0037225947023621564,0.0035094825897291526,-7.709058538272935e-06,0.0036207701332533534,400
1,6.012024048096192,564.8858990830109,anode,0.001116949250368045,0.0017801065924197904,-0.00013585984512939282,0.0015758934217932961,400
1,6.012024048096192,564.8858990830109,electrolyte,0.0009580713919864305,0.0008023727113308675,0.0002061657139756226,0.000959419264165468,400
1,6.012024048096192,564.8858990830109,cathode,0.0010081567266365008,0.0023428547023035913,0.00015840852135990777,0.00205393845887053,400
1,6.012024048096192,564.8858990830109,interface_ae,0.003034917857732945,0.002506286055785181,4.283311122864854e-05,0.0028091507463239903,400
1,6.012024048096192,564.8858990830109,interface_ec,0.003124282912007998,0.0027163189317550842,8.334066990051726e-05,0.0029451350449526807,400
1,6.212424849699399,526.1811576285247,anode,0.0012886857806618218,0.0010133383137502622,-2.2690992548026754e-05,0.0011761103463930785,400
1,6.212424849699399,526.1811576285247,electrolyte,0.0008247956192938687,0.0010909089169498414,8.903350834212927e-05,0.000997183072339933,400
1,6.212424849699399,526.1811576285247,cathode,0.0003796949858859632,0.0012693100728013882,2.9210429207816223e-05,0.001129568687848724,400
1,6.212424849699399,526.1811576285247,interface_ae,0.002265648210379676,0.0018140161757897624,0.000168616907997902,0.0020974243685849565,400
1,6.212424849699399,526.1811576285247,interface_ec,0.0025555187759503024,0.0016987084113693454,6.105784306868026e-05,0.00225530251220829,400
1,6.412825651302605,491.79470288968423,anode,0.0006264500085344565,0.0003663695251256368,-9.400758368849476e-05,0.0005689168017950721,400
1,6.412825651302605,491.79470288968423,electrolyte,0.0009012809619426171,0.0008321159958064471,7.696281301459393e-05,0.0008789333998945819,400
1,6.412825651302605,491.79470288968423,cathode,0.0011354757649512414,0.0009351084606968034,-9.622223928344282e-05,0.0010628810889908766,400
1,6.412825651302605,491.79470288968423,interface_ae,0.0017818814154164982,0.0016445818117804733,0.00011314369947203613,0.001728498029473243,400
1,6.412825651302605,491.79470288968423,interface_ec,0.002008978663456709,0.0016169501083724877,5.271723113123743e-05,0.001846738198817092,400
1,6.613226452905812,462.2688297991939,anode,0.0009437333694868672,0.0005213286755184301,-0.00013228119768415766,0.0008502446346940204,400
1,6.613226452905812,462.2688297991939,electrolyte,0.0003869617194112281,0.00014702874386326897,-0.00010127674124615723,0.0003810948218433628,400
1,6.613226452905812,462.2688297991939,cathode,0.0005793326967772837,0.0002915590769931597,-4.619422944585604e-05,0.0005080601175946499,400
1,6.613226452905812,462.2688297991939,interface_ae,0.0005527545362993547,0.0010167012081395482,1.808213043336355e-07,0.0008816080859774337,400
1,6.613226452905812,462.2688297991939,interface_ec,0.0008757123470650331,0.0011504867964573881,0.00014063552064398375,0.0010687991110738797,400
1,6.813627254509019,438.0691790135921,anode,-0.00010157616917477134,9.477058804566844e-05,-0.00011537135246809473,0.0002624066742630892,400
1,6.813627254509019,438.0691790135921,electrolyte,-1.5486677237514814e-05,0.0004753540677103974,-2.9073920815920527e-05,0.00048590005196097886,400
1,6.813627254509019,438.0691790135921,cathode,0.00030133733774273763,-0.0002775706877064933,9.531270453138396e-05,0.0005279636585939345,400
1,6.813627254509019,438.0691790135921,interface_ae,0.00031346770378861576,0.0006004382279878572,4.160654069372875e-05,0.0005251317806407675,400
1,6.813627254509019,438.0691790135921,interface_ec,0.0010934428009962529,0.0001898123191722252,-0.0004529268233731238,0.0012804394103640374,400
1,7.014028056112225,419.5773934819386,anode,0.0002509287982454945,0.0007065611990497341,0.0001858419529409156,0.0006989342827804063,400
1,7.014028056112225,419.5773934819386,electrolyte,0.00019993957895595793,-3.1005364472079544e-05,0.00012106838949559654,0.00030184272756226583,400
1,7.014028056112225,419.5773934819386,cathode,-9.628992509195454e-05,0.00030931517540334387,7.582052387499402e-05,0.00038984332494021743,400
1,7.014028056112225,419.5773934819386,interface_ae,0.0006704560549245587,0.0011274321319469838,5.886239507681505e-05,0.000987479204344933,400
1,7.014028056112225,419.5773934819386,interface_ec,0.0001997039949626452,0.00029186182661606225,-0.0002653613857333677,0.0005272845852121808,400
1,7.214428857715431,407.0850997085245,anode,-0.00013756294224147222,-6.256138391147275e-05,-7.861325969018887e-05,0.0001810289910230956,400
1,7.214428857715431,407.0850997085245,electrolyte,9.530215956978825e-05,-0.00020456963644893922,0.0001681546000986707,0.00039402420549318863,400
1,7.214428857715431,407.0850997085245,cathode,7.091311656070436e-05,5.743325118087412e-05,-4.918420747693767e-05,0.00010729276024742414,400
1,7.214428857715431,407.0850997085245,interface_ae,0.00017408899991113515,0.0003559315049407156,-0.00013006953235663503,0.0003818176346239767,400
1,7.214428857715431,407.0850997085245,interface_ec,-6.990315196913556e-05,1.7284216907425824e-05,-0.00020188063852098222,0.00035869317344966125,400
1,7.414829659318637,400.7893086286914,anode,-0.00023788427162953533,-0.00013615713871952077,0.00013115837710690913,0.0003071573065995682,400
1,7.414829659318637,400.7893086286914,electrolyte,8.429355910141729e-05,6.277335975097714e-05,0.0001276346943251958,0.00023372281548172553,400
1,7.414829659318637,400.7893086286914,cathode,-3.3318450232904976e-05,0.00012384857832254377,-1.5483262939874434e-05,0.00014592541404940195,400
1,7.414829659318637,400.7893086286914,interface_ae,9.381626013633375e-05,-0.00016275117526449618,-0.00036582257374146435,0.0006723366780776863,400
1,7.414829659318637,400.7893086286914,interface_ec,-2.607619333944602e-05,0.00043890086284896046,0.00013893231033623883,0.0005125088873290221,400
1,7.615230460921844,400.7893086286914,anode,0.00029751233166426516,0.00037754833988574223,1.3298638644215615e-05,0.00034534274409168676,400
1,7.615230460921844,400.7893086286914,electrolyte,6.471987262251848e-05,-0.0001805991822895912,-4.741092840405746e-05,0.0002350244051707425,400
1,7.615230460921844,400.7893086286914,cathode,0.00019262443121825646,0.00036787445449452174,-2.091694135214993e-05,0.0003207596195309705,400
1,7.615230460921844,400.7893086286914,interface_ae,-0.00012084922413897823,1.2234809675957625e-05,9.018101233936722e-05,0.00020157042878181996,400
1,7.615230460921844,400.7893086286914,interface_ec,-0.00041894888952361724,-0.0006767778639221929,-8.258052742373752e-05,0.0006086622586562584,400
1,7.81563126252505,407.0850997085245,anode,-0.00029536273068900233,-9.221871177173482e-05,-2.2167047822620728e-05,0.0002645365702107968,400
1,7.81563126252505,407.0850997085245,electrolyte,-8.637882474723236e-05,0.0004778966036069445,4.9011714690348e-05,0.0005332288970083037,400
1,7.81563126252505,407.0850997085245,cathode,0.00016099330496849372,0.000246885490735479,-0.00017082496766711536,0.0003669712351309249,400
1,7.81563126252505,407.0850997085245,interface_ae,0.000439265330979522,8.567273957978725e-05,0.00010057209258618187,0.0004393233688545466,400
1,7.81563126252505,407.0850997085245,interface_ec,-0.00019402537515860518,-0.00035772560426439404,0.00012268344870375428,0.0003759777856975937,400
1,8.016032064128257,419.57739348193854,anode,0.00030869679264864037,-0.00010420762171077551,-0.00013044946219120416,0.0004351697178845929,400
1,8.016032064128257,419.57739348193854,electrolyte,0.00047467218969800056,-0.000240338076642664,0.0002464009429883945,0.0007611163866199958,400
1,8.016032064128257,419.57739348193854,cathode,-7.441228557497517e-05,0.00035792542227899247,-4.929277136234769e-05,0.0004093545856845832,400
1,8.016032064128257,419.57739348193854,interface_ae,0.0005333493119995968,0.00013629991963940192,-2.441893591084413e-05,0.00048180135079919505,400
1,8.016032064128257,419.57739348193854,interface_ec,0.0003646688352936101,-1.1221164607820924e-06,0.00011112365181301887,0.00041284284838101536,400
1,8.216432865731463,438.069179013592,anode,0.0002267277201944447,0.0002550080470135266,-0.00014915240619127682,0.0003540571858239169,400
1,8.216432865731463,438.069179013592,electrolyte,-0.0005022158445434489,0.00016920328635082184,0.0003618923132419373,0.0008710483437372545,400
1,8.216432865731463,438.069179013592,cathode,0.0006160730765053274,0.0003178099076952138,-3.9433624381240145e-05,0.0005379777668657295,400
1,8.216432865731463,438.069179013592,interface_ae,0.0006919849900882704,0.0007465941734605209,-0.00017712192229632671,0.0007834096314856367,400
1,8.216432865731463,438.069179013592,interface_ec,0.001019541730645318,0.0007970728335403312,0.00010772785885619017,0.0009470782972164465,400
1,8.41683366733467,462.268829799194,anode,0.0007542310196348583,0.0005351700506013461,0.00010092918539502298,0.0006943987777138596,400
1,8.41683366733467,462.268829799194,electrolyte,0.0006134260487167714,0.0002642873240228972,-8.604026593453513e-05,0.0005533781347942981,400
1,8.41683366733467,462.268829799194,cathode,0.0006532451865705361,0.0009939910987417052,-0.0001858660613480851,0.0009322372314445986,400
1,8.41683366733467,462.268829799194,interface_ae,0.0006805813566597603,0.0010021413482986235,7.633155278402708e-06,0.0008863488826592027,400
