test_id,temperature_C,anode_H2_frac,anode_H2O_frac,cathode_O2_frac,current_density_A_cm2,cell_voltage_V,E_eq_V,overpotential_anode_V,overpotential_cathode_V,overpotential_ohmic_V,overpotential_concentration_V,overpotential_total_V,oxygen_mu_drop_J_per_mol_O2,anode_oxidation_risk_index
1,650.0,0.95,0.05,0.21,1.1574468085106384,0.0,0.7838286651524448,0.9877421767337559,1.2727794620370703,0.8629129002216925,0.03219223849633003,3.1556267774888487,302511.87632963964,0.006692850570226346
1,650.0,0.95,0.05,0.21,1.1914893617021276,0.0,0.7838286651524448,0.9923541104182565,1.2773914310186338,0.8882926914046834,0.033677813730044685,3.1917160465716186,302511.87632963964,0.006692850601423332
1,650.0,0.95,0.05,0.21,1.225531914893617,0.0,0.7838286651524448,0.9968361150052716,1.2818734680023622,0.9136724825876744,0.03522103371445511,3.2276030993097633,302511.87632963964,0.006692850629105421
1,650.0,0.95,0.05,0.21,1.2595744680851064,0.0,0.7838286651524448,1.0011953111173884,1.2862326939201139,0.9390522737706654,0.036826553253817056,3.2633068320619847,302511.87632963964,0.006692850653750389
1,650.0,0.95,0.05,0.21,1.2936170212765958,0.0,0.7838286651524448,1.0054382496024141,1.2904756598888163,0.9644320649536563,0.03849961477264675,3.2988455892175335,302511.87632963964,0.0066928506757605285
1,650.0,0.95,0.05,0.21,1.327659574468085,0.0,0.7838286651524448,1.009570970746358,1.2946084064295462,0.9898118561366471,0.04024615158502576,3.3342373848975773,302511.87632963964,0.006692850695476148
1,650.0,0.95,0.05,0.21,1.3617021276595744,0.0,0.7838286651524448,1.0135990559888197,1.298636515187959,1.015191647319638,0.04207291489647557,3.3695001333928927,302511.87632963964,0.006692850713186404
1,650.0,0.95,0.05,0.21,1.3957446808510638,0.0,0.7838286651524448,1.0175276732519167,1.3025651542674097,1.0405714385026292,0.04398763139988021,3.4046518974218363,302511.87632963964,0.006692850729138021
1,650.0,0.95,0.05,0.21,1.4297872340425533,0.0,0.7838286651524448,1.021361616806394,1.3063991180985661,1.0659512296856202,0.045999200759016375,3.4397111653495966,302511.87632963964,0.0066928507435423485
1,650.0,0.95,0.05,0.21,1.4638297872340427,0.0,0.7838286651524448,1.0251053424463779,1.3101428626171001,1.0913310208686111,0.04811794574333309,3.4746971716754222,302511.87632963964,0.006692850756581128
1,650.0,0.95,0.05,0.21,1.4978723404255319,0.0,0.7838286651524448,1.0287629986200464,1.3138005363968355,1.116710812051602,0.05035593281233319,3.509630279880817,302511.87632963964,0.006692850768411201
1,650.0,0.95,0.05,0.21,1.5319148936170213,0.0,0.7838286651524448,1.0323384540616403,1.3173760082838555,1.142090603234593,0.05272738838855165,3.5445324539686403,302511.87632963964,0.0066928507791683845
1,650.0,0.95,0.05,0.21,1.5659574468085107,0.0,0.7838286651524448,1.0358353223862977,1.3208728919931176,1.167470394417584,0.05524924728076535,3.579427856077765,302511.87632963964,0.006692850788970681
1,650.0,0.95,0.05,0.21,1.6,0.0,0.7838286651524448,1.0392569840397108,1.324294568059629,1.1928501856005749,0.057941887033955065,3.61434362473387,302511.87632963964,0.006692850797920927
2,650.0,0.8,0.2,0.21,0.0,0.7218527524461754,0.7218527524461754,0.0,0.0,0.0,0.0,0.0,278592.81024602155,0.0056533026622163345
2,650.0,0.8,0.2,0.21,0.03404255319148936,0.0,0.7218527524461754,0.42743108375035915,0.7117497552576211,0.025379791182990954,0.000722002083064565,1.1652826322740357,278592.81024602155,0.11874068600961722
2,650.0,0.8,0.2,0.21,0.06808510638297872,0.0,0.7218527524461754,0.5371580759399749,0.8220152096843607,0.05075958236598191,0.0014573525848546433,1.411390220575172,278592.81024602155,0.11915124633388915
2,650.0,0.8,0.2,0.21,0.1021276595744681,0.0,0.7218527524461754,0.6015650865486086,0.8865225722197418,0.07613937354897288,0.002206554390092091,1.5664335867074153,278592.81024602155,0.11918866625953965
2,650.0,0.8,0.2,0.21,0.13617021276595745,0.0,0.7218527524461754,0.6472996518299461,0.9322923081390982,0.10151916473196382,0.002970139348292195,1.6840812640493004,278592.81024602155,0.11919721017995412
2,650.0,0.8,0.2,0.21,0.1702127659574468,0.0,0.7218527524461754,0.6827854446383285,0.9677943882786125,0.12689895591495476,0.0037486705417694955,1.7812274593736652,278592.81024602155,0.11920011296161001
2,650.0,0.8,0.2,0.21,0.2042553191489362,0.0,0.7218527524461754,0.711784034147527,0.9968018274436409,0.15227874709794575,0.004542744780070648,1.8654073534691842,278592.81024602155,0.11920134917304745
2,650.0,0.8,0.2,0.21,0.23829787234042554,0.0,0.7218527524461754,0.7363041990650439,1.0213273291790048,0.1776585382809367,0.00535299534851436,1.9406430618734996,278592.81024602155,0.11920195883686427
2,650.0,0.8,0.2,0.21,0.2723404255319149,0.0,0.7218527524461754,0.7575457240488992,1.0425723182667415,0.20303832946392764,0.0061800950425486,2.0093364668221168,278592.81024602155,0.11920229221219644
2,650.0,0.8,0.2,0.21,0.30638297872340425,0.0,0.7218527524461754,0.7762827768406283,1.0613117461749075,0.2284181206469186,0.007024759524350092,2.0730374031868046,278592.81024602155,0.11920248904769466
2,650.0,0.8,0.2,0.21,0.3404255319148936,0.0,0.7218527524461754,0.7930440795148289,1.0780747478249095,0.2537979118299095,0.007887751043624672,2.132804490213273,278592.81024602155,0.11920261236870817
2,650.0,0.8,0.2,0.21,0.37446808510638296,0.0,0.7218527524461754,0.8082068099454994,1.0932387353425672,0.2791777030129005,0.008769882571082466,2.1893931308720496,278592.81024602155,0.1192026933704579
2,650.0,0.8,0.2,0.21,0.4085106382978724,0.0,0.7218527524461754,0.8220494952633028,1.1070823767992095,0.3045574941958915,0.009672022400760295,2.2433613886591646,278592.81024602155,0.11920274866625928
2,650.0,0.8,0.2,0.21,0.44255319148936173,0.0,0.7218527524461754,0.8347836706688285,1.1198172963181907,0.32993728537888245,0.010595099286491166,2.2951333516523933,278592.81024602155,0.11920278764323594
2,650.0,0.8,0.2,0.21,0.4765957446808511,0.0,0.7218527524461754,0.8465737768956614,1.131607992984125,0.3553170765618734,0.011540108188684381,2.345038954630344,278592.81024602155,0.11920281587124618
2,650.0,0.8,0.2,0.21,0.5106382978723404,0.0,0.7218527524461754,0.8575501786360203,1.1425848710656863,0.3806968677448643,0.012508116720558637,2.3933400341671294,278592.81024602155,0.11920283679381762
2,650.0,0.8,0.2,0.21,0.5446808510638298,0.0,0.7218527524461754,0.8678179740708415,1.152853056354243,0.40607665892785527,0.013500272398540845,2.4402479617514805,278592.81024602155,0.11920285261580922
2,650.0,0.8,0.2,0.21,0.5787234042553192,0.0,0.7218527524461754,0.8774631296429941,1.1624985350299288,0.43145645011084627,0.01451781082030097,2.48593592560407,278592.81024602155,0.11920286479231697
2,650.0,0.8,0.2,0.21,0.6127659574468085,0.0,0.7218527524461754,0.886556859037824,1.171592535190265,0.4568362412938372,0.01556206491659264,2.530547700438519,278592.81024602155,0.11920287430929187
2,650.0,0.8,0.2,0.21,0.6468085106382979,0.0,0.7218527524461754,0.8951588168615641,1.1801947221639844,0.48221603247682815,0.01663447545066648,2.574204046953043,278592.81024602155,0.11920288185048251
2,650.0,0.8,0.2,0.21,0.6808510638297872,0.0,0.7218527524461754,0.9033194723209282,1.188355573268713,0.507595823659819,0.017736602972740833,2.6170074722222014,278592.81024602155,0.11920288789992121
2,650.0,0.8,0.2,0.21,0.7148936170212766,0.0,0.7218527524461754,0.911081903254149,1.1961181725697192,0.5329756148428101,0.01887014147842325,2.6590458321451016,278592.81024602155,0.11920289280661395
2,650.0,0.8,0.2,0.21,0.7489361702127659,0.0,0.7218527524461754,0.9184831724887148,1.2035195877393277,0.558355406025801,0.02003693407110683,2.7003951003249504,278592.81024602155,0.11920289682639695
2,650.0,0.8,0.2,0.21,0.7829787234042553,0.0,0.7218527524461754,0.925555398038086,1.210591940606095,0.583735197208792,0.021238990991865735,2.7411215268448386,278592.81024602155,0.11920290014962763
2,650.0,0.8,0.2,0.21,0.8170212765957447,0.0,0.7218527524461754,0.9323265953909112,1.2173632496959197,0.609114988391783,0.02247851045971302,2.7812833439383273,278592.81024602155,0.1192029029198747
2,650.0,0.8,0.2,0.21,0.851063829787234,0.0,0.7218527524461754,0.9388213477621379,1.2238581006659832,0.6344947795747738,0.02375790286485179,2.8209321308677464,278592.81024602155,0.11920290524676454
2,650.0,0.8,0.2,0.21,0.8851063829787235,0.0,0.7218527524461754,0.9450613448223629,1.2300981851686912,0.6598745707577649,0.02507981898386086,2.86011391973268,278592.81024602155,0.11920290721495824
2,650.0,0.8,0.2,0.21,0.9191489361702128,0.0,0.7218527524461754,0.951065819708865,1.236102737963072,0.6852543619407557,0.02644718304682791,2.8988701026595205,278592.81024602155,0.11920290889052045
2,650.0,0.8,0.2,0.21,0.9531914893617022,0.0,0.7218527524461754,0.956851906528564,1.2418888944934754,0.7106341531237468,0.027863231693422617,2.9372381858392087,278592.81024602155,0.11920291032550127
2,650.0,0.8,0.2,0.21,0.9872340425531915,0.0,0.7218527524461754,0.9624349351034448,1.24747198569278,0.7360139443067377,0.0293315601230561,2.9752524252260186,278592.81024602155,0.11920291156127473
2,650.0,0.8,0.2,0.21,1.0212765957446808,0.0,0.7218527524461754,0.9678286757311866,1.2528657827875544,0.7613937354897286,0.030856177094723398,3.012944371103193,278592.81024602155,0.1192029126310007
2,650.0,0.8,0.2,0.21,1.0553191489361702,0.0,0.7218527524461754,0.9730455438001737,1.2580827019477134,0.7867735266727196,0.03244157089442475,3.0503433433150313,278592.81024602155,0.11920291356146018
2,650.0,0.8,0.2,0.21,1.0893617021276596,0.0,0.7218527524461754,0.9780967719101021,1.263133976434311,0.8121533178557105,0.034092789004043715,3.087476855204167,278592.81024602155,0.11920291437443767
2,650.0,0.8,0.2,0.21,1.123404255319149,0.0,0.7218527524461754,0.9829925555004012,1.2680298022494734,0.8375331090387016,0.035815535035200276,3.1243710018237763,278592.81024602155,0.11920291508777221
2,650.0,0.8,0.2,0.21,1.1574468085106384,0.0,0.7218527524461754,0.9877421767337559,1.2727794620370703,0.8629129002216925,0.03761628762206497,3.161050826614584,278592.81024602155,0.11920291571616379
2,650.0,0.8,0.2,0.21,1.1914893617021276,0.0,0.7218527524461754,0.9923541104182565,1.2773914310186338,0.8882926914046834,0.039502447526974294,3.197540680368548,278592.81024602155,0.11920291627179724
2,650.0,0.8,0.2,0.21,1.225531914893617,0.0,0.7218527524461754,0.9968361150052716,1.2818734680023622,0.9136724825876744,0.0414825213946042,3.2338645869899123,278592.81024602155,0.11920291676482866
2,650.0,0.8,0.2,0.21,1.2595744680851064,0.0,0.7218527524461754,1.0011953111173884,1.2862326939201139,0.9390522737706654,0.0435663536882186,3.270046632496386,278592.81024602155,0.11920291720376751
2,650.0,0.8,0.2,0.21,1.2936170212765958,0.0,0.7218527524461754,1.0054382496024141,1.2904756598888163,0.9644320649536563,0.0457654228116616,3.306111397256548,278592.81024602155,0.11920291759577877
2,650.0,0.8,0.2,0.21,1.327659574468085,0.0,0.7218527524461754,1.009570970746358,1.2946084064295462,0.9898118561366471,0.048093223987604065,3.342084457300156,278592.81024602155,0.11920291794692352
2,650.0,0.8,0.2,0.21,1.3617021276595744,0.0,0.7218527524461754,1.0135990559888197,1.298636515187959,1.015191647319638,0.05056577130174843,3.3779929897981655,278592.81024602155,0.11920291826235177
2,650.0,0.8,0.2,0.21,1.3957446808510638,0.0,0.7218527524461754,1.0175276732519167,1.3025651542674097,1.0405714385026292,0.05320226639129153,3.4138665324132473,278592.81024602155,0.1192029185464578
2,650.0,0.8,0.2,0.21,1.4297872340425533,0.0,0.7218527524461754,1.021361616806394,1.3063991180985661,1.0659512296856202,0.05602600490464103,3.4497379694952213,278592.81024602155,0.11920291880300586
2,650.0,0.8,0.2,0.21,1.4638297872340427,0.0,0.7218527524461754,1.0251053424463779,1.3101428626171001,1.0913310208686111,0.059065630008417025,3.485644855940506,278592.81024602155,0.11920291903523286
2,650.0,0.8,0.2,0.21,1.4978723404255319,0.0,0.7218527524461754,1.0287629986200464,1.3138005363968355,1.116710812051602,0.062356905705870644,3.5216312527743545,278592.81024602155,0.11920291924593221
2,650.0,0.8,0.2,0.21,1.5319148936170213,0.0,0.7218527524461754,1.0323384540616403,1.3173760082838555,1.142090603234593,0.06594529222058425,3.557750357800673,278592.81024602155,0.11920291943752284
2,650.0,0.8,0.2,0.21,1.5659574468085107,0.0,0.7218527524461754,1.0358353223862977,1.3208728919931176,1.167470394417584,0.06988980245636336,3.594068411253363,278592.81024602155,0.1192029196121065
2,650.0,0.8,0.2,0.21,1.6,0.0,0.7218527524461754,1.0392569840397108,1.324294568059629,1.1928501856005749,0.07426898956331053,3.630670727263225,278592.81024602155,0.11920291977151473
3,650.0,0.6,0.4,0.21,0.0,0.6828398216435007,0.6828398216435007,0.0,0.0,0.0,0.0,0.0,263536.1079041389,0.04177257051535047
3,650.0,0.6,0.4,0.21,0.03129753231935017,0.0,0.6828398216435007,0.41418944710336975,0.6983775284282009,0.023333292022485522,0.0007690445883833829,1.1366693121424396,263536.1079041389,0.8763511972929798
3,650.0,0.6,0.4,0.21,0.06259506463870033,0.0,0.6828398216435007,0.5238160383064622,0.8086401406965632,0.046666584044971045,0.0015532520363021743,1.3806760150842987,263536.1079041389,0.8802985321065817
3,650.0,0.6,0.4,0.21,0.0938925969580505,0.0,0.6828398216435007,0.5882042037053943,0.8731469767069501,0.06999987606745657,0.0023532323069656736,1.5337042887867665,263536.1079041389,0.8806594791730252
3,650.0,0.6,0.4,0.21,0.12519012927740067,0.0,0.6828398216435007,0.6339321542288461,0.918916528327833,0.09333316808994209,0.0031696329263003675,1.6493514835729217,263536.1079041389,0.880741937897802
3,650.0,0.6,0.4,0.21,0.15648766159675084,0.0,0.6828398216435007,0.6694148820135694,0.9544185231608973,0.11666646011242762,0.004003142131949872,1.7445030074188443,263536.1079041389,0.8807699584483198
3,650.0,0.6,0.4,0.21,0.187785193916101,0.0,0.6828398216435007,0.6984118056856213,0.9834259159859334,0.13999975213491314,0.004854492359339954,1.8266919661658079,263536.1079041389,0.8807818926575647
3,650.0,0.6,0.4,0.21,0.21908272623545116,0.0,0.6828398216435007,0.722930965854218,1.0079513897795105,0.16333304415739866,0.00572446410905227,1.8999398639001794,263536.1079041389,0.8807877785519385
3,650.0,0.6,0.4,0.21,0.25038025855480134,0.0,0.6828398216435007,0.7441718385958815,1.029196360731859,0.18666633617988418,0.006613890246677773,1.9666484257543024,263536.1079041389,0.8807909971620425
3,650.0,0.6,0.4,0.21,0.2816777908741515,0.0,0.6828398216435007,0.7629084441572339,1.0479357762064196,0.20999962820236973,0.00752366079451608,2.028367509360539,263536.1079041389,0.8807928975695976
3,650.0,0.6,0.4,0.21,0.3129753231935017,0.0,0.6828398216435007,0.7796694269025861,1.0646987689627156,0.23333292022485524,0.008454728284217117,2.0861558443743737,263536.1079041389,0.8807940882253632
3,650.0,0.6,0.4,0.21,0.34427285551285186,0.0,0.6828398216435007,0.7948319206072771,1.0798627499000253,0.25666621224734076,0.009408113751058725,2.140768996505702,263536.1079041389,0.8807948702991234
3,650.0,0.6,0.4,0.21,0.375570387832202,0.0,0.6828398216435007,0.808674425867123,1.0937063863517669,0.2799995042698263,0.01038491346442944,2.192765229953146,263536.1079041389,0.8807954041851825
3,650.0,0.6,0.4,0.21,0.40686792015155215,0.0,0.6828398216435007,0.8214084611401749,1.1064413019757544,0.3033327962923118,0.011386306505758092,2.242568865913999,263536.1079041389,0.8807957805135438
3,650.0,0.6,0.4,0.21,0.43816545247090233,0.0,0.6828398216435007,0.8331984561730378,1.118231995551128,0.3266660883147973,0.012413563325249087,2.290510103364212,263536.1079041389,0.8807960530602408
3,650.0,0.6,0.4,0.21,0.4694629847902525,0.0,0.6828398216435007,0.8441747682057502,1.129208871139381,0.34999938033728284,0.013468055433169248,2.3368510751155833,263536.1079041389,0.8807962550722531
3,650.0,0.6,0.4,0.21,0.5007605171096027,0.0,0.6828398216435007,0.8544424902200899,1.1394770543873467,0.37333267235976836,0.014551266411133497,2.3818034833783384,263536.1079041389,0.8807964078374706
3,650.0,0.6,0.4,0.21,0.5320580494289529,0.0,0.6828398216435007,0.8640875849422253,1.1491225313718398,0.39666596438225393,0.015664804465193565,2.425540885161513,263536.1079041389,0.880796525404911
3,650.0,0.6,0.4,0.21,0.563355581748303,0.0,0.6828398216435007,0.8731812633435077,1.1582165301149396,0.41999925640473945,0.016810416787272332,2.468207466650459,263536.1079041389,0.8807966172940233
3,650.0,0.6,0.4,0.21,0.5946531140676532,0.0,0.6828398216435007,0.8817831780109538,1.1668187158892513,0.44333254842722497,0.017990006046844514,2.5099244483742744,263536.1079041389,0.8807966901064889
3,650.0,0.6,0.4,0.21,0.6259506463870034,0.0,0.6828398216435007,0.8899437966238428,1.1749795659699451,0.4666658404497105,0.019205649403664253,2.550794852447163,263536.1079041389,0.8807967485157182
3,650.0,0.6,0.4,0.21,0.6572481787063535,0.0,0.6828398216435007,0.8977061958477266,1.182742164389694,0.489999132472196,0.02045962051862901,2.590907113228246,263536.1079041389,0.8807967958914313
3,650.0,0.6,0.4,0.21,0.6885457110257037,0.0,0.6828398216435007,0.9051074375977017,1.1901435787954633,0.5133324244946815,0.021754415148641376,2.630337856036488,263536.1079041389,0.8807968347037809
3,650.0,0.6,0.4,0.21,0.7198432433450539,0.0,0.6828398216435007,0.912179639168752,1.1972159309958395,0.5366657165171671,0.023092781049403273,2.669154067731162,263536.1079041389,0.8807968667907123
3,650.0,0.6,0.4,0.21,0.751140775664404,0.0,0.6828398216435007,0.9189508154775341,1.2039872395008238,0.5599990085396526,0.024477753086637265,2.7074148166046474,263536.1079041389,0.8807968935384175
3,650.0,0.6,0.4,0.21,0.7824383079837541,0.0,0.6828398216435007,0.9254455492790562,1.2104820899548143,0.583332300562138,0.025912694683785254,2.7451726344797933,263536.1079041389,0.8807969160053682
3,650.0,0.6,0.4,0.21,0.8137358403031043,0.0,0.6828398216435007,0.9316855298706846,1.216722173999843,0.6066655925846236,0.02740134702997776,2.7824746434851293,263536.1079041389,0.8807969350089908
3,650.0,0.6,0.4,0.21,0.8450333726224545,0.0,0.6828398216435007,0.9376899900842756,1.2227267263864499,0.6299988846071091,0.02894788785988135,2.8193634889377157,263536.1079041389,0.8807969511871592
3,650.0,0.6,0.4,0.21,0.8763309049418047,0.0,0.6828398216435007,0.9434760637748701,1.2285128825519844,0.6533321766295946,0.030557002130474693,2.855878125086924,263536.1079041389,0.8807969650424319
3,650.0,0.6,0.4,0.21,0.9076284372611548,0.0,0.6828398216435007,0.9490590805552378,1.2340959734235102,0.6766654686520802,0.03223396760659773,2.8920544902374257,263536.1079041389,0.8807969769742885
3,650.0,0.6,0.4,0.21,0.938925969580505,0.0,0.6828398216435007,0.9544528105481184,1.2394897702227345,0.6999987606745657,0.03398475929601867,2.927926100741437,263536.1079041389,0.8807969873028982
3,650.0,0.6,0.4,0.21,0.9702235018998552,0.0,0.6828398216435007,0.9596696689947092,1.244706689115481,0.7233320526970513,0.03581617794622947,2.963524588753471,263536.1079041389,0.8807969962868403
3,650.0,0.6,0.4,0.21,1.0015210342192054,0.0,0.6828398216435007,0.9647208883701505,1.2497579633593419,0.7466653447195367,0.03773600957823348,2.9988802060272626,263536.1079041389,0.8807970041364512
3,650.0,0.6,0.4,0.21,1.0328185665385554,0.0,0.6828398216435007,0.9696166640078971,1.2546537889534985,0.7699986367420222,0.039753225511956,3.034022315215374,263536.1079041389,0.8807970110239727
3,650.0,0.6,0.4,0.21,1.0641160988579057,0.0,0.6828398216435007,0.974366277980011,1.2594034485393018,0.7933319287645079,0.041878235878600165,3.068979891162421,263536.1079041389,0.8807970170913386
3,650.0,0.6,0.4,0.21,1.0954136311772558,0.0,0.6828398216435007,0.9789782050167168,1.2640154173361204,0.8166652207869932,0.044123214757427295,3.1037820578972575,263536.1079041389,0.8807970224561977
3,650.0,0.6,0.4,0.21,1.126711163496606,0.0,0.6828398216435007,0.9834602035021799,1.2684974541502843,0.8399985128094789,0.04650252268204064,3.1384586931439835,263536.1079041389,0.8807970272166108
3,650.0,0.6,0.4,0.21,1.1580086958159561,0.0,0.6828398216435007,0.9878193940007409,1.2728566799120327,0.8633318048319644,0.049033263749382196,3.17304114249412,263536.1079041389,0.8807970314547392
3,650.0,0.6,0.4,0.21,1.1893062281353064,0.0,0.6828398216435007,0.992062327309522,1.2770996457368857,0.8866650968544499,0.05173603231271019,3.207563102213568,263536.1079041389,0.8807970352397639
3,650.0,0.6,0.4,0.21,1.2206037604546565,0.0,0.6828398216435007,0.9961950436702613,1.2812323921446889,0.9099983888769354,0.0546359323675349,3.2420617570594206,263536.1079041389,0.8807970386302069
