temperature_C,youngs_modulus_gpa,poissons_ratio
423.8294314381271,42.42690689394757,0.25
428.2608695652174,42.398316970546986,0.25
432.6923076923077,42.369727047146405,0.25
437.123745819398,42.34113712374582,0.25
441.5551839464883,42.312547200345236,0.25
445.9866220735786,42.283957276944655,0.25
450.4180602006689,42.255367353544074,0.25
454.8494983277592,42.226777430143486,0.25
459.2809364548495,42.198187506742904,0.25
463.7123745819398,42.16959758334232,0.25
468.1438127090301,42.14100765994174,0.25
472.5752508361204,42.11241773654116,0.25
477.0066889632107,42.08382781314057,0.25
481.438127090301,42.05523788973999,0.25
485.8695652173913,42.02664796633941,0.25
490.3010033444816,41.99805804293883,0.25
494.7324414715719,41.96946811953825,0.25
499.1638795986622,41.94087819613766,0.25
503.5953177257525,41.91228827273708,0.25
508.0267558528428,41.8836983493365,0.25
512.4581939799332,41.85510842593592,0.25
516.8896321070234,41.826518502535336,0.25
521.3210702341137,41.79792857913475,0.25
525.752508361204,41.76933865573417,0.25
530.1839464882943,41.740748732333586,0.25
534.6153846153845,41.712158808933005,0.25
539.0468227424749,41.683568885532424,0.25
543.4782608695652,41.654978962131835,0.25
547.9096989966555,41.626389038731254,0.25
552.3411371237459,41.59779911533067,0.25
556.7725752508361,41.56920919193009,0.25
561.2040133779265,41.540619268529504,0.25
565.6354515050167,41.51202934512892,0.25
570.0668896321071,41.48343942172834,0.25
574.4983277591973,41.45484949832776,0.25
578.9297658862877,41.42625957492717,0.25
583.3612040133779,41.39766965152659,0.25
587.7926421404683,41.36907972812601,0.25
592.2240802675585,41.34048980472543,0.25
596.6555183946488,41.31189988132485,0.25
601.0869565217391,41.28330995792427,0.25
605.5183946488294,41.25472003452368,0.25
609.9498327759197,41.2261301111231,0.25
614.38127090301,41.19754018772252,0.25
618.8127090301003,41.168950264321936,0.25
623.2441471571906,41.14036034092135,0.25
627.6755852842809,41.111770417520766,0.25
632.1070234113712,41.083180494120185,0.25
636.5384615384615,41.054590570719604,0.25
640.9698996655518,41.02600064731902,0.25
645.4013377926422,40.997410723918435,0.25
649.8327759197324,40.968820800517854,0.25
654.2642140468228,40.94023087711727,0.25
658.695652173913,40.91164095371669,0.25
663.1270903010034,40.88305103031611,0.25
667.5585284280936,40.85446110691552,0.25
671.989966555184,40.82587118351494,0.25
676.4214046822742,40.79728126011436,0.25
680.8528428093646,40.76869133671378,0.25
685.2842809364548,40.7401014133132,0.25
689.7157190635452,40.71151148991261,0.25
694.1471571906354,40.68292156651203,0.25
698.5785953177258,40.65433164311145,0.25
703.010033444816,40.62574171971087,0.25
707.4414715719064,40.597151796310285,0.25
711.8729096989966,40.5685618729097,0.25
716.304347826087,40.539971949509116,0.25
720.7357859531772,40.511382026108535,0.25
725.1672240802676,40.48279210270795,0.25
729.5986622073578,40.454202179307366,0.25
734.0301003344482,40.425612255906785,0.25
738.4615384615385,40.397022332506204,0.25
742.8929765886287,40.36843240910562,0.25
747.3244147157191,40.339842485705034,0.25
751.7558528428093,40.31125256230445,0.25
756.1872909698997,40.28266263890387,0.25
760.6187290969899,40.25407271550329,0.25
765.0501672240803,40.22548279210271,0.25
769.4816053511705,40.19689286870213,0.25
773.9130434782609,40.16830294530154,0.25
778.3444816053511,40.13971302190096,0.25
782.7759197324415,40.11112309850038,0.25
787.2073578595317,40.0825331750998,0.25
791.6387959866221,40.05394325169921,0.25
796.0702341137123,40.02535332829863,0.25
800.5016722408027,39.994527211918516,0.25
804.9331103678929,39.94618425053208,0.25
809.3645484949833,39.89784128914564,0.25
813.7959866220735,39.8494983277592,0.25
818.2274247491639,39.801155366372754,0.25
822.6588628762541,39.752812404986315,0.25
827.0903010033445,39.704469443599876,0.25
831.5217391304348,39.65612648221344,0.25
835.9531772575251,39.607783520827,0.25
840.3846153846154,39.55944055944056,0.25
844.8160535117057,39.51109759805412,0.25
849.247491638796,39.46275463666768,0.25
853.6789297658863,39.414411675281244,0.25
858.1103678929766,39.3660687138948,0.25
862.5418060200669,39.31772575250836,0.25
866.9732441471572,39.26938279112192,0.25
871.4046822742475,39.22103982973548,0.25
875.8361204013378,39.17269686834904,0.25
880.267558528428,39.124353906962604,0.25
884.6989966555184,39.076010945576165,0.25
889.1304347826086,39.027667984189726,0.25
893.561872909699,38.97932502280328,0.25
897.9933110367892,38.93098206141684,0.25
902.4247491638796,38.8826391000304,0.25
906.8561872909698,38.834296138643964,0.25
911.2876254180602,38.785953177257525,0.25
915.7190635451504,38.737610215871086,0.25
920.1505016722408,38.68926725448465,0.25
924.581939799331,38.64092429309821,0.25
929.0133779264214,38.59258133171176,0.25
933.4448160535117,38.544238370325324,0.25
937.876254180602,38.495895408938885,0.25
942.3076923076923,38.44755244755245,0.25
946.7391304347826,38.39920948616601,0.25
951.1705685618729,38.35086652477957,0.25
955.6020066889632,38.30252356339313,0.25
960.0334448160535,38.25418060200669,0.25
964.4648829431438,38.205837640620246,0.25
968.8963210702341,38.15749467923381,0.25
973.3277591973244,38.10915171784737,0.25
977.7591973244147,38.06080875646093,0.25
982.190635451505,38.01246579507449,0.25
986.6220735785953,37.96412283368805,0.25
991.0535117056857,37.91577987230161,0.25
995.4849498327759,37.867436910915174,0.25
999.9163879598663,37.819093949528735,0.25
1004.3478260869565,37.7707509881423,0.25
1008.7792642140469,37.72240802675585,0.25
1013.2107023411371,37.67406506536941,0.25
1017.6421404682274,37.62572210398297,0.25
1022.0735785953177,37.577379142596534,0.25
1026.505016722408,37.529036181210095,0.25
1030.9364548494982,37.48069321982366,0.25
1035.3678929765886,37.43235025843722,0.25
1039.799331103679,37.38400729705077,0.25
1044.230769230769,37.33566433566434,0.25
1048.6622073578596,37.287321374277894,0.25
1053.0936454849498,37.238978412891456,0.25
1057.5250836120401,37.19063545150502,0.25
1061.9565217391305,37.14229249011858,0.25
1066.3879598662206,37.09394952873214,0.25
1070.819397993311,37.0456065673457,0.25
1075.2508361204013,36.99726360595926,0.25
1079.6822742474917,36.948920644572816,0.25
1084.1137123745818,36.90057768318638,0.25
1088.5451505016722,36.85223472179994,0.25
1092.9765886287626,36.8038917604135,0.25
1097.408026755853,36.75554879902706,0.25
1101.839464882943,36.70720583764062,0.25
1106.2709030100334,36.65886287625418,0.25
1110.7023411371238,36.61051991486774,0.25
1115.1337792642141,36.5621769534813,0.25
1119.5652173913043,36.51383399209486,0.25
1123.9966555183946,36.46549103070842,0.25
1128.428093645485,36.41714806932198,0.25
1132.8595317725753,36.36880510793554,0.25
1137.2909698996655,36.320462146549104,0.25
1141.7224080267558,36.272119185162666,0.25
1146.1538461538462,36.22377622377623,0.25
1150.5852842809365,36.17543326238978,0.25
1155.0167224080267,36.12709030100334,0.25
1159.448160535117,36.0787473396169,0.25
1163.8795986622074,36.030404378230465,0.25
1168.3110367892975,35.982061416844026,0.25
1172.742474916388,35.93371845545759,0.25
1177.1739130434783,35.88537549407115,0.25
1181.6053511705686,35.8370325326847,0.25
1186.0367892976587,35.78868957129827,0.25
1190.468227424749,35.740346609911825,0.25
1194.8996655518395,35.692003648525386,0.25
1199.3311036789298,35.64366068713895,0.25
1203.76254180602,35.59531772575251,0.25
1208.1939799331103,35.54697476436607,0.25
1212.6254180602007,35.49863180297963,0.25
1217.056856187291,35.45028884159319,0.25
1221.4882943143812,35.40194588020675,0.25
1225.9197324414715,35.353602918820314,0.25
1230.3511705685619,35.30525995743387,0.25
1234.7826086956522,35.25691699604743,0.25
1239.2140468227424,35.20857403466099,0.25
1243.6454849498327,35.16023107327455,0.25
1248.076923076923,35.11188811188811,0.25
1252.5083612040135,35.06354515050167,0.25
1256.9397993311036,35.015202189115236,0.25
1261.371237458194,34.96685922772879,0.25
1265.8026755852843,34.91851626634235,0.25
1270.2341137123747,34.87017330495591,0.25
1274.6655518394648,34.821830343569474,0.25
1279.0969899665552,34.773487382183035,0.25
1283.5284280936455,34.725144420796596,0.25
1287.9598662207359,34.67680145941016,0.25
1292.391304347826,34.62845849802372,0.25
1296.8227424749164,34.58011553663728,0.25
1301.2541806020067,34.531772575250834,0.25
1305.6856187290969,34.483429613864395,0.25
1310.1170568561872,34.435086652477956,0.25
1314.5484949832776,34.38674369109152,0.25
1318.979933110368,34.33840072970508,0.25
1323.411371237458,34.29005776831864,0.25
1327.8428093645484,34.2417148069322,0.25
1332.2742474916388,34.193371845545755,0.25
1336.7056856187291,34.145028884159316,0.25
1341.1371237458193,34.09668592277288,0.25
1345.5685618729096,34.04834296138644,0.25
1350.0,34.0,0.25
