temperature_C,youngs_modulus_gpa,poissons_ratio
286.45484949832775,46.22861150070126,0.29
290.88628762541805,46.07994389901823,0.29
295.31772575250835,45.9312762973352,0.29
299.74916387959865,45.78260869565217,0.29
304.18060200668896,45.63394109396914,0.29
308.61204013377926,45.48527349228611,0.29
313.04347826086956,45.33660589060308,0.29
317.47491638795987,45.18793828892006,0.29
321.90635451505017,45.03927068723703,0.29
326.33779264214047,44.890603085554,0.29
330.7692307692308,44.74193548387097,0.29
335.2006688963211,44.59326788218794,0.29
339.6321070234114,44.44460028050491,0.29
344.0635451505017,44.29593267882188,0.29
348.494983277592,44.14726507713885,0.29
352.9264214046823,43.99859747545582,0.29
357.3578595317726,43.849929873772794,0.29
361.7892976588629,43.701262272089764,0.29
366.2207357859532,43.552594670406734,0.29
370.6521739130435,43.4039270687237,0.29
375.0836120401338,43.25525946704067,0.29
379.5150501672241,43.10659186535764,0.29
383.94648829431435,42.95792426367461,0.29
388.37792642140465,42.80925666199158,0.29
392.80936454849495,42.66058906030856,0.29
397.24080267558526,42.51192145862553,0.29
401.67224080267556,42.3632538569425,0.29
406.10367892976586,42.21458625525947,0.29
410.53511705685617,42.06591865357644,0.29
414.96655518394647,41.91725105189341,0.29
419.39799331103677,41.76858345021038,0.29
423.8294314381271,41.61991584852735,0.29
428.2608695652174,41.47124824684432,0.29
432.6923076923077,41.32258064516129,0.29
437.123745819398,41.17391304347826,0.29
441.5551839464883,41.025245441795235,0.29
445.9866220735786,40.876577840112205,0.29
450.4180602006689,40.727910238429175,0.29
454.8494983277592,40.579242636746145,0.29
459.2809364548495,40.430575035063114,0.29
463.7123745819398,40.281907433380084,0.29
468.1438127090301,40.133239831697054,0.29
472.5752508361204,39.984572230014024,0.29
477.0066889632107,39.835904628330994,0.29
481.438127090301,39.68723702664796,0.29
485.8695652173913,39.53856942496493,0.29
490.3010033444816,39.3899018232819,0.29
494.7324414715719,39.24123422159888,0.29
499.1638795986622,39.09256661991585,0.29
503.5953177257525,38.94389901823282,0.29
508.0267558528428,38.79523141654979,0.29
512.4581939799332,38.64656381486675,0.29
516.8896321070234,38.49789621318373,0.29
521.3210702341137,38.349228611500706,0.29
525.752508361204,38.200561009817676,0.29
530.1839464882943,38.051893408134646,0.29
534.6153846153845,37.903225806451616,0.29
539.0468227424749,37.754558204768585,0.29
543.4782608695652,37.605890603085555,0.29
547.9096989966555,37.457223001402525,0.29
552.3411371237459,37.308555399719495,0.29
556.7725752508361,37.159887798036465,0.29
561.2040133779265,37.011220196353435,0.29
565.6354515050167,36.862552594670404,0.29
570.0668896321071,36.713884992987374,0.29
574.4983277591973,36.565217391304344,0.29
578.9297658862877,36.416549789621314,0.29
583.3612040133779,36.267882187938284,0.29
587.7926421404683,36.119214586255254,0.29
592.2240802675585,35.97054698457223,0.29
596.6555183946488,35.82187938288921,0.29
601.0869565217391,35.67321178120617,0.29
605.5183946488294,35.52454417952315,0.29
609.9498327759197,35.37587657784012,0.29
614.38127090301,35.22720897615709,0.29
618.8127090301003,35.07854137447406,0.29
623.2441471571906,34.92987377279103,0.29
627.6755852842809,34.781206171107996,0.29
632.1070234113712,34.632538569424966,0.29
636.5384615384615,34.483870967741936,0.29
640.9698996655518,34.335203366058906,0.29
645.4013377926422,34.186535764375876,0.29
649.8327759197324,34.037868162692845,0.29
654.2642140468228,33.889200561009815,0.29
658.695652173913,33.74053295932679,0.29
663.1270903010034,33.591865357643755,0.29
667.5585284280936,33.44319775596073,0.29
671.989966555184,33.294530154277695,0.29
676.4214046822742,33.14586255259467,0.29
680.8528428093646,32.997194950911634,0.29
685.2842809364548,32.84852734922862,0.29
689.7157190635452,32.69985974754558,0.29
694.1471571906354,32.55119214586256,0.29
698.5785953177258,32.40252454417952,0.29
703.010033444816,32.2538569424965,0.29
707.4414715719064,32.10518934081346,0.29
711.8729096989966,31.956521739130437,0.29
716.304347826087,31.8078541374474,0.29
720.7357859531772,31.659186535764377,0.29
725.1672240802676,31.510518934081347,0.29
729.5986622073578,31.361851332398317,0.29
734.0301003344482,31.213183730715286,0.29
738.4615384615385,31.06451612903226,0.29
742.8929765886287,30.915848527349233,0.29
747.3244147157191,30.7671809256662,0.29
751.7558528428093,30.618513323983173,0.29
756.1872909698997,30.46984572230014,0.29
760.6187290969899,30.321178120617116,0.29
765.0501672240803,30.17251051893408,0.29
769.4816053511705,30.023842917251056,0.29
773.9130434782609,29.875175315568022,0.29
778.3444816053511,29.726507713884995,0.29
782.7759197324415,29.57784011220196,0.29
787.2073578595317,29.429172510518935,0.29
791.6387959866221,29.2805049088359,0.29
796.0702341137123,29.13183730715288,0.29
800.5016722408027,28.996032228640924,0.29
804.9331103678929,28.960983581635755,0.29
809.3645484949833,28.925934934630586,0.29
813.7959866220735,28.890886287625417,0.29
818.2274247491639,28.855837640620248,0.29
822.6588628762541,28.820788993615082,0.29
827.0903010033445,28.785740346609913,0.29
831.5217391304348,28.750691699604744,0.29
835.9531772575251,28.715643052599575,0.29
840.3846153846154,28.680594405594405,0.29
844.8160535117057,28.645545758589236,0.29
849.247491638796,28.610497111584067,0.29
853.6789297658863,28.575448464578898,0.29
858.1103678929766,28.540399817573732,0.29
862.5418060200669,28.505351170568563,0.29
866.9732441471572,28.470302523563394,0.29
871.4046822742475,28.435253876558225,0.29
875.8361204013378,28.400205229553055,0.29
880.267558528428,28.365156582547886,0.29
884.6989966555184,28.330107935542717,0.29
889.1304347826086,28.29505928853755,0.29
893.561872909699,28.260010641532382,0.29
897.9933110367892,28.224961994527213,0.29
902.4247491638796,28.189913347522044,0.29
906.8561872909698,28.154864700516875,0.29
911.2876254180602,28.119816053511705,0.29
915.7190635451504,28.084767406506536,0.29
920.1505016722408,28.049718759501367,0.29
924.581939799331,28.014670112496198,0.29
929.0133779264214,27.97962146549103,0.29
933.4448160535117,27.944572818485863,0.29
937.876254180602,27.909524171480694,0.29
942.3076923076923,27.874475524475525,0.29
946.7391304347826,27.839426877470355,0.29
951.1705685618729,27.804378230465186,0.29
955.6020066889632,27.769329583460017,0.29
960.0334448160535,27.734280936454848,0.29
964.4648829431438,27.69923228944968,0.29
968.8963210702341,27.664183642444513,0.29
973.3277591973244,27.629134995439344,0.29
977.7591973244147,27.594086348434175,0.29
982.190635451505,27.559037701429006,0.29
986.6220735785953,27.523989054423836,0.29
991.0535117056857,27.488940407418667,0.29
995.4849498327759,27.453891760413498,0.29
999.9163879598663,27.41884311340833,0.29
1004.3478260869565,27.383794466403163,0.29
1008.7792642140469,27.348745819397994,0.29
1013.2107023411371,27.313697172392825,0.29
1017.6421404682274,27.278648525387656,0.29
1022.0735785953177,27.243599878382486,0.29
1026.505016722408,27.208551231377317,0.29
1030.9364548494982,27.17350258437215,0.29
1035.3678929765886,27.138453937366982,0.29
1039.799331103679,27.103405290361813,0.29
1044.230769230769,27.068356643356644,0.29
1048.6622073578596,27.033307996351475,0.29
1053.0936454849498,26.998259349346306,0.29
1057.5250836120401,26.963210702341136,0.29
1061.9565217391305,26.928162055335967,0.29
1066.3879598662206,26.893113408330798,0.29
1070.819397993311,26.85806476132563,0.29
1075.2508361204013,26.82301611432046,0.29
1079.6822742474917,26.78796746731529,0.29
1084.1137123745818,26.752918820310125,0.29
1088.5451505016722,26.717870173304956,0.29
1092.9765886287626,26.682821526299787,0.29
1097.408026755853,26.647772879294617,0.29
1101.839464882943,26.612724232289448,0.29
1106.2709030100334,26.57767558528428,0.29
1110.7023411371238,26.54262693827911,0.29
1115.1337792642141,26.50757829127394,0.29
1119.5652173913043,26.472529644268775,0.29
1123.9966555183946,26.437480997263606,0.29
1128.428093645485,26.402432350258437,0.29
1132.8595317725753,26.367383703253267,0.29
1137.2909698996655,26.3323350562481,0.29
1141.7224080267558,26.29728640924293,0.29
1146.1538461538462,26.26223776223776,0.29
1150.5852842809365,26.22718911523259,0.29
1155.0167224080267,26.192140468227425,0.29
1159.448160535117,26.157091821222256,0.29
1163.8795986622074,26.122043174217087,0.29
1168.3110367892975,26.086994527211917,0.29
1172.742474916388,26.05194588020675,0.29
1177.1739130434783,26.01689723320158,0.29
1181.6053511705686,25.98184858619641,0.29
1186.0367892976587,25.946799939191244,0.29
1190.468227424749,25.911751292186075,0.29
1194.8996655518395,25.876702645180906,0.29
1199.3311036789298,25.841653998175737,0.29
1203.76254180602,25.806605351170568,0.29
1208.1939799331103,25.7715567041654,0.29
1212.6254180602007,25.73650805716023,0.29
1217.056856187291,25.70145941015506,0.29
1221.4882943143812,25.666410763149894,0.29
1225.9197324414715,25.631362116144725,0.29
1230.3511705685619,25.596313469139556,0.29
1234.7826086956522,25.561264822134387,0.29
1239.2140468227424,25.526216175129218,0.29
1243.6454849498327,25.49116752812405,0.29
1248.076923076923,25.45611888111888,0.29
1252.5083612040135,25.42107023411371,0.29
1256.9397993311036,25.386021587108544,0.29
1261.371237458194,25.350972940103375,0.29
1265.8026755852843,25.315924293098206,0.29
1270.2341137123747,25.280875646093037,0.29
1274.6655518394648,25.245826999087868,0.29
1279.0969899665552,25.2107783520827,0.29
1283.5284280936455,25.17572970507753,0.29
1287.9598662207359,25.14068105807236,0.29
1292.391304347826,25.10563241106719,0.29
1296.8227424749164,25.07058376406202,0.29
1301.2541806020067,25.035535117056853,0.29
1305.6856187290969,25.000486470051687,0.29
1310.1170568561872,24.965437823046518,0.29
1314.5484949832776,24.93038917604135,0.29
1318.979933110368,24.89534052903618,0.29
1323.411371237458,24.860291882031014,0.29
1327.8428093645484,24.825243235025845,0.29
1332.2742474916388,24.790194588020675,0.29
1336.7056856187291,24.755145941015506,0.29
1341.1371237458193,24.720097294010337,0.29
1345.5685618729096,24.685048647005168,0.29
1350.0,24.65,0.29
