two_theta_deg,intensity
10.7600,50.03
10.7800,48.97
10.8000,49.07
10.8200,54.15
10.8400,55.48
10.8600,51.78
10.8800,48.56
10.9000,52.81
10.9200,49.94
10.9400,44.43
10.9600,47.97
10.9800,52.24
11.0000,47.62
11.0200,43.03
11.0400,43.29
11.0600,57.34
11.0800,46.40
11.1000,49.52
11.1200,51.61
11.1400,56.05
11.1600,47.68
11.1800,52.44
11.2000,51.12
11.2200,56.64
11.2400,50.03
11.2600,40.17
11.2800,45.06
11.3000,55.80
11.3200,58.64
11.3400,48.59
11.3600,44.88
11.3800,57.74
11.4000,52.74
11.4200,50.91
11.4400,48.20
11.4600,57.19
11.4800,50.34
11.5000,55.03
11.5200,53.51
11.5400,52.35
11.5600,55.29
11.5800,43.81
11.6000,47.27
11.6200,51.27
11.6400,49.22
11.6600,49.37
11.6800,50.40
11.7000,48.08
11.7200,49.38
11.7400,53.06
11.7600,59.10
11.7800,57.94
11.8000,55.71
11.8200,49.31
11.8400,52.65
11.8600,60.41
11.8800,46.63
11.9000,53.10
11.9200,52.70
11.9400,50.31
11.9600,57.19
11.9800,48.73
12.0000,47.16
12.0200,55.84
12.0400,45.39
12.0600,61.64
12.0800,56.74
12.1000,55.91
12.1200,56.05
12.1400,44.78
12.1600,58.69
12.1800,57.99
12.2000,45.73
12.2200,40.21
12.2400,53.50
12.2600,59.15
12.2800,58.38
12.3000,59.67
12.3200,53.64
12.3400,54.46
12.3600,59.57
12.3800,52.59
12.4000,51.28
12.4200,49.88
12.4400,52.72
12.4600,45.36
12.4800,59.93
12.5000,64.66
12.5200,54.04
12.5400,50.70
12.5600,57.58
12.5800,57.73
12.6000,51.88
12.6200,59.72
12.6400,55.08
12.6600,51.44
12.6800,49.24
12.7000,57.32
12.7200,50.94
12.7400,46.78
12.7600,50.14
12.7800,47.40
12.8000,62.74
12.8200,53.18
12.8400,54.53
12.8600,57.22
12.8800,40.78
12.9000,58.28
12.9200,52.62
12.9400,60.62
12.9600,58.13
12.9800,45.86
13.0000,55.32
13.0200,55.15
13.0400,46.22
13.0600,60.03
13.0800,56.84
13.1000,58.12
13.1200,64.04
13.1400,46.47
13.1600,53.77
13.1800,57.24
13.2000,63.54
13.2200,65.49
13.2400,49.11
13.2600,45.55
13.2800,52.65
13.3000,62.01
13.3200,53.82
13.3400,55.76
13.3600,49.95
13.3800,59.09
13.4000,58.30
13.4200,58.54
13.4400,57.28
13.4600,53.40
13.4800,55.93
13.5000,58.53
13.5200,61.02
13.5400,58.07
13.5600,58.94
13.5800,51.71
13.6000,63.20
13.6200,57.39
13.6400,52.26
13.6600,59.53
13.6800,54.89
13.7000,55.26
13.7200,60.61
13.7400,50.66
13.7600,54.95
13.7800,51.89
13.8000,59.00
13.8200,42.59
13.8400,53.80
13.8600,58.54
13.8800,57.68
13.9000,58.45
13.9200,55.22
13.9400,68.01
13.9600,63.13
13.9800,61.49
14.0000,57.73
14.0200,60.57
14.0400,60.14
14.0600,57.40
14.0800,47.60
14.1000,61.83
14.1200,68.82
14.1400,63.22
14.1600,63.63
14.1800,59.40
14.2000,58.45
14.2200,70.96
14.2400,57.45
14.2600,63.52
14.2800,58.55
14.3000,65.54
14.3200,49.55
14.3400,57.81
14.3600,66.93
14.3800,52.79
14.4000,50.11
14.4200,58.70
14.4400,66.39
14.4600,63.63
14.4800,61.64
14.5000,63.31
14.5200,66.59
14.5400,68.33
14.5600,51.98
14.5800,67.88
14.6000,58.41
14.6200,70.23
14.6400,64.88
14.6600,72.97
14.6800,52.60
14.7000,66.70
14.7200,52.93
14.7400,63.97
14.7600,62.24
14.7800,63.82
14.8000,68.97
14.8200,68.81
14.8400,51.54
14.8600,65.44
14.8800,68.94
14.9000,72.18
14.9200,65.06
14.9400,64.24
14.9600,69.71
14.9800,62.14
15.0000,62.80
15.0200,64.55
15.0400,64.47
15.0600,63.44
15.0800,57.57
15.1000,71.51
15.1200,63.93
15.1400,64.88
15.1600,58.79
15.1800,73.64
15.2000,60.62
15.2200,63.31
15.2400,60.84
15.2600,68.26
15.2800,58.48
15.3000,65.79
15.3200,72.05
15.3400,63.59
15.3600,65.61
15.3800,61.54
15.4000,64.43
15.4200,61.44
15.4400,60.55
15.4600,60.76
15.4800,65.87
15.5000,70.72
15.5200,60.19
15.5400,67.65
15.5600,70.21
15.5800,67.27
15.6000,69.16
15.6200,66.22
15.6400,65.18
15.6600,75.99
15.6800,76.40
15.7000,68.10
15.7200,75.95
15.7400,69.70
15.7600,71.70
15.7800,65.94
15.8000,66.69
15.8200,68.90
15.8400,77.82
15.8600,71.31
15.8800,63.02
15.9000,68.85
15.9200,73.20
15.9400,67.24
15.9600,76.75
15.9800,70.90
16.0000,83.86
16.0200,71.34
16.0400,85.40
16.0600,76.99
16.0800,63.89
16.1000,80.31
16.1200,76.82
16.1400,68.25
16.1600,68.25
16.1800,73.08
16.2000,73.01
16.2200,79.27
16.2400,62.56
16.2600,85.84
16.2800,74.09
16.3000,75.06
16.3200,74.53
16.3400,72.96
16.3600,75.68
16.3800,82.58
16.4000,68.62
16.4200,70.66
16.4400,72.54
16.4600,76.21
16.4800,79.53
16.5000,87.55
16.5200,88.23
16.5400,75.58
16.5600,78.28
16.5800,80.40
16.6000,73.47
16.6200,72.23
16.6400,70.28
16.6600,75.10
16.6800,84.22
16.7000,82.31
16.7200,88.37
16.7400,87.68
16.7600,85.33
16.7800,80.96
16.8000,81.77
16.8200,76.66
16.8400,90.21
16.8600,84.30
16.8800,74.03
16.9000,69.95
16.9200,78.81
16.9400,74.28
16.9600,77.84
16.9800,89.50
17.0000,79.73
17.0200,92.30
17.0400,90.79
17.0600,86.53
17.0800,84.95
17.1000,92.71
17.1200,92.68
17.1400,85.23
17.1600,94.36
17.1800,87.30
17.2000,88.13
17.2200,98.21
17.2400,84.73
17.2600,100.78
17.2800,87.01
17.3000,87.85
17.3200,92.83
17.3400,96.87
17.3600,97.25
17.3800,84.27
17.4000,81.62
17.4200,91.84
17.4400,87.71
17.4600,92.89
17.4800,86.62
17.5000,90.15
17.5200,81.67
17.5400,101.45
17.5600,85.51
17.5800,89.85
17.6000,105.14
17.6200,96.16
17.6400,99.36
17.6600,108.13
17.6800,111.77
17.7000,117.58
17.7200,122.53
17.7400,128.48
17.7600,138.61
17.7800,165.45
17.8000,178.04
17.8200,198.81
17.8400,237.68
17.8600,264.95
17.8800,300.68
17.9000,340.08
17.9200,363.21
17.9400,392.48
17.9600,402.06
17.9800,423.91
18.0000,432.39
18.0200,421.28
18.0400,420.72
18.0600,393.10
18.0800,366.76
18.1000,339.60
18.1200,305.28
18.1400,263.22
18.1600,230.99
18.1800,211.23
18.2000,190.84
18.2200,162.49
18.2400,149.50
18.2600,128.33
18.2800,128.74
18.3000,124.64
18.3200,120.00
18.3400,126.23
18.3600,107.19
18.3800,109.25
18.4000,109.69
18.4200,111.67
18.4400,109.20
18.4600,108.15
18.4800,110.91
18.5000,112.08
18.5200,107.43
18.5400,114.75
18.5600,113.59
18.5800,111.22
18.6000,104.28
18.6200,115.68
18.6400,121.36
18.6600,123.84
18.6800,107.71
18.7000,109.34
18.7200,106.92
18.7400,134.54
18.7600,114.45
18.7800,122.73
18.8000,111.87
18.8200,107.00
18.8400,112.12
18.8600,118.76
18.8800,123.28
18.9000,119.85
18.9200,119.11
18.9400,115.17
18.9600,116.31
18.9800,119.17
19.0000,122.58
19.0200,121.93
19.0400,115.70
19.0600,114.82
19.0800,126.45
19.1000,122.94
19.1200,121.13
19.1400,121.91
19.1600,126.79
19.1800,125.09
19.2000,129.27
19.2200,125.73
19.2400,130.10
19.2600,123.80
19.2800,117.46
19.3000,121.99
19.3200,123.66
19.3400,131.09
19.3600,129.18
19.3800,122.45
19.4000,136.55
19.4200,124.50
19.4400,127.73
19.4600,123.57
19.4800,123.27
19.5000,141.34
19.5200,135.31
19.5400,140.33
19.5600,128.99
19.5800,136.64
19.6000,134.71
19.6200,126.22
19.6400,138.61
19.6600,144.11
19.6800,136.84
19.7000,144.32
19.7200,141.81
19.7400,146.77
19.7600,139.22
19.7800,150.59
19.8000,147.13
19.8200,137.31
19.8400,137.75
19.8600,138.30
19.8800,141.39
19.9000,146.06
19.9200,143.85
19.9400,130.97
19.9600,142.04
19.9800,143.98
20.0000,145.55
20.0200,150.40
20.0400,146.98
20.0600,141.41
20.0800,154.33
20.1000,150.98
20.1200,142.38
20.1400,146.38
20.1600,153.89
20.1800,149.53
20.2000,149.43
20.2200,156.67
20.2400,153.46
20.2600,144.03
20.2800,146.78
20.3000,152.33
20.3200,158.61
20.3400,157.15
20.3600,149.10
20.3800,160.70
20.4000,156.52
20.4200,154.23
20.4400,162.93
20.4600,154.39
20.4800,161.57
20.5000,166.90
20.5200,161.08
20.5400,167.38
20.5600,175.80
20.5800,175.91
20.6000,190.17
20.6200,211.72
20.6400,229.52
20.6600,242.14
20.6800,266.49
20.7000,300.61
20.7200,329.09
20.7400,346.34
20.7600,376.10
20.7800,374.43
20.8000,383.36
20.8200,375.13
20.8400,378.06
20.8600,357.78
20.8800,331.06
20.9000,298.93
20.9200,269.16
20.9400,247.08
20.9600,236.75
20.9800,213.52
21.0000,198.71
21.0200,184.61
21.0400,185.57
21.0600,178.55
21.0800,172.72
21.1000,174.87
21.1200,187.35
21.1400,180.88
21.1600,179.73
21.1800,177.34
21.2000,187.10
21.2200,186.78
21.2400,180.49
21.2600,190.02
21.2800,175.59
21.3000,182.60
21.3200,186.89
21.3400,185.35
21.3600,186.76
21.3800,190.12
21.4000,187.73
21.4200,191.66
21.4400,188.01
21.4600,180.73
21.4800,188.44
21.5000,187.75
21.5200,197.54
21.5400,198.56
21.5600,196.07
21.5800,188.61
21.6000,191.34
21.6200,196.76
21.6400,190.64
21.6600,201.99
21.6800,191.54
21.7000,195.98
21.7200,190.75
21.7400,205.18
21.7600,206.28
21.7800,200.42
21.8000,192.08
21.8200,197.01
21.8400,204.80
21.8600,204.78
21.8800,199.89
21.9000,200.62
21.9200,205.72
21.9400,193.17
21.9600,202.25
21.9800,207.99
22.0000,210.00
22.0200,210.09
22.0400,204.73
22.0600,209.20
22.0800,206.11
22.1000,205.50
22.1200,204.09
22.1400,217.36
22.1600,209.77
22.1800,216.10
22.2000,215.79
22.2200,212.82
22.2400,214.53
22.2600,213.39
22.2800,213.03
22.3000,211.88
22.3200,212.89
22.3400,216.15
22.3600,213.12
22.3800,216.10
22.4000,222.48
22.4200,214.86
22.4400,217.82
22.4600,224.00
22.4800,219.34
22.5000,220.68
22.5200,215.29
22.5400,224.80
22.5600,224.37
22.5800,228.75
22.6000,223.00
22.6200,226.72
22.6400,227.77
22.6600,222.56
22.6800,224.39
22.7000,225.90
22.7200,230.90
22.7400,223.54
22.7600,228.50
22.7800,228.92
22.8000,230.66
22.8200,222.60
22.8400,224.93
22.8600,224.38
22.8800,227.42
22.9000,237.57
22.9200,235.43
22.9400,237.96
22.9600,237.47
22.9800,226.42
23.0000,240.98
23.0200,235.00
23.0400,232.71
23.0600,235.76
23.0800,239.12
23.1000,239.07
23.1200,237.49
23.1400,244.68
23.1600,250.35
23.1800,248.72
23.2000,241.46
23.2200,240.61
23.2400,249.54
23.2600,238.58
23.2800,231.75
23.3000,247.71
23.3200,240.79
23.3400,242.72
23.3600,251.39
23.3800,239.50
23.4000,244.52
23.4200,239.76
23.4400,248.25
23.4600,249.54
23.4800,253.91
23.5000,248.01
23.5200,252.65
23.5400,251.64
23.5600,247.04
23.5800,254.10
23.6000,255.63
23.6200,262.91
23.6400,247.49
23.6600,254.63
23.6800,251.75
23.7000,246.63
23.7200,256.30
23.7400,255.29
23.7600,266.94
23.7800,256.14
23.8000,257.89
23.8200,259.32
23.8400,257.76
23.8600,261.48
23.8800,250.79
23.9000,260.08
23.9200,260.15
23.9400,257.15
23.9600,269.79
23.9800,269.70
24.0000,256.58
24.0200,254.08
24.0400,271.96
24.0600,266.31
24.0800,265.26
24.1000,264.47
24.1200,263.47
24.1400,269.87
24.1600,274.74
24.1800,265.18
24.2000,261.05
24.2200,274.27
24.2400,263.13
24.2600,272.74
24.2800,273.17
24.3000,280.10
24.3200,270.39
24.3400,272.37
24.3600,274.32
24.3800,274.89
24.4000,272.76
24.4200,267.79
24.4400,281.97
24.4600,279.37
24.4800,275.53
24.5000,277.77
24.5200,273.87
24.5400,271.63
24.5600,282.72
24.5800,282.16
24.6000,282.36
24.6200,281.73
24.6400,278.78
24.6600,274.49
24.6800,276.82
24.7000,271.82
24.7200,278.01
24.7400,279.59
24.7600,282.71
24.7800,274.51
24.8000,284.35
24.8200,278.91
24.8400,292.84
24.8600,275.17
24.8800,284.19
24.9000,277.41
24.9200,278.01
24.9400,285.97
24.9600,284.64
24.9800,285.70
25.0000,289.96
25.0200,301.02
25.0400,278.63
25.0600,282.62
25.0800,276.68
25.1000,285.55
25.1200,291.59
25.1400,287.01
25.1600,283.02
25.1800,290.91
25.2000,289.01
25.2200,290.90
25.2400,287.80
25.2600,286.66
25.2800,291.82
25.3000,287.14
25.3200,294.45
25.3400,291.93
25.3600,301.15
25.3800,293.59
25.4000,302.09
25.4200,296.31
25.4400,287.68
25.4600,287.70
25.4800,288.19
25.5000,290.01
25.5200,295.04
25.5400,292.63
25.5600,289.93
25.5800,301.33
25.6000,299.51
25.6200,302.37
25.6400,300.35
25.6600,296.83
25.6800,296.31
25.7000,297.68
25.7200,293.06
25.7400,287.66
25.7600,300.34
25.7800,295.45
25.8000,300.27
25.8200,301.28
25.8400,302.43
25.8600,296.44
25.8800,303.16
25.9000,293.34
25.9200,302.49
25.9400,293.00
25.9600,294.08
25.9800,301.45
26.0000,300.70
26.0200,315.13
26.0400,305.51
26.0600,304.14
26.0800,305.24
26.1000,301.71
26.1200,305.30
26.1400,305.34
26.1600,294.41
26.1800,294.79
26.2000,303.79
26.2200,297.38
26.2400,299.94
26.2600,304.79
26.2800,306.02
26.3000,303.63
26.3200,302.47
26.3400,306.21
26.3600,312.26
26.3800,331.18
26.4000,341.88
26.4200,341.24
26.4400,354.81
26.4600,385.43
26.4800,423.20
26.5000,429.84
26.5200,457.47
26.5400,488.32
26.5600,512.16
26.5800,519.11
26.6000,527.60
26.6200,518.20
26.6400,516.64
26.6600,481.46
26.6800,462.82
26.7000,450.97
26.7200,406.27
26.7400,390.34
26.7600,364.00
26.7800,347.34
26.8000,330.41
26.8200,326.39
26.8400,322.04
26.8600,307.74
26.8800,309.85
26.9000,301.38
26.9200,306.97
26.9400,308.16
26.9600,307.84
26.9800,314.40
27.0000,306.41
27.0200,302.85
27.0400,306.21
27.0600,312.86
27.0800,303.40
27.1000,299.31
27.1200,303.57
27.1400,305.22
27.1600,307.85
27.1800,301.40
27.2000,300.81
27.2200,296.82
27.2400,311.48
27.2600,301.38
27.2800,299.53
27.3000,297.43
27.3200,303.85
27.3400,304.48
27.3600,303.98
27.3800,294.85
27.4000,305.92
27.4200,303.02
27.4400,305.03
27.4600,309.55
27.4800,300.41
27.5000,303.74
27.5200,298.09
27.5400,294.93
27.5600,301.67
27.5800,294.89
27.6000,302.82
27.6200,299.90
27.6400,297.49
27.6600,302.95
27.6800,298.86
27.7000,306.81
27.7200,306.06
27.7400,311.65
27.7600,305.33
27.7800,293.72
27.8000,301.68
27.8200,302.09
27.8400,302.31
27.8600,301.74
27.8800,304.00
27.9000,297.81
27.9200,303.82
27.9400,295.97
27.9600,293.55
27.9800,294.10
28.0000,293.38
28.0200,292.70
28.0400,293.30
28.0600,302.11
28.0800,298.81
28.1000,308.58
28.1200,303.83
28.1400,308.21
28.1600,301.75
28.1800,303.03
28.2000,294.86
28.2200,293.35
28.2400,295.19
28.2600,294.21
28.2800,291.98
28.3000,295.10
28.3200,303.00
28.3400,301.19
28.3600,292.91
28.3800,289.28
28.4000,296.68
28.4200,298.29
28.4400,288.11
28.4600,295.67
28.4800,285.54
28.5000,279.15
28.5200,283.89
28.5400,288.08
28.5600,294.68
28.5800,286.60
28.6000,292.20
28.6200,300.70
28.6400,292.80
28.6600,290.09
28.6800,291.59
28.7000,293.97
28.7200,287.74
28.7400,291.15
28.7600,288.94
28.7800,290.74
28.8000,288.54
28.8200,280.21
28.8400,289.42
28.8600,290.11
28.8800,295.28
28.9000,286.61
28.9200,287.51
28.9400,298.64
28.9600,289.44
28.9800,295.39
29.0000,269.96
29.0200,287.23
29.0400,285.28
29.0600,275.24
29.0800,273.66
29.1000,284.26
29.1200,276.64
29.1400,289.00
29.1600,284.87
29.1800,289.88
29.2000,286.96
29.2200,299.92
29.2400,304.42
29.2600,316.43
29.2800,324.47
29.3000,328.49
29.3200,344.60
29.3400,349.98
29.3600,364.15
29.3800,362.02
29.4000,359.23
29.4200,358.73
29.4400,356.52
29.4600,351.14
29.4800,336.20
29.5000,321.68
29.5200,311.81
29.5400,312.15
29.5600,294.52
29.5800,287.53
29.6000,292.56
29.6200,277.32
29.6400,269.33
29.6600,278.02
29.6800,270.59
29.7000,273.32
29.7200,266.08
29.7400,264.06
29.7600,274.22
29.7800,261.07
29.8000,261.74
29.8200,266.20
29.8400,269.71
29.8600,257.92
29.8800,270.96
29.9000,263.16
29.9200,258.41
29.9400,264.47
29.9600,264.39
29.9800,258.12
30.0000,258.47
30.0200,261.48
30.0400,248.93
30.0600,265.05
30.0800,261.39
30.1000,264.96
30.1200,257.72
30.1400,261.77
30.1600,259.78
30.1800,256.26
30.2000,254.71
30.2200,266.84
30.2400,253.17
30.2600,259.79
30.2800,246.67
30.3000,249.31
30.3200,260.05
30.3400,256.86
30.3600,257.69
30.3800,257.97
30.4000,256.01
30.4200,253.89
30.4400,259.08
30.4600,265.50
30.4800,255.63
30.5000,254.43
30.5200,247.14
30.5400,243.14
30.5600,246.30
30.5800,246.17
30.6000,242.43
30.6200,246.42
30.6400,244.86
30.6600,250.16
30.6800,249.40
30.7000,242.88
30.7200,251.61
30.7400,252.01
30.7600,236.56
30.7800,243.25
30.8000,241.66
30.8200,244.16
30.8400,254.51
30.8600,237.20
30.8800,235.71
30.9000,240.33
30.9200,232.32
30.9400,234.74
30.9600,240.32
30.9800,235.49
31.0000,234.80
31.0200,240.53
31.0400,241.74
31.0600,240.37
31.0800,223.31
31.1000,233.52
31.1200,231.72
31.1400,233.50
31.1600,224.74
31.1800,239.57
31.2000,226.00
31.2200,238.03
31.2400,222.11
31.2600,223.52
31.2800,233.51
31.3000,229.03
31.3200,227.15
31.3400,222.88
31.3600,220.81
31.3800,221.00
31.4000,227.31
31.4200,221.43
31.4400,221.64
31.4600,232.37
31.4800,216.74
31.5000,213.85
31.5200,223.32
31.5400,221.54
31.5600,227.44
31.5800,215.30
31.6000,216.58
31.6200,218.92
31.6400,213.16
31.6600,208.92
31.6800,215.23
31.7000,215.10
31.7200,216.90
31.7400,209.52
31.7600,213.66
31.7800,215.64
31.8000,214.13
31.8200,214.61
31.8400,212.86
31.8600,210.83
31.8800,199.07
31.9000,199.51
31.9200,199.79
31.9400,208.69
31.9600,206.68
31.9800,204.91
32.0000,205.85
32.0200,212.39
32.0400,209.12
32.0600,192.43
32.0800,198.56
32.1000,198.70
32.1200,203.58
32.1400,204.74
32.1600,196.35
32.1800,209.63
32.2000,191.63
32.2200,192.29
32.2400,193.74
32.2600,195.56
32.2800,198.75
32.3000,192.00
32.3200,189.62
32.3400,183.47
32.3600,187.84
32.3800,205.32
32.4000,188.75
32.4200,194.30
32.4400,192.02
32.4600,187.06
32.4800,186.94
32.5000,181.66
32.5200,191.41
32.5400,191.95
32.5600,181.04
32.5800,200.57
32.6000,188.57
32.6200,183.12
32.6400,178.73
32.6600,185.47
32.6800,180.28
32.7000,188.24
32.7200,186.84
32.7400,186.54
32.7600,175.77
32.7800,180.90
32.8000,177.09
32.8200,182.98
32.8400,183.25
32.8600,178.34
32.8800,173.51
32.9000,171.42
32.9200,175.19
32.9400,171.18
32.9600,175.33
32.9800,174.38
33.0000,178.06
33.0200,172.80
33.0400,175.98
33.0600,171.88
33.0800,178.67
33.1000,169.85
33.1200,173.21
33.1400,171.11
33.1600,168.06
33.1800,174.34
33.2000,166.18
33.2200,166.07
33.2400,160.51
33.2600,162.91
33.2800,169.22
33.3000,169.73
33.3200,161.29
33.3400,160.79
33.3600,166.30
33.3800,158.10
33.4000,164.19
33.4200,163.50
33.4400,160.21
33.4600,156.52
33.4800,164.77
33.5000,156.22
33.5200,159.29
33.5400,153.82
33.5600,160.40
33.5800,160.18
33.6000,158.51
33.6200,156.12
33.6400,162.14
33.6600,159.21
33.6800,145.91
33.7000,153.32
33.7200,150.40
33.7400,153.22
33.7600,152.07
33.7800,166.79
33.8000,175.43
33.8200,172.25
33.8400,189.89
33.8600,204.33
33.8800,209.35
33.9000,231.03
33.9200,255.10
33.9400,293.67
33.9600,319.24
33.9800,348.11
34.0000,375.16
34.0200,408.84
34.0400,430.06
34.0600,465.10
34.0800,473.28
34.1000,461.08
34.1200,470.20
34.1400,450.81
34.1600,424.69
34.1800,410.00
34.2000,372.73
34.2200,340.30
34.2400,305.26
34.2600,279.14
34.2800,243.69
34.3000,212.73
34.3200,206.32
34.3400,181.99
34.3600,172.38
34.3800,164.47
34.4000,155.51
34.4200,151.19
34.4400,146.91
34.4600,138.61
34.4800,137.33
34.5000,131.88
34.5200,136.43
34.5400,131.63
34.5600,129.93
34.5800,134.31
34.6000,136.97
34.6200,138.18
34.6400,123.31
34.6600,121.28
34.6800,135.15
34.7000,128.49
34.7200,117.62
34.7400,116.26
34.7600,123.32
34.7800,121.46
34.8000,119.56
34.8200,121.00
34.8400,118.27
34.8600,125.33
34.8800,133.30
34.9000,127.85
34.9200,115.94
34.9400,116.32
34.9600,118.24
34.9800,117.17
35.0000,122.18
35.0200,123.50
35.0400,120.87
35.0600,118.18
35.0800,126.53
35.1000,126.37
35.1200,129.30
35.1400,118.50
35.1600,121.65
35.1800,118.14
35.2000,119.20
35.2200,115.72
35.2400,114.45
35.2600,121.87
35.2800,120.60
35.3000,103.47
35.3200,120.84
35.3400,111.02
35.3600,109.91
35.3800,115.43
35.4000,117.02
35.4200,112.33
35.4400,105.01
35.4600,118.07
35.4800,101.56
35.5000,110.13
35.5200,112.55
35.5400,104.90
35.5600,106.79
35.5800,103.89
35.6000,114.45
35.6200,103.95
35.6400,110.30
35.6600,100.51
35.6800,101.08
35.7000,117.35
35.7200,113.55
35.7400,102.19
35.7600,106.73
35.7800,107.60
35.8000,102.94
35.8200,99.64
35.8400,97.90
35.8600,100.42
35.8800,104.46
35.9000,93.82
35.9200,105.18
35.9400,102.91
35.9600,102.30
35.9800,104.89
36.0000,103.66
36.0200,95.66
