two_theta_deg,intensity
8.3800,53.09
8.4000,53.52
8.4200,56.71
8.4400,46.77
8.4600,52.46
8.4800,48.90
8.5000,46.82
8.5200,50.09
8.5400,52.39
8.5600,45.76
8.5800,54.18
8.6000,51.62
8.6200,47.22
8.6400,49.44
8.6600,52.43
8.6800,52.83
8.7000,60.97
8.7200,59.25
8.7400,47.32
8.7600,51.99
8.7800,49.71
8.8000,55.82
8.8200,47.06
8.8400,50.96
8.8600,51.61
8.8800,45.22
8.9000,56.91
8.9200,57.51
8.9400,47.58
8.9600,46.76
8.9800,55.79
9.0000,49.19
9.0200,46.59
9.0400,54.30
9.0600,56.65
9.0800,44.16
9.1000,49.14
9.1200,53.39
9.1400,53.19
9.1600,52.41
9.1800,49.09
9.2000,43.46
9.2200,51.35
9.2400,46.05
9.2600,59.89
9.2800,54.96
9.3000,51.31
9.3200,42.27
9.3400,42.46
9.3600,54.61
9.3800,51.50
9.4000,39.41
9.4200,55.95
9.4400,51.40
9.4600,49.46
9.4800,49.85
9.5000,51.03
9.5200,59.35
9.5400,52.97
9.5600,56.10
9.5800,50.18
9.6000,43.21
9.6200,46.85
9.6400,52.64
9.6600,49.50
9.6800,57.99
9.7000,47.17
9.7200,46.51
9.7400,53.78
9.7600,55.22
9.7800,47.96
9.8000,54.21
9.8200,49.71
9.8400,55.88
9.8600,42.78
9.8800,53.81
9.9000,47.77
9.9200,53.78
9.9400,53.35
9.9600,49.61
9.9800,53.73
10.0000,51.20
10.0200,52.80
10.0400,52.03
10.0600,48.62
10.0800,42.69
10.1000,43.04
10.1200,63.39
10.1400,55.53
10.1600,54.61
10.1800,46.76
10.2000,48.82
10.2200,44.47
10.2400,46.87
10.2600,55.32
10.2800,48.43
10.3000,49.72
10.3200,49.74
10.3400,47.59
10.3600,50.74
10.3800,47.99
10.4000,53.95
10.4200,44.85
10.4400,56.80
10.4600,55.81
10.4800,41.33
10.5000,53.54
10.5200,37.90
10.5400,54.13
10.5600,52.37
10.5800,51.24
10.6000,52.16
10.6200,54.45
10.6400,48.90
10.6600,53.55
10.6800,52.21
10.7000,47.27
10.7200,57.27
10.7400,42.10
10.7600,48.39
10.7800,48.32
10.8000,45.87
10.8200,44.91
10.8400,44.35
10.8600,45.11
10.8800,52.39
10.9000,57.77
10.9200,39.40
10.9400,47.03
10.9600,43.30
10.9800,39.47
11.0000,47.18
11.0200,42.92
11.0400,57.43
11.0600,55.94
11.0800,50.60
11.1000,44.60
11.1200,47.49
11.1400,54.39
11.1600,51.64
11.1800,54.44
11.2000,55.40
11.2200,45.54
11.2400,52.72
11.2600,58.14
11.2800,49.64
11.3000,53.50
11.3200,48.33
11.3400,51.19
11.3600,48.03
11.3800,45.96
11.4000,47.02
11.4200,52.21
11.4400,45.18
11.4600,51.39
11.4800,44.36
11.5000,53.51
11.5200,44.89
11.5400,52.54
11.5600,58.89
11.5800,47.49
11.6000,51.69
11.6200,51.33
11.6400,55.10
11.6600,61.21
11.6800,53.75
11.7000,52.75
11.7200,60.86
11.7400,46.30
11.7600,55.51
11.7800,44.79
11.8000,56.34
11.8200,46.26
11.8400,51.02
11.8600,49.99
11.8800,50.26
11.9000,48.56
11.9200,48.25
11.9400,54.87
11.9600,60.87
11.9800,47.44
12.0000,55.60
12.0200,54.74
12.0400,52.05
12.0600,47.56
12.0800,54.80
12.1000,52.80
12.1200,53.12
12.1400,52.37
12.1600,55.98
12.1800,55.00
12.2000,54.18
12.2200,56.94
12.2400,50.70
12.2600,41.65
12.2800,53.76
12.3000,48.01
12.3200,51.59
12.3400,39.21
12.3600,54.99
12.3800,59.47
12.4000,51.56
12.4200,48.61
12.4400,48.68
12.4600,50.18
12.4800,48.39
12.5000,52.28
12.5200,50.70
12.5400,60.41
12.5600,44.88
12.5800,42.92
12.6000,52.00
12.6200,61.29
12.6400,58.13
12.6600,45.22
12.6800,52.16
12.7000,55.58
12.7200,56.35
12.7400,47.93
12.7600,48.27
12.7800,58.83
12.8000,43.99
12.8200,49.18
12.8400,52.22
12.8600,55.31
12.8800,58.63
12.9000,49.89
12.9200,50.33
12.9400,49.42
12.9600,58.83
12.9800,47.32
13.0000,56.99
13.0200,46.01
13.0400,52.14
13.0600,44.81
13.0800,54.72
13.1000,46.19
13.1200,56.20
13.1400,51.93
13.1600,54.46
13.1800,49.21
13.2000,58.76
13.2200,50.32
13.2400,55.48
13.2600,54.70
13.2800,53.13
13.3000,49.45
13.3200,55.53
13.3400,49.34
13.3600,50.02
13.3800,64.75
13.4000,54.72
13.4200,53.00
13.4400,51.24
13.4600,55.28
13.4800,59.44
13.5000,60.27
13.5200,52.82
13.5400,53.06
13.5600,59.86
13.5800,55.47
13.6000,44.95
13.6200,53.71
13.6400,53.11
13.6600,55.82
13.6800,58.69
13.7000,53.99
13.7200,52.70
13.7400,53.35
13.7600,53.73
13.7800,56.31
13.8000,55.72
13.8200,46.66
13.8400,59.81
13.8600,54.84
13.8800,58.97
13.9000,51.92
13.9200,51.25
13.9400,65.10
13.9600,54.52
13.9800,55.75
14.0000,52.57
14.0200,56.70
14.0400,59.43
14.0600,54.86
14.0800,49.76
14.1000,50.27
14.1200,45.51
14.1400,55.36
14.1600,57.40
14.1800,52.40
14.2000,51.21
14.2200,55.79
14.2400,56.99
14.2600,42.87
14.2800,60.21
14.3000,58.91
14.3200,52.64
14.3400,63.49
14.3600,57.53
14.3800,72.07
14.4000,55.48
14.4200,47.91
14.4400,52.16
14.4600,61.00
14.4800,54.42
14.5000,61.12
14.5200,63.74
14.5400,55.08
14.5600,55.20
14.5800,59.59
14.6000,53.87
14.6200,49.74
14.6400,56.84
14.6600,52.22
14.6800,57.18
14.7000,48.77
14.7200,47.18
14.7400,50.43
14.7600,52.63
14.7800,54.51
14.8000,61.29
14.8200,56.80
14.8400,58.85
14.8600,59.35
14.8800,55.34
14.9000,60.90
14.9200,57.03
14.9400,61.98
14.9600,54.83
14.9800,59.18
15.0000,64.48
15.0200,47.82
15.0400,60.09
15.0600,51.43
15.0800,53.93
15.1000,65.26
15.1200,59.88
15.1400,58.66
15.1600,56.19
15.1800,61.35
15.2000,58.44
15.2200,61.35
15.2400,60.48
15.2600,64.12
15.2800,51.70
15.3000,61.36
15.3200,60.44
15.3400,60.25
15.3600,54.54
15.3800,53.07
15.4000,58.66
15.4200,58.61
15.4400,62.67
15.4600,54.07
15.4800,60.32
15.5000,61.52
15.5200,54.83
15.5400,60.67
15.5600,59.29
15.5800,62.99
15.6000,62.44
15.6200,69.54
15.6400,62.19
15.6600,61.68
15.6800,53.94
15.7000,57.67
15.7200,54.41
15.7400,61.73
15.7600,61.78
15.7800,56.80
15.8000,61.79
15.8200,61.14
15.8400,65.94
15.8600,65.20
15.8800,74.69
15.9000,69.13
15.9200,64.14
15.9400,54.74
15.9600,56.72
15.9800,58.62
16.0000,60.28
16.0200,63.51
16.0400,56.22
16.0600,64.73
16.0800,63.61
16.1000,60.10
16.1200,57.69
16.1400,65.08
16.1600,66.31
16.1800,58.60
16.2000,73.67
16.2200,56.74
16.2400,61.50
16.2600,66.20
16.2800,64.61
16.3000,58.74
16.3200,70.74
16.3400,57.73
16.3600,68.39
16.3800,62.90
16.4000,72.46
16.4200,55.17
16.4400,65.22
16.4600,74.72
16.4800,72.96
16.5000,66.45
16.5200,71.00
16.5400,70.57
16.5600,66.91
16.5800,64.23
16.6000,72.29
16.6200,63.65
16.6400,63.55
16.6600,65.03
16.6800,68.85
16.7000,65.98
16.7200,60.97
16.7400,62.32
16.7600,63.51
16.7800,75.65
16.8000,73.92
16.8200,64.83
16.8400,64.73
16.8600,65.45
16.8800,68.98
16.9000,63.39
16.9200,79.70
16.9400,60.68
16.9600,71.50
16.9800,70.29
17.0000,70.42
17.0200,66.28
17.0400,85.03
17.0600,66.72
17.0800,66.88
17.1000,64.69
17.1200,78.55
17.1400,69.04
17.1600,66.49
17.1800,69.59
17.2000,71.73
17.2200,69.71
17.2400,78.14
17.2600,78.75
17.2800,73.12
17.3000,72.21
17.3200,73.53
17.3400,74.00
17.3600,67.59
17.3800,76.22
17.4000,72.42
17.4200,69.33
17.4400,60.29
17.4600,69.02
17.4800,73.81
17.5000,74.44
17.5200,80.10
17.5400,74.14
17.5600,77.91
17.5800,80.39
17.6000,74.14
17.6200,73.68
17.6400,71.72
17.6600,88.51
17.6800,75.48
17.7000,69.30
17.7200,66.46
17.7400,76.35
17.7600,69.96
17.7800,76.58
17.8000,79.64
17.8200,75.49
17.8400,81.49
17.8600,83.26
17.8800,89.55
17.9000,82.56
17.9200,82.08
17.9400,87.74
17.9600,83.03
17.9800,88.79
18.0000,93.19
18.0200,87.31
18.0400,90.32
18.0600,87.61
18.0800,86.44
18.1000,85.70
18.1200,81.89
18.1400,79.69
18.1600,82.46
18.1800,81.65
18.2000,84.66
18.2200,79.56
18.2400,79.23
18.2600,95.93
18.2800,73.01
18.3000,95.28
18.3200,83.72
18.3400,75.17
18.3600,74.77
18.3800,83.56
18.4000,83.86
18.4200,88.27
18.4400,84.19
18.4600,84.59
18.4800,81.07
18.5000,85.58
18.5200,81.99
18.5400,91.39
18.5600,86.05
18.5800,85.91
18.6000,73.60
18.6200,80.98
18.6400,84.04
18.6600,87.27
18.6800,86.77
18.7000,79.34
18.7200,81.90
18.7400,80.15
18.7600,80.99
18.7800,88.08
18.8000,83.10
18.8200,86.27
18.8400,92.70
18.8600,77.10
18.8800,88.89
18.9000,87.57
18.9200,89.62
18.9400,89.21
18.9600,95.25
18.9800,95.27
19.0000,99.35
19.0200,88.09
19.0400,94.82
19.0600,81.45
19.0800,87.27
19.1000,91.51
19.1200,89.07
19.1400,85.40
19.1600,80.50
19.1800,86.15
19.2000,93.93
19.2200,86.54
19.2400,92.53
19.2600,87.56
19.2800,91.85
19.3000,86.89
19.3200,91.51
19.3400,90.90
19.3600,93.05
19.3800,83.37
19.4000,94.47
19.4200,95.02
19.4400,92.36
19.4600,88.31
19.4800,90.28
19.5000,95.66
19.5200,96.29
19.5400,94.48
19.5600,99.75
19.5800,86.68
19.6000,92.31
19.6200,102.20
19.6400,87.63
19.6600,93.44
19.6800,87.26
19.7000,101.27
19.7200,89.90
19.7400,88.62
19.7600,102.04
19.7800,96.54
19.8000,96.46
19.8200,103.83
19.8400,97.95
19.8600,98.40
19.8800,98.54
19.9000,96.94
19.9200,102.29
19.9400,91.30
19.9600,106.84
19.9800,106.33
20.0000,98.87
20.0200,103.66
20.0400,101.60
20.0600,98.40
20.0800,104.56
20.1000,106.67
20.1200,97.62
20.1400,103.86
20.1600,99.86
20.1800,100.86
20.2000,111.48
20.2200,105.32
20.2400,100.10
20.2600,103.66
20.2800,99.34
20.3000,102.21
20.3200,109.37
20.3400,108.70
20.3600,108.92
20.3800,114.31
20.4000,106.44
20.4200,110.34
20.4400,105.88
20.4600,108.75
20.4800,119.50
20.5000,106.47
20.5200,113.38
20.5400,111.36
20.5600,114.04
20.5800,124.17
20.6000,130.61
20.6200,151.33
20.6400,174.77
20.6600,193.60
20.6800,215.05
20.7000,241.77
20.7200,269.49
20.7400,298.77
20.7600,314.95
20.7800,336.99
20.8000,338.57
20.8200,335.23
20.8400,316.86
20.8600,291.16
20.8800,262.16
20.9000,245.70
20.9200,219.77
20.9400,195.90
20.9600,173.63
20.9800,156.98
21.0000,145.38
21.0200,138.09
21.0400,127.11
21.0600,121.33
21.0800,119.13
21.1000,114.57
21.1200,116.34
21.1400,121.97
21.1600,118.25
21.1800,119.67
21.2000,116.20
21.2200,123.68
21.2400,117.07
21.2600,118.77
21.2800,117.46
21.3000,110.77
21.3200,128.84
21.3400,121.40
21.3600,122.42
21.3800,127.43
21.4000,122.72
21.4200,119.99
21.4400,127.24
21.4600,124.59
21.4800,124.51
21.5000,127.68
21.5200,124.77
21.5400,127.90
21.5600,123.10
21.5800,126.68
21.6000,123.29
21.6200,118.69
21.6400,128.44
21.6600,125.21
21.6800,127.43
21.7000,124.58
21.7200,128.45
21.7400,124.21
21.7600,133.11
21.7800,114.36
21.8000,127.24
21.8200,126.23
21.8400,123.43
21.8600,123.48
21.8800,133.51
21.9000,131.83
21.9200,123.33
21.9400,133.19
21.9600,134.90
21.9800,136.66
22.0000,129.59
22.0200,132.26
22.0400,129.03
22.0600,132.93
22.0800,128.34
22.1000,129.00
22.1200,127.81
22.1400,133.74
22.1600,142.64
22.1800,138.93
22.2000,132.74
22.2200,127.68
22.2400,130.52
22.2600,148.15
22.2800,135.94
22.3000,132.20
22.3200,132.43
22.3400,142.17
22.3600,129.87
22.3800,143.86
22.4000,136.59
22.4200,133.42
22.4400,137.32
22.4600,140.54
22.4800,141.25
22.5000,145.81
22.5200,139.74
22.5400,144.01
22.5600,141.25
22.5800,126.01
22.6000,141.49
22.6200,140.36
22.6400,154.06
22.6600,150.03
22.6800,150.10
22.7000,140.19
22.7200,144.35
22.7400,138.36
22.7600,142.28
22.7800,147.77
22.8000,147.91
22.8200,145.55
22.8400,145.61
22.8600,148.37
22.8800,147.55
22.9000,153.10
22.9200,143.75
22.9400,154.02
22.9600,146.45
22.9800,153.04
23.0000,145.11
23.0200,148.31
23.0400,147.49
23.0600,150.78
23.0800,148.56
23.1000,154.91
23.1200,148.26
23.1400,145.47
23.1600,146.90
23.1800,155.86
23.2000,153.84
23.2200,159.24
23.2400,153.39
23.2600,150.85
23.2800,156.95
23.3000,156.24
23.3200,147.71
23.3400,144.54
23.3600,151.39
23.3800,158.71
23.4000,148.33
23.4200,161.07
23.4400,157.52
23.4600,164.18
23.4800,157.09
23.5000,149.59
23.5200,148.81
23.5400,159.32
23.5600,164.02
23.5800,162.29
23.6000,150.23
23.6200,153.90
23.6400,158.34
23.6600,153.88
23.6800,151.45
23.7000,154.09
23.7200,154.35
23.7400,160.77
23.7600,155.91
23.7800,160.10
23.8000,166.52
23.8200,165.68
23.8400,164.33
23.8600,162.79
23.8800,157.49
23.9000,160.18
23.9200,169.00
23.9400,157.72
23.9600,159.03
23.9800,157.60
24.0000,168.77
24.0200,155.72
24.0400,173.01
24.0600,174.21
24.0800,156.33
24.1000,158.03
24.1200,158.81
24.1400,158.43
24.1600,161.56
24.1800,164.92
24.2000,168.00
24.2200,163.45
24.2400,174.68
24.2600,161.93
24.2800,167.09
24.3000,163.91
24.3200,165.46
24.3400,169.41
24.3600,167.41
24.3800,168.44
24.4000,163.32
24.4200,164.71
24.4400,162.22
24.4600,171.20
24.4800,176.30
24.5000,162.56
24.5200,165.29
24.5400,165.77
24.5600,174.97
24.5800,164.83
24.6000,169.76
24.6200,171.24
24.6400,169.59
24.6600,170.26
24.6800,174.23
24.7000,168.23
24.7200,173.79
24.7400,164.93
24.7600,165.49
24.7800,179.27
24.8000,163.30
24.8200,171.61
24.8400,172.43
24.8600,170.45
24.8800,173.05
24.9000,169.71
24.9200,171.96
24.9400,171.20
24.9600,174.33
24.9800,178.42
25.0000,174.30
25.0200,161.91
25.0400,176.79
25.0600,176.01
25.0800,179.61
25.1000,174.82
25.1200,171.24
25.1400,177.21
25.1600,182.81
25.1800,174.95
25.2000,169.54
25.2200,178.16
25.2400,169.41
25.2600,179.17
25.2800,182.19
25.3000,185.78
25.3200,174.18
25.3400,179.76
25.3600,169.47
25.3800,171.10
25.4000,182.34
25.4200,181.51
25.4400,178.25
25.4600,181.07
25.4800,192.32
25.5000,167.09
25.5200,185.72
25.5400,181.79
25.5600,174.34
25.5800,177.44
25.6000,170.44
25.6200,171.36
25.6400,185.11
25.6600,186.81
25.6800,174.90
25.7000,187.09
25.7200,175.10
25.7400,176.25
25.7600,177.67
25.7800,174.78
25.8000,182.42
25.8200,181.34
25.8400,192.50
25.8600,180.86
25.8800,170.09
25.9000,183.90
25.9200,184.70
25.9400,189.70
25.9600,171.83
25.9800,181.20
26.0000,179.72
26.0200,181.57
26.0400,178.07
26.0600,181.64
26.0800,182.01
26.1000,180.88
26.1200,185.09
26.1400,184.93
26.1600,183.19
26.1800,184.77
26.2000,179.37
26.2200,185.86
26.2400,180.82
26.2600,179.12
26.2800,183.14
26.3000,190.44
26.3200,195.25
26.3400,191.11
26.3600,200.98
26.3800,204.99
26.4000,216.31
26.4200,235.43
26.4400,243.96
26.4600,267.00
26.4800,289.24
26.5000,314.14
26.5200,338.67
26.5400,363.06
26.5600,391.07
26.5800,400.31
26.6000,408.60
26.6200,401.25
26.6400,388.98
26.6600,374.49
26.6800,338.03
26.7000,306.62
26.7200,297.11
26.7400,270.68
26.7600,244.06
26.7800,232.80
26.8000,217.47
26.8200,206.52
26.8400,197.55
26.8600,187.42
26.8800,184.59
26.9000,179.56
26.9200,186.56
26.9400,181.89
26.9600,180.83
26.9800,176.44
27.0000,182.59
27.0200,189.45
27.0400,186.68
27.0600,183.98
27.0800,188.29
27.1000,187.30
27.1200,186.52
27.1400,191.71
27.1600,175.58
27.1800,189.25
27.2000,177.71
27.2200,178.12
27.2400,179.73
27.2600,186.73
27.2800,182.14
27.3000,189.37
27.3200,182.01
27.3400,183.12
27.3600,177.28
27.3800,195.79
27.4000,192.74
27.4200,189.25
27.4400,178.47
27.4600,183.80
27.4800,189.23
27.5000,188.87
27.5200,190.28
27.5400,188.94
27.5600,178.43
27.5800,195.37
27.6000,184.62
27.6200,191.20
27.6400,188.46
27.6600,185.23
27.6800,180.05
27.7000,185.28
27.7200,188.35
27.7400,183.51
27.7600,190.56
27.7800,184.67
27.8000,181.67
27.8200,182.43
27.8400,178.31
27.8600,194.80
27.8800,185.78
27.9000,185.75
27.9200,187.43
27.9400,182.59
27.9600,174.65
27.9800,181.56
28.0000,185.61
28.0200,175.61
28.0400,196.57
28.0600,183.88
28.0800,187.58
28.1000,180.15
28.1200,178.49
28.1400,176.02
28.1600,175.91
28.1800,181.42
28.2000,183.15
28.2200,179.21
28.2400,183.66
28.2600,181.89
28.2800,177.36
28.3000,183.79
28.3200,185.23
28.3400,177.88
28.3600,182.80
28.3800,188.19
28.4000,174.72
28.4200,181.32
28.4400,182.23
28.4600,172.07
28.4800,173.10
28.5000,190.72
28.5200,181.65
28.5400,183.40
28.5600,181.05
28.5800,178.08
28.6000,181.90
28.6200,181.17
28.6400,177.82
28.6600,167.48
28.6800,178.27
28.7000,183.63
28.7200,174.88
28.7400,193.59
28.7600,173.39
28.7800,175.87
28.8000,182.01
28.8200,182.33
28.8400,175.90
28.8600,173.82
28.8800,172.52
28.9000,171.50
28.9200,170.87
28.9400,187.00
28.9600,176.75
28.9800,182.80
29.0000,170.96
29.0200,175.45
29.0400,170.74
29.0600,179.18
29.0800,172.63
29.1000,185.92
29.1200,166.41
29.1400,161.28
29.1600,172.85
29.1800,177.43
29.2000,163.09
29.2200,171.95
29.2400,173.77
29.2600,179.75
29.2800,181.63
29.3000,176.77
29.3200,185.90
29.3400,190.65
29.3600,192.19
29.3800,186.49
29.4000,199.95
29.4200,187.76
29.4400,184.24
29.4600,186.17
29.4800,184.28
29.5000,175.36
29.5200,167.91
29.5400,182.84
29.5600,178.92
29.5800,177.62
29.6000,166.69
29.6200,169.24
29.6400,174.90
29.6600,159.51
29.6800,168.14
29.7000,166.18
29.7200,166.16
29.7400,160.37
29.7600,164.08
29.7800,167.47
29.8000,166.39
29.8200,172.62
29.8400,169.18
29.8600,176.83
29.8800,160.57
29.9000,157.06
29.9200,171.95
29.9400,166.75
29.9600,167.39
29.9800,163.45
30.0000,170.22
30.0200,165.34
30.0400,157.71
30.0600,160.84
30.0800,158.88
30.1000,155.71
30.1200,168.14
30.1400,161.19
30.1600,155.80
30.1800,162.33
30.2000,162.03
30.2200,164.97
30.2400,161.44
30.2600,155.06
30.2800,157.34
30.3000,153.61
30.3200,160.23
30.3400,150.51
30.3600,157.96
30.3800,147.94
30.4000,151.32
30.4200,165.00
30.4400,161.41
30.4600,150.62
30.4800,155.47
30.5000,172.65
30.5200,161.10
30.5400,146.22
30.5600,151.52
30.5800,153.31
30.6000,154.12
30.6200,150.26
30.6400,152.37
30.6600,146.87
30.6800,149.96
30.7000,159.95
30.7200,154.53
30.7400,153.66
30.7600,156.56
30.7800,153.06
30.8000,153.72
30.8200,148.79
30.8400,144.51
30.8600,148.30
30.8800,146.40
30.9000,148.54
30.9200,141.77
30.9400,150.13
30.9600,152.52
30.9800,143.22
31.0000,148.03
31.0200,162.20
31.0400,149.81
31.0600,141.18
31.0800,147.15
31.1000,148.23
31.1200,149.14
31.1400,141.19
31.1600,139.76
31.1800,148.07
31.2000,149.88
31.2200,145.65
31.2400,148.01
31.2600,151.76
31.2800,143.48
31.3000,143.21
31.3200,150.88
31.3400,140.27
31.3600,140.10
31.3800,145.53
31.4000,135.85
31.4200,137.54
31.4400,137.57
31.4600,134.55
31.4800,141.99
31.5000,144.62
31.5200,139.26
31.5400,134.89
31.5600,136.18
31.5800,133.85
31.6000,134.57
31.6200,136.85
31.6400,138.53
31.6600,135.65
31.6800,132.58
31.7000,143.02
31.7200,135.65
31.7400,137.51
31.7600,141.72
31.7800,134.73
31.8000,129.85
31.8200,133.32
31.8400,134.10
31.8600,144.24
31.8800,125.22
31.9000,134.62
31.9200,121.00
31.9400,132.22
31.9600,140.09
31.9800,145.66
32.0000,143.36
32.0200,153.87
32.0400,157.09
32.0600,167.79
32.0800,181.48
32.1000,186.46
32.1200,209.61
32.1400,213.40
32.1600,228.24
32.1800,236.16
32.2000,231.33
32.2200,229.30
32.2400,228.30
32.2600,217.32
32.2800,204.73
32.3000,182.15
32.3200,175.78
32.3400,167.69
32.3600,150.59
32.3800,145.63
32.4000,138.78
32.4200,127.18
32.4400,133.38
32.4600,119.76
32.4800,125.20
32.5000,130.48
32.5200,125.79
32.5400,127.41
32.5600,123.63
32.5800,129.08
32.6000,119.03
32.6200,122.27
32.6400,128.58
32.6600,120.44
32.6800,127.71
32.7000,118.22
32.7200,121.27
32.7400,127.70
32.7600,113.92
32.7800,112.10
32.8000,125.30
32.8200,125.25
32.8400,123.26
32.8600,113.87
32.8800,116.18
32.9000,113.81
32.9200,119.25
32.9400,113.24
32.9600,116.02
32.9800,109.28
33.0000,124.40
33.0200,108.96
33.0400,117.67
33.0600,114.41
33.0800,108.13
33.1000,123.63
33.1200,117.36
33.1400,116.86
33.1600,116.08
33.1800,114.62
33.2000,117.66
33.2200,109.35
33.2400,117.73
33.2600,116.28
33.2800,111.89
33.3000,118.81
33.3200,108.94
33.3400,107.26
33.3600,110.88
33.3800,115.26
33.4000,104.50
33.4200,108.53
33.4400,111.56
33.4600,111.49
33.4800,106.63
33.5000,106.63
33.5200,106.39
33.5400,115.48
33.5600,103.74
33.5800,99.38
33.6000,107.04
33.6200,101.70
33.6400,111.10
33.6600,112.76
33.6800,107.23
33.7000,105.13
33.7200,94.55
33.7400,113.65
33.7600,106.31
33.7800,101.49
33.8000,104.94
33.8200,105.15
33.8400,106.28
33.8600,112.21
33.8800,101.02
33.9000,104.29
33.9200,104.12
33.9400,107.58
33.9600,103.18
33.9800,113.65
34.0000,116.50
34.0200,112.49
34.0400,118.95
34.0600,104.05
34.0800,113.58
34.1000,107.71
34.1200,105.72
34.1400,114.68
34.1600,108.59
34.1800,103.90
34.2000,106.66
34.2200,97.16
34.2400,104.64
34.2600,96.81
34.2800,105.08
34.3000,104.05
34.3200,103.82
34.3400,92.72
34.3600,97.26
34.3800,96.75
34.4000,97.57
34.4200,102.40
34.4400,94.55
34.4600,95.10
34.4800,89.79
34.5000,89.71
34.5200,99.84
34.5400,96.22
34.5600,96.66
34.5800,91.55
34.6000,92.48
34.6200,90.49
34.6400,93.83
34.6600,89.72
34.6800,90.47
34.7000,87.70
34.7200,95.82
34.7400,85.32
34.7600,89.72
34.7800,86.27
34.8000,90.83
34.8200,84.88
34.8400,95.39
34.8600,85.66
34.8800,87.75
34.9000,93.78
34.9200,88.84
34.9400,87.95
34.9600,88.36
34.9800,83.59
35.0000,84.38
35.0200,78.57
35.0400,87.69
35.0600,85.93
35.0800,93.11
35.1000,81.28
35.1200,90.05
35.1400,93.01
35.1600,93.42
35.1800,85.28
35.2000,79.04
35.2200,84.60
35.2400,82.54
35.2600,81.64
35.2800,83.16
35.3000,75.06
35.3200,95.59
35.3400,83.91
35.3600,82.80
35.3800,70.77
35.4000,83.54
35.4200,84.96
35.4400,79.51
35.4600,83.74
35.4800,85.42
35.5000,80.58
35.5200,81.55
35.5400,80.01
35.5600,81.22
35.5800,78.07
35.6000,83.76
35.6200,85.28
35.6400,85.89
35.6600,76.15
35.6800,84.53
35.7000,85.18
35.7200,75.43
35.7400,83.25
35.7600,79.16
35.7800,75.81
35.8000,80.46
35.8200,72.65
35.8400,76.05
35.8600,75.30
35.8800,84.22
35.9000,89.43
35.9200,76.27
35.9400,68.44
35.9600,79.22
35.9800,81.21
36.0000,74.78
36.0200,76.95
