two_theta_deg,intensity
7.7000,52.25
7.7200,47.97
7.7400,53.17
7.7600,51.94
7.7800,43.25
7.8000,51.02
7.8200,58.88
7.8400,56.40
7.8600,50.57
7.8800,50.16
7.9000,57.80
7.9200,47.89
7.9400,46.69
7.9600,46.81
7.9800,57.26
8.0000,51.19
8.0200,50.12
8.0400,51.86
8.0600,48.43
8.0800,52.70
8.1000,56.05
8.1200,47.52
8.1400,46.94
8.1600,50.60
8.1800,53.45
8.2000,43.71
8.2200,55.95
8.2400,52.60
8.2600,53.95
8.2800,57.07
8.3000,54.28
8.3200,59.73
8.3400,49.48
8.3600,56.89
8.3800,45.53
8.4000,44.91
8.4200,44.78
8.4400,46.86
8.4600,51.62
8.4800,53.08
8.5000,51.01
8.5200,60.48
8.5400,57.82
8.5600,41.95
8.5800,53.94
8.6000,48.43
8.6200,55.18
8.6400,51.12
8.6600,44.28
8.6800,53.86
8.7000,47.70
8.7200,50.38
8.7400,56.64
8.7600,51.80
8.7800,51.71
8.8000,46.45
8.8200,46.88
8.8400,51.67
8.8600,51.10
8.8800,46.28
8.9000,47.19
8.9200,56.91
8.9400,50.58
8.9600,42.44
8.9800,46.76
9.0000,50.43
9.0200,53.93
9.0400,52.81
9.0600,52.97
9.0800,45.40
9.1000,52.60
9.1200,52.09
9.1400,47.98
9.1600,57.03
9.1800,50.33
9.2000,50.93
9.2200,44.46
9.2400,52.29
9.2600,51.29
9.2800,55.95
9.3000,50.29
9.3200,48.75
9.3400,52.62
9.3600,54.06
9.3800,46.10
9.4000,53.35
9.4200,49.52
9.4400,52.19
9.4600,54.76
9.4800,54.59
9.5000,54.00
9.5200,57.78
9.5400,53.77
9.5600,48.32
9.5800,51.59
9.6000,58.57
9.6200,51.96
9.6400,55.91
9.6600,50.56
9.6800,45.67
9.7000,54.36
9.7200,53.70
9.7400,47.23
9.7600,44.53
9.7800,54.40
9.8000,53.20
9.8200,44.94
9.8400,56.44
9.8600,45.55
9.8800,52.57
9.9000,59.00
9.9200,43.72
9.9400,55.80
9.9600,47.04
9.9800,45.68
10.0000,56.33
10.0200,49.30
10.0400,48.46
10.0600,46.61
10.0800,50.76
10.1000,53.86
10.1200,46.54
10.1400,58.17
10.1600,57.73
10.1800,50.89
10.2000,51.32
10.2200,49.91
10.2400,46.37
10.2600,48.42
10.2800,51.23
10.3000,58.66
10.3200,50.83
10.3400,50.56
10.3600,50.19
10.3800,44.38
10.4000,58.95
10.4200,46.86
10.4400,52.58
10.4600,52.63
10.4800,58.04
10.5000,47.25
10.5200,43.06
10.5400,48.67
10.5600,52.44
10.5800,57.68
10.6000,54.66
10.6200,49.52
10.6400,46.61
10.6600,46.85
10.6800,50.61
10.7000,53.76
10.7200,54.05
10.7400,53.04
10.7600,44.25
10.7800,48.41
10.8000,47.37
10.8200,56.63
10.8400,53.96
10.8600,44.48
10.8800,47.75
10.9000,56.56
10.9200,47.72
10.9400,53.70
10.9600,56.88
10.9800,51.20
11.0000,47.76
11.0200,49.19
11.0400,52.11
11.0600,55.40
11.0800,57.07
11.1000,45.25
11.1200,48.16
11.1400,57.22
11.1600,37.97
11.1800,52.30
11.2000,51.60
11.2200,49.72
11.2400,46.79
11.2600,47.54
11.2800,46.84
11.3000,44.12
11.3200,50.55
11.3400,52.25
11.3600,50.63
11.3800,47.14
11.4000,50.05
11.4200,50.67
11.4400,48.28
11.4600,50.12
11.4800,51.76
11.5000,49.70
11.5200,47.15
11.5400,54.57
11.5600,53.16
11.5800,53.29
11.6000,43.09
11.6200,48.64
11.6400,54.68
11.6600,50.80
11.6800,53.84
11.7000,48.71
11.7200,53.26
11.7400,59.41
11.7600,52.67
11.7800,48.05
11.8000,51.95
11.8200,51.01
11.8400,44.11
11.8600,54.28
11.8800,46.21
11.9000,56.60
11.9200,44.86
11.9400,54.35
11.9600,52.39
11.9800,52.21
12.0000,53.42
12.0200,51.70
12.0400,45.73
12.0600,50.01
12.0800,52.02
12.1000,53.80
12.1200,44.09
12.1400,42.78
12.1600,53.95
12.1800,46.21
12.2000,46.73
12.2200,50.28
12.2400,50.90
12.2600,49.67
12.2800,57.97
12.3000,58.64
12.3200,53.01
12.3400,45.36
12.3600,58.01
12.3800,47.24
12.4000,53.58
12.4200,58.49
12.4400,52.30
12.4600,52.58
12.4800,46.89
12.5000,56.42
12.5200,56.77
12.5400,48.25
12.5600,52.22
12.5800,52.18
12.6000,52.39
12.6200,50.25
12.6400,50.46
12.6600,46.14
12.6800,50.93
12.7000,51.75
12.7200,48.46
12.7400,55.52
12.7600,50.29
12.7800,49.79
12.8000,52.86
12.8200,54.03
12.8400,56.58
12.8600,51.57
12.8800,47.54
12.9000,60.66
12.9200,58.57
12.9400,53.07
12.9600,54.20
12.9800,45.63
13.0000,55.67
13.0200,56.95
13.0400,50.54
13.0600,47.49
13.0800,53.21
13.1000,50.54
13.1200,52.11
13.1400,52.12
13.1600,59.30
13.1800,51.31
13.2000,61.00
13.2200,43.81
13.2400,47.76
13.2600,50.89
13.2800,60.74
13.3000,55.10
13.3200,51.42
13.3400,54.25
13.3600,49.18
13.3800,53.59
13.4000,51.26
13.4200,60.44
13.4400,53.71
13.4600,53.95
13.4800,58.08
13.5000,49.52
13.5200,64.63
13.5400,50.98
13.5600,43.19
13.5800,53.70
13.6000,56.45
13.6200,56.20
13.6400,49.96
13.6600,54.95
13.6800,45.23
13.7000,58.23
13.7200,54.12
13.7400,55.85
13.7600,58.27
13.7800,57.48
13.8000,45.36
13.8200,47.94
13.8400,54.98
13.8600,54.90
13.8800,54.60
13.9000,48.93
13.9200,44.56
13.9400,54.57
13.9600,61.12
13.9800,50.87
14.0000,46.79
14.0200,62.88
14.0400,61.92
14.0600,52.77
14.0800,53.96
14.1000,49.49
14.1200,53.54
14.1400,58.50
14.1600,47.14
14.1800,53.19
14.2000,61.87
14.2200,57.69
14.2400,48.15
14.2600,42.22
14.2800,54.86
14.3000,67.52
14.3200,66.40
14.3400,46.12
14.3600,50.70
14.3800,59.83
14.4000,54.99
14.4200,62.40
14.4400,46.71
14.4600,64.26
14.4800,60.88
14.5000,55.39
14.5200,55.44
14.5400,48.95
14.5600,56.98
14.5800,55.85
14.6000,52.31
14.6200,55.46
14.6400,57.99
14.6600,54.81
14.6800,49.17
14.7000,49.56
14.7200,57.76
14.7400,58.15
14.7600,61.08
14.7800,63.04
14.8000,55.62
14.8200,57.90
14.8400,61.68
14.8600,56.89
14.8800,58.59
14.9000,59.21
14.9200,65.68
14.9400,54.56
14.9600,58.77
14.9800,55.83
15.0000,64.14
15.0200,54.94
15.0400,55.09
15.0600,52.57
15.0800,68.94
15.1000,54.73
15.1200,58.12
15.1400,52.96
15.1600,74.88
15.1800,58.15
15.2000,52.49
15.2200,58.18
15.2400,56.37
15.2600,61.43
15.2800,53.56
15.3000,57.81
15.3200,53.75
15.3400,62.60
15.3600,62.37
15.3800,53.32
15.4000,62.38
15.4200,57.50
15.4400,62.19
15.4600,62.64
15.4800,53.93
15.5000,66.48
15.5200,58.09
15.5400,57.66
15.5600,50.77
15.5800,61.47
15.6000,56.09
15.6200,56.69
15.6400,64.68
15.6600,56.48
15.6800,58.92
15.7000,57.75
15.7200,59.68
15.7400,62.72
15.7600,65.02
15.7800,57.44
15.8000,71.32
15.8200,63.98
15.8400,56.43
15.8600,66.11
15.8800,62.36
15.9000,61.00
15.9200,63.90
15.9400,61.92
15.9600,61.92
15.9800,60.75
16.0000,63.58
16.0200,60.94
16.0400,62.08
16.0600,52.79
16.0800,62.64
16.1000,66.87
16.1200,70.07
16.1400,62.18
16.1600,61.91
16.1800,64.54
16.2000,75.68
16.2200,60.91
16.2400,51.52
16.2600,67.47
16.2800,64.77
16.3000,61.90
16.3200,62.01
16.3400,60.89
16.3600,61.04
16.3800,62.65
16.4000,72.70
16.4200,61.11
16.4400,66.15
16.4600,64.54
16.4800,69.55
16.5000,65.88
16.5200,62.07
16.5400,60.82
16.5600,59.57
16.5800,63.69
16.6000,58.53
16.6200,75.71
16.6400,59.34
16.6600,61.40
16.6800,65.61
16.7000,67.90
16.7200,69.27
16.7400,61.86
16.7600,77.63
16.7800,72.84
16.8000,66.07
16.8200,63.24
16.8400,72.67
16.8600,65.59
16.8800,59.88
16.9000,75.05
16.9200,73.87
16.9400,70.65
16.9600,73.81
16.9800,60.70
17.0000,76.98
17.0200,64.48
17.0400,63.47
17.0600,68.02
17.0800,71.01
17.1000,71.30
17.1200,63.54
17.1400,70.78
17.1600,70.89
17.1800,81.08
17.2000,66.93
17.2200,73.38
17.2400,75.63
17.2600,59.50
17.2800,64.15
17.3000,69.76
17.3200,64.18
17.3400,73.02
17.3600,70.54
17.3800,70.73
17.4000,74.25
17.4200,63.01
17.4400,75.22
17.4600,72.14
17.4800,68.91
17.5000,71.87
17.5200,65.94
17.5400,77.40
17.5600,67.18
17.5800,79.08
17.6000,79.41
17.6200,69.13
17.6400,64.03
17.6600,83.38
17.6800,64.31
17.7000,74.98
17.7200,77.92
17.7400,71.67
17.7600,74.38
17.7800,75.64
17.8000,74.59
17.8200,74.21
17.8400,84.98
17.8600,81.09
17.8800,77.94
17.9000,75.20
17.9200,90.32
17.9400,93.22
17.9600,90.09
17.9800,83.79
18.0000,87.47
18.0200,88.80
18.0400,81.35
18.0600,85.42
18.0800,86.04
18.1000,85.03
18.1200,88.42
18.1400,91.39
18.1600,87.97
18.1800,85.04
18.2000,78.82
18.2200,77.04
18.2400,79.02
18.2600,79.18
18.2800,82.14
18.3000,69.05
18.3200,91.66
18.3400,71.82
18.3600,82.74
18.3800,70.65
18.4000,72.02
18.4200,74.15
18.4400,80.93
18.4600,79.38
18.4800,88.76
18.5000,76.78
18.5200,76.24
18.5400,81.43
18.5600,85.84
18.5800,75.25
18.6000,85.15
18.6200,84.93
18.6400,88.33
18.6600,80.89
18.6800,77.02
18.7000,85.90
18.7200,100.53
18.7400,77.93
18.7600,85.74
18.7800,88.64
18.8000,88.49
18.8200,84.49
18.8400,84.14
18.8600,92.79
18.8800,80.93
18.9000,88.98
18.9200,83.92
18.9400,93.60
18.9600,87.90
18.9800,79.15
19.0000,94.08
19.0200,90.28
19.0400,85.57
19.0600,92.16
19.0800,87.39
19.1000,95.15
19.1200,88.02
19.1400,92.20
19.1600,84.01
19.1800,95.19
19.2000,90.92
19.2200,95.28
19.2400,89.05
19.2600,89.81
19.2800,90.95
19.3000,89.69
19.3200,95.91
19.3400,93.27
19.3600,92.72
19.3800,90.13
19.4000,94.40
19.4200,90.28
19.4400,101.43
19.4600,92.95
19.4800,94.23
19.5000,90.57
19.5200,90.69
19.5400,91.26
19.5600,94.19
19.5800,99.97
19.6000,95.16
19.6200,94.02
19.6400,111.67
19.6600,99.90
19.6800,91.11
19.7000,96.99
19.7200,101.30
19.7400,101.41
19.7600,95.72
19.7800,92.38
19.8000,107.10
19.8200,99.76
19.8400,87.22
19.8600,98.44
19.8800,86.78
19.9000,99.25
19.9200,96.47
19.9400,100.84
19.9600,97.41
19.9800,96.29
20.0000,100.47
20.0200,101.34
20.0400,97.70
20.0600,101.10
20.0800,106.75
20.1000,108.34
20.1200,101.37
20.1400,105.89
20.1600,104.99
20.1800,101.88
20.2000,104.10
20.2200,104.50
20.2400,98.60
20.2600,106.89
20.2800,104.51
20.3000,106.13
20.3200,109.25
20.3400,111.26
20.3600,106.37
20.3800,109.63
20.4000,101.96
20.4200,103.99
20.4400,110.01
20.4600,108.99
20.4800,108.60
20.5000,108.67
20.5200,118.62
20.5400,118.21
20.5600,118.37
20.5800,115.12
20.6000,140.85
20.6200,143.86
20.6400,164.82
20.6600,195.70
20.6800,224.44
20.7000,233.53
20.7200,281.17
20.7400,299.20
20.7600,315.96
20.7800,324.36
20.8000,335.30
20.8200,330.20
20.8400,317.45
20.8600,297.00
20.8800,273.93
20.9000,244.50
20.9200,223.53
20.9400,192.82
20.9600,169.14
20.9800,160.53
21.0000,144.73
21.0200,136.47
21.0400,135.07
21.0600,125.67
21.0800,116.47
21.1000,122.96
21.1200,118.76
21.1400,120.40
21.1600,115.51
21.1800,120.15
21.2000,118.54
21.2200,127.50
21.2400,120.01
21.2600,125.44
21.2800,121.10
21.3000,129.58
21.3200,117.45
21.3400,113.86
21.3600,123.30
21.3800,124.52
21.4000,115.40
21.4200,113.80
21.4400,119.45
21.4600,120.43
21.4800,123.52
21.5000,130.15
21.5200,125.60
21.5400,132.61
21.5600,120.42
21.5800,131.56
21.6000,126.25
21.6200,124.28
21.6400,129.15
21.6600,128.06
21.6800,132.65
21.7000,127.89
21.7200,118.86
21.7400,132.57
21.7600,127.54
21.7800,126.92
21.8000,131.72
21.8200,131.77
21.8400,131.46
21.8600,123.73
21.8800,129.76
21.9000,127.93
21.9200,134.33
21.9400,126.50
21.9600,126.84
21.9800,131.72
22.0000,133.21
22.0200,127.33
22.0400,142.32
22.0600,123.64
22.0800,141.85
22.1000,130.86
22.1200,131.80
22.1400,125.16
22.1600,123.97
22.1800,125.33
22.2000,132.74
22.2200,139.49
22.2400,128.45
22.2600,136.17
22.2800,128.95
22.3000,131.63
22.3200,128.74
22.3400,143.30
22.3600,147.45
22.3800,137.43
22.4000,142.89
22.4200,139.13
22.4400,140.85
22.4600,141.39
22.4800,130.62
22.5000,138.02
22.5200,129.57
22.5400,134.74
22.5600,141.83
22.5800,137.80
22.6000,137.49
22.6200,137.15
22.6400,139.55
22.6600,138.42
22.6800,144.44
22.7000,138.80
22.7200,145.52
22.7400,145.12
22.7600,145.38
22.7800,144.46
22.8000,148.08
22.8200,139.55
22.8400,144.41
22.8600,150.46
22.8800,140.65
22.9000,150.66
22.9200,151.20
22.9400,153.66
22.9600,148.40
22.9800,145.70
23.0000,152.73
23.0200,148.59
23.0400,155.54
23.0600,154.71
23.0800,147.06
23.1000,150.35
23.1200,146.25
23.1400,153.40
23.1600,146.44
23.1800,155.92
23.2000,150.59
23.2200,154.88
23.2400,149.51
23.2600,153.74
23.2800,152.19
23.3000,156.45
23.3200,160.89
23.3400,160.52
23.3600,158.57
23.3800,151.18
23.4000,153.74
23.4200,152.87
23.4400,157.20
23.4600,156.41
23.4800,156.62
23.5000,159.18
23.5200,171.06
23.5400,157.88
23.5600,157.12
23.5800,162.68
23.6000,147.26
23.6200,156.80
23.6400,161.37
23.6600,160.97
23.6800,161.19
23.7000,154.66
23.7200,165.97
23.7400,154.14
23.7600,150.73
23.7800,162.98
23.8000,156.60
23.8200,161.85
23.8400,162.30
23.8600,162.88
23.8800,168.78
23.9000,166.27
23.9200,161.48
23.9400,170.95
23.9600,156.55
23.9800,165.51
24.0000,162.89
24.0200,157.73
24.0400,163.55
24.0600,165.30
24.0800,160.50
24.1000,163.36
24.1200,167.89
24.1400,154.38
24.1600,161.93
24.1800,164.58
24.2000,173.52
24.2200,166.22
24.2400,163.14
24.2600,171.27
24.2800,165.54
24.3000,166.53
24.3200,162.57
24.3400,170.33
24.3600,169.49
24.3800,171.56
24.4000,163.26
24.4200,165.58
24.4400,168.72
24.4600,164.02
24.4800,174.41
24.5000,181.20
24.5200,169.59
24.5400,169.39
24.5600,165.24
24.5800,172.80
24.6000,161.72
24.6200,170.62
24.6400,175.98
24.6600,173.44
24.6800,175.17
24.7000,164.28
24.7200,175.16
24.7400,169.92
24.7600,171.26
24.7800,167.08
24.8000,158.04
24.8200,177.00
24.8400,172.93
24.8600,176.46
24.8800,172.74
24.9000,167.03
24.9200,172.70
24.9400,170.39
24.9600,173.36
24.9800,168.78
25.0000,173.41
25.0200,173.25
25.0400,177.88
25.0600,167.27
25.0800,172.02
25.1000,167.90
25.1200,174.50
25.1400,178.19
25.1600,180.84
25.1800,175.19
25.2000,178.94
25.2200,178.17
25.2400,172.66
25.2600,180.91
25.2800,180.53
25.3000,181.79
25.3200,177.86
25.3400,181.38
25.3600,179.67
25.3800,179.59
25.4000,173.08
25.4200,182.37
25.4400,176.59
25.4600,176.15
25.4800,183.07
25.5000,176.63
25.5200,184.81
25.5400,175.56
25.5600,178.47
25.5800,183.91
25.6000,180.69
25.6200,180.03
25.6400,170.18
25.6600,174.04
25.6800,173.34
25.7000,174.26
25.7200,176.07
25.7400,184.18
25.7600,179.22
25.7800,189.73
25.8000,187.10
25.8200,180.31
25.8400,178.31
25.8600,185.01
25.8800,182.04
25.9000,183.82
25.9200,180.43
25.9400,185.63
25.9600,177.77
25.9800,179.18
26.0000,181.58
26.0200,173.32
26.0400,186.71
26.0600,178.57
26.0800,175.90
26.1000,179.50
26.1200,185.28
26.1400,182.99
26.1600,189.74
26.1800,186.53
26.2000,182.69
26.2200,190.14
26.2400,174.80
26.2600,185.19
26.2800,189.62
26.3000,187.51
26.3200,195.46
26.3400,197.09
26.3600,196.12
26.3800,202.37
26.4000,210.01
26.4200,231.22
26.4400,251.34
26.4600,262.89
26.4800,301.88
26.5000,323.44
26.5200,349.86
26.5400,366.52
26.5600,385.09
26.5800,392.82
26.6000,398.33
26.6200,394.87
26.6400,389.97
26.6600,356.50
26.6800,347.14
26.7000,322.92
26.7200,289.89
26.7400,277.65
26.7600,246.90
26.7800,227.04
26.8000,219.87
26.8200,202.30
26.8400,194.48
26.8600,199.45
26.8800,186.06
26.9000,191.29
26.9200,187.06
26.9400,181.64
26.9600,183.61
26.9800,189.42
27.0000,196.26
27.0200,186.05
27.0400,173.76
27.0600,184.02
27.0800,187.57
27.1000,189.05
27.1200,187.47
27.1400,186.15
27.1600,179.97
27.1800,182.67
27.2000,186.20
27.2200,194.89
27.2400,180.40
27.2600,188.14
27.2800,182.17
27.3000,189.42
27.3200,188.86
27.3400,177.65
27.3600,191.07
27.3800,179.25
27.4000,180.98
27.4200,184.00
27.4400,185.00
27.4600,187.09
27.4800,174.83
27.5000,184.42
27.5200,184.80
27.5400,182.17
27.5600,186.92
27.5800,183.51
27.6000,180.22
27.6200,189.75
27.6400,179.22
27.6600,182.31
27.6800,189.52
27.7000,194.37
27.7200,188.48
27.7400,187.80
27.7600,180.01
27.7800,181.51
27.8000,176.06
27.8200,178.53
27.8400,181.76
27.8600,185.54
27.8800,184.59
27.9000,184.20
27.9200,182.58
27.9400,185.16
27.9600,185.06
27.9800,177.87
28.0000,172.65
28.0200,189.40
28.0400,171.19
28.0600,175.67
28.0800,175.52
28.1000,178.39
28.1200,184.98
28.1400,183.34
28.1600,182.29
28.1800,186.32
28.2000,179.36
28.2200,192.36
28.2400,177.97
28.2600,186.96
28.2800,174.71
28.3000,181.82
28.3200,184.54
28.3400,184.61
28.3600,183.92
28.3800,181.52
28.4000,180.87
28.4200,179.30
28.4400,178.89
28.4600,175.87
28.4800,172.40
28.5000,185.06
28.5200,186.61
28.5400,189.72
28.5600,176.60
28.5800,178.66
28.6000,182.33
28.6200,171.36
28.6400,171.90
28.6600,174.67
28.6800,185.97
28.7000,175.63
28.7200,174.51
28.7400,172.26
28.7600,178.91
28.7800,179.34
28.8000,174.92
28.8200,178.49
28.8400,165.02
28.8600,171.14
28.8800,173.49
28.9000,176.25
28.9200,180.65
28.9400,176.02
28.9600,175.08
28.9800,180.30
29.0000,168.74
29.0200,171.29
29.0400,182.14
29.0600,166.61
29.0800,177.32
29.1000,171.47
29.1200,173.56
29.1400,174.28
29.1600,167.21
29.1800,173.79
29.2000,180.75
29.2200,178.06
29.2400,174.21
29.2600,179.77
29.2800,178.14
29.3000,187.89
29.3200,180.26
29.3400,186.44
29.3600,183.93
29.3800,195.97
29.4000,190.08
29.4200,186.75
29.4400,191.42
29.4600,180.24
29.4800,186.55
29.5000,180.58
29.5200,171.93
29.5400,174.62
29.5600,172.97
29.5800,183.42
29.6000,165.10
29.6200,176.66
29.6400,170.51
29.6600,155.32
29.6800,161.23
29.7000,166.29
29.7200,168.67
29.7400,160.51
29.7600,164.94
29.7800,174.01
29.8000,162.80
29.8200,156.31
29.8400,177.83
29.8600,155.83
29.8800,153.53
29.9000,158.23
29.9200,165.24
29.9400,167.87
29.9600,167.34
29.9800,154.70
30.0000,155.12
30.0200,159.30
30.0400,164.47
30.0600,150.87
30.0800,158.59
30.1000,159.77
30.1200,159.69
30.1400,159.91
30.1600,161.29
30.1800,161.44
30.2000,156.11
30.2200,166.62
30.2400,155.69
30.2600,160.81
30.2800,155.11
30.3000,154.62
30.3200,149.79
30.3400,155.46
30.3600,156.55
30.3800,167.91
30.4000,162.91
30.4200,160.50
30.4400,152.85
30.4600,150.80
30.4800,155.04
30.5000,148.65
30.5200,151.34
30.5400,153.17
30.5600,153.69
30.5800,161.12
30.6000,149.33
30.6200,151.04
30.6400,149.46
30.6600,160.57
30.6800,144.82
30.7000,149.56
30.7200,163.79
30.7400,147.14
30.7600,149.87
30.7800,149.93
30.8000,157.27
30.8200,144.77
30.8400,157.50
30.8600,143.34
30.8800,148.76
30.9000,149.13
30.9200,151.51
30.9400,149.82
30.9600,143.99
30.9800,147.31
31.0000,145.79
31.0200,149.56
31.0400,151.20
31.0600,142.14
31.0800,141.20
31.1000,141.20
31.1200,148.91
31.1400,146.18
31.1600,143.58
31.1800,145.28
31.2000,144.76
31.2200,136.71
31.2400,145.95
31.2600,149.03
31.2800,139.13
31.3000,139.49
31.3200,143.54
31.3400,132.96
31.3600,134.98
31.3800,147.80
31.4000,140.53
31.4200,145.52
31.4400,137.94
31.4600,142.27
31.4800,136.55
31.5000,134.20
31.5200,142.75
31.5400,140.80
31.5600,136.85
31.5800,137.84
31.6000,147.04
31.6200,141.08
31.6400,145.66
31.6600,140.67
31.6800,137.30
31.7000,142.45
31.7200,136.26
31.7400,136.39
31.7600,130.51
31.7800,137.18
31.8000,135.08
31.8200,143.81
31.8400,127.53
31.8600,138.53
31.8800,124.44
31.9000,142.03
31.9200,139.20
31.9400,136.65
31.9600,137.50
31.9800,144.21
32.0000,146.97
32.0200,153.66
32.0400,152.18
32.0600,179.32
32.0800,181.64
32.1000,187.45
32.1200,203.84
32.1400,215.01
32.1600,223.70
32.1800,231.55
32.2000,241.73
32.2200,229.10
32.2400,222.22
32.2600,211.70
32.2800,204.82
32.3000,188.50
32.3200,178.95
32.3400,160.50
32.3600,155.47
32.3800,146.51
32.4000,143.65
32.4200,131.62
32.4400,134.34
32.4600,124.08
32.4800,121.10
32.5000,117.35
32.5200,134.05
32.5400,124.78
32.5600,118.18
32.5800,127.91
32.6000,117.61
32.6200,124.46
32.6400,128.07
32.6600,124.06
32.6800,122.49
32.7000,118.32
32.7200,110.81
32.7400,114.97
32.7600,109.21
32.7800,111.72
32.8000,115.19
32.8200,117.26
32.8400,117.74
32.8600,121.17
32.8800,115.32
32.9000,126.02
32.9200,115.49
32.9400,126.71
32.9600,120.98
32.9800,117.87
33.0000,116.30
33.0200,121.15
33.0400,118.42
33.0600,122.10
33.0800,102.50
33.1000,107.80
33.1200,111.16
33.1400,106.06
33.1600,111.54
33.1800,108.83
33.2000,104.63
33.2200,109.73
33.2400,105.35
33.2600,115.07
33.2800,111.16
33.3000,116.90
33.3200,103.75
33.3400,112.80
33.3600,118.67
33.3800,104.54
33.4000,113.64
33.4200,114.64
33.4400,109.33
33.4600,107.39
33.4800,112.23
33.5000,114.01
33.5200,110.94
33.5400,104.05
33.5600,115.26
33.5800,107.44
33.6000,113.46
33.6200,110.14
33.6400,109.71
33.6600,108.33
33.6800,97.87
33.7000,98.62
33.7200,108.14
33.7400,104.55
33.7600,106.67
33.7800,102.95
33.8000,99.08
33.8200,96.08
33.8400,103.64
33.8600,103.93
33.8800,106.88
33.9000,103.46
33.9200,101.94
33.9400,105.33
33.9600,106.46
33.9800,106.60
34.0000,103.12
34.0200,113.55
34.0400,118.41
34.0600,113.03
34.0800,108.62
34.1000,111.61
34.1200,114.31
34.1400,112.20
34.1600,104.52
34.1800,116.39
34.2000,104.88
34.2200,98.53
34.2400,105.12
34.2600,114.05
34.2800,115.10
34.3000,97.67
34.3200,93.23
34.3400,98.48
34.3600,91.72
34.3800,92.10
34.4000,102.28
34.4200,94.27
34.4400,102.12
34.4600,86.78
34.4800,91.74
34.5000,88.14
34.5200,100.36
34.5400,93.31
34.5600,88.62
34.5800,86.41
34.6000,103.05
34.6200,96.10
34.6400,92.39
34.6600,92.99
34.6800,90.11
34.7000,93.22
34.7200,94.58
34.7400,97.61
34.7600,92.88
34.7800,94.97
34.8000,82.52
34.8200,89.97
34.8400,82.21
34.8600,89.66
34.8800,86.89
34.9000,84.21
34.9200,87.06
34.9400,87.34
34.9600,91.34
34.9800,89.98
35.0000,85.94
35.0200,87.67
35.0400,86.31
35.0600,93.72
35.0800,80.61
35.1000,94.61
35.1200,83.24
35.1400,81.75
35.1600,91.62
35.1800,92.76
35.2000,84.16
35.2200,90.80
35.2400,85.05
35.2600,76.28
35.2800,90.07
35.3000,81.57
35.3200,81.70
35.3400,81.82
35.3600,81.84
35.3800,79.93
35.4000,86.65
35.4200,87.26
35.4400,84.87
35.4600,82.61
35.4800,86.12
35.5000,79.30
35.5200,92.97
35.5400,79.70
35.5600,79.53
35.5800,73.82
35.6000,73.75
35.6200,92.93
35.6400,83.76
35.6600,85.67
35.6800,76.26
35.7000,82.63
35.7200,83.38
35.7400,81.08
35.7600,65.32
35.7800,77.87
35.8000,80.75
35.8200,81.56
35.8400,85.95
35.8600,81.99
35.8800,76.38
35.9000,72.24
35.9200,80.60
35.9400,84.61
35.9600,70.70
35.9800,78.32
36.0000,73.99
36.0200,71.28
