two_theta_deg,intensity
12.7600,51.99
12.7800,62.32
12.8000,62.47
12.8200,54.90
12.8400,54.78
12.8600,54.49
12.8800,55.10
12.9000,56.64
12.9200,56.97
12.9400,57.99
12.9600,56.09
12.9800,60.97
13.0000,64.64
13.0200,61.01
13.0400,66.19
13.0600,56.94
13.0800,59.47
13.1000,58.96
13.1200,57.85
13.1400,57.23
13.1600,61.05
13.1800,58.18
13.2000,57.42
13.2200,54.52
13.2400,50.41
13.2600,68.93
13.2800,59.47
13.3000,59.06
13.3200,55.75
13.3400,57.10
13.3600,54.25
13.3800,51.24
13.4000,50.38
13.4200,57.32
13.4400,64.08
13.4600,63.24
13.4800,52.39
13.5000,59.06
13.5200,60.09
13.5400,56.03
13.5600,57.59
13.5800,59.92
13.6000,51.49
13.6200,53.53
13.6400,56.84
13.6600,55.41
13.6800,59.89
13.7000,59.37
13.7200,63.51
13.7400,48.08
13.7600,61.86
13.7800,58.57
13.8000,62.36
13.8200,54.29
13.8400,60.54
13.8600,59.90
13.8800,60.59
13.9000,55.61
13.9200,56.88
13.9400,58.53
13.9600,59.74
13.9800,64.45
14.0000,57.95
14.0200,58.07
14.0400,62.06
14.0600,61.70
14.0800,58.67
14.1000,48.51
14.1200,63.55
14.1400,65.47
14.1600,58.49
14.1800,58.32
14.2000,64.28
14.2200,57.70
14.2400,59.38
14.2600,68.19
14.2800,64.13
14.3000,67.86
14.3200,53.50
14.3400,53.65
14.3600,61.51
14.3800,68.46
14.4000,62.46
14.4200,57.73
14.4400,64.56
14.4600,59.85
14.4800,59.78
14.5000,59.05
14.5200,68.32
14.5400,64.26
14.5600,48.76
14.5800,63.01
14.6000,59.50
14.6200,59.89
14.6400,62.99
14.6600,69.15
14.6800,62.69
14.7000,66.77
14.7200,71.33
14.7400,57.00
14.7600,62.49
14.7800,70.96
14.8000,58.32
14.8200,68.54
14.8400,66.08
14.8600,71.05
14.8800,59.61
14.9000,74.44
14.9200,54.38
14.9400,71.54
14.9600,68.66
14.9800,60.21
15.0000,63.50
15.0200,67.99
15.0400,70.77
15.0600,62.70
15.0800,76.57
15.1000,61.71
15.1200,75.97
15.1400,69.02
15.1600,68.16
15.1800,64.96
15.2000,69.82
15.2200,65.05
15.2400,71.65
15.2600,64.69
15.2800,71.65
15.3000,60.14
15.3200,68.68
15.3400,69.62
15.3600,60.12
15.3800,76.40
15.4000,71.38
15.4200,72.46
15.4400,70.65
15.4600,67.93
15.4800,79.17
15.5000,74.42
15.5200,70.13
15.5400,70.43
15.5600,78.92
15.5800,74.08
15.6000,68.25
15.6200,72.92
15.6400,69.59
15.6600,72.74
15.6800,70.47
15.7000,69.16
15.7200,70.15
15.7400,82.09
15.7600,68.60
15.7800,76.59
15.8000,70.34
15.8200,72.76
15.8400,67.18
15.8600,71.05
15.8800,72.30
15.9000,76.30
15.9200,73.09
15.9400,76.33
15.9600,82.55
15.9800,76.25
16.0000,77.19
16.0200,84.35
16.0400,80.93
16.0600,79.94
16.0800,78.67
16.1000,71.32
16.1200,84.86
16.1400,78.32
16.1600,91.36
16.1800,79.40
16.2000,77.75
16.2200,80.90
16.2400,82.67
16.2600,79.73
16.2800,71.07
16.3000,80.52
16.3200,87.59
16.3400,84.39
16.3600,76.88
16.3800,81.81
16.4000,82.14
16.4200,88.65
16.4400,77.99
16.4600,71.75
16.4800,80.84
16.5000,83.22
16.5200,87.70
16.5400,72.13
16.5600,71.74
16.5800,78.05
16.6000,92.95
16.6200,82.21
16.6400,82.21
16.6600,83.45
16.6800,88.09
16.7000,85.84
16.7200,84.22
16.7400,79.40
16.7600,84.91
16.7800,91.79
16.8000,84.87
16.8200,87.32
16.8400,95.55
16.8600,85.01
16.8800,98.82
16.9000,98.43
16.9200,92.78
16.9400,92.44
16.9600,91.51
16.9800,84.16
17.0000,96.91
17.0200,88.79
17.0400,82.58
17.0600,89.59
17.0800,94.44
17.1000,81.37
17.1200,87.31
17.1400,92.35
17.1600,94.08
17.1800,98.11
17.2000,95.94
17.2200,93.67
17.2400,97.70
17.2600,97.35
17.2800,87.50
17.3000,86.71
17.3200,100.88
17.3400,107.83
17.3600,101.43
17.3800,101.52
17.4000,92.85
17.4200,97.81
17.4400,97.16
17.4600,105.85
17.4800,97.31
17.5000,93.41
17.5200,102.71
17.5400,100.20
17.5600,99.69
17.5800,103.66
17.6000,114.94
17.6200,101.31
17.6400,104.84
17.6600,111.56
17.6800,120.15
17.7000,128.77
17.7200,139.11
17.7400,153.47
17.7600,174.78
17.7800,208.46
17.8000,241.69
17.8200,286.33
17.8400,334.09
17.8600,370.15
17.8800,441.25
17.9000,492.02
17.9200,540.45
17.9400,581.46
17.9600,619.30
17.9800,649.85
18.0000,654.75
18.0200,638.50
18.0400,624.70
18.0600,596.22
18.0800,546.26
18.1000,490.68
18.1200,445.10
18.1400,382.31
18.1600,341.79
18.1800,289.08
18.2000,247.76
18.2200,212.82
18.2400,181.68
18.2600,170.08
18.2800,158.86
18.3000,142.76
18.3200,132.89
18.3400,123.62
18.3600,133.59
18.3800,117.78
18.4000,115.75
18.4200,115.62
18.4400,130.07
18.4600,126.43
18.4800,126.10
18.5000,120.41
18.5200,118.44
18.5400,128.01
18.5600,116.60
18.5800,128.83
18.6000,124.68
18.6200,121.25
18.6400,122.29
18.6600,129.28
18.6800,124.83
18.7000,121.84
18.7200,132.35
18.7400,123.87
18.7600,133.37
18.7800,127.89
18.8000,132.10
18.8200,128.78
18.8400,128.84
18.8600,133.58
18.8800,139.75
18.9000,135.19
18.9200,126.46
18.9400,131.76
18.9600,140.05
18.9800,135.68
19.0000,129.48
19.0200,141.16
19.0400,133.80
19.0600,124.98
19.0800,135.02
19.1000,136.87
19.1200,132.36
19.1400,141.28
19.1600,140.39
19.1800,133.78
19.2000,134.13
19.2200,137.86
19.2400,138.26
19.2600,148.54
19.2800,140.14
19.3000,133.87
19.3200,147.89
19.3400,147.78
19.3600,143.35
19.3800,147.39
19.4000,148.27
19.4200,138.94
19.4400,138.58
19.4600,146.54
19.4800,143.58
19.5000,144.66
19.5200,142.24
19.5400,152.10
19.5600,145.97
19.5800,152.84
19.6000,153.20
19.6200,150.22
19.6400,154.76
19.6600,152.50
19.6800,160.39
19.7000,145.40
19.7200,150.37
19.7400,160.79
19.7600,154.05
19.7800,155.79
19.8000,154.52
19.8200,159.33
19.8400,153.91
19.8600,155.75
19.8800,155.51
19.9000,163.29
19.9200,157.91
19.9400,156.76
19.9600,162.87
19.9800,160.42
20.0000,160.37
20.0200,159.49
20.0400,158.29
20.0600,153.95
20.0800,160.81
20.1000,166.63
20.1200,166.11
20.1400,169.78
20.1600,166.12
20.1800,161.12
20.2000,172.36
20.2200,176.11
20.2400,161.77
20.2600,176.11
20.2800,167.64
20.3000,176.57
20.3200,173.29
20.3400,173.05
20.3600,179.84
20.3800,182.98
20.4000,172.51
20.4200,179.53
20.4400,180.25
20.4600,178.59
20.4800,186.03
20.5000,180.97
20.5200,186.23
20.5400,194.06
20.5600,192.54
20.5800,200.33
20.6000,213.04
20.6200,222.85
20.6400,243.03
20.6600,269.23
20.6800,293.74
20.7000,323.61
20.7200,341.01
20.7400,368.78
20.7600,393.94
20.7800,395.26
20.8000,406.69
20.8200,405.92
20.8400,396.83
20.8600,394.65
20.8800,345.49
20.9000,324.00
20.9200,300.32
20.9400,281.36
20.9600,262.26
20.9800,248.71
21.0000,232.13
21.0200,212.83
21.0400,212.18
21.0600,206.96
21.0800,207.56
21.1000,197.05
21.1200,193.79
21.1400,196.87
21.1600,193.37
21.1800,196.19
21.2000,196.50
21.2200,204.19
21.2400,210.87
21.2600,207.49
21.2800,210.27
21.3000,203.74
21.3200,208.69
21.3400,205.71
21.3600,211.09
21.3800,209.08
21.4000,212.47
21.4200,210.69
21.4400,212.86
21.4600,209.49
21.4800,214.45
21.5000,217.22
21.5200,214.29
21.5400,219.97
21.5600,223.69
21.5800,219.60
21.6000,214.92
21.6200,212.01
21.6400,216.16
21.6600,217.16
21.6800,222.74
21.7000,219.39
21.7200,217.58
21.7400,224.74
21.7600,221.72
21.7800,224.91
21.8000,227.16
21.8200,233.01
21.8400,225.66
21.8600,219.12
21.8800,225.56
21.9000,236.65
21.9200,231.73
21.9400,227.93
21.9600,239.00
21.9800,234.18
22.0000,235.90
22.0200,225.89
22.0400,239.84
22.0600,234.19
22.0800,237.03
22.1000,232.85
22.1200,230.44
22.1400,237.59
22.1600,238.11
22.1800,233.60
22.2000,238.40
22.2200,240.72
22.2400,241.80
22.2600,248.28
22.2800,248.98
22.3000,247.93
22.3200,241.11
22.3400,237.86
22.3600,249.19
22.3800,249.89
22.4000,241.66
22.4200,256.65
22.4400,251.75
22.4600,243.91
22.4800,248.92
22.5000,244.56
22.5200,252.67
22.5400,247.54
22.5600,247.45
22.5800,251.02
22.6000,240.38
22.6200,254.63
22.6400,252.66
22.6600,247.64
22.6800,255.45
22.7000,253.92
22.7200,264.72
22.7400,255.13
22.7600,262.06
22.7800,256.05
22.8000,256.09
22.8200,261.86
22.8400,264.82
22.8600,269.12
22.8800,259.63
22.9000,265.60
22.9200,257.29
22.9400,256.72
22.9600,266.16
22.9800,272.51
23.0000,253.96
23.0200,262.85
23.0400,265.80
23.0600,267.87
23.0800,272.31
23.1000,264.59
23.1200,268.90
23.1400,281.08
23.1600,275.96
23.1800,261.16
23.2000,265.81
23.2200,274.70
23.2400,274.28
23.2600,273.76
23.2800,268.35
23.3000,284.36
23.3200,277.20
23.3400,275.50
23.3600,291.10
23.3800,284.92
23.4000,277.19
23.4200,287.58
23.4400,279.35
23.4600,290.64
23.4800,284.19
23.5000,293.84
23.5200,289.55
23.5400,295.09
23.5600,283.29
23.5800,282.71
23.6000,285.55
23.6200,285.96
23.6400,296.01
23.6600,293.26
23.6800,289.85
23.7000,294.08
23.7200,293.96
23.7400,298.47
23.7600,288.26
23.7800,286.72
23.8000,294.59
23.8200,295.84
23.8400,288.38
23.8600,295.06
23.8800,294.46
23.9000,305.22
23.9200,293.15
23.9400,301.75
23.9600,300.45
23.9800,299.23
24.0000,295.65
24.0200,303.11
24.0400,305.36
24.0600,298.94
24.0800,305.56
24.1000,299.92
24.1200,303.44
24.1400,307.68
24.1600,303.82
24.1800,299.94
24.2000,305.19
24.2200,307.68
24.2400,308.04
24.2600,309.07
24.2800,320.65
24.3000,308.88
24.3200,315.10
24.3400,315.43
24.3600,315.63
24.3800,304.52
24.4000,310.36
24.4200,314.75
24.4400,314.97
24.4600,306.60
24.4800,301.98
24.5000,320.12
24.5200,311.71
24.5400,321.63
24.5600,322.07
24.5800,315.44
24.6000,325.69
24.6200,311.27
24.6400,326.03
24.6600,317.69
24.6800,323.11
24.7000,317.43
24.7200,320.18
24.7400,319.87
24.7600,317.49
24.7800,314.51
24.8000,323.71
24.8200,321.11
24.8400,323.58
24.8600,323.23
24.8800,323.75
24.9000,328.38
24.9200,318.78
24.9400,327.10
24.9600,332.04
24.9800,332.74
25.0000,323.46
25.0200,329.62
25.0400,331.83
25.0600,329.85
25.0800,335.56
25.1000,328.91
25.1200,331.32
25.1400,332.11
25.1600,331.49
25.1800,333.04
25.2000,334.65
25.2200,329.17
25.2400,329.96
25.2600,334.00
25.2800,329.56
25.3000,327.23
25.3200,336.17
25.3400,331.57
25.3600,335.67
25.3800,338.07
25.4000,338.03
25.4200,341.99
25.4400,336.84
25.4600,335.88
25.4800,331.88
25.5000,337.73
25.5200,340.57
25.5400,341.21
25.5600,330.89
25.5800,337.83
25.6000,339.61
25.6200,332.56
25.6400,340.55
25.6600,338.07
25.6800,336.76
25.7000,345.38
25.7200,346.25
25.7400,337.22
25.7600,339.05
25.7800,346.41
25.8000,336.21
25.8200,348.65
25.8400,342.07
25.8600,338.13
25.8800,349.01
25.9000,337.87
25.9200,346.91
25.9400,342.19
25.9600,346.20
25.9800,348.93
26.0000,346.76
26.0200,353.08
26.0400,346.65
26.0600,343.22
26.0800,346.29
26.1000,343.69
26.1200,344.73
26.1400,348.32
26.1600,339.94
26.1800,354.43
26.2000,348.40
26.2200,342.30
26.2400,348.67
26.2600,349.11
26.2800,350.41
26.3000,343.73
26.3200,359.72
26.3400,359.09
26.3600,369.18
26.3800,375.26
26.4000,385.28
26.4200,403.51
26.4400,407.77
26.4600,423.29
26.4800,445.39
26.5000,489.36
26.5200,506.02
26.5400,536.65
26.5600,553.25
26.5800,561.66
26.6000,574.84
26.6200,559.76
26.6400,549.90
26.6600,533.72
26.6800,500.95
26.7000,487.51
26.7200,450.28
26.7400,427.05
26.7600,410.69
26.7800,387.87
26.8000,384.92
26.8200,374.34
26.8400,352.47
26.8600,361.01
26.8800,354.46
26.9000,350.29
26.9200,356.68
26.9400,346.91
26.9600,355.24
26.9800,352.66
27.0000,356.92
27.0200,351.85
27.0400,348.02
27.0600,347.99
27.0800,349.60
27.1000,353.82
27.1200,354.18
27.1400,344.96
27.1600,352.80
27.1800,358.21
27.2000,348.89
27.2200,356.63
27.2400,350.84
27.2600,346.13
27.2800,355.34
27.3000,350.59
27.3200,357.95
27.3400,346.89
27.3600,351.18
27.3800,348.24
27.4000,349.09
27.4200,336.00
27.4400,352.43
27.4600,347.78
27.4800,339.42
27.5000,342.63
27.5200,347.32
27.5400,355.79
27.5600,347.62
27.5800,351.35
27.6000,351.09
27.6200,356.89
27.6400,347.16
27.6600,352.95
27.6800,353.78
27.7000,343.91
27.7200,343.46
27.7400,342.63
27.7600,349.73
27.7800,349.43
27.8000,345.35
27.8200,341.24
27.8400,350.89
27.8600,351.92
27.8800,346.92
27.9000,339.11
27.9200,345.18
27.9400,346.95
27.9600,336.42
27.9800,355.98
28.0000,340.29
28.0200,333.97
28.0400,344.11
28.0600,341.58
28.0800,343.83
28.1000,342.09
28.1200,350.46
28.1400,340.37
28.1600,337.33
28.1800,341.42
28.2000,336.16
28.2200,338.52
28.2400,349.59
28.2600,344.26
28.2800,345.85
28.3000,342.03
28.3200,336.72
28.3400,344.72
28.3600,342.09
28.3800,341.48
28.4000,336.83
28.4200,339.65
28.4400,326.21
28.4600,340.11
28.4800,332.95
28.5000,344.40
28.5200,342.99
28.5400,326.92
28.5600,332.70
28.5800,340.09
28.6000,339.23
28.6200,341.26
28.6400,320.29
28.6600,328.45
28.6800,338.24
28.7000,338.44
28.7200,332.67
28.7400,324.93
28.7600,334.92
28.7800,330.16
28.8000,332.44
28.8200,334.06
28.8400,330.44
28.8600,334.38
28.8800,337.88
28.9000,337.94
28.9200,325.08
28.9400,321.50
28.9600,335.32
28.9800,329.70
29.0000,318.23
29.0200,330.78
29.0400,322.42
29.0600,321.60
29.0800,324.05
29.1000,320.60
29.1200,329.93
29.1400,326.53
29.1600,326.68
29.1800,331.02
29.2000,325.56
29.2200,349.53
29.2400,339.83
29.2600,355.46
29.2800,356.52
29.3000,366.03
29.3200,375.20
29.3400,398.29
29.3600,402.40
29.3800,411.45
29.4000,398.66
29.4200,403.42
29.4400,395.84
29.4600,391.90
29.4800,381.46
29.5000,365.30
29.5200,354.22
29.5400,345.61
29.5600,339.30
29.5800,338.96
29.6000,321.63
29.6200,322.23
29.6400,320.13
29.6600,314.37
29.6800,323.97
29.7000,311.09
29.7200,308.33
29.7400,305.59
29.7600,297.23
29.7800,308.26
29.8000,308.63
29.8200,299.92
29.8400,306.87
29.8600,301.00
29.8800,307.39
29.9000,306.46
29.9200,302.33
29.9400,303.00
29.9600,299.27
29.9800,298.82
30.0000,295.22
30.0200,298.85
30.0400,299.16
30.0600,295.63
30.0800,295.61
30.1000,295.44
30.1200,293.61
30.1400,301.29
30.1600,301.89
30.1800,299.98
30.2000,286.95
30.2200,288.27
30.2400,291.40
30.2600,292.64
30.2800,294.43
30.3000,293.56
30.3200,289.48
30.3400,288.31
30.3600,283.35
30.3800,285.94
30.4000,280.57
30.4200,285.80
30.4400,276.17
30.4600,286.35
30.4800,290.30
30.5000,290.51
30.5200,290.20
30.5400,283.09
30.5600,291.36
30.5800,280.76
30.6000,287.09
30.6200,284.27
30.6400,274.65
30.6600,274.08
30.6800,274.88
30.7000,279.33
30.7200,277.63
30.7400,280.24
30.7600,269.95
30.7800,286.59
30.8000,279.16
30.8200,272.04
30.8400,270.24
30.8600,272.95
30.8800,274.43
30.9000,279.11
30.9200,275.51
30.9400,262.73
30.9600,265.49
30.9800,264.62
31.0000,263.20
31.0200,268.18
31.0400,264.84
31.0600,264.87
31.0800,273.83
31.1000,272.29
31.1200,276.82
31.1400,263.51
31.1600,259.45
31.1800,265.54
31.2000,252.36
31.2200,264.17
31.2400,256.69
31.2600,266.10
31.2800,267.43
31.3000,259.88
31.3200,258.54
31.3400,244.03
31.3600,267.09
31.3800,252.30
31.4000,250.66
31.4200,257.97
31.4400,251.54
31.4600,253.42
31.4800,257.66
31.5000,254.07
31.5200,248.98
31.5400,248.61
31.5600,239.31
31.5800,252.68
31.6000,247.79
31.6200,245.92
31.6400,233.95
31.6600,243.87
31.6800,240.00
31.7000,244.74
31.7200,242.16
31.7400,243.59
31.7600,242.67
31.7800,242.75
31.8000,231.12
31.8200,237.28
31.8400,246.92
31.8600,235.64
31.8800,230.85
31.9000,237.19
31.9200,241.44
31.9400,233.58
31.9600,231.03
31.9800,235.72
32.0000,226.12
32.0200,235.60
32.0400,232.03
32.0600,228.51
32.0800,222.14
32.1000,229.38
32.1200,224.18
32.1400,218.82
32.1600,228.47
32.1800,225.33
32.2000,230.33
32.2200,226.48
32.2400,231.14
32.2600,217.77
32.2800,218.41
32.3000,223.98
32.3200,211.78
32.3400,231.94
32.3600,220.97
32.3800,214.55
32.4000,227.93
32.4200,207.27
32.4400,222.42
32.4600,212.93
32.4800,219.98
32.5000,218.18
32.5200,215.93
32.5400,203.19
32.5600,217.47
32.5800,214.44
32.6000,208.03
32.6200,205.20
32.6400,211.65
32.6600,211.20
32.6800,209.34
32.7000,202.10
32.7200,203.81
32.7400,204.87
32.7600,205.98
32.7800,206.52
32.8000,199.07
32.8200,191.62
32.8400,204.68
32.8600,206.18
32.8800,195.40
32.9000,204.52
32.9200,196.01
32.9400,194.68
32.9600,207.63
32.9800,192.19
33.0000,196.07
33.0200,202.02
33.0400,191.94
33.0600,186.63
33.0800,193.24
33.1000,189.68
33.1200,191.84
33.1400,191.38
33.1600,192.97
33.1800,196.90
33.2000,195.81
33.2200,195.27
33.2400,187.48
33.2600,185.69
33.2800,180.63
33.3000,197.69
33.3200,187.52
33.3400,192.72
33.3600,180.58
33.3800,182.91
33.4000,179.65
33.4200,184.54
33.4400,172.21
33.4600,170.77
33.4800,179.70
33.5000,173.14
33.5200,170.06
33.5400,180.02
33.5600,181.17
33.5800,177.88
33.6000,180.65
33.6200,173.34
33.6400,182.03
33.6600,177.80
33.6800,176.26
33.7000,170.44
33.7200,176.34
33.7400,182.77
33.7600,184.59
33.7800,186.54
33.8000,188.38
33.8200,205.67
33.8400,226.89
33.8600,242.47
33.8800,265.89
33.9000,295.82
33.9200,346.35
33.9400,392.29
33.9600,437.82
33.9800,493.21
34.0000,544.29
34.0200,590.70
34.0400,636.54
34.0600,677.78
34.0800,686.36
34.1000,706.57
34.1200,684.90
34.1400,661.28
34.1600,628.69
34.1800,593.97
34.2000,542.05
34.2200,485.33
34.2400,425.44
34.2600,376.27
34.2800,326.22
34.3000,285.02
34.3200,259.64
34.3400,221.25
34.3600,207.39
34.3800,185.61
34.4000,174.81
34.4200,162.60
34.4400,153.57
34.4600,157.03
34.4800,152.65
34.5000,145.03
34.5200,152.90
34.5400,153.65
34.5600,142.86
34.5800,149.93
34.6000,144.15
34.6200,141.14
34.6400,141.00
34.6600,134.20
34.6800,142.82
34.7000,142.51
34.7200,146.51
34.7400,139.27
34.7600,139.24
34.7800,139.29
34.8000,141.19
34.8200,145.23
34.8400,135.24
34.8600,145.22
34.8800,142.17
34.9000,138.05
34.9200,134.95
34.9400,136.63
34.9600,133.84
34.9800,140.42
35.0000,131.68
35.0200,140.99
35.0400,132.93
35.0600,127.70
35.0800,128.27
35.1000,134.37
35.1200,129.31
35.1400,125.96
35.1600,127.21
35.1800,128.69
35.2000,137.08
35.2200,119.16
35.2400,134.14
35.2600,115.52
35.2800,124.27
35.3000,131.72
35.3200,119.81
35.3400,124.85
35.3600,127.90
35.3800,119.38
35.4000,127.84
35.4200,118.92
35.4400,125.46
35.4600,121.98
35.4800,119.48
35.5000,112.60
35.5200,121.03
35.5400,111.10
35.5600,127.81
35.5800,120.26
35.6000,124.74
35.6200,112.04
35.6400,114.78
35.6600,115.53
35.6800,117.62
35.7000,123.00
35.7200,118.42
35.7400,122.04
35.7600,112.14
35.7800,109.17
35.8000,119.29
35.8200,112.20
35.8400,109.56
35.8600,102.56
35.8800,99.18
35.9000,120.83
35.9200,111.49
35.9400,118.81
35.9600,100.51
35.9800,112.28
36.0000,106.75
36.0200,100.79
