two_theta_deg,intensity
19.5000,141.48
19.5200,153.57
19.5400,142.08
19.5600,153.96
19.5800,150.07
19.6000,154.49
19.6200,157.97
19.6400,150.49
19.6600,152.04
19.6800,156.72
19.7000,158.39
19.7200,152.40
19.7400,146.33
19.7600,156.05
19.7800,156.48
19.8000,149.05
19.8200,149.30
19.8400,158.48
19.8600,163.66
19.8800,171.52
19.9000,159.05
19.9200,154.99
19.9400,155.96
19.9600,163.35
19.9800,159.07
20.0000,159.89
20.0200,165.28
20.0400,164.51
20.0600,156.70
20.0800,161.64
20.1000,170.92
20.1200,170.29
20.1400,157.05
20.1600,173.44
20.1800,174.03
20.2000,157.09
20.2200,174.82
20.2400,175.51
20.2600,175.94
20.2800,168.74
20.3000,164.85
20.3200,171.78
20.3400,175.50
20.3600,171.10
20.3800,179.87
20.4000,177.15
20.4200,168.16
20.4400,174.45
20.4600,179.86
20.4800,178.83
20.5000,180.02
20.5200,186.49
20.5400,192.81
20.5600,192.30
20.5800,203.54
20.6000,211.58
20.6200,216.68
20.6400,243.60
20.6600,262.22
20.6800,288.54
20.7000,325.18
20.7200,346.98
20.7400,375.43
20.7600,391.26
20.7800,399.63
20.8000,414.71
20.8200,408.52
20.8400,390.86
20.8600,374.35
20.8800,343.79
20.9000,328.93
20.9200,307.27
20.9400,274.56
20.9600,272.64
20.9800,230.56
21.0000,229.29
21.0200,210.49
21.0400,207.89
21.0600,209.82
21.0800,201.57
21.1000,206.66
21.1200,204.59
21.1400,187.42
21.1600,200.48
21.1800,205.38
21.2000,203.98
21.2200,202.42
21.2400,210.52
21.2600,214.60
21.2800,201.71
21.3000,209.27
21.3200,213.49
21.3400,207.98
21.3600,216.23
21.3800,209.78
21.4000,217.00
21.4200,213.00
21.4400,210.95
21.4600,209.01
21.4800,213.19
21.5000,216.88
21.5200,209.73
21.5400,219.42
21.5600,219.76
21.5800,217.57
21.6000,210.02
21.6200,214.41
21.6400,215.79
21.6600,220.47
21.6800,219.75
21.7000,225.79
21.7200,227.49
21.7400,213.56
21.7600,223.55
21.7800,228.82
21.8000,225.76
21.8200,230.58
21.8400,225.79
21.8600,224.92
21.8800,229.98
21.9000,222.52
21.9200,226.55
21.9400,216.93
21.9600,235.22
21.9800,230.99
22.0000,230.21
22.0200,233.46
22.0400,231.61
22.0600,223.08
22.0800,229.36
22.1000,243.76
22.1200,233.31
22.1400,241.62
22.1600,240.74
22.1800,240.98
22.2000,231.52
22.2200,236.93
22.2400,253.37
22.2600,232.18
22.2800,241.19
22.3000,251.77
22.3200,245.18
22.3400,245.08
22.3600,242.37
22.3800,249.57
22.4000,243.68
22.4200,250.92
22.4400,251.83
22.4600,252.37
22.4800,252.71
22.5000,246.96
22.5200,245.66
22.5400,246.41
22.5600,257.64
22.5800,250.58
22.6000,251.77
22.6200,256.29
22.6400,256.43
22.6600,251.97
22.6800,249.57
22.7000,261.00
22.7200,263.55
22.7400,255.82
22.7600,254.97
22.7800,255.55
22.8000,254.75
22.8200,263.79
22.8400,266.88
22.8600,264.69
22.8800,265.92
22.9000,271.25
22.9200,261.48
22.9400,272.75
22.9600,264.60
22.9800,271.51
23.0000,269.49
23.0200,270.22
23.0400,272.69
23.0600,267.82
23.0800,272.49
23.1000,275.16
23.1200,266.47
23.1400,273.39
23.1600,273.74
23.1800,275.36
23.2000,273.39
23.2200,272.10
23.2400,281.68
23.2600,280.40
23.2800,277.21
23.3000,280.29
23.3200,268.42
23.3400,277.65
23.3600,269.55
23.3800,280.05
23.4000,286.10
23.4200,281.12
23.4400,290.77
23.4600,281.87
23.4800,287.17
23.5000,280.25
23.5200,283.89
23.5400,286.10
23.5600,280.93
23.5800,282.40
23.6000,293.74
23.6200,287.38
23.6400,294.74
23.6600,294.91
23.6800,295.79
23.7000,301.67
23.7200,294.18
23.7400,292.89
23.7600,289.94
23.7800,287.30
23.8000,294.20
23.8200,287.85
23.8400,290.86
23.8600,291.51
23.8800,290.62
23.9000,303.00
23.9200,291.83
23.9400,299.04
23.9600,311.66
23.9800,293.06
24.0000,292.41
24.0200,301.80
24.0400,316.08
24.0600,302.04
24.0800,304.03
24.1000,300.40
24.1200,303.33
24.1400,307.30
24.1600,303.38
24.1800,309.30
24.2000,305.02
24.2200,304.14
24.2400,306.43
24.2600,307.93
24.2800,306.24
24.3000,314.15
24.3200,304.82
24.3400,307.41
24.3600,307.09
24.3800,308.80
24.4000,307.78
24.4200,311.93
24.4400,313.26
24.4600,315.62
24.4800,317.44
24.5000,324.74
24.5200,325.67
24.5400,316.25
24.5600,308.74
24.5800,307.68
24.6000,324.80
24.6200,324.13
24.6400,322.40
24.6600,323.13
24.6800,319.00
24.7000,316.76
24.7200,332.53
24.7400,318.64
24.7600,317.66
24.7800,325.91
24.8000,332.17
24.8200,323.20
24.8400,323.90
24.8600,327.14
24.8800,312.49
24.9000,315.94
24.9200,327.69
24.9400,326.78
24.9600,320.99
24.9800,321.80
25.0000,330.83
25.0200,323.41
25.0400,337.27
25.0600,332.93
25.0800,336.87
25.1000,330.35
25.1200,333.51
25.1400,326.65
25.1600,328.85
25.1800,336.69
25.2000,334.27
25.2200,338.42
25.2400,328.37
25.2600,336.38
25.2800,335.69
25.3000,332.63
25.3200,335.81
25.3400,332.69
25.3600,339.10
25.3800,332.59
25.4000,323.58
25.4200,325.18
25.4400,335.62
25.4600,333.90
25.4800,327.71
25.5000,335.73
25.5200,346.17
25.5400,335.53
25.5600,330.87
25.5800,338.19
25.6000,344.42
25.6200,345.67
25.6400,336.76
25.6600,325.88
25.6800,333.34
25.7000,339.17
25.7200,336.39
25.7400,342.18
25.7600,337.66
25.7800,347.04
25.8000,340.80
25.8200,347.85
25.8400,344.79
25.8600,339.23
25.8800,339.01
25.9000,338.51
25.9200,346.58
25.9400,340.56
25.9600,349.83
25.9800,343.21
26.0000,342.08
26.0200,332.84
26.0400,351.49
26.0600,347.65
26.0800,349.31
26.1000,334.20
26.1200,348.38
26.1400,340.29
26.1600,339.67
26.1800,350.61
26.2000,342.64
26.2200,347.46
26.2400,347.46
26.2600,347.49
26.2800,361.85
26.3000,356.38
26.3200,355.15
26.3400,360.33
26.3600,366.42
26.3800,365.71
26.4000,378.52
26.4200,400.10
26.4400,409.34
26.4600,429.81
26.4800,451.34
26.5000,478.05
26.5200,501.73
26.5400,535.01
26.5600,547.98
26.5800,566.79
26.6000,567.45
26.6200,549.41
26.6400,550.02
26.6600,536.74
26.6800,511.91
26.7000,476.87
26.7200,453.03
26.7400,435.90
26.7600,403.19
26.7800,387.11
26.8000,372.66
26.8200,367.54
26.8400,354.13
26.8600,359.52
26.8800,353.84
26.9000,350.09
26.9200,356.35
26.9400,350.45
26.9600,347.25
26.9800,346.84
27.0000,347.23
27.0200,353.65
27.0400,346.05
27.0600,352.36
27.0800,355.74
27.1000,353.03
27.1200,349.19
27.1400,349.92
27.1600,352.74
27.1800,344.50
27.2000,347.74
27.2200,344.43
27.2400,345.53
27.2600,354.84
27.2800,345.60
27.3000,347.28
27.3200,363.46
27.3400,345.49
27.3600,351.06
27.3800,356.98
27.4000,349.00
27.4200,354.87
27.4400,348.71
27.4600,340.21
27.4800,350.95
27.5000,353.23
27.5200,346.54
27.5400,349.09
27.5600,344.68
27.5800,350.17
27.6000,348.70
27.6200,344.65
27.6400,355.46
27.6600,350.71
27.6800,344.51
27.7000,349.81
27.7200,347.98
27.7400,336.28
27.7600,345.42
27.7800,341.24
27.8000,339.29
27.8200,344.97
27.8400,338.74
27.8600,343.57
27.8800,345.59
27.9000,343.73
27.9200,348.17
27.9400,343.48
27.9600,339.37
27.9800,332.74
28.0000,336.62
28.0200,342.89
28.0400,348.68
28.0600,340.40
28.0800,345.39
28.1000,344.68
28.1200,340.96
28.1400,340.02
28.1600,336.02
28.1800,334.67
28.2000,341.55
28.2200,342.99
28.2400,341.50
28.2600,346.58
28.2800,336.73
28.3000,338.25
28.3200,339.84
28.3400,342.93
28.3600,336.93
28.3800,333.62
28.4000,339.46
28.4200,334.66
28.4400,340.88
28.4600,332.72
28.4800,340.29
28.5000,334.88
28.5200,342.88
28.5400,336.53
28.5600,342.99
28.5800,337.73
28.6000,333.93
28.6200,342.48
28.6400,330.92
28.6600,340.87
28.6800,330.25
28.7000,335.37
28.7200,337.14
28.7400,320.37
28.7600,327.38
28.7800,329.09
28.8000,332.62
28.8200,325.93
28.8400,338.27
28.8600,328.57
28.8800,330.03
28.9000,321.48
28.9200,332.53
28.9400,340.63
28.9600,324.62
28.9800,326.18
29.0000,325.27
29.0200,325.23
29.0400,321.96
29.0600,322.98
29.0800,328.93
29.1000,321.55
29.1200,329.70
29.1400,329.36
29.1600,329.11
29.1800,333.58
29.2000,324.27
29.2200,336.33
29.2400,343.46
29.2600,350.07
29.2800,365.02
29.3000,372.22
29.3200,386.42
29.3400,393.37
29.3600,402.67
29.3800,399.27
29.4000,395.52
29.4200,393.34
29.4400,405.63
29.4600,397.19
29.4800,388.86
29.5000,354.86
29.5200,346.02
29.5400,344.62
29.5600,333.06
29.5800,323.23
29.6000,324.91
29.6200,315.19
29.6400,317.04
29.6600,316.01
29.6800,312.14
29.7000,307.94
29.7200,311.64
29.7400,306.83
29.7600,304.69
29.7800,304.10
29.8000,311.76
29.8200,306.22
29.8400,306.94
29.8600,311.97
29.8800,299.36
29.9000,304.68
29.9200,305.90
29.9400,306.75
29.9600,310.19
29.9800,296.48
30.0000,300.96
30.0200,301.00
30.0400,298.54
30.0600,290.40
30.0800,287.92
30.1000,303.78
30.1200,296.00
30.1400,302.69
30.1600,301.77
30.1800,294.60
30.2000,290.29
30.2200,300.73
30.2400,295.75
30.2600,290.24
30.2800,284.39
30.3000,278.77
30.3200,290.92
30.3400,282.57
30.3600,289.11
30.3800,290.91
30.4000,287.47
30.4200,290.38
30.4400,285.06
30.4600,282.29
30.4800,285.32
30.5000,280.57
30.5200,291.96
30.5400,276.21
30.5600,284.64
30.5800,278.30
30.6000,281.41
30.6200,276.24
30.6400,276.44
30.6600,275.34
30.6800,274.88
30.7000,274.84
30.7200,282.61
30.7400,271.34
30.7600,271.61
30.7800,268.33
30.8000,281.73
30.8200,266.82
30.8400,275.45
30.8600,267.07
30.8800,274.46
30.9000,271.10
30.9200,266.05
30.9400,271.14
30.9600,268.31
30.9800,269.46
31.0000,265.82
31.0200,267.20
31.0400,272.25
31.0600,263.81
31.0800,273.88
31.1000,269.84
31.1200,264.32
31.1400,257.14
31.1600,266.39
31.1800,265.54
31.2000,252.79
31.2200,256.02
31.2400,252.44
31.2600,264.82
31.2800,255.85
31.3000,256.28
31.3200,257.52
31.3400,258.05
31.3600,244.98
31.3800,258.10
31.4000,256.50
31.4200,263.42
31.4400,251.49
31.4600,252.72
31.4800,250.87
31.5000,258.17
31.5200,242.81
31.5400,256.03
31.5600,251.89
31.5800,243.07
31.6000,246.55
31.6200,250.29
31.6400,234.03
31.6600,237.27
31.6800,232.81
31.7000,246.97
31.7200,236.87
31.7400,239.85
31.7600,237.87
31.7800,236.86
31.8000,244.57
31.8200,239.87
31.8400,226.81
31.8600,229.91
31.8800,236.91
31.9000,224.08
31.9200,235.29
31.9400,238.37
31.9600,226.76
31.9800,238.73
32.0000,231.74
32.0200,229.15
32.0400,240.54
32.0600,228.95
32.0800,232.43
32.1000,234.40
32.1200,225.91
32.1400,231.41
32.1600,229.74
32.1800,229.21
32.2000,228.83
32.2200,216.10
32.2400,230.71
32.2600,225.41
32.2800,225.27
32.3000,231.56
32.3200,220.07
32.3400,206.24
32.3600,216.90
32.3800,219.06
32.4000,226.02
32.4200,221.39
32.4400,223.98
32.4600,211.61
32.4800,220.67
32.5000,209.25
32.5200,213.96
32.5400,213.15
32.5600,218.10
32.5800,209.50
32.6000,213.60
32.6200,209.99
32.6400,216.35
32.6600,206.65
32.6800,201.50
32.7000,206.16
32.7200,212.13
32.7400,200.90
32.7600,208.82
32.7800,197.28
32.8000,206.76
32.8200,200.21
32.8400,207.16
32.8600,189.58
32.8800,197.30
32.9000,196.20
32.9200,204.61
32.9400,202.83
32.9600,199.53
32.9800,196.88
33.0000,198.91
33.0200,198.58
33.0400,195.99
33.0600,198.19
33.0800,189.80
33.1000,201.69
33.1200,188.21
33.1400,199.71
33.1600,182.99
33.1800,194.67
33.2000,177.96
33.2200,190.66
33.2400,187.26
33.2600,189.88
33.2800,189.03
33.3000,188.62
33.3200,196.82
33.3400,185.88
33.3600,182.62
33.3800,185.72
33.4000,181.71
33.4200,186.39
33.4400,180.94
33.4600,173.31
33.4800,175.59
33.5000,180.54
33.5200,171.14
33.5400,180.08
33.5600,176.07
33.5800,171.39
33.6000,172.85
33.6200,169.51
33.6400,182.31
33.6600,165.80
33.6800,170.17
33.7000,174.74
33.7200,171.23
33.7400,180.56
33.7600,178.13
33.7800,183.36
33.8000,191.15
33.8200,203.89
33.8400,224.94
33.8600,246.53
33.8800,277.13
33.9000,310.50
33.9200,357.35
33.9400,403.97
33.9600,468.75
33.9800,531.90
34.0000,581.12
34.0200,641.77
34.0400,679.24
34.0600,743.04
34.0800,750.74
34.1000,762.30
34.1200,750.08
34.1400,724.85
34.1600,687.75
34.1800,635.96
34.2000,575.37
34.2200,524.46
34.2400,456.14
34.2600,404.31
34.2800,345.81
34.3000,308.37
34.3200,256.92
34.3400,235.92
34.3600,212.78
34.3800,186.20
34.4000,176.89
34.4200,155.79
34.4400,158.88
34.4600,152.85
34.4800,143.28
34.5000,151.67
34.5200,144.10
34.5400,143.51
34.5600,149.56
34.5800,150.21
34.6000,149.18
34.6200,154.12
34.6400,137.74
34.6600,137.42
34.6800,133.78
34.7000,138.96
34.7200,139.25
34.7400,152.95
34.7600,145.54
34.7800,138.80
34.8000,134.97
34.8200,144.12
34.8400,142.53
34.8600,146.78
34.8800,135.06
34.9000,129.31
34.9200,125.68
34.9400,142.13
34.9600,131.75
34.9800,134.95
35.0000,128.78
35.0200,124.37
35.0400,134.26
35.0600,134.55
35.0800,135.94
35.1000,127.57
35.1200,130.42
35.1400,141.18
35.1600,130.93
35.1800,125.08
35.2000,136.85
35.2200,117.08
35.2400,127.38
35.2600,129.23
35.2800,129.02
35.3000,120.80
35.3200,126.16
35.3400,127.21
35.3600,119.42
35.3800,123.85
35.4000,119.61
35.4200,124.66
35.4400,120.50
35.4600,124.02
35.4800,120.31
35.5000,113.43
35.5200,127.19
35.5400,121.70
35.5600,120.06
35.5800,111.04
35.6000,111.62
35.6200,117.88
35.6400,115.22
35.6600,124.38
35.6800,114.17
35.7000,106.49
35.7200,113.13
35.7400,105.97
35.7600,119.25
35.7800,118.48
35.8000,110.32
35.8200,117.44
35.8400,118.73
35.8600,111.98
35.8800,114.35
35.9000,109.05
35.9200,104.26
35.9400,113.27
35.9600,113.90
35.9800,118.87
36.0000,107.73
36.0200,97.30
