temperature,instantaneous_cte,thermal_strain,length_change_percent
195,34.28281785162289,0,0
196,35.69483390406281,0,0
197,35.392145212675224,0,0
198,34.45399216203296,0,0
199,34.20023814675778,0,0
200,35.91031201997764,0,0
201,34.75801141434812,0,0
202,34.460093781864494,0,0
203,36.00248387378059,0,0
204,35.32344754124438,0,0
205,34.73779697444334,0,0
206,35.8321182771819,0,0
207,34.657125026850686,0,0
208,35.27289260460218,0,0
209,34.765096066805214,0,0
210,35.17692735888075,0,0
211,35.25787741839492,0,0
212,35.04617598875194,0,0
213,34.95702472776669,0,0
214,34.59787511940717,0,0
215,34.86485757822169,0,0
216,33.743656272717516,0,0
217,34.79771321060235,0,0
218,35.10380800699431,0,0
219,35.43522689887601,0,0
220,35.518890682264875,0,0
221,35.09191268297842,0,0
222,35.49661789722467,0,0
223,34.896740024957076,0,0
224,35.29985957816004,0,0
225,35.45789808228116,0,0
226,35.14362491148948,0,0
227,35.47933157419446,0,0
228,35.97600232630728,0,0
229,35.30625806544376,0,0
230,34.98665772680585,0,0
231,36.07651908780514,0,0
232,35.496727753074936,0,0
233,35.631623301383776,0,0
234,35.223235045118706,0,0
235,36.15187145568934,0,0
236,35.77005424205054,0,0
237,35.52612076154993,0,0
238,36.17920894510438,0,0
239,34.88148442746146,0,0
240,35.87574596735935,0,0
241,35.31303127884108,0,0
242,36.351249044037836,0,0
243,35.72530709126829,0,0
244,34.77764348692596,0,0
245,35.99116254013118,0,0
246,36.152174292670836,0,0
247,35.15399660643433,0,0
248,36.14209789639239,0,0
249,35.180266246887705,0,0
250,35.49384016654338,0,0
251,35.10258223421811,0,0
252,36.04631648439294,0,0
253,35.87746944894143,0,0
254,36.16430958600162,0,0
255,35.991660690987814,0,0
256,35.190576332617354,0,0
257,35.735397745008015,0,0
258,35.76185640585807,0,0
259,35.73395034148947,0,0
260,36.00791534496431,0,0
261,36.324597169184784,0,0
262,35.50104748556899,0,0
263,35.80338379190792,0,0
264,36.046201520986706,0,0
265,35.893185962606395,0,0
266,36.0541801934587,0,0
267,36.35562770635427,0,0
268,35.18535230197212,0,0
269,35.574329373792786,0,0
270,36.754427189869425,0,0
271,36.71006351195695,0,0
272,35.608728507616156,0,0
273,35.5519847408959,0,0
274,36.11204382463995,0,0
275,35.53153459240507,0,0
276,35.63747909623043,0,0
277,36.06907115814948,0,0
278,35.67716312424054,0,0
279,35.769137696550146,0,0
280,35.87273473001117,0,0
281,36.55744792716049,0,0
282,36.003871724670695,0,0
283,37.16386223357262,0,0
284,36.167139525732466,0,0
285,36.49217001476528,0,0
286,36.741377519959364,0,0
287,36.01066928259412,0,0
288,37.09621002952708,0,0
289,35.586196111426794,0,0
290,36.2030292421762,0,0
291,36.45278627950325,0,0
292,36.129891935713246,0,0
293,36.238895734150105,0,0
294,35.6966754215694,0,0
295,35.59646443130476,0,0
296,36.741261977280274,0,0
297,35.69771434625602,0,0
298,35.32815143751458,0,0
299,36.25725738593452,0,0
300,35.95150234440369,0,0
301,35.84803460203766,0,0
302,36.98395693783695,0,0
303,36.26367420973918,0,0
304,37.42426910518686,0,0
305,36.680131768248636,0,0
306,36.78814143645939,0,0
307,36.34729257447966,0,0
308,37.00394466961849,0,0
309,36.067624769447015,0,0
310,36.78283144416246,0,0
311,36.441810098473205,0,0
312,35.820675423614986,0,0
313,36.99164223671354,0,0
314,37.14757541167482,0,0
315,37.02306840451744,0,0
316,36.250538037870115,0,0
317,36.94813236597638,0,0
318,36.736243195315886,0,0
319,36.81689939552204,0,0
320,36.8401130373787,0,0
321,37.49946966531454,0,0
322,35.994958303825946,0,0
323,36.79268508289255,0,0
324,36.66099553166011,0,0
325,35.1964499210624,0,0
326,36.793557001978954,0,0
327,36.8374346968429,0,0
328,36.732150743417684,0,0
329,36.66774037953973,0,0
330,36.771503818546286,0,0
331,36.71175535828042,0,0
332,37.42327390767987,0,0
333,36.465788593344826,0,0
334,37.38262347531385,0,0
335,37.012818214716944,0,0
336,37.248925469141334,0,0
337,37.015997447064194,0,0
338,37.05413899419773,0,0
339,36.46860952688114,0,0
340,36.66719898068879,0,0
341,37.19299291008799,0,0
342,36.31157961274621,0,0
343,36.53737632723684,0,0
344,37.14186160946626,0,0
345,37.34503059924956,0,0
346,36.437528744991965,0,0
347,36.85765123273567,0,0
348,36.62826077369037,0,0
349,36.79613907698819,0,0
350,37.46967759218381,0,0
351,37.332110084226386,0,0
352,37.59739522051677,0,0
353,38.087009490491596,0,0
354,37.71603546281956,0,0
355,37.82614284425234,0,0
356,38.09619710135091,0,0
357,36.56747091798438,0,0
358,36.90134977096587,0,0
359,37.5893107030476,0,0
360,37.53618291892331,0,0
361,37.69323568209178,0,0
362,37.4795660184621,0,0
363,38.262348817895415,0,0
364,38.09082353939595,0,0
365,37.25535065655201,0,0
366,37.07489950247007,0,0
367,37.71493961425986,0,0
368,37.64950072730556,0,0
369,37.28574800949306,0,0
370,37.68782434425422,0,0
371,36.31776012930953,0,0
372,36.840125432130144,0,0
373,38.236838044255116,0,0
374,38.864272452261446,0,0
375,37.388659832472044,0,0
376,37.4181677953652,0,0
377,37.52117431236795,0,0
378,38.338249211968304,0,0
379,37.31534053666812,0,0
380,37.592306448926585,0,0
381,38.54175388234665,0,0
382,37.30085309445462,0,0
383,37.769480194972466,0,0
384,37.409460546725654,0,0
385,38.35774452213948,0,0
386,39.14526713227147,0,0
387,38.103849576504835,0,0
388,36.9994508602993,0,0
389,37.76490447455971,0,0
390,39.36360204097264,0,0
391,36.201798843501685,0,0
392,38.099481399812824,0,0
393,38.26140749530895,0,0
394,36.980953215659355,0,0
395,37.46365362871724,0,0
396,37.178236185257646,0,0
397,37.89605304045625,0,0
398,37.92623858158995,0,0
399,37.82146108528529,0,0
400,38.562536988885164,0,0
401,39.33769136857522,0,0
402,38.35475943195499,0,0
403,38.4629629785591,0,0
404,38.9435835292506,0,0
405,38.6789221202003,0,0
406,39.062716077091004,0,0
407,37.88805039426618,0,0
408,37.85060928376834,0,0
409,38.380782985234575,0,0
410,38.231150438382116,0,0
411,38.160928964952404,0,0
412,37.98075952967499,0,0
413,38.238528289013985,0,0
414,38.58287784720343,0,0
415,37.29119081335958,0,0
416,37.73596187902207,0,0
417,38.630992363868366,0,0
418,38.22151711270576,0,0
419,38.518851840811365,0,0
420,37.66181207122149,0,0
421,38.51523476355173,0,0
422,38.508350282262164,0,0
423,38.501681297507155,0,0
424,38.48101084706811,0,0
425,38.87771449462754,0,0
426,39.43830095686236,0,0
427,39.45085855198797,0,0
428,40.227124324096074,0,0
429,40.188634033164604,0,0
430,39.24178539274055,0,0
431,39.766902614832695,0,0
432,39.7967185797858,0,0
433,40.349545358691465,0,0
434,39.419802689672935,0,0
435,39.27301099272205,0,0
436,39.79308094569352,0,0
437,40.1240663556883,0,0
438,39.257090948798975,0,0
439,39.17170144877534,0,0
440,39.9639456456661,0,0
441,40.3993462850854,0,0
442,39.315433647914865,0,0
443,38.5403572897446,0,0
444,39.09724851576469,0,0
445,39.43641759903394,0,0
446,39.257701827023084,0,0
447,39.74944392401625,0,0
448,40.65743797410491,0,0
449,39.98246060981697,0,0
450,41.944081289700236,0,0
451,39.56050933482563,0,0
452,39.921530517902056,0,0
453,39.45046346332483,0,0
454,40.03444954162618,0,0
455,40.142794470216856,0,0
456,40.5404277422538,0,0
457,38.969421728454535,0,0
458,39.95206281687271,0,0
459,39.664754687120734,0,0
460,39.579853737283415,0,0
461,39.907271563633685,0,0
462,40.448429045911446,0,0
463,40.672610805750054,0,0
464,40.126308407996646,0,0
465,39.78677663671484,0,0
466,39.35806261050666,0,0
467,40.05093468094228,0,0
468,39.439408991937704,0,0
469,39.48683118151228,0,0
470,39.22144898998843,0,0
471,39.77907573317635,0,0
472,40.0073464732507,0,0
473,40.31068613693071,0,0
474,40.657114043369475,0,0
475,39.240248101698135,0,0
476,38.693973955454766,0,0
477,38.93348456399951,0,0
478,39.37947389651502,0,0
479,38.94967054590517,0,0
480,39.45468498718168,0,0
481,38.835857183217584,0,0
482,39.432017096833434,0,0
483,39.33448783021317,0,0
484,39.20216926326393,0,0
485,39.48105610903679,0,0
486,40.22153293362,0,0
487,38.640639094657466,0,0
488,39.46547185083749,0,0
489,39.773115373683396,0,0
490,38.81954484192721,0,0
491,39.678775452090925,0,0
492,39.54663298079476,0,0
493,39.06784708892763,0,0
494,39.631321079326526,0,0
495,39.542184541491864,0,0
496,39.68314115898564,0,0
497,39.53103719270873,0,0
498,38.92919408687108,0,0
499,39.457438770942986,0,0
500,39.44390414561832,0,0
501,39.16087768890598,0,0
502,39.41847530020638,0,0
503,39.73700581402977,0,0
504,40.128260255336045,0,0
505,40.50073619369913,0,0
506,40.817576263267924,0,0
507,40.49501331794814,0,0
508,39.96032853709725,0,0
509,40.40804907054873,0,0
510,40.24686929098911,0,0
511,39.171355485781376,0,0
512,40.52355371219619,0,0
513,40.09215427877682,0,0
514,39.2279571261966,0,0
515,39.56297630644662,0,0
516,38.54598937215762,0,0
517,38.546832171811715,0,0
518,40.88774450302618,0,0
519,40.16760497338298,0,0
520,40.27638425027757,0,0
521,39.422185331250205,0,0
522,40.89844412202067,0,0
523,38.70392175786831,0,0
524,40.4068864456964,0,0
525,40.43822183753955,0,0
526,40.30213643760437,0,0
527,40.02081992942502,0,0
528,40.454009470791384,0,0
529,40.08524249050603,0,0
530,39.64198623743069,0,0
531,39.991122163186645,0,0
532,39.825247873901205,0,0
533,40.36490062506912,0,0
534,40.06144627457161,0,0
535,40.234277698176825,0,0
536,40.33364712502292,0,0
537,40.91893983180991,0,0
538,40.15619485895896,0,0
539,40.185206158344776,0,0
540,40.10211237934504,0,0
541,39.76934909396013,0,0
542,41.05892225386073,0,0
543,40.38906925849593,0,0
544,40.22872209789012,0,0
545,40.934406728615535,0,0
546,41.061681076339795,0,0
547,40.386626860515605,0,0
548,40.412336319107254,0,0
549,39.65832254323188,0,0
550,39.91220507632081,0,0
551,40.24814211737276,0,0
552,40.17342775273564,0,0
553,39.950936201657065,0,0
554,40.9207305275822,0,0
555,40.28406330765023,0,0
556,39.599118694353905,0,0
557,39.02890167331717,0,0
558,40.3080170696237,0,0
559,40.9561307148316,0,0
560,40.50301029167241,0,0
561,40.9023745789565,0,0
562,40.608062795279935,0,0
563,40.836538030246615,0,0
564,40.581377621904736,0,0
565,40.81388799045534,0,0
566,40.03320913383301,0,0
567,41.22979265485737,0,0
568,40.89399386291804,0,0
569,39.89362761127005,0,0
570,41.077539522686834,0,0
571,41.36579749870974,0,0
572,40.90075792476675,0,0
573,40.952176982355,0,0
574,40.604906377780594,0,0
575,41.09380615629587,0,0
576,40.79903955662304,0,0
577,39.5368841122256,0,0
578,40.535270651173725,0,0
579,40.73376908088162,0,0
580,40.614859614050744,0,0
581,40.87876408335473,0,0
582,41.410444904715625,0,0
583,41.02787455742986,0,0
584,40.65586029422773,0,0
585,40.39423995604931,0,0
586,40.71172628236183,0,0
587,40.96361256701756,0,0
588,40.86102875584769,0,0
589,40.87075363391559,0,0
590,41.084967189052804,0,0
591,41.39796944210433,0,0
592,41.32619157053131,0,0
593,40.94311487462196,0,0
594,41.0769455019912,0,0
595,41.413517364479056,0,0
596,41.666754121888175,0,0
597,41.746754323102245,0,0
598,41.62085572657442,0,0
599,41.020936918430294,0,0
600,41.48723325153988,0,0
