building_id,date,total_energy_consumption_kwh,indoor_temperature,outdoor_temperature,co2_level,occupancy_ratio
BLD_001,2023-01-23,6136.252,19.08791666666667,6.959166666666667,429.3454166666667,0.675125
BLD_001,2023-01-24,6122.602,19.05875,6.49875,430.95458333333335,0.7264583333333333
BLD_001,2023-01-25,6130.823,19.22458333333333,6.809583333333333,429.23125,0.6980833333333334
BLD_001,2023-01-26,6023.981,19.470833333333335,7.472916666666666,422.58666666666664,0.7142916666666667
BLD_001,2023-01-27,6038.357,19.070416666666667,7.0325,432.37833333333333,0.6897916666666667
BLD_001,2023-01-28,5595.032,19.104166666666668,7.479166666666667,410.8354166666666,0.29891666666666666
BLD_001,2023-01-29,5484.542,19.234166666666667,7.1275,413.8983333333333,0.29058333333333336
BLD_001,2023-01-30,5925.608,19.30125,7.28625,432.61291666666665,0.6727500000000001
BLD_001,2023-01-31,5889.695,19.402083333333334,7.899166666666667,433.57625,0.7142083333333332
BLD_001,2023-02-01,6032.432,19.201249999999998,7.021249999999999,425.0941666666667,0.7069166666666667
BLD_001,2023-02-02,5988.765,19.2475,7.759583333333333,423.07666666666665,0.7224583333333333
BLD_001,2023-02-03,6055.473,19.406666666666666,7.641666666666667,426.83958333333334,0.69475
BLD_001,2023-02-04,5449.39,19.434166666666666,8.202916666666667,406.5025,0.2996666666666667
BLD_001,2023-02-05,5403.468,19.190833333333334,8.105416666666667,412.80875,0.32
BLD_001,2023-02-06,5956.666,19.515,8.230416666666667,429.68416666666667,0.7088749999999999
BLD_001,2023-02-07,5845.177,19.43375,8.364166666666668,425.08375,0.7129583333333334
BLD_001,2023-02-08,5840.64,19.217916666666667,8.080416666666666,421.9241666666667,0.7064583333333334
BLD_001,2023-02-09,5853.18,19.318749999999998,8.21625,424.12125,0.699
BLD_001,2023-02-10,5678.16,19.592916666666667,9.373333333333333,430.7829166666667,0.7029166666666667
BLD_001,2023-02-11,5221.872,19.456666666666667,9.14875,408.3554166666667,0.2945
BLD_001,2023-02-12,5321.804,19.2525,8.630833333333333,414.4570833333333,0.29716666666666663
BLD_001,2023-02-13,5860.313,19.432083333333335,8.68875,429.6033333333333,0.7207083333333334
BLD_001,2023-02-14,5809.335,19.507916666666667,8.831666666666667,428.00541666666663,0.6955416666666667
BLD_001,2023-02-15,5689.245,19.426666666666666,9.492916666666668,420.31583333333333,0.7165416666666666
BLD_001,2023-02-16,5425.021,19.840833333333332,10.567083333333333,431.9629166666667,0.7050833333333334
BLD_001,2023-02-17,5592.232,19.735416666666666,9.933333333333334,429.94624999999996,0.7016249999999999
BLD_001,2023-02-18,4975.541,19.514166666666664,10.197916666666666,411.4816666666666,0.3204166666666667
BLD_001,2023-02-19,4932.512,19.611250000000002,10.5775,411.4558333333334,0.3076666666666667
BLD_001,2023-02-20,5637.662,19.68625,9.542083333333332,430.685,0.67875
BLD_001,2023-02-21,5514.916,19.5675,10.167083333333332,427.7375,0.7221666666666667
BLD_001,2023-02-22,5592.709,19.442083333333333,9.952083333333333,434.2441666666667,0.6969166666666666
BLD_001,2023-02-23,5483.402,19.635,10.545,427.175,0.6715
BLD_001,2023-02-24,5463.665,19.685416666666665,10.6625,427.3808333333333,0.7314166666666666
BLD_001,2023-02-25,4960.79,19.63375,10.457916666666668,407.29875,0.302875
BLD_001,2023-02-26,4919.158,19.79041666666667,11.13125,408.86125,0.3026666666666667
BLD_001,2023-02-27,5226.483,19.809583333333332,11.418750000000001,434.7245833333333,0.7148333333333333
BLD_001,2023-02-28,5182.934,19.90458333333333,11.874583333333334,427.18041666666664,0.744625
BLD_001,2023-03-01,5176.989,19.761666666666667,12.061250000000001,426.3183333333333,0.7040416666666666
BLD_001,2023-03-02,5419.658,19.669166666666666,10.8275,432.44416666666666,0.6950833333333333
BLD_001,2023-03-03,5273.921,19.97625,11.84625,431.54791666666665,0.7075833333333333
BLD_001,2023-03-04,4820.132,19.944166666666668,11.758333333333333,415.87916666666666,0.303875
BLD_001,2023-03-05,4667.219,19.880416666666665,12.067916666666667,407.77375,0.2960416666666667
BLD_001,2023-03-06,5215.2880000000005,19.870833333333334,11.865833333333333,430.9979166666667,0.7156666666666668
BLD_001,2023-03-07,4999.949,20.0675,12.979583333333332,430.9216666666667,0.6969166666666666
BLD_001,2023-03-08,5036.179,19.927083333333332,12.436250000000001,428.40541666666667,0.6744583333333334
BLD_001,2023-03-09,5004.467,20.05375,12.814583333333333,435.49583333333334,0.6685416666666667
BLD_001,2023-03-10,4936.103,20.120416666666667,13.378750000000002,428.11958333333337,0.7058333333333334
BLD_001,2023-03-11,4499.274,20.000416666666666,12.999583333333334,411.73333333333335,0.30675
BLD_001,2023-03-12,4418.513,19.96625,14.047083333333333,410.395,0.32479166666666665
BLD_001,2023-03-13,4986.272,20.007083333333334,12.769166666666665,433.06791666666663,0.6933333333333334
BLD_001,2023-03-14,4725.762,20.087500000000002,14.395416666666668,425.6345833333333,0.6755
BLD_001,2023-03-15,4908.53,20.085833333333333,13.355416666666665,430.4241666666667,0.6784166666666667
BLD_001,2023-03-16,4596.366,20.1775,14.474583333333333,434.15958333333333,0.70975
BLD_001,2023-03-17,4933.32,20.017083333333336,13.549583333333333,433.3420833333333,0.6905416666666667
BLD_001,2023-03-18,4303.134,20.2925,14.457916666666668,412.63708333333335,0.30316666666666664
BLD_001,2023-03-19,4287.02,19.949583333333333,14.628333333333332,412.3770833333333,0.30341666666666667
BLD_001,2023-03-20,4753.426,20.0625,14.856666666666667,431.5254166666667,0.6807083333333334
BLD_001,2023-03-21,4639.938,20.074166666666667,14.79,418.8845833333333,0.715375
BLD_001,2023-03-22,4699.967,20.106666666666666,14.884583333333333,429.65541666666667,0.7115833333333333
BLD_001,2023-03-23,4576.178,20.232083333333332,16.073333333333334,432.43333333333334,0.6822083333333334
BLD_001,2023-03-24,4652.066,20.404166666666665,15.411666666666667,428.6383333333333,0.6799583333333333
BLD_001,2023-03-25,4228.64,20.320416666666667,15.331249999999999,413.7345833333333,0.305375
BLD_001,2023-03-26,4142.618,20.18875,15.352916666666667,404.7320833333333,0.28579166666666667
BLD_001,2023-03-27,4427.467,20.538333333333334,16.7625,430.22375000000005,0.6944583333333334
BLD_001,2023-03-28,4591.162,20.43583333333333,16.73125,415.96000000000004,0.6834166666666667
BLD_001,2023-03-29,4426.581,20.37875,16.588333333333335,429.715,0.706
BLD_001,2023-03-30,4440.25,20.506666666666664,17.065,421.72791666666666,0.7279583333333334
BLD_001,2023-03-31,4394.582,20.349999999999998,16.789166666666667,426.2583333333334,0.70375
BLD_001,2023-04-01,3808.805,20.365416666666665,16.966666666666665,414.28416666666664,0.2997916666666667
BLD_001,2023-04-02,3968.519,20.703333333333333,17.029583333333335,411.2091666666667,0.30025
BLD_001,2023-04-03,4525.356,20.46375,16.617916666666666,434.52458333333334,0.7336666666666667
BLD_001,2023-04-04,4407.55,20.668333333333333,17.493333333333332,423.88875,0.6794583333333333
BLD_001,2023-04-05,4279.822,20.5225,17.543333333333333,429.03583333333336,0.658625
BLD_001,2023-04-06,4544.303,20.365,17.349999999999998,422.36083333333335,0.6909583333333332
BLD_001,2023-04-07,4268.658,20.618333333333336,17.4725,433.47375000000005,0.6759166666666667
BLD_001,2023-04-08,3904.533,20.542083333333334,17.739166666666666,414.58625,0.304875
BLD_001,2023-04-09,3862.942,20.722083333333334,18.673333333333336,408.6404166666667,0.32225
BLD_001,2023-04-10,4181.964,20.70625,19.129583333333333,428.9241666666667,0.7204583333333333
BLD_001,2023-04-11,4184.706,20.561666666666667,18.207083333333333,427.53583333333336,0.6726666666666666
BLD_001,2023-04-12,4234.163,20.607916666666668,18.280833333333334,426.4875,0.6946249999999999
BLD_001,2023-04-13,4303.881,20.594166666666666,18.161666666666665,432.47208333333333,0.6990416666666667
BLD_001,2023-04-14,4306.459,20.658333333333335,19.109583333333333,422.2916666666667,0.7195416666666666
BLD_001,2023-04-15,3796.52,20.85375,20.085833333333333,418.6766666666667,0.30316666666666664
BLD_001,2023-04-16,3827.358,20.78625,18.896666666666665,409.58958333333334,0.29554166666666665
BLD_001,2023-04-17,4249.373,20.914166666666667,19.726666666666667,427.36833333333334,0.6759583333333333
BLD_001,2023-04-18,4253.058,21.106666666666666,19.999166666666667,425.7170833333333,0.6954583333333333
BLD_001,2023-04-19,4177.633,20.89875,19.677083333333332,426.6333333333334,0.710125
BLD_001,2023-04-20,4138.996,20.91125,20.230833333333333,429.0541666666666,0.7030416666666667
BLD_001,2023-04-21,4227.058,21.05375,20.734166666666667,431.0208333333333,0.6834583333333333
BLD_001,2023-04-22,3710.198,21.050416666666667,20.15,417.84875000000005,0.3005
BLD_001,2023-04-23,3623.338,20.8875,20.455833333333334,417.31333333333333,0.31183333333333335
BLD_001,2023-04-24,4245.146,20.99625,20.7625,428.5054166666667,0.7167083333333334
BLD_001,2023-04-25,4177.616,20.927916666666665,20.423750000000002,430.6870833333333,0.6890000000000001
BLD_001,2023-04-26,4106.752,21.035416666666666,21.056250000000002,427.3754166666667,0.7384583333333333
BLD_001,2023-04-27,4375.326,21.050833333333333,21.360416666666666,430.8008333333333,0.7095833333333333
BLD_001,2023-04-28,4228.369,21.212500000000002,21.61,420.925,0.7053333333333334
BLD_001,2023-04-29,3783.213,21.0775,21.368750000000002,412.9375,0.3310416666666667
BLD_001,2023-04-30,3797.559,21.2025,21.733333333333334,418.0420833333333,0.31883333333333336
BLD_001,2023-05-01,4129.17,20.892500000000002,21.954166666666666,435.8808333333333,0.6647500000000001
BLD_001,2023-05-02,4115.283,21.0825,21.48625,424.8241666666667,0.6843750000000001
BLD_001,2023-05-03,4218.756,20.889166666666668,21.18375,424.5933333333333,0.7000833333333333
BLD_001,2023-05-04,4292.867,21.169999999999998,22.887083333333333,426.1679166666667,0.696875
BLD_001,2023-05-05,4208.919,21.274166666666666,21.58,425.1045833333333,0.6427083333333333
BLD_001,2023-05-06,3697.307,21.07,21.76,410.14916666666664,0.30516666666666664
BLD_001,2023-05-07,3695.629,21.1725,21.835416666666664,413.09625,0.28229166666666666
BLD_001,2023-05-08,4196.118,21.243750000000002,22.331666666666667,426.49625,0.6933333333333334
BLD_001,2023-05-09,4184.09,20.99,21.899583333333336,433.79749999999996,0.7199583333333334
BLD_001,2023-05-10,4292.796,21.19,22.510416666666668,430.59375,0.7095833333333333
BLD_001,2023-05-11,4237.76,21.168333333333333,22.93625,426.46208333333334,0.6935833333333333
BLD_001,2023-05-12,4264.304,21.30125,23.12375,428.2604166666667,0.6925416666666666
BLD_001,2023-05-13,3804.329,21.247916666666665,23.1775,411.35041666666666,0.28891666666666665
BLD_001,2023-05-14,3820.333,21.199583333333333,23.52416666666667,411.52875,0.3120833333333333
BLD_001,2023-05-15,4195.187,21.29041666666667,22.99625,421.36083333333335,0.6934166666666667
BLD_001,2023-05-16,4294.506,21.354583333333334,22.9075,422.6325,0.7389166666666666
BLD_001,2023-05-17,4268.759,21.205000000000002,23.467083333333335,433.97875,0.705375
BLD_001,2023-05-18,4184.482,21.260416666666668,23.27541666666667,431.21541666666667,0.714625
BLD_001,2023-05-19,4311.648,21.449166666666667,24.09875,423.5466666666667,0.7094999999999999
BLD_001,2023-05-20,3776.902,21.467916666666667,24.167916666666667,414.1433333333334,0.27725
BLD_001,2023-05-21,3676.6059999999998,21.163333333333334,23.3625,411.72333333333336,0.3
BLD_001,2023-05-22,4070.107,21.353333333333335,22.89125,420.07458333333335,0.6942916666666666
BLD_001,2023-05-23,4358.976,21.285833333333333,23.838333333333335,433.3308333333334,0.7086250000000001
BLD_001,2023-05-24,4361.37,21.545,24.504583333333333,424.39875,0.707375
BLD_001,2023-05-25,4365.157,21.522499999999997,23.928749999999997,427.6995833333333,0.7287916666666666
BLD_001,2023-05-26,4244.595,21.357916666666668,24.265833333333333,426.0175,0.6984166666666667
BLD_001,2023-05-27,3795.908,21.263749999999998,23.618333333333336,413.0941666666667,0.29641666666666666
BLD_001,2023-05-28,3759.2129999999997,21.508333333333336,23.599999999999998,416.8020833333333,0.2864583333333333
BLD_001,2023-05-29,4342.791,21.429166666666664,24.605,430.78458333333333,0.6958333333333333
BLD_001,2023-05-30,4496.142,21.329166666666666,24.905833333333334,433.54749999999996,0.7186666666666667
BLD_001,2023-05-31,4393.527,21.342916666666667,24.257499999999997,432.79875,0.7225
BLD_001,2023-06-01,4255.744,21.527916666666666,24.711250000000003,427.90958333333333,0.675875
BLD_001,2023-06-02,4334.209,21.443749999999998,24.32041666666667,432.16499999999996,0.68125
BLD_001,2023-06-03,3972.663,21.30541666666667,24.036666666666665,413.25125,0.3080833333333333
BLD_001,2023-06-04,3861.025,21.498333333333335,24.584166666666665,418.05708333333337,0.2916666666666667
BLD_001,2023-06-05,4388.697,21.49291666666667,24.769583333333333,422.07625,0.7174999999999999
BLD_001,2023-06-06,4342.328,21.629166666666666,25.14125,435.0229166666666,0.6525833333333334
BLD_001,2023-06-07,4421.7,21.562916666666666,24.673333333333332,424.7204166666667,0.6945
BLD_001,2023-06-08,4364.535,21.476249999999997,25.324166666666667,423.11958333333337,0.7101666666666667
BLD_001,2023-06-09,4465.486,21.646666666666665,25.118750000000002,429.8966666666667,0.6887083333333334
BLD_001,2023-06-10,3966.445,21.57166666666667,24.312083333333334,414.26375,0.3233333333333333
BLD_001,2023-06-11,3903.974,21.602083333333336,24.91541666666667,414.2170833333333,0.29241666666666666
BLD_001,2023-06-12,4473.461,21.47666666666667,24.773750000000003,430.91541666666666,0.703
BLD_001,2023-06-13,4373.721,21.42375,24.97125,433.8354166666666,0.7050833333333334
BLD_001,2023-06-14,4338.529,21.397499999999997,25.327916666666667,426.98499999999996,0.6912083333333333
BLD_001,2023-06-15,4447.718,21.529583333333335,24.532083333333333,428.18125000000003,0.7107083333333333
BLD_001,2023-06-16,4423.986,21.497083333333332,24.770833333333332,434.44666666666666,0.6952916666666668
BLD_001,2023-06-17,3921.495,21.47875,25.68875,401.09791666666666,0.29491666666666666
BLD_001,2023-06-18,4017.562,21.47,24.7825,407.39750000000004,0.33041666666666664
BLD_001,2023-06-19,4261.706,21.31416666666667,24.188333333333333,427.67833333333334,0.6986666666666667
BLD_001,2023-06-20,4510.488,21.547083333333333,26.128333333333334,431.6358333333333,0.7091666666666666
BLD_001,2023-06-21,4380.235,21.32125,24.600416666666664,422.07166666666666,0.6931250000000001
BLD_001,2023-06-22,4379.756,21.520833333333332,25.337500000000002,428.7795833333334,0.6828333333333334
BLD_001,2023-06-23,4340.418,21.414583333333336,24.54625,426.65875,0.6811250000000001
BLD_001,2023-06-24,3968.4990000000003,21.52625,24.959999999999997,412.9804166666667,0.31116666666666665
BLD_001,2023-06-25,3899.14,21.730416666666667,24.72875,415.09791666666666,0.304625
BLD_001,2023-06-26,4453.416,21.637916666666666,25.59958333333333,428.92249999999996,0.6775416666666666
BLD_001,2023-06-27,4458.053,21.504583333333333,25.30458333333333,425.86041666666665,0.6862083333333334
BLD_001,2023-06-28,4351.697,21.42958333333333,24.5425,433.26208333333335,0.7118333333333333
BLD_001,2023-06-29,4358.49,21.49875,24.615416666666665,426.32166666666666,0.684
BLD_001,2023-06-30,4462.767,21.499583333333334,25.01375,422.92541666666665,0.6789166666666667
BLD_001,2023-07-01,3840.967,21.495833333333334,24.116249999999997,415.49875,0.28191666666666665
BLD_001,2023-07-02,3966.401,21.4825,24.56125,412.00416666666666,0.307
BLD_001,2023-07-03,4355.322,21.442916666666665,24.41875,430.6066666666666,0.6813750000000001
BLD_001,2023-07-04,4412.352,21.706666666666667,25.523750000000003,426.01458333333335,0.7065416666666667
BLD_001,2023-07-05,4295.87,21.319166666666664,24.45,428.7383333333333,0.7029583333333332
BLD_001,2023-07-06,4343.924,21.590416666666666,24.31375,422.37083333333334,0.6989166666666667
BLD_001,2023-07-07,4373.688,21.5925,24.419583333333335,429.54625000000004,0.6965833333333333
BLD_001,2023-07-08,3769.864,21.517916666666665,23.95625,411.795,0.28250000000000003
BLD_001,2023-07-09,4009.833,21.64333333333333,24.105833333333333,409.40125000000006,0.31204166666666666
BLD_001,2023-07-10,4292.349,21.405833333333334,24.25916666666667,430.0920833333334,0.7207916666666666
BLD_001,2023-07-11,4431.941,21.51125,24.640416666666667,425.50916666666666,0.718125
BLD_001,2023-07-12,4248.397,21.200416666666666,23.7,432.1983333333333,0.7248749999999999
BLD_001,2023-07-13,4219.814,21.413749999999997,23.925,428.8925,0.6859166666666666
BLD_001,2023-07-14,4303.256,21.384583333333335,23.809166666666666,424.3879166666666,0.7293333333333334
BLD_001,2023-07-15,4001.881,21.205833333333334,24.747500000000002,412.595,0.3045833333333334
BLD_001,2023-07-16,3887.337,21.397499999999997,24.243333333333336,414.9704166666667,0.3189166666666667
BLD_001,2023-07-17,4192.788,21.318749999999998,23.96291666666667,425.55125,0.6536666666666667
BLD_001,2023-07-18,4394.647,21.41,23.90833333333333,423.0758333333333,0.669
BLD_001,2023-07-19,4274.949,21.324166666666667,23.962083333333336,426.84041666666667,0.7131249999999999
BLD_001,2023-07-20,4398.832,21.317083333333333,23.883333333333336,433.83958333333334,0.711
BLD_001,2023-07-21,4406.834,21.4175,24.17458333333333,426.58125,0.6989166666666667
BLD_001,2023-07-22,3708.085,21.217916666666667,23.645,410.21875,0.2853333333333333
BLD_001,2023-07-23,3912.473,21.364166666666666,23.669583333333332,412.9279166666667,0.321
BLD_001,2023-07-24,4368.94,21.2025,23.724166666666665,432.43458333333336,0.6990416666666667
BLD_001,2023-07-25,4142.565,21.523750000000003,23.9025,420.2579166666667,0.6729583333333333
BLD_001,2023-07-26,4266.189,21.348333333333333,22.967083333333335,423.53666666666663,0.671875
BLD_001,2023-07-27,4252.911,21.33875,23.272499999999997,423.5333333333333,0.6910416666666667
BLD_001,2023-07-28,4207.276,21.203333333333333,22.555833333333336,433.67249999999996,0.6946666666666667
BLD_001,2023-07-29,3819.236,21.285416666666666,22.728333333333335,412.88958333333335,0.31704166666666667
BLD_001,2023-07-30,3800.012,20.887083333333333,22.94333333333333,407.43208333333337,0.283625
BLD_001,2023-07-31,4314.097,21.094583333333333,22.629583333333333,422.58500000000004,0.7251666666666666
BLD_001,2023-08-01,4135.7,21.108333333333334,22.564166666666665,424.4920833333333,0.7194583333333333
BLD_001,2023-08-02,4264.545,21.28375,22.522916666666664,423.79125,0.7047500000000001
BLD_001,2023-08-03,4195.577,21.2775,22.575833333333335,435.435,0.6757083333333332
BLD_001,2023-08-04,4226.929,21.159583333333334,22.115416666666665,427.17,0.6915416666666667
BLD_001,2023-08-05,3573.765,21.186666666666667,21.810833333333335,405.2475,0.3004583333333333
BLD_001,2023-08-06,3774.754,20.94875,21.550416666666667,410.93458333333336,0.2914583333333333
BLD_001,2023-08-07,4220.569,21.170416666666668,22.16,430.25416666666666,0.6947916666666667
BLD_001,2023-08-08,4301.186,21.057916666666667,21.873333333333335,426.0025,0.721375
BLD_001,2023-08-09,4305.496,21.140833333333333,21.01,428.89958333333334,0.7177083333333334
BLD_001,2023-08-10,4248.991,21.038333333333334,21.765416666666667,430.14958333333334,0.7170833333333334
BLD_001,2023-08-11,4452.9220000000005,21.046666666666667,20.55375,430.50458333333336,0.69975
BLD_001,2023-08-12,3775.71,20.970833333333335,21.1025,414.4066666666667,0.28425
BLD_001,2023-08-13,3776.914,20.96875,21.321666666666665,411.82166666666666,0.3197083333333333
BLD_001,2023-08-14,4237.9220000000005,20.863333333333333,21.28291666666667,421.30791666666664,0.699
BLD_001,2023-08-15,4187.081,20.830000000000002,20.133333333333333,429.11375,0.7175416666666666
BLD_001,2023-08-16,4338.542,20.93,19.761666666666667,431.9554166666667,0.6968333333333333
BLD_001,2023-08-17,4211.388,21.011666666666667,21.274583333333332,425.86625000000004,0.7203750000000001
BLD_001,2023-08-18,4348.799,20.890416666666667,20.52958333333333,430.64000000000004,0.7184583333333333
BLD_001,2023-08-19,3871.886,20.835416666666667,20.657083333333333,416.7708333333333,0.32058333333333333
BLD_001,2023-08-20,3744.047,20.82166666666667,19.994583333333335,409.7970833333333,0.31516666666666665
BLD_001,2023-08-21,4240.665,20.893333333333334,20.808333333333334,433.00916666666666,0.6732916666666666
BLD_001,2023-08-22,4357.098,20.9075,19.546666666666667,425.6479166666666,0.6837916666666667
BLD_001,2023-08-23,4422.148,20.877083333333335,19.886666666666667,425.67333333333335,0.6755416666666667
BLD_001,2023-08-24,4323.037,20.976666666666667,19.616666666666667,426.79749999999996,0.7089583333333334
BLD_001,2023-08-25,4199.159,20.875,19.883333333333333,422.8425,0.7202083333333333
BLD_001,2023-08-26,3759.1639999999998,20.849999999999998,19.282500000000002,416.7729166666666,0.29220833333333335
BLD_001,2023-08-27,3608.576,20.763333333333332,19.181250000000002,407.08500000000004,0.28683333333333333
BLD_001,2023-08-28,4250.234,20.64625,18.50583333333333,431.59125,0.6967500000000001
BLD_001,2023-08-29,4370.018,20.749583333333334,18.246666666666666,431.54749999999996,0.67575
BLD_001,2023-08-30,4334.754,20.655416666666667,18.563750000000002,431.49541666666664,0.6992083333333333
BLD_001,2023-08-31,4367.003,20.76,18.499583333333334,430.79041666666666,0.7083750000000001
BLD_001,2023-09-01,4307.066,20.66375,18.045416666666668,429.68125000000003,0.6955
BLD_001,2023-09-02,3783.721,20.551666666666666,17.939583333333335,412.67,0.3203333333333333
BLD_001,2023-09-03,3856.974,20.450416666666666,17.631249999999998,408.31,0.299375
BLD_001,2023-09-04,4276.866,20.567083333333333,18.45875,426.3208333333334,0.7131666666666666
BLD_001,2023-09-05,4319.786,20.535416666666666,17.526666666666667,422.01624999999996,0.701375
BLD_001,2023-09-06,4424.738,20.52541666666667,17.526666666666667,428.7704166666667,0.7172083333333333
BLD_001,2023-09-07,4385.283,20.690416666666668,18.215416666666666,431.04333333333335,0.7210833333333334
BLD_001,2023-09-08,4305.867,20.46375,17.487916666666667,424.94250000000005,0.688875
BLD_001,2023-09-09,3954.042,20.6175,16.98875,408.73291666666665,0.317375
BLD_001,2023-09-10,3984.51,20.529166666666665,16.385,410.81541666666664,0.29475
BLD_001,2023-09-11,4444.066,20.392083333333336,16.367916666666666,423.3575,0.6865416666666667
BLD_001,2023-09-12,4457.118,20.482083333333332,16.445833333333333,429.4683333333333,0.6898749999999999
BLD_001,2023-09-13,4593.298,20.451249999999998,15.912083333333333,427.56166666666667,0.7076666666666668
BLD_001,2023-09-14,4524.33,20.33625,15.91125,423.845,0.6933333333333334
BLD_001,2023-09-15,4620.191,20.31,15.337083333333332,423.1879166666667,0.7048333333333333
BLD_001,2023-09-16,4108.263,20.575,15.90125,420.9579166666667,0.3066666666666667
BLD_001,2023-09-17,4125.556,20.221666666666668,15.469166666666666,412.82750000000004,0.3020833333333333
BLD_001,2023-09-18,4425.051,20.337083333333332,16.07,427.27791666666667,0.6911666666666667
BLD_001,2023-09-19,4650.761,20.493750000000002,15.28125,425.0704166666667,0.7137083333333334
BLD_001,2023-09-20,4746.848,20.230416666666667,14.52625,432.64166666666665,0.7056666666666667
BLD_001,2023-09-21,4803.786,20.04625,14.5925,423.5729166666667,0.702375
BLD_001,2023-09-22,4825.618,20.044999999999998,14.004583333333334,435.49916666666667,0.707125
BLD_001,2023-09-23,4224.243,20.307083333333335,14.746250000000002,408.7266666666667,0.28779166666666667
BLD_001,2023-09-24,4204.646,20.09125,14.557083333333333,412.71125,0.27975
BLD_001,2023-09-25,4850.442,19.98,14.218333333333334,420.43041666666664,0.7145
BLD_001,2023-09-26,4724.207,20.25125,14.252916666666666,426.60875000000004,0.6757916666666667
BLD_001,2023-09-27,4896.859,19.977083333333333,13.386249999999999,428.44458333333336,0.6754583333333333
BLD_001,2023-09-28,5111.684,19.997916666666665,12.715000000000002,424.35375,0.7235416666666666
BLD_001,2023-09-29,4951.634,19.95375,13.625416666666666,430.93208333333337,0.6923333333333334
BLD_001,2023-09-30,4514.499,20.026666666666667,13.397083333333333,414.40124999999995,0.299375
BLD_001,2023-10-01,4474.653,19.975416666666668,13.613750000000001,416.71333333333337,0.2947916666666667
BLD_001,2023-10-02,5178.875,19.989583333333332,12.415,430.38625,0.702
BLD_001,2023-10-03,5155.869,19.91375,11.973333333333334,424.37375,0.7168333333333333
BLD_001,2023-10-04,5055.77,19.956666666666667,12.621250000000002,424.7425,0.675125
BLD_001,2023-10-05,5076.435,19.902916666666666,12.722916666666668,429.1691666666666,0.7174583333333334
BLD_001,2023-10-06,5007.595,19.98,12.755833333333333,418.91249999999997,0.6824166666666667
BLD_001,2023-10-07,4725.681,19.936666666666667,12.145833333333334,415.24,0.27729166666666666
BLD_001,2023-10-08,4801.124,19.750833333333333,11.775416666666667,415.0104166666667,0.30433333333333334
BLD_001,2023-10-09,5308.926,19.827916666666667,11.465416666666668,412.7325,0.6938333333333334
BLD_001,2023-10-10,5251.746,19.888749999999998,11.918333333333335,427.42625,0.7179583333333334
BLD_001,2023-10-11,5476.463,19.700416666666666,10.434166666666666,428.0079166666667,0.7107916666666667
BLD_001,2023-10-12,5221.662,19.645416666666666,11.460416666666667,422.9075,0.706375
BLD_001,2023-10-13,5461.276,19.847916666666666,10.683333333333332,426.1433333333334,0.6962083333333333
BLD_001,2023-10-14,4796.947,19.842499999999998,11.484166666666667,417.55125,0.29358333333333336
BLD_001,2023-10-15,4934.993,19.589583333333334,10.28,403.65916666666664,0.2870833333333333
BLD_001,2023-10-16,5464.0689999999995,19.728333333333335,10.165416666666667,427.105,0.715875
BLD_001,2023-10-17,5497.932,19.72625,10.084166666666667,425.73083333333335,0.666875
BLD_001,2023-10-18,5246.051,19.939583333333335,11.106250000000001,433.0225,0.6961666666666666
