cell_id,time_hours,current_density_A_cm2,voltage_V,power_density_W_cm2
SOFC_EXP_001,2000,0.0,0.674910862163709,0.0
SOFC_EXP_001,2000,0.10714285714285714,0.7012236919818967,0.07513110985520322
SOFC_EXP_001,2000,0.21428571428571427,0.6827321629409716,0.14629974920163677
SOFC_EXP_001,2000,0.3214285714285714,0.6637984325590415,0.2133637818939776
SOFC_EXP_001,2000,0.42857142857142855,0.656354460854262,0.28129476893754085
SOFC_EXP_001,2000,0.5357142857142857,0.6573828197167474,0.35216936770540036
SOFC_EXP_001,2000,0.6428571428571428,0.6486023647616826,0.41695866306108165
SOFC_EXP_001,2000,0.75,0.6434245064226629,0.4825683798169972
SOFC_EXP_001,2000,0.8571428571428571,0.6374407348707569,0.546377772746363
SOFC_EXP_001,2000,0.9642857142857142,0.6254534094573033,0.603115787690971
SOFC_EXP_001,2000,1.0714285714285714,0.6188103257441294,0.6630110632972815
SOFC_EXP_001,2000,1.1785714285714286,0.6027542985180697,0.7103889946820108
SOFC_EXP_001,2000,1.2857142857142856,0.22126919397417757,0.28448896368108545
SOFC_EXP_001,2000,1.3928571428571428,0.20063992571113945,0.27946275366908707
SOFC_EXP_001,2000,1.5,0.19455523989970147,0.2918328598495522
SOFC_EXP_002,0,0.0,0.8567726421995893,0.0
SOFC_EXP_002,0,0.10714285714285714,0.8831071793488648,0.09461862635880694
SOFC_EXP_002,0,0.21428571428571427,0.8603278470683419,0.18435596722893038
SOFC_EXP_002,0,0.3214285714285714,0.8582062501394582,0.27585200897339723
SOFC_EXP_002,0,0.42857142857142855,0.8464280476111854,0.36275487754765084
SOFC_EXP_002,0,0.5357142857142857,0.8331400129966399,0.4463250069624856
SOFC_EXP_002,0,0.6428571428571428,0.8252550518443021,0.5305211047570513
SOFC_EXP_002,0,0.75,0.8090823534649153,0.6068117650986865
SOFC_EXP_002,0,0.8571428571428571,0.81097447078675,0.6951209749600714
SOFC_EXP_002,0,0.9642857142857142,0.8005085658842596,0.7719189742455359
SOFC_EXP_002,0,1.0714285714285714,0.7993552890133048,0.856452095371398
SOFC_EXP_002,0,1.1785714285714286,0.7815756344481424,0.9211427120281678
SOFC_EXP_002,0,1.2857142857142856,0.29355043551119836,0.37742198851439784
SOFC_EXP_002,0,1.3928571428571428,0.286833986100262,0.39951876635393635
SOFC_EXP_002,0,1.5,0.27745721774958826,0.4161858266243824
SOFC_EXP_002,100,0.0,0.8488271358627738,0.0
SOFC_EXP_002,100,0.10714285714285714,0.86919022817153,0.09312752444694963
SOFC_EXP_002,100,0.21428571428571427,0.8589819311498131,0.18406755667495994
SOFC_EXP_002,100,0.3214285714285714,0.8477737530879891,0.27249870634971074
SOFC_EXP_002,100,0.42857142857142855,0.8393976923197874,0.3597418681370517
SOFC_EXP_002,100,0.5357142857142857,0.8286269506063035,0.44390729496766257
SOFC_EXP_002,100,0.6428571428571428,0.8211604608626457,0.527888867697415
SOFC_EXP_002,100,0.75,0.8022276001709439,0.6016707001282079
SOFC_EXP_002,100,0.8571428571428571,0.8000404556207061,0.6857489619606052
SOFC_EXP_002,100,0.9642857142857142,0.7985605824652534,0.7700405616629229
SOFC_EXP_002,100,1.0714285714285714,0.788965708664717,0.8453204021407682
SOFC_EXP_002,100,1.1785714285714286,0.7785955882622333,0.9176305147376321
SOFC_EXP_002,100,1.2857142857142856,0.28386570665866817,0.3649701942754305
SOFC_EXP_002,100,1.3928571428571428,0.2771992955353122,0.3860990187813277
SOFC_EXP_002,100,1.5,0.2828755893692038,0.4243133840538057
SOFC_EXP_002,500,0.0,0.8091621087705803,0.0
SOFC_EXP_002,500,0.10714285714285714,0.8360590106064519,0.08957775113640556
SOFC_EXP_002,500,0.21428571428571427,0.8150376063181338,0.17465091563960009
SOFC_EXP_002,500,0.3214285714285714,0.803765694444722,0.2583532589286606
SOFC_EXP_002,500,0.42857142857142855,0.8073447108089338,0.3460048760609716
SOFC_EXP_002,500,0.5357142857142857,0.7819025380057539,0.4188763596459396
SOFC_EXP_002,500,0.6428571428571428,0.7721584517140087,0.4963875761018627
SOFC_EXP_002,500,0.75,0.776188035449698,0.5821410265872735
SOFC_EXP_002,500,0.8571428571428571,0.7602278192231468,0.6516238450484114
SOFC_EXP_002,500,0.9642857142857142,0.7559748115413346,0.728975711129144
SOFC_EXP_002,500,1.0714285714285714,0.7519309941053365,0.8056403508271462
SOFC_EXP_002,500,1.1785714285714286,0.7413144366945008,0.8736920146756617
SOFC_EXP_002,500,1.2857142857142856,0.27076349125881843,0.34812448876133795
SOFC_EXP_002,500,1.3928571428571428,0.25973797176259894,0.3617778892407628
SOFC_EXP_002,500,1.5,0.255431918023318,0.383147877034977
SOFC_EXP_002,1000,0.0,0.7623568982380076,0.0
SOFC_EXP_002,1000,0.10714285714285714,0.7798704661465722,0.08355754994427558
SOFC_EXP_002,1000,0.21428571428571427,0.7677291904194695,0.16451339794702918
SOFC_EXP_002,1000,0.3214285714285714,0.7456408110282644,0.2396702606876564
SOFC_EXP_002,1000,0.42857142857142855,0.7450511605294285,0.31930764022689795
SOFC_EXP_002,1000,0.5357142857142857,0.7357310012493415,0.39414160781214724
SOFC_EXP_002,1000,0.6428571428571428,0.7301367972699475,0.46937365538782333
SOFC_EXP_002,1000,0.75,0.7147042523471275,0.5360281892603457
SOFC_EXP_002,1000,0.8571428571428571,0.7220384659560072,0.6188901136765775
SOFC_EXP_002,1000,0.9642857142857142,0.7102599593192882,0.6848935322007421
SOFC_EXP_002,1000,1.0714285714285714,0.6923791143522132,0.7418347653773713
SOFC_EXP_002,1000,1.1785714285714286,0.6865076828648362,0.8090983405192713
SOFC_EXP_002,1000,1.2857142857142856,0.24475124187338357,0.3146801681229217
SOFC_EXP_002,1000,1.3928571428571428,0.2397845894870154,0.3339856782140571
SOFC_EXP_002,1000,1.5,0.23156962853989416,0.34735444280984124
SOFC_EXP_002,2000,0.0,0.6701789887659335,0.0
SOFC_EXP_002,2000,0.10714285714285714,0.6839498246195749,0.07328033835209731
SOFC_EXP_002,2000,0.21428571428571427,0.668553158976373,0.1432613912092228
SOFC_EXP_002,2000,0.3214285714285714,0.6639596931491641,0.21341561565508846
SOFC_EXP_002,2000,0.42857142857142855,0.634776396600461,0.2720470271144833
SOFC_EXP_002,2000,0.5357142857142857,0.6489414992401251,0.3476472317357813
SOFC_EXP_002,2000,0.6428571428571428,0.6308736424019189,0.4055616272583764
SOFC_EXP_002,2000,0.75,0.626679216290132,0.470009412217599
SOFC_EXP_002,2000,0.8571428571428571,0.6273194722999673,0.5377024048285434
SOFC_EXP_002,2000,0.9642857142857142,0.6113817222092384,0.5895466607017655
SOFC_EXP_002,2000,1.0714285714285714,0.597223115751796,0.6398819097340671
SOFC_EXP_002,2000,1.1785714285714286,0.5867104723899956,0.6914801996024948
SOFC_EXP_002,2000,1.2857142857142856,0.19902540584562645,0.2558898075158054
SOFC_EXP_002,2000,1.3928571428571428,0.18683448937607602,0.26023375305953445
SOFC_EXP_002,2000,1.5,0.18094278159027735,0.27141417238541604
SOFC_EXP_003,0,0.0,0.830348468949776,0.0
SOFC_EXP_003,0,0.10714285714285714,0.8695929545855777,0.0931706737055976
SOFC_EXP_003,0,0.21428571428571427,0.8401372787459128,0.18002941687412416
SOFC_EXP_003,0,0.3214285714285714,0.8367830858608558,0.2689659918838465
SOFC_EXP_003,0,0.42857142857142855,0.8266479356613403,0.354277686712003
SOFC_EXP_003,0,0.5357142857142857,0.8115591399872933,0.4347638249931928
SOFC_EXP_003,0,0.6428571428571428,0.8051511562790976,0.5175971718937056
SOFC_EXP_003,0,0.75,0.8064674437482876,0.6048505828112157
SOFC_EXP_003,0,0.8571428571428571,0.7864997897978611,0.6741426769695952
SOFC_EXP_003,0,0.9642857142857142,0.7841578699579199,0.756152231745137
SOFC_EXP_003,0,1.0714285714285714,0.7715503467035579,0.826661085753812
SOFC_EXP_003,0,1.1785714285714286,0.7651838806400283,0.9018238593257476
SOFC_EXP_003,0,1.2857142857142856,0.2735092370584611,0.3516547333608785
SOFC_EXP_003,0,1.3928571428571428,0.26885617364116515,0.37447824185733714
SOFC_EXP_003,0,1.5,0.2595012029730406,0.38925180445956087
SOFC_EXP_003,100,0.0,0.8261065179178951,0.0
SOFC_EXP_003,100,0.10714285714285714,0.8528283680019021,0.0913744680002038
SOFC_EXP_003,100,0.21428571428571427,0.8370716516500651,0.1793724967821568
SOFC_EXP_003,100,0.3214285714285714,0.819500205465177,0.26341078032809256
SOFC_EXP_003,100,0.42857142857142855,0.8124561712841558,0.3481955019789239
SOFC_EXP_003,100,0.5357142857142857,0.8036790333231978,0.4305423392802845
SOFC_EXP_003,100,0.6428571428571428,0.7910204418461335,0.5085131411868
SOFC_EXP_003,100,0.75,0.783479125948704,0.587609344461528
SOFC_EXP_003,100,0.8571428571428571,0.7739209651712671,0.6633608272896575
SOFC_EXP_003,100,0.9642857142857142,0.7724182669757317,0.7448319002980269
SOFC_EXP_003,100,1.0714285714285714,0.7693378024216233,0.8242905025945964
SOFC_EXP_003,100,1.1785714285714286,0.7578460313369888,0.8931756797900225
SOFC_EXP_003,100,1.2857142857142856,0.2650387007125813,0.34076404377331876
SOFC_EXP_003,100,1.3928571428571428,0.2669839675232208,0.3718705261930575
SOFC_EXP_003,100,1.5,0.2636258707758761,0.3954388061638142
SOFC_EXP_003,500,0.0,0.7937415080208771,0.0
SOFC_EXP_003,500,0.10714285714285714,0.8147214135879038,0.08729158002727541
SOFC_EXP_003,500,0.21428571428571427,0.8032081862589713,0.1721160399126367
SOFC_EXP_003,500,0.3214285714285714,0.794060235546648,0.25523364713999397
SOFC_EXP_003,500,0.42857142857142855,0.7723965123020016,0.3310270767008578
SOFC_EXP_003,500,0.5357142857142857,0.7666407748084114,0.4107004150759347
SOFC_EXP_003,500,0.6428571428571428,0.7514313623742689,0.4830630186691728
SOFC_EXP_003,500,0.75,0.7476620300579244,0.5607465225434434
SOFC_EXP_003,500,0.8571428571428571,0.7380721044920227,0.6326332324217336
SOFC_EXP_003,500,0.9642857142857142,0.7324825514422839,0.7063224603193451
SOFC_EXP_003,500,1.0714285714285714,0.7293199461085599,0.7814142279734569
SOFC_EXP_003,500,1.1785714285714286,0.7043725496822645,0.830153362125526
SOFC_EXP_003,500,1.2857142857142856,0.24446991708948776,0.3143184648293414
SOFC_EXP_003,500,1.3928571428571428,0.25146962549048935,0.3502612640760387
SOFC_EXP_003,500,1.5,0.23725587266812298,0.35588380900218447
SOFC_EXP_003,1000,0.0,0.7454188373137552,0.0
SOFC_EXP_003,1000,0.10714285714285714,0.7633499949822582,0.0817874994623848
SOFC_EXP_003,1000,0.21428571428571427,0.7456010659690036,0.1597716569933579
SOFC_EXP_003,1000,0.3214285714285714,0.7274115990743151,0.23381087113102983
SOFC_EXP_003,1000,0.42857142857142855,0.72403030173681,0.3102987007443471
SOFC_EXP_003,1000,0.5357142857142857,0.7232221047751691,0.387440413272412
SOFC_EXP_003,1000,0.6428571428571428,0.7148554620655382,0.4595499398992745
SOFC_EXP_003,1000,0.75,0.7048605465992053,0.528645409949404
SOFC_EXP_003,1000,0.8571428571428571,0.6884963958523216,0.5901397678734185
SOFC_EXP_003,1000,0.9642857142857142,0.6819326013072721,0.657577865546298
SOFC_EXP_003,1000,1.0714285714285714,0.6759890216903093,0.7242739518110456
SOFC_EXP_003,1000,1.1785714285714286,0.6617269059206465,0.7798924248350477
SOFC_EXP_003,1000,1.2857142857142856,0.22471655076258948,0.2889212795519007
SOFC_EXP_003,1000,1.3928571428571428,0.2130434763500681,0.29673912777330913
SOFC_EXP_003,1000,1.5,0.2006050228135187,0.30090753422027805
SOFC_EXP_003,2000,0.0,0.6521648606188516,0.0
SOFC_EXP_003,2000,0.10714285714285714,0.6735030593612259,0.07216104207441705
SOFC_EXP_003,2000,0.21428571428571427,0.6635085847400387,0.14218041101572257
SOFC_EXP_003,2000,0.3214285714285714,0.641137033207502,0.20607976067383993
SOFC_EXP_003,2000,0.42857142857142855,0.6295230623645648,0.26979559815624204
SOFC_EXP_003,2000,0.5357142857142857,0.6307633105323226,0.33790891635660136
SOFC_EXP_003,2000,0.6428571428571428,0.6190368387966677,0.3979522535121435
SOFC_EXP_003,2000,0.75,0.6072693604997418,0.45545202037480637
SOFC_EXP_003,2000,0.8571428571428571,0.5946863204324043,0.5097311317992037
SOFC_EXP_003,2000,0.9642857142857142,0.6021306493666624,0.580625983317853
SOFC_EXP_003,2000,1.0714285714285714,0.5832736326085461,0.624936034937728
SOFC_EXP_003,2000,1.1785714285714286,0.5728329627116643,0.6751245631958901
SOFC_EXP_003,2000,1.2857142857142856,0.18188154214238228,0.23384769704020578
SOFC_EXP_003,2000,1.3928571428571428,0.1733082478271423,0.24139363090209104
SOFC_EXP_003,2000,1.5,0.16271022381533962,0.24406533572300942
SOFC_EXP_004,0,0.0,0.8627311130354859,0.0
SOFC_EXP_004,0,0.10714285714285714,0.8830093053981857,0.09460813986409132
SOFC_EXP_004,0,0.21428571428571427,0.8676207266149893,0.18591872713178342
SOFC_EXP_004,0,0.3214285714285714,0.8469647183348635,0.27223865946477754
SOFC_EXP_004,0,0.42857142857142855,0.8402045128083687,0.3600876483464437
SOFC_EXP_004,0,0.5357142857142857,0.8354768496812304,0.44757688375780197
SOFC_EXP_004,0,0.6428571428571428,0.8224818611278542,0.5287383392964776
SOFC_EXP_004,0,0.75,0.8178896972632738,0.6134172729474553
SOFC_EXP_004,0,0.8571428571428571,0.8069093510791665,0.6916365866392855
SOFC_EXP_004,0,0.9642857142857142,0.7972803800183005,0.7688060807319326
SOFC_EXP_004,0,1.0714285714285714,0.8031543835788881,0.8605225538345229
SOFC_EXP_004,0,1.1785714285714286,0.7882465759791949,0.9290048931183369
SOFC_EXP_004,0,1.2857142857142856,0.29719698731104793,0.3821104122570616
SOFC_EXP_004,0,1.3928571428571428,0.2858115240465294,0.39809462277909446
SOFC_EXP_004,0,1.5,0.2857618584582249,0.4286427876873373
SOFC_EXP_004,100,0.0,0.8373553218120497,0.0
SOFC_EXP_004,100,0.10714285714285714,0.8732696349558876,0.09356460374527367
SOFC_EXP_004,100,0.21428571428571427,0.8481281446232918,0.18174174527641965
SOFC_EXP_004,100,0.3214285714285714,0.8427723660450204,0.27089111765732793
SOFC_EXP_004,100,0.42857142857142855,0.8362424295637543,0.3583896126701804
SOFC_EXP_004,100,0.5357142857142857,0.8281004359612499,0.4436252335506696
SOFC_EXP_004,100,0.6428571428571428,0.816568889405952,0.5249371431895405
SOFC_EXP_004,100,0.75,0.8014868654562073,0.6011151490921555
SOFC_EXP_004,100,0.8571428571428571,0.7938946240988661,0.6804811063704567
SOFC_EXP_004,100,0.9642857142857142,0.7917881928743168,0.7635100431288054
SOFC_EXP_004,100,1.0714285714285714,0.7868716979466769,0.8430768192285824
SOFC_EXP_004,100,1.1785714285714286,0.7788305073872532,0.9179073837064057
SOFC_EXP_004,100,1.2857142857142856,0.28852382458830966,0.3709592030421124
SOFC_EXP_004,100,1.3928571428571428,0.27754075103760073,0.38657461751665817
SOFC_EXP_004,100,1.5,0.2689045170146835,0.4033567755220252
SOFC_EXP_004,500,0.0,0.7923039499771796,0.0
SOFC_EXP_004,500,0.10714285714285714,0.8357256900059019,0.08954203821491806
SOFC_EXP_004,500,0.21428571428571427,0.8101059611969759,0.1735941345422091
SOFC_EXP_004,500,0.3214285714285714,0.8021029836723486,0.2578188161803977
SOFC_EXP_004,500,0.42857142857142855,0.7936249378631134,0.3401249733699057
SOFC_EXP_004,500,0.5357142857142857,0.7848542181674149,0.4204576168754008
SOFC_EXP_004,500,0.6428571428571428,0.7685583998122044,0.49407325702213134
SOFC_EXP_004,500,0.75,0.7588893645546835,0.5691670234160127
SOFC_EXP_004,500,0.8571428571428571,0.7568831965270898,0.6487570255946483
SOFC_EXP_004,500,0.9642857142857142,0.7504509613947753,0.7236491413449618
SOFC_EXP_004,500,1.0714285714285714,0.7388046920245773,0.7915764557406185
SOFC_EXP_004,500,1.1785714285714286,0.7382896499704314,0.8701270874651513
SOFC_EXP_004,500,1.2857142857142856,0.27423810744436083,0.3525918524284639
SOFC_EXP_004,500,1.3928571428571428,0.262577220252033,0.36573255677961736
SOFC_EXP_004,500,1.5,0.250878348948024,0.37631752342203606
SOFC_EXP_005,0,0.0,0.854404917331373,0.0
SOFC_EXP_005,0,0.10714285714285714,0.875158850963186,0.09376701974605564
SOFC_EXP_005,0,0.21428571428571427,0.8737141035519171,0.1872244507611251
SOFC_EXP_005,0,0.3214285714285714,0.8590659152377533,0.27612832989784925
SOFC_EXP_005,0,0.42857142857142855,0.8451082212462268,0.3621892376769543
SOFC_EXP_005,0,0.5357142857142857,0.8280389802246901,0.4435923108346554
SOFC_EXP_005,0,0.6428571428571428,0.8298678138732238,0.5334864517756438
SOFC_EXP_005,0,0.75,0.8123295053975705,0.6092471290481779
SOFC_EXP_005,0,0.8571428571428571,0.8163251301488432,0.6997072544132942
SOFC_EXP_005,0,0.9642857142857142,0.8065697355254231,0.7777636735423722
SOFC_EXP_005,0,1.0714285714285714,0.7920580325968694,0.8486336063537886
SOFC_EXP_005,0,1.1785714285714286,0.788361885493965,0.9291407936178874
SOFC_EXP_005,0,1.2857142857142856,0.29166729526629304,0.3750008081995196
SOFC_EXP_005,0,1.3928571428571428,0.29096321460250035,0.40527019176776835
SOFC_EXP_005,0,1.5,0.2897418542172796,0.4346127813259194
SOFC_EXP_005,100,0.0,0.8348105297233216,0.0
SOFC_EXP_005,100,0.10714285714285714,0.8668814767295178,0.09288015822101975
SOFC_EXP_005,100,0.21428571428571427,0.8535215491056375,0.1828974748083509
SOFC_EXP_005,100,0.3214285714285714,0.838989136126912,0.26967507946936453
SOFC_EXP_005,100,0.42857142857142855,0.8416968197870874,0.3607272084801803
SOFC_EXP_005,100,0.5357142857142857,0.8146417917112372,0.4364152455595913
SOFC_EXP_005,100,0.6428571428571428,0.8044968620890871,0.5171765542001274
SOFC_EXP_005,100,0.75,0.8100306378241755,0.6075229783681316
SOFC_EXP_005,100,0.8571428571428571,0.8029685543997059,0.6882587609140336
SOFC_EXP_005,100,0.9642857142857142,0.7914068129413672,0.7631422839077469
SOFC_EXP_005,100,1.0714285714285714,0.7867419422966871,0.842937795317879
SOFC_EXP_005,100,1.1785714285714286,0.7806714783367338,0.9200770994682934
SOFC_EXP_005,100,1.2857142857142856,0.28856775146592023,0.3710156804561831
SOFC_EXP_005,100,1.3928571428571428,0.2786417048820499,0.38810808894285526
SOFC_EXP_005,100,1.5,0.2755786629542865,0.4133679944314298
SOFC_EXP_005,500,0.0,0.8040195283154166,0.0
SOFC_EXP_005,500,0.10714285714285714,0.8273816551966274,0.08864803448535294
SOFC_EXP_005,500,0.21428571428571427,0.8137545804181591,0.17437598151817693
SOFC_EXP_005,500,0.3214285714285714,0.79966548379761,0.2570353340778032
SOFC_EXP_005,500,0.42857142857142855,0.7950057131636775,0.34071673421300464
SOFC_EXP_005,500,0.5357142857142857,0.7848497035245517,0.4204551983167241
SOFC_EXP_005,500,0.6428571428571428,0.7720756692743087,0.4963343588191984
SOFC_EXP_005,500,0.75,0.7707822555721981,0.5780866916791486
SOFC_EXP_005,500,0.8571428571428571,0.7672265156790391,0.6576227277248906
SOFC_EXP_005,500,0.9642857142857142,0.7533089504125925,0.7264050593264284
SOFC_EXP_005,500,1.0714285714285714,0.7469732973336308,0.8003285328574615
SOFC_EXP_005,500,1.1785714285714286,0.7396737929432339,0.8717583988259542
SOFC_EXP_005,500,1.2857142857142856,0.262077717856355,0.3369570658153135
SOFC_EXP_005,500,1.3928571428571428,0.2574812335972625,0.3586345753676156
SOFC_EXP_005,500,1.5,0.2598696716675712,0.38980450750135676
SOFC_EXP_005,1000,0.0,0.7570512861631263,0.0
SOFC_EXP_005,1000,0.10714285714285714,0.7813072735464859,0.08371149359426634
SOFC_EXP_005,1000,0.21428571428571427,0.7640017510597809,0.1637146609413816
SOFC_EXP_005,1000,0.3214285714285714,0.7582962700366103,0.24373808679748185
SOFC_EXP_005,1000,0.42857142857142855,0.7515587154922847,0.3220965923538363
SOFC_EXP_005,1000,0.5357142857142857,0.7398559091660043,0.39635137991035946
SOFC_EXP_005,1000,0.6428571428571428,0.7222991229311202,0.4643351504557201
SOFC_EXP_005,1000,0.75,0.7166588700728392,0.5374941525546294
SOFC_EXP_005,1000,0.8571428571428571,0.7101534535510642,0.6087029601866264
SOFC_EXP_005,1000,0.9642857142857142,0.69580666898364,0.6709564308056527
SOFC_EXP_005,1000,1.0714285714285714,0.6997415798225869,0.749723121238486
SOFC_EXP_005,1000,1.1785714285714286,0.6839244052380625,0.806053763316288
SOFC_EXP_005,1000,1.2857142857142856,0.24549887381267624,0.31564140918772654
SOFC_EXP_005,1000,1.3928571428571428,0.2318957604980141,0.3229976664079482
SOFC_EXP_005,1000,1.5,0.22975063772838883,0.3446259565925832
SOFC_EXP_005,2000,0.0,0.6733165252053174,0.0
SOFC_EXP_005,2000,0.10714285714285714,0.6933180525209398,0.07428407705581498
SOFC_EXP_005,2000,0.21428571428571427,0.6727700436406658,0.14416500935157125
SOFC_EXP_005,2000,0.3214285714285714,0.6526607235213764,0.2097838039890138
SOFC_EXP_005,2000,0.42857142857142855,0.647305953598918,0.2774168372566791
SOFC_EXP_005,2000,0.5357142857142857,0.6297956992051684,0.33739055314562594
SOFC_EXP_005,2000,0.6428571428571428,0.6367862779634337,0.4093626072622073
SOFC_EXP_005,2000,0.75,0.6236378944359681,0.4677284208269761
SOFC_EXP_005,2000,0.8571428571428571,0.6098217195105408,0.5227043310090349
SOFC_EXP_005,2000,0.9642857142857142,0.6102618935025537,0.5884668258774624
SOFC_EXP_005,2000,1.0714285714285714,0.5967757424931716,0.6394025812426838
SOFC_EXP_005,2000,1.1785714285714286,0.5873526626245303,0.692237066664625
SOFC_EXP_005,2000,1.2857142857142856,0.1990074248624365,0.2558666891088469
SOFC_EXP_005,2000,1.3928571428571428,0.20212053967289256,0.2815250374015289
SOFC_EXP_005,2000,1.5,0.1876398876167804,0.2814598314251706
SOFC_EXP_006,0,0.0,0.8747943828059503,0.0
SOFC_EXP_006,0,0.10714285714285714,0.8978261424103986,0.09619565811539985
SOFC_EXP_006,0,0.21428571428571427,0.8813254622019098,0.1888554561861235
SOFC_EXP_006,0,0.3214285714285714,0.8750749328094163,0.2812740855458838
SOFC_EXP_006,0,0.42857142857142855,0.8579750937842616,0.3677036116218264
SOFC_EXP_006,0,0.5357142857142857,0.8478177925423096,0.45418810314766583
SOFC_EXP_006,0,0.6428571428571428,0.8538311357946586,0.5488914444394234
SOFC_EXP_006,0,0.75,0.8397017290328767,0.6297762967746575
SOFC_EXP_006,0,0.8571428571428571,0.8353103422969091,0.7159802933973507
SOFC_EXP_006,0,0.9642857142857142,0.8203121668222326,0.7910153037214386
SOFC_EXP_006,0,1.0714285714285714,0.8166499495871656,0.8749820888433917
SOFC_EXP_006,0,1.1785714285714286,0.7996425583069686,0.9424358722903559
SOFC_EXP_006,0,1.2857142857142856,0.31155393022522915,0.4005693388610089
