cycle_number,time_hours,phase,center_temperature_C,min_temperature_C,max_temperature_C,temperature_gradient_C,thermal_stress_indicator
1,0.5,startup,800.1824497124123,783.7165685611438,825.1339258781986,41.41735731705478,2.427171876879582
1,0.5167364016736402,steady_operation,797.7065966524775,782.7423186462515,824.1356224738894,41.39330382763785,2.2479925462674926
1,0.5334728033472803,steady_operation,795.2672767430266,778.9830613006658,820.6707417675758,41.687680466910024,2.1325920313405233
1,0.5502092050209205,steady_operation,799.4607441924975,783.4098508184501,824.7741717671635,41.364320948713384,2.2332027226486617
1,0.5669456066945606,steady_operation,799.9483368323338,783.5017555772181,826.4837351502672,42.9819795730491,2.0066639009507035
1,0.5836820083682008,steady_operation,800.4934885137583,784.4946782067299,823.8973577609944,39.40267955426452,2.068709267135567
1,0.600418410041841,steady_operation,800.4642635803351,784.9250942253145,823.9303135124201,39.00521928710555,2.3483156423569205
1,0.6171548117154811,steady_operation,803.1307884495722,785.873072816535,829.7409769698456,43.86790415331063,2.006770151498628
1,0.6338912133891214,steady_operation,803.3910348780555,787.1126000602234,826.774582461508,39.661982401284604,2.0213878766661524
1,0.6506276150627615,steady_operation,800.7665898522432,784.2748245650046,824.8525547524449,40.57773018744035,2.3073759411434125
1,0.6673640167364017,steady_operation,803.0599184319108,786.8322838779033,825.8730007060058,39.04071682810252,2.092697420207007
1,0.6841004184100419,steady_operation,804.7046795082014,788.4469610516122,827.9451306034445,39.498169551832234,2.2274893806980898
1,0.700836820083682,steady_operation,801.7552848314913,785.1238814437509,825.5716672242987,40.44778578054786,2.32039863474549
1,0.7175732217573222,steady_operation,800.3439634427924,782.7058795325411,824.3808372230179,41.674957690476845,2.2126769488622684
1,0.7343096234309623,steady_operation,801.5291893657909,782.9900545399555,824.5305640875633,41.540509547607826,1.9581304496637204
1,0.7510460251046025,steady_operation,801.1484564866552,783.7278195515588,825.3812306774373,41.653411125878506,2.138524010846364
1,0.7677824267782427,steady_operation,802.0948657361245,786.5485078736823,826.2517424397834,39.70323456610106,1.9938759924771847
1,0.7845188284518828,steady_operation,799.5075301400722,782.4232747566998,822.8523899395512,40.42911518285143,2.155767443210848
1,0.8012552301255229,steady_operation,806.3086399863005,788.1745350624701,830.1612848971005,41.98674983463036,2.2043729771424028
1,0.8179916317991631,steady_operation,802.9170978814981,785.2756600000769,826.6221875170066,41.34652751692977,2.6108498016614243
1,0.8347280334728033,steady_operation,802.8096127326206,786.3828268612024,826.7080489122461,40.32522205104374,2.3006384126005637
1,0.8514644351464435,steady_operation,805.9011257595245,788.6878874619717,829.9553261856817,41.267438723709915,2.031743875284063
1,0.8682008368200836,steady_operation,802.8208755970562,784.3712176731676,826.7436356418052,42.37241796863759,2.0740104340430134
1,0.8849372384937237,steady_operation,805.2737814265539,788.9967447059746,829.1092794311955,40.11253472522094,2.204218591633643
1,0.901673640167364,steady_operation,803.6271107376857,786.838525653177,827.9186490980603,41.08012344488327,2.038290586796593
1,0.9184100418410042,steady_operation,802.8017968080268,787.0618429314811,826.6798663718845,39.61802344040336,2.0305783255415992
1,0.9351464435146444,steady_operation,807.1127778770649,791.5273197007965,831.5430038473769,40.015684146580384,2.317814318973104
1,0.9518828451882845,steady_operation,804.0531634457016,788.8525229163524,828.8526499025115,40.0001269861591,1.9999408132391867
1,0.9686192468619246,steady_operation,803.3725292885285,787.930819931635,828.1947170458699,40.26389711423485,2.1593387684376455
1,0.9853556485355648,steady_operation,806.6632828135271,790.8842442905299,831.0683414653258,40.184097174795966,2.0957976129242333
1,1.002092050209205,steady_operation,805.3872886935856,789.7128193881798,830.7219880495329,41.0091686613531,2.2224379915362067
1,1.018828451882845,steady_operation,805.7304399453901,790.7960100684246,830.1004805086451,39.304470440220484,2.291826739112673
1,1.0355648535564854,steady_operation,804.9012715024139,789.6211252094884,831.4265363792418,41.805411169753484,2.066077464005231
1,1.0523012552301254,steady_operation,808.7652746689273,793.7998807259718,836.1780327222266,42.378151996254815,2.279094127746453
1,1.0690376569037656,steady_operation,806.7571310246828,792.2976564360812,832.433221343873,40.13556490779183,2.0459818628326034
1,1.0857740585774058,steady_operation,806.805024738071,793.1533613874485,833.343190744443,40.18982935699444,2.0244448210121355
1,1.1025104602510458,steady_operation,806.7281193990204,792.9296459529126,833.4727292692555,40.54308331634297,2.3298253682633105
1,1.1192468619246863,steady_operation,809.3501231693954,794.2698519157774,836.5492303010662,42.27937838528885,2.4272751937302046
1,1.1359832635983262,steady_operation,806.6107788753982,792.3836152740228,835.2274702482403,42.84385497421749,2.01713125742547
1,1.1527196652719665,steady_operation,804.252797486871,789.6418410676026,831.114639430029,41.472798362426374,2.1177571318637436
1,1.1694560669456067,steady_operation,803.1143373686747,787.6620480316939,830.5301960442622,42.86814801256833,2.0300998784060225
1,1.1861924686192467,steady_operation,801.5677825431605,786.948019111989,828.366259831848,41.418240719859,2.0995088813363
1,1.202928870292887,steady_operation,806.3558420633689,794.0226443782583,833.880600694129,39.85795631587075,2.172515005689994
1,1.219665271966527,steady_operation,805.9410062548432,792.9810755041782,833.6331666956398,40.652091191461636,2.156231420163149
1,1.2364016736401673,steady_operation,803.3316969589318,791.4719048685249,829.8061196461013,38.334214777576335,2.167439274599555
1,1.2531380753138075,steady_operation,800.7664618158707,788.403660142731,828.2924006516498,39.88874050891877,2.06644359907778
1,1.2698744769874475,steady_operation,803.4410499387465,789.3170305638042,830.0048702400392,40.687839676234944,2.1556971521127593
1,1.286610878661088,steady_operation,801.2456639958502,788.9234586557058,828.8530625031054,39.929603847399676,2.2808212232013783
1,1.303347280334728,steady_operation,799.5607417047311,787.0802134276676,827.5203132984832,40.44009987081563,2.008541375543756
1,1.3200836820083681,steady_operation,802.5150863032367,789.9345187860687,829.8596946418714,39.92517585580276,2.310915145900477
1,1.3368200836820083,steady_operation,802.0402409089332,789.7826822717217,829.2942336652743,39.51155139355262,2.135435522881712
1,1.3535564853556483,steady_operation,802.1522429159364,787.8711837997621,828.6731252990918,40.8019414993297,1.965293555366634
1,1.3702928870292888,steady_operation,802.5591306370987,789.4881782897651,828.5498946564919,39.06171636672684,1.998732552047302
1,1.3870292887029287,steady_operation,800.9512249068346,787.1843689244537,827.0220447590318,39.837675834578135,2.097120821804343
1,1.403765690376569,steady_operation,799.1915636770034,785.7498325028643,826.3492895053479,40.59945700248363,2.1481531879669666
1,1.4205020920502092,steady_operation,803.4245958881303,790.1197741600114,830.5499228678349,40.43014870782349,2.0001699199996477
1,1.4372384937238492,steady_operation,800.0153103988396,786.4222031383314,826.366134790802,39.94393165247061,2.1104348904559687
1,1.4539748953974896,steady_operation,800.2750922895179,784.9255275842012,826.3159991469377,41.39047156273648,2.0507019248019134
1,1.4707112970711296,steady_operation,803.0404142819948,788.773616543329,828.5559180421081,39.782301498779134,2.3912615863358226
1,1.4874476987447698,steady_operation,799.8973445348677,785.9324945452287,825.0461119499668,39.11361740473808,2.205620591913811
1,1.50418410041841,steady_operation,797.9518384555088,782.4332718652387,823.3335968887466,40.90032502350789,1.9234367311816258
1,1.5209205020920502,steady_operation,797.0877444096288,782.8758704081932,821.9524510921868,39.0765806839936,2.4202119277582286
1,1.5376569037656902,steady_operation,798.9347096822481,783.5677023188116,823.6636167910866,40.09591447227501,2.05795789631306
1,1.5543933054393304,steady_operation,798.9579166422213,783.0462339400354,823.9147222558596,40.86848831582415,2.4692237253867573
1,1.5711297071129706,steady_operation,797.7651884165342,780.829741110237,822.4671496853781,41.63740857514108,2.000066253100015
1,1.5878661087866108,steady_operation,800.301109349676,784.0918197729045,824.5156006296356,40.42378085673113,2.2124913877745622
1,1.604602510460251,steady_operation,798.2867923619299,780.6802608065746,822.399052231868,41.71879142529349,2.2666853028212626
1,1.621338912133891,steady_operation,798.7877690170146,781.0171715026144,822.9726325676578,41.95546106504344,2.1626808159053432
1,1.6380753138075312,steady_operation,795.9492653839395,779.7522717727707,820.6749235340023,40.92265176123169,2.160525255971631
1,1.6548117154811715,steady_operation,799.2501084281038,782.294563787284,823.5004962161933,41.20593242890925,2.1924918199722665
1,1.6715481171548117,steady_operation,795.7684632444679,778.7028482024533,819.2270698786332,40.52422167617988,2.3561422754854147
1,1.6882845188284519,steady_operation,797.2423541136637,780.4090272709398,820.3454733448929,39.93644607395311,2.0160934905829917
1,1.7050209205020919,steady_operation,800.3767423715276,783.4032685177158,824.1035399734959,40.700271455780126,2.04179833063421
1,1.721757322175732,steady_operation,792.4858980866903,774.970104438327,815.3255219178975,40.35541747957052,2.2154088675876915
1,1.7384937238493723,steady_operation,797.5554278837035,779.8490595033517,822.0273860433967,42.17832654004508,2.2540335498620085
1,1.7552301255230125,steady_operation,792.8662588173737,774.0355041741155,814.9108934336239,40.875389259508324,2.513298711907505
1,1.7719665271966527,steady_operation,795.0392884805028,778.8232661763157,818.1848623985022,39.36159622218656,1.9589389809561282
1,1.7887029288702927,steady_operation,795.774818851314,779.6635142222148,819.0707172530583,39.40720303084356,2.187426994647372
1,1.805439330543933,steady_operation,793.5372755679383,774.8803758190878,815.6511375316778,40.77076171259,2.269416947483954
1,1.8221757322175731,steady_operation,797.6540418942479,781.0689627910978,820.7293814403853,39.66041864928752,1.9700239667000672
1,1.8389121338912133,steady_operation,796.0655464419718,778.0111215861142,820.3153566693267,42.30423508321246,2.0695512134583365
1,1.8556485355648535,steady_operation,793.0059676205858,777.0414839011281,816.9367577925785,39.895273891450415,1.9506377436381244
1,1.8723849372384935,steady_operation,794.0390183257848,776.7799350647616,817.4520233966882,40.6720883319266,2.187648173225444
1,1.8891213389121337,steady_operation,794.2781421157013,778.6167195842391,818.0897480389912,39.47302845475201,2.2572457933766232
1,1.905857740585774,steady_operation,796.0101185187401,779.0914959423034,819.7971243854143,40.70562844311098,2.1599198116825167
1,1.9225941422594142,steady_operation,795.8802889360501,780.4052739674821,821.1653668498133,40.76009288233115,2.307291827099669
1,1.9393305439330544,steady_operation,793.8947982012431,778.0883010289557,817.6955922891034,39.60729126014769,2.1234949698172714
1,1.9560669456066944,steady_operation,797.0338222615206,781.1122568433576,821.7135726162401,40.60131577288246,2.1341379079886336
1,1.9728033472803346,steady_operation,793.7702465638151,779.4554569234982,818.2682892543895,38.8128323308913,1.9906184246137324
1,1.9895397489539748,steady_operation,796.004114243982,779.6054651649758,822.4769340501863,42.87146888521045,2.3392208766600007
1,2.006276150627615,steady_operation,797.6094282869125,781.8292998832108,823.3998103901023,41.57051050689154,2.2042292760685056
1,2.023012552301255,steady_operation,797.9966657195313,782.1296551756207,823.5330762753198,41.40342109969913,2.0442173931945513
1,2.039748953974895,steady_operation,794.6669486728857,780.2383867667047,820.0485856886062,39.810198921901474,2.054414051916182
1,2.0564853556485354,steady_operation,795.3325807184101,779.3727766547586,821.3350485180908,41.96227186333226,2.287604929732777
1,2.073221757322176,steady_operation,794.4480339457688,779.9380765399287,820.6887345644734,40.75065802454469,2.2141040091771518
1,2.089958158995816,steady_operation,796.3056465283222,782.5008776375062,822.5237109470503,40.022833309544126,2.168896528533797
1,2.106694560669456,steady_operation,798.3494790796526,783.2542004670236,826.0017383487013,42.74753788167777,2.2637562249821994
1,2.123430962343096,steady_operation,792.9725736701275,779.678547743104,821.072377578599,41.39382983549501,2.262603739941242
1,2.1401673640167362,steady_operation,794.7937366571899,781.7546600503051,822.2280367531852,40.473376702880046,2.224098190503337
1,2.1569037656903767,steady_operation,797.9132834855694,782.9406790422549,825.8366896800453,42.89601063779037,2.322803865878672
1,2.1736401673640167,steady_operation,794.9036092483963,781.8218410297895,822.061427254648,40.2395862248585,2.8109572602677195
1,2.1903765690376567,steady_operation,795.9353107469102,781.4564418978537,823.7373097889955,42.28086789114184,2.2520573076112513
1,2.2071129707112966,steady_operation,795.830018084191,782.9299217103538,825.3955532194811,42.46563150912732,2.4724371842809756
1,2.223849372384937,steady_operation,794.8992152237341,781.3862526696325,825.1400672175391,43.753814547906586,2.189574441798066
1,2.2405857740585775,steady_operation,794.2941179183348,781.554636026521,822.6375648566859,41.08292883016486,2.213925892902631
1,2.2573221757322175,steady_operation,797.142420257014,784.3756104059701,825.225968081176,40.85035767520594,2.0581408291430794
1,2.2740585774058575,steady_operation,797.9079680280711,785.0406053725227,826.4948034836116,41.454198111088886,2.1262821945963997
1,2.2907949790794975,steady_operation,798.065865818304,784.7805019319862,824.5486309106866,39.76812897870036,2.0627452698599975
1,2.307531380753138,steady_operation,798.3090104849199,784.8924104585119,824.973197846343,40.08078738783115,2.229013121333404
1,2.3242677824267783,steady_operation,797.1799866470012,784.4845425841545,824.7941436795685,40.309601095413996,2.2740902316968894
1,2.3410041841004183,steady_operation,794.0777854107154,780.0365174247739,820.8795561653867,40.84303874061277,2.134339669036079
1,2.3577405857740583,steady_operation,796.5913136599903,782.739849643503,824.2566405476551,41.51679090415212,1.8909754078716892
1,2.3744769874476983,steady_operation,798.7439468497439,786.040722227799,826.2981471179436,40.257424890144534,2.181601322851311
1,2.3912133891213387,steady_operation,799.008312285328,785.3673099603934,825.9893620967471,40.62205213635366,2.182514766649238
1,2.407949790794979,steady_operation,799.2302730624002,785.2201915956326,825.7255692677354,40.50537767210278,2.076417739414181
1,2.424686192468619,steady_operation,800.2925720453901,787.0984604837693,826.4646346216999,39.36617413793067,1.9866186688370993
1,2.441422594142259,steady_operation,802.7423728758413,788.1789453392415,828.4625728057332,40.28362746649168,1.9982794948219933
1,2.458158995815899,steady_operation,799.520321180259,783.6853641377893,826.1956470478851,42.51028291009584,2.1517228401294046
1,2.4748953974895396,steady_operation,801.9853667340021,788.4997842603573,826.6620555013858,38.16227124102852,2.0747692771205144
1,2.49163179916318,steady_operation,798.9117820447741,784.4669497530977,824.5078070875093,40.04085733441161,2.102949556244492
1,2.50836820083682,steady_operation,800.4159823604178,785.2651373914534,826.1715048598749,40.90636746842142,2.2741336591182417
1,2.52510460251046,steady_operation,796.6699955037741,780.5259904862266,821.3317037998921,40.80571331366548,2.2815600406129217
1,2.5418410041841004,steady_operation,798.5039064170658,783.3263627765008,824.027272472927,40.700909696426265,2.1327278994968664
1,2.5585774058577404,steady_operation,801.4191909546089,785.5525068726168,826.6032152392964,41.0507083666796,2.0994398783693633
1,2.5753138075313804,steady_operation,799.9193131866423,783.3236932444653,824.2706042159459,40.946910971480634,2.00313125686429
1,2.592050209205021,steady_operation,801.7437348594353,786.144226335202,825.600642653058,39.456416317856,1.928973987885421
1,2.608786610878661,steady_operation,802.0303376683821,786.2808905118433,825.4964020455784,39.21551153373514,2.20967286339254
1,2.6255230125523012,steady_operation,800.3425907094279,783.7247885320779,823.6072961042781,39.88250757220021,2.0660432602601992
1,2.6422594142259412,steady_operation,802.9161949982939,785.6329840137306,825.9940158611684,40.361031847437744,2.2662200218878996
1,2.6589958158995812,steady_operation,807.6823765033188,790.2701407987688,831.2557905450055,40.98564974623673,2.0203151856917545
1,2.6757322175732217,steady_operation,803.2198002933175,785.466745421113,827.4687187100798,42.001973288966724,1.9777699268048652
1,2.6924686192468616,steady_operation,801.4214824614646,783.8169290011231,826.167129922873,42.35020092174989,1.9382692083504123
1,2.709205020920502,steady_operation,802.2816889361859,784.7914607080934,826.3286778246136,41.537217116520196,2.2705161729352747
1,2.725941422594142,steady_operation,802.3971301862078,785.565957647267,825.1522851917211,39.58632754445409,2.1955200171298404
1,2.742677824267782,steady_operation,802.4789353897698,784.2313829301512,825.5633441754201,41.33196124526887,2.0402882104823212
1,2.7594142259414225,steady_operation,807.9011758891403,791.4104137970561,830.5151864516702,39.10477265461407,2.1112508568671218
1,2.7761506276150625,steady_operation,802.8443723685027,785.5448081670559,825.4704699292851,39.9256617622292,2.2358080442010224
1,2.792887029288703,steady_operation,804.4745846069056,786.7445694980811,827.6441842897232,40.89961479164208,2.0842470963635558
1,2.809623430962343,steady_operation,803.0123344337142,786.9952352985475,826.4427105418556,39.44747524330808,2.1356057722891966
1,2.826359832635983,steady_operation,804.6638350780995,785.1029432195938,828.2340253771523,43.13108215755847,2.181514918885529
1,2.8430962343096233,steady_operation,807.9702906572702,790.1334404554282,831.560509983447,41.42706952801882,2.076508465406362
1,2.8598326359832633,steady_operation,803.6325540113381,787.0624236180538,827.5436723118725,40.48124869381866,2.200436858970952
1,2.8765690376569037,steady_operation,807.1796410525488,789.6333734538329,830.0343977055742,40.40102425174132,2.242439153929445
1,2.8933054393305437,steady_operation,808.3297341824268,792.4396603877058,832.6627908123486,40.22313042464282,2.188144491588558
1,2.9100418410041837,steady_operation,805.7173755609022,789.1439152712502,831.7248771296199,42.58096185836973,2.0393554979107353
1,2.926778242677824,steady_operation,804.7902403732539,788.7225881215255,830.2819351562912,41.559347034765665,1.9112442258865978
1,2.943514644351464,steady_operation,804.5857725901266,787.7617710524048,829.7881506644206,42.02637961201583,2.099586958986072
1,2.9602510460251046,steady_operation,802.2756128372356,787.2401285560744,827.3817418637743,40.14161330769991,2.250667527992743
1,2.9769874476987446,steady_operation,803.9724018349928,789.2023304063465,829.7304561807919,40.52812577444536,2.1232706752690227
1,2.9937238493723846,steady_operation,806.1149676190473,791.0448915858587,830.8889412886606,39.84404970280184,1.950671958677022
1,3.010460251046025,steady_operation,802.5545734018721,787.9808937399725,828.4041633887641,40.423269648791575,1.9901244150463666
1,3.027196652719665,steady_operation,802.9419969831832,788.0396324432579,829.3113519996275,41.27171955636959,1.9471184610326138
1,3.0439330543933054,steady_operation,806.2469073106678,791.8790663616624,832.0792502471757,40.2001838855133,2.004575956111885
1,3.0606694560669454,steady_operation,806.6153451126085,792.046180502545,831.9391443922981,39.892963889753105,2.0110416888399247
1,3.0774058577405854,steady_operation,804.0268273369312,789.6652941921845,830.3788918193801,40.713597627195554,2.1792059970362923
1,3.094142259414226,steady_operation,804.1030062169161,789.1083657805962,830.7901197863349,41.68175400573875,2.098556101517293
1,3.110878661087866,steady_operation,805.6695198312344,791.3773170431739,832.831409390452,41.454092347278106,2.0094772452971204
1,3.1276150627615062,steady_operation,801.1458834175264,786.2871444457975,828.4479742595084,42.16082981371096,2.2072325324452855
1,3.1443514644351462,steady_operation,804.3387188373536,790.4994849347732,832.7297766263928,42.23029169161953,2.204312623350215
1,3.1610878661087862,steady_operation,804.1301909021533,789.5413081615309,831.1828210173132,41.641512855782366,2.5911802918744504
1,3.1778242677824267,steady_operation,802.0842834770694,788.6273036545675,829.1562580848641,40.52895443029661,2.208738870363886
1,3.1945606694560666,steady_operation,803.2534708172557,790.8698879172962,831.4785634557304,40.60867553843423,2.266948858904426
1,3.211297071129707,steady_operation,806.2158021791823,792.7558161191889,834.716121306233,41.96030518704413,2.153901309084181
1,3.228033472803347,steady_operation,803.586918364775,790.3304052676224,830.5228684235942,40.192463155971836,1.9434619611487443
1,3.244769874476987,steady_operation,803.1086926515986,790.6195288670974,830.1961687085216,39.57663984142414,2.3450070706865116
1,3.2615062761506275,steady_operation,804.2937603910833,791.6490602417737,830.744010482025,39.094950240251364,2.419412298741889
1,3.2782426778242675,steady_operation,802.1175273522081,787.8374351269181,829.7403413228718,41.90290619595373,2.1875040241173433
1,3.294979079497908,steady_operation,801.4767366348705,788.2849887544652,831.881030821173,43.59604206670781,2.4207981346039
1,3.311715481171548,steady_operation,804.7181816439951,791.0466641098992,832.3929198093281,41.346255699428866,2.5118704515306396
1,3.328451882845188,steady_operation,802.638467269344,788.6771070122915,829.0654088827561,40.3883018704646,1.915014667424091
1,3.3451882845188283,steady_operation,800.7300003973858,787.7860756204541,827.2542240142117,39.46814839375759,1.9517314345991652
1,3.3619246861924683,steady_operation,801.5390137544418,786.6334667817964,827.7604499355651,41.12698315376872,2.0506748063837996
1,3.3786610878661087,steady_operation,806.8511352585684,793.3781377377247,833.7521591589298,40.37402142120504,2.2212800020505594
1,3.3953974895397487,steady_operation,800.7424946709654,786.7618887427371,826.9575736639565,40.19568492121937,2.041902491388437
1,3.4121338912133887,steady_operation,799.8457810772433,785.6352069056991,827.438577482442,41.803370576742964,1.9707979458082836
1,3.428870292887029,steady_operation,800.9703371255177,787.8316473828644,827.331721013554,39.5000736306896,1.973036477988101
1,3.445606694560669,steady_operation,801.863754863087,787.120676662281,829.9502694967722,42.82959283449122,2.1591554604774457
1,3.4623430962343096,steady_operation,799.7316340421025,785.3381816207582,825.3846741963135,40.04649257555536,2.3843382558773634
1,3.4790794979079496,steady_operation,800.4493955382281,786.8753442109027,825.4896838778187,38.61433966691607,1.9599131458603996
1,3.4958158995815896,steady_operation,798.0179693758616,782.4077013432607,824.1477248637841,41.74002352052344,2.2954501267118137
1,3.51255230125523,steady_operation,799.8024524304977,785.3647366308876,824.4015762002855,39.0368395693979,2.0791648054639573
1,3.52928870292887,steady_operation,800.2209351044701,784.9335706550094,825.8064622308934,40.87289157588407,1.9433993421510327
1,3.5460251046025104,steady_operation,799.6768647211505,783.2687412145365,824.098689775591,40.82994856105449,2.1972376916433034
1,3.5627615062761504,steady_operation,799.1820917160833,784.2795806721873,823.7436914783538,39.464110806166445,1.957027935608181
1,3.5794979079497904,steady_operation,802.5221863837417,786.6375761726185,826.5700458668789,39.93246969426036,2.1815493413014444
1,3.596234309623431,steady_operation,797.2211747954211,780.1478840315384,820.8825256665828,40.73464163504434,2.156317563878533
1,3.612970711297071,steady_operation,797.4885933630989,780.0160957357617,821.0643948299222,41.048299094160484,2.1601323540986908
1,3.6297071129707112,steady_operation,797.9238764700939,781.7758984879744,822.0428797846052,40.26698129663089,2.3932138376048613
1,3.6464435146443512,steady_operation,796.7298292367128,780.1103839378322,822.2733373638055,42.16295342597323,2.407679519640714
1,3.6631799163179912,steady_operation,796.3350646547045,778.915542660268,820.0272330699667,41.11169040969867,2.087592959849249
1,3.6799163179916317,steady_operation,796.4409828340665,780.0563484547903,819.5395709452131,39.483222490422804,2.1362643613300167
1,3.6966527196652716,steady_operation,799.0101260589165,780.9488883236248,822.7417539104079,41.79286558678302,2.2891507240982087
1,3.7133891213389116,steady_operation,792.8424287324611,775.6311355006695,816.2914508281682,40.660315327498665,2.094373456820409
1,3.730125523012552,steady_operation,796.7454202698862,779.8412904854105,820.3538640171355,40.512573531725025,2.107176572663078
1,3.746861924686192,steady_operation,798.4343855058851,780.3792714241097,822.4146566739347,42.035385249825026,2.0482039382174317
1,3.7635983263598325,steady_operation,794.1052913246214,776.8141474336941,816.8094271815357,39.995279747841664,1.9671036015693275
1,3.7803347280334725,steady_operation,795.0648188232547,778.9678775907114,819.088864856147,40.12098726543559,1.9661379621374933
1,3.7970711297071125,steady_operation,794.6701507092962,778.8851946747226,817.5188361184357,38.633641443713145,2.23785443246716
1,3.813807531380753,steady_operation,796.395096373249,780.1881663893085,819.9751916625852,39.78702527327664,2.09788484182258
1,3.830543933054393,steady_operation,798.1078279544151,779.0932642371934,821.0846798656044,41.991415628411005,2.025352166271878
1,3.8472803347280333,steady_operation,793.6048031545926,777.558458624753,816.7166263455958,39.15816772084281,2.1258414363836753
1,3.8640167364016733,steady_operation,796.7249148742774,781.4351460362835,819.5362953505437,38.10114931426017,2.032236990961719
1,3.8807531380753133,steady_operation,796.8328895985338,780.8597382765768,820.3820913329523,39.52235305637555,2.2625022862025137
1,3.8974895397489537,steady_operation,796.0366056579397,781.0147606247521,820.9161132736197,39.9013526488676,2.070399143685138
1,3.9142259414225937,steady_operation,794.1511459032822,776.3092726154294,817.9128016602708,41.603529044841366,2.0959854202666315
1,3.930962343096234,steady_operation,793.9590565991682,777.1778009380805,817.2666451509277,40.08884421284722,2.1878724552930824
1,3.947698744769874,steady_operation,795.0722490016008,778.7458206085413,818.9338713194685,40.1880507109272,2.32234993733578
1,3.964435146443514,steady_operation,793.3109126447372,776.8133180341217,817.9749593464231,41.16164131230141,2.1624380300769928
1,3.9811715481171546,steady_operation,795.3931831113981,779.3838178015799,820.1141228542295,40.73030505264967,2.19642202727644
1,3.9979079497907946,steady_operation,795.398199040181,778.4349573146034,820.3664800856387,41.93152277103536,2.2172109031296996
1,4.014644351464435,steady_operation,796.3534874996574,780.550138517715,821.7613438269894,41.21120530927442,2.077676436676188
1,4.031380753138075,steady_operation,796.076623184418,781.2526188330208,821.7560204837612,40.50340165074033,2.458142016887774
1,4.048117154811715,steady_operation,795.1838431054283,780.5054172219918,821.4144394073722,40.90902218538042,2.189517172675253
1,4.064853556485355,steady_operation,794.457403049547,780.3471245994698,820.3916523206661,40.044527721196346,2.18700128954766
1,4.081589958158995,steady_operation,795.7455051107025,781.6755618615905,823.4247052247972,41.74914336320671,2.1833697188210057
