fuel_utilization,oxidant_utilization,current_density,voltage,temperature,pressure,fuel_flow_rate,air_flow_rate,startup_ramp_rate,shutdown_ramp_rate,load_following_ramp_rate,thermal_cycling_frequency,cell_active_area,anode_thickness,cathode_thickness,electrolyte_thickness,interconnect_thickness,channel_width,channel_height,anode_porosity,anode_tortuosity,anode_ni_particle_size,anode_ysz_particle_size,anode_tpb_density,anode_ionic_conductivity,anode_electronic_conductivity,anode_youngs_modulus,anode_poisson_ratio,anode_thermal_expansion_coefficient,cathode_porosity,cathode_tortuosity,cathode_lscf_particle_size,cathode_gdc_particle_size,cathode_tpb_density,cathode_ionic_conductivity,cathode_electronic_conductivity,cathode_youngs_modulus,cathode_poisson_ratio,cathode_thermal_expansion_coefficient,cathode_chemical_expansion_coefficient,electrolyte_ionic_conductivity,electrolyte_youngs_modulus,electrolyte_poisson_ratio,electrolyte_thermal_expansion_coefficient,electrolyte_fracture_toughness,interconnect_thermal_expansion_coefficient,interconnect_youngs_modulus,interconnect_poisson_ratio,interconnect_oxide_scale_growth_rate,interconnect_electrical_resistivity,phase_fraction_ni,phase_fraction_ysz,phase_fraction_pore,specific_surface_area,connectivity_ni,connectivity_ysz,pore_size_distribution_mean,particle_size_distribution_mean,ni_agglomeration_rate,ni_oxidation_rate,cathode_poisoning_rate,electrolyte_cracking_rate,thermal_stress_accumulation,redox_cycling_damage,power_density,efficiency,total_thickness,fidelity_level
0.655278170559457,0.15771991284078934,0.815455932661159,0.8523061859398235,1047.5378102226625,1.019228374939075,133.54932498125905,680.2912223947301,3.9819044134057204,7.4955854979522,0.774638779998202,1.832998293725371,52.77462903933581,502.8574049819836,97.29177750962944,9.344779528648857,158.0293310657712,1.0800515845233216,1.3601145196236755,0.26392061198645045,3.98290069979698,2.1752836060945704,0.43496868442264236,554361273220355.56,0.011679226575530891,3972.541247671226,150.82888525910357,0.2938001256629933,1.3078518189714946e-05,0.30691841160977373,2.5038843042488668,0.9423652305266785,0.10560169397391596,437861819870889.44,0.15526430844362799,567.6468678163704,125.15592908678002,0.31385030834038696,1.4510925064693497e-05,5.354519323052013e-05,0.0973839549998037,240.4798020962311,0.3039982331219,1.1543093440167e-05,1.4687309194700964,1.2283313415075242e-05,237.82898091142474,0.3308520395363578,9.872607888415466e-13,8.312132290267497e-06,0.25954309182497765,0.5280206006402455,0.34655298057662387,32447.910696788487,0.6513272805556731,0.7366176144861787,1.704089595896106,2.1388185104116726,3.0833309518308066e-05,4.2055361054140034e-07,1.562810416589896e-06,8.10590732576303e-08,8.691661128515573,0.518984428778362,0.6950181357684341,0.6818449487518589,767.523293086033,MF
0.6155150259200249,0.21884385106055854,0.4583872230173728,0.6012864703562497,1065.1561613741417,1.1937047485382826,113.60079473765975,395.19524151381256,7.0586682540119385,4.22136424443093,0.7076911691473936,0.7380481592445881,75.80783719496968,488.5388635056113,61.62776622987487,10.760669758577183,157.09745358713997,1.3258505412606985,1.0714462358728727,0.2500080450955342,5.61558798926348,1.7123973022667378,0.5903277533719464,352582535096515.56,0.04883903939418295,3749.355209788686,152.55311450764572,0.3464949039517425,1.1064441998158754e-05,0.214923099124402,4.43472762197128,1.8781432584939022,0.6969550856209327,392306230502785.1,0.7566452868005397,481.2250513302378,121.64988375046278,0.3008887929629001,1.4697097883490074e-05,6.724981504062321e-05,0.08951426493797685,285.05104979934924,0.35206669058389894,1.0585137345959707e-05,1.736438837724947,1.1306317592587569e-05,203.38698257282923,0.3266838754779516,7.320257596298245e-13,5.03668122939504e-06,0.42106334832846826,0.4225543494249073,0.20373385285158901,617928.9192285867,0.670785429213046,0.8248848075986901,0.657248039720966,0.803699091976885,7.306730997201946e-05,8.75123176682078e-07,4.169703650384046e-06,6.960608328159971e-08,5.770835612449368,0.4138890293222273,0.2756220353845191,0.48102917628499975,718.0247530812032,MF
0.6632668111597313,0.17153798507133716,0.7963825249821348,0.9801723151798277,1051.0409804617234,1.054630112933382,80.89928879106321,536.0879783243945,5.692427928222157,8.23572159119453,0.8967043563506784,0.9191745660705979,52.73093023871844,631.4487237914584,60.763643405576104,10.510948633185,190.60307009327647,1.9064576958820412,1.3147802609812698,0.3307363201764343,2.924803145911034,2.5534981652028437,0.42934855101334224,235351387932304.56,0.09421141279290729,2025.2970244622766,88.84552478448504,0.27416535213445925,1.1934904829260913e-05,0.3397669024484836,5.543236675056171,1.6315254357757696,0.30038299372947985,4679163982041.151,0.3880989824885941,386.5655525067744,121.92117815607773,0.33728562813385443,1.5682455236584564e-05,0.0001621740584095337,0.05585434365685762,278.00082255240716,0.31789959923952665,1.0851966840396206e-05,1.352013830836139,1.193883072233173e-05,206.99365450122409,0.32455513489001225,1.6695350008017244e-13,9.293174196281998e-06,0.37167564159402783,0.5289453625616999,0.3129898960607256,936051.378067198,0.8900115734420393,0.9310840947383349,0.795711134163999,1.4719636789121713,5.1629024336306106e-05,8.770110322657101e-07,6.793648503870752e-06,6.294888721385037e-08,8.429753375680969,0.2876419945683113,0.7805921032804961,0.7841378521438622,893.326385923496,MF
0.8740811500499822,0.19433223792364002,0.8859468073287561,0.8149732248818722,1021.5241577762815,1.1052033165848014,127.33710914181488,458.8912501688687,7.76788777109853,9.822855600211655,0.44333179293965863,1.256324873282315,33.9929446027683,786.2662061469947,22.368399420796756,19.104761276026863,144.37012516872636,1.6760576755556884,0.5267323373572672,0.2893600916014201,3.016564068557769,2.877718543139645,0.6813514968147336,959570668912713.2,0.09570398545858935,9119.094708395703,139.9431420957444,0.33824829805131507,1.3846291417947402e-05,0.3316537728046694,2.563976679414883,1.5759741191264451,0.4079267694322367,537558930682412.8,0.576220984714611,785.0817123077635,86.99300962659875,0.27047956026329184,1.377805119707914e-05,0.00011074652898581271,0.010001869782966345,232.26228553196444,0.30432806874663093,1.0994224857823025e-05,2.6312107402236995,1.18453617350228e-05,205.7695629435551,0.3138209505313126,5.030882691623527e-13,4.00958402719719e-06,0.4024129237260867,0.4221064719486747,0.3099606515638499,423446.5660769458,0.628681767905222,0.8082172228267435,1.1275905441489467,0.7906308758532127,3.680439170233332e-05,9.475746505920628e-07,4.31498839222095e-06,6.949820647399462e-08,1.7953403048262975,0.7684577743086014,0.722022926642515,0.6519785799054978,972.1094920125447,MF
0.7979165659929386,0.21237979118983547,0.25553281047861603,0.7569911950794534,1032.1531583358753,1.0473481120320292,130.99322403245156,713.3111051958042,4.07836600887128,4.952864731189463,0.5045540440990343,1.2511896850593436,76.05606727820879,474.62313563025526,60.25881571579142,18.42684933804103,253.0196716292867,1.3835231470876237,1.9880264499753433,0.3968094001734464,3.3837127114379886,2.2421555161601803,0.7330868734314667,99348654644189.61,0.06912127199001651,1118.3878273797807,160.7574865731384,0.3149457635597698,1.0409173443383164e-05,0.21394934890511996,3.88977859588758,1.8688665203159696,0.4894910404979572,838426605701907.9,0.699133570423381,523.5658726266206,132.33166015249014,0.3370239985028256,1.4529821176098604e-05,0.0001746189779708729,0.012705261502893571,271.98793446625564,0.30301038779175765,1.16497992087087e-05,2.6174709203776976,1.1254307042927864e-05,215.94102539638268,0.3170793216034345,9.835665905593558e-13,2.401792669242791e-06,0.3874579509597328,0.38462973307011955,0.17982508497202887,537334.0710757208,0.7369407448817137,0.8124378983990336,1.5511348866470547,2.325677491874296,4.476393811793006e-05,8.476508910596806e-07,1.517904148738056e-06,3.5202751509392516e-08,8.876442981636432,0.8648355517904793,0.19343608758621902,0.6055929560635628,806.3284723133744,MF
0.6481390295959268,0.2130565436915302,0.4193814206503972,0.8287497344588526,974.5047750284155,1.0479035938480827,190.2570191712642,637.901853873374,8.987010251031641,11.945091958453078,0.9538721338544861,1.0670428963003538,71.79107850169447,279.2498909554225,75.97427736068141,17.770878061821282,259.7069971736022,1.7953993231321321,1.879202170862981,0.37196255221107694,5.4880455844059215,1.8604542303282403,0.46608086975708796,515016709462282.94,0.05777624105900863,4483.714007275537,148.49879193989273,0.2615949893310303,1.4188287981615948e-05,0.2736411085939008,3.235197810647553,0.9996484905474592,0.27094445523129634,553235257343530.56,0.7714685950155162,715.2058093573715,130.6352690445515,0.3283997691227413,1.619205305201271e-05,0.00012945786554210539,0.02106441432041139,231.45417379584634,0.3452870969942818,1.0091695346579685e-05,1.3347354343739397,1.181521414521686e-05,242.10390737749225,0.3275340421752696,5.896845460517444e-13,4.0378501051286055e-06,0.43586800973977413,0.5324800609286569,0.30170544320544823,812939.4395163219,0.8305971859071735,0.8849556911246876,1.5465116212843284,1.646307984877384,4.4358014879745945e-05,6.580048636384616e-07,8.704164371872096e-06,2.8645787756726638e-08,9.584281103606672,0.37082390032651874,0.34756224100099303,0.6629997875670821,632.7020435515274,MF
0.6913020012843596,0.1532697519718862,0.11264721796030061,0.7202534658045774,1044.9261489287314,1.0593193719591762,113.81572716049055,601.5681304789871,6.296419592634239,4.137300791423267,0.24722262911086498,1.3907705635835277,27.524322817502497,269.3551059990614,34.844795991341314,10.203112894725315,285.58165526418816,1.16949876511528,1.0435167233924854,0.308867418057158,5.303920934218629,0.8741836328933206,0.4846615331069185,162060626728878.53,0.08408254326387435,7882.779876604965,134.94982262617282,0.2992870637196542,1.1443624237371992e-05,0.2717722691007533,3.6372241565503036,0.6775854742147713,0.7181627711628703,106691680114483.73,0.7115121288685444,138.0687480088809,121.09329542720602,0.28983899395171125,1.202195914455178e-05,0.00014335617827646293,0.060461155795448994,296.10238716093085,0.39116003238648367,1.0840629144558478e-05,2.6199535448353064,1.260519987710773e-05,241.40624461933388,0.30546948862777834,6.14955010564904e-14,6.3645765625050785e-06,0.44422920312477054,0.4363355568652354,0.32949109031959173,138215.07398646843,0.7927103392499656,0.8316664721832603,1.3174360104985448,1.530174656329489,2.6846536424549654e-05,1.9528511034309566e-07,1.7238157761354312e-06,4.745624583894781e-08,2.4882297944372365,0.648785035808957,0.08113454914915015,0.5762027726436619,599.9846701493161,MF
0.8929558177107173,0.21185435478054856,0.3391837963514659,0.7237420723222563,1043.6710679863897,1.0861484383180595,151.01210579388558,469.754010567065,1.1690302905208483,12.16057521576546,0.6275254870726351,1.3460813709126123,60.849436972540005,229.19832201888238,99.53619913314553,17.662412392006484,269.17233418597675,0.5138384961482254,1.7883264437490358,0.3097219874819687,4.692005561939952,1.4795185229419228,0.5966922254921956,191386622467785.75,0.07735422983266271,3565.603892958281,61.252876828170045,0.3144930359363408,1.441431001241326e-05,0.1940418524052208,3.4977821553147814,1.5268072716928884,0.7631355827199396,641247267042421.8,0.7292507236435684,443.6412792579927,147.10035532237242,0.28924478150714406,1.2355993870807359e-05,0.00011139707556265772,0.08743125819386177,217.0007957994472,0.39070005780907757,1.130896708119473e-05,2.1118096018260784,1.1854544313402062e-05,232.45116679608918,0.3483840836806185,4.0313625232304824e-13,3.273177007676661e-06,0.4053897161690886,0.35206554711375526,0.33052933246098626,366610.4107641148,0.8340503639774154,0.9157946923033504,1.8263083346037243,1.027356908635518,9.200586674281296e-05,8.219966244604958e-07,2.985936551280725e-06,8.090358992906589e-08,7.672075303908822,0.41799972190813767,0.24548158366954007,0.578993657857805,615.5692677300112,MF
0.7574711714301084,0.24258464744779454,0.10851954398805344,0.869572992607925,1008.79471928986,1.068399896251167,106.63455250104586,239.13522567122465,2.6466864548474804,10.734868393509478,0.38815918541432537,0.720980798387702,74.2639852198884,722.6835194158277,72.734150031204,8.051915873506037,152.0361600241412,1.3113608658838634,1.876408277723092,0.3156524404887788,2.086970192162704,0.8506191777139162,0.8659470749769265,74176484278039.7,0.08492817883259283,2886.6888609380035,189.0171216175282,0.2629791620658565,1.1236242545947144e-05,0.2459762179303932,2.9181130794245007,1.8106826755429601,0.5303772574419823,921255715484816.0,0.10774134403887321,447.4086503883756,141.66039521195466,0.3119346460174306,1.528441016394239e-05,0.00015104106227349545,0.015771242422085132,219.40244043541716,0.37491271410412264,1.182161539864193e-05,2.601558404157582,1.161668785224181e-05,203.3355458209181,0.32236326374346097,8.485851457698411e-13,8.969041821083587e-06,0.31103429061503224,0.5000578934456514,0.18999468444700054,729681.0354542255,0.6538195324642632,0.7791284519810944,1.7392056491548484,2.0511626878253706,7.477896687844544e-05,2.403165463018865e-08,7.212543891627888e-06,3.5358484213951463e-09,2.0179201020611983,0.26292330071393843,0.09436566462213898,0.69565839408634,955.5057453446789,MF
0.7295055751144307,0.1626435904862953,0.19749101285574133,0.6459735683156322,1009.7998932534978,1.0987575445722317,68.61582327534218,371.21222554206287,2.816452356832567,6.48953630453447,0.1238770396537414,0.41639542566231047,75.9298343542118,405.16430798469,21.102785738029702,6.731213430122679,145.9609026980836,1.7244807094861865,1.873678861565995,0.21518016860588024,2.2871720593614366,2.80144316491432,0.6862767031905788,390475442667101.56,0.0366525746302403,8512.116425167624,81.89588619702226,0.2533944729590499,1.010821315188249e-05,0.24954703856453567,6.709252817196962,0.6334302974641897,0.24007814418285603,668402263045701.4,0.3456101520485409,287.10333733934027,112.61192714933223,0.29363804307436897,1.4119024248286323e-05,0.00016477214265231047,0.02712211556365559,289.4180191141762,0.39724739394731146,1.0180006645576963e-05,2.5499116497941117,1.2263197470071627e-05,243.53380316655313,0.33810256772506436,8.785447159024607e-13,3.7377442813109973e-06,0.2543659317612683,0.49140427317121993,0.31110027209062474,268891.26464449207,0.8646087345814364,0.9116548169096956,0.5210447024533454,1.6508304945943901,3.3756322791555766e-05,1.4828212522985227e-07,2.5631872376077928e-06,6.64287749355684e-08,8.387625168397323,0.3044365621455338,0.12757397428469164,0.5167788546525058,578.9592098509261,MF
